
[00:00:00.000 --> 00:00:04.000]  今日好想同大家思想個題目叫「等候實」
[00:02:40.000 --> 00:02:42.000]  你去到呢
[00:02:42.000 --> 00:02:44.000]  第二度旅行嘅時候
[00:02:44.000 --> 00:02:46.000]  你就成日掛喺後面你都會咁樣講
[00:02:46.000 --> 00:02:48.000]  有冇搞錯我咁慢㗎
[00:02:48.000 --> 00:02:50.000]  點解會咁慢㗎
[00:02:50.000 --> 00:02:52.000]  我最近去加拿大嘅時候
[00:02:52.000 --> 00:02:54.000]  落到Vancouver
[00:02:54.000 --> 00:02:56.000]  唔見咗一件行李
[00:02:56.000 --> 00:02:58.000]  我要捉住個幾鐘頭嘅時間
[00:02:58.000 --> 00:03:00.000]  嚟到報失一件行李
[00:03:00.000 --> 00:03:02.000]  我淨係講呢
[00:03:02.000 --> 00:03:04.000]  有冇搞錯我咁慢咁慢
[00:03:04.000 --> 00:03:06.000]  講唔知幾多次
[00:03:06.000 --> 00:03:08.000]  我哋都活喺一個好忙
[00:03:08.000 --> 00:03:10.000]  好忙
[00:03:10.000 --> 00:03:12.000]  好快嘅社會裏面
[00:03:12.000 --> 00:03:14.000]  所以你會發覺
[00:03:14.000 --> 00:03:16.000]  而家啲人呢
[00:03:16.000 --> 00:03:18.000]  唔知點解呢
[00:03:18.000 --> 00:03:20.000]  係會比以前疲倦嘅
[00:03:20.000 --> 00:03:22.000]  你返到屋企呢
[00:03:22.000 --> 00:03:24.000]  我都係咁樣
[00:03:24.000 --> 00:03:26.000]  諗住
[00:03:26.000 --> 00:03:28.000]  落去cap house可以做運動
[00:03:28.000 --> 00:03:30.000]  唔得呀好攰呀
[00:03:30.000 --> 00:03:32.000]  一坐就喺個沙發裏面
[00:03:32.000 --> 00:03:34.000]  瞓著咗
[00:03:34.000 --> 00:03:36.000]  我哋都係咁樣
[00:03:36.000 --> 00:03:38.000]  忙同快
[00:03:38.000 --> 00:03:40.000]  係我哋今日嘅寫照
[00:03:40.000 --> 00:03:42.000]  我哋成日洗到自己
[00:03:42.000 --> 00:03:44.000]  好疲倦
[00:03:44.000 --> 00:03:46.000]  所以叫我哋學習
[00:03:46.000 --> 00:03:48.000]  等候嘅時候
[00:03:48.000 --> 00:03:50.000]  我哋要等候
[00:03:50.000 --> 00:03:52.000]  嘩其實真係唔容易
[00:03:52.000 --> 00:03:54.000]  但係
[00:03:54.000 --> 00:03:56.000]  佢話係最需要
[00:03:56.000 --> 00:03:58.000]  有一個人
[00:03:58.000 --> 00:04:00.000]  叫做武安德烈
[00:04:00.000 --> 00:04:02.000]  佢一生講過好多道
[00:04:02.000 --> 00:04:04.000]  寫過好多嘅書
[00:04:04.000 --> 00:04:06.000]  有人就請佢
[00:04:06.000 --> 00:04:08.000]  用一句說話
[00:04:08.000 --> 00:04:10.000]  為你嘅講道
[00:04:10.000 --> 00:04:12.000]  佢點樣講呢
[00:04:12.000 --> 00:04:14.000]  佢話
[00:04:14.000 --> 00:04:16.000]  花時間喺神面前
[00:04:16.000 --> 00:04:18.000]  等候
[00:04:18.000 --> 00:04:20.000]  冇一分鐘係會徒然
[00:04:20.000 --> 00:04:22.000]  並且佢講
[00:04:22.000 --> 00:04:24.000]  教會今日最需要講一個訊息
[00:04:24.000 --> 00:04:26.000]  就係
[00:04:26.000 --> 00:04:28.000]  等候神嘅訊息
[00:04:28.000 --> 00:04:32.000]  對於講求效率嘅
[00:04:32.000 --> 00:04:34.000]  香港人
[00:04:34.000 --> 00:04:36.000]  愛我哋天然嘅本性
[00:04:36.000 --> 00:04:38.000]  嘩點可能呀
[00:04:38.000 --> 00:04:40.000]  我哋乜嘢都唔做
[00:04:40.000 --> 00:04:42.000]  簡直係浪費時間
[00:04:42.000 --> 00:04:44.000]  我哋覺得要做
[00:04:44.000 --> 00:04:46.000]  不斷咁做
[00:04:46.000 --> 00:04:48.000]  我哋先覺得我哋冇浪費我哋嘅時間
[00:04:48.000 --> 00:04:50.000]  冇枉費我哋嘅一生
[00:04:50.000 --> 00:04:52.000]  所以叫我哋坐低落嚟
[00:04:52.000 --> 00:04:54.000]  去等候神
[00:04:54.000 --> 00:04:56.000]  我哋覺得簡直係浪費
[00:04:56.000 --> 00:04:58.000]  但係當你
[00:04:58.000 --> 00:05:00.000]  打開
[00:05:00.000 --> 00:05:02.000]  我哋可能有download好多apps
[00:05:02.000 --> 00:05:04.000]  關於聖經嘅apps裏面
[00:05:04.000 --> 00:05:06.000]  你打入輸入
[00:05:06.000 --> 00:05:08.000]  或者等候神
[00:05:08.000 --> 00:05:10.000]  你發覺有百幾個嘅
[00:05:10.000 --> 00:05:12.000]  聖經
[00:05:12.000 --> 00:05:14.000]  佢話俾我哋聽
[00:05:14.000 --> 00:05:16.000]  神係呼籲緊我哋
[00:05:16.000 --> 00:05:18.000]  喜歡我哋
[00:05:18.000 --> 00:05:20.000]  嚟到佢面前等候佢
[00:05:20.000 --> 00:05:22.000]  神喜悅
[00:05:22.000 --> 00:05:24.000]  我哋去等候佢
[00:05:24.000 --> 00:05:26.000]  今日
[00:05:26.000 --> 00:05:28.000]  我就講呢一個嘅題目
[00:05:28.000 --> 00:05:30.000]  等候神
[00:05:30.000 --> 00:05:32.000]  我分三個嘅段落
[00:05:32.000 --> 00:05:34.000]  第一個等候神係基於乜嘢嘢呢
[00:05:34.000 --> 00:05:36.000]  等候神需要點樣
[00:05:36.000 --> 00:05:38.000]  第三等候神
[00:05:38.000 --> 00:05:40.000]  將會係點樣
[00:05:40.000 --> 00:05:42.000]  必會點樣
[00:05:42.000 --> 00:05:44.000]  由我哋一齊先
[00:05:44.000 --> 00:05:46.000]  睇呢幾節嘅經文
[00:05:46.000 --> 00:05:48.000]  係二賽書第四十章
[00:05:48.000 --> 00:05:50.000]  我哋一齊讀
[00:05:50.000 --> 00:05:52.000]  預備起
[00:05:52.000 --> 00:05:54.000]  你豈不曾知道嗎
[00:05:54.000 --> 00:05:56.000]  你豈不曾聽見嗎
[00:05:56.000 --> 00:05:58.000]  永在的神耶和華
[00:05:58.000 --> 00:06:00.000]  創造地極的主
[00:06:00.000 --> 00:06:02.000]  並不疲乏
[00:06:02.000 --> 00:06:04.000]  也不困倦
[00:06:04.000 --> 00:06:06.000]  他的智慧無法測讀
[00:06:06.000 --> 00:06:08.000]  疲乏的
[00:06:08.000 --> 00:06:10.000]  他自能力
[00:06:10.000 --> 00:06:12.000]  軟弱的他家力量
[00:06:12.000 --> 00:06:14.000]  就算少年人
[00:06:14.000 --> 00:06:16.000]  也要疲乏困倦
[00:06:16.000 --> 00:06:18.000]  強壯的也必
[00:06:18.000 --> 00:06:20.000]  全然跌倒
[00:06:20.000 --> 00:06:22.000]  但等候耶和華的
[00:06:22.000 --> 00:06:24.000]  必重新得力
[00:06:24.000 --> 00:06:26.000]  他們必如鷹展翅上騰
[00:06:26.000 --> 00:06:28.000]  他們奔跑
[00:06:28.000 --> 00:06:30.000]  卻不困倦
[00:06:30.000 --> 00:06:32.000]  行走卻不疲乏
[00:06:32.000 --> 00:06:34.000]  等候神
[00:06:34.000 --> 00:06:36.000]  基於乜嘢呢
[00:06:36.000 --> 00:06:38.000]  係剛才讀嘅第二十八節
[00:06:38.000 --> 00:06:40.000]  裏面呢一個嘅
[00:06:40.000 --> 00:06:42.000]  二賽書裏面提到
[00:06:42.000 --> 00:06:44.000]  我哋等候呢位神係一位乜嘢嘅神
[00:06:44.000 --> 00:06:46.000]  最重要我哋要知道
[00:06:46.000 --> 00:06:48.000]  我哋唔係無聊咁等
[00:06:48.000 --> 00:06:50.000]  或者無目的咁等
[00:06:50.000 --> 00:06:52.000]  或者無對象咁等
[00:06:52.000 --> 00:06:54.000]  我哋等候呢位神
[00:06:54.000 --> 00:06:56.000]  係一個乜嘢呢
[00:06:56.000 --> 00:06:58.000]  係一個色在金在永在嘅神
[00:06:58.000 --> 00:07:00.000]  嗰個呢係咩呀
[00:07:00.000 --> 00:07:02.000]  嗰個永在嘅神
[00:07:02.000 --> 00:07:04.000]  嗰個創造嘅主
[00:07:04.000 --> 00:07:06.000]  係滿有智慧嘅神
[00:07:06.000 --> 00:07:10.000]  我哋知道我哋等候嘅對象
[00:07:10.000 --> 00:07:12.000]  呢位神
[00:07:12.000 --> 00:07:14.000]  係一個咁嘅神
[00:07:14.000 --> 00:07:16.000]  嚟到呢一個神嘅面前
[00:07:16.000 --> 00:07:18.000]  我哋等候佢
[00:07:18.000 --> 00:07:20.000]  等候本來就有信心
[00:07:20.000 --> 00:07:22.000]  同埋盼望呢一個嘅意思係裏面
[00:07:22.000 --> 00:07:24.000]  當我哋等
[00:07:24.000 --> 00:07:26.000]  我哋等候神
[00:07:26.000 --> 00:07:28.000]  我哋知道
[00:07:28.000 --> 00:07:30.000]  就係要將信心
[00:07:30.000 --> 00:07:32.000]  同埋盼望全然嘅
[00:07:32.000 --> 00:07:34.000]  放喺呢個神嘅身上
[00:07:34.000 --> 00:07:36.000]  單單嘅嚟到依靠佢
[00:07:36.000 --> 00:07:38.000]  喺希伯來書
[00:07:38.000 --> 00:07:40.000]  第十一章第一節
[00:07:40.000 --> 00:07:42.000]  呢度講到信就係所望
[00:07:42.000 --> 00:07:44.000]  之事嘅實底係未見之
[00:07:44.000 --> 00:07:46.000]  事嘅確據
[00:07:46.000 --> 00:07:48.000]  當代
[00:07:48.000 --> 00:07:50.000]  日本係點講呢
[00:07:50.000 --> 00:07:52.000]  信心就係我哋
[00:07:52.000 --> 00:07:54.000]  所盼望之事嘅
[00:07:54.000 --> 00:07:56.000]  保證
[00:07:56.000 --> 00:07:58.000]  未見到之事嘅
[00:07:58.000 --> 00:08:00.000]  憑據
[00:08:00.000 --> 00:08:02.000]  單據
[00:08:02.000 --> 00:08:04.000]  你攞單據就知道
[00:08:04.000 --> 00:08:06.000]  你就攞到貨
[00:08:06.000 --> 00:08:08.000]  信心就係咁
[00:08:08.000 --> 00:08:10.000]  神俾咗一個憑據
[00:08:10.000 --> 00:08:12.000]  單據
[00:08:12.000 --> 00:08:14.000]  你就憑住呢個收據
[00:08:14.000 --> 00:08:16.000]  呢個單據你哋攞
[00:08:16.000 --> 00:08:18.000]  喺第十一章裏面
[00:08:18.000 --> 00:08:20.000]  十一章
[00:08:20.000 --> 00:08:22.000]  信心
[00:08:22.000 --> 00:08:24.000]  信心為人榜我哋講
[00:08:24.000 --> 00:08:26.000]  列出一路以嚟
[00:08:26.000 --> 00:08:28.000]  聖經裏面
[00:08:28.000 --> 00:08:30.000]  邊啲係信心嘅偉人
[00:08:30.000 --> 00:08:32.000]  我哋當然就要
[00:08:32.000 --> 00:08:34.000]  知道阿伯拉罕呢度梗係有
[00:08:34.000 --> 00:08:36.000]  阿伯拉罕數因為佢信心之父
[00:08:36.000 --> 00:08:38.000]  阿伯拉罕
[00:08:38.000 --> 00:08:40.000]  以撒、雅各、約瑟、摩西
[00:08:40.000 --> 00:08:42.000]  同埋大衛
[00:08:42.000 --> 00:08:44.000]  一切先知
[00:08:44.000 --> 00:08:46.000]  事先
[00:08:46.000 --> 00:08:48.000]  喺中間
[00:08:48.000 --> 00:08:50.000]  一路數嘅時候
[00:08:50.000 --> 00:08:52.000]  如果我要咁樣數內遭天罡
[00:08:52.000 --> 00:08:54.000]  都未數完
[00:08:54.000 --> 00:08:56.000]  佢話呢啲人都係
[00:08:56.000 --> 00:08:58.000]  信心
[00:08:58.000 --> 00:09:00.000]  嘅
[00:09:00.000 --> 00:09:02.000]  見證裏面有個美好嘅
[00:09:02.000 --> 00:09:04.000]  榜樣佢哋係帶住信心
[00:09:04.000 --> 00:09:06.000]  同埋帶住盼望嘅
[00:09:06.000 --> 00:09:08.000]  嚟到過著佢哋嘅日子
[00:09:08.000 --> 00:09:12.000]  喺第十一章裏面
[00:09:12.000 --> 00:09:14.000]  去到睇到廿二節嘅時候
[00:09:14.000 --> 00:09:16.000]  睇到一個人叫約瑟
[00:09:16.000 --> 00:09:18.000]  約瑟佢亦都被稱為一個
[00:09:18.000 --> 00:09:20.000]  被列入信心
[00:09:20.000 --> 00:09:22.000]  偉人嘅行列裏面
[00:09:22.000 --> 00:09:24.000]  有一件事你都睇到
[00:09:24.000 --> 00:09:26.000]  約瑟喺臨終
[00:09:26.000 --> 00:09:28.000]  嘅時候
[00:09:28.000 --> 00:09:30.000]  佢竟然為自己嘅骸骨
[00:09:30.000 --> 00:09:32.000]  嚟到
[00:09:32.000 --> 00:09:34.000]  落咗個遺命
[00:09:34.000 --> 00:09:36.000]  對佢嘅子孫
[00:09:36.000 --> 00:09:38.000]  佢滿心咁樣相信
[00:09:38.000 --> 00:09:40.000]  並且帶住盼望
[00:09:40.000 --> 00:09:42.000]  去等候 話畀佢嘅子孫聽
[00:09:42.000 --> 00:09:44.000]  佢深信有一日
[00:09:44.000 --> 00:09:46.000]  神必定帶
[00:09:46.000 --> 00:09:48.000]  呢班嘅以色列人
[00:09:48.000 --> 00:09:50.000]  要離開埃及
[00:09:50.000 --> 00:09:52.000]  去進到英雄之地 因為佢知道
[00:09:52.000 --> 00:09:54.000]  呢個係神畀過佢哋嘅英雄
[00:09:54.000 --> 00:09:56.000]  所以佢就
[00:09:56.000 --> 00:09:58.000]  為佢自己臨終嘅時候
[00:09:58.000 --> 00:10:00.000]  為呢個骸骨嚟到留下遺命
[00:10:00.000 --> 00:10:02.000]  如果有一日神帶領
[00:10:02.000 --> 00:10:04.000]  你哋出埃及嘅時候 記住唔好留低我
[00:10:04.000 --> 00:10:06.000]  帶埋我嘅骸骨
[00:10:06.000 --> 00:10:08.000]  要去到英雄之地
[00:10:08.000 --> 00:10:12.000]  佢帶住呢個信心
[00:10:12.000 --> 00:10:14.000]  帶住呢個盼望
[00:10:14.000 --> 00:10:16.000]  佢知道呢個盼望終有一日
[00:10:16.000 --> 00:10:18.000]  會成就
[00:10:18.000 --> 00:10:20.000]  今日我哋嚟到等候
[00:10:20.000 --> 00:10:22.000]  呢一位永在嘅神
[00:10:22.000 --> 00:10:24.000]  創造天地嘅主 滿有智慧嘅主
[00:10:24.000 --> 00:10:28.000]  我哋帶住我哋嘅信心
[00:10:28.000 --> 00:10:30.000]  帶住我哋嘅盼望
[00:10:30.000 --> 00:10:32.000]  將我哋呢個信心盼望 全然嘅
[00:10:32.000 --> 00:10:34.000]  投靠喺呢一位神嘅身上
[00:10:34.000 --> 00:10:36.000]  單單嘅嚟到依靠佢
[00:10:36.000 --> 00:10:40.000]  第二 我要講嘅
[00:10:40.000 --> 00:10:42.000]  等候神係需要乜嘢
[00:10:44.000 --> 00:10:46.000]  喺第二十九 第三十字
[00:10:46.000 --> 00:10:48.000]  淨埋去讀嘅
[00:10:48.000 --> 00:10:50.000]  耳塞書裏面 話畀我哋聽
[00:10:50.000 --> 00:10:52.000]  我哋冇一個人
[00:10:52.000 --> 00:10:54.000]  係冇一個人 能夠喺神面前
[00:10:54.000 --> 00:10:56.000]  可以自誇
[00:10:56.000 --> 00:10:58.000]  喺嗰度講到 就係少年人
[00:10:58.000 --> 00:11:00.000]  也要疲乏困倦
[00:11:00.000 --> 00:11:02.000]  強壯的也必
[00:11:02.000 --> 00:11:04.000]  全然跌倒
[00:11:04.000 --> 00:11:06.000]  弟兄姊妹 我哋以為
[00:11:06.000 --> 00:11:08.000]  少年人有無限嘅精力
[00:11:08.000 --> 00:11:10.000]  但係呢度講到
[00:11:10.000 --> 00:11:12.000]  就係少年人
[00:11:12.000 --> 00:11:14.000]  有會疲乏困倦
[00:11:14.000 --> 00:11:16.000]  強壯
[00:11:16.000 --> 00:11:18.000]  我哋以為自己 年青力壯
[00:11:18.000 --> 00:11:20.000]  滿有能力
[00:11:20.000 --> 00:11:22.000]  聖經話 亦都會全然嘅跌倒
[00:11:22.000 --> 00:11:24.000]  有邊個可以喺神面前
[00:11:24.000 --> 00:11:26.000]  自誇呢
[00:11:26.000 --> 00:11:28.000]  我哋需要等候神嘅幫助
[00:11:28.000 --> 00:11:30.000]  而喺等候
[00:11:30.000 --> 00:11:32.000]  幫助嘅過程裏面
[00:11:32.000 --> 00:11:34.000]  我哋需要忍耐 我哋需要
[00:11:34.000 --> 00:11:36.000]  時間 我哋需要
[00:11:36.000 --> 00:11:38.000]  花上我哋時間去尋求
[00:11:38.000 --> 00:11:40.000]  親近主
[00:11:40.000 --> 00:11:42.000]  最近
[00:11:42.000 --> 00:11:44.000]  我去一個合組裏面
[00:11:44.000 --> 00:11:46.000]  區的合組裏面
[00:11:46.000 --> 00:11:48.000]  玩一個破冰
[00:11:48.000 --> 00:11:50.000]  呢個破冰 負責人就話
[00:11:50.000 --> 00:11:52.000]  我哋咁樣
[00:11:52.000 --> 00:11:54.000]  我哋
[00:11:54.000 --> 00:11:56.000]  留意 就係如果
[00:11:56.000 --> 00:11:58.000]  你
[00:11:58.000 --> 00:12:00.000]  我哋喺
[00:12:00.000 --> 00:12:02.000]  聖明果朝裏面有九個特質
[00:12:02.000 --> 00:12:04.000]  人愛喜樂和平 忍耐
[00:12:04.000 --> 00:12:06.000]  恩慈良善 信實
[00:12:06.000 --> 00:12:08.000]  溫柔節制
[00:12:08.000 --> 00:12:10.000]  喺呢九個嘅特質裏面
[00:12:10.000 --> 00:12:12.000]  你最想 喺而家呢個
[00:12:12.000 --> 00:12:14.000]  你最想要啲乜嘢嘢
[00:12:14.000 --> 00:12:16.000]  你諗一諗 好 跟住
[00:12:16.000 --> 00:12:18.000]  搵四個
[00:12:18.000 --> 00:12:20.000]  四人一組
[00:12:20.000 --> 00:12:22.000]  你搵返同樣想要嘅
[00:12:22.000 --> 00:12:24.000]  嘅人
[00:12:24.000 --> 00:12:26.000]  咁我哋於是就去搵 好快
[00:12:26.000 --> 00:12:28.000]  好快 咁我哋就組合咗
[00:12:28.000 --> 00:12:30.000]  咁跟住呢
[00:12:30.000 --> 00:12:32.000]  佢哋就話 一組一組一組
[00:12:32.000 --> 00:12:34.000]  講吓你個組係咩 咁跟住呢
[00:12:34.000 --> 00:12:36.000]  嘩 大家
[00:12:36.000 --> 00:12:38.000]  發覺
[00:12:38.000 --> 00:12:40.000]  最多人係乜嘢嘢 你知唔知呀
[00:12:40.000 --> 00:12:44.000]  忍耐
[00:12:44.000 --> 00:12:46.000]  嘩 超過一半人行埋咗邊
[00:12:46.000 --> 00:12:48.000]  就係
[00:12:48.000 --> 00:12:52.000]  最需要 最想
[00:12:52.000 --> 00:12:54.000]  結出呢個聖明果子裏面
[00:12:54.000 --> 00:12:56.000]  嗰個嘅忍耐嘅特質
[00:12:56.000 --> 00:12:58.000]  大家一齊分享
[00:12:58.000 --> 00:13:00.000]  跟住就大家分享點解
[00:13:00.000 --> 00:13:02.000]  你需要忍耐 嘩
[00:13:02.000 --> 00:13:04.000]  好多種唔同嘅答案喺裏面
[00:13:04.000 --> 00:13:06.000]  嘩 我哋發覺 原來
[00:13:06.000 --> 00:13:08.000]  喺聖明果子裏面 特質裏面
[00:13:08.000 --> 00:13:10.000]  忍耐
[00:13:10.000 --> 00:13:12.000]  係好多人都需要
[00:13:12.000 --> 00:13:14.000]  同埋盼望
[00:13:14.000 --> 00:13:16.000]  未講忍耐嘅例子
[00:13:16.000 --> 00:13:18.000]  之前講吓一個唔忍耐嘅
[00:13:18.000 --> 00:13:20.000]  一個例子
[00:13:20.000 --> 00:13:22.000]  話說呢 喺創世紀裏面
[00:13:22.000 --> 00:13:24.000]  記載呢 就係咩呢
[00:13:24.000 --> 00:13:26.000]  就係呢 當佢哋喺
[00:13:26.000 --> 00:13:28.000]  埃及嘅時候 神因為想
[00:13:28.000 --> 00:13:30.000]  將到佢自己嘅律例典章
[00:13:30.000 --> 00:13:32.000]  去俾佢哋自己嘅子民
[00:13:32.000 --> 00:13:34.000]  咁於是就call咗
[00:13:34.000 --> 00:13:36.000]  叫咗摩西 嚟到上
[00:13:36.000 --> 00:13:38.000]  西瀨山 要面對面嘅
[00:13:38.000 --> 00:13:40.000]  同佢講
[00:13:40.000 --> 00:13:42.000]  並且我哋知道 十誡
[00:13:42.000 --> 00:13:44.000]  亦都係嗰陣時寫落嚟
[00:13:44.000 --> 00:13:46.000]  咁呢
[00:13:46.000 --> 00:13:48.000]  摩西上去嘅時候
[00:13:48.000 --> 00:13:50.000]  帶埋咗藥書
[00:13:50.000 --> 00:13:52.000]  咁就吩咐當時
[00:13:52.000 --> 00:13:54.000]  呢啲嘅百姓
[00:13:54.000 --> 00:13:56.000]  我而家要上山 你哋留喺山下
[00:13:56.000 --> 00:13:58.000]  你哋要聽
[00:13:58.000 --> 00:14:00.000]  摩西同埋
[00:14:00.000 --> 00:14:02.000]  胡兒嘅說話
[00:14:02.000 --> 00:14:04.000]  有乜嘢搵佢啦
[00:14:04.000 --> 00:14:06.000]  摩西上咗去
[00:14:06.000 --> 00:14:08.000]  呢班百姓
[00:14:08.000 --> 00:14:10.000]  等吓一日
[00:14:10.000 --> 00:14:12.000]  等吓一日
[00:14:12.000 --> 00:14:14.000]  佢哋開始唔耐煩
[00:14:14.000 --> 00:14:16.000]  冇忍耐
[00:14:16.000 --> 00:14:18.000]  於是就開始
[00:14:18.000 --> 00:14:20.000]  好多唔同嘅聲音
[00:14:20.000 --> 00:14:22.000]  摩西搞乜鬼呀
[00:14:22.000 --> 00:14:24.000]  埃及會唔會死咗啦
[00:14:24.000 --> 00:14:26.000]  已經
[00:14:26.000 --> 00:14:28.000]  可能見到神面
[00:14:28.000 --> 00:14:30.000]  好多嘅傳言
[00:14:30.000 --> 00:14:32.000]  於是就話 哎呀 咁唔得
[00:14:32.000 --> 00:14:34.000]  咁唔得 我哋呢需要咩呢
[00:14:34.000 --> 00:14:36.000]  我哋需要一個神嚟到帶領我哋嘅
[00:14:36.000 --> 00:14:38.000]  於是就點樣 走到嚟
[00:14:38.000 --> 00:14:40.000]  阿倫嘅面前 就咩呀
[00:14:40.000 --> 00:14:42.000]  要求亞洲 做咩呀
[00:14:42.000 --> 00:14:44.000]  為佢哋做一個神 嚟到帶領佢哋
[00:14:44.000 --> 00:14:46.000]  呢個阿倫呢
[00:14:46.000 --> 00:14:48.000]  就烏水水
[00:14:48.000 --> 00:14:50.000]  喺呢個時候 好啦好啦
[00:14:50.000 --> 00:14:52.000]  我哋一齊啦 咁就叫佢除晒啲
[00:14:52.000 --> 00:14:54.000]  金眼銀啦
[00:14:54.000 --> 00:14:56.000]  於是就做咗個咩呀
[00:14:56.000 --> 00:14:58.000]  金牛族 並且宣佈
[00:14:58.000 --> 00:15:00.000]  嗱 我哋呢個
[00:15:00.000 --> 00:15:02.000]  呢個就係我哋帶領我哋
[00:15:02.000 --> 00:15:04.000]  出以色列嘅神啦
[00:15:04.000 --> 00:15:08.000]  聖經記載
[00:15:08.000 --> 00:15:10.000]  就係
[00:15:10.000 --> 00:15:12.000]  阿倫呢個糊塗
[00:15:12.000 --> 00:15:14.000]  就係阿倫
[00:15:14.000 --> 00:15:16.000]  讓到以色列人陷入極
[00:15:16.000 --> 00:15:18.000]  大嘅罪惡嘅裏面
[00:15:18.000 --> 00:15:20.000]  於是 令到神
[00:15:20.000 --> 00:15:22.000]  發烈怒 佢哋呢一個
[00:15:22.000 --> 00:15:24.000]  不忍耐
[00:15:24.000 --> 00:15:26.000]  令到神 發烈怒
[00:15:26.000 --> 00:15:30.000]  所以呢 唔忍耐都
[00:15:30.000 --> 00:15:32.000]  其實可以係幾嚴重嘅後果
[00:15:32.000 --> 00:15:38.000]  咁我哋講返 忍耐
[00:15:38.000 --> 00:15:40.000]  返返嚟
[00:15:40.000 --> 00:15:42.000]  呢一個嘅雅各書
[00:15:42.000 --> 00:15:44.000]  第五章 第七節 講到忍耐
[00:15:44.000 --> 00:15:46.000]  弟兄們呀 你哋要
[00:15:46.000 --> 00:15:48.000]  忍耐 直到主來
[00:15:48.000 --> 00:15:50.000]  看呀 農夫等
[00:15:50.000 --> 00:15:52.000]  忍耐 等候地裏
[00:15:52.000 --> 00:15:54.000]  寶貴嘅出產
[00:15:54.000 --> 00:15:56.000]  直到得了
[00:15:56.000 --> 00:15:58.000]  秋雨 春雨
[00:15:58.000 --> 00:16:00.000]  農夫要忍耐
[00:16:00.000 --> 00:16:02.000]  先可以等 點呀 忍耐 等候
[00:16:02.000 --> 00:16:04.000]  春雨 秋雨 係按時
[00:16:04.000 --> 00:16:06.000]  先見到收成嘅
