
[00:00:00.000 --> 00:00:04.000]  為了幫助我們更清楚去掌握
[00:06:06.000 --> 00:06:09.000]  海撒就是羅馬的王
[00:06:09.000 --> 00:06:11.000]  下屬是海撒
[00:06:11.000 --> 00:06:16.000]  就是女王的手下來管理財富
[00:06:16.000 --> 00:06:21.000]  這個太監洗完禮之後
[00:06:21.000 --> 00:06:22.000]  聖經記述
[00:06:22.000 --> 00:06:25.000]  主的靈就馬上將肥利提走了
[00:06:25.000 --> 00:06:26.000]  去哪裏呢?
[00:06:26.000 --> 00:06:27.000]  經文沒有講
[00:06:27.000 --> 00:06:29.000]  但接著就交代
[00:06:29.000 --> 00:06:32.000]  後來有人在阿所都見到肥利
[00:06:32.000 --> 00:06:35.000]  是聖靈幫他擺到阿所都
[00:06:35.000 --> 00:06:37.000]  還是肥利在某一點
[00:06:37.000 --> 00:06:39.000]  自己走到阿所都
[00:06:39.000 --> 00:06:40.000]  我們不知道
[00:06:40.000 --> 00:06:41.000]  阿所都在哪裏呢?
[00:06:41.000 --> 00:06:44.000]  就是桃紅色圓圈的地方
[00:06:44.000 --> 00:06:46.000]  距離第二個三角形
[00:06:46.000 --> 00:06:48.000]  都有一定的距離
[00:06:48.000 --> 00:06:49.000]  然後
[00:06:49.000 --> 00:06:52.000]  肥利是否收到進一步聖靈的指示
[00:06:52.000 --> 00:06:54.000]  向北走還是怎樣呢?
[00:06:54.000 --> 00:06:55.000]  我們都不知道
[00:06:55.000 --> 00:06:56.000]  但經文就說
[00:06:56.000 --> 00:06:59.000]  肥利就跟著一路向北
[00:06:59.000 --> 00:07:02.000]  沿路向走遍各個城
[00:07:02.000 --> 00:07:03.000]  宣揚福音
[00:07:03.000 --> 00:07:04.000]  一路一路走
[00:07:04.000 --> 00:07:07.000]  走到猶大的省會
[00:07:07.000 --> 00:07:09.000]  凱撒尼亞
[00:07:09.000 --> 00:07:12.000]  那裏也是集中了羅馬政府
[00:07:12.000 --> 00:07:14.000]  主要部門的一個地方
[00:07:14.000 --> 00:07:18.000]  肥利一路在各城宣揚福音
[00:07:18.000 --> 00:07:21.000]  一直到凱撒尼亞
[00:07:21.000 --> 00:07:23.000]  就是北邊
[00:07:23.000 --> 00:07:28.000]  桃最頂的黃色圈住的地方
[00:07:28.000 --> 00:07:31.000]  《使徒行傳》第八章的這段經文
[00:07:31.000 --> 00:07:34.000]  其實有很多方面不同的重要性
[00:07:34.000 --> 00:07:37.000]  都值得我們去思考和學習
[00:07:37.000 --> 00:07:40.000]  包括肥利對神的吩咐和帶領
[00:07:40.000 --> 00:07:42.000]  那種的傳順服
[00:07:42.000 --> 00:07:43.000]  那份的信心
[00:07:43.000 --> 00:07:45.000]  不知去來幹甚麼
[00:07:45.000 --> 00:07:49.000]  拋下手上有的東西就去了
[00:07:49.000 --> 00:07:50.000]  另外都值得思考
[00:07:50.000 --> 00:07:52.000]  肥利能夠有效傳福音
[00:07:52.000 --> 00:07:55.000]  有甚麼關鍵和技巧
[00:07:55.000 --> 00:07:57.000]  和太監談道的技巧都重要
[00:07:57.000 --> 00:08:00.000]  其實聖經提到肥利說的東西不多
[00:08:00.000 --> 00:08:02.000]  直接引述他的說話
[00:08:02.000 --> 00:08:03.000]  就那一句
[00:08:03.000 --> 00:08:05.000]  你所念的你明白嗎
[00:08:05.000 --> 00:08:06.000]  這個玄機在哪裏呢
[00:08:06.000 --> 00:08:08.000]  都值得去探討
[00:08:08.000 --> 00:08:11.000]  當然還有可以討論可以探討的
[00:08:11.000 --> 00:08:14.000]  就是肥利在聖靈的帶領和工作之下
[00:08:14.000 --> 00:08:19.000]  他怎樣為耶穌基督頒佈的大使命的兌現
[00:08:19.000 --> 00:08:21.000]  揭開重要的序幕
[00:08:21.000 --> 00:08:23.000]  這個大使命是說
[00:08:23.000 --> 00:08:24.000]  要由耶路撒冷
[00:08:24.000 --> 00:08:28.000]  猶太傳遞和撒瑪利亞直到地極
[00:08:28.000 --> 00:08:30.000]  都去為主作見證
[00:08:30.000 --> 00:08:32.000]  埃塞俄比亞
[00:08:32.000 --> 00:08:34.000]  正是當時人們所理解
[00:08:34.000 --> 00:08:38.000]  去到埃及還要再南一大截
[00:08:38.000 --> 00:08:40.000]  就是今天蘇丹這個地方
[00:08:40.000 --> 00:08:41.000]  是他們所理解
[00:08:41.000 --> 00:08:44.000]  如果說地極都有東南西北之分
[00:08:44.000 --> 00:08:46.000]  那裏就是去到最南的地方
[00:08:46.000 --> 00:08:48.000]  他們所認知
[00:08:48.000 --> 00:08:50.000]  這些都值得探討的
[00:08:50.000 --> 00:08:53.000]  不過我今天反而想將焦點
[00:08:53.000 --> 00:08:58.000]  放在肥利侍奉的旅程上的轉變
[00:08:58.000 --> 00:09:00.000]  而這段旅程
[00:09:00.000 --> 00:09:02.000]  我個人去看
[00:09:02.000 --> 00:09:04.000]  會覺得或許都可以理解為
[00:09:04.000 --> 00:09:07.000]  是一段從承擔侍奉
[00:09:07.000 --> 00:09:13.000]  去到真正發言和投入召命的一段旅程
[00:09:13.000 --> 00:09:15.000]  當我在教會侍奉的時候
[00:09:15.000 --> 00:09:18.000]  我時不時都有機會去認識到
[00:09:18.000 --> 00:09:22.000]  一些正在探索自己人生召命的弟兄姊妹
[00:09:22.000 --> 00:09:24.000]  當中固然有不少的年青人
[00:09:24.000 --> 00:09:26.000]  職青區有不少都在探索
[00:09:26.000 --> 00:09:28.000]  甚至學青都有
[00:09:28.000 --> 00:09:32.000]  但亦不乏有正在思考
[00:09:32.000 --> 00:09:34.000]  如何善用人生下半場
[00:09:34.000 --> 00:09:37.000]  一些較成熟的弟兄姊妹
[00:09:37.000 --> 00:09:41.000]  我盼望我們今天都可以從肥利這段旅程
[00:09:41.000 --> 00:09:42.000]  肥利身上
[00:09:42.000 --> 00:09:46.000]  我們能夠整理出一些有用的提示
[00:09:46.000 --> 00:09:48.000]  我們由承擔侍奉
[00:09:48.000 --> 00:09:53.000]  去到真正發言和投入召命
[00:09:53.000 --> 00:09:55.000]  肥利這個名字
[00:09:55.000 --> 00:09:58.000]  我們記得他首先出現在
[00:09:58.000 --> 00:10:00.000]  《使徒行傳》第六章
[00:10:00.000 --> 00:10:01.000]  我們有讀過
[00:10:01.000 --> 00:10:06.000]  當時彼得他們報道之後
[00:10:06.000 --> 00:10:09.000]  在五旬節聖靈降下之後
[00:10:09.000 --> 00:10:12.000]  信主的人數一下子增長了很多
[00:10:12.000 --> 00:10:14.000]  耶路撒冷教會裏面
[00:10:14.000 --> 00:10:19.000]  既有本土的耶路撒冷希伯來人
[00:10:19.000 --> 00:10:20.000]  說自己亞納文
[00:10:20.000 --> 00:10:22.000]  希伯來文的鄉下話
[00:10:22.000 --> 00:10:23.000]  但亦有說
[00:10:23.000 --> 00:10:26.000]  希臘話的猶太人都信了主
[00:10:26.000 --> 00:10:27.000]  在教會當中
[00:10:27.000 --> 00:10:28.000]  他們一起生活
[00:10:28.000 --> 00:10:30.000]  一起用膳
[00:10:30.000 --> 00:10:32.000]  第六章提到
[00:10:32.000 --> 00:10:34.000]  關於飯食出現了
[00:10:34.000 --> 00:10:38.000]  這兩邊的人之間安排的一些失當的問題
[00:10:38.000 --> 00:10:40.000]  肥利的名字第一次提及
[00:10:40.000 --> 00:10:42.000]  就在這樣的場景
[00:10:42.000 --> 00:10:46.000]  他是被揀選的七個人當中
[00:10:46.000 --> 00:10:48.000]  裏面亦都包括史提反
[00:10:48.000 --> 00:10:51.000]  專責負責管理飯食
[00:10:51.000 --> 00:10:54.000]  處理當時教會的問題
[00:10:54.000 --> 00:10:56.000]  名單裏面首先提及
[00:10:56.000 --> 00:10:58.000]  我們之前有看過的
[00:10:58.000 --> 00:10:59.000]  史提反
[00:10:59.000 --> 00:11:01.000]  這個殉道的史提反
[00:11:01.000 --> 00:11:05.000]  接著第二個名字就是肥利
[00:11:05.000 --> 00:11:08.000]  第六章之後的第七章
[00:11:08.000 --> 00:11:11.000]  記述了史提反成為了第一個殉道的基督徒
[00:11:11.000 --> 00:11:13.000]  來到第八章
[00:11:13.000 --> 00:11:15.000]  我們剛才略略提到
[00:11:15.000 --> 00:11:18.000]  記述的篇幅基本上都是關於肥利
[00:11:18.000 --> 00:11:21.000]  特別是關於他傳福音的事蹟
[00:11:21.000 --> 00:11:23.000]  由撒瑪利亞
[00:11:23.000 --> 00:11:25.000]  接著
[00:11:25.000 --> 00:11:28.000]  肥利我估計他大概沒有想到
[00:11:28.000 --> 00:11:30.000]  因為聖靈的提示
[00:11:30.000 --> 00:11:35.000]  一下子就走為整個很廣泛的區域
[00:11:35.000 --> 00:11:37.000]  一直來到孫廣福音
[00:11:37.000 --> 00:11:40.000]  一直到海薩尼亞
[00:11:40.000 --> 00:11:44.000]  當肥利再次在聖經被提及的時候
[00:11:44.000 --> 00:11:48.000]  我們可以到下一張slide
[00:11:48.000 --> 00:11:53.000]  我們發現他被稱為傳福音的肥利
[00:11:53.000 --> 00:11:57.000]  這樣被介紹
[00:11:57.000 --> 00:11:59.000]  他這樣被介紹的時候
[00:11:59.000 --> 00:12:02.000]  同時也提出一件事
[00:12:02.000 --> 00:12:07.000]  原來他當時應該已經在海薩尼亞定居下來
[00:12:07.000 --> 00:12:08.000]  settle down了
[00:12:08.000 --> 00:12:10.000]  因為他已經有四個女兒
[00:12:10.000 --> 00:12:14.000]  並且當時他接待了當天
[00:12:14.000 --> 00:12:16.000]  令到肥利要分散
[00:12:16.000 --> 00:12:18.000]  去了海薩尼亞的蘇羅
[00:12:18.000 --> 00:12:20.000]  已經稱為保羅
[00:12:20.000 --> 00:12:22.000]  他們傳福音的團隊
[00:12:22.000 --> 00:12:25.000]  這位傳福音的肥利
[00:12:25.000 --> 00:12:28.000]  在海薩尼亞接待保羅
[00:12:28.000 --> 00:12:33.000]  他的定居和他的名號一起被提及
[00:12:33.000 --> 00:12:38.000]  這個名號似乎已經在信徒群體中
[00:12:38.000 --> 00:12:40.000]  眾所周知的綽號
[00:12:40.000 --> 00:12:44.000]  就像俠盜羅賓漢一樣眾所周知
[00:12:44.000 --> 00:12:47.000]  包拯、包青天、青天大人
[00:12:47.000 --> 00:12:49.000]  這些綽號
[00:12:49.000 --> 00:12:51.000]  此外在第21章
[00:12:51.000 --> 00:12:54.000]  還有一樣值得我們留意的
[00:12:54.000 --> 00:13:00.000]  這個留意的地方我已經提及了
[00:13:00.000 --> 00:13:03.000]  他已經在海薩尼亞定居四個女兒
[00:13:03.000 --> 00:13:08.000]  這個綽號和他在海薩尼亞定居一起
[00:13:08.000 --> 00:13:09.000]  被提及
[00:13:09.000 --> 00:13:12.000]  楊碩昌穆斯在他的一本著作中
[00:13:12.000 --> 00:13:14.000]  對基督徒的召命
[00:13:14.000 --> 00:13:16.000]  作了一個定義
[00:13:16.000 --> 00:13:19.000]  一個很深入淺出的定義
[00:13:19.000 --> 00:13:22.000]  他說找到召命
[00:13:22.000 --> 00:13:26.000]  就是找到自己在上帝獨特的計劃
[00:13:26.000 --> 00:13:29.000]  上帝的救贖計劃中
[00:13:29.000 --> 00:13:31.000]  這個獨特的我是誰
[00:13:31.000 --> 00:13:32.000]  我是誰
[00:13:32.000 --> 00:13:34.000]  在上帝的計劃中
[00:13:34.000 --> 00:13:36.000]  我真正是誰
[00:13:36.000 --> 00:13:38.000]  聖經中我們都記得
[00:13:38.000 --> 00:13:40.000]  上帝試過幫人
[00:13:40.000 --> 00:13:43.000]  特別給他們新的名字
[00:13:43.000 --> 00:13:46.000]  阿伯蘭成為阿伯拉罕
[00:13:46.000 --> 00:13:48.000]  雅各成為以色列
[00:13:48.000 --> 00:13:53.000]  耶穌也給西門一個新的名字
[00:13:53.000 --> 00:13:59.000]  名字也關乎我們是誰
[00:13:59.000 --> 00:14:03.000]  尤其是上帝幫這些人再起名的時候
[00:14:03.000 --> 00:14:06.000]  而這些名字的含義
[00:14:06.000 --> 00:14:12.000]  其實也正是上帝耶穌對這些人的召命
[00:14:12.000 --> 00:14:15.000]  給得這個名字
[00:14:15.000 --> 00:14:18.000]  包含上帝對他們的召命
[00:14:18.000 --> 00:14:22.000]  阿伯拉罕也包含他們的召命
[00:14:22.000 --> 00:14:27.000]  所以當他來當天負責管理飯食
[00:14:27.000 --> 00:14:29.000]  足足二十年之後
[00:14:29.000 --> 00:14:32.000]  二十章
[00:14:32.000 --> 00:14:36.000]  肥利再被介紹為全福音的肥利
[00:14:36.000 --> 00:14:41.000]  我們明白到全福音已經不是肥利一個的侍奉項目
[00:14:41.000 --> 00:14:45.000]  已經成為他是誰的一部分
[00:14:45.000 --> 00:14:49.000]  除了持定了福音的召命之外
[00:14:49.000 --> 00:14:51.000]  肥利也有了自己的產業
[00:14:51.000 --> 00:14:56.000]  他有四個都是蒙上帝閲立以至揀選
[00:14:56.000 --> 00:15:00.000]  並且承擔先知召命的女兒
[00:15:00.000 --> 00:15:03.000]  肥利忠心地讓上帝僕人的位分
[00:15:03.000 --> 00:15:06.000]  在他家得以繼承下來
[00:15:06.000 --> 00:15:11.000]  由承擔侍奉到發現召命
[00:15:11.000 --> 00:15:14.000]  到我們回到上一章的slide
[00:15:14.000 --> 00:15:18.000]  到他真的繼承了屬靈的產業
[00:15:18.000 --> 00:15:21.000]  我相信從基督徒的角度來看
[00:15:21.000 --> 00:15:25.000]  這也可算是一個圓滿沒有枉過的人生
[00:15:25.000 --> 00:15:29.000]  如果這三樣你也能找到
[00:15:29.000 --> 00:15:34.000]  也能達至一個沒有枉過的人生
[00:15:34.000 --> 00:15:37.000]  肥利在第八章所參與的旅程
[00:15:37.000 --> 00:15:41.000]  我猜我們也有三方面值得留意
[00:15:41.000 --> 00:15:44.000]  因為這三方面往往都左右我們
[00:15:44.000 --> 00:15:47.000]  是否發現了上帝對我們的召命
[00:15:47.000 --> 00:15:50.000]  讓我們先看第一方面
[00:15:50.000 --> 00:15:54.000]  由侍奉到召命的旅程
[00:15:54.000 --> 00:15:57.000]  第一方面會左右我們
[00:15:57.000 --> 00:16:00.000]  是否真的發現了上帝對我們的召命
[00:16:00.000 --> 00:16:03.000]  是在於我們要知道
[00:16:03.000 --> 00:16:06.000]  原來主的帶領安排
[00:16:06.000 --> 00:16:10.000]  以及那個人自己的積極行動
[00:16:10.000 --> 00:16:12.000]  是缺一不可
[00:16:12.000 --> 00:16:14.000]  缺一不可最近常常提到
[00:16:14.000 --> 00:16:17.000]  記住這兩樣缺一不可
[00:16:17.000 --> 00:16:19.000]  不受逆境所限
[00:16:19.000 --> 00:16:22.000]  一個人依然有積極行動
[00:16:22.000 --> 00:16:26.000]  這正是肥利發現他召命的過程
[00:16:26.000 --> 00:16:28.000]  一個很重要的部分
[00:16:28.000 --> 00:16:30.000]  讓我們看看肥利
[00:16:30.000 --> 00:16:35.000]  如何寄重視主的帶領安排去留意
[00:16:35.000 --> 00:16:37.000]  但也有他的積極行動
[00:16:37.000 --> 00:16:40.000]  我們下一個slide就會看得更加準確
[00:16:40.000 --> 00:16:43.000]  其實肥利的積極行動
[00:16:43.000 --> 00:16:46.000]  不單單是他在荃芬的路途中
[00:16:46.000 --> 00:16:49.000]  其實這個積極行動
[00:16:49.000 --> 00:16:53.000]  是他投入原來發現這是真正召命
[00:16:53.000 --> 00:16:55.000]  之前的前傳
[00:16:55.000 --> 00:16:57.000]  肥利如何做一個基督徒
[00:16:57.000 --> 00:16:58.000]  他已經很積極了
[00:16:58.000 --> 00:17:01.000]  因為他為何被揀選幫忙管理飯食
[00:17:01.000 --> 00:17:02.000]  聖經提到
[00:17:02.000 --> 00:17:04.000]  沒錯他有聖靈
[00:17:04.000 --> 00:17:06.000]  有滿有聖靈和智慧
[00:17:06.000 --> 00:17:08.000]  這些我們說是聖靈給他的
[00:17:08.000 --> 00:17:10.000]  但他也有好明星
[00:17:10.000 --> 00:17:12.000]  一個人有好明星
[00:17:12.000 --> 00:17:15.000]  好明星是一定要做一些事
[00:17:15.000 --> 00:17:17.000]  不是不做事坐著
[00:17:17.000 --> 00:17:18.000]  就有好明星
[00:17:18.000 --> 00:17:20.000]  我們估計他有好明星
[00:17:20.000 --> 00:17:23.000]  肯定是因為他在信仰中有成長
[00:17:23.000 --> 00:17:24.000]  有實踐信仰
[00:17:24.000 --> 00:17:26.000]  無論待人無論折物
[00:17:26.000 --> 00:17:28.000]  都有好明星
[00:17:28.000 --> 00:17:30.000]  愛心、忍耐、包容等等
[00:17:30.000 --> 00:17:33.000]  樂於捐助等等
[00:17:33.000 --> 00:17:35.000]  有這個好明星
[00:17:35.000 --> 00:17:37.000]  而肥利在荃芬的旅程
[00:17:37.000 --> 00:17:40.000]  就更加我們在橙色的字眼中
[00:17:40.000 --> 00:17:43.000]  所見到的都是他的積極行動
[00:17:43.000 --> 00:17:45.000]  背後所說的積極
[00:17:45.000 --> 00:17:48.000]  是不容忽視的
[00:17:48.000 --> 00:17:51.000]  因為當教會大受迫迫
[00:17:51.000 --> 00:17:53.000]  肥利選擇了去撒瑪利亞城
[00:17:53.000 --> 00:17:56.000]  到處不去就選擇去撒瑪利亞城
[00:17:56.000 --> 00:17:58.000]  就是宣講福音
[00:17:58.000 --> 00:18:02.000]  我們會記得耶穌也有去過撒瑪利亞城
[00:18:02.000 --> 00:18:04.000]  他故意不繞遠路
[00:18:04.000 --> 00:18:06.000]  當他有一次要去加利利的時候
[00:18:06.000 --> 00:18:08.000]  故意不繞遠路去經過撒瑪利亞城
[00:18:08.000 --> 00:18:10.000]  跟撒瑪利亞婦人談道
[00:18:10.000 --> 00:18:13.000]  然後那婦人的見證就帶來
[00:18:13.000 --> 00:18:18.000]  其他城內的人都願意跟從耶穌
[00:18:18.000 --> 00:18:20.000]  願意去認識他
[00:18:20.000 --> 00:18:23.000]  肥利可能也在想
[00:18:23.000 --> 00:18:24.000]  耶穌在那裡傳過道
[00:18:24.000 --> 00:18:26.000]  沒錯,我效法基督
[00:18:26.000 --> 00:18:28.000]  但耶穌一坐下來就被人問
[00:18:28.000 --> 00:18:31.000]  這個敬拜崇拜的問題
[00:18:31.000 --> 00:18:32.000]  我們在基利森山
[00:18:32.000 --> 00:18:34.000]  你就在耶路撒冷
[00:18:34.000 --> 00:18:36.000]  怎麼搞?怎麼看?
[00:18:36.000 --> 00:18:41.000]  這個是挑起兩邊衝突矛盾的問題
[00:18:41.000 --> 00:18:45.000]  肥利不怕被挑釁?不怕被挑戰?
[00:18:45.000 --> 00:18:48.000]  他真的有信心說出一個
[00:18:48.000 --> 00:18:51.000]  能夠處理這些歷史冤恨的一個好的回應?
[00:18:51.000 --> 00:18:53.000]  下一站
[00:18:53.000 --> 00:18:55.000]  肥利向太監的提問
[00:18:55.000 --> 00:18:56.000]  好了,走過去了
[00:18:56.000 --> 00:18:58.000]  是不是提問呢?聽完說
[00:18:58.000 --> 00:19:01.000]  也可以,我不跟進行動
[00:19:01.000 --> 00:19:03.000]  其實太監,我們剛才提到
[00:19:03.000 --> 00:19:05.000]  也是一個很有身份名望的人
[00:19:05.000 --> 00:19:07.000]  可能從他的座駕都已經辨別到
