
[00:00:00.000 --> 00:00:11.720]  各位朋友 大家好 我是劉少康牧師
[00:02:12.580 --> 00:02:15.340]  在在都需要金錢
[00:02:15.340 --> 00:02:16.780]  但問題來了
[00:02:16.780 --> 00:02:19.940]  我們該怎麽樣去運用金錢
[00:02:19.940 --> 00:02:22.180]  我們對金錢的看法
[00:02:22.180 --> 00:02:23.900]  應該是怎麽樣
[00:02:23.900 --> 00:02:25.020]  所以今天
[00:02:25.020 --> 00:02:27.300]  我就願意和各位一同來
[00:02:27.300 --> 00:02:28.700]  翻開聖經
[00:02:28.700 --> 00:02:29.820]  來看看
[00:02:29.820 --> 00:02:31.820]  聖經怎麽教導
[00:02:31.820 --> 00:02:35.740]  我們如何去面對錢財
[00:02:35.740 --> 00:02:37.820]  首先我們看看
[00:02:37.820 --> 00:02:41.060]  耶穌在登山寶序裏面
[00:02:41.060 --> 00:02:44.060]  對錢財的一些教導
[00:02:44.060 --> 00:02:46.660]  在馬太福音第六章
[00:02:46.660 --> 00:02:48.500]  耶穌就說了
[00:02:48.500 --> 00:02:51.820]  不要為自己積攢錢財
[00:02:51.820 --> 00:02:53.300]  在地上
[00:02:53.300 --> 00:02:56.700]  地上會有蟲子來咬
[00:02:56.700 --> 00:03:00.460]  那個錢財會朽壞
[00:03:00.460 --> 00:03:02.220]  也有賊
[00:03:02.220 --> 00:03:06.660]  挖這個蛆籠來偷你的錢的
[00:03:06.660 --> 00:03:09.180]  你要積攢財寶
[00:03:09.180 --> 00:03:11.340]  是在天上
[00:03:11.340 --> 00:03:14.180]  天上沒有蟲子來咬
[00:03:14.180 --> 00:03:18.220]  天上也沒有賊來偷你的錢
[00:03:18.220 --> 00:03:21.620]  所以我們只要積攢財寶
[00:03:21.620 --> 00:03:23.460]  是在天上
[00:03:23.460 --> 00:03:26.380]  而不是在地上
[00:03:26.380 --> 00:03:29.660]  因為你的錢財在那裏
[00:03:29.660 --> 00:03:32.460]  你的心就在那裏
[00:03:32.460 --> 00:03:34.940]  這句話太真實了
[00:03:34.940 --> 00:03:38.860]  你的錢投資在房產上面
[00:03:38.860 --> 00:03:40.140]  那你就看看
[00:03:40.140 --> 00:03:44.980]  那個房產現在是好的市道呢
[00:03:44.980 --> 00:03:48.780]  還是最近那個樓市很低沉
[00:03:48.780 --> 00:03:52.140]  就你的錢財放在股票上面
[00:03:52.140 --> 00:03:53.860]  你就天天看
[00:03:53.860 --> 00:03:57.060]  今天的恆生指數是什麽
[00:03:57.060 --> 00:04:02.060]  在國內我們就看那個國指
[00:04:02.060 --> 00:04:04.180]  那個指數在什麽地方
[00:04:04.180 --> 00:04:06.900]  美國又有什麽指數了
[00:04:06.900 --> 00:04:09.940]  英國、歐洲又有什麽指數了
[00:04:09.940 --> 00:04:11.060]  大家都看
[00:04:11.060 --> 00:04:12.540]  那個指數一漲
[00:04:12.540 --> 00:04:14.620]  哇!我們的心就跳起來了
[00:04:14.620 --> 00:04:15.980]  好市道啊
[00:04:15.980 --> 00:04:17.780]  那個指數一跌
[00:04:17.780 --> 00:04:20.380]  我們的心也沉一沉了
[00:04:20.380 --> 00:04:22.980]  你的財寶在那裏
[00:04:22.980 --> 00:04:26.580]  你的心也在那裏
[00:04:26.580 --> 00:04:29.180]  所以我們不要被財寶
[00:04:29.180 --> 00:04:32.220]  把我們的心困住了
[00:04:32.220 --> 00:04:34.660]  在聖經裏面教導我們
[00:04:34.660 --> 00:04:38.620]  有四個不要
[00:04:38.620 --> 00:04:40.220]  我們一起來看看
[00:04:40.220 --> 00:04:42.820]  有哪四個不要
[00:04:42.820 --> 00:04:48.620]  第一 不要太注重金錢
[00:04:48.620 --> 00:04:51.540]  金錢實在是我們需要的
[00:04:51.540 --> 00:04:54.860]  但是你不要過分的注重
[00:04:54.860 --> 00:05:00.580]  在詩篇62篇第10節這樣說
[00:05:00.580 --> 00:05:03.300]  若財寶加征
[00:05:03.300 --> 00:05:07.220]  不要放在心上
[00:05:07.220 --> 00:05:09.180]  你錢多了
[00:05:09.180 --> 00:05:09.860]  你不會說
[00:05:09.860 --> 00:05:13.300]  哎!我很了不起 我錢多了很多
[00:05:13.300 --> 00:05:16.020]  聖經說不要看得太重
[00:05:16.020 --> 00:05:19.060]  錢財是身外物
[00:05:19.060 --> 00:05:22.060]  會跑來也會跑掉
[00:05:22.060 --> 00:05:24.220]  有時候我們錢財多一點
[00:05:24.220 --> 00:05:26.460]  有時候我們錢財少一點
[00:05:26.460 --> 00:05:28.140]  有什麽關係呢
[00:05:28.140 --> 00:05:32.340]  反正我夠用 我知足就好了
[00:05:32.340 --> 00:05:37.460]  不要以為我一定要增加我的錢財
[00:05:37.460 --> 00:05:43.940]  所以錢財增加不要放在心上
[00:05:43.940 --> 00:05:47.020]  不要太著重金錢
[00:05:47.020 --> 00:05:51.740]  佔據了你的心很重要的位置
[00:05:51.740 --> 00:05:58.100]  第二個不要誇耀你的錢財
[00:05:58.100 --> 00:06:03.940]  在耶利米蘇第9章23節這樣說
[00:06:03.940 --> 00:06:09.820]  財主不要因他的財務誇口
[00:06:09.820 --> 00:06:13.460]  有些人很喜歡讓人家知道
[00:06:13.460 --> 00:06:16.260]  我有多少身家
[00:06:16.260 --> 00:06:18.980]  我的家庭很豐厚
[00:06:18.980 --> 00:06:21.580]  你看我有大的房子
[00:06:21.580 --> 00:06:25.620]  我有漂亮的高貴的進口的汽車
[00:06:25.620 --> 00:06:30.940]  我有海外有物業有財富有財產
[00:06:30.940 --> 00:06:33.020]  我有多少多少股票
[00:06:33.020 --> 00:06:35.620]  我有多少多少債券
[00:06:35.620 --> 00:06:38.900]  不要誇耀你的錢財
[00:06:38.900 --> 00:06:44.020]  不要以這個為你一生最大的成就
[00:06:44.020 --> 00:06:47.620]  我記得台灣一位的總統
[00:06:47.620 --> 00:06:50.900]  曾經要坐牢沉睡
[00:06:50.900 --> 00:06:54.740]  甚至在那個時候有一位牧師
[00:06:54.740 --> 00:06:57.540]  台灣也是蠻有名的牧師
[00:06:57.540 --> 00:06:59.620]  他就寫了一本書
[00:06:59.620 --> 00:07:04.380]  窮的只剩下錢
[00:07:04.380 --> 00:07:07.060]  我有錢怎麼會窮呢
[00:07:07.060 --> 00:07:09.020]  他說你窮的不得了
[00:07:09.020 --> 00:07:12.020]  你只有一樣東西就是錢
[00:07:12.020 --> 00:07:14.620]  除了錢以外你什麼都沒有
[00:07:14.620 --> 00:07:17.100]  所以你是不是很貧窮
[00:07:17.100 --> 00:07:20.540]  窮的只有錢
[00:07:20.540 --> 00:07:21.300]  各位
[00:07:21.300 --> 00:07:25.180]  原來人生不是錢財佔據了全部
[00:07:25.180 --> 00:07:28.060]  錢財只不過是人生裡面
[00:07:28.060 --> 00:07:31.740]  我們需要用的一點點東西而已
[00:07:31.740 --> 00:07:33.940]  所以不要因為你很有錢
[00:07:33.940 --> 00:07:35.500]  你就誇耀了
[00:07:35.500 --> 00:07:38.740]  把它的功能把它的重要性
[00:07:38.740 --> 00:07:41.620]  過大了
[00:07:41.620 --> 00:07:44.340]  把它放在原有的位置
[00:07:44.340 --> 00:07:48.060]  錢財只不過是我們人生當中
[00:07:48.060 --> 00:07:50.300]  很少的一部分
[00:07:50.300 --> 00:07:52.580]  所以不要誇耀
[00:07:52.580 --> 00:07:54.260]  第三個
[00:07:54.260 --> 00:07:58.300]  不要仗賴依靠錢財
[00:07:58.300 --> 00:07:59.900]  有很多人覺得
[00:07:59.900 --> 00:08:02.660]  錢我要抓住抓得牢牢的
[00:08:02.660 --> 00:08:04.740]  沒錢我就很痛苦了
[00:08:04.740 --> 00:08:06.940]  我的人生就完蛋了
[00:08:06.940 --> 00:08:08.460]  是這樣嘛
[00:08:08.460 --> 00:08:11.580]  我們當然需要運用金錢
[00:08:11.580 --> 00:08:13.700]  每個人生活都需要金錢
[00:08:13.700 --> 00:08:15.860]  我也很需要金錢
[00:08:15.860 --> 00:08:17.020]  但是
[00:08:17.020 --> 00:08:19.540]  稀可而止
[00:08:19.540 --> 00:08:21.300]  不要太依靠
[00:08:21.300 --> 00:08:24.100]  完全是仗賴著錢財
[00:08:24.100 --> 00:08:26.580]  我們看看聖經怎麼說
[00:08:26.580 --> 00:08:29.940]  在真言十一章二十八節
[00:08:29.940 --> 00:08:32.860]  真言十一章二十八節上
[00:08:32.860 --> 00:08:36.540]  倚仗自己財物的
[00:08:36.540 --> 00:08:39.380]  必跌倒
[00:08:39.380 --> 00:08:42.220]  倚仗你自己財物的
[00:08:42.220 --> 00:08:44.540]  你一定會跌倒
[00:08:44.540 --> 00:08:48.660]  因為你靠的是一棟的銀子
[00:08:48.660 --> 00:08:50.620]  錢、鈔票
[00:08:50.620 --> 00:08:54.020]  你靠在那邊你就倒下去了
[00:08:54.020 --> 00:08:55.900]  因為那個錢財
[00:08:55.900 --> 00:08:58.620]  不是我們的依靠
[00:08:58.620 --> 00:09:01.100]  我們不可以仗賴
[00:09:01.100 --> 00:09:04.780]  單單靠著我們的錢財
[00:09:04.780 --> 00:09:07.620]  剛才倆在叫
[00:09:07.620 --> 00:09:10.140]  這樣美麗的花園裡面
[00:09:10.140 --> 00:09:13.100]  是我們天父創造的
[00:09:13.100 --> 00:09:14.820]  他創造萬物
[00:09:14.820 --> 00:09:17.820]  就是讓我們來享受
[00:09:17.820 --> 00:09:20.140]  有這個大自然
[00:09:20.140 --> 00:09:22.220]  看到花草樹木
[00:09:22.220 --> 00:09:24.500]  我們的心情開朗
[00:09:24.500 --> 00:09:27.180]  一天太美好了
[00:09:27.180 --> 00:09:29.380]  今天是一個好的日子
[00:09:29.380 --> 00:09:31.580]  陽光充沛
[00:09:31.580 --> 00:09:34.020]  我們就感恩不盡
[00:09:34.020 --> 00:09:37.100]  所以不一定要依賴錢財
[00:09:37.100 --> 00:09:40.940]  所以第三個不要依仗錢財
[00:09:40.940 --> 00:09:42.140]  依靠錢財
[00:09:42.140 --> 00:09:47.780]  最後第四個不要貪財
[00:09:47.780 --> 00:09:52.740]  貪心是很大的問題
[00:09:52.740 --> 00:09:56.580]  現代人每一個人都有貪念的
[00:09:56.580 --> 00:09:58.500]  我要多一點
[00:09:58.500 --> 00:10:03.980]  貪就是那個人底下有一個心
[00:10:03.980 --> 00:10:06.980]  然後是一個被子
[00:10:06.980 --> 00:10:10.540]  被子是那個錢幣的意思
[00:10:10.540 --> 00:10:15.260]  古時候是用貝殼來做交易的
[00:10:15.260 --> 00:10:17.020]  我有一個貝殼
[00:10:17.020 --> 00:10:18.260]  你有兩個貝殼
[00:10:18.260 --> 00:10:20.100]  所以你比我有錢
[00:10:20.100 --> 00:10:24.340]  買東西就拿那個貝殼去買東西
[00:10:24.340 --> 00:10:27.460]  後來就發展成為錢幣了
[00:10:27.460 --> 00:10:30.220]  後來現在就變成紙幣了
[00:10:30.220 --> 00:10:34.380]  那個是貨幣的一個進步
[00:10:34.380 --> 00:10:36.300]  一個來源
[00:10:36.300 --> 00:10:38.740]  所以聖經告訴我們說
[00:10:38.740 --> 00:10:41.300]  我們不要有貪心
[00:10:41.300 --> 00:10:43.140]  很多段的經文
[00:10:43.140 --> 00:10:46.580]  我念一念給各位聽
[00:10:46.580 --> 00:10:50.700]  希伯來書13章第5節
[00:10:50.700 --> 00:10:55.700]  你們純心不可貪愛錢財
[00:10:55.700 --> 00:11:00.300]  要以自己所有的為足夠
[00:11:00.300 --> 00:11:05.860]  要以自己所擁有的已經足夠了
[00:11:05.860 --> 00:11:07.580]  神給我多少
[00:11:07.580 --> 00:11:09.860]  我有能力賺多少錢
[00:11:09.860 --> 00:11:12.260]  我就賺多少錢
[00:11:12.260 --> 00:11:14.620]  我們知道你不工作
[00:11:14.620 --> 00:11:15.820]  你就沒有收入
[00:11:15.820 --> 00:11:17.460]  那是聖經說的
[00:11:17.460 --> 00:11:20.300]  所以神創造了亞當夏娃
[00:11:20.300 --> 00:11:22.540]  她也告訴亞當
[00:11:22.540 --> 00:11:27.580]  你要流汗工作才能夠糊口
[00:11:27.580 --> 00:11:29.660]  很辛苦的耕種
[00:11:29.660 --> 00:11:31.380]  很辛苦的操作
[00:11:31.380 --> 00:11:35.100]  你就可以有收入來糊口
[00:11:35.100 --> 00:11:36.660]  養活你自己
[00:11:36.660 --> 00:11:38.580]  養活你的家庭
[00:11:38.580 --> 00:11:41.500]  所以人是必須要工作的
[00:11:41.500 --> 00:11:44.580]  不可能不勞而活的
[00:11:44.580 --> 00:11:47.740]  不可能你不工作而有收入的
[00:11:47.740 --> 00:11:49.820]  我們都一定要工作
[00:11:49.820 --> 00:11:54.500]  有工作你就賺取你當得的工資
[00:11:54.500 --> 00:11:56.100]  所以我們做老闆的
[00:11:56.100 --> 00:11:58.980]  也不能夠虧欠我們的工人
[00:11:58.980 --> 00:12:00.980]  替我們打工的
[00:12:00.980 --> 00:12:03.300]  我們要好好對待他們
[00:12:03.300 --> 00:12:05.540]  現在知道有不少國家
[00:12:05.540 --> 00:12:08.380]  有所謂最低的工資
[00:12:08.380 --> 00:12:11.860]  每一天你工作了多少個小時
[00:12:11.860 --> 00:12:16.060]  你就應該最低限度有多少的收入
[00:12:16.060 --> 00:12:17.460]  有時候我們說
[00:12:17.460 --> 00:12:21.540]  有些很艱辛刻薄的老闆
[00:12:21.540 --> 00:12:24.100]  就剝削他的勞工
[00:12:24.100 --> 00:12:26.580]  本來應該一天是40塊的
[00:12:26.580 --> 00:12:29.420]  給他20塊減半
[00:12:29.420 --> 00:12:32.340]  那就虧欠你的工人了
[00:12:32.340 --> 00:12:36.220]  如果你在家裡面有傭工替你打工的
[00:12:36.220 --> 00:12:38.900]  你應該好好的對待他
[00:12:38.900 --> 00:12:41.220]  所以聖經裡面告訴我們
[00:12:41.220 --> 00:12:44.060]  我們不要貪愛錢財
[00:12:44.060 --> 00:12:47.540]  還有一段經文
[00:12:47.540 --> 00:12:54.020]  貪愛銀子的不應得銀子之諸
[00:12:54.020 --> 00:12:59.940]  貪愛豐富的也不應得利益之諸
[00:12:59.940 --> 00:13:07.820]  這個是傳道書第五章第十節
[00:13:07.820 --> 00:13:13.500]  貪愛銀子的不應得得到銀子之諸
[00:13:13.500 --> 00:13:19.860]  貪愛豐富的也不應得得利益之諸
[00:13:19.860 --> 00:13:22.660]  就是人心不滿足
[00:13:22.660 --> 00:13:23.940]  我要多一點
[00:13:23.940 --> 00:13:25.340]  我再要多一點
[00:13:25.340 --> 00:13:27.420]  常常要多一點
[00:13:27.420 --> 00:13:29.220]  求主幫助我們
[00:13:29.220 --> 00:13:31.900]  我們要有一個知足的心
[00:13:31.900 --> 00:13:33.660]  不要有貪念
[00:13:33.660 --> 00:13:35.500]  貪是很厲害的
[00:13:35.500 --> 00:13:38.060]  還有一段大家更熟悉了
[00:13:38.060 --> 00:13:39.900]  這是保羅說的
[00:13:39.900 --> 00:13:44.380]  提摩泰前書第六章第十節
[00:13:44.380 --> 00:13:48.260]  很多傳道人教牧童宮牧師講道
[00:13:48.260 --> 00:13:51.020]  都會講到這段經文
[00:13:51.020 --> 00:13:55.660]  貪財是萬惡的根源
[00:13:55.660 --> 00:14:02.060]  貪愛錢財的就會被誘惑離開了真道
[00:14:02.060 --> 00:14:07.260]  用許多的醜骨把它刺透了
[00:14:07.260 --> 00:14:11.980]  提摩泰前書第六章第十節
[00:14:11.980 --> 00:14:14.700]  貪念錢書
[00:14:14.700 --> 00:14:17.460]  被錢財將你捆住了
[00:14:17.460 --> 00:14:19.140]  你整天想著的
[00:14:19.140 --> 00:14:22.540]  就是你銀行的存款
[00:14:22.540 --> 00:14:25.340]  後面多多多幾個零
[00:14:25.340 --> 00:14:27.220]  我本來有一百萬的
[00:14:27.220 --> 00:14:28.700]  變成兩百萬
[00:14:28.700 --> 00:14:30.700]  兩百萬的變成一千萬
[00:14:30.700 --> 00:14:33.020]  一千萬的變成一億
[00:14:33.020 --> 00:14:36.180]  我們總想多一點
[00:14:36.180 --> 00:14:39.180]  心裏面永遠不滿足
[00:14:39.180 --> 00:14:42.140]  有人說我很懂投資之道
[00:14:42.140 --> 00:14:44.500]  我賺了第一桶金
[00:14:44.500 --> 00:14:46.260]  賺了第一個一百萬
[00:14:46.260 --> 00:14:48.820]  那以後你就想我要繼續賺
[00:14:48.820 --> 00:14:51.900]  第二桶 第三桶 第四桶 第五桶
[00:14:51.900 --> 00:14:54.420]  金子越來越多
[00:14:54.420 --> 00:14:56.340]  當然我不反對
[00:14:56.340 --> 00:14:59.340]  你能夠把你的事業去擴展
[00:14:59.340 --> 00:15:03.980]  你的施工能夠更加的擴大
[00:15:03.980 --> 00:15:06.300]  但是各位請你小心
[00:15:06.300 --> 00:15:08.820]  到時我是貪念了
[00:15:08.820 --> 00:15:12.460]  過度膨脹 過度發展
[00:15:12.460 --> 00:15:14.980]  有時候我們也看見一個企業
[00:15:14.980 --> 00:15:16.980]  慢慢它成功了
[00:15:16.980 --> 00:15:18.220]  它就開分店
[00:15:18.220 --> 00:15:19.900]  分店越開越多
[00:15:19.900 --> 00:15:22.420]  分店遍佈每一個地方
[00:15:22.420 --> 00:15:24.540]  結果它就破產了
[00:15:24.540 --> 00:15:27.020]  因為發展的太快
[00:15:27.020 --> 00:15:29.300]  貸款貸的太多了
[00:15:29.300 --> 00:15:33.580]  後來周轉不靈就垮台了
[00:15:33.580 --> 00:15:35.820]  各位親愛的朋友
[00:15:35.820 --> 00:15:39.460]  我們都看見很多現實上的例子
[00:15:39.460 --> 00:15:41.380]  人因為貪心
[00:15:41.380 --> 00:15:46.300]  結果一無所有宣告破產
[00:15:46.300 --> 00:15:48.740]  多麼淒涼的經歷
[00:15:48.740 --> 00:15:50.620]  所以讓我們警醒
[00:15:50.620 --> 00:15:53.700]  讓我們不要被這四個不
[00:15:53.700 --> 00:15:56.420]  把我們困住了
[00:15:56.420 --> 00:15:57.940]  對於錢財
[00:15:57.940 --> 00:16:00.500]  我們除了有四個不要
[00:16:00.500 --> 00:16:04.820]  更重要的有四個積極的要
[00:16:04.820 --> 00:16:10.700]  第一個要有效的去運用你的財富
[00:16:10.700 --> 00:16:13.180]  運用你的金錢
[00:16:13.180 --> 00:16:19.420]  在路加福音第十六章第九節就這樣說
[00:16:19.420 --> 00:16:23.340]  要藉著那不義的錢財
[00:16:23.340 --> 00:16:25.580]  你要結交朋友了
[00:16:25.580 --> 00:16:28.580]  到了錢財無用的時候
[00:16:28.580 --> 00:16:35.220]  他們就可以接你們到永存的江湖哪裡去了
[00:16:35.220 --> 00:16:39.020]  原來錢財你要好好的運用
[00:16:39.020 --> 00:16:40.980]  結交朋友了
[00:16:40.980 --> 00:16:44.900]  投資在正確的途徑上面了
[00:16:44.900 --> 00:16:46.860]  到了需要的時候
[00:16:46.860 --> 00:16:49.860]  他們就會成為你的幫助了
[00:16:49.860 --> 00:16:53.860]  成為你的支持了
[00:16:53.860 --> 00:16:58.260]  第二我們除了要有效的運用以外
[00:16:58.260 --> 00:17:01.660]  我們也要肯施予
[00:17:01.660 --> 00:17:04.300]  要關心那些有需要的人
[00:17:04.300 --> 00:17:07.500]  幫助那些貧窮的人
[00:17:07.500 --> 00:17:09.260]  在聖經裡面
[00:17:09.260 --> 00:17:14.460]  哥林多後書第九章第九節這樣說
[00:17:14.460 --> 00:17:16.940]  如經上所記
[00:17:16.940 --> 00:17:19.540]  他施捨錢財
[00:17:19.540 --> 00:17:21.860]  奏記貧窮
[00:17:21.860 --> 00:17:26.300]  他的仁義存到永遠
[00:17:26.300 --> 00:17:28.300]  奏記貧窮
[00:17:28.300 --> 00:17:31.300]  關心有需要的人
[00:17:31.300 --> 00:17:33.740]  凡有世上財物的
[00:17:33.740 --> 00:17:36.540]  你看見弟兄從乏了
[00:17:36.540 --> 00:17:40.220]  你卻捨住廉恕的心
[00:17:40.220 --> 00:17:44.460]  愛神的心怎會存在你裡面呢
[00:17:44.460 --> 00:17:49.740]  這是約翰一書第三章十七節這樣說
[00:17:49.740 --> 00:17:52.500]  你看見弟兄姊妹們有需要
[00:17:52.500 --> 00:17:55.180]  你看見街上一些有需要的人
[00:17:55.180 --> 00:17:57.460]  你卻堵住了自己
[00:17:57.460 --> 00:17:59.260]  憐憫別人的心
[00:17:59.260 --> 00:18:02.900]  你不去伸出援手去幫助他
[00:18:02.900 --> 00:18:06.340]  那你怎麽樣說你很愛神呢
[00:18:06.340 --> 00:18:07.860]  當然我們看見
[00:18:07.860 --> 00:18:10.740]  有時候在路旁一些乞丐
[00:18:10.740 --> 00:18:12.420]  我們也要判別
[00:18:12.420 --> 00:18:14.940]  因為現在知道很多乞丐
[00:18:14.940 --> 00:18:18.340]  都是一個幫派去控制的
[00:18:18.340 --> 00:18:20.540]  把他們的腿打斷了
[00:18:20.540 --> 00:18:23.020]  變成一個殘廢的人
[00:18:23.020 --> 00:18:27.380]  然後在街上就討別人的私生
[00:18:27.380 --> 00:18:29.740]  其實他們是一個集團的
[00:18:29.740 --> 00:18:33.060]  所以我們要去幫助那些有需要的人
[00:18:33.060 --> 00:18:35.860]  也要有智慧去判別
[00:18:35.860 --> 00:18:37.380]  第三個要
[00:18:37.380 --> 00:18:41.740]  我們在錢財上要忠心
[00:18:41.740 --> 00:18:46.060]  又要好好的基礎防基
[00:18:46.060 --> 00:18:49.540]  還有就是讓路為出
[00:18:49.540 --> 00:18:54.420]  要好好計劃你的錢財怎麽樣去運用
[00:18:54.420 --> 00:18:56.660]  所以你要有忠心
[00:18:56.660 --> 00:19:00.300]  路加福音16章11節這樣說
[00:19:00.300 --> 00:19:05.340]  倘若你們在不義的錢財上不忠心
[00:19:05.340 --> 00:19:11.100]  誰能夠把那真實的錢財託付給你們呢
[00:19:11.100 --> 00:19:16.260]  在錢財上我們是很需要有忠心的
[00:19:16.260 --> 00:19:19.500]  做一個忠心的管家
[00:19:19.500 --> 00:19:20.620]  不亂用
[00:19:20.620 --> 00:19:22.300]  不亂花錢
[00:19:22.300 --> 00:19:25.780]  好好的善用
[00:19:25.780 --> 00:19:27.380]  不要浪費
[00:19:27.380 --> 00:19:29.860]  有時候我們浪費很多的金錢
[00:19:29.860 --> 00:19:31.780]  買買買買很多東西
[00:19:31.780 --> 00:19:33.260]  放在家裏面
[00:19:33.260 --> 00:19:35.100]  過了很長時間
[00:19:35.100 --> 00:19:37.500]  原來我家還有這樣多的東西
[00:19:37.500 --> 00:19:39.500]  那些東西已經過期了
[00:19:39.500 --> 00:19:40.180]  沒用了
[00:19:40.180 --> 00:19:42.020]  你就把它丟掉了
[00:19:42.020 --> 00:19:46.420]  所以各位我們要善用我們的金錢
[00:19:46.420 --> 00:19:48.220]  好好的去管理
[00:19:48.220 --> 00:19:50.740]  讓路為出
[00:19:50.740 --> 00:19:52.700]  最後一個要
[00:19:52.700 --> 00:19:55.140]  最後一個要是什麽呢
[00:19:55.140 --> 00:19:59.940]  就是我們必須要去奉獻
[00:19:59.940 --> 00:20:02.340]  盡量的奉獻
[00:20:02.340 --> 00:20:06.380]  把你的錢財交給我們的神
[00:20:06.380 --> 00:20:11.460]  奉獻在天國的事業上面
[00:20:11.460 --> 00:20:16.740]  你要以財物和你一切出屬的土產
[00:20:16.740 --> 00:20:19.780]  要尊榮耶和華
[00:20:19.780 --> 00:20:23.900]  這是真言三章十節說的
[00:20:23.900 --> 00:20:27.500]  金銀都要分別為聖
[00:20:27.500 --> 00:20:30.580]  是要獻給耶和華的
[00:20:30.580 --> 00:20:35.460]  這是撒摩爾基夏第八章第十一節
[00:20:35.460 --> 00:20:40.580]  還有你們要紀念耶和華你的神
[00:20:40.580 --> 00:20:46.140]  因為得富財的力量是祂賜給你的
[00:20:46.140 --> 00:20:49.980]  這是生命紀第八章十八節
[00:20:49.980 --> 00:20:52.180]  所以我們得富財的力量
[00:20:52.180 --> 00:20:53.580]  誰賜給你的
[00:20:53.580 --> 00:20:56.220]  是我們的神賜給你的
[00:20:56.220 --> 00:20:59.860]  所以你要好好的去管理你的錢財
[00:20:59.860 --> 00:21:01.060]  去賺錢
[00:21:01.060 --> 00:21:04.980]  然後你也要好好的奉獻
[00:21:04.980 --> 00:21:09.540]  在芝加哥有一位很有名的佛道家
[00:21:09.540 --> 00:21:11.780]  就是穆迪先生
[00:21:11.780 --> 00:21:14.140]  他有三個晚上講到
[00:21:14.140 --> 00:21:15.540]  第一天晚上他講
[00:21:15.540 --> 00:21:18.260]  你們要盡力賺錢
[00:21:18.260 --> 00:21:20.380]  哇!大家都叫好
[00:21:20.380 --> 00:21:21.860]  盡力賺錢
[00:21:21.860 --> 00:21:23.780]  第二天他講什麼呢?
[00:21:23.780 --> 00:21:27.740]  你們要盡力的輸錢
