
[00:00:00.000 --> 00:00:02.960]  鄭英姐妹,我想每一個聖誕節
[00:05:04.680 --> 00:05:06.680]  所以你見到這麼特別的嬰孩
[00:05:06.680 --> 00:05:08.680]  臥在馬槽裡
[00:05:08.680 --> 00:05:12.680]  這個就是救主了
[00:05:12.680 --> 00:05:14.680]  這個就是一個記號
[00:05:14.680 --> 00:05:17.680]  丁小梅,我想我們傳統裡
[00:05:17.680 --> 00:05:23.680]  我們思想都是用我們的時空
[00:05:23.680 --> 00:05:27.680]  我們的經驗去想2000年前發生的事
[00:05:27.680 --> 00:05:29.680]  很多時候都會有些出入
[00:05:29.680 --> 00:05:31.680]  我們想的就是
[00:05:31.680 --> 00:05:33.680]  傳統的方式就是
[00:05:33.680 --> 00:05:35.680]  瑪麗亞和約瑟帶著肚子
[00:05:35.680 --> 00:05:37.680]  去巴黎行
[00:05:37.680 --> 00:05:40.680]  因為約瑟是大衛的後裔
[00:05:40.680 --> 00:05:47.680]  所以他要去原本他戶籍的地方報名上冊
[00:05:47.680 --> 00:05:49.680]  去做這個Census
[00:05:49.680 --> 00:05:52.680]  去到的時候瑪麗亞要生了
[00:05:52.680 --> 00:05:56.680]  於是就找雲
[00:05:56.680 --> 00:05:57.680]  但瑪麗亞沒有
[00:05:57.680 --> 00:05:58.680]  Hilton也沒有
[00:05:58.680 --> 00:05:59.680]  Motel 6也沒有
[00:05:59.680 --> 00:06:02.680]  結果就有人
[00:06:02.680 --> 00:06:04.680]  牧童瑤子行花村
[00:06:04.680 --> 00:06:06.680]  那裡有個洞
[00:06:06.680 --> 00:06:08.680]  有個給動物的洞
[00:06:08.680 --> 00:06:10.680]  你去那裡生吧
[00:06:10.680 --> 00:06:12.680]  於是他就去生了
[00:06:12.680 --> 00:06:14.680]  生了嬰孩出來
[00:06:14.680 --> 00:06:18.680]  其實當你看清楚聖經裡
[00:06:18.680 --> 00:06:20.680]  那個記載的時候
[00:06:20.680 --> 00:06:24.680]  有幾樣東西我們必須要搞清楚
[00:06:24.680 --> 00:06:26.680]  我們才會明白
[00:06:26.680 --> 00:06:28.680]  耶穌生了出來之後
[00:06:28.680 --> 00:06:30.680]  放在馬槽裡
[00:06:30.680 --> 00:06:32.680]  究竟的意思是什麼
[00:06:32.680 --> 00:06:36.680]  我們知道這是一個很卑微的出生方式
[00:06:36.680 --> 00:06:41.680]  耶穌很謙卑很平庸地生在馬槽裡
[00:06:41.680 --> 00:06:44.680]  第一件事我們要明白的是
[00:06:44.680 --> 00:06:46.680]  什麼是馬槽
[00:06:46.680 --> 00:06:50.680]  在原文這個字
[00:06:50.680 --> 00:06:59.680]  指的是一個給當時的動物吃東西的一個盤子
[00:06:59.680 --> 00:07:01.680]  這個盤子可能是木的盤子
[00:07:01.680 --> 00:07:03.680]  可能是石
[00:07:03.680 --> 00:07:05.680]  通常都是石用的盤子
[00:07:05.680 --> 00:07:07.680]  鑿出來一個洞
[00:07:07.680 --> 00:07:11.680]  給一些動物去吃東西
[00:07:11.680 --> 00:07:14.680]  所以有時候我們要改口
[00:07:14.680 --> 00:07:16.680]  有時候傳統可能改口
[00:07:16.680 --> 00:07:17.680]  我也改不了口
[00:07:17.680 --> 00:07:22.680]  但是耶穌不是生於馬槽
[00:07:22.680 --> 00:07:26.680]  耶穌不是在那個盤子出生的
[00:07:26.680 --> 00:07:28.680]  他出生之後
[00:07:28.680 --> 00:07:30.680]  被他媽媽包了布之後
[00:07:30.680 --> 00:07:31.680]  放在馬槽
[00:07:31.680 --> 00:07:33.680]  放在那個盤子裡
[00:07:33.680 --> 00:07:34.680]  因為
[00:07:34.680 --> 00:07:36.680]  這裡有個盤子給你看
[00:07:36.680 --> 00:07:37.680]  這裡有個盤子
[00:07:37.680 --> 00:07:39.680]  這個以色列人的
[00:07:39.680 --> 00:07:41.680]  那個就叫馬槽
[00:07:41.680 --> 00:07:43.680]  在原文裡面這個就是馬槽
[00:07:43.680 --> 00:07:45.680]  因為剛剛出生
[00:07:45.680 --> 00:07:47.680]  是一個很漂亮的床
[00:07:47.680 --> 00:07:49.680]  因為實在是一個洞
[00:07:49.680 --> 00:07:51.680]  或者是一間房子的底下
[00:07:51.680 --> 00:07:54.680]  沒有一個好的床給牠住
[00:07:54.680 --> 00:07:56.680]  所以有時候那些聖景
[00:07:56.680 --> 00:07:57.680]  你看看入門口
[00:07:57.680 --> 00:07:59.680]  聖誕樹下面就有一個
[00:07:59.680 --> 00:08:01.680]  好像嬰兒床
[00:08:01.680 --> 00:08:03.680]  我不是說要改變那些聖景
[00:08:03.680 --> 00:08:05.680]  但是真實不是這樣的
[00:08:05.680 --> 00:08:07.680]  不是美麗的
[00:08:07.680 --> 00:08:09.680]  Fred就做出來
[00:08:09.680 --> 00:08:11.680]  這個也是我們的傳統
[00:08:11.680 --> 00:08:13.680]  我也希望Fred想一想
[00:08:13.680 --> 00:08:15.680]  真正的環境
[00:08:15.680 --> 00:08:17.680]  應該叫他的狗大包
[00:08:17.680 --> 00:08:19.680]  放幾篤
[00:08:19.680 --> 00:08:21.680]  尿 屎那些
[00:08:21.680 --> 00:08:23.680]  這樣就能形容
[00:08:23.680 --> 00:08:25.680]  當時耶穌出生
[00:08:25.680 --> 00:08:27.680]  當然不要這樣做
[00:08:27.680 --> 00:08:29.680]  如果你真的要感受耶穌出生
[00:08:29.680 --> 00:08:31.680]  那個環境
[00:08:31.680 --> 00:08:33.680]  其實不是那麼漂亮
[00:08:33.680 --> 00:08:35.680]  這個就是耶穌出生
[00:08:35.680 --> 00:08:37.680]  不是生於馬槽
[00:08:37.680 --> 00:08:39.680]  他生在一個動物的地方
[00:08:39.680 --> 00:08:41.680]  我們叫馬棚
[00:08:41.680 --> 00:08:43.680]  或者馬窿
[00:08:43.680 --> 00:08:45.680]  都是被動物
[00:08:45.680 --> 00:08:47.680]  停留的地方
[00:08:47.680 --> 00:08:49.680]  而他擺在馬槽裏面
[00:08:49.680 --> 00:08:53.680]  為什麼我們要特別提這件事呢
[00:08:53.680 --> 00:08:55.680]  耶穌出生
[00:08:55.680 --> 00:08:57.680]  是一個卑微的地方
[00:08:57.680 --> 00:09:01.680]  耶穌的死亡
[00:09:01.680 --> 00:09:03.680]  他的犧牲
[00:09:03.680 --> 00:09:07.680]  也是一個卑微的方式
[00:09:07.680 --> 00:09:11.680]  但是耶穌的死亡不是結束
[00:09:11.680 --> 00:09:13.680]  是一個新的開始
[00:09:13.680 --> 00:09:15.680]  這個就是
[00:09:15.680 --> 00:09:17.680]  菲律賓書第二章說到
[00:09:17.680 --> 00:09:19.680]  如何由卑微
[00:09:19.680 --> 00:09:21.680]  上帝將他聖告
[00:09:21.680 --> 00:09:23.680]  耶穌的復活
[00:09:23.680 --> 00:09:25.680]  到現在為止
[00:09:25.680 --> 00:09:27.680]  他也是一個榮耀
[00:09:27.680 --> 00:09:29.680]  所以這是他降世裏
[00:09:29.680 --> 00:09:31.680]  我們必須要領悟的
[00:09:31.680 --> 00:09:33.680]  就是上帝用卑微的方式
[00:09:33.680 --> 00:09:35.680]  來到我們中間
[00:09:35.680 --> 00:09:37.680]  這是一件很重要的事
[00:09:37.680 --> 00:09:39.680]  傳統的記載
[00:09:39.680 --> 00:09:41.680]  或者翻譯
[00:09:41.680 --> 00:09:43.680]  客店沒有地方
[00:09:43.680 --> 00:09:45.680]  原來原文客店
[00:09:45.680 --> 00:09:47.680]  就是Cataluma這個詞
[00:09:47.680 --> 00:09:49.680]  原文
[00:09:49.680 --> 00:09:51.680]  不是指客店
[00:09:51.680 --> 00:09:53.680]  原文是指
[00:09:53.680 --> 00:09:55.680]  一間屋的
[00:09:55.680 --> 00:09:57.680]  上層
[00:09:57.680 --> 00:09:59.680]  我們不要用
[00:09:59.680 --> 00:10:01.680]  今天的思想去想
[00:10:01.680 --> 00:10:03.680]  當日的屋是怎樣
[00:10:03.680 --> 00:10:05.680]  我們進去
[00:10:05.680 --> 00:10:07.680]  一間屋
[00:10:07.680 --> 00:10:09.680]  有房間
[00:10:09.680 --> 00:10:11.680]  當時的以色列人
[00:10:11.680 --> 00:10:13.680]  很多都不會有間房
[00:10:13.680 --> 00:10:15.680]  都是一間很簡單的屋
[00:10:15.680 --> 00:10:17.680]  那間屋
[00:10:17.680 --> 00:10:19.680]  通常在以色列
[00:10:19.680 --> 00:10:21.680]  很多屋都是
[00:10:21.680 --> 00:10:23.680]  差不多這個樣子
[00:10:23.680 --> 00:10:25.680]  依山而起
[00:10:25.680 --> 00:10:27.680]  上面有間屋
[00:10:27.680 --> 00:10:29.680]  一個大的屋
[00:10:29.680 --> 00:10:31.680]  不會有房間
[00:10:31.680 --> 00:10:33.680]  就是studio
[00:10:33.680 --> 00:10:35.680]  但不是studio
[00:10:35.680 --> 00:10:37.680]  是一間大屋
[00:10:37.680 --> 00:10:39.680]  下面
[00:10:39.680 --> 00:10:41.680]  就是用來放一些
[00:10:41.680 --> 00:10:43.680]  牲口
[00:10:43.680 --> 00:10:45.680]  因為通常平民不會有錢
[00:10:45.680 --> 00:10:47.680]  特意去租一個
[00:10:47.680 --> 00:10:49.680]  或者買多一個儲物櫃
[00:10:49.680 --> 00:10:51.680]  用來放牠的動物
[00:10:51.680 --> 00:10:53.680]  放出去會被人偷
[00:10:53.680 --> 00:10:55.680]  當時的文化就是
[00:10:55.680 --> 00:10:57.680]  這間屋通常屋的下面
[00:10:57.680 --> 00:10:59.680]  就是用來放牲口
[00:10:59.680 --> 00:11:01.680]  放馬
[00:11:01.680 --> 00:11:03.680]  或者放小驢
[00:11:03.680 --> 00:11:05.680]  用來放東西
[00:11:05.680 --> 00:11:07.680]  你看右邊的圖
[00:11:07.680 --> 00:11:09.680]  差不多就是這樣
[00:11:09.680 --> 00:11:11.680]  樓上就是住人
[00:11:11.680 --> 00:11:13.680]  這個字
[00:11:13.680 --> 00:11:15.680]  Cataluma這個字
[00:11:15.680 --> 00:11:17.680]  就是閣樓的意思
[00:11:17.680 --> 00:11:19.680]  就是樓上的那一層
[00:11:19.680 --> 00:11:21.680]  這個就是耶穌和門徒
[00:11:21.680 --> 00:11:23.680]  在食魚節晚餐的時候
[00:11:23.680 --> 00:11:25.680]  在Cataluma
[00:11:25.680 --> 00:11:27.680]  在上面那一層
[00:11:27.680 --> 00:11:29.680]  下面那一層
[00:11:29.680 --> 00:11:31.680]  是用來放牲口的
[00:11:31.680 --> 00:11:33.680]  這是第二件事
[00:11:33.680 --> 00:11:35.680]  所以我們要明白
[00:11:35.680 --> 00:11:37.680]  當時瑪麗亞
[00:11:37.680 --> 00:11:39.680]  她生小孩的時候
[00:11:39.680 --> 00:11:41.680]  因為作動要生小孩
[00:11:41.680 --> 00:11:43.680]  樓上有個家庭在那裡住
[00:11:43.680 --> 00:11:45.680]  你不可能
[00:11:45.680 --> 00:11:47.680]  大庭廣眾也沒有房間
[00:11:47.680 --> 00:11:49.680]  不可能大庭廣眾
[00:11:49.680 --> 00:11:51.680]  那麼羞辱地在那裡生小孩
[00:11:51.680 --> 00:11:53.680]  所以屋主就說
[00:11:53.680 --> 00:11:55.680]  樓下你去到牲口的地方
[00:11:55.680 --> 00:11:57.680]  是不是躲起來生小孩
[00:11:57.680 --> 00:11:59.680]  不用你面對
[00:11:59.680 --> 00:12:01.680]  大庭廣眾生小孩的情況
[00:12:01.680 --> 00:12:03.680]  第三件事不是我作出來的
[00:12:03.680 --> 00:12:05.680]  我也是看了很多
[00:12:05.680 --> 00:12:07.680]  有一個叫Ian Paul
[00:12:07.680 --> 00:12:09.680]  在呼拉園
[00:12:09.680 --> 00:12:11.680]  的客席教授
[00:12:11.680 --> 00:12:13.680]  他做了一些研究
[00:12:13.680 --> 00:12:15.680]  原來當時的文化
[00:12:15.680 --> 00:12:17.680]  猶太人
[00:12:17.680 --> 00:12:19.680]  客店
[00:12:19.680 --> 00:12:21.680]  大部分
[00:12:21.680 --> 00:12:23.680]  都是給
[00:12:23.680 --> 00:12:25.680]  一些stranger
[00:12:25.680 --> 00:12:27.680]  所謂外邦的人
[00:12:27.680 --> 00:12:29.680]  從外省來的人住
[00:12:29.680 --> 00:12:31.680]  但如果你是本地人
[00:12:31.680 --> 00:12:33.680]  或者有宗族
[00:12:33.680 --> 00:12:35.680]  只要篤鼻哥達朵就行
[00:12:35.680 --> 00:12:37.680]  你拍門就說
[00:12:37.680 --> 00:12:39.680]  我的名字叫約瑟
[00:12:39.680 --> 00:12:41.680]  我是誰的後裔
[00:12:41.680 --> 00:12:43.680]  就會有人接納你
[00:12:43.680 --> 00:12:45.680]  免費給你
[00:12:45.680 --> 00:12:47.680]  在上層居住
[00:12:47.680 --> 00:12:49.680]  這裡說到
[00:12:49.680 --> 00:12:51.680]  約瑟和瑪麗亞
[00:12:51.680 --> 00:12:53.680]  他找到
[00:12:53.680 --> 00:12:55.680]  一個人
[00:12:55.680 --> 00:12:57.680]  去收納他們住在當中
[00:12:57.680 --> 00:12:59.680]  接著瑪麗亞作動
[00:12:59.680 --> 00:13:01.680]  要生小孩
[00:13:01.680 --> 00:13:03.680]  屋主說不要大庭廣眾生
[00:13:03.680 --> 00:13:05.680]  因為當時可能已經有很多
[00:13:05.680 --> 00:13:07.680]  其他人在一起打地鋪
[00:13:07.680 --> 00:13:09.680]  於是
[00:13:09.680 --> 00:13:11.680]  不如下去
[00:13:11.680 --> 00:13:13.680]  下面
[00:13:13.680 --> 00:13:15.680]  動物停留的地方
[00:13:15.680 --> 00:13:17.680]  去生小孩
[00:13:19.680 --> 00:13:21.680]  等一會
[00:13:21.680 --> 00:13:23.680]  我為什麼要特別
[00:13:23.680 --> 00:13:25.680]  講這些考據
[00:13:25.680 --> 00:13:27.680]  讓你們知道
[00:13:27.680 --> 00:13:29.680]  或者和傳統有些分別
[00:13:29.680 --> 00:13:31.680]  我們經常聽到
[00:13:31.680 --> 00:13:33.680]  耶穌是很卑微的方式出世
[00:13:33.680 --> 00:13:35.680]  對的
[00:13:35.680 --> 00:13:37.680]  但耶穌卑微的方式
[00:13:37.680 --> 00:13:39.680]  不是躲在一個洞裏出世
[00:13:39.680 --> 00:13:41.680]  耶穌卑微的方式
[00:13:41.680 --> 00:13:43.680]  也不是遠遠在深山
[00:13:43.680 --> 00:13:45.680]  一個馬棚裏出世
[00:13:45.680 --> 00:13:47.680]  耶穌的出生
[00:13:47.680 --> 00:13:49.680]  是出生在
[00:13:49.680 --> 00:13:51.680]  一個家庭的底層
[00:13:51.680 --> 00:13:53.680]  耶穌的出生
[00:13:53.680 --> 00:13:55.680]  是耶穌出生在
[00:13:55.680 --> 00:13:57.680]  人群的當中
[00:13:57.680 --> 00:13:59.680]  在一個家庭
[00:13:59.680 --> 00:14:01.680]  的當中
[00:14:01.680 --> 00:14:03.680]  耶穌的出生
[00:14:03.680 --> 00:14:05.680]  是告訴我們
[00:14:05.680 --> 00:14:07.680]  上帝的兒子耶穌
[00:14:07.680 --> 00:14:09.680]  是樂而生於人群的當中
[00:14:09.680 --> 00:14:11.680]  樂而活在人群的當中
[00:14:11.680 --> 00:14:13.680]  他就算死亡
[00:14:13.680 --> 00:14:15.680]  也死亡在公眾的當中
[00:14:15.680 --> 00:14:17.680]  這是聖恩節
[00:14:17.680 --> 00:14:19.680]  對我來說一個很重要的訊息
[00:14:19.680 --> 00:14:21.680]  也是以馬來利的訊息
[00:14:21.680 --> 00:14:23.680]  告訴我們
[00:14:23.680 --> 00:14:25.680]  我這位的上帝
[00:14:25.680 --> 00:14:27.680]  不是一個不吃人間煙火
[00:14:27.680 --> 00:14:29.680]  一個高高在上
[00:14:29.680 --> 00:14:31.680]  和我完全無關的一個上帝
[00:14:31.680 --> 00:14:33.680]  我信這個上帝
[00:14:33.680 --> 00:14:35.680]  不只是在教會裏
[00:14:35.680 --> 00:14:37.680]  才是我的上帝
[00:14:37.680 --> 00:14:39.680]  而我這個上帝
[00:14:39.680 --> 00:14:41.680]  和我每天一起生活
[00:14:41.680 --> 00:14:43.680]  和我每天
[00:14:43.680 --> 00:14:45.680]  明白我的苦痛
[00:14:45.680 --> 00:14:47.680]  明白我的憂傷
[00:14:47.680 --> 00:14:49.680]  明白我的喜樂
[00:14:49.680 --> 00:14:51.680]  和我一起走人生路的
[00:14:51.680 --> 00:14:53.680]  這個上帝
[00:14:53.680 --> 00:14:55.680]  因為耶穌基督的出生
[00:14:55.680 --> 00:14:57.680]  是出生在熱鬧的人群的當中
[00:14:57.680 --> 00:14:59.680]  而不是如願在深山的一個洞裏
[00:14:59.680 --> 00:15:01.680]  這個提醒我們
[00:15:01.680 --> 00:15:03.680]  聖誕節的意思
[00:15:03.680 --> 00:15:05.680]  沒錯
[00:15:05.680 --> 00:15:07.680]  上帝降生
[00:15:07.680 --> 00:15:09.680]  是一個卑微的方式
[00:15:09.680 --> 00:15:11.680]  但他卻不是脫離群眾
[00:15:11.680 --> 00:15:13.680]  有時候
[00:15:13.680 --> 00:15:15.680]  我嘗試分享
[00:15:15.680 --> 00:15:17.680]  就是
[00:15:17.680 --> 00:15:19.680]  我們攪動我們的上帝
[00:15:19.680 --> 00:15:21.680]  是很微小
[00:15:21.680 --> 00:15:23.680]  因為我們的上帝
[00:15:23.680 --> 00:15:25.680]  我將他
[00:15:25.680 --> 00:15:27.680]  困在我們一個盒子裏
[00:15:27.680 --> 00:15:29.680]  回來教會
[00:15:29.680 --> 00:15:31.680]  就是我們見上帝的地方
[00:15:31.680 --> 00:15:33.680]  但離開教會
[00:15:33.680 --> 00:15:35.680]  上帝仍然困在那個盒子裏
[00:15:35.680 --> 00:15:39.680]  我們上帝太少
[00:15:39.680 --> 00:15:41.680]  我們上帝太小
[00:15:41.680 --> 00:15:45.680]  但頂之為
[00:15:45.680 --> 00:15:47.680]  這個上帝不是那麼小
[00:15:47.680 --> 00:15:49.680]  因為上帝是樂意
[00:15:49.680 --> 00:15:51.680]  生於人群的當中
[00:15:51.680 --> 00:15:53.680]  和我們一起走
[00:15:53.680 --> 00:15:55.680]  你看耶穌整個生命都是這樣
[00:15:55.680 --> 00:15:57.680]  我們以為屬靈
[00:15:57.680 --> 00:15:59.680]  走去深山
[00:15:59.680 --> 00:16:01.680]  在一個遠遠的
[00:16:01.680 --> 00:16:03.680]  宇宙當中
[00:16:03.680 --> 00:16:05.680]  去找一個
[00:16:05.680 --> 00:16:07.680]  The Force的師傅
[00:16:07.680 --> 00:16:09.680]  要找到他
[00:16:09.680 --> 00:16:11.680]  就是最擅長的屬靈
[00:16:11.680 --> 00:16:13.680]  耶穌不是
[00:16:13.680 --> 00:16:15.680]  耶穌真正的屬靈
[00:16:15.680 --> 00:16:17.680]  是活於人群當中
[00:16:17.680 --> 00:16:19.680]  但我們要知道
[00:16:19.680 --> 00:16:21.680]  耶穌的降世
[00:16:21.680 --> 00:16:23.680]  祂的貧窮
[00:16:23.680 --> 00:16:25.680]  是為了要我們
[00:16:25.680 --> 00:16:27.680]  能夠得著
[00:16:27.680 --> 00:16:29.680]  這個救恩
[00:16:29.680 --> 00:16:31.680]  第二件事
[00:16:31.680 --> 00:16:33.680]  大家都知道
[00:16:33.680 --> 00:16:35.680]  耶穌出生的地方
[00:16:35.680 --> 00:16:37.680]  是伯利恆
[00:16:37.680 --> 00:16:39.680]  大家有沒有想過
[00:16:39.680 --> 00:16:41.680]  為什麼是伯利恆
[00:16:41.680 --> 00:16:43.680]  第五章第二節要提到
[00:16:43.680 --> 00:16:45.680]  基督必須生於伯利恆
[00:16:45.680 --> 00:16:47.680]  大家都知道伯利恆
[00:16:47.680 --> 00:16:49.680]  是大衛出生的地方
[00:16:49.680 --> 00:16:51.680]  他的淵源是
[00:16:51.680 --> 00:16:53.680]  大衛王
[00:16:53.680 --> 00:16:55.680]  大衛之城
[00:16:55.680 --> 00:16:57.680]  但為什麼是伯利恆
[00:16:57.680 --> 00:17:01.680]  對我來說
[00:17:01.680 --> 00:17:03.680]  一個領袖
[00:17:03.680 --> 00:17:05.680]  伯利恆是什麼地方
[00:17:05.680 --> 00:17:07.680]  伯利恆原文
[00:17:07.680 --> 00:17:09.680]  就是麵包屋
[00:17:09.680 --> 00:17:11.680]  85度
[00:17:11.680 --> 00:17:13.680]  一聽到伯利恆
[00:17:13.680 --> 00:17:15.680]  就知道是麵包屋
[00:17:15.680 --> 00:17:17.680]  為什麼呢
[00:17:17.680 --> 00:17:19.680]  很多人困苦沒東西吃的時候
[00:17:19.680 --> 00:17:21.680]  那裡出產很多麥
[00:17:21.680 --> 00:17:23.680]  所以就做麵包
[00:17:23.680 --> 00:17:25.680]  可以在那裡
[00:17:25.680 --> 00:17:27.680]  找到足夠的食物
[00:17:27.680 --> 00:17:29.680]  但伯利恆在教育裡
[00:17:29.680 --> 00:17:31.680]  是一個很重要的地方
[00:17:31.680 --> 00:17:33.680]  這是一個
[00:17:33.680 --> 00:17:35.680]  分離的地方
[00:17:35.680 --> 00:17:37.680]  是一個痛苦的地方
[00:17:37.680 --> 00:17:39.680]  但也是一個
[00:17:39.680 --> 00:17:41.680]  有盼望的地方
