
[00:00:00.000 --> 00:00:04.040]  我們今天會繼續看《鎮賢書》
[00:03:35.400 --> 00:03:38.240]  其實跟我們現在讀的《詩篇》
[00:03:38.240 --> 00:03:41.600]  《真言書》第四章二十三節
[00:03:41.600 --> 00:03:43.200]  是有根據的
[00:03:43.200 --> 00:03:45.560]  即是來自四章二十三節
[00:03:45.560 --> 00:03:47.360]  所以寫這首歌的人
[00:03:47.360 --> 00:03:49.080]  其實不單止用了詩篇
[00:03:49.080 --> 00:03:52.240]  更加利用了《真言》的第四章二十三節
[00:03:52.240 --> 00:03:56.720]  寫下剛才的那首《保守我心》
[00:03:56.720 --> 00:03:59.480]  這句《真言》有不同譯本
[00:03:59.480 --> 00:04:01.360]  有不同的譯法
[00:04:01.360 --> 00:04:03.280]  考考大家的觀察
[00:04:03.280 --> 00:04:05.080]  好,第一個就是《和修版》
[00:04:05.080 --> 00:04:06.200]  《和修版》是這樣翻譯的
[00:04:06.200 --> 00:04:09.760]  它說「你要保守理心,勝過保守一切」
[00:04:09.760 --> 00:04:14.000]  「人為生命的泉源,由心發出」
[00:04:14.000 --> 00:04:15.960]  你有沒有發現有什麼不同?
[00:04:15.960 --> 00:04:18.120]  《心水清》的人會想到
[00:04:18.120 --> 00:04:19.800]  剛才我們背誦的經文
[00:04:19.800 --> 00:04:22.200]  「一生的果效由心發出」
[00:04:22.200 --> 00:04:23.480]  但是它這個譯本
[00:04:23.480 --> 00:04:28.160]  就將這個譯叫做「泉源由心發出」
[00:04:28.160 --> 00:04:30.280]  如果你不相信,再看看《新譯本》
[00:04:30.280 --> 00:04:34.120]  《新譯本》說「你要謹守你的心,勝過謹守一切」
[00:04:34.120 --> 00:04:39.440]  「因為生命的泉源由此而生」
[00:04:39.440 --> 00:04:42.600]  天主教的聖經《思高本》是這樣翻譯的
[00:04:42.600 --> 00:04:44.560]  它說「在一切以上」
[00:04:44.560 --> 00:04:46.560]  「你要謹守你的心」
[00:04:46.560 --> 00:04:47.960]  沒什麼太大改變
[00:04:47.960 --> 00:04:51.880]  「因為生命是由此而生」
[00:04:51.880 --> 00:04:55.120]  現代的版本叫做「當代聖經譯本」
[00:04:55.120 --> 00:04:57.320]  它的版本是比較現代的
[00:04:57.320 --> 00:04:58.720]  四章要三字這樣翻譯
[00:04:58.720 --> 00:05:00.560]  它說「要一絲不苟」
[00:05:00.560 --> 00:05:02.720]  以前很明顯不會是舊版本
[00:05:02.720 --> 00:05:03.840]  這樣翻譯的話
[00:05:03.840 --> 00:05:07.200]  「要一絲不苟地謹守你的心」
[00:05:07.200 --> 00:05:12.320]  「因為生命之泉從心中湧出」
[00:05:12.320 --> 00:05:13.320]  有沒有發現
[00:05:13.320 --> 00:05:16.320]  他們大部分都用了「泉源」
[00:05:16.320 --> 00:05:19.600]  跟我們《和合本》的聖經是不同的
[00:05:19.600 --> 00:05:23.000]  《真言書》第四章很明顯可以分為三個段落
[00:05:23.000 --> 00:05:24.400]  非常容易記
[00:05:24.400 --> 00:05:26.200]  一到第九節第一段
[00:05:26.200 --> 00:05:29.640]  十節到十九節第二段
[00:05:29.640 --> 00:05:33.120]  二十節到結束二十七節是第三段
[00:05:33.120 --> 00:05:36.480]  而每一段的第一句
[00:05:36.480 --> 00:05:39.240]  大概內容都是一樣的
[00:05:39.240 --> 00:05:42.200]  提到一個爸爸和兒子在說話
[00:05:42.200 --> 00:05:45.080]  就邀請兒子去聽爸爸的教訓
[00:05:45.080 --> 00:05:46.920]  去聽父親的言語
[00:05:46.920 --> 00:05:49.400]  去聽父親的言詞
[00:05:49.400 --> 00:05:52.280]  第一段和第三段可以說是互相呼應
[00:05:52.280 --> 00:05:53.640]  因為都是特別強調
[00:05:53.640 --> 00:05:58.440]  爸爸的教訓和智慧說話的重要性
[00:05:58.440 --> 00:05:59.800]  而中間的第二段
[00:05:59.800 --> 00:06:01.840]  就將正直人的道
[00:06:01.840 --> 00:06:05.000]  和惡人的路分別出來
[00:06:05.000 --> 00:06:08.320]  好的、不對的、善的、惡的
[00:06:08.320 --> 00:06:09.480]  放在你面前
[00:06:09.480 --> 00:06:14.600]  你選擇吧!聽和持守智慧的言語
[00:06:14.600 --> 00:06:19.680]  就是在人生的路上是最好的那個部分
[00:06:19.680 --> 00:06:21.560]  選擇對的道路
[00:06:21.560 --> 00:06:24.200]  還是選擇錯誤的道路呢?
[00:06:24.200 --> 00:06:25.840]  怎樣去選擇呢?
[00:06:25.840 --> 00:06:28.960]  《真言書》在第一章的經文裏面
[00:06:28.960 --> 00:06:31.520]  就藉著二十三節告訴我們
[00:06:31.520 --> 00:06:35.240]  你怎樣去選擇?
[00:06:35.240 --> 00:06:38.160]  令我們能夠選擇到正確的道路
[00:06:38.160 --> 00:06:41.400]  其中有三件事是值得很重要我們要學習的
[00:06:41.400 --> 00:06:42.440]  第一件事就是
[00:06:42.440 --> 00:06:46.000]  我們要全心守護我們的心
[00:06:46.000 --> 00:06:48.560]  我們要全心去守護我們的心
[00:06:48.560 --> 00:06:51.360]  我不知道大家要守護些什麼呢?
[00:06:51.360 --> 00:06:53.760]  我們經常聽到KOL說
[00:06:53.760 --> 00:06:55.160]  我們要保本保命
[00:06:55.160 --> 00:06:56.400]  有沒有聽過?
[00:06:56.400 --> 00:06:58.000]  保本保命都不要緊
[00:06:58.000 --> 00:06:59.560]  還要說看電視的時候
[00:06:59.560 --> 00:07:03.120]  要保你家宅一世平安
[00:07:03.120 --> 00:07:06.120]  說的當然是保護我們的生命
[00:07:06.120 --> 00:07:08.680]  說的當然是保護我們的家人
[00:07:08.680 --> 00:07:10.360]  保管你的財產
[00:07:10.360 --> 00:07:10.960]  不僅如此
[00:07:10.960 --> 00:07:12.760]  還有我們的健康
[00:07:12.760 --> 00:07:15.120]  你注重你的健康嗎?
[00:07:15.120 --> 00:07:18.400]  我們現在的人很喜歡吃東西要小心一點
[00:07:18.400 --> 00:07:20.680]  一會兒又要節食
[00:07:20.680 --> 00:07:22.040]  又要做運動
[00:07:22.040 --> 00:07:24.360]  我們會好好保養我們的身體
[00:07:24.360 --> 00:07:25.520]  所以呢
[00:07:25.520 --> 00:07:28.160]  我們會在一些事上
[00:07:28.160 --> 00:07:29.160]  我們多做一些功夫
[00:07:29.160 --> 00:07:33.440]  例如安裝一些智慧的智能門鐘
[00:07:33.440 --> 00:07:36.000]  安裝好CCTV去看著你的家居
[00:07:36.000 --> 00:07:40.400]  還在電話裡有看到的視像
[00:07:40.400 --> 00:07:41.960]  看誰按你的鐘
[00:07:41.960 --> 00:07:43.280]  什麼都可以檢查到
[00:07:43.280 --> 00:07:46.080]  因為你要確保你家宅平安
[00:07:46.080 --> 00:07:48.880]  我們會將貴重的財物放在保險箱
[00:07:48.880 --> 00:07:51.120]  不過英國好像不是很多地方有保險箱
[00:07:51.120 --> 00:07:52.440]  大家有沒有留意到?
[00:07:52.440 --> 00:07:54.080]  如果你想找保險箱
[00:07:54.080 --> 00:07:54.840]  不是沒有的
[00:07:54.840 --> 00:07:55.360]  有的
[00:07:55.360 --> 00:07:56.720]  不過你要找的
[00:07:56.720 --> 00:08:00.640]  將貴重的財物放在保險箱
[00:08:00.640 --> 00:08:01.640]  夾萬
[00:08:01.640 --> 00:08:02.880]  以前老華僑
[00:08:02.880 --> 00:08:05.840]  通常家裡都有個夾萬
[00:08:05.840 --> 00:08:08.320]  因為他們通常都做生意
[00:08:08.320 --> 00:08:09.880]  錢又不可以放在銀行
[00:08:09.880 --> 00:08:12.680]  所以很多人都會放個夾萬在家裡
[00:08:12.680 --> 00:08:15.320]  因為那些財寶要看著它
[00:08:15.320 --> 00:08:16.760]  保管它
[00:08:16.760 --> 00:08:18.600]  守護好我們的財產
[00:08:18.600 --> 00:08:20.320]  我們又會買重保險
[00:08:20.320 --> 00:08:21.520]  不停去儲蓄
[00:08:21.520 --> 00:08:23.520]  去保障好我們的未來
[00:08:23.520 --> 00:08:26.520]  我們又會吃一些很保健的用品
[00:08:26.520 --> 00:08:31.160]  例如我們又要吃一些有益身心的食品
[00:08:31.160 --> 00:08:32.040]  煎炸的東西不吃
[00:08:32.040 --> 00:08:33.400]  三高的東西不吃
[00:08:33.400 --> 00:08:37.640]  做運動去嘗試保養好我們的身體
[00:08:37.640 --> 00:08:39.520]  其實要守護的
[00:08:39.520 --> 00:08:41.360]  何止是這些?
[00:08:41.360 --> 00:08:42.880]  還有自由呢?
[00:08:42.880 --> 00:08:44.240]  還有知識呢?
[00:08:44.240 --> 00:08:45.600]  還有品格呢?
[00:08:45.600 --> 00:08:47.040]  還有法治呢?
[00:08:47.040 --> 00:08:49.400]  還有信仰呢?
[00:08:49.400 --> 00:08:51.360]  但是曾賢有沒有發現
[00:08:51.360 --> 00:08:53.560]  一隻字都沒有提到這些東西?
[00:08:53.560 --> 00:08:56.400]  曾賢說要保守些什麼東西?
[00:08:56.400 --> 00:08:57.600]  保守些什麼?
[00:08:57.600 --> 00:08:58.840]  心
[00:08:58.840 --> 00:09:00.360]  是我們的心
[00:09:00.360 --> 00:09:03.800]  曾賢要關心的就是保守你的心
[00:09:03.800 --> 00:09:07.120]  還要是勝過保守一切
[00:09:07.120 --> 00:09:09.880]  為什麼要這樣守衛我們的心呢?
[00:09:09.880 --> 00:09:11.360]  如果從生理的角度
[00:09:11.360 --> 00:09:13.360]  我們能夠理解的
[00:09:13.360 --> 00:09:14.560]  因為從生理的角度
[00:09:14.560 --> 00:09:15.720]  健康的角度
[00:09:15.720 --> 00:09:20.800]  心就是生命的最核心的器官
[00:09:20.800 --> 00:09:23.680]  心臟當然要供給血液
[00:09:23.680 --> 00:09:27.120]  氧氣和營養給全身各個部分
[00:09:27.120 --> 00:09:30.000]  如果心臟的功能失常
[00:09:30.000 --> 00:09:31.480]  就會直接威脅到生命
[00:09:31.480 --> 00:09:32.760]  甚至會死亡
[00:09:32.760 --> 00:09:33.840]  而且
[00:09:33.840 --> 00:09:37.720]  心更加是維持著血液循環
[00:09:37.720 --> 00:09:39.480]  確保身體每一個器官
[00:09:39.480 --> 00:09:41.560]  都獲得足夠的氧氣和營養
[00:09:41.560 --> 00:09:44.880]  而且更加會排除那些廢物
[00:09:44.880 --> 00:09:46.440]  所以如果我們沒有辦法
[00:09:46.440 --> 00:09:47.840]  好好地照顧好
[00:09:47.840 --> 00:09:49.680]  打理好我們的心臟
[00:09:49.680 --> 00:09:53.320]  就會影響整體的健康
[00:09:53.320 --> 00:09:55.920]  有一次我和我媽媽去看醫生
[00:09:55.920 --> 00:09:57.240]  醫生就說
[00:09:57.240 --> 00:09:59.680]  我媽媽有一種很奇怪的病
[00:09:59.680 --> 00:10:02.800]  這種病叫做「蘇根致症」
[00:10:02.800 --> 00:10:06.880]  全香港大概只有三十多人有
[00:10:06.880 --> 00:10:08.040]  醫生就說
[00:10:08.040 --> 00:10:10.400]  這個病不單止你有
[00:10:10.400 --> 00:10:13.040]  可能你的小孩也會有
[00:10:13.040 --> 00:10:15.120]  這個病其中的原因就是
[00:10:15.120 --> 00:10:18.760]  你的心臟可能會有一些問題
[00:10:18.760 --> 00:10:21.800]  而其中一個可以看到的地方
[00:10:21.800 --> 00:10:25.600]  就是手指會特別冰冷
[00:10:25.600 --> 00:10:27.880]  我也有少少類似的症狀
[00:10:27.880 --> 00:10:31.160]  而這些心臟的問題
[00:10:31.160 --> 00:10:34.000]  是隱藏在你的身體裡面的
[00:10:34.000 --> 00:10:37.160]  所以心臟是很重要的
[00:10:37.160 --> 00:10:39.360]  如果我們心臟有問題的話
[00:10:39.360 --> 00:10:41.880]  隨時有其他一些其餘的疾病
[00:10:41.880 --> 00:10:46.480]  例如是冠狀動物的疾病
[00:10:46.480 --> 00:10:47.360]  高血壓
[00:10:47.360 --> 00:10:48.480]  中風
[00:10:48.480 --> 00:10:50.200]  甚至是心臟病
[00:10:50.200 --> 00:10:52.680]  心臟病還是全球死亡率
[00:10:52.680 --> 00:10:54.160]  是比較佔高峰的
[00:10:54.160 --> 00:10:56.520]  令人死亡的疾病
[00:10:56.520 --> 00:10:58.680]  不單止是這些心理的病
[00:10:58.680 --> 00:11:01.000]  心更加是在心理上
[00:11:01.000 --> 00:11:02.680]  會產生很大的影響
[00:11:02.680 --> 00:11:06.680]  例如心是被象徵著情感的世界
[00:11:06.680 --> 00:11:08.480]  我們經常都聽到一句話叫做
[00:11:08.480 --> 00:11:12.000]  「心病還需心若意」
[00:11:12.000 --> 00:11:15.040]  坦白說就是在說情緒的問題
[00:11:15.040 --> 00:11:17.240]  我們很容易因為情緒
[00:11:17.240 --> 00:11:18.160]  壓力
[00:11:18.160 --> 00:11:19.120]  焦慮
[00:11:19.120 --> 00:11:20.000]  抑鬱
[00:11:20.000 --> 00:11:22.120]  來影響我們的心情
[00:11:22.120 --> 00:11:23.320]  因而進一步
[00:11:23.320 --> 00:11:25.280]  就會產生到一些健康的問題
[00:11:25.280 --> 00:11:27.080]  例如胃痛
[00:11:27.080 --> 00:11:29.040]  例如皮膚問題
[00:11:29.040 --> 00:11:33.960]  甚至可能有更嚴重的免疫系統的病出現
[00:11:33.960 --> 00:11:36.400]  所以心可以跟生命
[00:11:36.400 --> 00:11:39.040]  幾乎畫成一個等號
[00:11:39.040 --> 00:11:40.760]  所以難怪軍警人員
[00:11:40.760 --> 00:11:42.840]  會這麼保護自己的心臟
[00:11:42.840 --> 00:11:46.600]  大家有沒有見過一些防彈背心
[00:11:46.600 --> 00:11:49.600]  那些警衛通常穿著防彈背心
[00:11:49.600 --> 00:11:51.480]  因為心是最重要的
[00:11:51.480 --> 00:11:52.240]  手呢
[00:11:52.240 --> 00:11:53.440]  你很少見到一個避彈衣
[00:11:53.440 --> 00:11:54.960]  覆蓋了手
[00:11:54.960 --> 00:11:57.720]  因為覆蓋的地方是心
[00:11:57.720 --> 00:12:01.280]  以前的古裝片
[00:12:01.280 --> 00:12:04.160]  那些盔甲通常都是擋著心
[00:12:04.160 --> 00:12:06.440]  希望可以保護到心
[00:12:06.440 --> 00:12:08.960]  因為心是很重要的
[00:12:08.960 --> 00:12:10.320]  除了生理上之外
[00:12:10.320 --> 00:12:11.680]  心對很多人來說
[00:12:11.680 --> 00:12:13.760]  可能特別是華人
[00:12:13.760 --> 00:12:17.720]  認為心其實是一種心靈的感受巨多
[00:12:17.720 --> 00:12:20.720]  是情緒和感情流露的來源
[00:12:20.720 --> 00:12:22.640]  所以我們常常都說
[00:12:22.640 --> 00:12:24.360]  傷心
[00:12:24.360 --> 00:12:25.920]  心痛
[00:12:25.920 --> 00:12:27.360]  心酸
[00:12:27.360 --> 00:12:28.920]  心滿意足
[00:12:28.920 --> 00:12:29.640]  月光光
[00:12:29.640 --> 00:12:30.920]  心方方
[00:12:30.920 --> 00:12:31.800]  心亂如麻
[00:12:31.800 --> 00:12:32.920]  心如刀割
[00:12:32.920 --> 00:12:36.160]  甚至是死心
[00:12:36.160 --> 00:12:38.360]  這些都是一些情感的字眼
[00:12:38.360 --> 00:12:42.080]  就說到心其實是跟情感有關的
[00:12:42.080 --> 00:12:43.920]  不過希伯來文心這個字
[00:12:43.920 --> 00:12:45.120]  naive 這個字
[00:12:45.120 --> 00:12:50.240]  其實也不應該只是停留在情緒的這個位置
[00:12:50.240 --> 00:12:51.760]  naive 心這個字
[00:12:51.760 --> 00:12:55.400]  其實是在說人的智力
[00:12:55.400 --> 00:12:58.320]  說的是心靈的思考
[00:12:58.320 --> 00:13:01.040]  也包括了人的意志力
[00:13:01.040 --> 00:13:02.480]  可能你會覺得
[00:13:02.480 --> 00:13:04.200]  為什麼不是跟腦有關
[00:13:04.200 --> 00:13:05.160]  因為這些就是腦
[00:13:05.160 --> 00:13:07.240]  我們中國人就是腦
[00:13:07.240 --> 00:13:08.960]  但是希伯來人的想法
[00:13:08.960 --> 00:13:11.680]  這個不是腦的問題
[00:13:11.680 --> 00:13:13.080]  情緒也不用這個字
[00:13:13.080 --> 00:13:14.440]  情緒是用肝
[00:13:14.440 --> 00:13:16.600]  用腎這個字的希伯來文
[00:13:16.600 --> 00:13:18.560]  所以呢
[00:13:18.560 --> 00:13:22.040]  心希伯來人他們覺得是跟意志
[00:13:22.040 --> 00:13:24.080]  是跟思想有關係
[00:13:24.080 --> 00:13:28.440]  意志思想決定了你的行為
[00:13:28.440 --> 00:13:29.920]  你的腳走到哪裡
[00:13:29.920 --> 00:13:31.640]  你的手做些什麼
[00:13:31.640 --> 00:13:34.360]  這些都是跟我們心裡面的意志
[00:13:34.360 --> 00:13:36.120]  的思想拉上關係
[00:13:36.120 --> 00:13:40.440]  一個人他可以擁有正確的理解和知識
[00:13:40.440 --> 00:13:45.440]  但是仍然會做出錯誤的抉擇
[00:13:45.440 --> 00:13:48.800]  不知道你有沒有試過做過錯誤的選擇
[00:13:48.800 --> 00:13:50.440]  因為人通常
[00:13:50.440 --> 00:13:52.160]  雖然他知道自己有理智
[00:13:52.160 --> 00:13:53.640]  甚至知道有知識
[00:13:53.640 --> 00:13:54.680]  但是很多時候
[00:13:54.680 --> 00:13:56.680]  因為被心中的意志
[00:13:56.680 --> 00:13:58.520]  被其他的事左右了
[00:13:58.520 --> 00:13:59.320]  引誘了
[00:13:59.320 --> 00:14:00.200]  牽動了
[00:14:00.200 --> 00:14:02.640]  所以他們就會做出一些
[00:14:02.640 --> 00:14:03.760]  雖然知道是對的
[00:14:03.760 --> 00:14:05.760]  但是也會是錯的事
[00:14:05.760 --> 00:14:09.360]  當然心也是屬靈的層面
[00:14:09.360 --> 00:14:12.560]  去呼喚著我們要思考屬靈的東西
[00:14:12.560 --> 00:14:17.520]  尋找永恆建造屬靈跟神之間的關係
[00:14:17.520 --> 00:14:19.800]  難怪中文聖經千叮萬囑
[00:14:19.800 --> 00:14:20.920]  用了兩次
[00:14:20.920 --> 00:14:23.040]  要保守你的心
[00:14:23.040 --> 00:14:24.440]  接著再說一次
[00:14:24.440 --> 00:14:26.480]  勝過保守一切
[00:14:26.480 --> 00:14:29.440]  突出了心的重要性
[00:14:29.440 --> 00:14:33.120]  沒有其他東西可以跟心來比較
[00:14:33.120 --> 00:14:34.880]  這是第一件事我們要學的
[00:14:34.880 --> 00:14:35.960]  第二件事
[00:14:35.960 --> 00:14:38.640]  我們怎麼可以令我們來學習
[00:14:38.640 --> 00:14:39.920]  做對選擇呢
[00:14:39.920 --> 00:14:41.560]  除了要存心
[00:14:41.560 --> 00:14:44.360]  我們要知道
[00:14:44.360 --> 00:14:47.680]  存心要保守我們的心之外
[00:14:47.680 --> 00:14:49.080]  我們更加重要的第二件事
[00:14:49.080 --> 00:14:51.600]  真的要保守我們的心
[00:14:51.600 --> 00:14:53.040]  留意第二十三節
[00:14:53.040 --> 00:14:54.520]  他說你要保守你的心
[00:14:54.520 --> 00:14:55.800]  勝過保守一切
[00:14:55.800 --> 00:14:57.880]  你有沒有留意中文聖經用了兩次
[00:14:57.880 --> 00:15:00.400]  保守這個字
[00:15:00.400 --> 00:15:01.320]  保守這個字
[00:15:01.320 --> 00:15:03.120]  其實他用了兩次是對的
[00:15:03.120 --> 00:15:04.080]  絕對是對的
[00:15:04.080 --> 00:15:04.840]  因為其實
[00:15:04.840 --> 00:15:06.480]  圓聞確是有兩個字
[00:15:06.480 --> 00:15:07.720]  是講保守的
[00:15:07.720 --> 00:15:09.800]  意思都是跟保守有關係
[00:15:09.800 --> 00:15:13.720]  一個是動詞一個是名詞
[00:15:13.720 --> 00:15:16.360]  保守你的心的保守是一個動詞
[00:15:16.360 --> 00:15:16.920]  這個字
[00:15:16.920 --> 00:15:18.320]  Lazere這個字
[00:15:18.320 --> 00:15:21.080]  其實是指保護、看守
[00:15:21.080 --> 00:15:24.800]  以至我們不遭受危險
[00:15:24.800 --> 00:15:27.400]  但是真言書第四章二十三節這裡
[00:15:27.400 --> 00:15:28.640]  還有另一個字
[00:15:28.640 --> 00:15:30.320]  都是可以解作保守
[00:15:30.320 --> 00:15:32.360]  這個是一個名詞
[00:15:32.360 --> 00:15:33.880]  這個是一個名詞
[00:15:33.880 --> 00:15:35.840]  都是可以理解作保守的
[00:15:35.840 --> 00:15:38.560]  就是Mishma這個字
[00:15:38.560 --> 00:15:39.520]  Mishma這個字
[00:15:39.520 --> 00:15:40.600]  有些學者認為
[00:15:40.600 --> 00:15:42.600]  這裡用了兩個不同的字
[00:15:42.600 --> 00:15:45.280]  去凸顯了保守這個訊息
[00:15:45.280 --> 00:15:47.840]  保守這個觀念是非常重要
[00:15:47.840 --> 00:15:49.240]  所以有些翻譯就翻譯成
[00:15:49.240 --> 00:15:50.720]  你們要切切
[00:15:50.720 --> 00:15:51.960]  加強了力度
[00:15:51.960 --> 00:15:54.440]  切切保守你的心
[00:15:54.440 --> 00:15:56.640]  但是原來Mishma這個字
[00:15:56.640 --> 00:15:59.560]  有一點點的特別
[00:15:59.560 --> 00:16:00.840]  Mishma這個字
[00:16:00.840 --> 00:16:03.880]  其實如果再加上中文聖經翻譯叫做
[00:16:03.880 --> 00:16:04.880]  全部這個字
[00:16:04.880 --> 00:16:06.760]  因為其實在伯倫文那裡應該是在說
[00:16:06.760 --> 00:16:09.280]  用盡所有
[00:16:09.280 --> 00:16:11.320]  用盡所有的Mishma
[00:16:11.320 --> 00:16:12.320]  那是什麼意思呢?
[00:16:12.320 --> 00:16:14.920]  就是用盡所有你的勤奮
[00:16:14.920 --> 00:16:16.800]  所以英文有些翻譯本譯叫做
[00:16:16.800 --> 00:16:17.560]  Diligence
[00:16:17.560 --> 00:16:19.600]  用盡所有你的勤奮
[00:16:19.600 --> 00:16:22.840]  去保護你的心
[00:16:22.840 --> 00:16:25.840]  不過希伯來文這個字
[00:16:25.840 --> 00:16:27.240]  其實是指
[00:16:27.240 --> 00:16:28.640]  拘禁
[00:16:28.640 --> 00:16:30.600]  大家有沒有去過拘留所?
[00:16:30.600 --> 00:16:31.400]  不應該會去
[00:16:31.400 --> 00:16:32.320]  因為你知道
[00:16:32.320 --> 00:16:33.960]  如果你被警察抓了之後
[00:16:33.960 --> 00:16:34.720]  你會怎樣呢?
[00:16:34.720 --> 00:16:35.480]  去到警局之後
[00:16:35.480 --> 00:16:36.200]  他就會
[00:16:36.200 --> 00:16:37.600]  可能你要拘留的時候
[00:16:37.600 --> 00:16:39.400]  就把你拘留在拘留所
[00:16:39.400 --> 00:16:42.120]  拘留所不是一個很舒服的地方
[00:16:42.120 --> 00:16:43.400]  那拘留所有些什麼呢?
[00:16:43.400 --> 00:16:45.480]  當然是有鐵閘
[00:16:45.480 --> 00:16:46.120]  有鐵閘
[00:16:46.120 --> 00:16:46.920]  重門深鎖
[00:16:46.920 --> 00:16:48.040]  那你出不了你
[00:16:48.040 --> 00:16:49.600]  拘留了你一段時間
