
[00:00:00.000 --> 00:00:02.960]  所以今天為大家選擇了一個題目
[00:02:21.600 --> 00:02:25.000]  我們再一次想起哥林多後書第五章裏面
[00:02:25.000 --> 00:02:26.640]  保羅所分享到的
[00:02:26.640 --> 00:02:29.280]  就是原來基督的愛激勵我們
[00:02:29.280 --> 00:02:33.000]  想到耶穌怎樣為我們眾人而死的時候
[00:02:33.000 --> 00:02:36.000]  耶穌基督也給我們有一種新的生命
[00:02:36.000 --> 00:02:38.520]  祂給我們說我這班活著的人
[00:02:38.520 --> 00:02:40.640]  不再為自己活
[00:02:40.640 --> 00:02:44.640]  乃為替我們死而復活的主而活
[00:02:44.640 --> 00:02:47.760]  我相信這個也是我們報道最大的一個動力
[00:02:47.760 --> 00:02:50.360]  在當中我們深深地感受到
[00:02:50.360 --> 00:02:52.560]  耶穌的愛激勵我們
[00:02:52.560 --> 00:02:54.920]  耶穌使我們在一個罪人的身份
[00:02:54.920 --> 00:02:56.640]  死在罪惡過犯裏面的時候
[00:02:56.640 --> 00:03:00.280]  我們再一次來得到一個新的生命
[00:03:00.280 --> 00:03:02.800]  我們為著這份新的生命
[00:03:02.800 --> 00:03:06.280]  我們願意為主作見證
[00:03:06.280 --> 00:03:08.120]  今天的主題我覺得很有意思
[00:03:08.120 --> 00:03:09.840]  叫做「不朽的愛」
[00:03:09.840 --> 00:03:12.840]  「不朽」這個「朽」字代表會枯萎
[00:03:12.840 --> 00:03:14.200]  會毀壞
[00:03:14.200 --> 00:03:17.440]  今天很多人在世間上的愛都變色了
[00:03:17.440 --> 00:03:21.440]  有很多愛是不能夠天長地久
[00:03:21.440 --> 00:03:22.600]  很多愛到了某種程度
[00:03:22.600 --> 00:03:25.120]  我們就發覺我們沒有能力再走下去
[00:03:25.120 --> 00:03:28.760]  我們需要再一次回到愛的源頭裏面
[00:03:28.760 --> 00:03:32.560]  我們要盼望能夠活出這個不朽的愛
[00:03:32.560 --> 00:03:35.960]  我們只有相信耶穌的愛激勵我們的時候
[00:03:35.960 --> 00:03:37.920]  我們的生命願意被打開
[00:03:37.920 --> 00:03:42.120]  神就可以使我們生命成為別人的祝福
[00:03:42.120 --> 00:03:44.320]  當神揀選阿伯拉罕的時候
[00:03:44.320 --> 00:03:46.360]  我說要使你得福
[00:03:46.360 --> 00:03:49.520]  其他人也會因為你而得福
[00:03:49.520 --> 00:03:51.080]  所以這就是我們基督徒的生命
[00:03:51.080 --> 00:03:52.920]  被神揀選
[00:03:52.920 --> 00:03:55.000]  被神所愛的時候
[00:03:55.000 --> 00:03:56.600]  我們渴望自己
[00:03:56.600 --> 00:04:00.040]  也成為一個叫別人得福
[00:04:00.040 --> 00:04:01.920]  叫別人得到神的愛
[00:04:01.920 --> 00:04:04.320]  的一個很寶貴的渠道
[00:04:04.320 --> 00:04:05.560]  所以求主願意來祝福我們
[00:04:05.560 --> 00:04:07.240]  每一次的報大會
[00:04:07.240 --> 00:04:08.760]  都是叫我們提醒一件事
[00:04:08.760 --> 00:04:10.560]  就是我們希望成為
[00:04:10.560 --> 00:04:14.120]  我們身邊的認識主的家人朋友
[00:04:14.120 --> 00:04:16.080]  的一個祝福的渠道
[00:04:16.080 --> 00:04:18.000]  我們在今天和大家思想
[00:04:18.000 --> 00:04:20.840]  《哥林多德號》書第五章的時候
[00:04:20.840 --> 00:04:22.320]  特別強調一件事就是
[00:04:22.320 --> 00:04:24.160]  我們要帶著信心
[00:04:24.160 --> 00:04:26.080]  來走我們人生的路
[00:04:26.080 --> 00:04:29.440]  在《哥林多德號》書第五章第七節說
[00:04:29.440 --> 00:04:32.280]  因愛門行事為人事
[00:04:32.280 --> 00:04:34.920]  要憑著信心
[00:04:34.920 --> 00:04:37.160]  不是憑著眼見
[00:04:37.160 --> 00:04:40.440]  信心和眼見兩樣東西是沒有衝突的
[00:04:40.440 --> 00:04:42.440]  但是單是看眼見
[00:04:42.440 --> 00:04:45.040]  我們就知道不足夠
[00:04:45.040 --> 00:04:47.320]  信心是另一種的視力
[00:04:47.320 --> 00:04:49.760]  一個屬靈的眼光
[00:04:49.760 --> 00:04:52.520]  有些人的信心是憑著自己過去的判斷經驗
[00:04:52.520 --> 00:04:53.800]  但是基督徒的信心
[00:04:53.800 --> 00:04:57.040]  是放在耶穌基督的身上
[00:04:57.040 --> 00:05:01.160]  我們知道祂是一位創造天地萬有的主
[00:05:01.160 --> 00:05:03.040]  我們知道祂是一位愛世人
[00:05:03.040 --> 00:05:04.880]  甚至自己道成肉
[00:05:04.880 --> 00:05:06.800]  生來在世間上
[00:05:06.800 --> 00:05:10.320]  為世人死在十字架上
[00:05:10.320 --> 00:05:12.240]  耶穌得勝了死亡
[00:05:12.240 --> 00:05:14.320]  祂復活升天之後
[00:05:14.320 --> 00:05:17.400]  祂坐在父神的寶座前
[00:05:17.400 --> 00:05:20.080]  祂今天仍然在做同樣的事情
[00:05:20.080 --> 00:05:22.040]  就是為我們祈禱
[00:05:22.040 --> 00:05:23.480]  盼望我們能夠繼續得著
[00:05:23.480 --> 00:05:26.720]  耶穌所說的這份豐盛的生命
[00:05:26.720 --> 00:05:27.480]  所以每一個基督徒
[00:05:27.480 --> 00:05:29.240]  當我們身在難處的時候
[00:05:29.240 --> 00:05:30.960]  我們去禱告裡面
[00:05:30.960 --> 00:05:33.200]  向耶穌禱告的時候
[00:05:33.200 --> 00:05:34.520]  耶穌就是一個鐘擺讓
[00:05:34.520 --> 00:05:36.280]  在我們的禱告當中
[00:05:36.280 --> 00:05:39.200]  去改變我們的生命
[00:05:39.200 --> 00:05:42.520]  讓我們一生帶著這份對耶穌的信靠
[00:05:42.520 --> 00:05:44.880]  不是看我們眼前的環境
[00:05:44.880 --> 00:05:47.240]  我們必定要經歷到神自己的恩典
[00:05:47.240 --> 00:05:49.640]  必定要經歷到神自己的作為
[00:05:49.640 --> 00:05:51.560]  同樣有些事情我們在眼見的裡面
[00:05:51.560 --> 00:05:52.680]  我們都同樣知道
[00:05:52.680 --> 00:05:54.040]  但我們仍然知道一些
[00:05:54.040 --> 00:05:57.440]  在眼見的當中更美麗的事物
[00:05:57.440 --> 00:06:00.440]  今天我們在地上的日子是有限
[00:06:00.440 --> 00:06:01.840]  但是我們知道
[00:06:01.840 --> 00:06:03.400]  我們每一個基督徒
[00:06:03.400 --> 00:06:06.240]  我們離世就以主同在
[00:06:06.240 --> 00:06:09.280]  得著神給我們這份永生的禮物
[00:06:09.280 --> 00:06:14.000]  在過往的書中保羅說是天上的福福
[00:06:14.000 --> 00:06:14.880]  耶穌說離開的時候
[00:06:14.880 --> 00:06:17.720]  我已經為你們預備了住處
[00:06:17.720 --> 00:06:21.320]  在父的家裡有很多的住處
[00:06:21.320 --> 00:06:24.360]  所以今天我們基督徒帶著一個很堅定的信念
[00:06:24.360 --> 00:06:26.200]  就是今天我們再世
[00:06:26.200 --> 00:06:28.280]  我們有主的保守
[00:06:28.280 --> 00:06:32.200]  我們離世我們能夠享受天家的福禍
[00:06:32.200 --> 00:06:34.160]  這麼美麗的祝福
[00:06:34.160 --> 00:06:36.600]  我們希望不只是我們自己擁有
[00:06:36.600 --> 00:06:38.160]  我們希望我們的家人
[00:06:38.160 --> 00:06:40.080]  未認識主的家人朋友
[00:06:40.080 --> 00:06:41.560]  都能夠得著
[00:06:41.560 --> 00:06:42.640]  所以每一年的報大會
[00:06:42.640 --> 00:06:44.080]  都再一次去幫助我們
[00:06:44.080 --> 00:06:46.320]  提醒我們去做這些事情
[00:06:46.320 --> 00:06:47.440]  讓我們所知道的東西
[00:06:47.440 --> 00:06:50.200]  也都在我們生命裡面能夠可以實踐出來
[00:06:50.200 --> 00:06:51.400]  這一切都會過去
[00:06:51.400 --> 00:06:54.120]  但是我仍然深信一件事情的地方就是
[00:06:54.120 --> 00:06:57.880]  基督徒不同在世人所看的地方
[00:06:57.880 --> 00:07:00.520]  這是一個跑馬地的天主教的墳場
[00:07:00.520 --> 00:07:02.200]  我覺得在一個很真實的國庭裡面
[00:07:02.200 --> 00:07:04.240]  地上人生會過去
[00:07:04.240 --> 00:07:05.800]  但是當我們所信念的人
[00:07:05.800 --> 00:07:09.880]  我們知道這個不是我們人生的終點站
[00:07:09.880 --> 00:07:13.920]  我們真正人生的終點站在天家裡面
[00:07:13.920 --> 00:07:15.880]  神讓我們去享受著
[00:07:15.880 --> 00:07:18.480]  這一份的屬天的福氣
[00:07:18.480 --> 00:07:20.320]  所以當我們再一次在這個地方裡面
[00:07:20.320 --> 00:07:22.600]  我們要騰出信心的時候
[00:07:22.600 --> 00:07:25.960]  我們信心一定要有認知
[00:07:25.960 --> 00:07:28.160]  我們要知道一些很重要的事物
[00:07:28.160 --> 00:07:30.280]  信心不是一種的盲
[00:07:30.280 --> 00:07:33.480]  就是在這裡盲言的去覺得一些事情是對的
[00:07:33.480 --> 00:07:36.360]  是我們自己深深去感受到
[00:07:36.360 --> 00:07:39.360]  經驗到 知道的一個事實
[00:07:39.360 --> 00:07:41.280]  不單只是耶穌基督在聖經裡面告訴我們
[00:07:41.280 --> 00:07:43.160]  而是我們慢慢在信仰的人生裡面
[00:07:43.160 --> 00:07:47.200]  我們有這一種的清晰的認知
[00:07:47.200 --> 00:07:49.160]  所以每一次當我們見到一些
[00:07:49.160 --> 00:07:50.920]  敬田的長輩
[00:07:50.920 --> 00:07:52.360]  或者甚至他在人生裡面
[00:07:52.360 --> 00:07:54.640]  去到人生的盡頭的時候
[00:07:54.640 --> 00:07:58.600]  他很清楚來向我們分享就是說
[00:07:58.600 --> 00:08:01.520]  牧師我已經準備好了
[00:08:01.520 --> 00:08:06.000]  我知道我自己知道下一站在哪裡
[00:08:06.000 --> 00:08:07.000]  我覺得這是一個人生
[00:08:07.000 --> 00:08:10.760]  在我們信仰上面的一個很激勵性的提醒
[00:08:10.760 --> 00:08:11.720]  不單只是知道
[00:08:11.720 --> 00:08:14.680]  而是真的知道這是一個應許
[00:08:14.680 --> 00:08:16.520]  是神給過我們的
[00:08:16.520 --> 00:08:17.680]  放了在袋子裡
[00:08:17.680 --> 00:08:19.920]  放在我們生命裡面
[00:08:19.920 --> 00:08:21.840]  我們在這個過程裡面
[00:08:21.840 --> 00:08:23.640]  帶著這份應許
[00:08:23.640 --> 00:08:26.520]  來走我們生命的路
[00:08:26.520 --> 00:08:28.440]  地上的東西都會過去
[00:08:28.440 --> 00:08:32.720]  但是天上的神為我們預備一個永存的
[00:08:32.720 --> 00:08:34.400]  居住的地方
[00:08:34.400 --> 00:08:37.800]  耶穌在這個世間上面為我們死
[00:08:37.800 --> 00:08:39.560]  為我們復活
[00:08:39.560 --> 00:08:41.160]  向他們的門徒
[00:08:41.160 --> 00:08:42.840]  向世人顯現
[00:08:42.840 --> 00:08:43.960]  就是告訴我們
[00:08:43.960 --> 00:08:46.040]  耶穌在這個世間上面
[00:08:46.040 --> 00:08:48.160]  經過我們所經過的一切
[00:08:48.160 --> 00:08:53.200]  並且祂為我們預備天上的住處
[00:08:53.200 --> 00:08:56.360]  所以求主給我們帶著這份信念
[00:08:56.360 --> 00:08:58.480]  去走我們人生的路
[00:08:58.480 --> 00:09:00.240]  牧師 你說牧師我都知道
[00:09:00.240 --> 00:09:02.800]  但這個信念是幫助我們
[00:09:02.800 --> 00:09:05.080]  去做報道的工作
[00:09:05.080 --> 00:09:07.160]  弟子們 我們知道有這個信念
[00:09:07.160 --> 00:09:08.520]  有這個認知
[00:09:08.520 --> 00:09:10.520]  但不認識耶穌的人是不知道的
[00:09:10.520 --> 00:09:11.960]  他們沒有的
[00:09:11.960 --> 00:09:13.840]  我們怎樣將這份信念
[00:09:13.840 --> 00:09:15.240]  帶到他們生命裡面的時候
[00:09:15.240 --> 00:09:18.760]  他們知道並且擁有
[00:09:18.760 --> 00:09:21.200]  我們知道我們自己有永生
[00:09:21.200 --> 00:09:25.120]  但我們身邊的家人未信耶穌
[00:09:25.120 --> 00:09:27.920]  我們的朋友 我們的同事
[00:09:27.920 --> 00:09:29.840]  他們不知道的
[00:09:29.840 --> 00:09:32.840]  他們覺得是這樣的
[00:09:32.840 --> 00:09:35.000]  但在我們的信仰生命裡面不是的
[00:09:35.000 --> 00:09:37.360]  這是我們信仰的核心
[00:09:37.360 --> 00:09:38.800]  永生
[00:09:38.800 --> 00:09:42.800]  是耶穌給我們這份很重要的
[00:09:42.800 --> 00:09:44.240]  這份應許
[00:09:44.240 --> 00:09:46.360]  我們要得著的是一個
[00:09:46.360 --> 00:09:49.320]  天上永存的房屋
[00:09:49.320 --> 00:09:52.000]  我們知道我們在地上是寄居的
[00:09:52.000 --> 00:09:54.200]  人生很有限
[00:09:54.200 --> 00:09:55.920]  今年我退休了
[00:09:55.920 --> 00:09:59.800]  所以代表著人生有一些階段要走下去
[00:09:59.800 --> 00:10:02.000]  但在我們信仰的生命裡面告訴我們
[00:10:02.000 --> 00:10:04.960]  前面還有更多我們要學習的生命
[00:10:04.960 --> 00:10:06.280]  學習的地方
[00:10:06.280 --> 00:10:08.520]  即使一天我走完
[00:10:08.520 --> 00:10:10.480]  地上的人生路途
[00:10:10.480 --> 00:10:12.720]  我覺得最寶貴的就是
[00:10:12.720 --> 00:10:15.040]  我知道我下一站在哪裡
[00:10:15.040 --> 00:10:18.400]  當我有機會去預備今天的訊息的時候
[00:10:18.400 --> 00:10:21.280]  我是特別為了大會而設的
[00:10:21.280 --> 00:10:23.520]  但我覺得當我去選擇這些經文的時候
[00:10:23.520 --> 00:10:27.080]  我心裡面有一個很深刻的感受和體會就是
[00:10:27.080 --> 00:10:29.640]  這個訊息再一次給我自己來發出
[00:10:29.640 --> 00:10:31.200]  不單是神不撓的愛
[00:10:31.200 --> 00:10:33.880]  而是我們的永恆在哪裡來的
[00:10:33.880 --> 00:10:36.240]  有些事情是會過去的
[00:10:36.240 --> 00:10:40.200]  但我們仍然當著我們的永恆來走
[00:10:40.200 --> 00:10:42.400]  我們的教會在1964年的時候
[00:10:42.400 --> 00:10:44.840]  就開始這裡的主日崇拜
[00:10:44.840 --> 00:10:46.240]  我想問一下
[00:10:46.240 --> 00:10:48.440]  有沒有人參加過這個崇拜
[00:10:48.440 --> 00:10:49.360]  1964年
[00:10:49.360 --> 00:10:50.440]  有啊
[00:10:50.440 --> 00:10:51.840]  有人舉手
[00:10:51.840 --> 00:10:54.560]  不要看他多大年紀
[00:10:54.560 --> 00:10:56.800]  很小的時候可能會抱回來的
[00:10:56.800 --> 00:11:00.760]  可能抱著回來的都不出奇
[00:11:00.760 --> 00:11:01.600]  很快的
[00:11:01.600 --> 00:11:02.960]  轉眼間
[00:11:02.960 --> 00:11:04.240]  我這個地方
[00:11:04.240 --> 00:11:07.560]  原來已經五十多年了
[00:11:07.560 --> 00:11:10.280]  如果你很小的時候過來的話
[00:11:10.280 --> 00:11:14.040]  你都是覺得自己開始的路了
[00:11:14.040 --> 00:11:15.440]  我73年來
[00:11:15.440 --> 00:11:17.960]  城鎮在這個地方裡面決志的
[00:11:17.960 --> 00:11:19.560]  慢慢慢慢發覺
[00:11:19.560 --> 00:11:24.080]  原來都不經不覺走了很多年的日子
[00:11:24.080 --> 00:11:25.840]  沒錯我們教會都會變
[00:11:25.840 --> 00:11:28.640]  從一個剛開始的時候
[00:11:28.640 --> 00:11:30.640]  到現在這個樣子
[00:11:30.640 --> 00:11:31.680]  我覺得我們都是
[00:11:31.680 --> 00:11:34.160]  看到教會不斷在進展當中
[00:11:34.160 --> 00:11:35.880]  所以我們教會仍然期待
[00:11:35.880 --> 00:11:37.320]  建新堂這個工作
[00:11:37.320 --> 00:11:38.760]  究竟東利路的新堂
[00:11:38.760 --> 00:11:40.000]  是不是我們神為我們預備
[00:11:40.000 --> 00:11:40.640]  我們不知道
[00:11:40.640 --> 00:11:43.160]  不過我們設計了一個概念圖
[00:11:43.160 --> 00:11:44.960]  但我們向人生奔走的時候
[00:11:44.960 --> 00:11:47.120]  當然我們仍然相信一件事情
[00:11:47.120 --> 00:11:49.920]  神會帶領著城鎮前面的路途
[00:11:49.920 --> 00:11:51.360]  當神要我們擴展的時候
[00:11:51.360 --> 00:11:53.000]  祂會為我們開路
[00:11:53.000 --> 00:11:55.480]  讓我們可以有機會建新堂
[00:11:55.480 --> 00:11:56.160]  但無論如何
[00:11:56.160 --> 00:11:57.600]  我們深信在我們的基督徒裡面
[00:11:57.600 --> 00:11:59.240]  我們有一個家
[00:11:59.240 --> 00:12:01.200]  這個家就是我們這個群體
[00:12:01.200 --> 00:12:03.240]  我們屬神的兒女走在一起
[00:12:03.240 --> 00:12:06.040]  但同時有一個永恆的家為我們存留
[00:12:06.040 --> 00:12:07.840]  就是將來我們在天家裡面
[00:12:07.840 --> 00:12:10.080]  都會相聚
[00:12:10.080 --> 00:12:12.160]  有一天我們都要跟地上
[00:12:12.160 --> 00:12:13.360]  跟我們所致愛的人
[00:12:13.360 --> 00:12:15.560]  我們弟兄姊妹說聲再見
[00:12:15.560 --> 00:12:18.560]  但有一天我們仍然都可以在天家裡面
[00:12:18.560 --> 00:12:20.760]  一起來過這個永恆的
[00:12:20.760 --> 00:12:23.040]  神給我們祝福的生命
[00:12:23.040 --> 00:12:24.080]  所以求主來給我們
[00:12:24.080 --> 00:12:25.240]  每一次傳福音的時候
[00:12:25.240 --> 00:12:26.560]  我們看見的是什麼
[00:12:26.560 --> 00:12:28.600]  一個永恆的家
[00:12:28.600 --> 00:12:31.120]  有一天我們所愛的親友
[00:12:31.120 --> 00:12:32.920]  他們如果沒有這個盼望的時候
[00:12:32.920 --> 00:12:36.160]  就不能夠進到這個永恆的家裡面
[00:12:36.160 --> 00:12:38.280]  跟我們一起相聚
[00:12:38.280 --> 00:12:40.000]  讓我們常常都被提醒
[00:12:40.000 --> 00:12:41.640]  我很感恩的地方就是
[00:12:41.640 --> 00:12:43.800]  城鎮是一個年年都要報道的教會
[00:12:43.800 --> 00:12:45.240]  透過不同的聚會
[00:12:45.240 --> 00:12:48.160]  我們希望將人帶到主的面前
[00:12:48.160 --> 00:12:50.200]  方法可以不斷地改變
[00:12:50.200 --> 00:12:51.320]  但我仍然相信
[00:12:51.320 --> 00:12:52.880]  這是一個最簡單
[00:12:52.880 --> 00:12:54.600]  我們需要做的事情
[00:12:54.600 --> 00:12:56.760]  讓人去認識到
[00:12:56.760 --> 00:12:59.240]  耶穌基督就是能夠帶給我們
[00:12:59.240 --> 00:13:01.040]  一個永生的主
[00:13:01.040 --> 00:13:03.240]  將來能夠在天家裡面
[00:13:03.240 --> 00:13:04.520]  來有重逢
[00:13:04.520 --> 00:13:05.520]  所以我們所看見
[00:13:05.520 --> 00:13:06.680]  我們知道的東西就是
[00:13:06.680 --> 00:13:09.880]  我們深信我們抓住神的應許
[00:13:09.880 --> 00:13:11.200]  然後我們相信
[00:13:11.200 --> 00:13:13.080]  神創造我們這個人
[00:13:13.080 --> 00:13:14.640]  很特別的
[00:13:14.640 --> 00:13:17.120]  當有神的靈在我們生命裡面的時候
[00:13:17.120 --> 00:13:20.160]  我們的生命就滿有永恆的價值
[00:13:20.160 --> 00:13:21.400]  可以跟耶穌基督
[00:13:21.400 --> 00:13:23.120]  一起去過在地上的人生
[00:13:23.120 --> 00:13:24.800]  天上的人生
[00:13:24.800 --> 00:13:27.400]  我常常都感受到神創造我們的生命
[00:13:27.400 --> 00:13:28.640]  是這麼獨特的時候
[00:13:28.640 --> 00:13:30.960]  總是有祂一個很奇妙
[00:13:30.960 --> 00:13:34.480]  和廣闊的那種智慧給我們尋找
[00:13:34.480 --> 00:13:36.320]  每一個人是相同的
[00:13:36.320 --> 00:13:37.880]  所以我們每一個人
[00:13:37.880 --> 00:13:38.840]  都要跟耶穌基督
[00:13:38.840 --> 00:13:40.120]  跟我們的神
[00:13:40.120 --> 00:13:42.720]  建立一個直接的關係
[00:13:42.720 --> 00:13:44.880]  你和神的關係的模式
[00:13:44.880 --> 00:13:47.560]  不等於別人和你一樣
[00:13:47.560 --> 00:13:49.000]  但我們是要跟耶穌基督
[00:13:49.000 --> 00:13:52.080]  建立一種真實
[00:13:52.080 --> 00:13:54.560]  一種不會有偽裝
[00:13:54.560 --> 00:13:55.440]  去到祂面前的時候
[00:13:55.440 --> 00:13:57.600]  有一種很親密的感覺
[00:13:57.600 --> 00:13:59.000]  耶穌
[00:13:59.000 --> 00:14:00.000]  當我們說這句話的時候
[00:14:00.000 --> 00:14:00.600]  我們知道
[00:14:00.600 --> 00:14:01.800]  這個是我們的主
[00:14:01.800 --> 00:14:02.600]  是我們陪伴著
[00:14:02.600 --> 00:14:06.040]  我們信仰生命走過的路途
[00:14:06.040 --> 00:14:08.520]  一個進駐越來越久的人
[00:14:08.520 --> 00:14:09.520]  我希望我們對主
[00:14:09.520 --> 00:14:13.120]  這一種生命的體驗是越更深
[00:14:13.120 --> 00:14:15.120]  從我信耶穌那一刻
[00:14:15.120 --> 00:14:17.280]  耶穌基督就是一直保護
[00:14:17.280 --> 00:14:19.840]  帶領我們的人生
[00:14:19.840 --> 00:14:22.440]  每個人的故事可以不同
[00:14:22.440 --> 00:14:24.240]  這個故事可能對我們來說
[00:14:24.240 --> 00:14:26.960]  每個人都有不同的演繹在裡面
[00:14:26.960 --> 00:14:32.520]  但是劇情的大綱是一樣的
[00:14:32.520 --> 00:14:33.680]  認識耶穌
[00:14:33.680 --> 00:14:35.240]  成為祂的兒女
[00:14:35.240 --> 00:14:39.280]  耶穌帶我走過地上的人生
[00:14:39.280 --> 00:14:41.760]  帶著熱切、感恩
[00:14:41.760 --> 00:14:46.000]  在天下與耶穌面對面的相聚
[00:14:46.000 --> 00:14:48.000]  好得無比
[00:14:48.000 --> 00:14:50.000]  這個是我們信仰的很重要的
[00:14:50.000 --> 00:14:52.000]  個人的關係
[00:14:52.000 --> 00:14:55.760]  耶穌不單止在地上陪伴我們
[00:14:55.760 --> 00:14:57.760]  耶穌在天下裡面
[00:14:57.760 --> 00:15:01.480]  讓我們親眼的看到祂的榮光
[00:15:01.480 --> 00:15:02.920]  是很寶貴的一件事情
[00:15:02.920 --> 00:15:06.280]  所以我們帶著這一份信主的憑據
[00:15:06.280 --> 00:15:09.960]  我們就在生命裡面應該無懼
[00:15:09.960 --> 00:15:15.240]  信仰是帶給我們一種堅定的無懼的心
[00:15:15.240 --> 00:15:16.720]  來走人生的路途
[00:15:16.720 --> 00:15:18.960]  所以菩羅上上在他的經文裡面說
[00:15:18.960 --> 00:15:21.280]  我們要坦然無懼
[00:15:21.280 --> 00:15:23.120]  無論跟祂到神面前也好
[00:15:23.120 --> 00:15:25.000]  或者我們面對著生命裡面
[00:15:25.000 --> 00:15:27.000]  各樣的挑戰也好
[00:15:27.000 --> 00:15:28.760]  我們都要無懼
[00:15:28.760 --> 00:15:30.080]  今天面對一個世界
[00:15:30.080 --> 00:15:32.040]  我不知道大家怕些什麼
[00:15:32.040 --> 00:15:35.440]  有人說今天這個世界是一個恐懼的世界
[00:15:35.440 --> 00:15:37.440]  今天我們這個惡者
[00:15:37.440 --> 00:15:38.920]  我們的敵人
[00:15:38.920 --> 00:15:42.040]  是上上叫我們懼怕
[00:15:42.040 --> 00:15:43.680]  甘地他講了一句話
[00:15:43.680 --> 00:15:46.200]  他說我們以為
[00:15:46.200 --> 00:15:49.360]  我們的敵人是什麼
[00:15:49.360 --> 00:15:54.960]  其實是這個懼怕
[00:15:54.960 --> 00:15:58.080]  有時別人以為憎恨各樣的東西
[00:15:58.080 --> 00:16:00.840]  或者是金錢是我們的敵人
[00:16:00.840 --> 00:16:04.760]  但是甘地在他自己的工作裡面
[00:16:04.760 --> 00:16:06.120]  改革裡面
[00:16:06.120 --> 00:16:08.440]  很深刻感動的一件事就是
[00:16:08.440 --> 00:16:10.560]  懼怕
[00:16:10.560 --> 00:16:13.200]  愛裡面是沒有懼怕
[00:16:13.200 --> 00:16:14.080]  當我們懼怕的時候
[00:16:14.080 --> 00:16:16.360]  我們失去了愛的動力
[00:16:16.360 --> 00:16:18.960]  我們就很難向前邁進
[00:16:18.960 --> 00:16:20.760]  所以耶穌告訴我們
