
[00:00:00.000 --> 00:00:01.620]  時間過得很快
[00:01:43.800 --> 00:01:48.160]  有人在那裡為耶穌預備賢職
[00:01:48.160 --> 00:01:49.880]  瑪大利都事後
[00:01:49.880 --> 00:01:53.920]  拉撒路也同坐耶穌坐職的人當中
[00:01:53.920 --> 00:01:58.640]  瑪利亞就拿著一斤極貴的真拿大香膏
[00:01:58.640 --> 00:02:03.000]  抹耶穌的腳 用自己的頭髮去擦
[00:02:03.000 --> 00:02:06.120]  屋裡就滿了高的香氣
[00:02:06.120 --> 00:02:07.600]  有一個門徒
[00:02:07.600 --> 00:02:11.040]  就是他將要賣耶穌的加勒人猶大
[00:02:11.040 --> 00:02:13.360]  他就說 一個香膏
[00:02:13.360 --> 00:02:17.280]  為什麼不賣三十兩銀子來周祭窮人呢
[00:02:17.280 --> 00:02:19.240]  他說這句話
[00:02:19.240 --> 00:02:21.120]  他不是掛念窮人
[00:02:21.120 --> 00:02:24.600]  而是那些賊有他欲前郎
[00:02:24.600 --> 00:02:26.680]  常取其中所存的
[00:02:26.680 --> 00:02:30.200]  就是我們今天普通話要川葵攏底
[00:02:30.200 --> 00:02:32.240]  耶穌說 由他吧
[00:02:32.240 --> 00:02:35.080]  他是為我安葬之人存留的
[00:02:35.080 --> 00:02:38.080]  因為常有窮人 和你們同在
[00:02:38.080 --> 00:02:42.240]  只是你們不常有我
[00:02:42.240 --> 00:02:44.640]  今天早上
[00:02:44.640 --> 00:02:48.640]  跟大家分享獻上輕香的敬拜
[00:02:48.640 --> 00:02:51.560]  我從三方面跟大家分享
[00:02:51.560 --> 00:02:54.520]  而第一方面跟大家分享的就是
[00:02:54.520 --> 00:02:58.040]  發出心中愛
[00:02:58.040 --> 00:03:06.640]  《聖經》裡面有六個瑪利亞
[00:03:06.640 --> 00:03:09.560]  今天講的是哪一個瑪利亞呢
[00:03:09.560 --> 00:03:12.720]  大家再看的時候
[00:03:12.720 --> 00:03:16.520]  第一個瑪利亞 大家很熟悉的
[00:03:16.520 --> 00:03:18.200]  就是耶穌的媽媽
[00:03:18.200 --> 00:03:20.160]  就是瑪利亞
[00:03:20.160 --> 00:03:21.760]  而第二個瑪利亞呢
[00:03:21.760 --> 00:03:23.840]  或者大家都會熟悉的
[00:03:23.840 --> 00:03:27.400]  就是穆大拉的瑪利亞
[00:03:27.400 --> 00:03:31.920]  第三個就是伯大利的瑪利亞
[00:03:31.920 --> 00:03:35.040]  其實剛才我講了六個
[00:03:35.040 --> 00:03:36.360]  已經講了三個
[00:03:36.360 --> 00:03:38.680]  那三個比較少出現的
[00:03:38.680 --> 00:03:41.120]  不過留給你們在豬巷裡面
[00:03:41.120 --> 00:03:43.960]  慢慢去發掘這三個是誰
[00:03:43.960 --> 00:03:45.520]  給過這三個
[00:03:45.520 --> 00:03:49.040]  還有一樣東西
[00:03:49.040 --> 00:03:53.840]  除了在耶穌在世的裡面
[00:03:53.840 --> 00:03:55.840]  記載在祂服侍的裡面
[00:03:55.840 --> 00:03:59.560]  有兩位女士來告耶穌的
[00:03:59.560 --> 00:04:02.280]  一個是沒有記名的
[00:04:02.280 --> 00:04:05.200]  記載在路加福音
[00:04:05.200 --> 00:04:07.960]  七章37到50次
[00:04:07.960 --> 00:04:10.160]  大家可以回去在這裡去看
[00:04:10.160 --> 00:04:13.440]  當然今天跟大家所講的
[00:04:13.440 --> 00:04:17.400]  就是這位伯大利的瑪利亞
[00:04:17.400 --> 00:04:21.640]  對於這個伯大利的瑪利亞
[00:04:21.640 --> 00:04:24.080]  其實我們首先看到
[00:04:24.080 --> 00:04:28.560]  她就在猶大裡面來到祂服侍的
[00:04:28.560 --> 00:04:30.680]  就是今天所講的經文
[00:04:30.680 --> 00:04:32.440]  而剛才所講的
[00:04:32.440 --> 00:04:35.040]  就是那個不知名的女人
[00:04:35.040 --> 00:04:38.760]  就是在加利利
[00:04:38.760 --> 00:04:40.400]  這個伯大利的瑪利亞
[00:04:40.400 --> 00:04:42.600]  為我們所熟悉的就是
[00:04:42.600 --> 00:04:43.600]  大家很明白
[00:04:43.600 --> 00:04:45.880]  她們三姐弟
[00:04:45.880 --> 00:04:47.520]  都是在伯大利一起的
[00:04:47.520 --> 00:04:49.600]  來到去生活
[00:04:49.600 --> 00:04:53.360]  在這裡特別來到她所講的
[00:04:53.360 --> 00:04:56.440]  就是這個瑪利亞
[00:04:56.440 --> 00:04:59.520]  是一個很忠心的信徒
[00:04:59.520 --> 00:05:02.480]  很喜歡聽耶穌來到她所講的
[00:05:02.480 --> 00:05:06.240]  甚至連監獄都不做了
[00:05:06.240 --> 00:05:08.640]  路加福音是記載的
[00:05:08.640 --> 00:05:10.320]  但是這三個姊妹
[00:05:10.320 --> 00:05:11.240]  好像聖經一樣
[00:05:11.240 --> 00:05:13.240]  福音在十一章裡講的
[00:05:13.240 --> 00:05:15.080]  耶穌所來往的馬大
[00:05:15.080 --> 00:05:16.880]  和祂的妹子瑪利亞
[00:05:16.880 --> 00:05:19.120]  並拉撒路
[00:05:19.120 --> 00:05:22.480]  當我們再看的時候
[00:05:22.480 --> 00:05:24.840]  我們看十一章約翰福音的時候
[00:05:24.840 --> 00:05:26.920]  我們就看見就是說
[00:05:26.920 --> 00:05:31.600]  原來耶穌將拉撒路
[00:05:31.600 --> 00:05:35.160]  從死裡面來到祂復活
[00:05:35.160 --> 00:05:37.360]  所以當我們再去看到
[00:05:37.360 --> 00:05:39.560]  約翰福音的十二章的時候
[00:05:39.560 --> 00:05:41.640]  就你和我都會看得很清楚
[00:05:41.640 --> 00:05:42.600]  知道祂是怎樣
[00:05:42.600 --> 00:05:45.000]  何等於是愛耶穌
[00:05:45.000 --> 00:05:47.240]  而當我們去看的時候
[00:05:47.240 --> 00:05:50.440]  從這個《願日經》文裡面去看
[00:05:50.440 --> 00:05:53.760]  祂是發出心中所愛的
[00:05:53.760 --> 00:05:56.360]  從心而發的
[00:05:56.360 --> 00:05:57.960]  想一想
[00:05:57.960 --> 00:06:01.320]  如果當天你是在場的時候
[00:06:01.320 --> 00:06:03.960]  你會怎樣去看瑪利亞
[00:06:03.960 --> 00:06:07.480]  怎樣去評價祂所做的一切
[00:06:07.480 --> 00:06:11.160]  而根據當時的一些文化
[00:06:11.160 --> 00:06:12.840]  作為婦女
[00:06:12.840 --> 00:06:16.040]  不適宜在公開的場合裡面
[00:06:16.040 --> 00:06:19.640]  去將自己披頭散開的人面前
[00:06:19.640 --> 00:06:22.360]  一定被人說三道四的
[00:06:22.360 --> 00:06:25.160]  因為他們覺得你這樣做
[00:06:25.160 --> 00:06:27.960]  是一個很無禮的舉動
[00:06:27.960 --> 00:06:31.560]  而瑪利亞當我們看見她散開的頭髮
[00:06:31.560 --> 00:06:35.240]  又抹又擦耶穌腳上的香功
[00:06:35.240 --> 00:06:37.800]  我們又看見一樣東西就是說
[00:06:37.800 --> 00:06:39.720]  原來她在等這個機會
[00:06:39.720 --> 00:06:42.360]  來展示對耶穌基督的愛
[00:06:42.360 --> 00:06:45.160]  或者我們說叫「千載難防」
[00:06:45.160 --> 00:06:47.000]  要把握這個時機
[00:06:47.000 --> 00:06:50.680]  我們也看見她不會計價
[00:06:50.680 --> 00:06:54.040]  被人說三道四的後果
[00:06:54.040 --> 00:06:56.360]  我們反而看見一樣東西
[00:06:56.360 --> 00:06:58.440]  就是她精心策劃
[00:06:58.440 --> 00:07:00.040]  她等待這個機會
[00:07:00.040 --> 00:07:02.760]  不要歧視別人怎樣看我
[00:07:02.760 --> 00:07:07.080]  因為在她身上讓我看見
[00:07:07.080 --> 00:07:10.520]  她對耶穌的愛是何等的真
[00:07:10.520 --> 00:07:12.840]  何等的心
[00:07:12.840 --> 00:07:15.320]  如果假如我問你
[00:07:15.320 --> 00:07:18.200]  今天你愛耶穌
[00:07:18.200 --> 00:07:19.960]  你愛多少
[00:07:19.960 --> 00:07:22.280]  或者你問問自己你有多少
[00:07:22.280 --> 00:07:25.720]  而當我預備這段經文的時候
[00:07:25.720 --> 00:07:30.280]  這首詩歌就在我腦海裡面浮出來
[00:07:30.280 --> 00:07:32.840]  你和我也會唱
[00:07:32.840 --> 00:07:34.680]  很多時候我很感恩
[00:07:34.680 --> 00:07:37.160]  雖然我不能夠參加詩班
[00:07:37.160 --> 00:07:38.680]  因為參加詩班
[00:07:38.680 --> 00:07:41.000]  其他詩班員一定會離開的
[00:07:41.000 --> 00:07:43.720]  你也知道我的音樂細胞
[00:07:43.720 --> 00:07:45.400]  去到零或者負數
[00:07:45.400 --> 00:07:48.040]  但我又很喜歡唱歌
[00:07:48.040 --> 00:07:50.920]  有時一些詩歌當然有些可以背
[00:07:50.920 --> 00:07:51.880]  有些背不到
[00:07:51.880 --> 00:07:53.880]  但是基本上
[00:07:53.880 --> 00:07:55.560]  有時當我預備講到的時候
[00:07:55.560 --> 00:07:58.440]  一些詩歌都會彈了出來
[00:07:58.440 --> 00:08:03.320]  就好像這首《十家代表主的心》的時候
[00:08:03.320 --> 00:08:08.440]  講到問你和我愛主有多少
[00:08:08.440 --> 00:08:11.240]  當我看見她為我們降生
[00:08:11.240 --> 00:08:12.840]  為我們寫生
[00:08:12.840 --> 00:08:14.280]  為我們降悲
[00:08:14.280 --> 00:08:15.880]  為我們流淚
[00:08:15.880 --> 00:08:18.120]  這就是代表她的心
[00:08:18.120 --> 00:08:21.320]  但是我們很多時候
[00:08:21.320 --> 00:08:22.840]  我們離開了她
[00:08:22.840 --> 00:08:23.880]  不認她
[00:08:23.880 --> 00:08:25.800]  背叛她
[00:08:25.800 --> 00:08:27.480]  令她傷心
[00:08:27.480 --> 00:08:31.800]  但是她仍然愛我們
[00:08:31.800 --> 00:08:33.960]  詩歌這裡也提醒我們
[00:08:33.960 --> 00:08:37.240]  我們謙卑跪在主前
[00:08:37.240 --> 00:08:39.800]  信她愛她靠近她
[00:08:39.800 --> 00:08:41.320]  奉獻所有
[00:08:41.320 --> 00:08:43.480]  為什麼還要留下呢?
[00:08:43.480 --> 00:08:46.600]  請問主愛有多少心呢?
[00:08:46.600 --> 00:08:47.800]  問一問我們
[00:08:47.800 --> 00:08:49.880]  究竟上帝愛我們多少
[00:08:49.880 --> 00:08:51.880]  我們又愛他多少呢?
[00:08:51.880 --> 00:08:53.240]  當我們看見
[00:08:53.240 --> 00:08:55.000]  經典的經文裡面
[00:08:55.000 --> 00:08:59.560]  瑪麗婭 她愛耶穌是法治的心中
[00:08:59.560 --> 00:09:02.680]  很快去到第二點的時候
[00:09:02.680 --> 00:09:05.800]  從她在
[00:09:05.800 --> 00:09:08.520]  她身上見到耶穌的愛
[00:09:08.520 --> 00:09:11.640]  彰顯在她的行動裡面
[00:09:11.640 --> 00:09:13.880]  怎樣彰顯呢?
[00:09:13.880 --> 00:09:17.880]  英文這裡講到
[00:09:17.880 --> 00:09:19.560]  瑪麗婭
[00:09:19.560 --> 00:09:23.800]  就拿著一根極貴的真拿達香膏
[00:09:23.800 --> 00:09:25.480]  抹耶穌的腳
[00:09:25.480 --> 00:09:27.720]  用自己的頭髮去擦
[00:09:27.720 --> 00:09:31.000]  屋裡面就滿了這些香氣
[00:09:31.000 --> 00:09:34.360]  《十二章》第二節講到
[00:09:34.360 --> 00:09:38.200]  耶穌、耶穌和門徒
[00:09:38.200 --> 00:09:40.440]  和馬大三姐弟
[00:09:40.440 --> 00:09:45.560]  一同去到患麻風的西門殿席裡面
[00:09:45.560 --> 00:09:46.920]  這裡告訴我們
[00:09:46.920 --> 00:09:50.760]  瑪麗婭就拿著真拿達香膏
[00:09:50.760 --> 00:09:52.520]  去抹耶穌的腳
[00:09:52.520 --> 00:09:54.600]  又用自己的頭髮去擦
[00:09:54.600 --> 00:09:57.640]  請大家在這個紅色的裡面
[00:09:57.640 --> 00:10:00.440]  這些字其實有幾個動詞
[00:10:00.440 --> 00:10:01.880]  這些動作
[00:10:01.880 --> 00:10:05.480]  拿著、抹或者是擦
[00:10:05.480 --> 00:10:07.240]  又或者
[00:10:07.240 --> 00:10:10.360]  給我們加一些想像力
[00:10:10.360 --> 00:10:12.440]  瑪麗婭知道
[00:10:12.440 --> 00:10:18.280]  耶穌和門徒一起吃飯
[00:10:18.280 --> 00:10:21.640]  她就預先計劃用香膏
[00:10:21.640 --> 00:10:23.480]  來到高耶穌
[00:10:23.480 --> 00:10:28.120]  她在她家裡的抽屎或者抽屜裡面
[00:10:28.120 --> 00:10:29.560]  一打開
[00:10:29.560 --> 00:10:35.640]  就找到她已經收藏很久很久的香膏
[00:10:35.640 --> 00:10:37.960]  這些香膏她都不太捨得用過
[00:10:37.960 --> 00:10:39.800]  她就用香膏
[00:10:39.800 --> 00:10:42.760]  慢慢地走到耶穌的面前
[00:10:42.760 --> 00:10:44.520]  打開香膏的蓋子
[00:10:44.520 --> 00:10:46.040]  有沒有打碎我們不知道
[00:10:46.040 --> 00:10:48.360]  因為經歷都沒有講
[00:10:48.360 --> 00:10:51.880]  瘋狂地伏伏在耶穌的腳前
[00:10:51.880 --> 00:10:55.800]  接著就將香膏倒在耶穌的腳上
[00:10:55.800 --> 00:10:57.720]  用手去抹
[00:10:57.720 --> 00:11:02.280]  以致腳上每一個位置都有香膏
[00:11:02.280 --> 00:11:05.560]  接著就用她的頭髮來擦
[00:11:05.560 --> 00:11:11.080]  以致整個屋裡面都充滿香氣
[00:11:11.080 --> 00:11:12.920]  你看到了嗎?
[00:11:12.920 --> 00:11:15.320]  瑪麗婭精心策劃
[00:11:15.320 --> 00:11:19.800]  用香膏來去敬拜主這個復仕
[00:11:19.800 --> 00:11:22.840]  表露無遺
[00:11:22.840 --> 00:11:27.800]  每一個動作都表示出她對耶穌的愛
[00:11:27.800 --> 00:11:31.320]  以及她對耶穌的愛的準備
[00:11:31.320 --> 00:11:32.840]  又讓我們來看見
[00:11:32.840 --> 00:11:37.800]  好像保羅在《哥羅西書》的三章23節說
[00:11:37.800 --> 00:11:41.160]  無論做什麼都要從心裡做
[00:11:41.160 --> 00:11:46.440]  像是給主做的 不是為人去做的
[00:11:46.440 --> 00:11:50.040]  今天無論你們在座實體
[00:11:50.040 --> 00:11:55.720]  或者在網上的弟兄姊妹或者朋友
[00:11:55.720 --> 00:11:58.440]  你來敬拜的時候
[00:11:58.440 --> 00:12:01.240]  之前你怎樣去預備呢?
[00:12:01.240 --> 00:12:06.040]  又或者你想一想有什麼去改善呢?
[00:12:06.040 --> 00:12:10.200]  我記得有一次有個姊妹星期六
[00:12:10.200 --> 00:12:12.200]  她就WhatsApp給我
[00:12:12.200 --> 00:12:18.360]  她就說一些家常的事情
[00:12:18.360 --> 00:12:20.200]  我跟著就跟她說
[00:12:20.200 --> 00:12:23.080]  我說你預備敬拜了沒有?
[00:12:23.080 --> 00:12:24.440]  她說是星期六
[00:12:24.440 --> 00:12:26.120]  接著她就回答
[00:12:26.120 --> 00:12:27.640]  今天是星期六
[00:12:27.640 --> 00:12:29.480]  預備什麼呢?
[00:12:29.480 --> 00:12:32.360]  我說預備敬拜
[00:12:32.360 --> 00:12:34.520]  明天才是
[00:12:34.520 --> 00:12:36.360]  我說不是
[00:12:36.360 --> 00:12:40.520]  今天我們星期六起碼要預備明天的敬拜
[00:12:40.520 --> 00:12:42.520]  她有些問題
[00:12:42.520 --> 00:12:43.880]  為什麼?
[00:12:43.880 --> 00:12:46.040]  很簡單
[00:12:46.040 --> 00:12:47.240]  今晚早點睡
[00:12:47.240 --> 00:12:50.200]  不要煲劇
[00:12:50.200 --> 00:12:56.600]  將你預備明天回教會的衣著擺好了之後
[00:12:56.600 --> 00:12:57.640]  好好祈禱
[00:12:57.640 --> 00:12:59.800]  為明天的敬拜侍奉的人員
[00:12:59.800 --> 00:13:01.160]  講完就去祈禱
[00:13:01.160 --> 00:13:03.240]  你怎樣參加敬拜
[00:13:03.240 --> 00:13:04.600]  早點睡
[00:13:04.600 --> 00:13:06.520]  但是早上起床
[00:13:06.520 --> 00:13:07.240]  快快樂樂
[00:13:07.240 --> 00:13:08.520]  凌晨吃個早餐
[00:13:08.520 --> 00:13:10.200]  就去敬拜
[00:13:10.200 --> 00:13:11.400]  接著她就明白了
[00:13:11.400 --> 00:13:13.960]  原來不是只有星期天才開始
[00:13:13.960 --> 00:13:19.400]  而是星期六就已經開始
[00:13:19.400 --> 00:13:22.040]  正如剛剛講的《可樂西書》三章
[00:13:22.040 --> 00:13:24.440]  二十三節無論做什麼
[00:13:24.440 --> 00:13:26.040]  都要從心裡做
[00:13:26.040 --> 00:13:28.680]  都是為敬拜主義而做的
[00:13:28.680 --> 00:13:31.080]  曾經我聽過有一個人跟她講
[00:13:31.080 --> 00:13:35.960]  她說敬拜從生活開始
[00:13:35.960 --> 00:13:39.560]  生活就從敬拜開始
[00:13:39.560 --> 00:13:41.480]  這裡就告訴我們
[00:13:41.480 --> 00:13:46.760]  當瑪尼娜從她的心裡向耶穌發出的愛
[00:13:46.760 --> 00:13:51.560]  接著在她的行動裡彰顯
[00:13:51.560 --> 00:13:54.280]  當我們又看見她的心思意念
[00:13:54.280 --> 00:14:00.040]  就是全所有奉獻
[00:14:00.040 --> 00:14:03.320]  全所有奉獻
[00:14:03.320 --> 00:14:06.920]  珍娜特香菇是怎樣來的呢
[00:14:06.920 --> 00:14:11.160]  瑪利亞為什麼會找到珍娜特香菇怎樣來呢
[00:14:11.160 --> 00:14:13.400]  你我也不知道
[00:14:13.400 --> 00:14:17.880]  如果今天我用今天的潮語來講
[00:14:17.880 --> 00:14:20.280]  應該是名牌香水
[00:14:20.280 --> 00:14:23.320]  又或者叫名牌香菇
[00:14:23.320 --> 00:14:29.240]  如果耶穌當日用過這個名牌
[00:14:29.240 --> 00:14:33.240]  我相信價值三十多兩
[00:14:33.240 --> 00:14:35.240]  應該珍娜特香菇
[00:14:35.240 --> 00:14:39.720]  就是那個名牌香水排名第一
[00:14:39.720 --> 00:14:44.920]  而根據一些的記載或者研究
[00:14:44.920 --> 00:14:50.280]  它說娜特就是東印度地區一種植物的水
[00:14:50.280 --> 00:14:51.640]  或者是結構
[00:14:51.640 --> 00:14:52.760]  就是結果
[00:14:52.760 --> 00:14:56.600]  是用這些植物來提煉出來的香油
[00:14:56.600 --> 00:14:59.400]  非常的芬芳
[00:14:59.400 --> 00:15:04.120]  拿到一斤極貴的珍娜特香菇
[00:15:04.120 --> 00:15:08.760]  一斤其實就是當時羅馬的重量
[00:15:08.760 --> 00:15:11.640]  和容量的計算的單位
[00:15:11.640 --> 00:15:13.960]  如果用今天的單位來講
[00:15:13.960 --> 00:15:17.240]  一斤的珍娜特香菇的容量
[00:15:17.240 --> 00:15:27.800]  是相等於327克的容量
[00:15:27.800 --> 00:15:34.440]  這個boster's drink大概是250
[00:15:34.440 --> 00:15:37.480]  就是說一斤的珍娜特香菇
[00:15:37.480 --> 00:15:40.280]  大概是一油三分之一的box
[00:15:40.280 --> 00:15:42.040]  都很多
[00:15:42.040 --> 00:15:48.040]  你想想馬尼亞是不是都很重本
[00:15:48.040 --> 00:15:50.360]  這樣的時候
[00:15:50.360 --> 00:15:53.640]  當我們來到看這東西的時候
[00:15:53.640 --> 00:15:59.080]  它是不會省一點點的
[00:15:59.080 --> 00:16:03.880]  你看見它是打爛它或者打開蓋子
[00:16:03.880 --> 00:16:08.280]  把它倒進耶穌的腳裡面
[00:16:08.280 --> 00:16:09.960]  我想它不會說
[00:16:09.960 --> 00:16:13.160]  好像我們今天這樣塗面霜
[00:16:13.160 --> 00:16:15.320]  擠出來一點點好了
[00:16:15.320 --> 00:16:16.600]  是很珍貴的
[00:16:16.600 --> 00:16:18.200]  特別是女士
[00:16:18.200 --> 00:16:19.720]  你們的面霜不會借給別人的
[00:16:19.720 --> 00:16:21.160]  盡量都不借給別人的
[00:16:21.160 --> 00:16:23.640]  因為都是很潤的
[00:16:23.640 --> 00:16:28.760]  但是看見馬尼亞是全部倒進去
[00:16:28.760 --> 00:16:29.800]  極貴的
[00:16:29.800 --> 00:16:31.880]  這裡講到就是極貴的
[00:16:31.880 --> 00:16:36.840]  就是說經文裡面十二章五節講到
[00:16:36.840 --> 00:16:39.400]  可以賣30兩的銀紙
[00:16:39.400 --> 00:16:42.520]  而當時的貨幣叫做Delari
[00:16:42.520 --> 00:16:47.480]  德特利來計算工人一天的工資
[00:16:47.480 --> 00:16:51.160]  就是可以買到一個德特利
[00:16:51.160 --> 00:16:54.600]  30兩就是300個德特利
[00:16:54.600 --> 00:16:58.200]  就是說300天的工資
[00:16:58.200 --> 00:16:59.320]  你可想而知
[00:16:59.320 --> 00:17:01.400]  差不多300天的工資
[00:17:01.400 --> 00:17:04.200]  去買這個真拿達香菇
[00:17:04.200 --> 00:17:06.280]  你就知道是多貴
[00:17:06.280 --> 00:17:09.240]  也是價值真是不菲
[00:17:09.240 --> 00:17:11.080]  真拿達的真
[00:17:11.080 --> 00:17:15.160]  是形容到是忠實可靠
[00:17:15.160 --> 00:17:17.240]  或者是很純潔
[00:17:17.240 --> 00:17:19.480]  意思就是說這個香菇
[00:17:19.480 --> 00:17:20.920]  沒有雜質
[00:17:20.920 --> 00:17:22.520]  純潔到是很貴
[00:17:22.520 --> 00:17:27.160]  而且香極其滋潤來的
[00:17:27.160 --> 00:17:29.240]  剛剛才講對女士來說
[00:17:29.240 --> 00:17:31.240]  這些名牌的香水或者香菇
[00:17:31.240 --> 00:17:32.440]  是很個人的
[00:17:32.440 --> 00:17:33.720]  不會分享的
[00:17:33.720 --> 00:17:35.640]  因為貴的時候
[00:17:35.640 --> 00:17:37.160]  真是給你都是差一點點
[00:17:37.160 --> 00:17:39.320]  但是我們看見瑪利亞
[00:17:39.320 --> 00:17:41.880]  她是對耶穌的愛
[00:17:41.880 --> 00:17:45.160]  敬拜、服侍、尊崇
[00:17:45.160 --> 00:17:48.280]  或者用今天我們用的句話來說
[00:17:48.280 --> 00:17:51.080]  她是全所有的奉獻
[00:17:51.080 --> 00:17:54.440]  將極貴的東西都奉獻出來
[00:17:54.440 --> 00:17:58.600]  我曾經看過一個文章
[00:17:58.600 --> 00:17:59.880]  她就說
[00:17:59.880 --> 00:18:04.680]  在一本書叫《非死不可的信徒》裏面
[00:18:04.680 --> 00:18:07.880]  劉曉婷這位作者她就說過
[00:18:07.880 --> 00:18:09.640]  她說
[00:18:09.640 --> 00:18:13.880]  關於這個黃金末日
[00:18:13.880 --> 00:18:16.040]  是關於東方博士講到
[00:18:16.040 --> 00:18:18.520]  關於黃金滿香末日的奉獻
[00:18:18.520 --> 00:18:21.560]  她說黃金的代表是價值與尊崇
[00:18:21.560 --> 00:18:26.040]  與香是代表純正的敬拜
[00:18:26.040 --> 00:18:28.200]  純正的敬拜
[00:18:28.200 --> 00:18:32.120]  接著就說末日就象徵生命
[00:18:32.120 --> 00:18:35.000]  耶穌就將祂的生命
[00:18:35.000 --> 00:18:36.600]  毫無保留的
[00:18:36.600 --> 00:18:38.840]  好像活躍一樣來給我們
[00:18:38.840 --> 00:18:40.760]  將自己現上
[00:18:40.760 --> 00:18:43.960]  而基督付上很大的代價
[00:18:43.960 --> 00:18:47.240]  就好像黃金永不改變的愛
[00:18:47.240 --> 00:18:50.120]  與香代表祂純正的愛
[00:18:50.120 --> 00:18:52.600]  為我們祈禱為捨命
[00:18:52.600 --> 00:18:54.680]  活躍就是象徵生命
[00:18:54.680 --> 00:18:57.720]  耶穌最後將祂的生命都給了我們
[00:18:57.720 --> 00:19:00.440]  就是末日級那種的真愛
[00:19:00.440 --> 00:19:04.280]  今天我們說些什麼來悶呢?
[00:19:04.280 --> 00:19:06.200]  照理我們去看
[00:19:06.200 --> 00:19:09.000]  上帝給了我們生命
[00:19:09.000 --> 00:19:12.680]  你和我都應該毫無保留的
[00:19:12.680 --> 00:19:17.560]  來將我們的生命給上帝
[00:19:17.560 --> 00:19:21.560]  為什麼又剛剛是相反呢?
[00:19:21.560 --> 00:19:24.920]  我看過一篇文章
[00:19:24.920 --> 00:19:26.680]  是George Weiner
[00:19:26.680 --> 00:19:32.680]  他在「敬拜中侍奉上帝」那裡曾經說過
[00:19:32.680 --> 00:19:38.200]  他說美國數百萬人每周去教會的主要原因
[00:19:38.200 --> 00:19:40.760]  不是為了要敬拜上帝
[00:19:40.760 --> 00:19:44.600]  而是為了獲得愉悅的體驗
[00:19:44.600 --> 00:19:46.600]  大多數美國人去教堂
[00:19:46.600 --> 00:19:48.920]  是要滿足或者自己取悅自己
[00:19:48.920 --> 00:19:52.120]  不是為了榮耀或者取悅上帝
[00:19:52.120 --> 00:19:54.600]  他說很少人說敬拜
[00:19:54.600 --> 00:19:57.720]  是他主要為上帝做的事情
[00:19:57.720 --> 00:20:02.760]  相反更大比例的定期參加敬拜復活的人
[00:20:02.760 --> 00:20:09.000]  他說是為了自己的利益和樂趣
[00:20:09.000 --> 00:20:11.720]  George Weiner在這裡說
[00:20:11.720 --> 00:20:14.200]  這些應該要改善、要改變
[00:20:14.200 --> 00:20:17.640]  我們必須要忘記了自己
[00:20:17.640 --> 00:20:20.200]  專注於它
[00:20:20.200 --> 00:20:29.160]  它必須是我們敬拜的主要焦點
[00:20:29.160 --> 00:20:35.320]  瑪利亞的生命幫助我們反思我們敬拜的態度
[00:20:35.320 --> 00:20:37.320]  對上帝的回應
[00:20:37.320 --> 00:20:41.320]  這是從內而外的更新
[00:20:41.320 --> 00:20:45.160]  總結可能會比較長一點
[00:20:45.160 --> 00:20:49.560]  我們看看八大利的瑪利亞
