
[00:00:00.000 --> 00:00:03.480]  在禮堂內有八個大字
[00:01:33.320 --> 00:01:35.320]  我們就願意我們能夠
[00:01:35.320 --> 00:01:37.320]  真的在這個世代裏面
[00:01:37.320 --> 00:01:40.080]  作祢自己光明的兒女
[00:01:40.080 --> 00:01:42.800]  將祢的光帶進黑暗
[00:01:42.800 --> 00:01:44.880]  受害、被虐
[00:01:44.880 --> 00:01:46.200]  痛苦
[00:01:46.200 --> 00:01:47.600]  有疾病
[00:01:47.600 --> 00:01:48.960]  有各樣的憂愁
[00:01:48.960 --> 00:01:51.320]  和困難的生命當中
[00:01:51.320 --> 00:01:53.920]  主我們盼望成為祢的兒女
[00:01:53.920 --> 00:01:56.920]  在我們生命當中
[00:01:56.920 --> 00:02:00.160]  主我們盼望成為祢自己恩典的管道
[00:02:00.160 --> 00:02:01.400]  我們深信
[00:02:01.400 --> 00:02:04.440]  為祢的話語不斷塗鑿我們的生命
[00:02:04.440 --> 00:02:07.800]  我們因著祢的話語而得飽足的時候
[00:02:07.800 --> 00:02:10.360]  我們才能夠有力向前行
[00:02:10.360 --> 00:02:11.840]  求主祢賜下祢的話語
[00:02:11.840 --> 00:02:13.080]  讓我們領受
[00:02:13.080 --> 00:02:14.320]  以後進行
[00:02:14.320 --> 00:02:15.640]  可以榮耀祢
[00:02:15.640 --> 00:02:17.240]  可以服侍人
[00:02:17.240 --> 00:02:21.200]  可以得著祢自己所賜真正的生命和平安
[00:02:21.200 --> 00:02:22.920]  禱告奉耶穌名給
[00:02:22.920 --> 00:02:25.680]  天使關主日的講題是
[00:02:25.680 --> 00:02:28.400]  「面向世界的禱告和踐行」
[00:02:28.400 --> 00:02:29.480]  禱告
[00:02:29.480 --> 00:02:30.800]  大家翻開聖經
[00:02:30.800 --> 00:02:33.320]  看《馬太福音》第六章的時候
[00:02:33.320 --> 00:02:34.680]  很明顯提醒我們
[00:02:34.680 --> 00:02:36.920]  禱告是要在內室裏面做的
[00:02:36.920 --> 00:02:38.920]  不是站出來祈禱
[00:02:38.920 --> 00:02:42.560]  以致要惹人羨慕和稱讚
[00:02:42.560 --> 00:02:44.480]  當然我的意思不是說
[00:02:44.480 --> 00:02:45.800]  不要供禱
[00:02:45.800 --> 00:02:47.280]  只是躲起來祈禱
[00:02:47.280 --> 00:02:48.320]  我的意思是
[00:02:48.320 --> 00:02:50.720]  禱告的心態很明顯是要
[00:02:50.720 --> 00:02:52.360]  父神去聽
[00:02:52.360 --> 00:02:55.720]  以致要得父神的掌賞和賞賜
[00:02:55.720 --> 00:02:57.920]  而不是得人的賞賜
[00:02:57.920 --> 00:02:59.800]  我們的禱告
[00:02:59.800 --> 00:03:02.440]  不是指一種自己的修身
[00:03:02.440 --> 00:03:05.400]  而是面向上帝給我們的託付
[00:03:05.400 --> 00:03:07.000]  面向這個世界
[00:03:07.000 --> 00:03:08.280]  以致我們直接祈禱
[00:03:08.280 --> 00:03:10.840]  是真的知道如何在這個世界裏面生活
[00:03:10.840 --> 00:03:12.880]  是合神的心意
[00:03:12.880 --> 00:03:15.960]  禱告和踐行是分不開的
[00:03:15.960 --> 00:03:18.920]  如果你的祈禱和實踐是分割的話
[00:03:18.920 --> 00:03:23.120]  你所獻上的就是一個假無為善的人的祈禱
[00:03:23.120 --> 00:03:25.120]  如果你的踐行
[00:03:25.120 --> 00:03:28.160]  沒有將祂放在禱告裏面的時候
[00:03:28.160 --> 00:03:32.200]  這個踐行可能充滿著人的血氣和自我
[00:03:32.200 --> 00:03:35.680]  而不是為了滿足神和榮耀神的心意
[00:03:35.680 --> 00:03:38.400]  所以我們需要將禱告和踐行
[00:03:38.400 --> 00:03:42.280]  放在一個平衡的角度和時間去看
[00:03:42.280 --> 00:03:43.600]  當我們今天去看
[00:03:43.600 --> 00:03:45.000]  《瑪撻福音》六章
[00:03:45.000 --> 00:03:46.360]  特別是著主通文的
[00:03:46.360 --> 00:03:48.120]  當中我們去學習的時候
[00:03:48.120 --> 00:03:50.440]  我們盼望留心幾件事情
[00:03:50.440 --> 00:03:53.240]  第一方面留心我們禱告的對象
[00:03:53.240 --> 00:03:55.840]  我們是禱告我們在天上的父
[00:03:55.840 --> 00:03:57.880]  當我們這樣禱告的時候有什麼意思呢?
[00:03:57.880 --> 00:04:00.160]  這是第一方面我們要留意
[00:04:00.160 --> 00:04:05.200]  另外我們去讀到有關主通文六個祈求的裏面
[00:04:05.200 --> 00:04:09.240]  其實這六個祈求可以分為三組去理解
[00:04:09.240 --> 00:04:13.360]  每一組我們看到不同的道路
[00:04:13.360 --> 00:04:14.720]  第一條道路
[00:04:14.720 --> 00:04:18.280]  我們知道經文提醒我們那條道路
[00:04:18.280 --> 00:04:21.960]  是一個要受苦而得權柄的道路
[00:04:21.960 --> 00:04:27.200]  第二條道路是一個哀動而尋求和平的道路
[00:04:27.200 --> 00:04:32.440]  第三條道路是一個倚靠主而擺上自己的道路
[00:04:32.440 --> 00:04:36.200]  我們先看看我們禱告天上的父
[00:04:36.200 --> 00:04:38.960]  我們禱告天上的父是為了叫我們能夠
[00:04:38.960 --> 00:04:41.120]  貼近父神的心
[00:04:41.120 --> 00:04:43.080]  大家每個星期都會這樣去祈禱
[00:04:43.080 --> 00:04:44.320]  去背誦主通文
[00:04:44.320 --> 00:04:48.120]  我們在天上的父
[00:04:48.120 --> 00:04:51.080]  禱告天上的父是什麼意思呢?
[00:04:51.080 --> 00:04:54.160]  跟外邦人的祈禱有什麼分別呢?
[00:04:54.160 --> 00:04:54.960]  聖經告訴我們
[00:04:54.960 --> 00:04:58.680]  外邦人的祈禱是用重複的很多說話去禱告
[00:04:58.680 --> 00:05:00.520]  耶穌說你們不需要這樣
[00:05:00.520 --> 00:05:02.480]  為什麼外邦人要這樣祈禱呢?
[00:05:02.480 --> 00:05:04.280]  外邦人的神觀就是
[00:05:04.280 --> 00:05:06.840]  他們的神是會睡覺的
[00:05:06.840 --> 00:05:09.720]  所以要吵醒祂
[00:05:09.720 --> 00:05:11.000]  但是聖經告訴我們
[00:05:11.000 --> 00:05:14.520]  我們的神是不打盹、不睡覺的
[00:05:14.520 --> 00:05:16.040]  外邦人的神觀
[00:05:16.040 --> 00:05:18.560]  他們的神是會走開的
[00:05:18.560 --> 00:05:20.320]  去了旅行
[00:05:20.320 --> 00:05:21.840]  還要去到盡的
[00:05:21.840 --> 00:05:23.800]  所以你要重複去叫祂
[00:05:23.800 --> 00:05:26.280]  讓祂回頭聽你說
[00:05:26.280 --> 00:05:28.080]  外邦人的神是會鬧情緒的
[00:05:28.080 --> 00:05:31.640]  所以你要重複去提祂、扯祂
[00:05:31.640 --> 00:05:33.160]  以致祂聽你說
[00:05:33.160 --> 00:05:35.080]  但是我們禱告的對象
[00:05:35.080 --> 00:05:37.520]  我們在天上的父
[00:05:37.520 --> 00:05:41.520]  聖經很強調是那位慈憐去看顧我們
[00:05:41.520 --> 00:05:45.600]  去很細心照顧和保守我們的那位父
[00:05:45.600 --> 00:05:46.840]  在我們禱告以前
[00:05:46.840 --> 00:05:48.920]  祂已經知道我們的需要
[00:05:48.920 --> 00:05:50.520]  所以我們就不需要
[00:05:50.520 --> 00:05:53.160]  這樣用重複的話去轟炸神
[00:05:53.160 --> 00:05:54.240]  也不要想著
[00:05:54.240 --> 00:05:56.280]  你的祈禱好像讀一篇土文
[00:05:56.280 --> 00:05:58.320]  但是用一個咒語
[00:05:58.320 --> 00:06:02.960]  一個有什麼特別的板斧的方式去求神
[00:06:02.960 --> 00:06:06.080]  以致得到神給你所需要的東西
[00:06:06.080 --> 00:06:07.560]  當我們禱告父
[00:06:07.560 --> 00:06:09.160]  我們天上的父的時候
[00:06:09.160 --> 00:06:11.960]  其實以賽亞書給我們一個很重要的提醒
[00:06:11.960 --> 00:06:15.680]  以賽亞書的六十三章十六節說到
[00:06:15.680 --> 00:06:17.440]  以賽亞先知說
[00:06:17.440 --> 00:06:20.840]  我們這些作為阿伯漢的後裔
[00:06:20.840 --> 00:06:22.840]  以色列的後裔的人
[00:06:22.840 --> 00:06:24.880]  是我們背譯到一個地步
[00:06:24.880 --> 00:06:27.160]  是連阿伯漢都不肯認我們
[00:06:27.160 --> 00:06:29.400]  我的祖先以色列都不肯認我們
[00:06:29.400 --> 00:06:31.000]  但是
[00:06:31.000 --> 00:06:33.160]  以賽亞先知對神說
[00:06:33.160 --> 00:06:35.760]  但祢是我們的父
[00:06:35.760 --> 00:06:36.800]  耶和華
[00:06:36.800 --> 00:06:38.560]  祢是我們的父
[00:06:38.560 --> 00:06:40.040]  從耿古以來
[00:06:40.040 --> 00:06:46.320]  祢的名字就是我們的救贖主
[00:06:46.320 --> 00:06:48.680]  先知以賽亞很清楚知道
[00:06:48.680 --> 00:06:51.040]  我們作為神的子民
[00:06:51.040 --> 00:06:54.160]  是可以稱呼神為我們的父
[00:06:54.160 --> 00:06:57.320]  但同時間當我們稱呼神為我們的父的時候
[00:06:57.320 --> 00:07:00.320]  有一個很重大的生命方向
[00:07:00.320 --> 00:07:01.920]  是我們要尋求的
[00:07:01.920 --> 00:07:05.040]  在以賽亞書六十四章第八節說
[00:07:05.040 --> 00:07:05.880]  耶和華
[00:07:05.880 --> 00:07:08.480]  現在祢還是我們的父
[00:07:08.480 --> 00:07:10.400]  我們不過是泥土
[00:07:10.400 --> 00:07:12.440]  祢才是圖像
[00:07:12.440 --> 00:07:16.160]  我們眾人都是祢所作的
[00:07:16.160 --> 00:07:17.520]  弟兄姊妹
[00:07:17.520 --> 00:07:19.920]  我們作為受造之物
[00:07:19.920 --> 00:07:21.680]  作為蒙恩得救贖的人
[00:07:21.680 --> 00:07:23.680]  我們不過是泥土
[00:07:23.680 --> 00:07:26.120]  當我們稱呼神為我們的父的時候
[00:07:26.120 --> 00:07:27.440]  我們說
[00:07:27.440 --> 00:07:30.240]  父啊 祢是那位最偉大的圖像
[00:07:30.240 --> 00:07:32.920]  祢就按祢的心意來塗造我的生命
[00:07:32.920 --> 00:07:36.280]  以致我能夠成為一個合祢心意的器皿
[00:07:36.280 --> 00:07:37.720]  可以被祢使用
[00:07:37.720 --> 00:07:39.720]  父啊 不是成就我的意思
[00:07:39.720 --> 00:07:41.320]  乃是成就祢的意思
[00:07:41.320 --> 00:07:43.520]  以致祢的恩典能夠透過我們
[00:07:43.520 --> 00:07:47.120]  臨到別人的身上
[00:07:47.120 --> 00:07:48.440]  禱告
[00:07:48.440 --> 00:07:52.160]  不是搖動神的手去改變神的心意
[00:07:52.160 --> 00:07:54.840]  是讓神去改變你的心意
[00:07:54.840 --> 00:07:58.160]  以致你體貼天父的心腸
[00:07:58.160 --> 00:08:00.040]  作神所喜悅的事情
[00:08:00.040 --> 00:08:03.520]  也都越來越障礙我們的主
[00:08:03.520 --> 00:08:04.360]  在四月的時候
[00:08:04.360 --> 00:08:06.360]  大家都會留意有一個姊妹
[00:08:06.360 --> 00:08:07.160]  叫做阿欣
[00:08:07.160 --> 00:08:08.200]  她是一個文員
[00:08:08.200 --> 00:08:09.680]  本來沒有人認識她
[00:08:09.680 --> 00:08:12.880]  但是因為她知道一位的媽媽
[00:08:12.880 --> 00:08:14.720]  一位的母親
[00:08:14.720 --> 00:08:18.600]  鄧貴思女士急需要換肝
[00:08:18.600 --> 00:08:20.760]  因為她自己的女兒
[00:08:20.760 --> 00:08:22.880]  鄧女士的女兒不夠十八歲
[00:08:22.880 --> 00:08:25.640]  所以不可以捐過活肝給她
[00:08:25.640 --> 00:08:28.000]  這位的阿欣姊妹
[00:08:28.000 --> 00:08:31.160]  按著神給她的心腸
[00:08:31.160 --> 00:08:34.200]  願意做這個活體肝臟的移植
[00:08:34.200 --> 00:08:37.480]  雖然鄧女士後來都要再換一個屍肝
[00:08:37.480 --> 00:08:41.440]  而且她現在依然在一個病危的情況下
[00:08:41.440 --> 00:08:45.280]  但是這個在父神的心的感動下
[00:08:45.280 --> 00:08:46.480]  而作的議行
[00:08:46.480 --> 00:08:48.200]  已經鼓勵了其他人
[00:08:48.200 --> 00:08:50.880]  去將自己的生命分享
[00:08:50.880 --> 00:08:52.240]  在四月第一個星期
[00:08:52.240 --> 00:08:57.560]  只有五百多人去做登記捐贈器官
[00:08:57.560 --> 00:09:00.040]  第二個星期去到一千多人
[00:09:00.040 --> 00:09:02.240]  第三個星期去到二千多人
[00:09:02.240 --> 00:09:03.960]  我們說這些熱潮都會過去的
[00:09:03.960 --> 00:09:06.320]  甚至到真的發生那件事
[00:09:06.320 --> 00:09:08.800]  那些人的家屬是否認同
[00:09:08.800 --> 00:09:10.040]  都不知道
[00:09:10.040 --> 00:09:12.080]  不過
[00:09:12.080 --> 00:09:13.480]  阿欣的生命
[00:09:13.480 --> 00:09:16.680]  在父神的那種感動下
[00:09:16.680 --> 00:09:20.080]  活出了一個與世界不同的生命
[00:09:20.080 --> 00:09:23.640]  正正我們願意讓神捂著我們的時候
[00:09:23.640 --> 00:09:27.080]  我們要活出一個與世界不同的生命
[00:09:27.080 --> 00:09:31.240]  就能夠在神的手裏影響這個世界
[00:09:31.240 --> 00:09:31.960]  弟兄姊妹
[00:09:31.960 --> 00:09:36.000]  當耶穌基督去教導我們
[00:09:36.000 --> 00:09:38.320]  關於登山補訓的道理的時候
[00:09:38.320 --> 00:09:39.400]  特別提醒我們
[00:09:39.400 --> 00:09:42.760]  我們要完全
[00:09:42.760 --> 00:09:45.720]  正如我們天上的符完全一樣
[00:09:45.720 --> 00:09:49.360]  完全的意思是否等於我們要做到無罪呢?
[00:09:49.360 --> 00:09:52.560]  我們不可能做到無罪的地步
[00:09:52.560 --> 00:09:55.360]  如果耶穌的吩咐是要做到無罪的地步
[00:09:55.360 --> 00:09:57.280]  在地上只能夠這樣的話
[00:09:57.280 --> 00:10:00.400]  這就是我們擔不起的擔子
[00:10:00.400 --> 00:10:01.800]  其實你們要完全
[00:10:01.800 --> 00:10:03.920]  正如你們天上的符完全一樣
[00:10:03.920 --> 00:10:05.040]  其實是平行救藥
[00:10:05.040 --> 00:10:06.160]  在《美記》裏面說到
[00:10:06.160 --> 00:10:07.720]  你們要聖潔
[00:10:07.720 --> 00:10:10.000]  因為你們的神是聖潔的
[00:10:10.000 --> 00:10:12.760]  聖潔就是與別不同
[00:10:12.760 --> 00:10:15.440]  是與這個世界不同的
[00:10:15.440 --> 00:10:18.000]  與這個世界最大的不同是什麼呢?
[00:10:18.000 --> 00:10:20.560]  就是那種捨己的愛
[00:10:20.560 --> 00:10:22.720]  甚至是那種愛到一個地步
[00:10:22.720 --> 00:10:25.720]  願意去愛仇敵的那種愛
[00:10:25.720 --> 00:10:28.240]  所以大家回到《啟神經》要留心
[00:10:28.240 --> 00:10:30.280]  說到你的符是完全的
[00:10:30.280 --> 00:10:31.680]  所以你們要完全的教訓
[00:10:31.680 --> 00:10:33.480]  之前是在說什麼呢?
[00:10:33.480 --> 00:10:36.440]  是在說你們要愛仇敵
[00:10:36.440 --> 00:10:38.040]  天父是愛仇敵的
[00:10:38.040 --> 00:10:40.080]  我們怎樣知道呢?
[00:10:40.080 --> 00:10:44.520]  因為我們本來是死在罪惡過犯當中
[00:10:44.520 --> 00:10:46.760]  是與神為仇的人
[00:10:46.760 --> 00:10:48.440]  但當我們還作罪人的時候
[00:10:48.440 --> 00:10:50.440]  基督耶穌就為我們死
[00:10:50.440 --> 00:10:51.960]  寫在十字架上
[00:10:51.960 --> 00:10:54.040]  去顯明神的愛
[00:10:54.040 --> 00:10:56.840]  所以如果我們領受了
[00:10:56.840 --> 00:11:00.120]  那份從天上來的平安和恩典
[00:11:00.120 --> 00:11:01.960]  那份救贖的恩典的時候
[00:11:01.960 --> 00:11:04.840]  這份恩典也模造我們成為一個
[00:11:04.840 --> 00:11:09.560]  學習耶穌去過一個愛仇敵的生活
[00:11:09.560 --> 00:11:13.800]  不單單愛那些愛自己的人
[00:11:13.800 --> 00:11:16.720]  也愛那些與自己敵對的人
[00:11:16.720 --> 00:11:18.880]  當我們面向這個世界
[00:11:18.880 --> 00:11:22.440]  即使我們的心很想做一些很正面的事情
[00:11:22.440 --> 00:11:26.000]  我們自然也會面對有人與我們敵對
[00:11:26.000 --> 00:11:28.880]  讓我們的心知道
[00:11:28.880 --> 00:11:30.840]  我們在仇敵的面前
[00:11:30.840 --> 00:11:34.760]  我們不是憑著怒氣去作回應
[00:11:34.760 --> 00:11:38.200]  求神轉化我們的心靈依然去愛
[00:11:38.200 --> 00:11:39.440]  祝福他們
[00:11:39.440 --> 00:11:41.280]  為他們祈禱
[00:11:41.280 --> 00:11:44.000]  盼望主去改變他們的生命
[00:11:44.000 --> 00:11:45.720]  貼近父神的心
[00:11:45.720 --> 00:11:51.000]  我們就是一個向著父神禱告的方向
[00:11:51.000 --> 00:11:53.840]  接著看到主禱文的六個祈求
[00:11:53.840 --> 00:11:56.680]  我們分開三組去留心
[00:11:56.680 --> 00:11:59.480]  第一組是第九節和十三節
[00:11:59.480 --> 00:12:00.840]  第九節說到
[00:12:00.840 --> 00:12:02.040]  「我們在天上有父
[00:12:02.040 --> 00:12:04.960]  願祢的名被尊為聖」
[00:12:04.960 --> 00:12:05.880]  十三節說
[00:12:05.880 --> 00:12:08.520]  「不要讓我們陷入試探
[00:12:08.520 --> 00:12:10.840]  救我們脫離那惡者」
[00:12:10.840 --> 00:12:12.480]  這一對是互相對應
[00:12:12.480 --> 00:12:16.360]  很強調一條受苦而得權柄的道路
[00:12:16.360 --> 00:12:18.480]  是一條單單侍奉上帝
[00:12:18.480 --> 00:12:22.520]  拒絕錯誤手段的道路
[00:12:22.520 --> 00:12:26.160]  「願祢的名被尊為聖」這句話
[00:12:26.160 --> 00:12:29.320]  其實是猶太人在會堂裡的禱告
[00:12:29.320 --> 00:12:31.560]  有一個很相似的版本
[00:12:31.560 --> 00:12:33.080]  那個禱告我們稱為
[00:12:33.080 --> 00:12:34.880]  Kaddish的禱告
[00:12:34.880 --> 00:12:37.200]  這個禱告裡有一句是這麼說的
[00:12:37.200 --> 00:12:41.640]  「願人都尊祢在世間大而榮耀的名為聖
[00:12:41.640 --> 00:12:44.440]  因祢按祢的旨意而成就
[00:12:44.440 --> 00:12:47.760]  願祢的國降臨」
[00:12:47.760 --> 00:12:49.080]  猶太人的禱告
[00:12:49.080 --> 00:12:51.840]  同樣地是我們教徒的禱告
[00:12:51.840 --> 00:12:57.640]  為什麼「願人都尊神的名為聖」這麼重要呢?
[00:12:57.640 --> 00:13:00.920]  當這個世界在勃逆上帝裡面
[00:13:00.920 --> 00:13:03.280]  就自然不會尊神的名為聖
[00:13:03.280 --> 00:13:05.720]  尊神的名為聖就代表了
[00:13:05.720 --> 00:13:08.000]  人願意以神為神
[00:13:08.000 --> 00:13:10.920]  以創造主為創造主
[00:13:10.920 --> 00:13:13.840]  不再活在背逆祂的方向裡面
[00:13:13.840 --> 00:13:18.360]  而是活在順從祂、尊榮祂的道路當中
[00:13:18.360 --> 00:13:22.120]  弟兄姊妹 這個世界當然我們要去努力尋求
[00:13:22.120 --> 00:13:24.760]  無論是在我們自己個人的行為
[00:13:24.760 --> 00:13:26.480]  在教會的服事
[00:13:26.480 --> 00:13:30.040]  或者在我們有機會能夠參與一些
[00:13:30.040 --> 00:13:33.240]  在文化、在制度上面
[00:13:33.240 --> 00:13:35.200]  去盡量去改善
[00:13:35.200 --> 00:13:36.960]  固然是一件好事
[00:13:36.960 --> 00:13:39.880]  但是這個世界不會達到一個地步
[00:13:39.880 --> 00:13:43.880]  因為制度有改善而長治久安的 是不是?
[00:13:43.880 --> 00:13:49.920]  我們甚至看到即使我們認為是最優秀的民主制度也好
[00:13:49.920 --> 00:13:52.080]  依然都有很多的問題
[00:13:52.080 --> 00:13:54.280]  我們肯定追求一個
[00:13:54.280 --> 00:13:56.480]  較為民主、保障人權的制度
[00:13:56.480 --> 00:13:59.400]  一定比極權和專制好
[00:13:59.400 --> 00:14:01.880]  不過我們也知道那個制度的建立
[00:14:01.880 --> 00:14:06.800]  不能夠去令到這個世界變成和平和公義
[00:14:06.800 --> 00:14:09.000]  在最發達的民主國家
[00:14:09.000 --> 00:14:12.760]  都有上千萬的人要流浪街頭
[00:14:12.760 --> 00:14:16.040]  吃東西不足夠果腹
[00:14:16.040 --> 00:14:19.720]  居住也沒有一個安居之所
[00:14:19.720 --> 00:14:21.400]  也有很多歧視
[00:14:21.400 --> 00:14:23.880]  很多人口的販賣
[00:14:23.880 --> 00:14:25.680]  很多對勞工的欺壓
[00:14:25.680 --> 00:14:29.520]  大家有沒有留意 原來在香港也有的
[00:14:29.520 --> 00:14:32.000]  在香港有一個尖沙咀
[00:14:32.000 --> 00:14:34.160]  有一個叫重慶大廈的地方
[00:14:34.160 --> 00:14:37.640]  其實裡面住了很多被人口販賣來香港的人
[00:14:37.640 --> 00:14:42.160]  他們在原居的地方裡面被人欺騙
[00:14:42.160 --> 00:14:46.080]  我幫你做一個護照 去到香港這個地方
[00:14:46.080 --> 00:14:49.120]  然後你就可以打工還錢給我
[00:14:49.120 --> 00:14:51.520]  但是來到香港就被囚禁
[00:14:51.520 --> 00:14:53.920]  去做一些色情的買賣
[00:14:53.920 --> 00:14:55.720]  然後說如果你要得到自由
[00:14:55.720 --> 00:14:58.040]  你要去帶你一個同鄉來
[00:14:58.040 --> 00:15:01.200]  那我就可以釋放你自由
[00:15:01.200 --> 00:15:04.320]  弟兄姊妹 罪惡的事情
[00:15:04.320 --> 00:15:07.440]  遍佈很多不同的角落
[00:15:07.440 --> 00:15:10.880]  願人都尊神的名為聖
[00:15:10.880 --> 00:15:14.000]  這是一件很重要的事情
[00:15:14.000 --> 00:15:18.360]  世界的更新是要神的國降臨
[00:15:18.360 --> 00:15:23.320]  而不是只是一些制度上的改善
[00:15:23.320 --> 00:15:26.600]  要從搏逆上帝的道路轉從
[00:15:26.600 --> 00:15:28.440]  順從上帝的道路
[00:15:28.440 --> 00:15:31.000]  所以願人都尊神的名為聖
[00:15:31.000 --> 00:15:33.960]  是我們很重要的努力的方向
[00:15:33.960 --> 00:15:36.560]  不單止我們將福音這樣去傳開
[00:15:36.560 --> 00:15:38.800]  亦都我們自己是這樣實踐
[00:15:38.800 --> 00:15:40.840]  尊神的名為聖
[00:15:40.840 --> 00:15:42.400]  我們知道影響世界的道路
[00:15:42.400 --> 00:15:44.600]  不是一條權力的道路
[00:15:44.600 --> 00:15:48.320]  而是一條願意受苦的道路
[00:15:48.320 --> 00:15:52.640]  我們說這條受苦的道路是我們不想的
[00:15:52.640 --> 00:15:56.080]  所以那惡者都會試探我們
[00:15:56.080 --> 00:15:59.520]  為什麼第九節要和十三節平衡起來看呢
[00:15:59.520 --> 00:16:02.600]  第十三節就說不要讓我們陷入試探
[00:16:02.600 --> 00:16:05.000]  救我們脫離那惡者
[00:16:05.000 --> 00:16:07.600]  為什麼我們知道那惡者會試探我們
[00:16:07.600 --> 00:16:09.120]  不去走受苦的道路
[00:16:09.120 --> 00:16:11.280]  而去走那條權力的道路呢
[00:16:11.280 --> 00:16:15.160]  因為耶穌基督受過那惡者的試探
[00:16:15.160 --> 00:16:20.240]  我請大家揭開前面的馬太福音第四章八到九節
[00:16:20.240 --> 00:16:23.920]  在耶穌所記載的第三個試探裡
[00:16:23.920 --> 00:16:25.160]  聖經這樣說
[00:16:25.160 --> 00:16:26.520]  第八節
[00:16:26.520 --> 00:16:29.160]  魔鬼帶耶穌上了一座極高的山
[00:16:29.160 --> 00:16:33.800]  把世界各國和各國的榮華都致給他汗
[00:16:33.800 --> 00:16:35.360]  並且對他說
[00:16:35.360 --> 00:16:37.440]  你只要跪下來拜我
[00:16:37.440 --> 00:16:39.880]  我就把這一切都給你
[00:16:39.880 --> 00:16:41.000]  但耶穌說
[00:16:41.000 --> 00:16:43.000]  撒旦 走開
[00:16:43.000 --> 00:16:44.760]  經上記著
[00:16:44.760 --> 00:16:46.680]  當拜主你的神
[00:16:46.680 --> 00:16:49.320]  但要侍奉他
[00:16:49.320 --> 00:16:52.440]  撒旦對耶穌的試探是很厲害的
[00:16:52.440 --> 00:16:55.840]  耶穌夢神的差派來到這個世界上
[00:16:55.840 --> 00:17:01.440]  是確實要得著可以掌管萬國的權柄
[00:17:01.440 --> 00:17:05.000]  但耶穌所走的道路
[00:17:05.000 --> 00:17:08.880]  是一條受苦而得榮耀和權柄的道路
[00:17:08.880 --> 00:17:12.520]  他要面對猶太人的指紋唾棄
[00:17:12.520 --> 00:17:15.480]  被自己的門徒出賣
[00:17:15.480 --> 00:17:19.960]  然後被羅馬的政府釘在十字架上
[00:17:19.960 --> 00:17:24.200]  修進人間最殘酷的刑罰
[00:17:24.200 --> 00:17:27.120]  這條受苦得榮耀的道路
[00:17:27.120 --> 00:17:30.240]  撒旦也知道是很厲害的
[00:17:30.240 --> 00:17:35.160]  所以他用另一條道路去試探耶穌
[00:17:35.160 --> 00:17:39.560]  弟兄姊妹 撒旦也同樣地會試探我們
[00:17:39.560 --> 00:17:41.240]  我們不是只要求
[00:17:41.240 --> 00:17:44.960]  如果我們能夠成為一個怎樣的身份
[00:17:44.960 --> 00:17:48.360]  得到甚麼權力 甚麼資源的人
[00:17:48.360 --> 00:17:51.480]  我們以為靠著 向著這個方向
[00:17:51.480 --> 00:17:54.840]  我們能夠對這個社會有正面的影響力
[00:17:54.840 --> 00:17:56.840]  弟兄姊妹 我們留心
[00:17:56.840 --> 00:17:59.000]  那個過程是怎樣
