
[00:00:00.000 --> 00:00:06.000]  好 我們今天的題目解釋一下 直線跟曲線
[00:02:50.100 --> 00:02:52.000]  所以你如果看舊月聖經
[00:02:52.000 --> 00:02:54.100]  或者新月的故事性的
[00:02:54.100 --> 00:02:56.000]  你看到那時以後
[00:02:56.000 --> 00:02:58.900]  或者是那時或者之後
[00:02:58.900 --> 00:03:00.500]  你也可以跟一跟
[00:03:00.500 --> 00:03:02.000]  作者他有一個想法
[00:03:02.000 --> 00:03:03.600]  前面有一件事情
[00:03:03.600 --> 00:03:05.500]  但是又有
[00:03:05.500 --> 00:03:08.300]  但這裡既然是那時的話
[00:03:08.300 --> 00:03:11.400]  你就要看上面什麼時候
[00:03:11.400 --> 00:03:13.300]  其實我剛才還沒有講完
[00:03:13.300 --> 00:03:15.300]  我剛才只是講了一個直接
[00:03:15.300 --> 00:03:17.500]  對吧 直線的拯救
[00:03:17.500 --> 00:03:21.500]  但是後面還有個安慰兩個字
[00:03:21.500 --> 00:03:23.700]  這個重要的
[00:03:23.700 --> 00:03:25.300]  整不整就有的是我們想
[00:03:25.300 --> 00:03:26.500]  是別人的事情
[00:03:26.500 --> 00:03:28.300]  是彼得的事情
[00:03:28.300 --> 00:03:32.300]  但得安慰就來到我們自己了
[00:03:32.300 --> 00:03:34.200]  但是我常發現
[00:03:34.200 --> 00:03:37.300]  不是每個人在同樣的情況之下
[00:03:37.300 --> 00:03:39.600]  都同樣的得到安慰
[00:03:39.600 --> 00:03:43.200]  所以這個安慰我就加一個曲線
[00:03:43.200 --> 00:03:46.400]  有的人的安慰是很長的一個大彎
[00:03:46.400 --> 00:03:49.600]  所以今天這個題目就是這樣來的
[00:03:49.600 --> 00:03:51.500]  但你不要想事情想很快
[00:03:51.500 --> 00:03:54.200]  你不要說虛線安慰
[00:03:54.200 --> 00:03:55.700]  虛線就是有的人不安慰
[00:03:55.700 --> 00:03:57.000]  有的人得安慰
[00:03:57.000 --> 00:03:59.100]  我們希望每個人都能得安慰
[00:03:59.100 --> 00:04:03.700]  當然巴不得每個人都是直線的得安慰
[00:04:03.700 --> 00:04:06.100]  我是北方人講話比較直
[00:04:06.100 --> 00:04:08.500]  我就覺得直很管用
[00:04:08.500 --> 00:04:11.600]  但是對方受的人卻受不了
[00:04:11.600 --> 00:04:15.600]  所以直線拯救 曲線安慰
[00:04:15.600 --> 00:04:17.500]  那個時候是什麼時候呢
[00:04:17.500 --> 00:04:22.000]  那個時候是西綠王苦害教會的時候
[00:04:22.000 --> 00:04:24.500]  但是那時又跟上一段
[00:04:24.500 --> 00:04:26.500]  就是十一章有關係
[00:04:26.500 --> 00:04:29.500]  十一章是在一個外地
[00:04:29.500 --> 00:04:30.900]  我們講的是外地
[00:04:30.900 --> 00:04:34.300]  就是在敘利亞或者說羅馬帝國
[00:04:34.300 --> 00:04:37.600]  其中一個最大的城安提阿
[00:04:37.600 --> 00:04:39.700]  有了新的教會
[00:04:39.700 --> 00:04:41.700]  而且是非常興旺的教會
[00:04:41.700 --> 00:04:43.900]  就叫安提阿教會
[00:04:43.900 --> 00:04:46.500]  這個回家大家可以慢慢看
[00:04:46.500 --> 00:04:48.000]  建立了新的教會
[00:04:48.000 --> 00:04:49.800]  有了新的傳道人
[00:04:49.800 --> 00:04:53.600]  那個新來的傳道人是叫保羅
[00:04:53.600 --> 00:04:56.200]  然後他們還很有錢
[00:04:56.200 --> 00:04:58.200]  又很有愛心
[00:04:58.200 --> 00:05:01.800]  因為有饑荒是猶太地區
[00:05:01.800 --> 00:05:04.400]  耶路撒冷 以色列那裡有饑荒
[00:05:04.400 --> 00:05:07.500]  所以就從敘利亞的安提阿聖經又說
[00:05:07.500 --> 00:05:10.200]  門徒們有感動
[00:05:10.200 --> 00:05:13.600]  不是說傳道人巴拿巴跟保羅
[00:05:13.600 --> 00:05:16.000]  說來我們應該大方一點
[00:05:16.000 --> 00:05:17.200]  我們應該捐錢
[00:05:17.200 --> 00:05:20.000]  是門徒們他們定義提議
[00:05:20.000 --> 00:05:24.000]  說我們應該捐錢幫助我們老家
[00:05:24.000 --> 00:05:26.900]  講老家過年的時候就最親切了對不對
[00:05:26.900 --> 00:05:30.800]  幫助猶太地區的平民
[00:05:30.800 --> 00:05:32.600]  所以他們就捐錢
[00:05:32.600 --> 00:05:35.000]  那麼就叫保羅跟巴拿巴
[00:05:35.000 --> 00:05:36.800]  或者當時的次序就是
[00:05:36.800 --> 00:05:39.700]  巴拿巴跟保羅兩個傳道人
[00:05:39.700 --> 00:05:41.200]  他們教會的墓者
[00:05:41.200 --> 00:05:46.000]  送錢送到耶路撒冷
[00:05:46.000 --> 00:05:47.200]  然後就是剛才
[00:05:47.200 --> 00:05:54.200]  那時耶路撒冷有西律王下手苦害教會
[00:05:54.200 --> 00:05:55.700]  兩件事情
[00:05:55.700 --> 00:05:57.500]  一個是非常好的事情
[00:05:57.500 --> 00:06:01.600]  教會非常興旺很多人信主的事情
[00:06:01.600 --> 00:06:04.500]  另外一件事情同時發生
[00:06:04.500 --> 00:06:08.000]  就是教會被苦害
[00:06:08.000 --> 00:06:10.400]  大家看到的是哪一件事情
[00:06:10.400 --> 00:06:12.600]  最好是兩件事情都看
[00:06:12.600 --> 00:06:16.500]  但是千萬不要只看一件事情
[00:06:16.500 --> 00:06:18.700]  異端怎麼產生
[00:06:18.700 --> 00:06:20.800]  或者毛病怎麼發生
[00:06:20.800 --> 00:06:23.400]  常常是只看一件事情
[00:06:23.400 --> 00:06:25.900]  我們是很固執那不行對吧
[00:06:25.900 --> 00:06:28.000]  你要各方面都看
[00:06:28.000 --> 00:06:31.200]  這裡尤其是這樣告訴我們
[00:06:31.200 --> 00:06:33.000]  然後這裡的人也要交代一下
[00:06:33.000 --> 00:06:34.900]  叫西律王
[00:06:34.900 --> 00:06:39.600]  在西元聖經裡面有很多人都叫西律王
[00:06:39.600 --> 00:06:44.200]  雖然不像我們國家的行政名姓
[00:06:44.200 --> 00:06:46.200]  我們有國家主席
[00:06:46.200 --> 00:06:48.000]  之前也有國家主席
[00:06:48.000 --> 00:06:50.100]  在之前也有國家主席
[00:06:50.100 --> 00:06:51.800]  所以你要弄清楚
[00:06:51.800 --> 00:06:56.500]  西律王最著名的就是耶穌出生的西律王
[00:06:56.500 --> 00:06:57.500]  叫大西律
[00:06:57.500 --> 00:07:00.800]  因為他西律王在歷史裡面
[00:07:00.800 --> 00:07:03.500]  我們認識他最大他最老
[00:07:03.500 --> 00:07:04.800]  耶穌出生的西律王
[00:07:04.800 --> 00:07:07.400]  在耶穌出生以後他又死了
[00:07:07.400 --> 00:07:08.800]  他的兒子上來了
[00:07:08.800 --> 00:07:13.300]  就是馬太福音第二章裡面兩個西律王
[00:07:13.300 --> 00:07:16.300]  然後有另外一個西律王
[00:07:16.300 --> 00:07:20.900]  也是很不客氣的
[00:07:20.900 --> 00:07:23.900]  個性很殘忍的
[00:07:23.900 --> 00:07:26.200]  不過他也是很可憐的人
[00:07:26.200 --> 00:07:28.700]  就是他把施許約翰
[00:07:28.700 --> 00:07:33.900]  很勇敢講到很直接的一個義人
[00:07:33.900 --> 00:07:37.600]  一個先知給殺了
[00:07:37.600 --> 00:07:40.900]  那上帝就說這個西律王
[00:07:40.900 --> 00:07:45.200]  他喜歡聽施許約翰講道
[00:07:45.200 --> 00:07:48.500]  只是他自己做王講錯了一句話
[00:07:48.500 --> 00:07:52.900]  結果在一個宮廷裡面的
[00:07:52.900 --> 00:07:55.600]  一個敵對的一個關係裡面
[00:07:55.600 --> 00:08:00.600]  他不得不把西律王
[00:08:00.600 --> 00:08:04.700]  他所敬仰的傳道人施許約翰給殺死
[00:08:04.700 --> 00:08:09.500]  所以那個西律王是很悲哀的一個人
[00:08:09.500 --> 00:08:12.700]  第四個就是今天我們看到的這個西律王
[00:08:12.700 --> 00:08:15.900]  他差不多做王就做到第十二章這裡
[00:08:15.900 --> 00:08:17.500]  公元四十四年
[00:08:17.500 --> 00:08:20.200]  所以這裡大概可以推測到
[00:08:20.200 --> 00:08:23.900]  最久的話就是公元四十四年
[00:08:23.900 --> 00:08:25.300]  第五個西律王
[00:08:25.300 --> 00:08:26.500]  他們後面都有名字
[00:08:26.500 --> 00:08:30.900]  但是我就不講什麼安提帕 雅基帕
[00:08:30.900 --> 00:08:33.300]  第五個就是在後面二十幾章的時候
[00:08:33.300 --> 00:08:37.500]  有機會聽保羅做見證的西律王
[00:08:37.500 --> 00:08:39.300]  五個西律王
[00:08:39.300 --> 00:08:42.900]  這裡是第四個
[00:08:42.900 --> 00:08:46.700]  他苦害教會裡面的幾個人
[00:08:46.700 --> 00:08:47.500]  不OK
[00:08:47.500 --> 00:08:51.200]  但是重要的是第二節大家剛才念的
[00:08:51.200 --> 00:08:55.500]  他用刀殺了約翰的哥哥雅各
[00:08:55.500 --> 00:08:59.000]  約翰在第三章出現過彼得的好朋友
[00:08:59.000 --> 00:09:01.000]  彼得常常跟約翰一塊
[00:09:01.000 --> 00:09:04.600]  約翰是很文靜
[00:09:04.600 --> 00:09:07.200]  給我們一個感覺是他很沉思
[00:09:07.200 --> 00:09:09.400]  寫東西很深
[00:09:09.400 --> 00:09:11.100]  講到神的愛
[00:09:11.100 --> 00:09:13.300]  講到耶穌基督是光
[00:09:13.300 --> 00:09:15.300]  不講話的
[00:09:15.300 --> 00:09:19.800]  他也寫了聖經最後的啟示錄
[00:09:19.800 --> 00:09:22.300]  但是第三章以後
[00:09:22.300 --> 00:09:24.600]  約翰在哪裡我們不知道
[00:09:24.600 --> 00:09:27.300]  但是我們知道他的弟弟
[00:09:27.300 --> 00:09:29.000]  被西律王殺死了
[00:09:29.000 --> 00:09:33.900]  耶穌基督最愛的三個門徒
[00:09:33.900 --> 00:09:36.800]  就是彼得 雅各 約翰
[00:09:36.800 --> 00:09:37.500]  這樣排
[00:09:37.500 --> 00:09:40.500]  彼得就是哥哥弟弟
[00:09:40.500 --> 00:09:42.300]  兩兄弟 雅各
[00:09:42.300 --> 00:09:44.500]  雅各現在被他殺死了
[00:09:44.500 --> 00:09:49.300]  然後這件事情民眾的反應很正面
[00:09:49.300 --> 00:09:52.100]  他看猶太人喜歡這件事情
[00:09:52.100 --> 00:09:55.100]  然後就直接抓最大的
[00:09:55.100 --> 00:09:58.500]  耶穌基督的門徒彼得把他抓來了
[00:09:58.500 --> 00:10:03.000]  但是這個時間點上是猶太人過年
[00:10:03.000 --> 00:10:05.800]  我們中國人過農曆年放假放八天
[00:10:05.800 --> 00:10:08.100]  到今天是九天是不是
[00:10:08.100 --> 00:10:09.900]  那麼月節
[00:10:09.900 --> 00:10:13.900]  你看九月聖經的話是七天
[00:10:13.900 --> 00:10:16.400]  過年大家都放假
[00:10:16.400 --> 00:10:18.500]  就沒有什麼公眾的活動
[00:10:18.500 --> 00:10:20.000]  所以聖經說
[00:10:20.000 --> 00:10:23.300]  他要等除教的日子過了
[00:10:23.300 --> 00:10:29.400]  就在公眾面前辦彼得
[00:10:29.400 --> 00:10:30.700]  當我們看聖經的時候
[00:10:30.700 --> 00:10:32.500]  當然我們是很快的看的
[00:10:32.500 --> 00:10:36.100]  你不會坐下來去想
[00:10:36.100 --> 00:10:37.500]  如果是坐下來去想
[00:10:37.500 --> 00:10:38.600]  如果你是編劇
[00:10:38.600 --> 00:10:41.900]  或者重寫聖誕節的話劇
[00:10:41.900 --> 00:10:43.300]  用這一段的話
[00:10:43.300 --> 00:10:44.900]  你就會想兩個版本
[00:10:44.900 --> 00:10:49.400]  一個是彼得被殺死了
[00:10:49.400 --> 00:10:50.900]  當然現代人會這樣
[00:10:50.900 --> 00:10:52.000]  然後殺死了
[00:10:52.000 --> 00:10:53.900]  你說 啊 然後是個夢
[00:10:53.900 --> 00:10:57.600]  是西綠王在王宮裡做夢
[00:10:57.600 --> 00:10:58.700]  然後就是下一個
[00:10:58.700 --> 00:11:01.200]  就是個時間你可以處理
[00:11:01.200 --> 00:11:06.900]  最近看王家衛的繁花
[00:11:06.900 --> 00:11:09.100]  大家都有感覺因為是普通話
[00:11:09.100 --> 00:11:10.100]  其實不是普通話
[00:11:10.100 --> 00:11:15.300]  上海話加普通話
[00:11:15.300 --> 00:11:18.300]  很多人很佩服這個導演
[00:11:18.300 --> 00:11:19.700]  本來要拍半年的
[00:11:19.700 --> 00:11:24.300]  他拍了三年等等很多細節
[00:11:24.300 --> 00:11:31.200]  李安導演他最佩服的是王家衛
[00:11:31.200 --> 00:11:33.600]  他說他是天才
[00:11:33.600 --> 00:11:37.700]  那些演員也講同樣一個動作
[00:11:37.700 --> 00:11:43.700]  或者那一幕他能拍幾十次
[00:11:43.700 --> 00:11:46.700]  我講這個就是這一段經文
[00:11:46.700 --> 00:11:47.800]  彼得被抓了
[00:11:47.800 --> 00:11:49.000]  下一步是什麼
[00:11:49.000 --> 00:11:53.100]  你要去想
[00:11:53.100 --> 00:11:56.800]  聖經說在這個節日結束的
[00:11:56.800 --> 00:11:59.400]  前一天晚上
[00:11:59.400 --> 00:12:03.600]  也就是明天就要有機會
[00:12:03.600 --> 00:12:06.600]  彼得被處以死刑了
[00:12:06.600 --> 00:12:08.800]  聖經講什麼呢
[00:12:08.800 --> 00:12:10.600]  特別提到一件事情
[00:12:10.600 --> 00:12:12.600]  沒有提到彼得禱告
[00:12:12.600 --> 00:12:15.400]  也沒有提到彼得吃飯
[00:12:15.400 --> 00:12:19.100]  也沒有提到什麼事情
[00:12:19.100 --> 00:12:21.400]  聖經講到彼得
[00:12:21.400 --> 00:12:25.900]  藍色的字大家一起說彼得
[00:12:25.900 --> 00:12:28.000]  大家一起說兩個字
[00:12:28.000 --> 00:12:30.900]  睡覺
[00:12:30.900 --> 00:12:31.800]  以前不覺得
[00:12:31.800 --> 00:12:36.000]  現在越來越覺得睡覺很重要
[00:12:36.000 --> 00:12:39.200]  能夠睡是福氣
[00:12:39.200 --> 00:12:42.200]  很多人睡眠不足
[00:12:42.200 --> 00:12:43.600]  今天是禮拜天還可以
[00:12:43.600 --> 00:12:46.700]  大家在這裡下午回去還可以補一補覺
[00:12:46.700 --> 00:12:48.200]  我不知道很多人是不是很忙
[00:12:48.200 --> 00:12:52.600]  又要去哪裡拜年又要去逛這裡
[00:12:52.600 --> 00:12:54.800]  很多人睡眠不足
[00:12:54.800 --> 00:12:57.000]  所以在幾年前
[00:12:57.000 --> 00:13:02.000]  有一個世界聯合國一些專家建議
[00:13:02.000 --> 00:13:05.400]  就接納了叫睡覺日
[00:13:05.400 --> 00:13:09.100]  世界睡眠日3月15號
[00:13:09.100 --> 00:13:11.100]  是在提醒全世界的人
[00:13:11.100 --> 00:13:12.900]  大家要睡覺
[00:13:12.900 --> 00:13:14.800]  要好好的睡
[00:13:14.800 --> 00:13:17.600]  現在的人不睡覺
[00:13:17.600 --> 00:13:20.900]  本來應該晚上十點半睡覺
[00:13:20.900 --> 00:13:23.200]  為什麼晚上十點半
[00:13:23.200 --> 00:13:24.500]  我們讀神學的時候
[00:13:24.500 --> 00:13:29.200]  宿舍神學院宿舍是十點半熄燈
[00:13:29.200 --> 00:13:30.400]  要睡覺
[00:13:30.400 --> 00:13:31.900]  不可以開燈
[00:13:31.900 --> 00:13:33.300]  有一個例外
[00:13:33.300 --> 00:13:36.700]  廁所的燈可以開
[00:13:36.700 --> 00:13:40.700]  我們以前在宿舍有一個獨立的廁所
[00:13:40.700 --> 00:13:42.100]  當然也有幾個廁所
[00:13:42.100 --> 00:13:43.200]  就是大家一起用的
[00:13:43.200 --> 00:13:44.300]  有一個獨立的廁所
[00:13:44.300 --> 00:13:45.700]  功課沒有做完的話
[00:13:45.700 --> 00:13:47.300]  趕快搶那個廁所
[00:13:47.300 --> 00:13:48.900]  進去文學院
[00:13:48.900 --> 00:13:50.900]  因為第二天要考試
[00:13:50.900 --> 00:13:53.000]  尤其是第一節要考試
[00:13:53.000 --> 00:13:56.300]  早上第一堂課八點鐘
[00:13:56.300 --> 00:14:00.100]  趕快去那裡
[00:14:00.100 --> 00:14:03.200]  大家睡得好嗎
[00:14:03.200 --> 00:14:05.400]  願大家都能夠好好睡覺
[00:14:05.400 --> 00:14:07.800]  彼得他在那裡睡覺
[00:14:07.800 --> 00:14:09.700]  那我們就問
[00:14:09.700 --> 00:14:12.800]  明天很大機會
[00:14:12.800 --> 00:14:16.200]  你的命運就會像雅各
[00:14:16.200 --> 00:14:17.300]  今天晚上
[00:14:17.300 --> 00:14:20.300]  換作是我跟你
[00:14:20.300 --> 00:14:23.000]  能不能夠睡得著
[00:14:23.000 --> 00:14:24.800]  尤其是前面幾天
[00:14:24.800 --> 00:14:27.000]  可能不是到處走動
[00:14:27.000 --> 00:14:29.400]  去探訪 去工作
[00:14:29.400 --> 00:14:32.400]  可能就是被鎖鏈鎖著
[00:14:32.400 --> 00:14:36.000]  有四個兵丁看守你
[00:14:36.000 --> 00:14:37.900]  一天有四班
[00:14:37.900 --> 00:14:40.500]  一班有四個羅馬兵
[00:14:40.500 --> 00:14:43.300]  大概每天就是在監牢裡面
[00:14:43.300 --> 00:14:44.500]  白天也可以睡
[00:14:44.500 --> 00:14:46.100]  下午也可以睡
[00:14:46.100 --> 00:14:50.400]  那麼晚上你還能睡嗎
[00:14:50.400 --> 00:14:52.300]  彼得為什麼睡覺
[00:14:52.300 --> 00:14:57.500]  睡在兩個士兵當中
[00:14:57.500 --> 00:14:58.600]  如果是我們
[00:14:58.600 --> 00:15:01.200]  能不能夠睡覺
[00:15:01.200 --> 00:15:02.800]  所以有三個可能
[00:15:02.800 --> 00:15:04.100]  第一
[00:15:04.100 --> 00:15:06.000]  彼得天生
[00:15:06.000 --> 00:15:10.100]  就是每天睡覺的人
[00:15:10.100 --> 00:15:11.300]  有沒有證據
[00:15:11.300 --> 00:15:12.400]  沒有很好的證據
[00:15:12.400 --> 00:15:13.500]  但是有一個就是
[00:15:13.500 --> 00:15:16.700]  耶穌基督臨上十字架之前
[00:15:16.700 --> 00:15:19.000]  在科西瑪利園
[00:15:19.000 --> 00:15:20.700]  有三個他最愛的們
[00:15:20.700 --> 00:15:22.600]  就是彼得 雅各 約翰
[00:15:22.600 --> 00:15:24.600]  叫他跟耶穌一起通宵禱告
[00:15:24.600 --> 00:15:26.700]  通宵一次是可以的
[00:15:26.700 --> 00:15:28.100]  可以通宵的
[00:15:28.100 --> 00:15:30.300]  成年人
[00:15:30.300 --> 00:15:31.200]  在科西瑪利園
[00:15:31.200 --> 00:15:33.300]  那麼冷 那麼涼
[00:15:33.300 --> 00:15:34.600]  但彼得睡著了
[00:15:34.600 --> 00:15:37.100]  他們三個都睡著了
[00:15:37.100 --> 00:15:39.500]  累
[00:15:39.500 --> 00:15:43.300]  彼得天生是能夠睡得著的人
[00:15:43.300 --> 00:15:44.500]  第二個可能
[00:15:44.500 --> 00:15:46.500]  因為這一段經文裡面講
[00:15:46.500 --> 00:15:50.900]  教會為他禱告
[00:15:50.900 --> 00:15:53.600]  聖經就有這樣講
[00:15:53.600 --> 00:15:56.500]  企圖在逾越節後把他提出來
[00:15:56.500 --> 00:15:57.900]  當作眾人伴他
[00:15:57.900 --> 00:16:00.200]  於是彼得被囚在監裡
[00:16:00.200 --> 00:16:04.000]  教會卻為他竊竊禱告上帝
[00:16:04.000 --> 00:16:06.100]  這樣教會為他禱告
[00:16:06.100 --> 00:16:08.400]  那我們就做一個解釋
[00:16:08.400 --> 00:16:11.300]  神就特別憐憫彼得
[00:16:11.300 --> 00:16:13.900]  他能夠正常的
[00:16:13.900 --> 00:16:14.700]  到了晚上
[00:16:14.700 --> 00:16:16.800]  太陽下山以後
[00:16:16.800 --> 00:16:17.800]  古代的人嘛
[00:16:17.800 --> 00:16:21.300]  大概八九點就睡了
[00:16:21.300 --> 00:16:23.000]  他也就睡了
[00:16:23.000 --> 00:16:25.000]  或者他再晚一點
[00:16:25.000 --> 00:16:27.500]  十點 十一點 十二點睡了
[00:16:27.500 --> 00:16:28.600]  現在的年輕人
[00:16:28.600 --> 00:16:32.400]  基本很多都是十二點以後才睡
[00:16:32.400 --> 00:16:35.000]  但是維持年紀稍微大一點的話
[00:16:35.000 --> 00:16:36.300]  維持早一點睡
[00:16:36.300 --> 00:16:38.900]  對自己的身體是健康的
[00:16:38.900 --> 00:16:41.800]  情願早上早一點起來
[00:16:41.800 --> 00:16:44.000]  五點 六點起來
[00:16:44.000 --> 00:16:46.300]  對吧 那個時間就更寶貴
[00:16:46.300 --> 00:16:49.600]  不過我們當中年輕人不是很多
[00:16:49.600 --> 00:16:52.200]  我就是額外的這樣講一下
[00:16:52.200 --> 00:16:53.100]  第三個可能
[00:16:53.100 --> 00:16:57.300]  除了他的個性體制上是能睡的
[00:16:57.300 --> 00:16:58.100]  有禱告
[00:16:58.100 --> 00:17:00.000]  所以神有額外的憐憫
[00:17:00.000 --> 00:17:03.300]  第三個可能不是我講的
[00:17:03.300 --> 00:17:05.800]  是解釋聖經的人講的
[00:17:05.800 --> 00:17:10.000]  彼得在所戀捆綁之下
[00:17:10.000 --> 00:17:11.300]  安然睡覺
[00:17:11.300 --> 00:17:13.500]  表示他將自己的生命
[00:17:13.500 --> 00:17:17.100]  安然交在上帝的手中
[00:17:17.100 --> 00:17:19.300]  這件事情從剛信耶穌
[00:17:19.300 --> 00:17:22.800]  或者第一次進到教會以後
[00:17:22.800 --> 00:17:26.100]  要到一生
[00:17:26.100 --> 00:17:28.500]  我差一點講要到離開
[00:17:28.500 --> 00:17:30.200]  一生都要練習的就是
[00:17:30.200 --> 00:17:34.800]  你要相信神掌管一切
[00:17:34.800 --> 00:17:37.500]  你要學習把你處理不了
[00:17:37.500 --> 00:17:40.200]  就是自己能力範圍以外的事情
[00:17:40.200 --> 00:17:42.200]  教給神
[00:17:42.200 --> 00:17:46.200]  不要去做額外的掛慮
[00:17:46.200 --> 00:17:47.700]  是很多事情我們要知道
[00:17:47.700 --> 00:17:48.700]  要放在心裡面
[00:17:48.700 --> 00:17:51.300]  但是不要成為你的重擔
[00:17:51.300 --> 00:17:53.300]  以色列打哈馬斯
[00:17:53.300 --> 00:17:54.300]  打了多久了
[00:17:54.300 --> 00:17:55.800]  去年十月到現在
[00:17:55.800 --> 00:17:59.100]  為了那個每天憂愁
[00:17:59.100 --> 00:18:00.800]  不需要
[00:18:00.800 --> 00:18:02.400]  那麼比那更痛苦的是
[00:18:02.400 --> 00:18:05.600]  烏克蘭跟俄羅斯打仗
[00:18:05.600 --> 00:18:07.400]  進入第三年
[00:18:07.400 --> 00:18:09.500]  然後第五年第十年怎麼辦
[00:18:09.500 --> 00:18:12.900]  這不是我們要去憂慮的事情
[00:18:12.900 --> 00:18:17.500]  很多親戚朋友他怎樣怎樣了
[00:18:17.500 --> 00:18:21.000]  你要把你能力範圍以外的事情
[00:18:21.000 --> 00:18:23.600]  交託給神
[00:18:23.600 --> 00:18:25.000]  那不是你的事情
[00:18:25.000 --> 00:18:27.600]  要知道可以放在心上
[00:18:27.600 --> 00:18:30.800]  但是不要成為你的重擔
[00:18:30.800 --> 00:18:32.000]  我最近看歷史
[00:18:32.000 --> 00:18:34.900]  看韓國教會的歷史
[00:18:34.900 --> 00:18:37.900]  早期的一些傳教士
[00:18:37.900 --> 00:18:41.700]  其中一個大的父姓
[00:18:41.700 --> 00:18:43.900]  叫袁山父姓
[00:18:43.900 --> 00:18:46.100]  很少人講
[00:18:46.100 --> 00:18:47.400]  提也有提到
[00:18:47.400 --> 00:18:49.600]  另外一個更著名的父姓
[00:18:49.600 --> 00:18:51.200]  叫平壤大父姓
[00:18:51.200 --> 00:18:52.700]  很多人講那個
[00:18:52.700 --> 00:18:54.900]  然後我發現一個博士論文
[00:18:54.900 --> 00:18:57.800]  講之前的那個父姓
[00:18:57.800 --> 00:18:59.100]  那個關鍵人物
[00:18:59.100 --> 00:19:02.400]  我就要找那個關鍵人物一個醫生
[00:19:02.400 --> 00:19:05.000]  其中有一段是我以前不知道的
[00:19:05.000 --> 00:19:06.900]  所以你看一些論文
[00:19:06.900 --> 00:19:08.600]  免費放到網上的
[00:19:08.600 --> 00:19:11.000]  讓我非常感謝他
[00:19:11.000 --> 00:19:13.500]  他就講到他的一個同工
[00:19:13.500 --> 00:19:16.300]  叫梅肯西
