
[00:00:00.000 --> 00:00:06.580]  很開心能夠有機會跟大家一起分享神的話
[00:05:38.320 --> 00:05:43.160]  上帝有主權審判加上帝的人
[00:05:43.160 --> 00:05:46.240]  我們不要挑戰上帝的主權
[00:05:46.240 --> 00:05:48.920]  天地創造你和我
[00:05:48.920 --> 00:05:52.200]  你不是說,我是不喜歡服你
[00:05:52.200 --> 00:05:54.720]  你是上帝所創造的,他有主權
[00:05:54.720 --> 00:05:56.880]  你要明白這件事
[00:05:56.880 --> 00:06:03.880]  但是上帝有主權,也有原則,有理由
[00:06:03.880 --> 00:06:06.040]  上帝為什麼要殺盡這些人呢?
[00:06:06.040 --> 00:06:08.640]  因為他們罪惡滿盈
[00:06:08.640 --> 00:06:11.360]  歷史告訴我們,奸男人
[00:06:11.360 --> 00:06:15.160]  他將女人放在廟裡做妓女
[00:06:15.160 --> 00:06:18.280]  然後將自己的子女燒給偶像
[00:06:18.280 --> 00:06:22.960]  這些是上帝眼中看為邪惡
[00:06:22.960 --> 00:06:25.080]  不只是上帝眼中看為邪惡
[00:06:25.080 --> 00:06:27.760]  在你的眼中也看為邪惡,是不是?
[00:06:27.760 --> 00:06:34.440]  你犯了這麼嚴重的錯誤,就必受懲罰
[00:06:34.440 --> 00:06:39.520]  我曾經看過一套書,很出名的
[00:06:39.520 --> 00:06:42.000]  《The Chronicles of Narnia》
[00:06:42.000 --> 00:06:44.760]  是C.S. Lewis所寫的
[00:06:44.760 --> 00:06:46.440]  這本書真的很奇妙
[00:06:46.440 --> 00:06:47.880]  大人、小朋友都會看
[00:06:47.880 --> 00:06:50.280]  如果你有小朋友或者親戚
[00:06:50.280 --> 00:06:51.680]  你送一套書給他們
[00:06:51.680 --> 00:06:54.520]  有中文譯本的,很多國家的譯本都有
[00:06:54.520 --> 00:06:58.080]  一套故事,但是很奇妙
[00:06:58.080 --> 00:07:01.400]  如果你是成人的話,你沒看過的話,應該看
[00:07:01.400 --> 00:07:03.200]  裡面寫到一隻獅子
[00:07:03.200 --> 00:07:07.280]  其實這隻獅子是象徵耶穌基督的
[00:07:07.280 --> 00:07:11.520]  這隻獅子的名字叫阿斯蘭
[00:07:11.520 --> 00:07:16.360]  阿斯蘭不是一隻被人馴服的獅子
[00:07:16.360 --> 00:07:20.080]  阿斯蘭不是一隻被人馴服的獅子
[00:07:20.080 --> 00:07:22.040]  耶穌基督不是被人馴服的
[00:07:22.040 --> 00:07:24.000]  上帝不是一隻馴服的獅子
[00:07:24.000 --> 00:07:25.960]  你要祂做什麼,祂做什麼
[00:07:25.960 --> 00:07:30.600]  上帝有主權,是輕蠻不得的
[00:07:30.600 --> 00:07:33.800]  有些基督徒有個錯誤的神學觀念
[00:07:33.800 --> 00:07:37.000]  把上帝變成了一隻馴服的獅子
[00:07:37.000 --> 00:07:39.680]  或者拉丁神燈裡面的那個神
[00:07:39.680 --> 00:07:42.040]  你想祂做什麼,祂就做什麼
[00:07:42.040 --> 00:07:49.120]  現在有時候,靈恩派的極端的情況就是這樣
[00:07:49.120 --> 00:07:54.400]  以為上帝是聽你一些特別的想法、做法
[00:07:54.400 --> 00:07:57.800]  就會出現祝福你的錯誤
[00:07:57.800 --> 00:08:03.960]  上帝行使祂的主權去毀滅加南是有原因的
[00:08:03.960 --> 00:08:08.240]  祂不想以色列人學加南人這些邪惡
[00:08:08.240 --> 00:08:11.800]  因為你學了邪惡,就會敗壞整個以色列
[00:08:11.800 --> 00:08:15.960]  好像你吃了一些東西,裡面有一點細菌
[00:08:15.960 --> 00:08:18.000]  就會影響到整個人
[00:08:18.000 --> 00:08:22.680]  在《新明記》20章18節
[00:08:22.680 --> 00:08:25.600]  上帝就解釋清楚,為什麼要殺絕他們
[00:08:25.600 --> 00:08:31.280]  他說:免得他們教導你們學習一切可真的事
[00:08:31.280 --> 00:08:34.440]  就是他們對自己的神所行的事
[00:08:34.440 --> 00:08:38.240]  以致你們得罪惹禍,說你們的神
[00:08:38.240 --> 00:08:45.680]  上帝說你殺盡他們,不然他們會教導你們行差踏破
[00:08:45.680 --> 00:08:49.320]  這就是上帝第一個屬性,就是祂有主權
[00:08:49.320 --> 00:08:51.920]  第二個屬性就是祂有忍耐
[00:08:51.920 --> 00:08:57.200]  祂忍耐這些加南人、黑人幾百年的時間
[00:08:57.200 --> 00:09:01.760]  如果你看這段經文,抗世紀15章
[00:09:01.760 --> 00:09:03.600]  上帝對亞伯拉罕說
[00:09:03.600 --> 00:09:07.280]  那時候還沒有將他改名做亞伯拉罕,叫亞伯蘭
[00:09:07.280 --> 00:09:12.640]  上帝就說,你要確實地知道你的後裔必在外地寄居
[00:09:12.640 --> 00:09:16.960]  並且伏線那裡的人,那裡的人要苦待他四百年
[00:09:16.960 --> 00:09:23.760]  這個就是埃及人,雅各的兒子去了埃及
[00:09:23.760 --> 00:09:26.240]  四百年受苦待
[00:09:26.240 --> 00:09:29.040]  但是上帝對亞伯蘭說的時候
[00:09:29.040 --> 00:09:36.880]  是雅各去埃及之前的幾十年,上帝已經說了
[00:09:36.880 --> 00:09:41.520]  他說,他們到了第四代,四百年之後
[00:09:41.520 --> 00:09:47.920]  他們會又回來這裡,因為阿摩利人的罪孽還沒有滿溢
[00:09:47.920 --> 00:09:51.680]  你記不記得剛才拉赫迪的兩個探子說
[00:09:51.680 --> 00:09:57.440]  我們看到你們過紅海之後殺了阿摩利人的兩個王爺
[00:09:57.440 --> 00:10:01.920]  就是這個阿摩利人,他們邪惡了幾百年
[00:10:01.920 --> 00:10:05.280]  你想想,上帝對亞伯拉罕說的時候
[00:10:05.280 --> 00:10:08.160]  是他們進埃及之前幾十年
[00:10:08.160 --> 00:10:18.560]  然後上帝就在埃及四百年之後帶領他們出來
[00:10:18.560 --> 00:10:24.560]  一年之後,紅海的事他們看到,殺了兩個王爺他們看到
[00:10:24.560 --> 00:10:29.760]  然後再在曠野漂流四十年,才到玉斯亞記
[00:10:29.760 --> 00:10:33.920]  就是說那四百年之前幾十年上帝已經開始忍耐他們
[00:10:33.920 --> 00:10:39.680]  而幾十年之後,出了埃及之後又再等多四十年
[00:10:39.680 --> 00:10:43.600]  那就是四百年之後再加十分之一,十分之一前後
[00:10:43.600 --> 00:10:49.120]  上帝對亞伯拉罕說,因為阿摩利人的罪惡還沒有滿溢
[00:10:49.120 --> 00:10:52.560]  其實上帝是等他們悔改
[00:10:52.560 --> 00:10:58.320]  聖經都提到,上帝都祝福全世界所有的人類
[00:10:58.320 --> 00:11:02.800]  但是上帝也都審判全世界所有的人
[00:11:02.800 --> 00:11:09.200]  所以我上次說到,上帝是救贖主,也是一個報仇者
[00:11:09.200 --> 00:11:17.440]  祂為所有受屈的人伸冤,上帝有一天要審判你和我
[00:11:17.440 --> 00:11:21.680]  我們的罪在神面前會清楚顯現出來
[00:11:21.680 --> 00:11:25.040]  所以我們千萬不要屈人,不要做一些不好的事
[00:11:25.040 --> 00:11:31.120]  因為你將來要,因為上帝就是那個報仇者
[00:11:31.120 --> 00:11:36.080]  上帝也是我們的救贖主,我現在已經做錯了很多事怎麼辦
[00:11:36.080 --> 00:11:41.600]  你來到上帝那裡,我們求主赦免,你就有一個新的開始
[00:11:41.600 --> 00:11:45.680]  耶穌基督福因為奇妙,有一個新的開始
[00:11:45.680 --> 00:11:49.520]  拉合是一個妓女,但上帝竟然給了一個新的開始
[00:11:49.520 --> 00:11:53.200]  所以你都可以憑信心得著新的開始
[00:11:53.200 --> 00:11:58.560]  我們看到上帝有主權,但祂也都忍耐
[00:11:58.560 --> 00:12:02.960]  第三,就是上帝有二恩賜
[00:12:07.040 --> 00:12:10.880]  那,上帝怎樣有恩賜呢?
[00:12:10.880 --> 00:12:16.960]  拉合,祂的妓女是社會中的邊緣人物
[00:12:16.960 --> 00:12:20.400]  連她的房子也在邊緣,是不是在城牆上面
[00:12:20.400 --> 00:12:25.520]  如果你是城牆,其實已經危險了,在城牆上面
[00:12:25.520 --> 00:12:31.680]  如果你是大富大貴,在城裡的一些好的高尚住宅區
[00:12:31.680 --> 00:12:38.080]  祂是一個邊緣人物,在一個邪惡的民族當中,祂是最低層
[00:12:38.080 --> 00:12:43.440]  但是上帝命令以色列人殺了所有耶利歌的時候
[00:12:43.440 --> 00:12:48.320]  拉合是以色列人認識的第一個人
[00:12:48.320 --> 00:12:52.800]  而她和她的全家竟然言前得救,你說奇不奇妙
[00:12:52.800 --> 00:12:58.560]  不單止她得救,上帝竟然祝福她成為耶穌基督的祖先之一
[00:12:58.560 --> 00:13:03.920]  你有沒有看到,拉合在《馬大福音》講耶穌基督的家譜
[00:13:03.920 --> 00:13:07.520]  拉合吸煞門,生了波阿斯
[00:13:07.520 --> 00:13:13.680]  波阿斯認識了另一個外邦人,摩訶的女子路德
[00:13:13.680 --> 00:13:17.760]  就生了俄比德,俄比德生耶西,耶西生大衛王
[00:13:17.760 --> 00:13:20.960]  大衛王的後裔就是耶穌基督
[00:13:20.960 --> 00:13:26.080]  所以上帝不單止祝福拉合和她全家在當時得救
[00:13:26.080 --> 00:13:31.200]  更加把她放在耶穌基督的家譜裏面
[00:13:31.200 --> 00:13:35.760]  你覺得是不是很有趣
[00:13:35.760 --> 00:13:39.520]  在耶穌基督的家譜裏面有很多名人
[00:13:39.520 --> 00:13:47.200]  譬如有諾亞,亞伯拉罕,大衛,竟然出了一個妓女出來
[00:13:47.200 --> 00:13:52.960]  上帝真是非常奇妙
[00:13:52.960 --> 00:14:01.280]  或者你問,為什麼拉合會成為耶穌基督的祖先呢?
[00:14:01.280 --> 00:14:06.000]  原來他和撒門生了波阿斯
[00:14:06.000 --> 00:14:12.160]  撒門是猶大之派的名門望族
[00:14:12.160 --> 00:14:17.040]  可能有解經家的估計,有兩個探子去到那裏
[00:14:17.040 --> 00:14:20.080]  認識了拉合,其中一個就是撒門
[00:14:20.080 --> 00:14:25.200]  他一見鍾情,救命之恩,後來就鍾誠見淑
[00:14:25.200 --> 00:14:29.040]  這個間諜小說是否比詹姆士邦更好看呢?
[00:14:29.040 --> 00:14:35.440]  我將來想退休,有時間就和你們拍個短片
[00:14:35.440 --> 00:14:38.000]  就是一個蒙福的妓女
[00:14:38.000 --> 00:14:42.880]  我找誰來做拉合,看來應該有很多人去做拉合
[00:14:42.880 --> 00:14:45.440]  誰來做探子我就不太清楚
[00:14:45.440 --> 00:14:48.480]  這幅圖畫我有點畫錯了
[00:14:48.480 --> 00:14:58.720]  不是我畫的,但是挺有趣的
[00:14:58.720 --> 00:15:07.680]  我想到拉合的妓女,她的房子就在城牆上
[00:15:07.680 --> 00:15:12.800]  你記不記得上次光穆斯港道的城牆倒塌了下來
[00:15:12.800 --> 00:15:15.360]  拉合的房子有沒有倒塌下來?
[00:15:15.360 --> 00:15:19.200]  沒有,你說是否離奇?倒塌了很多,沒有事
[00:15:19.200 --> 00:15:24.320]  所以上帝的拯救真的很完美
[00:15:24.320 --> 00:15:30.720]  還有,以色列人統治了尼哥之後
[00:15:30.720 --> 00:15:35.840]  拉合其他人全部殺光,只剩下她一家
[00:15:35.840 --> 00:15:38.160]  小數民族的最少最少
[00:15:38.160 --> 00:15:44.800]  還是一個出身不好的,結婚的機會很小
[00:15:44.800 --> 00:15:47.360]  但竟然她嫁給薩門
[00:15:47.360 --> 00:15:51.440]  所以我就想到上帝的姻緣真的很奇妙
[00:15:51.440 --> 00:15:56.320]  我想到我們香港的教會是女多男少
[00:15:56.320 --> 00:15:59.520]  很多姊妹都未結婚
[00:15:59.520 --> 00:16:02.480]  就算有些男性都未結婚的
[00:16:02.480 --> 00:16:10.160]  其實不容易找,但我在這裡鼓勵大家
[00:16:10.160 --> 00:16:14.000]  如果拉合上帝都找到一個
[00:16:14.000 --> 00:16:16.560]  那你都可以跟他找
[00:16:16.560 --> 00:16:19.760]  不過我又再提一句,我太太也提醒我
[00:16:19.760 --> 00:16:24.000]  有時候不結婚就好過結錯婚
[00:16:24.000 --> 00:16:27.840]  其實我都用這句話提醒
[00:16:27.840 --> 00:16:30.400]  是不是有人贊成?
[00:16:30.400 --> 00:16:34.000]  我就發現很多電影姊妹
[00:16:34.000 --> 00:16:37.680]  過去這麼多年都跟我說過的婚姻的困難
[00:16:37.680 --> 00:16:40.640]  我在神學院教完書之後
[00:16:40.640 --> 00:16:44.640]  一課有些課堂都找到,也不少
[00:16:44.640 --> 00:16:50.640]  我的忠告就是,結婚為你帶來的喜樂
[00:16:50.640 --> 00:16:52.640]  在天堂都會將來在一起
[00:16:52.640 --> 00:16:56.640]  結婚就幾十年,如果結錯婚
[00:16:56.640 --> 00:16:59.200]  就差不多半隻腳下去煉獄
[00:16:59.200 --> 00:17:02.640]  所以真的不結婚好過結錯婚
[00:17:02.640 --> 00:17:05.600]  但如果上帝為你預備美滿的姻緣
[00:17:05.600 --> 00:17:08.080]  你可以坦然接受
[00:17:08.080 --> 00:17:12.640]  我看韋鴻和清清兩個應該相當美滿
[00:17:12.640 --> 00:17:17.120]  他們兩個坐在一起
[00:17:17.120 --> 00:17:21.120]  所以我們將我們的心事交給神
[00:17:21.120 --> 00:17:27.280]  綜合以上所講,我們講到上帝的三個屬性
[00:17:27.280 --> 00:17:33.040]  祂的主權,祂的忍耐,祂的恩賜
[00:17:33.040 --> 00:17:38.960]  這些歷史故事幫助我們更加清楚認識我們的神
[00:17:38.960 --> 00:17:40.960]  認識上帝是有好處的
[00:17:40.960 --> 00:17:44.480]  我們越認識祂,我們與祂的關係就越好
[00:17:44.480 --> 00:17:48.480]  我們越敬畏祂,我們就得著智慧,得著祝福
[00:17:48.480 --> 00:17:54.000]  在人生大大小小的抉擇裏面做正確的決定
[00:17:54.000 --> 00:17:58.000]  所以這篇第111篇十節說
[00:17:58.000 --> 00:18:05.040]  敬畏耶和華是智慧的開端,凡是這樣行的,都是明智的
[00:18:05.040 --> 00:18:07.040]  你想不想做個明智的抉擇
[00:18:07.040 --> 00:18:09.040]  我應該不應該買股票,或者買這個股票
[00:18:09.040 --> 00:18:11.040]  我應該不應該移民
[00:18:11.040 --> 00:18:13.840]  我應該不應該買英鎊,還是買美金
[00:18:13.840 --> 00:18:15.840]  我應該怎麽樣
[00:18:15.840 --> 00:18:17.840]  很多東西,其實明智的決定
[00:18:17.840 --> 00:18:22.640]  最重要的基礎就是你敬畏耶和華
[00:18:22.640 --> 00:18:24.640]  那我怎麽敬畏呢
[00:18:24.640 --> 00:18:30.000]  你認識祂,讀祂的話語,聖經,你就知道祂的心意
[00:18:30.000 --> 00:18:32.000]  聖經其實是很精彩的
[00:18:32.000 --> 00:18:39.040]  所以如果有時間,每天用一個小時去讀,其實是一個享受
[00:18:39.040 --> 00:18:41.040]  你喝杯咖啡也用一個小時
[00:18:41.040 --> 00:18:45.040]  那你倒不如就用點時間讀聖經
[00:18:45.040 --> 00:18:55.040]  拉合這個人,其實最令我敬佩的就是他的信心
[00:18:55.040 --> 00:18:57.040]  而他的信心用一句形容
[00:18:57.040 --> 00:18:59.040]  這個我們都可以實踐的
[00:18:59.040 --> 00:19:01.040]  就是信得夠認真
[00:19:01.040 --> 00:19:05.040]  我們個個都說信,但信得不認真
[00:19:05.040 --> 00:19:09.040]  怎麽決定你的信心認不認真呢
[00:19:09.040 --> 00:19:11.040]  但你沒有付諸行動
[00:19:11.040 --> 00:19:13.040]  因為信心變成實踐
[00:19:13.040 --> 00:19:19.040]  那麽我們看一下拉合對神怎樣認真化
[00:19:19.040 --> 00:19:21.040]  拉合對兩個探子說
[00:19:21.040 --> 00:19:25.040]  我知道耶和華已經把這地賜給你們
[00:19:25.040 --> 00:19:27.040]  相信我知道
[00:19:27.040 --> 00:19:31.040]  因為我們聽見你們從埃及出來的時候
[00:19:31.040 --> 00:19:35.040]  耶和華怎麽樣使紅海的水在你面前江流
[00:19:35.040 --> 00:19:39.040]  耶和華你們的神是天上也是地上的神
[00:19:39.040 --> 00:19:41.040]  現在求你指著耶和華向我起誓
[00:19:41.040 --> 00:19:43.040]  我既然恩待了你們
[00:19:43.040 --> 00:19:45.040]  你們又要恩待我的父家
[00:19:45.040 --> 00:19:50.040]  在這四節聖經裏面
[00:19:50.040 --> 00:19:53.040]  拉合有四次講到耶和華
[00:19:53.040 --> 00:19:56.040]  他將自己的前途交給他
[00:19:56.040 --> 00:20:01.040]  耶和華就因為他這個認真的信心而祝福了他
[00:20:01.040 --> 00:20:06.040]  而希伯來書為這件故事作一個概觀論定
[00:20:06.040 --> 00:20:08.040]  希伯來書11章31節
[00:20:08.040 --> 00:20:14.040]  因著信既裏拉合和和平平接待了偵察的人
[00:20:14.040 --> 00:20:20.040]  就沒有和那些不順從的人一起滅目
[00:20:20.040 --> 00:20:30.040]  因為他的信心被列為所謂舊約裏面信心偉人之一
[00:20:30.040 --> 00:20:34.040]  與以諾羅阿伯拉罕並列
[00:20:34.040 --> 00:20:38.040]  所以不管你出身何微還是像我這樣
[00:20:38.040 --> 00:20:40.040]  你仍然可以成為信心偉人
[00:20:40.040 --> 00:20:44.040]  只要你真的付諸行動
[00:20:44.040 --> 00:20:46.040]  信耶穌要信得認真
[00:20:46.040 --> 00:20:49.040]  這就是今天我們要學的功課
[00:20:49.040 --> 00:20:53.040]  要信得認真就要遵守上帝的話
[00:20:53.040 --> 00:20:58.040]  拉合留意到神在以色列人當中的作為
[00:20:58.040 --> 00:21:00.040]  謹守遵行祂的話
[00:21:00.040 --> 00:21:04.040]  拉合如何認識到上帝呢
[00:21:04.040 --> 00:21:06.040]  你知道拉合做這一行接待很多客人
[00:21:06.040 --> 00:21:08.040]  客人來探望他的時候
[00:21:08.040 --> 00:21:10.040]  跟他講那邊怎樣怎樣
[00:21:10.040 --> 00:21:12.040]  那邊聽了很多東西
[00:21:12.040 --> 00:21:14.040]  但是他信得認真
[00:21:14.040 --> 00:21:18.040]  他就在這些事上認識到耶和華
[00:21:18.040 --> 00:21:26.040]  相對拉合 耶利哥其他人就不夠認真
[00:21:26.040 --> 00:21:28.040]  雖然他們都聽過耶和華
[00:21:28.040 --> 00:21:30.040]  他們腳震的
[00:21:30.040 --> 00:21:32.040]  他們知道祝福以色列人
[00:21:32.040 --> 00:21:34.040]  過紅海殺阿摩利人那兩個王
[00:21:34.040 --> 00:21:36.040]  但是他們輕忽上帝的話
[00:21:36.040 --> 00:21:39.040]  上帝給他們機會悔改
[00:21:39.040 --> 00:21:41.040]  聖經說上帝愛世上每一個人
[00:21:41.040 --> 00:21:43.040]  我上次講到提到
[00:21:43.040 --> 00:21:46.040]  人是上帝按照形象做的
[00:21:46.040 --> 00:21:48.040]  誰害人 就算野獸害人
[00:21:48.040 --> 00:21:50.040]  上帝都要追討他
[00:21:50.040 --> 00:21:52.040]  他怎麼會殺了這麼多人呢
[00:21:52.040 --> 00:21:54.040]  就是因為他罪惡滿盈
[00:21:54.040 --> 00:21:56.040]  上帝等候了他們幾百年
[00:21:56.040 --> 00:21:57.040]  他們都不悔改
[00:21:57.040 --> 00:22:00.040]  所以我們不要輕忽上帝的話
[00:22:00.040 --> 00:22:04.040]  你知道我讀工程的 前半生
[00:22:04.040 --> 00:22:09.040]  我對日本福島核電站的爆炸
[00:22:09.040 --> 00:22:11.040]  2011年都很關心
[00:22:11.040 --> 00:22:13.040]  我們工程師
[00:22:13.040 --> 00:22:16.040]  我建過很多石油的設備
[00:22:16.040 --> 00:22:19.040]  一個工程師我知道
[00:22:19.040 --> 00:22:22.040]  其實每一個意外都可以預防
[00:22:22.040 --> 00:22:27.040]  意外除了你說打大風地震
[00:22:27.040 --> 00:22:29.040]  到我們沒辦法
[00:22:29.040 --> 00:22:33.040]  以前沒發生過這些事情之外
[00:22:33.040 --> 00:22:36.040]  大部份都可以預防
[00:22:36.040 --> 00:22:44.040]  所以工程師是很為自己的行業有個驕傲
[00:22:44.040 --> 00:22:47.040]  就是我們樣樣東西都可以預防
[00:22:47.040 --> 00:22:52.040]  那核電站爆炸之前是很好的
[00:22:52.040 --> 00:22:54.040]  之後就粉身碎骨
[00:22:54.040 --> 00:22:57.040]  為什麼它會爆炸呢
[00:22:57.040 --> 00:23:01.040]  就是因為輕忽了幾次的警告
[00:23:01.040 --> 00:23:03.040]  其實在1971年的設計
[00:23:03.040 --> 00:23:06.040]  那方面已經有人警告他們
[00:23:06.040 --> 00:23:12.040]  這個設計的冷卻系統是出問題的
[00:23:12.040 --> 00:23:17.040]  但是要去處理 要去做好它
[00:23:17.040 --> 00:23:21.040]  它就沒有改善
[00:23:21.040 --> 00:23:23.040]  然後1990年
[00:23:23.040 --> 00:23:26.040]  美國原子能委員會有個研究報告
[00:23:26.040 --> 00:23:30.040]  指出核電站在地震的地區
[00:23:30.040 --> 00:23:34.040]  要特別留意後備電力的設施
[00:23:34.040 --> 00:23:36.040]  地震會發生的
[00:23:36.040 --> 00:23:39.040]  歷史上你都知道會發生多少級
[00:23:39.040 --> 00:23:41.040]  但是你的後備電力一發生的時候
[00:23:41.040 --> 00:23:43.040]  沒有了主要電力
[00:23:43.040 --> 00:23:46.040]  那些核子就越來越熱鬧
[00:23:46.040 --> 00:23:49.040]  但是你的後備冷卻系統
[00:23:49.040 --> 00:23:51.040]  它沒有做到
[00:23:51.040 --> 00:23:53.040]  在2004年
[00:23:53.040 --> 00:23:56.040]  日本自己的原子能委員會
[00:23:56.040 --> 00:24:00.040]  也作出同樣的建議
[00:24:00.040 --> 00:24:03.040]  福島核電站也沒有處理
[00:24:03.040 --> 00:24:05.040]  以至2011年
[00:24:05.040 --> 00:24:10.040]  這個意外到現在都沒有完全康復
[00:24:10.040 --> 00:24:14.040]  40年四次的警告都沒有做
[00:24:14.040 --> 00:24:16.040]  總之過去40年裡面
[00:24:16.040 --> 00:24:19.040]  你的生命有沒有警告
[00:24:19.040 --> 00:24:20.040]  有沒有處理
[00:24:20.040 --> 00:24:21.040]  譬如醫生說
[00:24:21.040 --> 00:24:24.040]  你就不要吃那麼多東西
[00:24:24.040 --> 00:24:27.040]  不要吃那麼多不應該吃的東西
[00:24:27.040 --> 00:24:29.040]  你說那又怎麽行
[00:24:29.040 --> 00:24:31.040]  我習慣喝奶茶的
[00:24:31.040 --> 00:24:33.040]  加奶的
