
[00:00:00.000 --> 00:00:04.000]  英文是出自《耳塞艾書》第24章
[00:03:14.000 --> 00:03:19.000]  新西蘭發生30年來最嚴重的槍擊案
[00:03:19.000 --> 00:03:24.000]  反穆斯林的移民槍手闖入基督城兩間清真寺
[00:03:24.000 --> 00:03:26.000]  向會眾連環開槍
[00:03:26.000 --> 00:03:29.000]  導致至少50人死亡、50人受傷
[00:03:29.000 --> 00:03:34.000]  當地政府就將這個事件定性為恐怖襲擊
[00:03:34.000 --> 00:03:38.000]  所謂恐怖襲擊當然是集體恐懼
[00:03:38.000 --> 00:03:42.000]  另外呢?知不知道這些是什麼來的?
[00:03:42.000 --> 00:03:46.000]  飛機的殘骸
[00:03:46.000 --> 00:03:53.000]  就是在埃塞俄比亞航空一架波音737 MAX8型的客機
[00:03:53.000 --> 00:03:55.000]  在3月10號墜毀了
[00:03:55.000 --> 00:03:57.000]  機上157人罹難
[00:03:57.000 --> 00:04:01.000]  是同型號客機五個月來第二宗的空難
[00:04:01.000 --> 00:04:03.000]  這些都令人很關注
[00:04:03.000 --> 00:04:07.000]  帶來很震撼的效果
[00:04:07.000 --> 00:04:09.000]  還有呢?
[00:04:09.000 --> 00:04:13.000]  這裏是法國的海船門
[00:04:13.000 --> 00:04:16.000]  大家看到很多黃色的背心
[00:04:16.000 --> 00:04:21.000]  這是2018年11月開始
[00:04:21.000 --> 00:04:25.000]  黃背心每個星期六舉行抗議活動
[00:04:25.000 --> 00:04:28.000]  漸漸遍佈法國各地
[00:04:28.000 --> 00:04:30.000]  成為法國國家的危機
[00:04:30.000 --> 00:04:33.000]  這個趨勢一直蔓延
[00:04:33.000 --> 00:04:37.000]  其實都令人很恐懼、憂慮
[00:04:37.000 --> 00:04:39.000]  再看近一點
[00:04:39.000 --> 00:04:40.000]  中國呢?
[00:04:40.000 --> 00:04:43.000]  什麼事呢?是不是炸彈?
[00:04:43.000 --> 00:04:45.000]  知不知道什麼事?
[00:04:45.000 --> 00:04:48.000]  好像地上炸了一個洞
[00:04:48.000 --> 00:04:58.000]  是一個江蘇化工廠的爆炸事件
[00:04:58.000 --> 00:05:01.000]  在中國江蘇鹽城一處化工廠
[00:05:01.000 --> 00:05:02.000]  發生大規模的爆炸
[00:05:02.000 --> 00:05:04.000]  在3月21日發生
[00:05:04.000 --> 00:05:07.000]  至少有78人死亡
[00:05:07.000 --> 00:05:09.000]  超過600人受傷
[00:05:09.000 --> 00:05:14.000]  相信空氣、水質都受到污染
[00:05:14.000 --> 00:05:18.000]  但當局說沒有人傷亡
[00:05:18.000 --> 00:05:22.000]  看到剛才這些畫面、這些事件
[00:05:22.000 --> 00:05:26.000]  大家覺得這是天災還是人禍呢?
[00:05:26.000 --> 00:05:29.000]  其實很多都是人禍
[00:05:29.000 --> 00:05:33.000]  其實我們看到這些情況
[00:05:33.000 --> 00:05:36.000]  都會覺得害怕
[00:05:36.000 --> 00:05:38.000]  說回我們的教會
[00:05:38.000 --> 00:05:39.000]  Avana小朋友
[00:05:39.000 --> 00:05:42.000]  上星期我們跟他們講猜拳訊息
[00:05:42.000 --> 00:05:45.000]  在中國1920年的時候
[00:05:45.000 --> 00:05:48.000]  有一位宣教士在加拿大
[00:05:48.000 --> 00:05:50.000]  去到中國甘肅省傳福音
[00:05:50.000 --> 00:05:52.000]  遇著地震
[00:05:52.000 --> 00:05:53.000]  我們問小朋友
[00:05:53.000 --> 00:05:55.000]  如果遇到地震你會怎樣做呢?
[00:05:55.000 --> 00:05:57.000]  你猜Avana小朋友怎樣回答呢?
[00:05:57.000 --> 00:05:59.000]  其中一個很快的反應是
[00:05:59.000 --> 00:06:01.000]  「我捐錢!」
[00:06:01.000 --> 00:06:04.000]  為何他說地震會捐錢呢?
[00:06:04.000 --> 00:06:08.000]  可能他想著地震無論如何都不會在香港發生
[00:06:08.000 --> 00:06:10.000]  也不會親身去面對
[00:06:10.000 --> 00:06:14.000]  所以他就想著捐錢去幫人
[00:06:14.000 --> 00:06:17.000]  有個小朋友說
[00:06:17.000 --> 00:06:19.000]  如果我在日本遇到地震
[00:06:19.000 --> 00:06:21.000]  我就躲到洗手間
[00:06:21.000 --> 00:06:22.000]  這個很有常識
[00:06:22.000 --> 00:06:24.000]  知道日本的洗手間
[00:06:24.000 --> 00:06:28.000]  它的設計是整個箱子放在房子裡
[00:06:28.000 --> 00:06:30.000]  可以躲進去
[00:06:30.000 --> 00:06:31.000]  如果遇到地震
[00:06:31.000 --> 00:06:34.000]  也有幾天的衛生時間
[00:06:34.000 --> 00:06:38.000]  因為他們的水是可以喝的
[00:06:38.000 --> 00:06:40.000]  在面對巨大的災難
[00:06:40.000 --> 00:06:42.000]  無論天災人禍
[00:06:42.000 --> 00:06:43.000]  人都會害怕
[00:06:43.000 --> 00:06:46.000]  都會不知所措
[00:06:46.000 --> 00:06:48.000]  我們剛才看到的畫面
[00:06:48.000 --> 00:06:50.000]  其實我也覺得很震撼
[00:06:50.000 --> 00:06:51.000]  今天我們來看看
[00:06:51.000 --> 00:06:54.000]  《耳塞亞書》第24章形容的情況
[00:06:54.000 --> 00:06:55.000]  其實更加可怕
[00:06:55.000 --> 00:06:59.000]  所描繪的災難是很痛苦的情況
[00:06:59.000 --> 00:07:03.000]  這是論及到歷史的終局
[00:07:03.000 --> 00:07:07.000]  經文和新約的啟示錄比較的時候
[00:07:07.000 --> 00:07:10.000]  《耳塞亞書》第24章被稱為
[00:07:10.000 --> 00:07:14.000]  「耳塞亞小啟示錄」
[00:07:14.000 --> 00:07:15.000]  因為它是說到
[00:07:15.000 --> 00:07:16.000]  末後的時候
[00:07:16.000 --> 00:07:17.000]  神的懲罰
[00:07:17.000 --> 00:07:19.000]  災難臨到大地
[00:07:19.000 --> 00:07:23.000]  我們看看剛才我們一起讀過的經文
[00:07:23.000 --> 00:07:26.000]  《耳塞亞書》第24章第一節
[00:07:26.000 --> 00:07:30.000]  「看!耶和華使地空虛變為荒涼」
[00:07:30.000 --> 00:07:32.000]  這個「使地空虛」
[00:07:32.000 --> 00:07:35.000]  是好像我們在家裡洗碗碟的時候
[00:07:35.000 --> 00:07:36.000]  碟子很髒
[00:07:36.000 --> 00:07:37.000]  吃完東西之後
[00:07:37.000 --> 00:07:40.000]  有很多油漬和餸菜黏在碟子上
[00:07:40.000 --> 00:07:42.000]  我們要搓搓它
[00:07:42.000 --> 00:07:45.000]  其實神去洗到地空虛
[00:07:45.000 --> 00:07:48.000]  意思就是讓它得盡潔淨
[00:07:48.000 --> 00:07:52.000]  在要清潔污穢的碟子的時候
[00:07:52.000 --> 00:07:54.000]  所用的字眼
[00:07:54.000 --> 00:07:57.000]  「看!耶和華使地空虛變為荒涼」
[00:07:57.000 --> 00:07:58.000]  「又翻轉大地」
[00:07:58.000 --> 00:08:00.000]  「將居民分散」
[00:08:00.000 --> 00:08:01.000]  「那時百姓怎樣」
[00:08:01.000 --> 00:08:02.000]  「祭司也怎樣」
[00:08:02.000 --> 00:08:03.000]  「僕人怎樣」
[00:08:03.000 --> 00:08:05.000]  「主人也怎樣」
[00:08:05.000 --> 00:08:06.000]  「婢女怎樣」
[00:08:06.000 --> 00:08:08.000]  「主母也怎樣」
[00:08:08.000 --> 00:08:09.000]  「買物的怎樣」
[00:08:09.000 --> 00:08:10.000]  「賣物的也怎樣」
[00:08:10.000 --> 00:08:12.000]  「放債的怎樣」
[00:08:12.000 --> 00:08:14.000]  「借貸的也怎樣」
[00:08:14.000 --> 00:08:15.000]  「取利的怎樣」
[00:08:15.000 --> 00:08:17.000]  「出利的也怎樣」
[00:08:17.000 --> 00:08:20.000]  「地必全然空虛盡都荒涼」
[00:08:20.000 --> 00:08:23.000]  「因為這話是耶和華說的」
[00:08:23.000 --> 00:08:26.000]  所有人都要面對這個災難
[00:08:26.000 --> 00:08:30.000]  無論是祭司或百姓
[00:08:30.000 --> 00:08:33.000]  是僕人、主人、婢女、主母
[00:08:33.000 --> 00:08:37.000]  買東西的、賣東西的、放債的、借債的
[00:08:37.000 --> 00:08:39.000]  全部都要面對這個災難
[00:08:39.000 --> 00:08:42.000]  「地上悲哀衰殘」
[00:08:42.000 --> 00:08:44.000]  「世界敗落衰殘」
[00:08:44.000 --> 00:08:47.000]  「地上居高位的人也敗落了」
[00:08:47.000 --> 00:08:50.000]  就是在地上居高位的
[00:08:50.000 --> 00:08:53.000]  那些有權有勢的人都敗落了
[00:08:53.000 --> 00:08:55.000]  「地被其上的居民污衊」
[00:08:55.000 --> 00:08:57.000]  「因為他們犯了律法」
[00:08:57.000 --> 00:08:58.000]  「廢了律例」
[00:08:58.000 --> 00:08:59.000]  「背了永約」
[00:08:59.000 --> 00:09:02.000]  「所以地被就坐吞滅」
[00:09:02.000 --> 00:09:04.000]  「住在其上的顯為有罪」
[00:09:04.000 --> 00:09:06.000]  「地上的居民被火焚燒」
[00:09:06.000 --> 00:09:08.000]  「剩下的人稀少」
[00:09:08.000 --> 00:09:09.000]  「身走悲哀」
[00:09:09.000 --> 00:09:11.000]  「葡萄樹衰殘」
[00:09:11.000 --> 00:09:14.000]  「心中歡樂的去到嘆息」
[00:09:14.000 --> 00:09:16.000]  「擊鼓之樂止息」
[00:09:16.000 --> 00:09:18.000]  「燕落人的聲音完畢」
[00:09:18.000 --> 00:09:20.000]  「彈琴之樂也止息了」
[00:09:20.000 --> 00:09:23.000]  「人必不得飲酒唱歌」
[00:09:23.000 --> 00:09:25.000]  「喝濃酒的必以為苦」
[00:09:25.000 --> 00:09:28.000]  「荒涼的城拆毀了」
[00:09:28.000 --> 00:09:30.000]  「國家關門閉戶」
[00:09:30.000 --> 00:09:33.000]  「使人都不得進去」
[00:09:33.000 --> 00:09:36.000]  「在街上因走友悲嘆的聲音」
[00:09:36.000 --> 00:09:38.000]  「一切喜樂變為昏暗」
[00:09:38.000 --> 00:09:40.000]  「地上的歡樂歸於無有」
[00:09:40.000 --> 00:09:42.000]  「城中只有荒涼」
[00:09:42.000 --> 00:09:45.000]  「城門拆毀正盡」
[00:09:45.000 --> 00:09:48.000]  這是最後的大災難情況
[00:09:48.000 --> 00:09:50.000]  全地高傲的享樂
[00:09:50.000 --> 00:09:52.000]  曾經的飲酒作樂
[00:09:52.000 --> 00:09:54.000]  音樂、樂器
[00:09:54.000 --> 00:09:57.000]  全部都變為腐敗
[00:09:57.000 --> 00:09:58.000]  都已經過去了
[00:09:58.000 --> 00:10:04.000]  因為神要執行違背律法的懲罰
[00:10:04.000 --> 00:10:07.000]  在第17至23節
[00:10:07.000 --> 00:10:09.000]  我們可以大概看看
[00:10:09.000 --> 00:10:11.000]  「地上的居民恐懼」
[00:10:11.000 --> 00:10:13.000]  「含坑網羅都臨近你」
[00:10:13.000 --> 00:10:16.000]  「躲避恐懼聲音就會墮入含坑」
[00:10:16.000 --> 00:10:19.000]  「從含坑上來的就被網羅纏住」
[00:10:19.000 --> 00:10:21.000]  「因為天上的窗戶都開了」
[00:10:21.000 --> 00:10:22.000]  「地的根基都震動了」
[00:10:22.000 --> 00:10:24.000]  無論天上的警房
[00:10:24.000 --> 00:10:25.000]  地上的警房
[00:10:25.000 --> 00:10:28.000]  全部都是一個災難的情況
[00:10:28.000 --> 00:10:30.000]  「地是傳言破壞」
[00:10:30.000 --> 00:10:32.000]  「盡都崩裂大大震動」
[00:10:32.000 --> 00:10:33.000]  第20節說到
[00:10:33.000 --> 00:10:34.000]  「地要東倒西歪」
[00:10:34.000 --> 00:10:35.000]  「好像醉酒的人」
[00:10:35.000 --> 00:10:38.000]  「又搖來搖去好像吊床」
[00:10:38.000 --> 00:10:40.000]  地震動得很厲害
[00:10:40.000 --> 00:10:42.000]  那時是一個很大型的地震
[00:10:42.000 --> 00:10:43.000]  地是東倒西歪
[00:10:43.000 --> 00:10:45.000]  好像醉酒的人
[00:10:45.000 --> 00:10:47.000]  搖動得很厲害
[00:10:47.000 --> 00:10:49.000]  又搖來搖去好像吊床一樣
[00:10:49.000 --> 00:10:51.000]  這就是幕後的警方
[00:10:51.000 --> 00:10:54.000]  這個大災難的發生
[00:10:54.000 --> 00:10:57.000]  我們看回第1節說到
[00:10:57.000 --> 00:11:00.000]  「看啊!耶和華使地空虛」
[00:11:00.000 --> 00:11:02.000]  原來這件事是出於耶和華
[00:11:02.000 --> 00:11:04.000]  不是偶然發生的一個災難
[00:11:04.000 --> 00:11:06.000]  這是神定義要做的事情
[00:11:06.000 --> 00:11:07.000]  神要潔淨大地
[00:11:07.000 --> 00:11:09.000]  神要審判大地
[00:11:09.000 --> 00:11:13.000]  才叫我們看啊
[00:11:13.000 --> 00:11:14.000]  我們要看看
[00:11:14.000 --> 00:11:15.000]  看看神的作為
[00:11:15.000 --> 00:11:17.000]  神的審判是懲罰
[00:11:17.000 --> 00:11:19.000]  也是潔淨
[00:11:19.000 --> 00:11:23.000]  對象是什麼人呢?
[00:11:23.000 --> 00:11:24.000]  是所有人
[00:11:24.000 --> 00:11:25.000]  剛才我們看過了
[00:11:25.000 --> 00:11:26.000]  第2節說到
[00:11:26.000 --> 00:11:27.000]  無論是百姓
[00:11:27.000 --> 00:11:28.000]  祭司
[00:11:28.000 --> 00:11:29.000]  在宗教上不同階層的人
[00:11:29.000 --> 00:11:30.000]  僕人
[00:11:30.000 --> 00:11:31.000]  主人
[00:11:31.000 --> 00:11:32.000]  婢女
[00:11:32.000 --> 00:11:33.000]  主母
[00:11:33.000 --> 00:11:34.000]  買東西的人
[00:11:34.000 --> 00:11:35.000]  賣東西的人
[00:11:35.000 --> 00:11:36.000]  放債的人
[00:11:36.000 --> 00:11:37.000]  全部人
[00:11:37.000 --> 00:11:39.000]  都是受到這個懲罰
[00:11:39.000 --> 00:11:40.000]  地上居高位的人
[00:11:40.000 --> 00:11:41.000]  地上的居民
[00:11:41.000 --> 00:11:42.000]  都是
[00:11:42.000 --> 00:11:44.000]  甚至在第21節
[00:11:44.000 --> 00:11:45.000]  提到
[00:11:45.000 --> 00:11:46.000]  「到那一日
[00:11:46.000 --> 00:11:47.000]  耶和華在高處
[00:11:47.000 --> 00:11:49.000]  必懲罰高處的眾君」
[00:11:49.000 --> 00:11:51.000]  這個「高處的眾君」
[00:11:51.000 --> 00:11:54.000]  可能是指犯罪的天使
[00:11:54.000 --> 00:11:56.000]  就在《已分所書》第2章
[00:11:56.000 --> 00:11:57.000]  第2節提到
[00:11:57.000 --> 00:12:00.000]  就是空中掌權者的首領
[00:12:00.000 --> 00:12:04.000]  魔鬼和犯罪的天使
[00:12:04.000 --> 00:12:05.000]  高處的眾君
[00:12:05.000 --> 00:12:07.000]  神都會懲罰他們
[00:12:07.000 --> 00:12:08.000]  靈界的勢力
[00:12:08.000 --> 00:12:09.000]  神都會懲罰他們
[00:12:09.000 --> 00:12:10.000]  範圍是全地
[00:12:10.000 --> 00:12:11.000]  是大地
[00:12:11.000 --> 00:12:12.000]  所有的地方
[00:12:12.000 --> 00:12:14.000]  所有的人
[00:12:14.000 --> 00:12:19.000]  為何神會有這個審判呢?
[00:12:19.000 --> 00:12:21.000]  在第5節告訴我們
[00:12:21.000 --> 00:12:25.000]  因為人犯了律法
[00:12:25.000 --> 00:12:29.000]  罪的毒素污染了我們腳下的土地
[00:12:29.000 --> 00:12:31.000]  使地下所出來的
[00:12:31.000 --> 00:12:32.000]  無論是食物
[00:12:32.000 --> 00:12:34.000]  或者我們所喝的水
[00:12:34.000 --> 00:12:35.000]  呼吸的空氣
[00:12:35.000 --> 00:12:39.000]  其實都是被罪的毒素污染了
[00:12:39.000 --> 00:12:40.000]  人犯了律法
[00:12:40.000 --> 00:12:42.000]  人越了神的軌道
[00:12:42.000 --> 00:12:44.000]  本來神定了界線
[00:12:44.000 --> 00:12:46.000]  我們在神所定的界線生活
[00:12:46.000 --> 00:12:47.000]  很安全
[00:12:47.000 --> 00:12:48.000]  很穩妥
[00:12:48.000 --> 00:12:49.000]  但是人要越軌
[00:12:49.000 --> 00:12:50.000]  超過神所定的界線
[00:12:50.000 --> 00:12:52.000]  想怎樣做就怎樣做
[00:12:52.000 --> 00:12:55.000]  於是這個就是犯罪了
[00:12:55.000 --> 00:12:56.000]  另外就是說
[00:12:56.000 --> 00:13:00.000]  犯罪的意思是廢了律例
[00:13:00.000 --> 00:13:03.000]  我們將神的律例改變了
[00:13:03.000 --> 00:13:06.000]  讓這些律例更加容易被接受
[00:13:06.000 --> 00:13:08.000]  更加容易去遵守
[00:13:08.000 --> 00:13:10.000]  本來神的要求很高
[00:13:10.000 --> 00:13:11.000]  我們將它認為
[00:13:11.000 --> 00:13:12.000]  都不用這樣
[00:13:12.000 --> 00:13:14.000]  我們將它調節一下
[00:13:14.000 --> 00:13:17.000]  令到這些律例更加容易接受
[00:13:17.000 --> 00:13:20.000]  更加容易遵守
[00:13:20.000 --> 00:13:21.000]  還有呢
[00:13:21.000 --> 00:13:24.000]  經文說「背了永約」
[00:13:24.000 --> 00:13:25.000]  神與人立約
[00:13:25.000 --> 00:13:26.000]  對人有要求
[00:13:26.000 --> 00:13:31.000]  是基於神對人的拯救的恩典
[00:13:31.000 --> 00:13:32.000]  對以色列人來說
[00:13:32.000 --> 00:13:35.000]  他們曾經在埃及做奴隸
[00:13:35.000 --> 00:13:37.000]  但是神將他們帶領了出來
[00:13:37.000 --> 00:13:38.000]  去到迦南的地方
[00:13:38.000 --> 00:13:39.000]  得著自由
[00:13:39.000 --> 00:13:41.000]  不需要再做奴隸了
[00:13:41.000 --> 00:13:43.000]  這是神拯救的恩典
[00:13:43.000 --> 00:13:44.000]  先有恩典
[00:13:44.000 --> 00:13:48.000]  然後神給他們有律法的要求
[00:13:48.000 --> 00:13:50.000]  我們作為主的信徒
[00:13:50.000 --> 00:13:52.000]  我們都是得著神的拯救
[00:13:52.000 --> 00:13:53.000]  將我們從罪裏面
[00:13:53.000 --> 00:13:55.000]  罪的困所裏面釋放出來
[00:13:55.000 --> 00:13:57.000]  讓我們成為一個自由的人
[00:13:57.000 --> 00:13:59.000]  我們知道有這個恩典
[00:13:59.000 --> 00:14:01.000]  我們領受這個恩典的時候
[00:14:01.000 --> 00:14:04.000]  我們需要遵循神所定的律例
[00:14:04.000 --> 00:14:07.000]  聖經記載「永約」有幾樣東西
[00:14:07.000 --> 00:14:10.000]  例如在《創世紀》第九章第十六節說到
[00:14:10.000 --> 00:14:12.000]  在洪水事件之後
[00:14:12.000 --> 00:14:15.000]  耶和華再與人立永約
[00:14:15.000 --> 00:14:19.000]  他應許永遠不會用水毀滅這個世界
[00:14:19.000 --> 00:14:21.000]  這是神所立的永約
[00:14:21.000 --> 00:14:24.000]  在《創世紀》第十七章說到
[00:14:24.000 --> 00:14:27.000]  神與阿伯拉罕和他的子孫立永約
[00:14:27.000 --> 00:14:29.000]  應許賜迦南地給他們
[00:14:29.000 --> 00:14:32.000]  立約的記號就是「葛禮」
[00:14:32.000 --> 00:14:35.000]  又應許他們的後裔沒有窮盡
[00:14:35.000 --> 00:14:37.000]  在《撒慕爾記》下第二十三章
[00:14:37.000 --> 00:14:38.000]  神與大衛加立約
[00:14:38.000 --> 00:14:43.000]  應許彌賽亞是會由大衛的普繫而出
[00:14:43.000 --> 00:14:46.000]  耶利米書三十二章四十節提到
[00:14:46.000 --> 00:14:51.000]  神的永約是一個私恩的約
[00:14:51.000 --> 00:14:53.000]  所以我們看到人因為犯了罪
[00:14:53.000 --> 00:14:55.000]  犯了律例
[00:14:55.000 --> 00:14:56.000]  廢了律例
[00:14:56.000 --> 00:14:57.000]  犯了律法
[00:14:57.000 --> 00:14:59.000]  犯了律例 廢了永約
[00:14:59.000 --> 00:15:01.000]  所以就受到這個懲罰
[00:15:01.000 --> 00:15:05.000]  這件事令人很顫慄
[00:15:05.000 --> 00:15:06.000]  但是只有愚民
[00:15:06.000 --> 00:15:08.000]  第十三第十四節提到
[00:15:08.000 --> 00:15:10.000]  是不需要受這個災難
[00:15:10.000 --> 00:15:11.000]  我們一會兒會再看
[00:15:11.000 --> 00:15:12.000]  什麼是愚民
[00:15:12.000 --> 00:15:15.000]  剩下來的這些人
[00:15:15.000 --> 00:15:16.000]  但我們知道
[00:15:16.000 --> 00:15:18.000]  信主的人是不需要害怕
[00:15:18.000 --> 00:15:19.000]  我們要有準備
[00:15:19.000 --> 00:15:23.000]  要有智慧地準備迎接這個日子
[00:15:23.000 --> 00:15:25.000]  主在來的日子
[00:15:25.000 --> 00:15:30.000]  如何去預備呢?
[00:15:30.000 --> 00:15:32.000]  在聖經馬太福音第二十四章
[00:15:32.000 --> 00:15:34.000]  三十六到四十四節提到
[00:15:34.000 --> 00:15:36.000]  「但那日子那時辰
[00:15:36.000 --> 00:15:37.000]  沒有人知道
[00:15:37.000 --> 00:15:39.000]  連天上的使者也不知道
[00:15:39.000 --> 00:15:40.000]  子也不知道
[00:15:40.000 --> 00:15:42.000]  唯獨父知道
[00:15:42.000 --> 00:15:44.000]  挪亞的日子怎樣
[00:15:44.000 --> 00:15:47.000]  人子降臨也要怎樣
[00:15:47.000 --> 00:15:49.000]  當洪水以前的日子
[00:15:49.000 --> 00:15:51.000]  人照常吃喝嫁娶
[00:15:51.000 --> 00:15:54.000]  直到挪亞進方舟的那日
[00:15:54.000 --> 00:15:56.000]  不知不覺洪水來了
[00:15:56.000 --> 00:15:58.000]  把他們全都沖去
[00:15:58.000 --> 00:16:01.000]  人子降臨也要這樣
[00:16:01.000 --> 00:16:03.000]  那時兩個人在田裡
[00:16:03.000 --> 00:16:05.000]  娶去一個撇下一個
[00:16:05.000 --> 00:16:07.000]  兩個女人推磨
[00:16:07.000 --> 00:16:09.000]  娶去一個撇下一個
[00:16:09.000 --> 00:16:11.000]  所以你們要警醒
[00:16:11.000 --> 00:16:12.000]  因為不知道
[00:16:12.000 --> 00:16:15.000]  你們的主是哪一天來到
[00:16:15.000 --> 00:16:18.000]  家主若知道幾更天有察來
[00:16:18.000 --> 00:16:19.000]  就必警醒
[00:16:19.000 --> 00:16:21.000]  不用人挖頭防屋
[00:16:21.000 --> 00:16:24.000]  這是你們所知道的
[00:16:24.000 --> 00:16:26.000]  所以你們也要預備
[00:16:26.000 --> 00:16:28.000]  因為你們想不到的時候
[00:16:28.000 --> 00:16:32.000]  人子就來了」
[00:16:32.000 --> 00:16:34.000]  提到這個日子
[00:16:34.000 --> 00:16:37.000]  審判的日子沒有人知道
[00:16:37.000 --> 00:16:38.000]  「但那日子那時辰
[00:16:38.000 --> 00:16:39.000]  沒有人知道
[00:16:39.000 --> 00:16:42.000]  只有父知道
[00:16:42.000 --> 00:16:45.000]  連天上的使者也不知道
[00:16:45.000 --> 00:16:46.000]  子也不知道
[00:16:46.000 --> 00:16:49.000]  唯獨父知道」
[00:16:49.000 --> 00:16:51.000]  挪亞的日子是怎樣呢?
[00:16:51.000 --> 00:16:53.000]  人子降臨是怎樣的呢?
[00:16:53.000 --> 00:16:54.000]  洪水之前
[00:16:54.000 --> 00:16:57.000]  人們照常吃喝喝
[00:16:57.000 --> 00:16:59.000]  做日常要做的事
[00:16:59.000 --> 00:17:01.000]  直至挪亞進方舟那天
[00:17:01.000 --> 00:17:03.000]  不知不覺洪水來了
[00:17:03.000 --> 00:17:05.000]  把他們沖去
[00:17:05.000 --> 00:17:07.000]  原來人子來的日子也要這樣
[00:17:07.000 --> 00:17:08.000]  吃喝喝
[00:17:08.000 --> 00:17:10.000]  一個非常普通的日子
[00:17:10.000 --> 00:17:13.000]  我們每一天都會做這些事情
