
[00:00:00.000 --> 00:00:04.000]  我想問問大家今天誰手上有帶手錶?
[00:06:52.000 --> 00:06:54.000]  好像其他國家一樣
[00:06:54.000 --> 00:06:56.000]  可以有軍隊
[00:06:56.000 --> 00:06:59.000]  可以去保家衛國
[00:06:59.000 --> 00:07:03.000]  最終神也允許了
[00:07:03.000 --> 00:07:04.000]  他們有皇帝
[00:07:04.000 --> 00:07:06.000]  有國家出現了
[00:07:06.000 --> 00:07:09.000]  於是蘇羅王出現了
[00:07:09.000 --> 00:07:12.000]  蘇羅王開始常常帶領
[00:07:12.000 --> 00:07:14.000]  這些以色列軍隊
[00:07:14.000 --> 00:07:16.000]  去抵抗非利時人
[00:07:16.000 --> 00:07:18.000]  抵抗他們
[00:07:18.000 --> 00:07:20.000]  不要衝到上來
[00:07:20.000 --> 00:07:22.000]  中部的平原裡面
[00:07:22.000 --> 00:07:25.000]  而今天我們講到這段經文
[00:07:25.000 --> 00:07:28.000]  仍然在發生這些事情
[00:07:28.000 --> 00:07:32.000]  當時一個非利時
[00:07:32.000 --> 00:07:35.000]  有一個很高大的
[00:07:35.000 --> 00:07:40.000]  巨人的哥利亞押陣
[00:07:40.000 --> 00:07:42.000]  來到要去罵陣
[00:07:42.000 --> 00:07:46.000]  要去跟這個以色列人抵抗
[00:07:46.000 --> 00:07:53.000]  在兩個山地中間的河谷裡面
[00:07:53.000 --> 00:07:55.000]  大家迎戰
[00:07:55.000 --> 00:07:57.000]  這個就是以拉谷
[00:07:57.000 --> 00:08:00.000]  這個就是當時的情況
[00:08:00.000 --> 00:08:04.000]  不過我想講回容大衛的身上
[00:08:04.000 --> 00:08:05.000]  看到我們知道
[00:08:05.000 --> 00:08:08.000]  他用一個很奇特的方法
[00:08:08.000 --> 00:08:11.000]  不是用一般穿著盔甲
[00:08:11.000 --> 00:08:13.000]  這些武器武裝
[00:08:13.000 --> 00:08:15.000]  跟哥利亞對陣
[00:08:15.000 --> 00:08:17.000]  反而是用幾粒石子
[00:08:17.000 --> 00:08:19.000]  出奇制勝
[00:08:19.000 --> 00:08:22.000]  打敗了哥利亞
[00:08:22.000 --> 00:08:23.000]  殺了他
[00:08:23.000 --> 00:08:25.000]  把他的頭砍下來
[00:08:25.000 --> 00:08:28.000]  這個我們體會
[00:08:28.000 --> 00:08:31.000]  是一個很特別的成像
[00:08:31.000 --> 00:08:34.000]  從這方面去探究
[00:08:34.000 --> 00:08:35.000]  第一就是
[00:08:35.000 --> 00:08:39.000]  原來神給我們有探索的精神
[00:08:39.000 --> 00:08:41.000]  自古以來
[00:08:41.000 --> 00:08:45.000]  其實人都很需要探索
[00:08:45.000 --> 00:08:47.000]  在一個發展心理學裡
[00:08:47.000 --> 00:08:49.000]  我們都知道
[00:08:49.000 --> 00:08:52.000]  我們人小時候
[00:08:52.000 --> 00:08:56.000]  嬰兒都會對周圍的市民很好奇
[00:08:56.000 --> 00:08:58.000]  探求
[00:08:58.000 --> 00:09:00.000]  你有沒有留意
[00:09:00.000 --> 00:09:03.000]  很多東西拿起來就放在哪裡
[00:09:03.000 --> 00:09:04.000]  看一看
[00:09:04.000 --> 00:09:06.000]  還是怎樣
[00:09:06.000 --> 00:09:07.000]  放在嘴裡
[00:09:07.000 --> 00:09:09.000]  什麼都放在嘴裡
[00:09:09.000 --> 00:09:12.000]  這叫做口腔奇
[00:09:12.000 --> 00:09:14.000]  用嘴去嘗試
[00:09:14.000 --> 00:09:15.000]  為什麼呢
[00:09:15.000 --> 00:09:16.000]  因為他的眼睛去看
[00:09:16.000 --> 00:09:18.000]  是不足夠理解這件事情
[00:09:18.000 --> 00:09:21.000]  他的口腔
[00:09:21.000 --> 00:09:23.000]  是發展得比較成熟
[00:09:23.000 --> 00:09:25.000]  因為自小已經開始用嘴
[00:09:25.000 --> 00:09:27.000]  口腔去喝奶
[00:09:27.000 --> 00:09:29.000]  所以舌頭是敏銳的
[00:09:29.000 --> 00:09:30.000]  你想想
[00:09:30.000 --> 00:09:33.000]  這些是什麼味道呢
[00:09:33.000 --> 00:09:34.000]  為什麼呢
[00:09:34.000 --> 00:09:37.000]  因為嬰兒自小去嘗試
[00:09:37.000 --> 00:09:40.000]  究竟這些是奶還是水呢
[00:09:40.000 --> 00:09:43.000]  我記得別人說戒奶的時候
[00:09:43.000 --> 00:09:44.000]  不要給他太多奶
[00:09:44.000 --> 00:09:45.000]  晚上他起床
[00:09:45.000 --> 00:09:46.000]  給他水喝
[00:09:46.000 --> 00:09:47.000]  他當然不喝
[00:09:47.000 --> 00:09:48.000]  會哭
[00:09:48.000 --> 00:09:49.000]  給他多幾晚
[00:09:49.000 --> 00:09:51.000]  他就閉事起來了
[00:09:51.000 --> 00:09:53.000]  晚上就睡天覺了
[00:09:53.000 --> 00:09:59.000]  他們的嘴巴
[00:09:59.000 --> 00:10:00.000]  他們的舌頭很敏銳
[00:10:00.000 --> 00:10:02.000]  雖然他們探索
[00:10:02.000 --> 00:10:04.000]  當然再大一點
[00:10:04.000 --> 00:10:05.000]  用手去探索
[00:10:05.000 --> 00:10:08.000]  他喜歡知道是什麼情況
[00:10:08.000 --> 00:10:10.000]  對每個事物都有好奇
[00:10:10.000 --> 00:10:12.000]  都會用手去摸摸
[00:10:12.000 --> 00:10:13.000]  無論他不知道熱還是冷
[00:10:13.000 --> 00:10:14.000]  都會摸
[00:10:14.000 --> 00:10:15.000]  知道熱的話危險
[00:10:15.000 --> 00:10:16.000]  他都會束手
[00:10:16.000 --> 00:10:19.000]  我自己也有這樣的探索精神
[00:10:19.000 --> 00:10:22.000]  我很喜歡在便利店
[00:10:22.000 --> 00:10:24.000]  你看便利店的雪櫃
[00:10:24.000 --> 00:10:25.000]  有很多飲品
[00:10:25.000 --> 00:10:27.000]  我就會發覺到
[00:10:27.000 --> 00:10:29.000]  有些便利店曾經這樣
[00:10:29.000 --> 00:10:32.000]  有一邊的櫃
[00:10:32.000 --> 00:10:35.000]  就是專門放最新的東西
[00:10:35.000 --> 00:10:38.000]  這些就是新的東西
[00:10:38.000 --> 00:10:40.000]  我一去就去到那個櫃
[00:10:40.000 --> 00:10:41.000]  打開
[00:10:41.000 --> 00:10:44.000]  看看有什麼特別的東西
[00:10:44.000 --> 00:10:45.000]  如果覺得挺特別
[00:10:45.000 --> 00:10:46.000]  我想試一下
[00:10:46.000 --> 00:10:47.000]  又不知道是什麼味道
[00:10:47.000 --> 00:10:48.000]  就買來試一下
[00:10:48.000 --> 00:10:51.000]  我也回復了後康期的探索
[00:10:51.000 --> 00:10:54.000]  喜歡試就試一下
[00:10:54.000 --> 00:10:56.000]  但是人就是喜歡探索
[00:10:56.000 --> 00:10:58.000]  想要去理解
[00:10:58.000 --> 00:10:59.000]  但是我會覺得
[00:10:59.000 --> 00:11:02.000]  大衛他的探索
[00:11:02.000 --> 00:11:04.000]  能夠在他的成長裏面
[00:11:04.000 --> 00:11:09.000]  更加是比我們更深層一點
[00:11:09.000 --> 00:11:12.000]  因為當我們去探索的時候
[00:11:12.000 --> 00:11:15.000]  因為我們不是單單是探索
[00:11:15.000 --> 00:11:17.000]  表面上所看得見的東西
[00:11:17.000 --> 00:11:18.000]  而是反而你表面上
[00:11:18.000 --> 00:11:20.000]  後面看不見的東西
[00:11:20.000 --> 00:11:23.000]  是可能更加真實的事情
[00:11:23.000 --> 00:11:24.000]  因為這個就是
[00:11:24.000 --> 00:11:26.000]  大衛他能夠去看到
[00:11:26.000 --> 00:11:29.000]  這些事情不同的一面
[00:11:29.000 --> 00:11:31.000]  當然在當日來說
[00:11:31.000 --> 00:11:33.000]  在一個的
[00:11:33.000 --> 00:11:37.000]  在一個的
[00:11:37.000 --> 00:11:40.000]  有一個經文打出來
[00:11:40.000 --> 00:11:43.000]  應該是27、28節那裏
[00:11:43.000 --> 00:11:48.000]  大衛去探他的興長
[00:11:48.000 --> 00:11:52.000]  最主要當日是他要
[00:11:52.000 --> 00:11:58.000]  爸爸叫他帶一些食物給他們的兄弟
[00:11:58.000 --> 00:12:00.000]  因為他們現在在那裏對陣
[00:12:00.000 --> 00:12:03.000]  在那裏對陣
[00:12:03.000 --> 00:12:06.000]  他就帶一些東西給
[00:12:06.000 --> 00:12:08.000]  28節那裏
[00:12:08.000 --> 00:12:11.000]  他們的興長就聽到大衛
[00:12:11.000 --> 00:12:13.000]  說你來幹什麼
[00:12:13.000 --> 00:12:15.000]  你是在看羊的
[00:12:15.000 --> 00:12:16.000]  你不是看著那些羊
[00:12:16.000 --> 00:12:18.000]  那些羊你給了誰
[00:12:18.000 --> 00:12:22.000]  你來看好奇
[00:12:22.000 --> 00:12:23.000]  看熱鬧嗎
[00:12:23.000 --> 00:12:24.000]  看戰爭嗎
[00:12:24.000 --> 00:12:26.000]  大衛就搏嘴
[00:12:26.000 --> 00:12:28.000]  他說我現在幹什麼
[00:12:28.000 --> 00:12:30.000]  我只是問一下什麼事
[00:12:30.000 --> 00:12:31.000]  這樣都不行嗎
[00:12:31.000 --> 00:12:33.000]  他就很有興趣
[00:12:33.000 --> 00:12:34.000]  其實今天那些人都是
[00:12:34.000 --> 00:12:35.000]  我們就會
[00:12:35.000 --> 00:12:37.000]  有時突然間在街上走路
[00:12:37.000 --> 00:12:39.000]  看到一班人在那裏望一望
[00:12:39.000 --> 00:12:40.000]  到處望
[00:12:40.000 --> 00:12:42.000]  或者在看什麼情況
[00:12:42.000 --> 00:12:45.000]  當然我們成年人就不需要去摸
[00:12:45.000 --> 00:12:48.000]  不可以多手亂摸
[00:12:48.000 --> 00:12:50.000]  我們其實都很好奇
[00:12:50.000 --> 00:12:51.000]  我們都很喜歡
[00:12:51.000 --> 00:12:53.000]  人家望什麼我都想看人家望什麼
[00:12:53.000 --> 00:12:55.000]  首先我們看不到那件事物
[00:12:55.000 --> 00:12:57.000]  但我們看得到人家在望什麼
[00:12:57.000 --> 00:12:58.000]  我們跟著
[00:12:58.000 --> 00:13:00.000]  都看人家望什麼
[00:13:00.000 --> 00:13:01.000]  我們跟著去望
[00:13:01.000 --> 00:13:03.000]  所以一班人都去望
[00:13:03.000 --> 00:13:05.000]  可能是一個意外
[00:13:05.000 --> 00:13:07.000]  可能是一個爭吵等等
[00:13:07.000 --> 00:13:09.000]  我們都很好奇地望
[00:13:09.000 --> 00:13:11.000]  都是探索這些事情
[00:13:11.000 --> 00:13:15.000]  但我覺得大衛為什麼他能夠
[00:13:15.000 --> 00:13:19.000]  看到一些我們不能看到的事情
[00:13:19.000 --> 00:13:22.000]  因為我們知道
[00:13:22.000 --> 00:13:24.000]  用心去探索
[00:13:24.000 --> 00:13:27.000]  神是給我們一個大自然的創造
[00:13:27.000 --> 00:13:29.000]  神給我們花草樹木
[00:13:29.000 --> 00:13:32.000]  他在一個牧羊放羊的時候裏面
[00:13:32.000 --> 00:13:33.000]  他體會很多
[00:13:33.000 --> 00:13:35.000]  他應該會體會到
[00:13:35.000 --> 00:13:38.000]  真是這位神在當中
[00:13:38.000 --> 00:13:40.000]  是奇妙的作為
[00:13:40.000 --> 00:13:43.000]  如果你看到大衛會怎樣看呢
[00:13:43.000 --> 00:13:46.000]  當然在第四節裏面
[00:13:46.000 --> 00:13:50.000]  我們知道哥利亞是很高大的
[00:13:50.000 --> 00:13:53.000]  聖經說他有六首一虎口
[00:13:53.000 --> 00:13:55.000]  我就問AI
[00:13:55.000 --> 00:13:56.000]  AI就回答我
[00:13:56.000 --> 00:13:58.000]  大概是九尺六寸
[00:13:58.000 --> 00:14:00.000]  九尺六寸
[00:14:00.000 --> 00:14:01.000]  真的很高大
[00:14:01.000 --> 00:14:03.000]  現在最高的人好像八尺多
[00:14:03.000 --> 00:14:06.000]  真是一個很巨大的人
[00:14:06.000 --> 00:14:08.000]  但聖經又沒有形容他是巨人
[00:14:08.000 --> 00:14:11.000]  聖經指的是一個很高大的人
[00:14:11.000 --> 00:14:14.000]  而大衛又怎樣看這個人呢
[00:14:14.000 --> 00:14:16.000]  以色列說這個人上來了
[00:14:16.000 --> 00:14:21.000]  是向以色列軍隊的馬鎮
[00:14:21.000 --> 00:14:23.000]  在二十五、二十六節裏面
[00:14:23.000 --> 00:14:25.000]  你看到大衛的回答
[00:14:25.000 --> 00:14:28.000]  他說這個菲律師人
[00:14:28.000 --> 00:14:30.000]  我們要殺了他
[00:14:30.000 --> 00:14:33.000]  除掉他對以色列人的羞辱
[00:14:33.000 --> 00:14:36.000]  他不是看這個人
[00:14:36.000 --> 00:14:38.000]  也不是一個巨人
[00:14:38.000 --> 00:14:41.000]  他是一個未受國禮的菲律師人
[00:14:41.000 --> 00:14:43.000]  他從一個神的眼光去看
[00:14:43.000 --> 00:14:44.000]  是他看到
[00:14:44.000 --> 00:14:45.000]  更加背後不是看他
[00:14:45.000 --> 00:14:48.000]  表面上是一個九尺六寸的人
[00:14:48.000 --> 00:14:50.000]  是看到一個未受國禮
[00:14:50.000 --> 00:14:52.000]  不是屬於神的人
[00:14:52.000 --> 00:14:54.000]  再看自己
[00:14:54.000 --> 00:14:56.000]  他是向哪裏馬鎮
[00:14:56.000 --> 00:14:58.000]  他不是說向以色列軍隊馬鎮
[00:14:58.000 --> 00:15:02.000]  是說向永生神的軍隊馬鎮
[00:15:02.000 --> 00:15:04.000]  以色列人你的軍隊在哪裏
[00:15:04.000 --> 00:15:06.000]  你是為了誰而增戰
[00:15:06.000 --> 00:15:07.000]  你是為了蘇羅
[00:15:07.000 --> 00:15:09.000]  還是為了永生神而增戰
[00:15:09.000 --> 00:15:12.000]  他是看到一個很重要的
[00:15:12.000 --> 00:15:16.000]  背後裏面一個很重要的意思
[00:15:16.000 --> 00:15:18.000]  我們去探求任何的事物
[00:15:18.000 --> 00:15:20.000]  不是單單看表面的事情
[00:15:20.000 --> 00:15:22.000]  我們要看真是裏面
[00:15:22.000 --> 00:15:24.000]  在屬靈的生命裏面
[00:15:24.000 --> 00:15:25.000]  那個意義在哪裏
[00:15:25.000 --> 00:15:27.000]  表面上我們有多少金錢
[00:15:27.000 --> 00:15:29.000]  有多少物質
[00:15:29.000 --> 00:15:31.000]  我們都會單審計數
[00:15:31.000 --> 00:15:33.000]  但是我們更加要去看背後裏面
[00:15:33.000 --> 00:15:35.000]  神給我們擁有的
[00:15:35.000 --> 00:15:37.000]  我們應該去發揮出來
[00:15:37.000 --> 00:15:40.000]  這些都是很多不同的情況裏面
[00:15:40.000 --> 00:15:42.000]  我們要去更加探求
[00:15:42.000 --> 00:15:43.000]  屬靈的心意
[00:15:43.000 --> 00:15:47.000]  神的心意在哪裏
[00:15:47.000 --> 00:15:48.000]  很多時候今天
[00:15:48.000 --> 00:15:51.000]  我們會面對面前的事情
[00:15:51.000 --> 00:15:52.000]  看到這些事情
[00:15:52.000 --> 00:15:54.000]  我們不能夠看更深遠的事情
[00:15:54.000 --> 00:15:57.000]  所以在前書二章十五節裏面說
[00:15:57.000 --> 00:16:00.000]  屬靈的人能夠看透萬事
[00:16:00.000 --> 00:16:03.000]  每一個人能夠看透它
[00:16:03.000 --> 00:16:07.000]  我們真的好像保羅的提醒
[00:16:07.000 --> 00:16:10.000]  我們能夠看透萬事
[00:16:10.000 --> 00:16:13.000]  真的能夠看到神屬靈的事情
[00:16:13.000 --> 00:16:17.000]  萬事更加會看到神屬靈的事情
[00:16:17.000 --> 00:16:20.000]  所以你看到一個探索的精神
[00:16:20.000 --> 00:16:21.000]  今天我們仍然要有
[00:16:21.000 --> 00:16:24.000]  但我們不是單單去旅遊
[00:16:24.000 --> 00:16:26.000]  去看風景、看景點
[00:16:26.000 --> 00:16:29.000]  我們看到背後神的創造偉大
[00:16:29.000 --> 00:16:30.000]  我們跟人傾談
[00:16:30.000 --> 00:16:32.000]  不是單單去看表面
[00:16:32.000 --> 00:16:33.000]  看自己的身份、角色
[00:16:33.000 --> 00:16:35.000]  看到神自己在祂身上
[00:16:35.000 --> 00:16:36.000]  有沒有一些東西
[00:16:36.000 --> 00:16:38.000]  我們能夠彼此學習
[00:16:38.000 --> 00:16:41.000]  我們看到祂的生命
[00:16:41.000 --> 00:16:42.000]  是需要些什麼
[00:16:42.000 --> 00:16:44.000]  這是一種探索
[00:16:44.000 --> 00:16:47.000]  第二方面就是無限創意
[00:16:47.000 --> 00:16:52.000]  我覺得孩子
[00:16:52.000 --> 00:16:55.000]  我們給他很多東西
[00:16:55.000 --> 00:16:57.000]  希望他發揮創意
[00:16:57.000 --> 00:17:00.000]  我們未必一定要帶他到現場
[00:17:00.000 --> 00:17:02.000]  去學習每一樣東西
[00:17:02.000 --> 00:17:04.000]  但有些玩具
[00:17:04.000 --> 00:17:07.000]  我們都可以讓他大概理解到
[00:17:07.000 --> 00:17:09.000]  一些事物
[00:17:09.000 --> 00:17:12.000]  能夠發揮他的創意在裡面
[00:17:12.000 --> 00:17:15.000]  所以我們喜歡給他一些積木去砌
[00:17:15.000 --> 00:17:17.000]  能夠發揮創意
[00:17:17.000 --> 00:17:20.000]  能夠砌出不同的圖形
[00:17:20.000 --> 00:17:22.000]  砌出不同的景物
[00:17:22.000 --> 00:17:28.000]  孩子很多時候會聽一些童話的故事
