
[00:00:00.000 --> 00:00:04.920]  詩篇63篇是私人大衛在抗疫的時候
[00:09:45.400 --> 00:09:50.160]  是會經歷一些特殊的經驗
[00:09:50.160 --> 00:09:53.080]  以色列人
[00:09:53.080 --> 00:09:56.800]  漂流曠野四十年
[00:09:56.800 --> 00:10:01.040]  然後才進入神所應許他們的應許之地
[00:10:01.040 --> 00:10:02.480]  大家看這個施洗約翰
[00:10:02.480 --> 00:10:05.160]  施洗約翰在他還沒出來傳道之前
[00:10:05.160 --> 00:10:09.960]  他也要經歷曠野的磨練
[00:10:09.960 --> 00:10:11.600]  然後去到主耶穌基督
[00:10:11.600 --> 00:10:15.840]  主耶穌基督在出來做這個事供之前
[00:10:15.840 --> 00:10:19.000]  也都是經過四十天在曠野裡面
[00:10:19.000 --> 00:10:20.960]  和神有親近
[00:10:20.960 --> 00:10:22.240]  我們不禁要問
[00:10:22.240 --> 00:10:23.400]  奇怪
[00:10:23.400 --> 00:10:25.440]  為什麼是曠野?
[00:10:25.440 --> 00:10:27.640]  為什麼是曠野?
[00:10:27.640 --> 00:10:28.880]  曠野裡面什麼都沒有
[00:10:28.880 --> 00:10:30.280]  沒有水 沒有食物
[00:10:30.280 --> 00:10:31.680]  沒有生命的氣息
[00:10:31.680 --> 00:10:33.360]  什麼活動都沒有
[00:10:33.360 --> 00:10:35.200]  不餓死不渴死都悶死
[00:10:35.200 --> 00:10:37.000]  在曠野這樣
[00:10:37.000 --> 00:10:38.160]  為什麼是曠野?
[00:10:38.160 --> 00:10:40.640]  我相信是一個很重要的原因
[00:10:40.640 --> 00:10:41.960]  重要的原因就是
[00:10:41.960 --> 00:10:44.680]  就是因為曠野什麼都沒有
[00:10:44.680 --> 00:10:47.960]  所以是需要曠野
[00:10:47.960 --> 00:10:49.560]  主耶穌曾經這樣說
[00:10:49.560 --> 00:10:52.600]  清心的人有福了
[00:10:52.600 --> 00:10:54.840]  因為他們必得見神
[00:10:54.840 --> 00:10:57.680]  不知道大家有沒有
[00:10:57.680 --> 00:11:01.400]  有沒有試過觀賞天上的星星
[00:11:01.400 --> 00:11:02.480]  大家有沒有試過
[00:11:02.480 --> 00:11:03.280]  或者喜不喜歡
[00:11:03.280 --> 00:11:06.360]  或者懂不懂得看著星星的時候
[00:11:06.360 --> 00:11:12.560]  可以說出星星的一些模式
[00:11:12.560 --> 00:11:14.760]  我雖然不是一個很愛
[00:11:14.760 --> 00:11:16.760]  不懂得怎樣來看星星
[00:11:16.760 --> 00:11:17.680]  但是有兩樣東西
[00:11:17.680 --> 00:11:19.400]  我相信大家都應該會知道
[00:11:19.400 --> 00:11:20.080]  第一
[00:11:20.080 --> 00:11:21.520]  看星星的時候當然是晚上看
[00:11:21.520 --> 00:11:23.400]  不可以白天看
[00:11:23.400 --> 00:11:25.640]  如果你白天都看到星星的話
[00:11:25.640 --> 00:11:26.720]  也許你需要看一看
[00:11:26.720 --> 00:11:28.200]  一是看眼科醫生
[00:11:28.200 --> 00:11:30.320]  一是看精神科醫生
[00:11:30.320 --> 00:11:31.360]  第二
[00:11:31.360 --> 00:11:33.680]  你當然要去一些郊外的地方看
[00:11:33.680 --> 00:11:35.600]  你不可以在城市那裡看
[00:11:35.600 --> 00:11:36.800]  但是在郊區的時候
[00:11:36.800 --> 00:11:40.760]  如果是一個天朗氣清的晚上
[00:11:40.760 --> 00:11:42.720]  你睡在草地上看著天
[00:11:42.720 --> 00:11:44.720]  真的是繁星點點
[00:11:44.720 --> 00:11:45.240]  很漂亮的
[00:11:45.240 --> 00:11:46.760]  大家有沒有試過
[00:11:46.760 --> 00:11:47.840]  但是如果你在晚上
[00:11:47.840 --> 00:11:49.400]  你有城市看的時候
[00:11:49.400 --> 00:11:50.400]  看不到的
[00:11:50.400 --> 00:11:51.040]  是不是?
[00:11:51.040 --> 00:11:52.320]  為什麼?
[00:11:52.320 --> 00:11:54.520]  因為唯有曠野的地方
[00:11:54.520 --> 00:11:55.520]  沒有那麼光亮
[00:11:55.520 --> 00:11:58.040]  才能夠容易看得到星星
[00:11:58.040 --> 00:11:59.520]  同樣
[00:11:59.520 --> 00:12:01.600]  去到曠野的時候
[00:12:01.600 --> 00:12:05.640]  沒有世事纏繞我們的心靈
[00:12:05.640 --> 00:12:09.320]  當我們的心完全靜下來的時候
[00:12:09.320 --> 00:12:10.760]  在那一剎那
[00:12:10.760 --> 00:12:14.560]  我們就能夠看到神的同在
[00:12:14.560 --> 00:12:19.680]  所以當大衛離開了他的聖殿
[00:12:19.680 --> 00:12:22.720]  去到曠野的時候
[00:12:22.720 --> 00:12:25.560]  他突然間從擁有一切
[00:12:25.560 --> 00:12:27.720]  變成失去一切
[00:12:27.720 --> 00:12:30.240]  神的愛再一次
[00:12:30.240 --> 00:12:32.240]  進入他的心靈
[00:12:32.240 --> 00:12:34.800]  當他的生命危在旦夕的時候
[00:12:34.800 --> 00:12:36.360]  突然間他發覺
[00:12:36.360 --> 00:12:38.880]  原來我一直所寶貴的
[00:12:38.880 --> 00:12:41.000]  世上的財寶
[00:12:41.000 --> 00:12:45.680]  原來都並不及得上神的重要
[00:12:45.680 --> 00:12:47.320]  在那一剎那
[00:12:47.320 --> 00:12:48.160]  大衛才明白
[00:12:48.160 --> 00:12:49.960]  神在他生命裡面
[00:12:49.960 --> 00:12:52.440]  最重要的一件事情
[00:12:52.440 --> 00:12:53.440]  還有在一個
[00:12:53.440 --> 00:12:56.000]  空無一物的曠野裡面
[00:12:56.000 --> 00:12:59.400]  他突然間找回昔日
[00:12:59.400 --> 00:13:01.920]  而一直與他同在的神
[00:13:01.920 --> 00:13:04.320]  他突然間經驗得到
[00:13:04.320 --> 00:13:08.040]  他少年時候所經驗的神的愛
[00:13:08.040 --> 00:13:10.000]  他重新得到神的愛
[00:13:10.000 --> 00:13:11.640]  體驗神的大能
[00:13:11.640 --> 00:13:14.920]  所以大衛能夠從他心底裡面
[00:13:14.920 --> 00:13:16.680]  發出讚嘆就是說
[00:13:16.680 --> 00:13:20.280]  因為你的慈愛比生命更好
[00:13:20.280 --> 00:13:24.320]  我的嘴唇要還讚你
[00:13:24.320 --> 00:13:26.680]  雖然嚴格來說
[00:13:26.680 --> 00:13:29.080]  大衛寫這篇詩篇的時候
[00:13:29.080 --> 00:13:30.080]  也許他都不知道
[00:13:30.080 --> 00:13:32.880]  究竟明天他還會不會再世上
[00:13:32.880 --> 00:13:34.080]  當他睜大眼睛的時候
[00:13:34.080 --> 00:13:37.840]  都不知道自己仍然是否在世上
[00:13:37.840 --> 00:13:39.120]  因為他在那個時候
[00:13:39.120 --> 00:13:40.640]  他都不知道
[00:13:40.640 --> 00:13:45.640]  是否能夠逃過亞沙隆的追殺
[00:13:45.640 --> 00:13:46.640]  但在第四節
[00:13:46.640 --> 00:13:48.200]  我們留意第四節
[00:13:48.200 --> 00:13:49.440]  他說我還活的時候
[00:13:49.440 --> 00:13:51.320]  要這樣稱頌你
[00:13:51.320 --> 00:13:54.520]  我要奉你的名舉手
[00:13:54.520 --> 00:13:55.800]  當我們嘗試進入
[00:13:55.800 --> 00:13:57.800]  大衛的內心世界的時候
[00:13:57.800 --> 00:14:00.160]  我們可以感受到
[00:14:00.160 --> 00:14:01.960]  在那一刻裡面
[00:14:01.960 --> 00:14:04.080]  你可以說大衛在那一刻裡面
[00:14:04.080 --> 00:14:05.680]  其實已經怎樣
[00:14:05.680 --> 00:14:07.880]  體破生死
[00:14:07.880 --> 00:14:08.760]  他已經進入一個
[00:14:08.760 --> 00:14:12.120]  忘我的敬拜裡面
[00:14:12.120 --> 00:14:13.000]  所以他說
[00:14:13.000 --> 00:14:15.480]  我的嘴唇要稱讚你
[00:14:15.480 --> 00:14:16.760]  要奉你的名舉手
[00:14:16.760 --> 00:14:18.560]  我的心就好像
[00:14:18.560 --> 00:14:21.680]  飽足了的骨髓肥幼
[00:14:21.680 --> 00:14:23.000]  正如我剛才所說
[00:14:23.000 --> 00:14:26.520]  大衛寫這篇詩篇的時候
[00:14:26.520 --> 00:14:28.280]  這個追殺還沒完
[00:14:28.280 --> 00:14:32.480]  還是在被亞沙隆追殺的當中
[00:14:32.480 --> 00:14:35.000]  大衛寫這篇詩篇的時候
[00:14:35.000 --> 00:14:39.960]  不是在他剿滅叛軍之後
[00:14:39.960 --> 00:14:42.920]  並不是在他回到他的聖殿
[00:14:42.920 --> 00:14:45.600]  並不是在他高床軟枕那裡
[00:14:45.600 --> 00:14:48.520]  寫回憶錄
[00:14:48.520 --> 00:14:50.280]  大衛寫這篇詩篇的時候
[00:14:50.280 --> 00:14:54.840]  仍然在曠野逃避追殺
[00:14:54.840 --> 00:14:56.640]  仍然在一個很大的
[00:14:56.640 --> 00:14:59.320]  生命威脅危難當中
[00:14:59.320 --> 00:15:00.520]  一點都不容易
[00:15:00.520 --> 00:15:01.640]  大家有沒有試過
[00:15:01.640 --> 00:15:02.720]  你仍然在一個
[00:15:02.720 --> 00:15:06.480]  生命很受挑戰的困難的處境當中
[00:15:06.480 --> 00:15:08.440]  你嘗試去感謝神
[00:15:08.440 --> 00:15:10.280]  有沒有試過
[00:15:10.280 --> 00:15:11.360]  也許我們會試過
[00:15:11.360 --> 00:15:13.040]  但是我們感謝神的時候
[00:15:13.040 --> 00:15:16.320]  往往都會帶著很沉重的憂慮
[00:15:16.320 --> 00:15:17.600]  因為都不知道
[00:15:17.600 --> 00:15:20.120]  我們那個困難怎樣來解決
[00:15:20.120 --> 00:15:21.280]  事情還沒解決的時候
[00:15:21.280 --> 00:15:26.720]  我們總是有一種很難去形容的擔憂
[00:15:26.720 --> 00:15:28.520]  在我們心靈裡面
[00:15:28.520 --> 00:15:29.680]  但是在這裡
[00:15:29.680 --> 00:15:34.000]  大衛給我們看到的是一種超越性的情懷
[00:15:34.000 --> 00:15:36.080]  超越性的情懷
[00:15:36.080 --> 00:15:37.000]  就是說
[00:15:37.000 --> 00:15:41.680]  縱然我們的問題不能夠得到解決
[00:15:41.680 --> 00:15:42.800]  那又怎樣呢
[00:15:42.800 --> 00:15:45.200]  那又何妨
[00:15:45.200 --> 00:15:46.960]  因為我們已經經歷了
[00:15:46.960 --> 00:15:49.560]  以及得到神的愛
[00:15:49.560 --> 00:15:53.800]  你說大衛這個心境真的很厲害
[00:15:53.800 --> 00:15:57.640]  為什麼大衛有一個對神這麼深厚的愛
[00:15:57.640 --> 00:15:59.080]  這個愛是從哪裡來的呢
[00:15:59.080 --> 00:16:01.960]  為什麼我們好像沒有這種這麼深厚的愛呢
[00:16:01.960 --> 00:16:05.000]  我相信答案在接下來的幾節
[00:16:05.000 --> 00:16:06.480]  我們先看第七節
[00:16:06.480 --> 00:16:07.920]  第七節告訴我們
[00:16:07.920 --> 00:16:10.760]  大衛對神的愛
[00:16:10.760 --> 00:16:13.840]  並不是來自第三者
[00:16:13.840 --> 00:16:15.720]  他不是看書看回來的
[00:16:15.720 --> 00:16:17.320]  他不是聽人說
[00:16:17.320 --> 00:16:19.240]  所以去愛神的
[00:16:19.240 --> 00:16:22.120]  大衛對神的愛是他自己第一生的經驗
[00:16:22.120 --> 00:16:24.920]  他親身在他整個人生歷程裡面
[00:16:24.920 --> 00:16:26.840]  實實在在經驗神的愛
[00:16:26.840 --> 00:16:29.240]  所以他知道他經驗過
[00:16:29.240 --> 00:16:31.680]  在他仍然是一個木桶的時候
[00:16:31.680 --> 00:16:33.320]  神幫助他怎樣
[00:16:33.320 --> 00:16:35.960]  有野獸來咬他的羊的時候
[00:16:35.960 --> 00:16:37.720]  他就要和那些野獸搏鬥
[00:16:37.720 --> 00:16:41.960]  當他仍然年輕要面對這個大隻過很多的哥利亞的時候
[00:16:41.960 --> 00:16:43.200]  他靠著神的恩典
[00:16:43.200 --> 00:16:45.840]  靠著神的大能力來戰勝哥利亞
[00:16:45.840 --> 00:16:47.480]  當他面對種種
[00:16:47.480 --> 00:16:51.560]  以色列經歷無數的大小的戰爭的時候
[00:16:51.560 --> 00:16:54.880]  他也是依靠這個神的能力
[00:16:54.880 --> 00:16:58.560]  戰勝所有戰場上的戰爭
[00:16:58.560 --> 00:16:59.640]  所以對大衛來說
[00:16:59.640 --> 00:17:03.120]  這是一個第一生對神的經驗
[00:17:03.120 --> 00:17:04.760]  很大的分別
[00:17:04.760 --> 00:17:07.920]  但是我們對神的經驗是來自
[00:17:07.920 --> 00:17:09.840]  別人告訴我們
[00:17:09.840 --> 00:17:11.520]  聖經裡面告訴我們
[00:17:11.520 --> 00:17:13.240]  牧師告訴我們
[00:17:13.240 --> 00:17:19.560]  還是自己在你整個人生裡面經歷神的愛和大能
[00:17:19.560 --> 00:17:23.440]  這個就是分別
[00:17:23.440 --> 00:17:28.720]  最後神讓大衛成為萬人之上
[00:17:28.720 --> 00:17:31.920]  一國之君
[00:17:31.920 --> 00:17:33.760]  所以看回大衛整個人生
[00:17:33.760 --> 00:17:35.520]  我們可以說大衛整個人生
[00:17:35.520 --> 00:17:39.600]  其實就是建立在神的大能和恩典上面
[00:17:39.600 --> 00:17:40.320]  第二
[00:17:40.320 --> 00:17:41.560]  在第八節
[00:17:41.560 --> 00:17:46.240]  他說我的心緊緊跟隨你
[00:17:46.240 --> 00:17:49.960]  大衛不是單是接收了神的恩典
[00:17:49.960 --> 00:17:52.240]  而什麼都沒有做
[00:17:52.240 --> 00:17:55.800]  而是他的生命很被神吸引
[00:17:55.800 --> 00:17:59.040]  以至他的內心能夠緊緊跟隨神
[00:17:59.040 --> 00:17:59.680]  什麼意思?
[00:17:59.680 --> 00:18:00.960]  什麼叫緊隨神?
[00:18:00.960 --> 00:18:02.400]  跟隨的神很簡單
[00:18:02.400 --> 00:18:03.680]  不偏左不偏右
[00:18:03.680 --> 00:18:06.520]  就是跟著神的意思來做
[00:18:06.520 --> 00:18:08.440]  神喜歡你做的就做
[00:18:08.440 --> 00:18:10.840]  神不喜悅你做的就不要做
