
[00:00:00.000 --> 00:00:05.760]  當我們在缺乏或困難的時候
[00:05:16.760 --> 00:05:18.760]  他們就會很害怕
[00:05:18.760 --> 00:05:20.760]  不知道是什麼來的
[00:05:20.760 --> 00:05:23.760]  當以色列人肚餓的時候
[00:05:23.760 --> 00:05:25.760]  他們當然會祈禱
[00:05:25.760 --> 00:05:26.760]  他們會發怨言
[00:05:26.760 --> 00:05:28.760]  說神不給他們吃東西
[00:05:28.760 --> 00:05:31.760]  他們就應該有一個期望
[00:05:31.760 --> 00:05:35.760]  或者當他們要求神給他們吃東西的時候
[00:05:35.760 --> 00:05:38.760]  他們的想像會是怎樣的呢?
[00:05:38.760 --> 00:05:41.760]  他們會想著神怎樣給他們吃東西
[00:05:41.760 --> 00:05:45.760]  究竟是一出門就有薄餅吃
[00:05:45.760 --> 00:05:48.760]  還是天上會降一些麵粉下來
[00:05:48.760 --> 00:05:51.760]  撿一些麵粉就可以弄薄餅吃
[00:05:51.760 --> 00:05:54.760]  當我們說耶穌給你吃飯
[00:05:54.760 --> 00:05:55.760]  你就想一下
[00:05:55.760 --> 00:05:56.760]  如果耶穌給你吃飯
[00:05:56.760 --> 00:05:58.760]  他是怎樣給你吃飯的呢?
[00:05:58.760 --> 00:06:00.760]  是不是早上起床
[00:06:00.760 --> 00:06:02.760]  電飯煲有一盤飯在那裡呢?
[00:06:02.760 --> 00:06:03.760]  昨晚明明沒有煮的
[00:06:03.760 --> 00:06:04.760]  為什麼有一盤飯在那裡呢?
[00:06:04.760 --> 00:06:06.760]  還是早上開門出門的時候
[00:06:06.760 --> 00:06:08.760]  門口有一盤米在那裡呢?
[00:06:08.760 --> 00:06:10.760]  誰給你一盤米在那裡呢?
[00:06:10.760 --> 00:06:11.760]  老實說你敢不敢吃呢?
[00:06:11.760 --> 00:06:13.760]  耶穌給你一盤米在你門口
[00:06:13.760 --> 00:06:14.760]  你敢不敢吃呢?
[00:06:14.760 --> 00:06:16.760]  或者說實際一點
[00:06:16.760 --> 00:06:17.760]  給你一塊錢
[00:06:17.760 --> 00:06:18.760]  你打開門口
[00:06:18.760 --> 00:06:19.760]  門口有一塊錢
[00:06:19.760 --> 00:06:20.760]  你敢不敢撿呢?
[00:06:20.760 --> 00:06:22.760]  當然報警了
[00:06:22.760 --> 00:06:24.760]  無端端在家門口有一塊錢
[00:06:24.760 --> 00:06:26.760]  你怎會來呢?
[00:06:26.760 --> 00:06:30.760]  以色列人當他們肚餓的時候
[00:06:30.760 --> 00:06:34.760]  他們要求神來餵飽他們
[00:06:34.760 --> 00:06:36.760]  他們是會有想像的
[00:06:36.760 --> 00:06:39.760]  但是無論他們的想像是什麼
[00:06:39.760 --> 00:06:43.760]  馬拿就是神將一樣新的東西
[00:06:43.760 --> 00:06:44.760]  賜給他們吃
[00:06:44.760 --> 00:06:46.760]  是他們沒有想過的
[00:06:46.760 --> 00:06:48.760]  是他們不知道的
[00:06:48.760 --> 00:06:50.760]  他們從來沒有想像過
[00:06:50.760 --> 00:06:51.760]  這是什麼東西
[00:06:51.760 --> 00:06:54.760]  他們從來沒有想像過
[00:06:54.760 --> 00:06:59.760]  神會這樣來將食物賜給他們
[00:06:59.760 --> 00:07:03.760]  就好像當我們有需要的時候
[00:07:03.760 --> 00:07:05.760]  我們是會祈禱的
[00:07:05.760 --> 00:07:09.760]  我們是會求神賜一些東西給我們
[00:07:09.760 --> 00:07:12.760]  幫我們解決我們的困難
[00:07:12.760 --> 00:07:16.760]  但是我們是會有想像的
[00:07:16.760 --> 00:07:19.760]  當我們的想像來到
[00:07:19.760 --> 00:07:23.760]  我們很認真去對待我們的想像
[00:07:23.760 --> 00:07:25.760]  我們所祈求的東西的時候
[00:07:25.760 --> 00:07:30.760]  我們可能就會錯過上帝的恩典
[00:07:30.760 --> 00:07:33.760]  如果以色列人覺得
[00:07:33.760 --> 00:07:36.760]  神是會將麵粉賜給他們
[00:07:36.760 --> 00:07:38.760]  在十災
[00:07:38.760 --> 00:07:40.760]  青蛙也是從天上掉下來
[00:07:40.760 --> 00:07:42.760]  麵粉掉下來有多難
[00:07:42.760 --> 00:07:46.760]  他們永遠都不會見到馬拿
[00:07:46.760 --> 00:07:47.760]  因為一出去看
[00:07:47.760 --> 00:07:48.760]  沒有麵粉
[00:07:48.760 --> 00:07:50.760]  沒有人可以回家
[00:07:50.760 --> 00:07:51.760]  如果他們覺得
[00:07:51.760 --> 00:07:55.760]  唯有麵粉做的餅才能吃
[00:07:55.760 --> 00:07:59.760]  他們又永遠不會去吃馬拿
[00:07:59.760 --> 00:08:00.760]  未見過的
[00:08:00.760 --> 00:08:01.760]  一粒粒一粒一粒
[00:08:01.760 --> 00:08:02.760]  一吃下去
[00:08:02.760 --> 00:08:04.760]  受不了
[00:08:04.760 --> 00:08:05.760]  能吃嗎
[00:08:05.760 --> 00:08:07.760]  他們如果只是覺得
[00:08:07.760 --> 00:08:10.760]  麵粉做的東西是可以吃的話
[00:08:10.760 --> 00:08:14.760]  他們又永遠不會去吃馬拿
[00:08:14.760 --> 00:08:15.760]  那怎麼辦
[00:08:15.760 --> 00:08:17.760]  就餓死了
[00:08:17.760 --> 00:08:20.760]  然後就說神沒有恩典給他們
[00:08:20.760 --> 00:08:22.760]  我們有時候就是這樣
[00:08:22.760 --> 00:08:27.760]  我們是接受不了上帝新的恩典
[00:08:27.760 --> 00:08:28.760]  我們忘記
[00:08:28.760 --> 00:08:33.760]  我們的神是一個很有創意的神
[00:08:33.760 --> 00:08:34.760]  如果你忘記的話
[00:08:34.760 --> 00:08:35.760]  你就看聖經
[00:08:35.760 --> 00:08:36.760]  你第一章開始看
[00:08:36.760 --> 00:08:38.760]  聖經一揭出第一章
[00:08:38.760 --> 00:08:39.760]  第一章第一字說什麼
[00:08:39.760 --> 00:08:42.760]  起初神創造天地
[00:08:42.760 --> 00:08:44.760]  聖經一開始就告訴我們
[00:08:44.760 --> 00:08:46.760]  神是有創意的神
[00:08:46.760 --> 00:08:49.760]  我們現在說香港要創新科技
[00:08:49.760 --> 00:08:51.760]  創新科技
[00:08:51.760 --> 00:08:52.760]  怎麼去找呢
[00:08:52.760 --> 00:08:53.760]  回到神那裡
[00:08:53.760 --> 00:08:54.760]  神是最創新的
[00:08:54.760 --> 00:08:56.760]  整個天地都是他創造的
[00:08:56.760 --> 00:08:58.760]  神是最有創意的
[00:08:58.760 --> 00:09:01.760]  不過我們的基督徒就越來越老套
[00:09:01.760 --> 00:09:03.760]  我們就已經放棄創意了
[00:09:03.760 --> 00:09:08.760]  我們就將神變成一個程式
[00:09:08.760 --> 00:09:11.760]  我們去學習認識神
[00:09:11.760 --> 00:09:14.760]  我們就以為神是我們可以掌握的東西
[00:09:14.760 --> 00:09:17.760]  以為神是一個規則
[00:09:17.760 --> 00:09:19.760]  或者神是一個程式
[00:09:19.760 --> 00:09:20.760]  我掌握到
[00:09:20.760 --> 00:09:22.760]  我就知道神會做什麼
[00:09:22.760 --> 00:09:25.760]  我們就知道怎樣可以掌握
[00:09:25.760 --> 00:09:30.760]  這個是中國人對於命運的看法
[00:09:30.760 --> 00:09:33.760]  中國人其實沒有什麼超自然的觀念
[00:09:33.760 --> 00:09:36.760]  我們覺得神秘的東西都不是很神秘
[00:09:36.760 --> 00:09:38.760]  神秘是你不懂的意思
[00:09:38.760 --> 00:09:39.760]  你找一本書去看
[00:09:39.760 --> 00:09:41.760]  那些東西就不神秘了
[00:09:41.760 --> 00:09:43.760]  所以所算命老都是
[00:09:43.760 --> 00:09:45.760]  「依書直說,避無虛言」
[00:09:45.760 --> 00:09:47.760]  那本書就解決了
[00:09:47.760 --> 00:09:49.760]  所以你找到那本書就解決了
[00:09:49.760 --> 00:09:53.760]  我們認為這個世界都是一有規律的
[00:09:53.760 --> 00:09:55.760]  我們只要掌握到這個規律
[00:09:55.760 --> 00:09:58.760]  我們就無往而不利
[00:09:58.760 --> 00:10:00.760]  但是瑪那要提醒我們
[00:10:00.760 --> 00:10:02.760]  神是有創意的
[00:10:02.760 --> 00:10:05.760]  我們所相信這個創造天地的神
[00:10:05.760 --> 00:10:08.760]  祂憐憫我們,祂幫助我們
[00:10:08.760 --> 00:10:11.760]  但是祂的方法是你猜不到的
[00:10:11.760 --> 00:10:14.760]  你猜到祂就不是神了
[00:10:14.760 --> 00:10:16.760]  就是你猜不到的
[00:10:16.760 --> 00:10:18.760]  聖經不斷提醒我們
[00:10:18.760 --> 00:10:23.760]  神的作為是超過我們所想所求的
[00:10:23.760 --> 00:10:26.760]  神的作為是我們猜不到的
[00:10:26.760 --> 00:10:29.760]  所以我們沒有辦法接受新的事物
[00:10:29.760 --> 00:10:32.760]  我們就看不到上帝的工作
[00:10:32.760 --> 00:10:35.760]  我們就找不到上帝的恩典
[00:10:35.760 --> 00:10:38.760]  我們會錯過祂的恩典
[00:10:38.760 --> 00:10:39.760]  聖經告訴我們
[00:10:39.760 --> 00:10:42.760]  神做的事是我們想像不到的
[00:10:42.760 --> 00:10:45.760]  所以阿伯拉罕可以有一個兒子
[00:10:45.760 --> 00:10:46.760]  想像不到的
[00:10:46.760 --> 00:10:48.760]  阿伯拉罕自己也想像不到的
[00:10:48.760 --> 00:10:50.760]  他年紀大了,撒拉年紀大了
[00:10:50.760 --> 00:10:51.760]  不會生兒子的
[00:10:51.760 --> 00:10:53.760]  就給他一個兒子
[00:10:53.760 --> 00:10:56.760]  所以大衛可以做皇帝
[00:10:56.760 --> 00:10:57.760]  想像不到的
[00:10:57.760 --> 00:10:58.760]  大衛是個小子
[00:10:58.760 --> 00:10:59.760]  他有很多哥哥
[00:10:59.760 --> 00:11:01.760]  以前的東西是輪支排輩的
[00:11:01.760 --> 00:11:03.760]  老爸的東西是給大兒子的
[00:11:03.760 --> 00:11:05.760]  然後就給二兒子
[00:11:05.760 --> 00:11:08.760]  這個小子最好是牧羊
[00:11:08.760 --> 00:11:12.760]  以前薩姆爾要來耶西找兒子的時候
[00:11:12.760 --> 00:11:15.760]  老爸也忘記了大衛
[00:11:15.760 --> 00:11:18.760]  已經沒有人發覺留意他
[00:11:18.760 --> 00:11:20.760]  去打仗也沒有他的份
[00:11:20.760 --> 00:11:22.760]  那些大的就去打
[00:11:22.760 --> 00:11:24.760]  因為打仗有機會
[00:11:24.760 --> 00:11:25.760]  有成就的
[00:11:25.760 --> 00:11:27.760]  有機會下戰功
[00:11:27.760 --> 00:11:28.760]  這是不道理的
[00:11:28.760 --> 00:11:31.760]  這些下功勞的機會
[00:11:31.760 --> 00:11:32.760]  當然留給大的
[00:11:32.760 --> 00:11:36.760]  但是他卻做了皇帝
[00:11:36.760 --> 00:11:39.760]  新約的教會
[00:11:39.760 --> 00:11:41.760]  是由使徒建立的
[00:11:41.760 --> 00:11:43.760]  使徒大部份是漁夫
[00:11:43.760 --> 00:11:46.760]  約翰彼得是一些目不識丁
[00:11:46.760 --> 00:11:50.760]  是一些社會上最低階層的人
[00:11:50.760 --> 00:11:52.760]  但是神呼召他們
[00:11:52.760 --> 00:11:53.760]  耶穌呼召他們
[00:11:53.760 --> 00:11:54.760]  成為他們的門徒
[00:11:54.760 --> 00:11:56.760]  神使用他們建立教會
[00:11:56.760 --> 00:11:58.760]  所以到今時今日
[00:11:58.760 --> 00:11:59.760]  這個世界
[00:11:59.760 --> 00:12:01.760]  如果人們說英文名字最普通
[00:12:01.760 --> 00:12:03.760]  就是John Peter
[00:12:03.760 --> 00:12:05.760]  我不知道這裡有多少Peter
[00:12:05.760 --> 00:12:07.760]  有多少John
[00:12:07.760 --> 00:12:09.760]  要舉手看一下嗎?
[00:12:09.760 --> 00:12:10.760]  不用了
[00:12:10.760 --> 00:12:13.760]  但是這些變成了很貴重的名字
[00:12:13.760 --> 00:12:16.760]  這個世界有很多偉大的建築
[00:12:16.760 --> 00:12:18.760]  偉大的機構
[00:12:18.760 --> 00:12:20.760]  都是用他們命名的
[00:12:20.760 --> 00:12:22.760]  聖彼得大教堂
[00:12:22.760 --> 00:12:23.760]  梵蒂岡很大
[00:12:23.760 --> 00:12:25.760]  聖約翰大學
[00:12:25.760 --> 00:12:27.760]  約翰和彼得
[00:12:27.760 --> 00:12:29.760]  這些目不識丁的人
[00:12:29.760 --> 00:12:31.760]  能夠建立教會
[00:12:31.760 --> 00:12:33.760]  在歷史上留名
[00:12:33.760 --> 00:12:35.760]  想不到的
[00:12:35.760 --> 00:12:36.760]  沒有人想到的
[00:12:36.760 --> 00:12:38.760]  你試一下問彼得的父親
[00:12:38.760 --> 00:12:40.760]  想不到的
[00:12:40.760 --> 00:12:42.760]  你兒子以後的名字
[00:12:42.760 --> 00:12:44.760]  會在什麼地方用呢?
[00:12:44.760 --> 00:12:49.760]  救恩是出乎意料的工作
[00:12:49.760 --> 00:12:52.760]  以色列人期盼的尼塞亞
[00:12:52.760 --> 00:12:55.760]  是一個人物
[00:12:55.760 --> 00:12:58.760]  這個人物可能是一個將軍
[00:12:58.760 --> 00:13:00.760]  可能是一個君王
[00:13:00.760 --> 00:13:02.760]  來復興以色列人
[00:13:02.760 --> 00:13:05.760]  來帶領他們對抗羅馬
[00:13:05.760 --> 00:13:06.760]  但是耶穌來
[00:13:06.760 --> 00:13:07.760]  是神自己來的
[00:13:07.760 --> 00:13:09.760]  祂為我們藉著十字架
[00:13:09.760 --> 00:13:11.760]  來成就救恩
[00:13:11.760 --> 00:13:13.760]  十字架在人看來
[00:13:13.760 --> 00:13:15.760]  是沒有用的東西
[00:13:15.760 --> 00:13:17.760]  是愚拙的道理
[00:13:17.760 --> 00:13:18.760]  但是
[00:13:18.760 --> 00:13:19.760]  哥倫多前書說
[00:13:19.760 --> 00:13:21.760]  神卻用愚拙的方法
[00:13:21.760 --> 00:13:24.760]  來完成祂的工作
[00:13:24.760 --> 00:13:25.760]  所以聖經給我們看見
[00:13:25.760 --> 00:13:28.760]  神就是有創意的神
[00:13:28.760 --> 00:13:29.760]  祂做的事情
[00:13:29.760 --> 00:13:31.760]  你猜不到的
[00:13:31.760 --> 00:13:32.760]  你就是神
[00:13:32.760 --> 00:13:37.760]  所以我們要張開我們的眼睛
[00:13:37.760 --> 00:13:40.760]  來觀看上帝的作為
[00:13:40.760 --> 00:13:42.760]  當我們有需要
[00:13:42.760 --> 00:13:43.760]  當我們有困難
[00:13:43.760 --> 00:13:46.760]  我們祈求神的幫助
[00:13:46.760 --> 00:13:48.760]  神啊,我沒有錢
[00:13:48.760 --> 00:13:49.760]  我沒有飯吃
[00:13:49.760 --> 00:13:53.760]  我們就要等候神幫助我們
[00:13:53.760 --> 00:13:55.760]  不是教神怎麼做
[00:13:55.760 --> 00:13:56.760]  神啊,我沒有錢
[00:13:56.760 --> 00:13:57.760]  你給我一點錢吧
[00:13:57.760 --> 00:13:59.760]  你以為只能給你一點錢
[00:13:59.760 --> 00:14:01.760]  才能解決你的問題嗎
[00:14:01.760 --> 00:14:03.760]  神有方法的
[00:14:03.760 --> 00:14:05.760]  如果我們只以為這樣
[00:14:05.760 --> 00:14:07.760]  我們就永遠看不到神做事
[00:14:07.760 --> 00:14:09.760]  因為神已經做了事
[00:14:09.760 --> 00:14:10.760]  看不到
[00:14:10.760 --> 00:14:11.760]  因為我們覺得
[00:14:11.760 --> 00:14:12.760]  不是的,一定要給我錢
[00:14:12.760 --> 00:14:14.760]  才能解決我的問題
[00:14:14.760 --> 00:14:15.760]  不是的
[00:14:15.760 --> 00:14:17.760]  神會給我們飯吃的
[00:14:17.760 --> 00:14:19.760]  你真的不知道嗎
[00:14:19.760 --> 00:14:20.760]  你留心想想
[00:14:20.760 --> 00:14:22.760]  你一生人吃這麼多飯
[00:14:22.760 --> 00:14:25.760]  有哪一餐是神給你吃的
[00:14:25.760 --> 00:14:26.760]  或者
[00:14:26.760 --> 00:14:28.760]  有哪一餐不是神給你吃的
[00:14:28.760 --> 00:14:30.760]  你想清楚
[00:14:30.760 --> 00:14:31.760]  所以
[00:14:31.760 --> 00:14:33.760]  神真的給我們飯吃
[00:14:33.760 --> 00:14:38.760]  我們有時沒有很細心去看上帝的工作
[00:14:38.760 --> 00:14:39.760]  神有恩典的
[00:14:39.760 --> 00:14:42.760]  祂是回應我們的呼求的
[00:14:42.760 --> 00:14:44.760]  以色列人呼求神是回應的
[00:14:44.760 --> 00:14:46.760]  神是願意滿足他們
[00:14:46.760 --> 00:14:48.760]  所以神將馬拿賜給他們
[00:14:48.760 --> 00:14:51.760]  如果我們相信神有恩典就好了
[00:14:51.760 --> 00:14:52.760]  那就很棒了
[00:14:52.760 --> 00:14:53.760]  神有東西給我們
[00:14:53.760 --> 00:14:54.760]  不用擔心
[00:14:54.760 --> 00:14:55.760]  有東西神給我們
[00:14:55.760 --> 00:14:58.760]  我們就開始自己想辦法
[00:14:58.760 --> 00:15:01.760]  我們不是很順從
[00:15:01.760 --> 00:15:03.760]  我們想方法
[00:15:03.760 --> 00:15:05.760]  神吩咐他們
[00:15:05.760 --> 00:15:06.760]  我會給你馬拿
[00:15:06.760 --> 00:15:09.760]  你每天收每天的飯
[00:15:09.760 --> 00:15:12.760]  神說
[00:15:12.760 --> 00:15:13.760]  這是神對摩西說的
[00:15:13.760 --> 00:15:15.760]  我要試驗他們
[00:15:15.760 --> 00:15:17.760]  所以每天要出去拿馬拿
[00:15:17.760 --> 00:15:20.760]  我們接受神給我們
[00:15:20.760 --> 00:15:22.760]  這次我們有想法
[00:15:22.760 --> 00:15:24.760]  神,要不要天天拿
[00:15:24.760 --> 00:15:26.760]  很煩的
[00:15:26.760 --> 00:15:27.760]  天天出去拿
[00:15:27.760 --> 00:15:28.760]  可不可以一天拿
[00:15:28.760 --> 00:15:30.760]  還是兩天呢
[00:15:30.760 --> 00:15:32.760]  所以有些人拿多一點
[00:15:32.760 --> 00:15:34.760]  就是想拿兩天
[00:15:34.760 --> 00:15:37.760]  拿多一點不是他一定要吃多一點
[00:15:37.760 --> 00:15:41.760]  人不是吃他每天所需要吃的
[00:15:41.760 --> 00:15:43.760]  剛才我跟主席說
[00:15:43.760 --> 00:15:45.760]  人都是喜歡吃多一點
[00:15:45.760 --> 00:15:47.760]  我們其實吃七成已經夠用了
[00:15:47.760 --> 00:15:51.760]  但是我們由吃飽為止
[00:15:51.760 --> 00:15:54.760]  本來人為何要可以吃多一點
[00:15:54.760 --> 00:15:58.760]  因為不是所有人餐餐都可以吃
[00:15:58.760 --> 00:15:59.760]  你可以吃多一點
[00:15:59.760 --> 00:16:00.760]  儲起來
[00:16:00.760 --> 00:16:02.760]  你沒得吃的時候就有得用
[00:16:02.760 --> 00:16:04.760]  但是我們是不需要用的
[00:16:04.760 --> 00:16:05.760]  我們餐餐都可以吃
[00:16:05.760 --> 00:16:08.760]  所以我們儲起來的就是儲起來了
[00:16:08.760 --> 00:16:09.760]  要儲多一點
[00:16:09.760 --> 00:16:11.760]  其實我們就七成夠了
[00:16:11.760 --> 00:16:14.760]  但是我們喜歡飽的感覺
[00:16:14.760 --> 00:16:16.760]  所以我們是吃夠十足的
[00:16:16.760 --> 00:16:18.760]  所以我們永遠都多了三成
[00:16:18.760 --> 00:16:21.760]  所以最後我們的體重又多了三成
[00:16:21.760 --> 00:16:23.760]  這樣是沒用的
[00:16:23.760 --> 00:16:26.760]  因為我們不會一餐沒得吃
[00:16:26.760 --> 00:16:28.760]  那些本來有利用的
[00:16:28.760 --> 00:16:30.760]  所以我們有很多方法
[00:16:30.760 --> 00:16:33.760]  不會天天去拿麻辣
[00:16:33.760 --> 00:16:35.760]  是很麻煩的
[00:16:35.760 --> 00:16:37.760]  人是想這些東西的
[00:16:37.760 --> 00:16:38.760]  所以有些人
[00:16:38.760 --> 00:16:39.760]  我不知道你聽過沒有
[00:16:39.760 --> 00:16:41.760]  或者小朋友會不會問這樣的問題
[00:16:41.760 --> 00:16:43.760]  我們要祈禱
[00:16:43.760 --> 00:16:44.760]  每餐祈禱
[00:16:44.760 --> 00:16:46.760]  為何要每餐祈禱
[00:16:46.760 --> 00:16:48.760]  可不可以呢
[00:16:48.760 --> 00:16:50.760]  現在聰明的小朋友會問這些問題
[00:16:50.760 --> 00:16:53.760]  我可不可以一早來祈禱
[00:16:53.760 --> 00:16:55.760]  謝謝天父賜我今天飲食
[00:16:55.760 --> 00:16:56.760]  這樣就可以了
[00:16:56.760 --> 00:16:58.760]  我經常都不用祈禱
[00:16:58.760 --> 00:17:01.760]  我可不可以星期天就祈禱
[00:17:01.760 --> 00:17:04.760]  謝謝天父賜我這個禮拜的飲食
[00:17:04.760 --> 00:17:06.760]  這樣就不用再祈禱了
[00:17:06.760 --> 00:17:07.760]  已經感謝了
[00:17:07.760 --> 00:17:09.760]  或者再聰明一點
[00:17:09.760 --> 00:17:12.760]  就是謝謝天父賜我以後所有的飲食
[00:17:12.760 --> 00:17:14.760]  這樣就祈禱一次算了
[00:17:15.760 --> 00:17:17.760]  耶穌教我們的祈禱不是這樣的
[00:17:17.760 --> 00:17:19.760]  耶穌教我們的祈禱
[00:17:19.760 --> 00:17:21.760]  我們日用的飲食
[00:17:21.760 --> 00:17:23.760]  今天賜給我們
[00:17:23.760 --> 00:17:24.760]  都是每天都要祈禱的
[00:17:24.760 --> 00:17:25.760]  為何每天都要祈禱
