
[00:00:00.000 --> 00:00:03.720]  在美國有一個社會學家做了一個家庭的研究
[00:06:35.920 --> 00:06:38.920]  很可能當他想到這裏的時候
[00:06:38.920 --> 00:06:40.920]  他就想了一條計謀
[00:06:40.920 --> 00:06:42.920]  我們看一看第十節那裏這樣說
[00:06:42.920 --> 00:06:44.920]  那裏說那地遭遇饑荒
[00:06:44.920 --> 00:06:46.920]  因饑荒甚大
[00:06:46.920 --> 00:06:50.920]  阿伯蘭就走埃及去要在那裏暫居
[00:06:50.920 --> 00:06:54.920]  在這裏請大家特別留意暫居這兩個字
[00:06:54.920 --> 00:06:57.920]  當時阿伯蘭這樣想
[00:06:57.920 --> 00:07:02.920]  若果短期之內撒萊太太做著撒萊妹妹
[00:07:02.920 --> 00:07:05.920]  然後當埃及人要來娶她為妻的時候
[00:07:05.920 --> 00:07:07.920]  就一定要過我做哥哥這一關
[00:07:07.920 --> 00:07:10.920]  到時我就跟他們討價還價
[00:07:10.920 --> 00:07:13.920]  有那麼長就拖那麼長
[00:07:13.920 --> 00:07:18.920]  希望在短期內找夠糧食就靜靜地一走了之
[00:07:18.920 --> 00:07:20.920]  若果計劃順利進行的話
[00:07:20.920 --> 00:07:24.920]  阿伯蘭的妻子不單止不會被人搶走
[00:07:24.920 --> 00:07:27.920]  而且她還會撿回一條小命
[00:07:27.920 --> 00:07:29.920]  阿伯蘭就是這樣
[00:07:29.920 --> 00:07:33.920]  當面對饑荒失去他最心愛的太太
[00:07:33.920 --> 00:07:35.920]  和他自己的性命的時候
[00:07:35.920 --> 00:07:37.920]  就企圖用一些欺騙的手段
[00:07:37.920 --> 00:07:40.920]  來解決他眼前的問題
[00:07:40.920 --> 00:07:44.920]  其實阿伯蘭這條計劃是行得通的
[00:07:44.920 --> 00:07:48.920]  若果看中撒萊的是一個普通的埃及人
[00:07:48.920 --> 00:07:50.920]  怎料人算不如天算
[00:07:50.920 --> 00:07:54.920]  看中撒萊的不是阿伯蘭可以隨便討價還價的
[00:07:54.920 --> 00:07:56.920]  埃及皇帝法魯
[00:07:56.920 --> 00:07:58.920]  我們看看第十五節這樣說
[00:07:58.920 --> 00:08:01.920]  法魯的神宰看見了他
[00:08:01.920 --> 00:08:02.920]  即是撒萊
[00:08:02.920 --> 00:08:04.920]  就在法魯面前誇獎他
[00:08:04.920 --> 00:08:08.920]  那婦人就被帶進法魯的宮去
[00:08:08.920 --> 00:08:10.920]  不僅如此
[00:08:10.920 --> 00:08:13.920]  神還在第十六節那裡休了阿伯蘭一默
[00:08:13.920 --> 00:08:15.920]  因為在第三節那裡
[00:08:15.920 --> 00:08:18.920]  神對阿伯蘭的祝福的最後一句
[00:08:18.920 --> 00:08:20.920]  是叫地上的蠻族
[00:08:20.920 --> 00:08:22.920]  即是包括埃及在內
[00:08:22.920 --> 00:08:25.920]  都要因你阿伯蘭得福
[00:08:25.920 --> 00:08:26.920]  但是在這裡
[00:08:26.920 --> 00:08:31.920]  阿伯蘭竟然要受到埃及的皇帝的祝福
[00:08:31.920 --> 00:08:32.920]  第十六節那裡這樣說
[00:08:32.920 --> 00:08:36.920]  法魯因這婦人就厚待阿伯蘭
[00:08:36.920 --> 00:08:39.920]  得了許多牛羊駱駝
[00:08:39.920 --> 00:08:42.920]  公牢母牢瀑被
[00:08:42.920 --> 00:08:44.920]  所以親愛的弟兄姊妹
[00:08:44.920 --> 00:08:46.920]  罪是可以在問題來的時候
[00:08:46.920 --> 00:08:49.920]  給我們一個暫時的解決
[00:08:49.920 --> 00:08:53.920]  但始終都會令我們大受損失
[00:08:53.920 --> 00:08:54.920]  沒錯
[00:08:54.920 --> 00:08:56.920]  阿伯蘭在這裡的確解決了
[00:08:56.920 --> 00:09:00.920]  她的飢餓和生命危險的問題
[00:09:00.920 --> 00:09:03.920]  但這一次如果不是神出手幫她解圍的話
[00:09:03.920 --> 00:09:07.920]  阿伯蘭就會失去了在她世上最心愛的太太
[00:09:07.920 --> 00:09:12.920]  繼而失去神藉著她們的後裔給她們的祝福
[00:09:12.920 --> 00:09:13.920]  第十七節
[00:09:13.920 --> 00:09:16.920]  耶和華因阿伯蘭妻子撒萊的緣故
[00:09:16.920 --> 00:09:19.920]  降大災禍於法魯和他全家
[00:09:19.920 --> 00:09:22.920]  法魯就召了阿伯蘭來說
[00:09:22.920 --> 00:09:25.920]  你這向我所作的是什麼事呢?
[00:09:25.920 --> 00:09:28.920]  為什麼沒有告訴我她是你的妻子?
[00:09:28.920 --> 00:09:30.920]  為什麼說她是你的妹子?
[00:09:30.920 --> 00:09:33.920]  以至我把她娶來作我的妻子
[00:09:33.920 --> 00:09:35.920]  現在你的妻子在這裡
[00:09:35.920 --> 00:09:37.920]  可以帶她走吧
[00:09:37.920 --> 00:09:40.920]  於是法魯吩咐人將阿伯蘭和他妻子
[00:09:40.920 --> 00:09:44.920]  並他所有的都送走了
[00:09:44.920 --> 00:09:48.920]  阿伯蘭不但幾乎失去了她最心愛的太太
[00:09:48.920 --> 00:09:52.920]  在這裡她還在一個不信主的埃及王面前
[00:09:52.920 --> 00:09:54.920]  失盡她的見證
[00:09:54.920 --> 00:09:57.920]  當我還在美國讀神學的時候
[00:09:57.920 --> 00:10:01.920]  有一個主日輪到我做主日崇拜的主席
[00:10:01.920 --> 00:10:05.920]  但在前一晚因為主日學預備了很晚的緣故
[00:10:05.920 --> 00:10:08.920]  所以第二天早上遲了起床
[00:10:08.920 --> 00:10:10.920]  於是我就匆匆上了車
[00:10:10.920 --> 00:10:12.920]  明知道是犯法
[00:10:12.920 --> 00:10:16.920]  都在一條走55米的高速公路上走85米
[00:10:16.920 --> 00:10:20.920]  結果當路程快要完結的時候
[00:10:20.920 --> 00:10:24.920]  我就在倒後鏡看到一盞閃爍的紅燈
[00:10:24.920 --> 00:10:26.920]  和一盞閃爍的藍燈
[00:10:26.920 --> 00:10:30.920]  結果我就被警察停下來
[00:10:30.920 --> 00:10:33.920]  警察一邊抄我牌一邊和我聊天
[00:10:33.920 --> 00:10:36.920]  他說:Where are you going? 你去哪裏?
[00:10:36.920 --> 00:10:39.920]  當時我真的很小聲地告訴他
[00:10:39.920 --> 00:10:43.920]  To church 去教堂
[00:10:43.920 --> 00:10:48.920]  Where do you say you are going? 你去哪裏?
[00:10:48.920 --> 00:10:50.920]  所以我就大聲一點
[00:10:50.920 --> 00:10:53.920]  To church 去教堂
[00:10:53.920 --> 00:10:56.920]  So what do you do for a living? 你做什麼工作?
[00:10:56.920 --> 00:10:58.920]  阿先生 你成行呢?
[00:10:58.920 --> 00:11:02.920]  I am a student 我是一個學生
[00:11:02.920 --> 00:11:09.920]  Ok, which university are you going to? 你去哪一間大學?
[00:11:09.920 --> 00:11:14.920]  Dallas Theological Seminary 達拉斯實學院
[00:11:14.920 --> 00:11:16.920]  當他抄完我的牌後
[00:11:16.920 --> 00:11:20.920]  他跟我說:老友,小心開車
[00:11:20.920 --> 00:11:26.920]  否則很容易提早升天見天父
[00:11:26.920 --> 00:11:28.920]  親愛的弟兄姊妹,你們看到嗎?
[00:11:28.920 --> 00:11:33.920]  開快車,用犯罪的方法
[00:11:33.920 --> 00:11:36.920]  的確可以令我不用遲到
[00:11:36.920 --> 00:11:38.920]  準時回到教會
[00:11:38.920 --> 00:11:41.920]  真的好像可以解決眼前的問題
[00:11:41.920 --> 00:11:45.920]  不過開快車會令我很容易發生意外
[00:11:45.920 --> 00:11:49.920]  很容易會失去我世上最心愛的太太
[00:11:49.920 --> 00:11:54.920]  我還很容易會在一個不信主的警察面前
[00:11:54.920 --> 00:11:56.920]  失去我的見證
[00:11:56.920 --> 00:11:59.920]  還以為經歷過這件事之後
[00:11:59.920 --> 00:12:02.920]  阿伯蘭一定會十足地學到功課
[00:12:02.920 --> 00:12:07.920]  以後一定不會再用旁門左道的方法去解決問題
[00:12:07.920 --> 00:12:08.920]  如果你真的這樣想的話
[00:12:08.920 --> 00:12:10.920]  你真是大錯特錯
[00:12:10.920 --> 00:12:13.920]  讓我們回到《創世紀》第20章
[00:12:13.920 --> 00:12:15.920]  我們看頭兩節
[00:12:15.920 --> 00:12:19.920]  那裡說:阿伯拉罕從那裡往南地遷去
[00:12:19.920 --> 00:12:23.920]  寄居在迦底斯的樞爾中間的基拉爾
[00:12:23.920 --> 00:12:26.920]  阿伯拉罕稱他妻撒拉為妹子
[00:12:26.920 --> 00:12:31.920]  基拉爾王阿比米勒差人把撒拉娶了去
[00:12:31.920 --> 00:12:34.920]  後來神在第3至18節
[00:12:34.920 --> 00:12:39.920]  用和第12章差不多的手法將撒拉救了出來
[00:12:39.920 --> 00:12:42.920]  親愛的弟兄姊妹,你們看到嗎?
[00:12:42.920 --> 00:12:45.920]  阿伯拉罕沒有對付他第一次犯的罪
[00:12:45.920 --> 00:12:48.920]  以致他一錯再錯
[00:12:48.920 --> 00:12:50.920]  不過相信在座當中
[00:12:50.920 --> 00:12:53.920]  有弟兄姊妹都會像阿伯拉罕那樣
[00:12:53.920 --> 00:12:56.920]  我們感到去改一個多年的惡習
[00:12:56.920 --> 00:12:58.920]  真是談何容易
[00:12:58.920 --> 00:13:00.920]  所以導航會的創辦人
[00:13:00.920 --> 00:13:04.920]  兼第一任的會長Dawson Chapman就這樣說
[00:13:04.920 --> 00:13:06.920]  他說萬事起頭難
[00:13:06.920 --> 00:13:09.920]  通常浪費得最多的時間
[00:13:09.920 --> 00:13:12.920]  就在開始的時候
[00:13:12.920 --> 00:13:16.920]  話說有一次魔鬼和一群邪靈開了一個奮興會
[00:13:16.920 --> 00:13:19.920]  商量一下如何摧毀基督徒的見證
[00:13:19.920 --> 00:13:22.920]  於是開會一開始的時候
[00:13:22.920 --> 00:13:24.920]  魔鬼就對那群邪靈說
[00:13:24.920 --> 00:13:27.920]  各位卿家,有什麼嶄新的想法
[00:13:27.920 --> 00:13:30.920]  儘管說出來,大家可以參詳一下
[00:13:30.920 --> 00:13:33.920]  有一個邪靈站了出來
[00:13:33.920 --> 00:13:35.920]  他就說我有一個好的方法
[00:13:35.920 --> 00:13:37.920]  不如告訴這群基督徒
[00:13:37.920 --> 00:13:40.920]  死後根本沒有審判
[00:13:40.920 --> 00:13:42.920]  沒有審判的恐懼
[00:13:42.920 --> 00:13:47.920]  這群基督徒有誰有動力去為神作見證呢
[00:13:47.920 --> 00:13:49.920]  接著有第二個邪靈出來
[00:13:49.920 --> 00:13:51.920]  他說我有一個更好的方法
[00:13:51.920 --> 00:13:54.920]  正所謂重賞之下必有勇夫
[00:13:54.920 --> 00:13:56.920]  不如告訴這群基督徒
[00:13:56.920 --> 00:13:58.920]  死後根本沒有獎賞
[00:13:58.920 --> 00:14:01.920]  但沒有獎賞的指望
[00:14:01.920 --> 00:14:05.920]  相信他們一定會失去了為神作見證的動力
[00:14:05.920 --> 00:14:08.920]  接著有第三個邪靈出來
[00:14:08.920 --> 00:14:12.920]  他就說我有一個比先前這兩個更好的方法
[00:14:12.920 --> 00:14:14.920]  不如告訴這群基督徒
[00:14:14.920 --> 00:14:16.920]  不用這麼心急
[00:14:16.920 --> 00:14:20.920]  遲些才去為神作見證都不遲
[00:14:20.920 --> 00:14:23.920]  當時魔鬼和所有其他的邪靈
[00:14:23.920 --> 00:14:25.920]  立刻異口同聲地說
[00:14:25.920 --> 00:14:29.920]  他們說這個確實是一個妙法
[00:14:29.920 --> 00:14:31.920]  我們只要告訴他們
[00:14:31.920 --> 00:14:34.920]  為主作見證確實是每一個基督徒的天職
[00:14:34.920 --> 00:14:37.920]  只不過為主作見證也不用這麼急
[00:14:37.920 --> 00:14:39.920]  等到我們學業有成
[00:14:39.920 --> 00:14:41.920]  等到我們事業有成
[00:14:41.920 --> 00:14:43.920]  等到我們子女都長大了
[00:14:43.920 --> 00:14:44.920]  才去作見證
[00:14:44.920 --> 00:14:45.920]  這樣也不遲
[00:14:45.920 --> 00:14:47.920]  親愛的弟兄姊妹
[00:14:47.920 --> 00:14:51.920]  我發覺聽道和行道之間的時間相隔得越短
[00:14:51.920 --> 00:14:55.920]  我們遵行神話語的機會就越高
[00:14:55.920 --> 00:14:56.920]  相反地
[00:14:56.920 --> 00:15:00.920]  聽道和行道之間的時間相隔得越久
[00:15:00.920 --> 00:15:03.920]  我們遵行神話語的機會就越低
[00:15:03.920 --> 00:15:05.920]  所以親愛的弟兄姊妹
[00:15:05.920 --> 00:15:09.920]  若然今天神感動你去改一個壞習慣的話
[00:15:09.920 --> 00:15:12.920]  你就要爭取時間立刻遵行
[00:15:12.920 --> 00:15:13.920]  否則的話
[00:15:13.920 --> 00:15:17.920]  你對遵行神話語的機會就差不多等於零
[00:15:17.920 --> 00:15:20.920]  不過在座當中
[00:15:20.920 --> 00:15:22.920]  或許有弟兄姊妹會這樣想
[00:15:22.920 --> 00:15:24.920]  亞伯拉罕雖然一錯再錯
[00:15:24.920 --> 00:15:26.920]  但他也算大步濫過
[00:15:26.920 --> 00:15:28.920]  什麼事都沒有
[00:15:28.920 --> 00:15:29.920]  如果你真的這樣想的話
[00:15:29.920 --> 00:15:31.920]  你就大錯特錯了
[00:15:31.920 --> 00:15:34.920]  讓我們一起揭開第十六章
[00:15:34.920 --> 00:15:35.920]  第一節這樣說
[00:15:35.920 --> 00:15:37.920]  在亞伯拉罕的日子
[00:15:37.920 --> 00:15:39.920]  那地有一次饑荒
[00:15:39.920 --> 00:15:40.920]  這時又有饑荒
[00:15:40.920 --> 00:15:42.920]  以撒就往基拉爾去
[00:15:42.920 --> 00:15:46.920]  到非利士人的阿比米勒那裡
[00:15:46.920 --> 00:15:47.920]  第六節
[00:15:47.920 --> 00:15:49.920]  以撒就住在基拉爾
[00:15:49.920 --> 00:15:52.920]  那地方的人問道他的妻子
[00:15:52.920 --> 00:15:54.920]  他便說那是我的妹子
[00:15:54.920 --> 00:15:56.920]  原來他怕說是我的妻子
[00:15:56.920 --> 00:16:02.920]  心裡想恐怕這地方的人為尼伯加的緣故殺我
[00:16:02.920 --> 00:16:04.920]  因為她容貌峻美
[00:16:04.920 --> 00:16:06.920]  他在那裡住了許久
[00:16:06.920 --> 00:16:07.920]  有一天
[00:16:07.920 --> 00:16:12.920]  非利士人的王阿比米勒從窗戶裡往外觀看
[00:16:12.920 --> 00:16:16.920]  見以撒和他的妻子尼伯加戲歡
[00:16:16.920 --> 00:16:20.920]  阿比米勒召了以撒來對他說
[00:16:20.920 --> 00:16:22.920]  她實是你的妻子
[00:16:22.920 --> 00:16:25.920]  你怎麼說她是你的妹子呢
[00:16:25.920 --> 00:16:29.920]  以撒說我心裡想恐怕我因她而死
[00:16:29.920 --> 00:16:31.920]  阿比米勒說
[00:16:31.920 --> 00:16:34.920]  你向我們所作的是什麼事呢
[00:16:34.920 --> 00:16:37.920]  民眾險些有人和你的妻子同寢
[00:16:37.920 --> 00:16:39.920]  把我們陷在罪裡
[00:16:39.920 --> 00:16:42.920]  於是阿比米勒曉語眾民說
[00:16:42.920 --> 00:16:45.920]  凡沾著這個人或是他的妻子的
[00:16:45.920 --> 00:16:48.920]  定要把他自死
[00:16:48.920 --> 00:16:49.920]  所以親愛的弟兄姊妹
[00:16:49.920 --> 00:16:51.920]  罪若被容讓的話
[00:16:51.920 --> 00:16:54.920]  就會在我們生命往後的日子
[00:16:54.920 --> 00:16:58.920]  甚至在我們下一代重蹈覆轍
[00:16:58.920 --> 00:17:00.920]  相信大家都記得
[00:17:00.920 --> 00:17:03.920]  在撒姆爾記上有一個人叫以利
[00:17:03.920 --> 00:17:05.920]  是當時的大祭司
[00:17:05.920 --> 00:17:07.920]  他兩個兒子何弗尼和菲尼哈
[00:17:07.920 --> 00:17:10.920]  也是以色列當時的大祭司
[00:17:10.920 --> 00:17:14.920]  可惜他兩個兒子在神殿裡竊俗無禮
[00:17:14.920 --> 00:17:18.920]  時常和會幕前的女人糾合
[00:17:18.920 --> 00:17:21.920]  後來有很多人向以利投訴
[00:17:21.920 --> 00:17:25.920]  但以利對這些投訴一概不理
[00:17:25.920 --> 00:17:28.920]  結果神差過先知告訴以利
[00:17:28.920 --> 00:17:31.920]  就正因為他包庇他兩個兒子的緣故
[00:17:31.920 --> 00:17:34.920]  神就要把他整個家族
[00:17:34.920 --> 00:17:37.920]  在神的祭壇面前消滅盡盡
[00:17:37.920 --> 00:17:39.920]  他兩個兒子會同時死去
[00:17:39.920 --> 00:17:44.920]  他的子孫也會在合年齡做祭司前死去
[00:17:44.920 --> 00:17:46.920]  親愛的弟兄姊妹
[00:17:46.920 --> 00:17:49.920]  容讓罪是一件可怕的事
[00:17:49.920 --> 00:17:52.920]  就像以利就像阿伯拉罕
[00:17:52.920 --> 00:17:56.920]  他們沒有對付好在他們生命中的罪
[00:17:56.920 --> 00:17:58.920]  結果不但害了他自己
[00:17:58.920 --> 00:18:01.920]  還連累了他們的下一代
[00:18:01.920 --> 00:18:03.920]  不過在這裡在座當中
[00:18:03.920 --> 00:18:04.920]  或者有人想問
[00:18:04.920 --> 00:18:07.920]  照計阿伯蘭沒有真的坐下來
[00:18:07.920 --> 00:18:11.920]  教他的兒子阿爾薩如何說謊
[00:18:11.920 --> 00:18:15.920]  那究竟阿爾薩又怎會學到這麼十足實呢
[00:18:15.920 --> 00:18:17.920]  有人做了一個
[00:18:17.920 --> 00:18:20.920]  人如何學習的研究
[00:18:20.920 --> 00:18:22.920]  在這個研究裏面
[00:18:22.920 --> 00:18:25.920]  他發現每一個人學習一件事的時候
[00:18:25.920 --> 00:18:29.920]  其中1%是藉著味覺
[00:18:29.920 --> 00:18:32.920]  1/2%是靠觸覺
[00:18:32.920 --> 00:18:35.920]  1/3%是靠嗅覺
[00:18:35.920 --> 00:18:38.920]  11%是靠聽覺
[00:18:38.920 --> 00:18:43.920]  83%是靠視覺
[00:18:43.920 --> 00:18:47.920]  所以我們不需要每一次都用嘴巴
[00:18:47.920 --> 00:18:49.920]  向我們身邊的小蚊子說教
[00:18:49.920 --> 00:18:51.920]  教他們如何愛主
[00:18:51.920 --> 00:18:53.920]  教他們如何待人處事
[00:18:53.920 --> 00:18:55.920]  這個固然是重要
[00:18:55.920 --> 00:18:57.920]  不過更重要的就是新教
[00:18:57.920 --> 00:18:59.920]  因為我們怎樣
[00:18:59.920 --> 00:19:03.920]  他們看到之後就會有樣學樣
[00:19:03.920 --> 00:19:05.920]  鍾仔十四歲的時候
[00:19:05.920 --> 00:19:07.920]  有一次見到他爸爸下班
[00:19:07.920 --> 00:19:10.920]  回到家的時候興高采烈地跟他說
[00:19:10.920 --> 00:19:13.920]  他說今天超速駕駛被警察抄牌
[00:19:13.920 --> 00:19:17.920]  幸好在政府高層有個老友幫他解決了
[00:19:17.920 --> 00:19:20.920]  鍾仔十五歲那一年
[00:19:20.920 --> 00:19:23.920]  坐他媽媽的私家車上學的時候
[00:19:23.920 --> 00:19:25.920]  見到他媽媽一時不小心
[00:19:25.920 --> 00:19:29.920]  把車的尾部撞到後面那棵樹那裡
[00:19:29.920 --> 00:19:31.920]  車身嚴重受損
[00:19:31.920 --> 00:19:34.920]  當時他媽媽就這樣跟他說
[00:19:34.920 --> 00:19:37.920]  一陣警察叔叔來到的時候
[00:19:37.920 --> 00:19:42.920]  就跟他說我們車是停在市中心的停車場那裡的時候
[00:19:42.920 --> 00:19:44.920]  被人撞成這樣
[00:19:44.920 --> 00:19:49.920]  這樣我們才可以拿到保險公司的賠償
[00:19:49.920 --> 00:19:53.920]  鍾仔十六歲那年就聽他外公在想當年
