
[00:00:00.000 --> 00:00:03.580]  Pastor Johnny上星期跟我們分享了一個訊息
[00:02:37.040 --> 00:02:38.640]  要大聲一點唱,大聲一點說
[00:02:38.640 --> 00:02:40.140]  預備,起
[00:02:40.140 --> 00:02:45.000]  天國有好比一個人要出外遠行
[00:02:45.000 --> 00:02:47.440]  就叫了僕人來
[00:02:47.440 --> 00:03:04.240]  啪啪的駕燕教及啪,啪啪的駕燕教及啪
[00:03:04.240 --> 00:03:07.080]  好了,今天盡量走到後面找大家
[00:03:07.080 --> 00:03:07.940]  見大家
[00:03:07.940 --> 00:03:09.440]  真是這麼專心
[00:03:09.440 --> 00:03:10.980]  一定是在看經文,是不是?
[00:03:10.980 --> 00:03:12.440]  在看手機的經文
[00:03:12.440 --> 00:03:14.140]  好,有誰看過這一段parable?
[00:03:14.140 --> 00:03:16.080]  有誰看過這個 passage?
[00:03:16.080 --> 00:03:17.400]  OK, thank you
[00:03:17.400 --> 00:03:18.880]  好了,那我想問
[00:03:18.880 --> 00:03:24.640]  這個 passage,這個比喻是想說些什麼?
[00:03:24.640 --> 00:03:25.280]  試試吧
[00:03:25.280 --> 00:03:27.480]  喊出來吧,不找你們了,喊出來
[00:03:27.480 --> 00:03:30.280]  他想說什麼?這個parable
[00:03:30.280 --> 00:03:32.380]  看看大家記不記得
[00:03:32.380 --> 00:03:34.280]  God has given different people
[00:03:34.280 --> 00:03:36.180]  different gifts and talents
[00:03:36.180 --> 00:03:37.080]  是,非常好
[00:03:37.080 --> 00:03:38.840]  給不同的人有不同的恩賜
[00:03:38.840 --> 00:03:39.640]  還有沒有?
[00:03:39.640 --> 00:03:43.200]  還有沒有什麼學習或者教導?
[00:03:43.200 --> 00:03:45.040]  喊出來吧,後面
[00:03:45.040 --> 00:03:49.100]  還教我們做什麼?
[00:03:49.100 --> 00:03:50.580]  好瀟灑
[00:03:50.580 --> 00:03:51.600]  忠心
[00:03:51.600 --> 00:03:54.680]  OK,是,be faithful
[00:03:54.680 --> 00:03:58.740]  還有沒有其他?
[00:03:58.740 --> 00:03:59.940]  Don't be lazy
[00:03:59.940 --> 00:04:01.300]  是,不要懶
[00:04:01.300 --> 00:04:04.780]  還有沒有?
[00:04:04.780 --> 00:04:06.840]  還有嗎?
[00:04:06.840 --> 00:04:08.580]  是,要忠心,OK
[00:04:08.580 --> 00:04:10.680]  就是給你五千,你就要賺五千
[00:04:10.680 --> 00:04:12.340]  給你二千,就賺二千
[00:04:12.340 --> 00:04:13.540]  好了,要忠心
[00:04:13.540 --> 00:04:15.440]  很容易明白吧?大家都知道了
[00:04:15.440 --> 00:04:16.780]  好了,說完了
[00:04:16.780 --> 00:04:17.700]  今天不用聽了
[00:04:17.700 --> 00:04:20.200]  這個訊息就完了,走了,拜拜
[00:04:20.200 --> 00:04:20.940]  是不是?
[00:04:20.940 --> 00:04:23.940]  OK,其實不是的
[00:04:23.940 --> 00:04:26.100]  除了剛才以上的東西
[00:04:26.100 --> 00:04:27.980]  我們以往聽的應用就是
[00:04:27.980 --> 00:04:29.840]  很好,要忠心
[00:04:29.840 --> 00:04:31.400]  要忠心,是
[00:04:31.400 --> 00:04:33.240]  不要懶,OK
[00:04:33.240 --> 00:04:35.580]  要用你的gifts and talents
[00:04:35.580 --> 00:04:38.240]  但是今天我們其實再想走前一步
[00:04:38.240 --> 00:04:39.800]  我們再看深入一點
[00:04:39.800 --> 00:04:41.580]  特別我們要去想一下
[00:04:41.580 --> 00:04:44.680]  其實那個拿一千的僕人
[00:04:44.680 --> 00:04:46.880]  究竟他做了些什麼
[00:04:46.880 --> 00:04:48.680]  或者他做錯了些什麼
[00:04:48.680 --> 00:04:51.280]  為什麼,還有他為什麼要這樣做
[00:04:51.280 --> 00:04:52.900]  我們再想一想
[00:04:52.900 --> 00:04:53.740]  用另一個aspect
[00:04:53.740 --> 00:04:56.240]  用另一個角度我們去想多一點,好嗎?
[00:04:56.240 --> 00:04:57.240]  好了,來了
[00:04:57.240 --> 00:04:59.180]  故事就是這樣說,大家都知道了
[00:04:59.180 --> 00:05:02.340]  有一個人要離開他的家一段時間
[00:05:02.340 --> 00:05:04.840]  因此他就將他的property
[00:05:04.840 --> 00:05:08.340]  將他的產業交給三個僕人
[00:05:08.340 --> 00:05:10.440]  好了,單單這一句
[00:05:10.440 --> 00:05:12.280]  如果我們細心一點去想
[00:05:12.280 --> 00:05:15.140]  我們會發現至少有兩個疑問
[00:05:15.140 --> 00:05:17.980]  第一,這個主人是什麼人呢?
[00:05:17.980 --> 00:05:20.340]  第二,為什麼他離開家裡
[00:05:20.340 --> 00:05:23.440]  他會將一個的全副身家
[00:05:23.440 --> 00:05:25.480]  交給他的servant
[00:05:25.480 --> 00:05:27.200]  有沒有人想過這個問題?
[00:05:27.200 --> 00:05:28.340]  是不是?他離開了家裡
[00:05:28.340 --> 00:05:31.280]  要將所有的身家交給他的僕人
[00:05:31.280 --> 00:05:32.440]  大家想想
[00:05:32.440 --> 00:05:33.540]  比唱是我
[00:05:33.540 --> 00:05:36.640]  我出旅行,我就去了新加坡
[00:05:36.640 --> 00:05:39.540]  新加坡我是會不會將我的身家
[00:05:39.540 --> 00:05:42.440]  全副身家交給大家?
[00:05:42.440 --> 00:05:43.840]  沒有了,是不是?
[00:05:43.840 --> 00:05:44.580]  是嗎?
[00:05:44.580 --> 00:05:45.980]  以為是吧?
[00:05:45.980 --> 00:05:47.240]  應該的,是吧?
[00:05:47.240 --> 00:05:49.440]  更何況,我沒有什麼身家
[00:05:49.440 --> 00:05:51.240]  這個人有,是嗎?
[00:05:51.240 --> 00:05:53.400]  好了,正常是不會的
[00:05:53.400 --> 00:05:54.580]  為什麼會出旅行
[00:05:54.580 --> 00:05:56.940]  我們會將身家交給他呢?
[00:05:56.940 --> 00:05:59.580]  原來在《路加福音》
[00:05:59.580 --> 00:06:02.580]  我們叫他做一個平衡的經文
[00:06:02.580 --> 00:06:03.740]  《路加福音》
[00:06:03.740 --> 00:06:05.000]  十九章他這樣說
[00:06:05.000 --> 00:06:06.940]  有一段經文
[00:06:06.940 --> 00:06:10.080]  路加同樣記載了這個比喻
[00:06:10.080 --> 00:06:12.280]  就是說有一個貴族
[00:06:12.280 --> 00:06:14.000]  要往遠方去
[00:06:14.000 --> 00:06:17.200]  為了取得皇位,然後回來
[00:06:17.200 --> 00:06:19.200]  這裡告訴我們什麼?
[00:06:19.200 --> 00:06:20.780]  他是一個貴族
[00:06:20.780 --> 00:06:22.780]  一個nobleman,是不是?
[00:06:22.780 --> 00:06:24.380]  就是一個有錢人
[00:06:24.380 --> 00:06:27.100]  他才有錢分給其他人
[00:06:27.100 --> 00:06:28.840]  分給他們的僕人
[00:06:28.840 --> 00:06:30.600]  好了
[00:06:30.600 --> 00:06:31.940]  但是第二個問題
[00:06:31.940 --> 00:06:33.180]  就是為什麼他出旅行
[00:06:33.180 --> 00:06:35.580]  也要將財富交給別人呢?
[00:06:35.580 --> 00:06:37.000]  OK,為什麼他出旅行
[00:06:37.000 --> 00:06:40.980]  也要將這麼多錢交給他們呢?
[00:06:40.980 --> 00:06:42.840]  好了,雖然經文這裡沒有說
[00:06:42.840 --> 00:06:45.980]  不過原來跟當時的文化
[00:06:45.980 --> 00:06:47.340]  有些關係的
[00:06:47.340 --> 00:06:49.040]  原來在以前的時候
[00:06:49.040 --> 00:06:53.380]  他們要出旅行是靠什麼的?
[00:06:53.380 --> 00:06:55.240]  駱駝,或者有錢一點的駱駝
[00:06:55.240 --> 00:06:57.100]  可能靠腳,是不是?
[00:06:57.100 --> 00:06:59.740]  甚至耶穌的時候是走路的,是不是?
[00:06:59.740 --> 00:07:04.280]  到了跨過省份、城鎮、城市
[00:07:04.280 --> 00:07:06.500]  其實是挺危險的
[00:07:06.500 --> 00:07:09.380]  不知道大家記不記得這個故事是什麼?
[00:07:09.380 --> 00:07:11.040]  好,大家猜猜
[00:07:11.040 --> 00:07:14.200]  這個故事是什麼?
[00:07:14.200 --> 00:07:16.780]  哦,撒瑪利安,對,Semaritan
[00:07:16.780 --> 00:07:18.740]  好了,這個人
[00:07:18.740 --> 00:07:21.280]  經文說他是由耶路撒冷
[00:07:21.280 --> 00:07:23.900]  要去耶利哥這個地方
[00:07:23.900 --> 00:07:28.140]  在路途上就被人打到半死
[00:07:28.140 --> 00:07:29.600]  所以其實在路途上
[00:07:29.600 --> 00:07:30.640]  當他出旅行
[00:07:30.640 --> 00:07:34.380]  以前是很容易遇上這些危險
[00:07:34.380 --> 00:07:37.200]  所以基於安全的問題、原因
[00:07:37.200 --> 00:07:39.400]  以前的主人或者有錢人也好
[00:07:39.400 --> 00:07:43.180]  他出旅行也是會交低那些財產給別人的
[00:07:43.180 --> 00:07:45.400]  OK,這個是文化上的一件事
[00:07:45.400 --> 00:07:47.340]  意思他們可以繼續去照顧
[00:07:47.340 --> 00:07:49.140]  繼續打理
[00:07:49.140 --> 00:07:51.400]  所以其實耶穌在說的是
[00:07:51.400 --> 00:07:53.300]  按著當時正在發生的事
[00:07:53.300 --> 00:07:55.480]  按著他的文化去說
[00:07:55.480 --> 00:07:57.440]  所以我們不明白是正常的
[00:07:57.440 --> 00:07:59.980]  他們一說就會明白
[00:07:59.980 --> 00:08:03.080]  所以經文在第15節就說
[00:08:03.080 --> 00:08:05.140]  他按著各人的財幹
[00:08:05.140 --> 00:08:09.380]  OK,給了五千、二千、一千
[00:08:09.380 --> 00:08:11.480]  然後出外遠行了
[00:08:11.480 --> 00:08:14.580]  好了,但當我們再看這一節經文
[00:08:14.580 --> 00:08:18.500]  OK,我們嘗試去代入第三個僕人,好嗎?
[00:08:18.500 --> 00:08:21.340]  第三個僕人就是拿一千的那個
[00:08:21.340 --> 00:08:24.740]  因為我剛才說我們會專注去想他,是嗎?
[00:08:24.740 --> 00:08:27.380]  好了,如果你是拿一千那個
[00:08:27.380 --> 00:08:32.400]  或許你很快又有一個感覺
[00:08:32.400 --> 00:08:36.100]  就是為何那兩個拿得多一點,OK?
[00:08:36.100 --> 00:08:38.500]  為何他們可以拿五千、拿二千
[00:08:38.500 --> 00:08:41.040]  為何我拿一千的?
[00:08:41.040 --> 00:08:43.080]  當我們看到數字
[00:08:43.080 --> 00:08:44.800]  就好像我們在學校看分數一樣
[00:08:44.800 --> 00:08:47.000]  我們都會有那種感覺出來
[00:08:47.000 --> 00:08:48.540]  覺得不公平
[00:08:48.540 --> 00:08:51.540]  這種比較經常又彈出來,是嗎?
[00:08:51.540 --> 00:08:53.540]  你說按著各人的財幹
[00:08:53.540 --> 00:08:55.200]  按著因次這樣
[00:08:55.200 --> 00:08:58.900]  那為何你憑甚麼覺得我少一點,是嗎?
[00:08:58.900 --> 00:08:59.840]  會不會這樣想?
[00:08:59.840 --> 00:09:01.480]  有些人是會這樣想的
[00:09:01.480 --> 00:09:02.600]  即是他拿了一千
[00:09:02.600 --> 00:09:05.940]  雖然聽上去對我們來說其實很少,是嗎?
[00:09:05.940 --> 00:09:08.240]  但他仍然會跟別人比較
[00:09:08.240 --> 00:09:10.980]  為何他有那麼多,大家都是拿大獎
[00:09:10.980 --> 00:09:14.840]  頭個三名,為何你拿那麼多,這樣
[00:09:14.840 --> 00:09:17.180]  記得我們在過去兩個星期
[00:09:17.180 --> 00:09:20.480]  或者我上次在Zoom說到的時候
[00:09:20.480 --> 00:09:23.280]  說過不要比較這個主題,是嗎?
[00:09:23.280 --> 00:09:25.500]  大家都很認識、很熟悉
[00:09:25.500 --> 00:09:27.880]  原來屬神的人是不要比較
[00:09:27.880 --> 00:09:29.540]  上帝的兒女不要比較
[00:09:29.540 --> 00:09:32.940]  記得我說那個花了十二個鐘工作
[00:09:32.940 --> 00:09:34.840]  OK? 打份工十二個鐘
[00:09:34.840 --> 00:09:36.800]  跟你打工打一個鐘
[00:09:36.800 --> 00:09:39.200]  拿的錢是一樣的,是嗎?
[00:09:39.200 --> 00:09:41.180]  全部都是一個銀幣
[00:09:41.180 --> 00:09:43.840]  我上次想表達些甚麼?
[00:09:43.840 --> 00:09:47.680]  就是說上帝有絕對的主權
[00:09:47.680 --> 00:09:51.700]  上帝要給一個花了一個鐘的人
[00:09:51.700 --> 00:09:53.280]  都是這樣的價錢,是嗎?
[00:09:53.280 --> 00:09:56.300]  是他的一個決定,是嗎?
[00:09:56.300 --> 00:09:58.300]  上帝有權去這樣決定的
[00:09:58.300 --> 00:10:01.040]  我們只需要做回我們的職責,是嗎?
[00:10:01.040 --> 00:10:07.340]  我們只需要去做回我們今天所擁有的那個職責
[00:10:07.340 --> 00:10:09.380]  同樣在今天這個才幹的比喻
[00:10:09.380 --> 00:10:10.640]  我想說的第一點
[00:10:10.640 --> 00:10:13.680]  就是我們仍然要放下這個比較
[00:10:13.680 --> 00:10:15.300]  為何又要說這件事?
[00:10:15.300 --> 00:10:19.580]  因為那種的比較實在太容易彈出來了
[00:10:19.580 --> 00:10:23.640]  那種的妒忌,那種跟別人比較的感覺
[00:10:23.640 --> 00:10:25.800]  實在太容易了,對我們華人來說
[00:10:25.800 --> 00:10:29.280]  尤其是我們很容易會羨慕
[00:10:29.280 --> 00:10:30.680]  好像剛才Chloe說得很好
[00:10:30.680 --> 00:10:32.980]  我們向其他人妒忌
[00:10:32.980 --> 00:10:35.880]  向一些人我們給下去就自卑
[00:10:35.880 --> 00:10:38.200]  為何會是這樣?是嗎?
[00:10:38.200 --> 00:10:39.540]  為何別人有五千元
[00:10:39.540 --> 00:10:40.480]  別人有兩千元
[00:10:40.480 --> 00:10:41.940]  為何只有一千元?
[00:10:41.940 --> 00:10:45.840]  這種的憎敬不斷在我們的心裏面會走出來
[00:10:45.840 --> 00:10:48.100]  所以其實我們再次去看的時候
[00:10:48.100 --> 00:10:49.700]  其實都是好的
[00:10:49.700 --> 00:10:52.480]  相反我們要相信些什麼?
[00:10:52.480 --> 00:10:54.980]  上帝是真的了解你的
[00:10:54.980 --> 00:10:57.480]  上帝今天真的了解你和我的
[00:10:57.480 --> 00:11:00.180]  所以祂知道怎樣按住祂的恩賜
[00:11:00.180 --> 00:11:03.180]  按住我們的才幹去分配
[00:11:03.180 --> 00:11:04.900]  OK?按住我們的恩賜
[00:11:04.900 --> 00:11:07.840]  按住我們的才幹去分配Talent
[00:11:07.840 --> 00:11:09.340]  分配那些Gift
[00:11:09.340 --> 00:11:12.380]  Each according to one's ability
[00:11:12.380 --> 00:11:15.500]  因為祂知道我們能夠承受到多少
[00:11:15.500 --> 00:11:17.140]  說真的,我給多些給你
[00:11:17.140 --> 00:11:18.580]  你是否能夠管理到
[00:11:18.580 --> 00:11:22.380]  這一刻你是否能夠管理到這些東西呢?
[00:11:22.380 --> 00:11:24.040]  其實我們都要問自己
[00:11:24.040 --> 00:11:26.480]  所以今天如果你覺得你自己
[00:11:26.480 --> 00:11:28.880]  為何你所擁有的那麼少
[00:11:28.880 --> 00:11:31.180]  為何你覺得你被別人給下去
[00:11:31.180 --> 00:11:33.180]  為何別人唱歌那麼好聽
[00:11:33.180 --> 00:11:34.740]  因為我以前都很喜歡音樂
[00:11:34.740 --> 00:11:36.480]  我經常都這樣和別人比較
[00:11:36.480 --> 00:11:37.500]  是嗎?很真實的
[00:11:37.500 --> 00:11:38.800]  我很看重這件事
[00:11:38.800 --> 00:11:40.200]  我就會和別人比較
[00:11:40.200 --> 00:11:42.680]  唉呀!我盡了力都是打過人
[00:11:42.680 --> 00:11:45.040]  即是這種感覺就是
[00:11:45.040 --> 00:11:46.840]  是很真實的,就是這樣
[00:11:46.840 --> 00:11:47.980]  為何別人有那麼多恩賜
[00:11:47.980 --> 00:11:49.340]  我們有那麼少
[00:11:49.340 --> 00:11:50.180]  但我想說
[00:11:50.180 --> 00:11:52.980]  我們今天不要去介懷這些事情
[00:11:52.980 --> 00:11:54.640]  相反我們要知道些甚麼
[00:11:54.640 --> 00:11:56.000]  上帝愛我們
[00:11:56.000 --> 00:11:57.680]  上帝真的愛你
[00:11:57.680 --> 00:11:58.700]  認識我們
[00:11:58.700 --> 00:12:00.840]  祂很樂意將這些恩賜
[00:12:00.840 --> 00:12:03.540]  所謂屬天的這些Blessing
[00:12:03.540 --> 00:12:04.540]  Property
[00:12:04.540 --> 00:12:07.380]  這些的才幹去賜給我們
[00:12:07.380 --> 00:12:09.040]  是嗎?這個就是第一點
[00:12:09.040 --> 00:12:11.200]  而稍後我們更加會看見一件事
[00:12:11.200 --> 00:12:12.580]  就是其實我們擁有多少
[00:12:12.580 --> 00:12:14.380]  我們拿多少、拿多少
[00:12:14.380 --> 00:12:16.140]  其實都不是重點來的
[00:12:16.140 --> 00:12:17.540]  是嗎?因為天父眼中
[00:12:17.540 --> 00:12:19.600]  那件事不是那麼重要
[00:12:19.600 --> 00:12:21.800]  所以我們不需要比較
[00:12:21.800 --> 00:12:23.680]  好了,話說回來
[00:12:23.680 --> 00:12:26.140]  你知不知道那一千元
[00:12:26.140 --> 00:12:27.800]  你現在拿一千元的那個
[00:12:27.800 --> 00:12:30.240]  你知不知道一千元的銀紙是多少
[00:12:30.240 --> 00:12:32.100]  其實一點都不少的
[00:12:32.100 --> 00:12:34.000]  一千元的那個,一點都不少
[00:12:34.000 --> 00:12:35.700]  我不知道大家有沒有發現
[00:12:35.700 --> 00:12:40.540]  經文裏面其實有不同的翻譯
[00:12:40.540 --> 00:12:43.740]  中文和英文是很不同的
[00:12:43.740 --> 00:12:45.300]  英文的翻譯是甚麼
[00:12:45.300 --> 00:12:47.840]  我們說一千,英文是甚麼
[00:12:47.840 --> 00:12:50.900]  Talents和多少?
[00:12:50.900 --> 00:12:52.840]  不是五,是一,好嗎?
[00:12:52.840 --> 00:12:54.940]  一千是一,好嗎?
[00:12:54.940 --> 00:12:57.140]  沒錯,是一千倍,只有一
[00:12:57.140 --> 00:12:59.040]  你不要小看這個「一」
[00:12:59.040 --> 00:13:00.400]  這個「一」,Talents
[00:13:00.400 --> 00:13:03.200]  正正原文,即原本的語言
[00:13:03.200 --> 00:13:04.900]  就是這個,叫Talent
[00:13:04.900 --> 00:13:06.940]  就是Talents,這樣翻譯出來
[00:13:06.940 --> 00:13:08.880]  原來它的價值
[00:13:08.880 --> 00:13:11.840]  它是在說一個Weight
[00:13:11.840 --> 00:13:13.780]  那個Money的重量,好嗎?
[00:13:13.780 --> 00:13:15.300]  它不是一個幣值
[00:13:15.300 --> 00:13:17.880]  即不是一個現金、一個錢
[00:13:17.880 --> 00:13:19.400]  它是在說一個重量
[00:13:19.400 --> 00:13:22.040]  原來一個Talent一點都不少
[00:13:22.040 --> 00:13:25.440]  它是在說五千至六千個銀幣,好嗎?
[00:13:25.440 --> 00:13:27.440]  五千至六千個銀幣
[00:13:27.440 --> 00:13:30.400]  即是說,好像上次這樣說
[00:13:30.400 --> 00:13:32.200]  記不記得一天的工資
[00:13:32.200 --> 00:13:35.780]  一天的工資是多少銀幣?
[00:13:35.780 --> 00:13:36.680]  一,好嗎?
[00:13:36.680 --> 00:13:39.400]  即是說有五、六千天的工資
[00:13:39.400 --> 00:13:42.000]  說的是十六年,好嗎?
[00:13:42.000 --> 00:13:44.400]  是說差不多十六年的人工
[00:13:44.400 --> 00:13:46.800]  一個Talent,十六年的人工
[00:13:46.800 --> 00:13:48.700]  好,用今天的錢,好嗎?
[00:13:48.700 --> 00:13:50.600]  如果一個大學生畢業
[00:13:50.600 --> 00:13:52.400]  在香港多少錢?
[00:13:52.400 --> 00:13:54.740]  人工,Monthly
[00:13:54.740 --> 00:13:56.900]  香港大學,不是,即不是香港大學
[00:13:56.900 --> 00:13:59.480]  香港的大學,畢業生
[00:13:59.480 --> 00:14:02.540]  有沒有?有沒有甚麼…
[00:14:02.540 --> 00:14:04.640]  大概多少?我當二萬,好嗎?
[00:14:04.640 --> 00:14:06.680]  都幾好,是嗎?是嗎?還是不止?
[00:14:06.680 --> 00:14:08.180]  當二萬,好嗎?
[00:14:08.180 --> 00:14:11.040]  那麼一個Talent,說十六年的人工
[00:14:11.040 --> 00:14:15.580]  即是說二萬乘十二,乘十六,好嗎?
[00:14:15.580 --> 00:14:19.040]  二萬乘十二,乘十六
[00:14:19.040 --> 00:14:25.480]  十二個月,再乘十六年
[00:14:25.480 --> 00:14:30.380]  沒錯了,就是三百八十四萬,好嗎?
[00:14:30.380 --> 00:14:33.980]  三百八十四萬,三百幾萬,差不多四百萬
[00:14:33.980 --> 00:14:35.640]  一個很誇張的數字
[00:14:35.640 --> 00:14:37.480]  所以你以為你拿得少?
[00:14:37.480 --> 00:14:40.080]  你拿著三百幾萬
[00:14:40.080 --> 00:14:42.980]  我想說的是,你是不需要去比較
[00:14:42.980 --> 00:14:44.400]  當你看看你自己
[00:14:44.400 --> 00:14:46.400]  你不要看別人,別人可能多些
[00:14:46.400 --> 00:14:49.100]  但是你看看自己所擁有的時候
[00:14:49.100 --> 00:14:51.740]  你會發現,其實這個主人
[00:14:51.740 --> 00:14:53.400]  都已經很誠實了
[00:14:53.400 --> 00:14:57.280]  你能夠成為拿到這樣的Base and Trust
[00:14:57.280 --> 00:14:59.200]  去拿著這樣的錢
[00:14:59.200 --> 00:15:01.400]  三百幾萬,如果今天這樣說
[00:15:01.400 --> 00:15:03.880]  是一點都不少,是嗎?
[00:15:03.880 --> 00:15:06.280]  所以上帝很樂意給他的恩賜
[00:15:06.280 --> 00:15:09.280]  以及財幹給他的義慮
[00:15:09.280 --> 00:15:11.600]  問題是,我們怎樣去託管?
[00:15:11.600 --> 00:15:14.280]  是你怎樣去回應,是嗎?
[00:15:14.280 --> 00:15:16.840]  回到剛才大家都知道的忠心
[00:15:16.840 --> 00:15:19.000]  但是,我們怎樣託管?
[00:15:19.000 --> 00:15:21.280]  我們真的要去想
[00:15:21.280 --> 00:15:22.200]  好了,很快了
[00:15:22.200 --> 00:15:25.100]  第二點,就是上帝所要求的兒女
[00:15:25.100 --> 00:15:26.580]  就是要忠心,是嗎?
[00:15:26.580 --> 00:15:27.900]  這個是不難明白
[00:15:27.900 --> 00:15:29.400]  以及剛才大家都知道了
[00:15:29.400 --> 00:15:31.940]  所以我很快地飛過去
[00:15:31.940 --> 00:15:33.100]  在第十六節這樣說
[00:15:33.100 --> 00:15:36.100]  他說領五千的僕人
[00:15:36.100 --> 00:15:37.480]  立即去做買賣
[00:15:37.480 --> 00:15:38.880]  另外賺了五千
[00:15:38.880 --> 00:15:42.800]  那個領二千的又照樣去賺了二千
[00:15:42.800 --> 00:15:45.040]  不過,那個一千的
[00:15:45.040 --> 00:15:48.400]  就去挖開那個地,將他埋藏
[00:15:48.400 --> 00:15:50.400]  就是說,開頭這兩個僕人
[00:15:50.400 --> 00:15:52.700]  他一聽到主人的吩咐,就怎樣?
[00:15:52.700 --> 00:15:54.640]  立即走了,立即去做
[00:15:54.640 --> 00:15:56.240]  Get ready,或者用他的方式
[00:15:56.240 --> 00:15:59.500]  去到今天的說法,就是投資
[00:15:59.500 --> 00:16:01.380]  幫主人賺錢
[00:16:01.380 --> 00:16:02.600]  大家要知道
[00:16:02.600 --> 00:16:04.680]  剛才我說,拿著那五千
[00:16:04.680 --> 00:16:05.800]  就是five talents
[00:16:05.800 --> 00:16:08.240]  以及那二千,兩個talents
[00:16:08.240 --> 00:16:10.000]  其實用回剛才的概念
