
[00:00:00.000 --> 00:00:06.900]  最近我們大概打開電視、打開手機、打開報紙
[00:04:41.800 --> 00:04:48.300]  用巫術來迷惑你
[00:04:48.300 --> 00:04:52.500]  這個巴克萊這個解禁家
[00:04:52.500 --> 00:04:54.100]  他在形容這句話的時候
[00:04:54.100 --> 00:04:55.800]  他就說
[00:04:55.800 --> 00:04:57.900]  他就說希臘人啊
[00:04:57.900 --> 00:05:01.400]  他們是這個有一種的傳說
[00:05:01.400 --> 00:05:03.700]  就是說如果你給他一個
[00:05:03.700 --> 00:05:05.400]  就是用一個惡的眼睛
[00:05:05.400 --> 00:05:07.500]  邪惡的眼睛
[00:05:07.500 --> 00:05:10.700]  那麼只要你一看到這個邪惡的眼睛
[00:05:10.700 --> 00:05:14.300]  你就會被他迷惑了
[00:05:14.300 --> 00:05:17.100]  所以保羅用這麼樣子的一個
[00:05:17.100 --> 00:05:21.700]  他們都瞭解的這一個故事告訴他們說
[00:05:21.700 --> 00:05:22.900]  也就是說
[00:05:22.900 --> 00:05:26.700]  你一旦去盯著這些邪惡的眼睛看
[00:05:26.700 --> 00:05:29.300]  你就會被他迷惑
[00:05:29.300 --> 00:05:32.600]  所以你怎麼樣子能夠不被他迷惑呢
[00:05:32.600 --> 00:05:35.800]  就是你不要去看他
[00:05:35.800 --> 00:05:46.300]  你專心去定徑在耶穌基督的身上
[00:05:46.300 --> 00:05:48.100]  這就是保羅一開始講的
[00:05:48.100 --> 00:05:52.100]  他說耶穌基督已經活化在你們面前
[00:05:52.100 --> 00:05:54.400]  耶穌基督定十字架這件事情
[00:05:54.400 --> 00:05:57.200]  已經是清楚的告訴我們了
[00:05:57.200 --> 00:06:00.800]  難道這一些猶太人他們心裡耶穌不了解嗎
[00:06:00.800 --> 00:06:02.700]  他們清楚的知道
[00:06:02.700 --> 00:06:04.800]  他們在那個年代他們清楚知道
[00:06:04.800 --> 00:06:07.000]  比我們今天更清楚是不是
[00:06:07.000 --> 00:06:08.300]  同樣的親愛的同志們
[00:06:08.300 --> 00:06:12.200]  今天對我們來講主的話也再一次提醒我們
[00:06:12.200 --> 00:06:18.500]  不要被迷惑了
[00:06:18.500 --> 00:06:23.400]  也許我們今天不是被這些所謂的律法主義迷惑
[00:06:23.400 --> 00:06:26.900]  可是我們今天被更多的事情來迷惑會不會
[00:06:26.900 --> 00:06:29.800]  異端邪書各式各樣說法
[00:06:29.800 --> 00:06:31.300]  甚至在教會裡面
[00:06:31.300 --> 00:06:34.400]  有時候你可以看見網上講的這個講那個
[00:06:34.400 --> 00:06:36.400]  有的很多時候
[00:06:36.400 --> 00:06:39.800]  現在因為發生這麼許多的這些事情
[00:06:39.800 --> 00:06:42.600]  有的人就被這些事情所吸引
[00:06:42.600 --> 00:06:46.300]  然後一些基督徒也開始去講這些事情
[00:06:46.300 --> 00:06:50.600]  然後講這些事情的時候加上自己的觀點
[00:06:50.600 --> 00:06:53.900]  你就會發現現在很多的網紅
[00:06:53.900 --> 00:07:00.600]  現在很多的名嘴常常就變成那個迷惑我們的
[00:07:00.600 --> 00:07:09.800]  跟你旁邊說你不要被迷惑了
[00:07:09.800 --> 00:07:13.400]  把我們的眼睛更多的定徑在哪裡
[00:07:13.400 --> 00:07:19.000]  定徑在耶穌基督病他 定死之家
[00:07:19.000 --> 00:07:24.500]  保祿大在哥林多前書裡面他一再的強調
[00:07:24.500 --> 00:07:34.900]  他所傳的福音的中心就是耶穌基督病他 定死之家
[00:07:34.900 --> 00:07:39.100]  那麼接著保祿在第二節 第五節
[00:07:39.100 --> 00:07:43.000]  到第五節之間他就連串的一些的問題
[00:07:43.000 --> 00:07:50.000]  好像用這些的問題來告訴我們一個重要的真理
[00:07:50.000 --> 00:07:52.500]  保祿說 我只要問你們這一句
[00:07:52.500 --> 00:07:57.600]  你們受了聖靈是因行律法呢
[00:07:57.600 --> 00:08:02.900]  是因聽信福音呢
[00:08:02.900 --> 00:08:04.900]  千秋之輩我也問大家
[00:08:04.900 --> 00:08:15.100]  我們今天是因為聽信福音呢 我們還是因為行律法呢
[00:08:15.100 --> 00:08:21.400]  請告訴我 是聽信福音是不是
[00:08:21.400 --> 00:08:24.600]  但是這邊保祿跟前面不一樣的
[00:08:24.600 --> 00:08:26.000]  保祿提了一件事情
[00:08:26.000 --> 00:08:29.700]  他說你們受了聖靈
[00:08:29.700 --> 00:08:33.400]  換句話說受了聖靈跟信耶穌
[00:08:33.400 --> 00:08:36.500]  這兩件事情把它連在一起了
[00:08:36.500 --> 00:08:41.900]  因此這裡告訴我們一件事情
[00:08:41.900 --> 00:08:45.400]  保祿說你行律法成義
[00:08:45.400 --> 00:08:51.000]  還是因為信耶穌而成義呢
[00:08:51.000 --> 00:08:54.300]  這些年來剛才我講
[00:08:54.300 --> 00:08:57.900]  在這個一陣風
[00:08:57.900 --> 00:09:07.000]  我大概我記得可能是大概2005以後
[00:09:07.000 --> 00:09:13.600]  那麼有一次我到俄羅斯去宣教
[00:09:13.600 --> 00:09:21.100]  那麼在這個當中就有一個美國的一個團體
[00:09:21.100 --> 00:09:26.000]  他們就是說要在耶路撒冷
[00:09:26.000 --> 00:09:31.100]  舉行一個國際的禱告大會
[00:09:31.100 --> 00:09:35.800]  我一直都對禱告宣教復興有負擔
[00:09:35.800 --> 00:09:38.500]  所以聽到這個我也很想去
[00:09:38.500 --> 00:09:42.600]  所以我就去俄羅斯之前
[00:09:42.600 --> 00:09:46.800]  我就先到了以色列
[00:09:46.800 --> 00:09:49.800]  然後再從以色列參加完之後
[00:09:49.800 --> 00:09:54.100]  再去俄羅斯去教課去宣教
[00:09:54.100 --> 00:09:57.700]  那麼那是我第一次到以色列去
[00:09:57.700 --> 00:10:00.900]  我就看見世界各國的人
[00:10:00.900 --> 00:10:03.800]  基督徒都來到耶路撒冷
[00:10:03.800 --> 00:10:07.200]  在那邊一起禱告一起禱告
[00:10:07.200 --> 00:10:09.500]  非常好感謝在美主
[00:10:09.500 --> 00:10:13.000]  但是在跟這些因為我是從美國去的
[00:10:13.000 --> 00:10:15.100]  所以他們把我放在美國團
[00:10:15.100 --> 00:10:16.900]  那美國團的都是美國人
[00:10:16.900 --> 00:10:19.700]  不是美國華人是美國人
[00:10:19.700 --> 00:10:22.800]  美國的這些的就是白人
[00:10:22.800 --> 00:10:25.100]  所以我跟他們在一起的時候
[00:10:25.100 --> 00:10:29.700]  我就發現這個單單去禱告還沒問題
[00:10:29.700 --> 00:10:32.700]  當然雖然他們有一些的禱告的一些的
[00:10:32.700 --> 00:10:36.900]  用的一些的方向
[00:10:36.900 --> 00:10:40.600]  可能也不見得是很對的
[00:10:40.600 --> 00:10:44.000]  但是那還不是最重要
[00:10:44.000 --> 00:10:45.900]  最重要就是說當我去那邊的時候
[00:10:45.900 --> 00:10:49.100]  我就發現說原來他們這一些團體
[00:10:49.100 --> 00:10:50.600]  因為是從美國來的
[00:10:50.600 --> 00:10:53.800]  所以這個主辦單位就特別邀請了
[00:10:53.800 --> 00:10:56.100]  他們當時候的一個省的省長
[00:10:56.100 --> 00:10:59.300]  還有另外一個是當時候的總統候選人
[00:10:59.300 --> 00:11:00.600]  就跟我們在分享
[00:11:00.600 --> 00:11:03.300]  講到後來他就講聖經裡面講說
[00:11:03.300 --> 00:11:05.000]  創世紀就講到說
[00:11:05.000 --> 00:11:07.600]  上帝應許給亞伯拉罕人有沒有
[00:11:07.600 --> 00:11:09.600]  應許給亞伯拉罕這塊土地
[00:11:09.600 --> 00:11:11.100]  從那時候就聽到這樣
[00:11:11.100 --> 00:11:12.600]  結果他們就告訴我們說
[00:11:12.600 --> 00:11:17.200]  他說這是上帝給我們的土地
[00:11:17.200 --> 00:11:19.100]  基督徒一聽上帝說
[00:11:19.100 --> 00:11:21.400]  這是應許給予我們的土地
[00:11:21.400 --> 00:11:25.700]  那當然都說阿們嘛 是不是
[00:11:25.700 --> 00:11:27.300]  但是親愛的柳子妹
[00:11:27.300 --> 00:11:30.700]  我後來發現這些人都是什麼人
[00:11:30.700 --> 00:11:33.400]  這些都是政治人員
[00:11:33.400 --> 00:11:35.600]  都是他們的官員
[00:11:35.600 --> 00:11:37.600]  這些人嚴格講起來
[00:11:37.600 --> 00:11:43.900]  就是所謂的猶太復國主義
[00:11:43.900 --> 00:11:46.400]  那他是不是猶太教呢
[00:11:46.400 --> 00:11:48.200]  那當然他可能是猶太教
[00:11:48.200 --> 00:11:50.300]  因為他引用這個《舊約聖經》
[00:11:50.300 --> 00:11:51.100]  但是你要知道
[00:11:51.100 --> 00:11:56.300]  以色列也不見得都是猶太教
[00:11:56.300 --> 00:12:00.800]  真正以色列的猶太教的這些信徒
[00:12:00.800 --> 00:12:03.800]  不到百分之四十
[00:12:03.800 --> 00:12:06.900]  所以你要了解一些事情
[00:12:06.900 --> 00:12:09.400]  這個以色列的問題很複雜的
[00:12:09.400 --> 00:12:11.400]  我今天簡單的說
[00:12:11.400 --> 00:12:13.700]  所以這一個團體
[00:12:13.700 --> 00:12:14.800]  有一個團體
[00:12:14.800 --> 00:12:16.800]  這是另外一個團體
[00:12:16.800 --> 00:12:19.600]  那麼他們就在鼓動
[00:12:19.600 --> 00:12:21.300]  或者是說推動
[00:12:21.300 --> 00:12:24.100]  全世界的基督徒
[00:12:24.100 --> 00:12:28.000]  一起來幫助以色列
[00:12:28.000 --> 00:12:30.500]  那這個幫助以色列很多層面
[00:12:30.500 --> 00:12:31.900]  其中一項的
[00:12:31.900 --> 00:12:37.300]  就是他推動要幫助全世界的以色列人
[00:12:37.300 --> 00:12:40.600]  伊索比亞的非洲的歐洲的各種
[00:12:40.600 --> 00:12:46.000]  通通都要回歸以色列
[00:12:46.000 --> 00:12:49.200]  那麼這個是他們其中一項的項目
[00:12:49.200 --> 00:12:51.200]  那另外就是
[00:12:51.200 --> 00:12:53.300]  他們也推動
[00:12:53.300 --> 00:13:01.300]  開始強調《舊約》裡面這些的節期
[00:13:01.300 --> 00:13:06.900]  比如說駐朋節、逾越節等等這些的節期
[00:13:06.900 --> 00:13:11.400]  好 請問丟這杯
[00:13:11.400 --> 00:13:17.000]  這些的節期
[00:13:17.000 --> 00:13:20.400]  我們要不要過這些節期?
[00:13:20.400 --> 00:13:23.600]  要不要?
[00:13:23.600 --> 00:13:26.200]  需不需要?
[00:13:26.200 --> 00:13:29.700]  聖經有沒有告訴我們說要過這些節期?
[00:13:29.700 --> 00:13:31.500]  有沒有?
[00:13:31.500 --> 00:13:34.000]  有嗎?
[00:13:34.000 --> 00:13:36.200]  你去讀《舊約》是有
[00:13:36.200 --> 00:13:37.900]  《新約》有沒有?
[00:13:37.900 --> 00:13:39.000]  沒有
[00:13:39.000 --> 00:13:43.300]  有一個很關鍵的經文裡面
[00:13:43.300 --> 00:13:46.100]  就是在《哥羅西書》第二章十六節十七節
[00:13:46.100 --> 00:13:49.500]  我也給大家聽
[00:13:49.500 --> 00:13:51.000]  他說
[00:13:51.000 --> 00:13:55.000]  所以不拘在飲食上或節期、月碩、安息日
[00:13:55.000 --> 00:13:57.200]  都不可讓人論斷你們
[00:13:57.200 --> 00:13:59.600]  這些原是後世的隱兒
[00:13:59.600 --> 00:14:03.600]  那形體卻是基督
[00:14:03.600 --> 00:14:07.300]  保羅在這邊講這句話的意思就是說
[00:14:07.300 --> 00:14:10.500]  他針對當時候的這一些的異端
[00:14:10.500 --> 00:14:13.700]  跟從猶太教來的這些的信徒
[00:14:13.700 --> 00:14:15.100]  提醒他們
[00:14:15.100 --> 00:14:18.800]  你們不要再繼續的在飲食
[00:14:18.800 --> 00:14:21.700]  吃什麼、喝什麼、該吃什麼、不該吃什麼
[00:14:21.700 --> 00:14:25.500]  節期、過這些節期、月碩、安息日
[00:14:25.500 --> 00:14:29.800]  他說這些事情你不要因為做這些事情
[00:14:29.800 --> 00:14:33.400]  你不要讓人去因為這些事情論斷你們
[00:14:33.400 --> 00:14:37.400]  然後接著就說這些原是後世的隱兒
[00:14:37.400 --> 00:14:39.200]  那形體卻是基督
[00:14:39.200 --> 00:14:42.300]  意思就是說這些事情在舊約所講的
[00:14:42.300 --> 00:14:45.400]  都是在預表著耶穌基督
[00:14:45.400 --> 00:14:47.300]  今天基督既來已經來了
[00:14:47.300 --> 00:14:49.100]  是不是?
[00:14:49.100 --> 00:14:55.000]  我們為什麼還活在舊約的這個裡面呢?
[00:14:55.000 --> 00:14:58.100]  猶太教就是說不
[00:14:58.100 --> 00:14:59.100]  不是的
[00:14:59.100 --> 00:15:01.700]  他們這個組織也是告訴你說不是的
[00:15:01.700 --> 00:15:03.800]  我們的根源就是在舊約
[00:15:03.800 --> 00:15:06.200]  我們的根源就是在希伯來文化裡面
[00:15:06.200 --> 00:15:08.300]  我們的根源就是在摩西五經
[00:15:08.300 --> 00:15:11.600]  我們的根源就是在陀螺
[00:15:11.600 --> 00:15:14.800]  陀螺就是摩西五經
[00:15:14.800 --> 00:15:16.600]  所以呢
[00:15:16.600 --> 00:15:18.400]  聽起來很有道理
[00:15:18.400 --> 00:15:21.200]  但是這段經文他把它怎麼解釋呢?
[00:15:21.200 --> 00:15:24.500]  他說這些事情是隱而是將來的事
[00:15:24.500 --> 00:15:31.800]  但是他把這個形體卻是基督他把它翻譯成
[00:15:31.800 --> 00:15:35.200]  那個形體卻是
[00:15:35.200 --> 00:15:37.600]  那個形體他把它翻成身體
[00:15:37.600 --> 00:15:40.900]  他說那個基督他把它翻成彌賽亞
[00:15:40.900 --> 00:15:42.600]  就說形體卻是基督
[00:15:42.600 --> 00:15:47.500]  他說那是彌賽亞的身體
[00:15:47.500 --> 00:15:49.100]  第一個這個翻譯就有問題了
[00:15:49.100 --> 00:15:51.400]  是不是?
[00:15:51.400 --> 00:15:53.100]  第二個他把這個彌賽亞
[00:15:53.100 --> 00:16:00.100]  就是指的猶太人所期待的那個彌賽亞
[00:16:00.100 --> 00:16:02.000]  我就看到
[00:16:02.000 --> 00:16:05.000]  你如果沒有一點
[00:16:05.000 --> 00:16:06.900]  稍微有一點聖經根據
[00:16:06.900 --> 00:16:10.100]  你根本無法分辨他的平常
[00:16:10.100 --> 00:16:15.100]  他還用原文來跟你講
[00:16:15.100 --> 00:16:16.800]  那你不要小看
[00:16:16.800 --> 00:16:23.400]  現在在全世界145個國家都有他們的組織
[00:16:23.400 --> 00:16:30.300]  台灣受到他們的影響非常大
[00:16:30.300 --> 00:16:32.800]  所以影響所及今天很多的基督徒
[00:16:32.800 --> 00:16:34.700]  跟著一起在過聚業節
[00:16:34.700 --> 00:16:35.900]  過著駐朋節
[00:16:35.900 --> 00:16:36.800]  過著光明節
[00:16:36.800 --> 00:16:37.800]  過著吹角節
[00:16:37.800 --> 00:16:38.800]  吹角節是什麼呢?
[00:16:38.800 --> 00:16:40.800]  吹角就是吹號角
[00:16:40.800 --> 00:16:44.300]  所以大家都去買個號角來
[00:16:44.300 --> 00:16:46.800]  像丟志伯到以色列去買號角
[00:16:46.800 --> 00:16:50.300]  要以色列的才是比較正統的
[00:16:50.300 --> 00:16:52.500]  丟志伯我也有一個號角
[00:16:52.500 --> 00:16:54.100]  別人送我的了
[00:16:54.100 --> 00:16:57.000]  自從別人送我之後到現在
[00:16:57.000 --> 00:17:00.800]  我大概可能只吹過兩三次吧
[00:17:00.800 --> 00:17:02.300]  但是有的人拿著這個號角
[00:17:02.300 --> 00:17:03.300]  每一次機會的時候
[00:17:03.300 --> 00:17:06.500]  他就嘟嘟嘟嘟嘟嘟
[00:17:06.500 --> 00:17:10.000]  好像他一吹起腳來那個聖靈就降臨了
[00:17:10.000 --> 00:17:11.200]  好像他一吹起腳來
[00:17:11.200 --> 00:17:14.300]  屬靈的那個詮辭就被打敗了
[00:17:14.300 --> 00:17:15.700]  你懂這意思嗎?
[00:17:15.700 --> 00:17:17.800]  這些就是無限上綱
[00:17:17.800 --> 00:17:18.800]  沒有身經根據
[00:17:18.800 --> 00:17:23.500]  就發展出來一套的這種的理論出來
[00:17:23.500 --> 00:17:25.000]  先生、各位
[00:17:25.000 --> 00:17:28.900]  保羅在這裡一再的告訴你們這些無知的人
[00:17:28.900 --> 00:17:30.800]  耶穌基督為你們定時假
[00:17:30.800 --> 00:17:33.300]  已經活化在你們眼前了
[00:17:33.300 --> 00:17:36.800]  你們既然是受了神靈
[00:17:36.800 --> 00:17:42.200]  你們就不再是行律法而稱義了
[00:17:42.200 --> 00:17:45.600]  所以保羅在這裡提到行律法稱義
[00:17:45.600 --> 00:17:54.500]  同時他講到說靠聖靈入門
[00:17:54.500 --> 00:17:59.800]  為什麼保羅對加拿大人講的靠聖靈入門呢?
[00:17:59.800 --> 00:18:02.800]  在《以夫所書》第一章十三節到十四節
[00:18:02.800 --> 00:18:18.100]  我們一起來唸這段聖經好不好?來,預備,請
[00:18:18.100 --> 00:18:21.300]  這聖靈是我們得基業的憑據
[00:18:21.300 --> 00:18:27.500]  只等到神之名被贖
[00:18:27.500 --> 00:18:30.600]  使祂的榮耀得到稱讚
[00:18:30.600 --> 00:18:32.200]  保羅在這裡講什麼?
[00:18:32.200 --> 00:18:33.900]  保羅在這裡講說
[00:18:33.900 --> 00:18:37.700]  我們聽了這個得救的福音
[00:18:37.700 --> 00:18:40.200]  也信了基督
[00:18:40.200 --> 00:18:42.300]  我們既然信祂
[00:18:42.300 --> 00:18:46.200]  就受了所應許的什麼?
[00:18:46.200 --> 00:18:48.000]  換句話說保羅在這裡講說
[00:18:48.000 --> 00:18:50.300]  對,你信耶穌這個得救
[00:18:50.300 --> 00:18:51.700]  你相信了耶穌
[00:18:51.700 --> 00:18:52.800]  你聽信了福音
[00:18:52.800 --> 00:18:54.200]  所以你得救對不對?
[00:18:54.200 --> 00:18:56.100]  但是保羅這邊加上一句話
[00:18:56.100 --> 00:18:58.100]  就是說是什麼?
[00:18:58.100 --> 00:19:02.200]  你得救的時候是聖靈的工作
[00:19:02.200 --> 00:19:05.000]  是聖靈使你重生
[00:19:05.000 --> 00:19:09.600]  不是林良堂洗了你所以你重生
[00:19:09.600 --> 00:19:11.100]  了解我說的意思嗎?
[00:19:11.100 --> 00:19:12.800]  所以保羅在這裡讓我們看見
[00:19:12.800 --> 00:19:15.100]  聖靈的工作很重要
[00:19:15.100 --> 00:19:16.900]  我們信耶穌的時候
[00:19:16.900 --> 00:19:18.900]  若不是因為聖靈的感動
[00:19:18.900 --> 00:19:25.100]  沒有人能夠口聖耶穌基督是主
[00:19:25.100 --> 00:19:27.000]  所以這就是講的傳福音
[00:19:27.000 --> 00:19:29.400]  你不要以為說你要很懂聖經
[00:19:29.400 --> 00:19:31.400]  你不要以為說你要口才很好
[00:19:31.400 --> 00:19:32.700]  親愛的女兒們
[00:19:32.700 --> 00:19:35.700]  真正使人能夠信主的是什麼?
[00:19:35.700 --> 00:19:38.300]  是聖靈的工作
[00:19:38.300 --> 00:19:42.500]  你需要好好的禱告
[00:19:42.500 --> 00:19:45.000]  在十多信傳第十章
[00:19:45.000 --> 00:19:46.800]  那裡記載到
[00:19:46.800 --> 00:19:49.900]  當彼得還記得嗎?
[00:19:49.900 --> 00:19:51.300]  彼得在那邊禱告
[00:19:51.300 --> 00:19:53.700]  然後他看見一個異象是不是?
[00:19:53.700 --> 00:19:56.000]  有不潔淨的東西在裡面
[00:19:56.000 --> 00:19:57.200]  主告訴他說什麼?
[00:19:57.200 --> 00:19:58.300]  吃對不對?
[00:19:58.300 --> 00:19:59.300]  他說不行啊
[00:19:59.300 --> 00:20:01.300]  猶太人的聖經裡面告訴我們說
[00:20:01.300 --> 00:20:02.600]  這些東西都不潔淨
[00:20:02.600 --> 00:20:06.200]  什麼豬肉、豬蹄飯
[00:20:06.200 --> 00:20:09.100]  還有這些什麼?
[00:20:09.100 --> 00:20:11.200]  甲魚
[00:20:11.200 --> 00:20:12.300]  還有什麼?
[00:20:12.300 --> 00:20:14.300]  我們中文喜歡吃的這些東西
[00:20:14.300 --> 00:20:15.800]  全都是不潔淨的
[00:20:15.800 --> 00:20:18.200]  猶太人說彼得說我不能吃啊
[00:20:18.200 --> 00:20:21.200]  主耶穌說吃對不對?
[00:20:21.200 --> 00:20:24.100]  神告訴他說吃
[00:20:24.100 --> 00:20:25.500]  他說我所潔淨的
[00:20:25.500 --> 00:20:27.600]  你不可以把它看作不潔淨
[00:20:27.600 --> 00:20:30.800]  所以那個異象使得彼得開始看見
[00:20:30.800 --> 00:20:34.000]  原來福音不是只傳給猶太人
[00:20:34.000 --> 00:20:34.900]  福音要怎麼樣?
[00:20:34.900 --> 00:20:36.600]  傳給外邦人是不是?
[00:20:36.600 --> 00:20:39.000]  就是那些不是猶太人也要得到福音
[00:20:39.000 --> 00:20:40.500]  所以今天你我得到福音
[00:20:40.500 --> 00:20:42.200]  要感謝彼得看見那個異象
[00:20:42.200 --> 00:20:43.500]  他相信了
[00:20:43.500 --> 00:20:44.000]  是不是?
[00:20:44.000 --> 00:20:47.300]  好,接著那個之後呢
[00:20:47.300 --> 00:20:49.800]  就發生一件事情了
[00:20:49.800 --> 00:20:53.000]  因為彼得在禱告
[00:20:53.000 --> 00:20:54.500]  看見這個異象
[00:20:54.500 --> 00:20:56.300]  接著天使告訴他說
[00:20:56.300 --> 00:20:58.300]  他說有人會來找你
[00:20:58.300 --> 00:21:00.000]  果真來有人來找你了
[00:21:00.000 --> 00:21:03.300]  原來是意大利的一個百夫長
[00:21:03.300 --> 00:21:04.700]  叫戈里留
[00:21:04.700 --> 00:21:07.200]  戈里留來派人來找他
[00:21:07.200 --> 00:21:07.700]  為什麼?
[00:21:07.700 --> 00:21:10.700]  戈里留他自己也是一個虔誠的藝人
[00:21:10.700 --> 00:21:12.900]  實際上說他是一個藝人
[00:21:12.900 --> 00:21:14.700]  他也周記求人
[00:21:14.700 --> 00:21:16.000]  所以他禱告
[00:21:16.000 --> 00:21:17.500]  當他禱告的時候
[00:21:17.500 --> 00:21:19.700]  神就告訴他
