
[00:00:00.000 --> 00:00:01.860]  主持人:主內弟兄姊妹平安
[00:01:22.900 --> 00:01:24.000]  姊妹:將來只有展望
[00:01:24.000 --> 00:01:25.600]  主持人:很多時候都做不到
[00:01:25.600 --> 00:01:26.600]  姊妹:許多時候都做不到
[00:01:26.600 --> 00:01:28.800]  主持人:因為我們不知道明天會發生什麼事
[00:01:28.800 --> 00:01:30.500]  姊妹:因為我們不知道明天會發生什麼事
[00:01:30.500 --> 00:01:32.800]  主持人:所以基督徒怎樣去看這個時間是很重要
[00:01:32.800 --> 00:01:34.800]  姊妹:所以基督徒怎樣去看時間是很重要
[00:01:34.800 --> 00:01:37.000]  主持人:特別看到我們的時間是很有限
[00:01:37.000 --> 00:01:38.800]  姊妹:特別是看到我們時間是有限的
[00:01:38.800 --> 00:01:41.000]  主持人:我們需要把握這個時間
[00:01:41.000 --> 00:01:42.500]  姊妹:所以我們要把握這個時間
[00:01:42.500 --> 00:01:44.700]  主持人:我們要多做主要我們做的工作
[00:01:44.700 --> 00:01:46.700]  姊妹:我們要多做主要我們做的工作
[00:01:46.700 --> 00:01:49.300]  主持人:接著我們要看基督徒與工作
[00:01:49.300 --> 00:01:51.100]  姊妹:接著我們要看基督徒與工作
[00:01:51.100 --> 00:01:54.400]  主持人:相信我們人生之中花了很多時間在工作上
[00:01:54.400 --> 00:01:57.000]  主持人:相信我們人生之中花了很多時間在工作上
[00:01:57.000 --> 00:01:59.000]  主持人:除了你上班的那八個小時以外
[00:01:59.000 --> 00:02:01.000]  姊妹:除了你上班的那八個小時以外
[00:02:01.000 --> 00:02:04.400]  主持人:回到家裡你可能要看小孩又要煮飯
[00:02:04.400 --> 00:02:07.000]  姊妹:回到家裡你可能要看小孩還要煮飯
[00:02:07.000 --> 00:02:08.200]  主持人:這些全部都是工作
[00:02:08.200 --> 00:02:09.400]  姊妹:那些都是工作
[00:02:09.400 --> 00:02:13.200]  主持人:所以說是佔了我們一大部分的時間
[00:02:13.200 --> 00:02:15.700]  姊妹:所以它是佔了我們人生一大部分時間
[00:02:15.700 --> 00:02:18.600]  主持人:所以基督徒怎樣去看工作也是很重要的
[00:02:18.600 --> 00:02:20.800]  姊妹:所以基督徒怎樣看工作也是很重要
[00:02:20.800 --> 00:02:22.300]  主持人:如果不是這個人會很不開心
[00:02:22.300 --> 00:02:23.400]  姊妹:要不然就很不開心
[00:02:23.400 --> 00:02:25.400]  主持人:因為你大部分時間在工作上
[00:02:25.400 --> 00:02:27.000]  姊妹:因為大部分時間都在工作上
[00:02:27.000 --> 00:02:29.800]  主持人:如果你沒有一個正確的人生觀在工作上
[00:02:29.800 --> 00:02:32.400]  姊妹:如果你沒有一個正確的人生觀在工作上的話
[00:02:32.400 --> 00:02:33.900]  主持人:那你生活就很痛苦
[00:02:33.900 --> 00:02:35.600]  姊妹:那你生活就會很痛苦
[00:02:35.600 --> 00:02:39.500]  主持人:那上個星期我就說到基督徒與一個休閒的時間
[00:02:39.500 --> 00:02:43.400]  姊妹:我上個星期說了基督徒有一個休閒的時間
[00:02:43.400 --> 00:02:45.600]  主持人:那我怎樣去定休閒是什麼
[00:02:45.600 --> 00:02:48.000]  姊妹:我們怎樣去定律休閒是什麼
[00:02:48.000 --> 00:02:50.100]  主持人:休閒不是你睡了覺的時間
[00:02:50.100 --> 00:02:51.800]  姊妹:休閒不是你去睡覺的時間
[00:02:51.800 --> 00:02:55.400]  主持人:因為你睡了覺你必須要睡覺的每個人都要
[00:02:55.400 --> 00:02:58.200]  姊妹:因為我們每個人都必須要去睡覺的
[00:02:58.200 --> 00:03:01.000]  主持人:休閒不是你放了工做家務的時間
[00:03:01.000 --> 00:03:04.400]  姊妹:休閒也不是你下班要做家務的時間
[00:03:04.400 --> 00:03:05.700]  主持人:因為那些都是工作
[00:03:05.700 --> 00:03:06.900]  姊妹:因為那也是工作
[00:03:06.900 --> 00:03:10.000]  主持人:休閒也不是你星期日回教會侍奉的時間
[00:03:10.000 --> 00:03:12.700]  姊妹:休閒也不是星期天來教會侍奉的時間
[00:03:12.700 --> 00:03:15.600]  主持人:因為這也是我們基督徒必須有責任做的事情
[00:03:15.600 --> 00:03:19.000]  姊妹:因為這是我們基督徒必須要做的事情
[00:03:19.000 --> 00:03:23.200]  主持人:真正的休閒就是有些時間你可以選擇做或不做
[00:03:23.200 --> 00:03:26.800]  姊妹:真正的休閒是你可以選擇做或不做
[00:03:26.800 --> 00:03:28.500]  主持人:還有你可以選擇做些什麼
[00:03:28.500 --> 00:03:30.100]  姊妹:還有你可以選擇做什麼
[00:03:30.100 --> 00:03:31.800]  主持人:是真正的休息的時間
[00:03:31.800 --> 00:03:33.000]  姊妹:是真正休息的時間
[00:03:33.000 --> 00:03:34.800]  主持人:真正靈裡頭休息
[00:03:34.800 --> 00:03:35.900]  姊妹:是真正靈裡休息
[00:03:35.900 --> 00:03:38.400]  主持人:真正可以跟神親近的時間
[00:03:38.400 --> 00:03:42.100]  姊妹:是跟神親近的時間
[00:03:42.100 --> 00:03:44.100]  主持人:可以跟家人親近的時間
[00:03:44.100 --> 00:03:45.300]  姊妹:跟家人親近的時間
[00:03:45.300 --> 00:03:47.900]  主持人:跟朋友弟兄姊妹親近的時間
[00:03:47.900 --> 00:03:49.900]  姊妹:跟朋友弟兄姊妹親近的時間
[00:03:49.900 --> 00:03:52.900]  主持人:這個就真正是休閒的時間
[00:03:52.900 --> 00:03:54.700]  姊妹:這才是真正的休閒的時間
[00:03:54.700 --> 00:03:57.800]  主持人:休閒的時間其實佔我們人生很少的,知不知道
[00:03:57.800 --> 00:04:00.500]  姊妹:休閒時間其實佔我們人生當中很少的時間
[00:04:00.500 --> 00:04:03.700]  主持人:因為有人跟我說他忙到連上廁所都沒有時間
[00:04:03.700 --> 00:04:07.000]  姊妹:因為有人會說他忙到連上廁所都沒有時間
[00:04:07.000 --> 00:04:09.300]  主持人:有些人說忙到連吃飯都沒有時間
[00:04:09.300 --> 00:04:11.500]  姊妹:有些人是忙到連吃飯時間都沒有
[00:04:11.500 --> 00:04:13.900]  主持人:但是雖然是這麼少時間
[00:04:13.900 --> 00:04:15.300]  姊妹:雖然是這麼少時間
[00:04:15.300 --> 00:04:16.400]  主持人:更加重要
[00:04:16.400 --> 00:04:17.400]  姊妹:那是更重要
[00:04:17.400 --> 00:04:19.100]  主持人:因為你錯過都沒有了
[00:04:19.100 --> 00:04:20.900]  姊妹:因為你錯過了就沒有了
[00:04:20.900 --> 00:04:23.300]  主持人:所以工作與休閒我們要分配得好
[00:04:23.300 --> 00:04:25.700]  姊妹:所以工作與休閒我們要分配得很好
[00:04:25.700 --> 00:04:28.100]  主持人:今天我們說基督徒與家庭
[00:04:28.100 --> 00:04:30.300]  姊妹:今天我們說到的基督徒與家庭
[00:04:30.300 --> 00:04:32.000]  主持人:家庭也是很重要
[00:04:32.000 --> 00:04:33.100]  姊妹:家庭也是很重要
[00:04:33.100 --> 00:04:35.500]  主持人:因為家人是我們最關心的人
[00:04:35.500 --> 00:04:37.300]  姊妹:因為家人是我們最關心的人
[00:04:37.300 --> 00:04:39.100]  主持人:相信每一個人都有家人
[00:04:39.100 --> 00:04:41.500]  姊妹:我相信每一個人都有家人
[00:04:41.500 --> 00:04:43.500]  主持人:你可能未必跟家人住
[00:04:43.500 --> 00:04:45.600]  姊妹:你可能未必跟家人一起住
[00:04:45.600 --> 00:04:47.400]  主持人:但你一定是有家人
[00:04:47.400 --> 00:04:48.500]  姊妹:但你一定是有家人
[00:04:48.500 --> 00:04:49.900]  主持人:或者你曾經有家人
[00:04:49.900 --> 00:04:51.300]  姊妹:或者你曾經有家人
[00:04:51.300 --> 00:04:53.000]  主持人:就算今天你自己一個人住也好
[00:04:53.000 --> 00:04:54.500]  姊妹:就算你今天是一個人住也好
[00:04:54.500 --> 00:04:56.500]  主持人:我相信你是在一個家庭中長大的
[00:04:56.500 --> 00:04:58.300]  姊妹:我相信你是在一個家庭中長大的
[00:04:58.300 --> 00:05:00.200]  主持人:大部份人都是有家庭有父母的
[00:05:00.200 --> 00:05:01.400]  主持人:有兄弟有姊妹
[00:05:01.400 --> 00:05:06.800]  姊妹:大部份人都有弟兄姊妹父母
[00:05:06.800 --> 00:05:10.100]  主持人:所以基督徒看這個家是很重要
[00:05:10.100 --> 00:05:12.300]  姊妹:所以基督徒看這個家是很重要
[00:05:12.300 --> 00:05:16.300]  主持人:很多地方提醒我們家庭是很重要的
[00:05:16.300 --> 00:05:19.500]  姊妹:聖經多處也提醒我們家庭是很重要
[00:05:19.500 --> 00:05:22.800]  主持人:因為當我們信主之後
[00:05:22.800 --> 00:05:24.400]  姊妹:因為當我們信主以後
[00:05:24.400 --> 00:05:29.100]  主持人:我們的福音就從我們的家庭傳開去
[00:05:29.100 --> 00:05:31.400]  姊妹:福音就從我們的家庭開始
[00:05:31.400 --> 00:05:32.800]  主持人:去到我們的鄰居
[00:05:32.800 --> 00:05:33.800]  姊妹:去到我們的鄰居
[00:05:33.800 --> 00:05:35.300]  主持人:去到我們的親戚朋友
[00:05:35.300 --> 00:05:36.500]  姊妹:去到我們的親戚朋友裡
[00:05:36.500 --> 00:05:37.700]  主持人:去到我們的同事
[00:05:37.700 --> 00:05:38.600]  姊妹:去到我們的同事裡
[00:05:38.600 --> 00:05:40.600]  主持人:甚至去到一些我們不想傳的
[00:05:40.600 --> 00:05:43.300]  主持人:我們的仇敵或者我們不是很可愛的人
[00:05:43.300 --> 00:05:44.700]  姊妹:甚至去到我們仇敵
[00:05:44.700 --> 00:05:46.800]  姊妹:或者是那些不可愛的人
[00:05:46.800 --> 00:05:49.200]  主持人:一切是從家庭開始
[00:05:49.200 --> 00:05:51.100]  姊妹:但一切都是從這裡開始
[00:05:51.100 --> 00:05:53.200]  主持人:為什麼要有一個正確的人生觀呢?
[00:05:53.200 --> 00:05:54.800]  姊妹:為什麼要有一個正確的人生觀?
[00:05:54.800 --> 00:05:57.000]  主持人:因為很多人信了主很多年
[00:05:57.000 --> 00:05:58.800]  姊妹:因為許多人信主很多年
[00:05:58.800 --> 00:06:01.200]  主持人:他們過的生活仍然是舊的生活
[00:06:01.200 --> 00:06:02.900]  姊妹:他們過的生活仍然是舊的生活
[00:06:02.900 --> 00:06:05.700]  主持人:他們不願意讓神去教導他們
[00:06:05.700 --> 00:06:07.600]  姊妹:他們不願意讓神去教導他們
[00:06:07.600 --> 00:06:11.100]  主持人:他們仍然是過著所謂老我的生活
[00:06:11.100 --> 00:06:12.900]  姊妹:他們仍然是過著老我的生活
[00:06:12.900 --> 00:06:15.900]  主持人:他們仍然是過著老我的生活
[00:06:15.900 --> 00:06:17.500]  姊妹:就是以前我習慣做什麼
[00:06:17.500 --> 00:06:18.900]  姊妹:我要繼續做下去
[00:06:18.900 --> 00:06:21.100]  主持人:以前我是以自己為中心的
[00:06:21.100 --> 00:06:23.100]  姊妹:以前我是以自我為中心的
[00:06:23.100 --> 00:06:25.000]  主持人:我們人是很自私的
[00:06:25.000 --> 00:06:26.300]  姊妹:因為我們人都是自私的
[00:06:26.300 --> 00:06:27.700]  主持人:想是想自己先的
[00:06:27.700 --> 00:06:28.900]  姊妹:什麼事情都想自己
[00:06:28.900 --> 00:06:31.400]  主持人:我們信了主之後仍然是很自我
[00:06:31.400 --> 00:06:33.900]  姊妹:但信主後我們仍然是自我的
[00:06:33.900 --> 00:06:36.100]  主持人:因為我們不讓聖靈進入我們心裡面
[00:06:36.100 --> 00:06:39.500]  姊妹:因為我們不讓聖靈進入我們心裡面
[00:06:39.500 --> 00:06:42.400]  主持人:我們又不讓神的話語去教導我們
[00:06:42.400 --> 00:06:44.100]  姊妹:我們又不讓神的話語去教導我們
[00:06:44.100 --> 00:06:46.600]  主持人:所以我們看事情仍然是模模糊糊的
[00:06:46.600 --> 00:06:48.200]  姊妹:所以我們看事情仍然是模模糊糊的
[00:06:48.200 --> 00:06:49.900]  主持人:仍然是很近視的
[00:06:49.900 --> 00:06:51.100]  姊妹:仍然是近視的
[00:06:51.100 --> 00:06:52.700]  主持人:看遠一點也看不到的
[00:06:52.700 --> 00:06:53.900]  姊妹:看遠一點也看不到的
[00:06:53.900 --> 00:06:55.400]  主持人:仍然是很狹窄的
[00:06:55.400 --> 00:06:56.600]  姊妹:仍然是很狹窄的
[00:06:56.600 --> 00:06:58.700]  主持人:不願意去看闊一點的
[00:06:58.700 --> 00:07:00.500]  姊妹:不願意去看寬一點的
[00:07:00.500 --> 00:07:06.800]  姊妹:看遠一點也看不到的
[00:07:06.800 --> 00:07:08.500]  主持人:不願意去看闊一點的
[00:07:08.500 --> 00:07:09.800]  姊妹:不願意去看寬一點的
[00:07:09.800 --> 00:07:11.100]  主持人:不願意去看闊一點的
[00:07:11.100 --> 00:07:12.500]  姊妹:不願意去看闊一點的
[00:07:12.500 --> 00:07:14.100]  主持人:不願意去看闊一點的
[00:07:14.100 --> 00:07:15.500]  姊妹:不願意去看闊一點的
[00:07:15.500 --> 00:07:16.500]  主持人:不願意去看闊一點的
[00:07:16.500 --> 00:07:17.500]  姊妹:不願意去看闊一點的
[00:07:17.500 --> 00:07:18.500]  主持人:不願意去看闊一點的
[00:07:18.500 --> 00:07:19.500]  姊妹:不願意去看闊一點的
[00:07:19.500 --> 00:07:20.500]  姊妹:不願意去看闊一點的
[00:07:20.500 --> 00:07:21.500]  主持人:不願意去看闊一點的
[00:07:21.500 --> 00:07:22.500]  姊妹:不願意去看闊一點的
[00:07:22.500 --> 00:07:30.500]  主持人:不願意去看闊一點的
[00:07:30.500 --> 00:07:31.500]  主持人:不願意去看闊一點的
[00:07:31.500 --> 00:07:32.500]  姊妹:不願意去看闊一點的
[00:07:32.500 --> 00:07:33.500]  主持人:不願意去看闊一點的
[00:07:33.500 --> 00:07:34.500]  姊妹:不願意去看闊一點的
[00:07:34.500 --> 00:07:35.500]  主持人:不願意去看闊一點的
[00:07:35.500 --> 00:07:36.500]  姊妹:不願意去看闊一點的
[00:07:36.500 --> 00:07:37.500]  主持人:不願意去看闊一點的
[00:07:37.500 --> 00:07:38.500]  姊妹:不願意去看闊一點的
[00:07:38.500 --> 00:07:39.500]  主持人:不願意去看闊一點的
[00:07:39.500 --> 00:07:40.500]  姊妹:不願意去看闊一點的
[00:07:40.500 --> 00:07:41.500]  主持人:不願意去看闊一點的
[00:07:41.500 --> 00:07:42.500]  姊妹:不願意去看闊一點的
[00:07:42.500 --> 00:07:43.500]  主持人:不願意去看闊一點的
[00:07:43.500 --> 00:07:53.500]  姊妹:不願意去看闊一點的
[00:08:13.500 --> 00:08:24.500]  主持人:不願意去看闊一點的
[00:08:44.500 --> 00:08:45.500]  主持人:不願意去看闊一點的
[00:08:45.500 --> 00:08:46.500]  姊妹:不願意去看闊一點的
[00:08:46.500 --> 00:08:47.500]  主持人:不願意去看闊一點的
[00:08:47.500 --> 00:08:48.500]  姊妹:不願意去看闊一點的
[00:08:48.500 --> 00:08:49.500]  主持人:不願意去看闊一點的
[00:08:49.500 --> 00:08:50.500]  姊妹:不願意去看闊一點的
[00:08:50.500 --> 00:08:51.500]  主持人:不願意去看闊一點的
[00:08:51.500 --> 00:08:52.500]  姊妹:不願意去看闊一點的
[00:08:52.500 --> 00:08:53.500]  主持人:不願意去看闊一點的
[00:08:53.500 --> 00:08:54.500]  姊妹:不願意去看闊一點的
[00:08:54.500 --> 00:08:55.500]  主持人:不願意去看闊一點的
[00:08:55.500 --> 00:08:56.500]  姊妹:不願意去看闊一點的
[00:08:56.500 --> 00:08:57.500]  主持人:不願意去看闊一點的
[00:08:57.500 --> 00:08:58.500]  姊妹:不願意去看闊一點的
[00:08:58.500 --> 00:09:26.500]  主持人:不願意去看闊一點的
[00:09:28.500 --> 00:09:44.500]  主持人:不願意去看闊一點的
[00:09:59.500 --> 00:10:00.500]  主持人:不願意去看闊一點的
[00:10:00.500 --> 00:10:01.500]  姊妹:不願意去看闊一點的
[00:10:01.500 --> 00:10:02.500]  主持人:不願意去看闊一點的
[00:10:02.500 --> 00:10:03.500]  姊妹:不願意去看闊一點的
[00:10:03.500 --> 00:10:04.500]  主持人:不願意去看闊一點的
[00:10:04.500 --> 00:10:05.500]  姊妹:不願意去看闊一點的
[00:10:05.500 --> 00:10:06.500]  主持人:不願意去看闊一點的
[00:10:06.500 --> 00:10:07.500]  姊妹:不願意去看闊一點的
[00:10:07.500 --> 00:10:08.500]  主持人:不願意去看闊一點的
[00:10:08.500 --> 00:10:09.500]  姊妹:不願意去看闊一點的
[00:10:09.500 --> 00:10:10.500]  主持人:不願意去看闊一點的
[00:10:10.500 --> 00:10:11.500]  姊妹:不願意去看闊一點的
[00:10:11.500 --> 00:10:12.500]  主持人:不願意去看闊一點的
[00:10:12.500 --> 00:10:13.500]  姊妹:不願意去看闊一點的
[00:10:13.500 --> 00:10:28.500]  主持人:不願意去看闊一點的
[00:10:44.500 --> 00:10:47.500]  主持人:所以那個年代是用菲林的嘛,是不是?
[00:10:47.500 --> 00:10:49.500]  姊妹:以後以前的年代是用菲林
[00:10:49.500 --> 00:10:52.500]  主持人:菲林就是回到香港才曬出來的嘛,是不是?
[00:10:52.500 --> 00:10:56.500]  姊妹:以後那個時候要沖曬出來才能看到
[00:10:56.500 --> 00:10:59.500]  主持人:所以你影的時候,如果你很大意,很不小心呢?
[00:10:59.500 --> 00:11:01.500]  姊妹:所以如果你很大意,很不小心的話
[00:11:01.500 --> 00:11:03.500]  主持人:可能整條菲林曬出來黑漆漆的,也說不定
[00:11:03.500 --> 00:11:05.500]  姊妹:可能那些膠帶曬出來就是黑漆漆的
[00:11:05.500 --> 00:11:07.500]  主持人:全部不夠光
[00:11:07.500 --> 00:11:08.500]  姊妹:就是全都不夠光
[00:11:08.500 --> 00:11:11.500]  主持人:你給幾千元去旅行回來,想全部是不行的
[00:11:11.500 --> 00:11:15.500]  姊妹:你給我幾千元去旅行,相片回來是全都不行的
[00:11:15.500 --> 00:11:18.500]  主持人:所以其實那個年代的人其實做事是比我們小心的,知不知道?
[00:11:18.500 --> 00:11:21.500]  姊妹:所以以前那個年代,那些人做事情都是很不小心的
[00:11:21.500 --> 00:11:23.500]  主持人:其實科技今天是中壞了我們
[00:11:23.500 --> 00:11:26.500]  姊妹:以後今天的科技是寵壞了我們
[00:11:26.500 --> 00:11:28.500]  主持人:是不是我們影完不行就馬上刪掉,delete,是不是?
[00:11:28.500 --> 00:11:32.500]  姊妹:就是我們照了一張相片,不行我們可以刪除
[00:11:32.500 --> 00:11:34.500]  主持人:影到靚為止
[00:11:34.500 --> 00:11:36.500]  姊妹:以後照到美為止
[00:11:36.500 --> 00:11:38.500]  主持人:我們不需要用腦去想一下怎麼影的了
[00:11:38.500 --> 00:11:40.500]  姊妹:我們不需要用腦袋去想怎樣去照
[00:11:40.500 --> 00:11:42.500]  主持人:以前不是,以前是很珍貴的,菲林
[00:11:42.500 --> 00:11:44.500]  姊妹:但以前的膠帶是很珍貴的
[00:11:44.500 --> 00:11:47.500]  主持人:所以影相跟我們人生看東西都是一樣
[00:11:47.500 --> 00:11:50.500]  姊妹:所以我們照相跟我們看人生也是一樣
[00:11:50.500 --> 00:11:52.500]  主持人:有時候我們用長鏡去看遠一點
[00:11:52.500 --> 00:11:54.500]  姊妹:有時候我們要用長鏡來看遠一點
[00:11:54.500 --> 00:11:57.500]  主持人:但是要焦點focus到某一樣東西那裡
[00:11:57.500 --> 00:12:00.500]  姊妹:要焦點聚集在某一件事情裡面
[00:12:00.500 --> 00:12:02.500]  主持人:有時候我們用廣角鏡要看闊一點
[00:12:02.500 --> 00:12:04.500]  姊妹:有時候要用廣角鏡看寬一點
[00:12:04.500 --> 00:12:06.500]  主持人:因為周邊的環境對我們很重要
[00:12:06.500 --> 00:12:10.500]  姊妹:因為周邊的環境對我們很重要
[00:12:10.500 --> 00:12:12.500]  主持人:我們要看遠要清,看近也要清
[00:12:12.500 --> 00:12:14.500]  姊妹:我們看遠要清,看近也是要清
[00:12:14.500 --> 00:12:16.500]  主持人:相機的光圈要調到很小才可以
[00:12:16.500 --> 00:12:20.500]  姊妹:相機的光圈要調整到很小才可以
[00:12:20.500 --> 00:12:23.500]  主持人:所以我們作為一個基督徒
[00:12:23.500 --> 00:12:24.500]  姊妹:所以我們作為一個基督徒
[00:12:24.500 --> 00:12:26.500]  主持人:我們要看遠要清,看近也要清
[00:12:26.500 --> 00:12:28.500]  姊妹:我們看遠要看得清,看近也要看得清
[00:12:28.500 --> 00:12:30.500]  主持人:看前面也要清,看闊也要清
[00:12:30.500 --> 00:12:33.500]  姊妹:看前面也要清,看周圍也要清
[00:12:33.500 --> 00:12:34.500]  主持人:實在不容易
[00:12:34.500 --> 00:12:36.500]  主持人:我們需要神給我們的教導
[00:12:36.500 --> 00:12:38.500]  姊妹:我們需要神給我們的教導
[00:12:38.500 --> 00:12:40.500]  主持人:今天我們說基督徒怎樣去看家庭
[00:12:40.500 --> 00:12:43.500]  姊妹:我們今天看基督徒怎樣去看家庭
[00:12:43.500 --> 00:12:48.500]  主持人:第一件事看家庭就是我們家的主人是哪一個
[00:12:48.500 --> 00:12:50.500]  姊妹:第一件事我們看家庭就是我們家的主人
[00:12:50.500 --> 00:12:56.500]  主持人:那你們可能說主人肯定是出去工作賺錢回來的那個
[00:12:56.500 --> 00:12:59.500]  姊妹:我們當然說主人就是出去賺錢的那個人
[00:12:59.500 --> 00:13:01.500]  主持人:這個年代我不敢說那個是男人
[00:13:01.500 --> 00:13:04.500]  姊妹:這個年代我不敢說那一定是男人
[00:13:04.500 --> 00:13:06.500]  主持人:那就是歧視女性
[00:13:06.500 --> 00:13:07.500]  姊妹:那是歧視女性
[00:13:07.500 --> 00:13:09.500]  主持人:但我其實說的主人不是這個
[00:13:09.500 --> 00:13:11.500]  姊妹:我看我說的主人不是說這個
[00:13:11.500 --> 00:13:14.500]  主持人:其實我們基督徒的主人是我們的神
[00:13:14.500 --> 00:13:16.500]  姊妹:我們基督的主人是我們的神
[00:13:16.500 --> 00:13:18.500]  主持人:那很多時候我們就忘記了這件事
[00:13:18.500 --> 00:13:20.500]  姊妹:很多時候我們會忘記這件事
[00:13:20.500 --> 00:13:23.500]  主持人:很多時候我們就在家裡面很多不和氣的地方
[00:13:23.500 --> 00:13:26.500]  姊妹:很多時候我們在這裡有不和的地方
[00:13:26.500 --> 00:13:30.500]  主持人:不和氣的原因就是因為我覺得我話事的應該
[00:13:30.500 --> 00:13:33.500]  姊妹:不和氣的原因就是說我是做事的
[00:13:33.500 --> 00:13:37.500]  主持人:但是那個太太可能又說她話事的
[00:13:37.500 --> 00:13:40.500]  姊妹:然後太太就說我是做事人
[00:13:40.500 --> 00:13:43.500]  主持人:我說我話事因為我賺多點錢回來
[00:13:43.500 --> 00:13:45.500]  姊妹:我說我是做事人因為我賺的錢比你多
[00:13:45.500 --> 00:13:49.500]  主持人:但是那個太太說我話事因為我在家的時間多過你
[00:13:49.500 --> 00:13:52.500]  姊妹:然後太太說我做事因為我在這裡的時間比你多
[00:13:52.500 --> 00:13:54.500]  主持人:我們個個都想做主人你明不明
[00:13:54.500 --> 00:13:56.500]  姊妹:我們每個人都想要做主人
[00:13:56.500 --> 00:13:59.500]  主持人:那很多爭吵就是因為我們覺得自己是對的
[00:13:59.500 --> 00:14:03.500]  姊妹:很多爭吵都是因為我覺得我自己是對的
[00:14:03.500 --> 00:14:05.500]  主持人:每個人都覺得自己是對的
[00:14:05.500 --> 00:14:07.500]  姊妹:每個人都會覺得自己是對的
[00:14:07.500 --> 00:14:08.500]  主持人:很少人覺得自己是不對的
[00:14:08.500 --> 00:14:10.500]  姊妹:很少人覺得自己是不對的
[00:14:10.500 --> 00:14:12.500]  主持人:但是每個人看事情是不同的
[00:14:12.500 --> 00:14:14.500]  姊妹:但我們每個人看事情都不一樣
[00:14:14.500 --> 00:14:16.500]  主持人:男和女看事情都不一樣
[00:14:16.500 --> 00:14:18.500]  姊妹:現在我們男和女看東西也是不一樣
[00:14:18.500 --> 00:14:22.500]  主持人:每一個人有些是感性的有些是理性的
[00:14:22.500 --> 00:14:25.500]  姊妹:每一個人有些是感性的有些是理性的
[00:14:25.500 --> 00:14:27.500]  主持人:有些人看東西闊一點有些人看東西窄一點
[00:14:27.500 --> 00:14:30.500]  姊妹:有些人看事情是寬一點有些是白一點
[00:14:30.500 --> 00:14:33.500]  主持人:但是你沒有說哪個是對哪個是不對的
[00:14:33.500 --> 00:14:35.500]  姊妹:但沒有說是誰對誰錯
[00:14:35.500 --> 00:14:37.500]  主持人:是嗎?有些人就像神造一樣
[00:14:37.500 --> 00:14:39.500]  主持人:有些人的眼睛大一點有些人的眼睛小一點
[00:14:39.500 --> 00:14:42.500]  姊妹:神造有些人造的眼睛是大一點有些是小一點的
[00:14:42.500 --> 00:14:43.500]  主持人:大眼睛好不好?
