
[00:00:00.000 --> 00:00:02.920]  好 我們一起來讀今晚的經文
[00:06:03.340 --> 00:06:05.940]  「總之我覺得你行就行」
[00:06:05.940 --> 00:06:06.940]  「我覺得你行就行」
[00:06:06.940 --> 00:06:07.780]  「你就照去吧」
[00:06:07.780 --> 00:06:09.860]  「現在你有什麼問題嗎」
[00:06:09.860 --> 00:06:12.220]  好像大家平行時空一樣
[00:06:12.220 --> 00:06:15.380]  所以我們覺得
[00:06:15.380 --> 00:06:17.300]  其實你照過來看
[00:06:17.300 --> 00:06:20.180]  如果你代入你自己是摩西
[00:06:20.180 --> 00:06:21.700]  你有沒有發覺其實
[00:06:21.700 --> 00:06:23.180]  摩西好像神說什麼
[00:06:23.180 --> 00:06:25.660]  他都不太聽得入耳
[00:06:25.660 --> 00:06:28.140]  無論神怎樣跟他說
[00:06:28.140 --> 00:06:30.940]  其實我真的不是需要你的能力
[00:06:30.940 --> 00:06:31.780]  我今天選擇你
[00:06:31.780 --> 00:06:36.660]  不是因為你口才好
[00:06:36.660 --> 00:06:38.300]  他不停地跟他說
[00:06:38.300 --> 00:06:39.500]  「我還會幫你」
[00:06:39.500 --> 00:06:42.340]  之前摩西很膽怯的時候
[00:06:42.340 --> 00:06:43.500]  「我住口笨舌了」
[00:06:43.500 --> 00:06:44.420]  但是神還說
[00:06:44.420 --> 00:06:45.540]  「如果你這麼害怕」
[00:06:45.540 --> 00:06:48.900]  「我派你那位很有口才的哥哥」
[00:06:48.900 --> 00:06:50.900]  「跟你一起去」
[00:06:50.900 --> 00:06:51.900]  他是這樣跟他說
[00:06:51.900 --> 00:06:57.020]  但是摩西總是聽不入耳
[00:06:57.020 --> 00:06:58.140]  總是忘記
[00:06:58.140 --> 00:07:00.740]  所以這次他
[00:07:00.740 --> 00:07:04.180]  因為之前他真的聽到神的話
[00:07:04.180 --> 00:07:06.380]  去了見法老
[00:07:06.380 --> 00:07:09.260]  但是得來的結果就是這樣
[00:07:09.260 --> 00:07:11.940]  他就斷定
[00:07:11.940 --> 00:07:15.100]  「神還不是因為我住口笨舌」
[00:07:15.100 --> 00:07:16.900]  「所以不成功」
[00:07:16.900 --> 00:07:17.940]  「住口笨舌」
[00:07:17.940 --> 00:07:22.140]  「所以你不要再來叫我去」
[00:07:22.140 --> 00:07:24.780]  所以其實摩西好像怎樣都不明白
[00:07:24.780 --> 00:07:25.780]  但是來到這個位置
[00:07:25.780 --> 00:07:28.500]  我們看到神只是再一次跟他說
[00:07:28.500 --> 00:07:29.620]  在第29節跟他說
[00:07:29.620 --> 00:07:32.020]  「我就是你的神」
[00:07:32.020 --> 00:07:33.820]  「你記住我是你的神」
[00:07:33.820 --> 00:07:37.540]  「你不用想自己有多少才幹」
[00:07:37.540 --> 00:07:39.020]  「你要做的事」
[00:07:39.020 --> 00:07:40.900]  「這一刻就是把你自己的眼睛」
[00:07:40.900 --> 00:07:43.660]  「從你自己經常看到的不足」
[00:07:43.660 --> 00:07:45.980]  「轉眼來看我」
[00:07:45.980 --> 00:07:47.300]  「因為我是你的神」
[00:07:47.300 --> 00:07:48.060]  「我就是那位」
[00:07:48.060 --> 00:07:49.300]  「我今天叫你去做」
[00:07:49.300 --> 00:07:50.300]  「就會back you up」
[00:07:50.300 --> 00:07:51.420]  「那個上帝」
[00:07:51.420 --> 00:07:52.580]  「而我就是那位」
[00:07:52.580 --> 00:07:55.180]  「定義要拯救以色列民」
[00:07:55.180 --> 00:07:57.860]  「出埃及的那位神」
[00:07:57.860 --> 00:07:59.660]  所以其實我們看到
[00:07:59.660 --> 00:08:02.220]  究竟摩西為甚麼會這麼蛇腳
[00:08:02.220 --> 00:08:03.860]  為甚麼他做不到
[00:08:03.860 --> 00:08:06.540]  神不能接受神要去做的事
[00:08:06.540 --> 00:08:08.780]  其中一個很大的原因就是
[00:08:08.780 --> 00:08:11.620]  他經常都看著自己
[00:08:11.620 --> 00:08:12.380]  不行
[00:08:12.380 --> 00:08:14.180]  不過其實我們很多人都是這樣的
[00:08:14.180 --> 00:08:15.260]  我們經常都說
[00:08:15.260 --> 00:08:16.380]  「神啊,我做不到的」
[00:08:16.380 --> 00:08:18.180]  「你不要叫我做這件事、那件事」
[00:08:18.180 --> 00:08:20.020]  但是其實神在這裡告訴我們
[00:08:20.020 --> 00:08:21.140]  他對摩西的提醒
[00:08:21.140 --> 00:08:22.860]  亦都是今天對我們的提醒
[00:08:22.860 --> 00:08:23.620]  說「我們的神」
[00:08:23.620 --> 00:08:24.500]  「你要知道」
[00:08:24.500 --> 00:08:28.540]  「他從來是不以能力取人的」
[00:08:28.540 --> 00:08:32.060]  「我們的神不是一個精英主義者」
[00:08:32.060 --> 00:08:32.900]  可能我們是一個
[00:08:32.900 --> 00:08:36.340]  很精英主義的社會長大
[00:08:36.340 --> 00:08:37.220]  但是我們的神
[00:08:37.220 --> 00:08:39.580]  從來不是一個這樣的上帝
[00:08:39.580 --> 00:08:41.380]  他是去揀選的人
[00:08:41.380 --> 00:08:43.700]  有他自己的那個 criteria
[00:08:43.700 --> 00:08:44.780]  他都去揀選人
[00:08:44.780 --> 00:08:46.100]  去看到一個人的特性
[00:08:46.100 --> 00:08:47.820]  可能其他很多人看不到
[00:08:47.820 --> 00:08:50.300]  而他就是這樣
[00:08:50.300 --> 00:08:51.620]  來到跟我們說
[00:08:51.620 --> 00:08:56.340]  他說你今天不要只看著自己的不足
[00:08:56.340 --> 00:08:58.580]  你要記得我是你的上帝
[00:08:58.580 --> 00:09:01.540]  其實神自己有沒有能力
[00:09:01.540 --> 00:09:03.340]  來去吩咐法老
[00:09:03.340 --> 00:09:05.740]  讓一些以色列人走?
[00:09:05.740 --> 00:09:07.300]  絕對有
[00:09:07.300 --> 00:09:08.420]  他用什麼我們去做?
[00:09:08.420 --> 00:09:09.940]  他用什麼我們去說?
[00:09:09.940 --> 00:09:14.780]  但是神就是喜歡人跟他同工
[00:09:14.780 --> 00:09:17.900]  而人就在我們的軟弱裡面
[00:09:17.900 --> 00:09:20.100]  能夠去看到神的那個能力
[00:09:20.100 --> 00:09:23.060]  其實什麼叫做信神?
[00:09:23.060 --> 00:09:24.340]  信神就是說
[00:09:24.340 --> 00:09:26.180]  其實我們承認
[00:09:26.180 --> 00:09:29.140]  我們的生命也是有缺陷的
[00:09:29.140 --> 00:09:32.300]  我們承認我們的能力也是有不足的
[00:09:32.300 --> 00:09:35.340]  所以我們才會依靠神
[00:09:35.340 --> 00:09:36.460]  如果你說
[00:09:36.460 --> 00:09:38.020]  好像有些人說我要讀完聖經
[00:09:38.020 --> 00:09:39.540]  才會信耶穌
[00:09:39.540 --> 00:09:43.020]  我要有能力才去做神要我做的事
[00:09:43.020 --> 00:09:45.300]  其實這個人永遠信不了耶穌
[00:09:45.300 --> 00:09:48.220]  這個人永遠經歷不了神的大能
[00:09:48.220 --> 00:09:49.740]  因為我們經常看到自己的不足
[00:09:49.740 --> 00:09:52.460]  但是我不知道上帝原來是會back me up
[00:09:52.460 --> 00:09:54.860]  會去建立我們
[00:09:54.860 --> 00:09:57.020]  所以弟兄姊妹我不知道
[00:09:57.020 --> 00:09:58.220]  有沒有人經常邀請你
[00:09:58.220 --> 00:10:00.700]  或者上帝自己敲你的門
[00:10:00.700 --> 00:10:03.620]  或者透過人來敲你的門
[00:10:03.620 --> 00:10:05.900]  就是要你去服侍他
[00:10:05.900 --> 00:10:07.500]  但是你記住
[00:10:07.500 --> 00:10:09.180]  如果不停有人敲門
[00:10:09.180 --> 00:10:10.940]  或者上帝敲門
[00:10:10.940 --> 00:10:13.420]  你記得不要拒絕
[00:10:13.420 --> 00:10:14.340]  你想清楚
[00:10:14.340 --> 00:10:17.300]  可能這個神有些事情要建立你
[00:10:17.300 --> 00:10:20.060]  我跟大家分享一個
[00:10:20.060 --> 00:10:21.140]  很大的學習
[00:10:21.140 --> 00:10:22.100]  一個見證
[00:10:22.100 --> 00:10:24.420]  就是很多人
[00:10:24.420 --> 00:10:25.700]  如果在這裡久了
[00:10:25.700 --> 00:10:26.900]  他認識我
[00:10:26.900 --> 00:10:27.740]  都會說
[00:10:27.740 --> 00:10:32.180]  Lillian 我見過你戴敬拜
[00:10:32.180 --> 00:10:34.540]  就是這樣
[00:10:34.540 --> 00:10:37.460]  其實很多人都以為我戴敬拜
[00:10:37.460 --> 00:10:41.980]  是很輕而易舉的
[00:10:41.980 --> 00:10:43.060]  但是我想告訴你
[00:10:43.060 --> 00:10:46.020]  其實我從來都沒有想過
[00:10:46.020 --> 00:10:48.020]  自己要戴敬拜
[00:10:48.020 --> 00:10:48.980]  因為我告訴你
[00:10:48.980 --> 00:10:49.820]  你今天可能不相信
[00:10:49.820 --> 00:10:51.340]  我站在這裡說話
[00:10:51.340 --> 00:10:54.500]  但是我是一個很怕站出來的人
[00:10:54.500 --> 00:10:55.660]  從小到大
[00:10:55.660 --> 00:10:56.980]  是很怕
[00:10:56.980 --> 00:11:00.300]  就是在這些spotlight
[00:11:00.300 --> 00:11:02.580]  說話最好別人都聽不到
[00:11:02.580 --> 00:11:04.420]  行山是行最後的
[00:11:04.420 --> 00:11:06.020]  我是一個這樣的人
[00:11:06.020 --> 00:11:09.260]  所以我一直都很怕站出來
[00:11:09.260 --> 00:11:12.820]  但是當初來到同福堂的時候
[00:11:12.820 --> 00:11:15.060]  我們還沒有這些崇拜
[00:11:15.060 --> 00:11:16.780]  我們是團契的時候
[00:11:16.780 --> 00:11:17.620]  我是即清的
[00:11:17.620 --> 00:11:18.620]  我現在說這個經歷
[00:11:18.620 --> 00:11:20.140]  是我即清的時候
[00:11:20.140 --> 00:11:21.100]  我來到同福堂的時候
[00:11:21.100 --> 00:11:22.380]  是即清的年紀
[00:11:22.380 --> 00:11:24.100]  和你們差不多
[00:11:24.100 --> 00:11:26.020]  可能小一點
[00:11:26.020 --> 00:11:27.980]  有一天
[00:11:27.980 --> 00:11:34.700]  那時候負責敬拜隊的一位肢體
[00:11:34.700 --> 00:11:36.420]  有一天他就來找我
[00:11:36.420 --> 00:11:40.060]  他說教會現在我們要轉一些模式
[00:11:40.060 --> 00:11:42.060]  我們要多些worship leader出來
[00:11:42.060 --> 00:11:45.420]  不是主席、師班
[00:11:45.420 --> 00:11:48.900]  他說你可不可以幫忙出來戴敬拜
[00:11:48.900 --> 00:11:52.500]  我說誰叫你來的
[00:11:52.500 --> 00:11:53.660]  為什麼你會找我
[00:11:53.660 --> 00:11:56.780]  可能那時候在團契裡幫忙做過vocal
[00:11:56.780 --> 00:11:58.580]  他們找人的時候就找我
[00:11:58.580 --> 00:12:00.940]  我說當然不行
[00:12:00.940 --> 00:12:03.060]  不行的
[00:12:03.060 --> 00:12:04.060]  然後我告訴他
[00:12:04.060 --> 00:12:06.740]  我想告訴他為什麼我不行
[00:12:06.740 --> 00:12:09.220]  因為我有些很恐怖的經歷
[00:12:09.220 --> 00:12:14.620]  就是大家讀書的時候有沒有考音樂
[00:12:14.620 --> 00:12:16.580]  有沒有試過考試
[00:12:16.580 --> 00:12:17.940]  是怎樣考的
[00:12:17.940 --> 00:12:21.300]  我那時候老師的琴在那裡
[00:12:21.300 --> 00:12:22.780]  逐個走出去
[00:12:22.780 --> 00:12:24.500]  對著老師唱
[00:12:24.500 --> 00:12:25.980]  你現在是這樣考嗎
[00:12:25.980 --> 00:12:26.980]  是這樣考嗎
[00:12:26.980 --> 00:12:27.660]  我想告訴你
[00:12:27.660 --> 00:12:32.060]  我是害怕得手不停在抖
[00:12:32.060 --> 00:12:33.340]  現在不是誇張的
[00:12:33.340 --> 00:12:34.100]  是這樣
[00:12:34.100 --> 00:12:36.100]  然後我的腳是這樣
[00:12:36.100 --> 00:12:36.780]  但是我告訴你
[00:12:36.780 --> 00:12:38.940]  我是停不了的
[00:12:38.940 --> 00:12:41.180]  因為我的左手更加有問題
[00:12:41.180 --> 00:12:43.700]  因為我的左手是天生會手抖的
[00:12:43.700 --> 00:12:44.780]  很多人問我怎麼了
[00:12:44.780 --> 00:12:45.260]  很害怕嗎
[00:12:45.260 --> 00:12:45.940]  你不舒服嗎
[00:12:45.940 --> 00:12:46.980]  我說不是的
[00:12:46.980 --> 00:12:49.300]  我有遺傳性的左手手抖
[00:12:49.300 --> 00:12:51.020]  所以更加緊張起來
[00:12:51.020 --> 00:12:52.740]  是抖到飛起
[00:12:52.740 --> 00:12:54.140]  然後我告訴你
[00:12:54.140 --> 00:12:56.620]  最恐怖的兵力不是這樣抖
[00:12:56.620 --> 00:13:00.540]  而是下面的同學笑我
[00:13:00.540 --> 00:13:02.580]  我覺得很傷害
[00:13:02.580 --> 00:13:04.460]  所以我說我不會
[00:13:04.460 --> 00:13:06.540]  這輩子除了考試
[00:13:06.540 --> 00:13:09.700]  我是不會站出來在別人面前唱歌的
[00:13:09.700 --> 00:13:11.580]  對於我來說是沒有可能的
[00:13:11.580 --> 00:13:13.140]  所以我就退了去
[00:13:13.140 --> 00:13:15.220]  然後我還在想
[00:13:15.220 --> 00:13:16.700]  你有沒有祈禱的
[00:13:16.700 --> 00:13:19.020]  你有祈禱就不會找我了
[00:13:19.020 --> 00:13:20.020]  是不是
[00:13:20.020 --> 00:13:22.580]  有祈禱有什麼理由找我
[00:13:22.580 --> 00:13:24.220]  然後我後來想到
[00:13:24.220 --> 00:13:25.740]  教會終於出了一條例子
[00:13:25.740 --> 00:13:26.620]  那時候說
[00:13:26.620 --> 00:13:28.980]  要做watcher leader就要會友
[00:13:28.980 --> 00:13:30.220]  我還不是會友
[00:13:30.220 --> 00:13:31.900]  我好像撿到寶一樣
[00:13:31.900 --> 00:13:34.580]  我還不是會友
[00:13:34.580 --> 00:13:36.620]  所以呢
[00:13:36.620 --> 00:13:38.460]  是不是
[00:13:38.460 --> 00:13:39.900]  不用做了
[00:13:39.900 --> 00:13:40.980]  很開心的推了
[00:13:40.980 --> 00:13:42.660]  嘩 多成功
[00:13:42.660 --> 00:13:44.220]  好像掉了
[00:13:44.220 --> 00:13:46.020]  然後過了兩年之後
[00:13:46.020 --> 00:13:48.180]  一個個不小心進了做會友
[00:13:48.180 --> 00:13:49.380]  我都沒有想過這件事
[00:13:49.380 --> 00:13:51.820]  基本上
[00:13:51.820 --> 00:13:54.700]  那位姿態又來找我
[00:13:54.700 --> 00:13:57.780]  他說你現在不是已經進了會嗎
[00:13:57.780 --> 00:13:59.180]  我說是嗎
[00:13:59.180 --> 00:14:00.180]  沒有想過
[00:14:00.180 --> 00:14:01.540]  都是這樣
[00:14:01.540 --> 00:14:02.860]  然後他說
[00:14:02.860 --> 00:14:05.060]  那你現在不能推了
[00:14:05.060 --> 00:14:06.220]  為什麼要怕成這樣
[00:14:06.220 --> 00:14:07.860]  神會幫你的
[00:14:07.860 --> 00:14:09.100]  我說神會幫我
[00:14:09.100 --> 00:14:10.340]  振誠感會幫我
[00:14:10.340 --> 00:14:12.180]  怎麼幫
[00:14:12.180 --> 00:14:14.500]  那我自己就
[00:14:14.500 --> 00:14:15.740]  我就心想
[00:14:15.740 --> 00:14:17.820]  又沒有祈禱又來了
[00:14:17.820 --> 00:14:19.300]  但是我自己回去想
[00:14:19.300 --> 00:14:21.020]  他又來找我
[00:14:21.020 --> 00:14:22.660]  他又記得這件事
[00:14:22.660 --> 00:14:24.500]  那不如我自己也認真一點
[00:14:24.500 --> 00:14:26.780]  回去祈禱
[00:14:26.780 --> 00:14:28.020]  很有趣
[00:14:28.020 --> 00:14:29.500]  當我祈禱的時候
[00:14:29.500 --> 00:14:30.980]  我聽到一把聲音跟我說
[00:14:30.980 --> 00:14:34.140]  他說 你就去試一下吧
[00:14:34.140 --> 00:14:36.260]  人家來這樣找你
[00:14:36.260 --> 00:14:38.380]  你不行 我幫你
[00:14:38.380 --> 00:14:39.860]  我真的好像這樣說
[00:14:39.860 --> 00:14:43.700]  你不行 你記住我會幫你
[00:14:43.700 --> 00:14:44.540]  那我說
[00:14:44.540 --> 00:14:45.860]  但是我那一刻很肯定
[00:14:45.860 --> 00:14:47.900]  其實是上帝的聲音
[00:14:47.900 --> 00:14:50.180]  是聖靈對我提醒
[00:14:50.180 --> 00:14:52.460]  我說我真的不行
[00:14:52.460 --> 00:14:54.300]  出去獻醜
[00:14:54.300 --> 00:14:55.660]  直接站在面前被人笑
[00:14:55.660 --> 00:14:57.860]  你怎麼下台呢
[00:14:57.860 --> 00:14:59.700]  但是那一刻我覺得
[00:14:59.700 --> 00:15:02.220]  我挺肯定是上帝對我的聲音
[00:15:02.220 --> 00:15:02.940]  對我的鼓勵
[00:15:02.940 --> 00:15:03.980]  那我說
[00:15:03.980 --> 00:15:06.460]  好吧 如果你要我
[00:15:06.460 --> 00:15:08.980]  真的去掌握這個崗位
[00:15:08.980 --> 00:15:10.980]  那你真的要保住我
[00:15:10.980 --> 00:15:13.860]  我真的震得很厲害
[00:15:13.860 --> 00:15:14.460]  是的
[00:15:14.460 --> 00:15:18.620]  從此踏上了大敬拜
[00:15:18.620 --> 00:15:21.780]  我沒有想過我可以做到一件事
[00:15:21.780 --> 00:15:22.740]  但是很奇怪
[00:15:22.740 --> 00:15:24.140]  很奇妙的就是
[00:15:24.140 --> 00:15:26.500]  其實如果你現在叫我
[00:15:26.500 --> 00:15:28.460]  表演唱歌給你聽
[00:15:28.460 --> 00:15:30.620]  我真的不行
[00:15:30.620 --> 00:15:31.660]  但是你叫我大敬拜
[00:15:31.660 --> 00:15:35.420]  當我的眼睛專注在上帝的時候
[00:15:35.420 --> 00:15:37.700]  我真的不震
[00:15:37.700 --> 00:15:40.260]  是一件很奇妙的事
[00:15:40.260 --> 00:15:42.380]  所以呢
[00:15:42.380 --> 00:15:44.580]  我透過這件事
[00:15:44.580 --> 00:15:46.220]  我很感受到
[00:15:46.220 --> 00:15:47.900]  今天我說的神
[00:15:47.900 --> 00:15:50.100]  叫我不要專注在我自己的軟弱
[00:15:50.100 --> 00:15:52.620]  如果我真的看我自己的軟弱
[00:15:52.620 --> 00:15:54.380]  我這輩子都沒有能力
[00:15:54.380 --> 00:15:57.420]  沒有機會去帶這個敬拜
[00:15:57.420 --> 00:16:01.820]  而今天神是完全把我去改變了
[00:16:01.820 --> 00:16:03.020]  賜我一份能力
[00:16:03.020 --> 00:16:05.420]  我不知道那份能力在哪裡
[00:16:05.420 --> 00:16:07.940]  有時候還要在很大型的聚會裡擺
[00:16:07.940 --> 00:16:09.380]  其實對於我來說
[00:16:09.380 --> 00:16:11.500]  如果你認識以前的我
