
[00:00:00.000 --> 00:00:04.000]  丁姊妹,現在要講午安吧?過了十二點了!
[00:08:44.000 --> 00:08:49.000]  跟當時的環境真是格格不入。
[00:08:49.000 --> 00:08:54.000]  我們就問,為什麼這個伯夫長,
[00:08:54.000 --> 00:08:56.000]  會說一句這麼奇怪,
[00:08:57.000 --> 00:09:00.000]  這麼令人意外的說話呢?
[00:09:00.000 --> 00:09:02.000]  這真是個義人?
[00:09:02.000 --> 00:09:05.000]  是的,當時來說,
[00:09:05.000 --> 00:09:07.000]  他執行死刑,
[00:09:07.000 --> 00:09:09.000]  一般的死囚,
[00:09:09.000 --> 00:09:13.000]  他臨死之前都是會顧自己一生,
[00:09:13.000 --> 00:09:15.000]  哎呀,做了很多壞事,
[00:09:15.000 --> 00:09:17.000]  做了很多令人遺憾的事,
[00:09:17.000 --> 00:09:19.000]  很懊悔,又或者有些死囚,
[00:09:19.000 --> 00:09:21.000]  他覺得臨死也不悔改,
[00:09:21.000 --> 00:09:23.000]  或者很生氣,
[00:09:23.000 --> 00:09:25.000]  或者覺得全世界對他不公道,
[00:09:26.000 --> 00:09:30.000]  你全世界的人都是虧待他,
[00:09:30.000 --> 00:09:32.000]  他很怨憤,他甚至破口大罵,
[00:09:32.000 --> 00:09:35.000]  釘死他的人。
[00:09:35.000 --> 00:09:39.000]  不過,伯夫長這次看到的不是,
[00:09:39.000 --> 00:09:41.000]  他看到的耶穌,
[00:09:41.000 --> 00:09:44.000]  由早上九點鐘到下午三點鐘,
[00:09:44.000 --> 00:09:46.000]  他看到這個耶穌,
[00:09:46.000 --> 00:09:50.000]  他跟旁邊左右兩個的死囚,
[00:09:50.000 --> 00:09:52.000]  他們的對話,他們的互動,
[00:09:52.000 --> 00:09:54.000]  是不同的。
[00:09:55.000 --> 00:09:58.000]  他看到耶穌跟十字架下面,
[00:09:58.000 --> 00:10:00.000]  跟祂的媽媽瑪利亞,
[00:10:00.000 --> 00:10:02.000]  跟約翰門徒,
[00:10:02.000 --> 00:10:04.000]  怎樣交代說話,
[00:10:04.000 --> 00:10:07.000]  他甚至聽到耶穌,
[00:10:07.000 --> 00:10:10.000]  在十架上面的祈禱,
[00:10:10.000 --> 00:10:12.000]  他說,父啊赦免他們,
[00:10:12.000 --> 00:10:14.000]  因為他們所在,他們不知道,
[00:10:14.000 --> 00:10:16.000]  這個伯夫長看到這些,
[00:10:16.000 --> 00:10:18.000]  聽到這些,
[00:10:18.000 --> 00:10:20.000]  他覺得這個耶穌是不同的,
[00:10:20.000 --> 00:10:24.000]  這個耶穌跟其他死囚,
[00:10:25.000 --> 00:10:27.000]  其他死囚可能是壞人,是惡人,
[00:10:27.000 --> 00:10:32.000]  這個死囚者真是個異人。
[00:10:32.000 --> 00:10:34.000]  這個伯夫長,
[00:10:34.000 --> 00:10:37.000]  他突然間有一種頓悟,
[00:10:37.000 --> 00:10:39.000]  有一種醒覺,
[00:10:39.000 --> 00:10:45.000]  原來我釘死了一個異人。
[00:10:45.000 --> 00:10:48.000]  在黑暗當中,
[00:10:48.000 --> 00:10:52.000]  這個伯夫長他醒悟了。
[00:10:54.000 --> 00:10:56.000]  在《盧家坊》裡面有另一段記載,
[00:10:56.000 --> 00:11:00.000]  記載另一個人的醒悟,
[00:11:00.000 --> 00:11:04.000]  浪子,浪子的比喻,
[00:11:04.000 --> 00:11:07.000]  浪子拿著他爸爸給他的家產,
[00:11:07.000 --> 00:11:09.000]  出去花天酒地,
[00:11:09.000 --> 00:11:11.000]  千金散盡,
[00:11:11.000 --> 00:11:13.000]  然後碰到饑荒,
[00:11:13.000 --> 00:11:15.000]  他要放諸,
[00:11:15.000 --> 00:11:17.000]  這個時候,
[00:11:17.000 --> 00:11:20.000]  在人生最黑暗的時候,
[00:11:20.000 --> 00:11:22.000]  他醒悟過來,
[00:11:23.000 --> 00:11:25.000]  正經說他醒悟過來,
[00:11:25.000 --> 00:11:27.000]  然後他還說,
[00:11:27.000 --> 00:11:29.000]  我要起來到我父親那裡去,
[00:11:29.000 --> 00:11:31.000]  對他說父親,
[00:11:31.000 --> 00:11:33.000]  我得罪了天,也得罪了你。
[00:11:33.000 --> 00:11:35.000]  在他人生最黑暗的時候,
[00:11:35.000 --> 00:11:38.000]  他醒悟過來。
[00:11:38.000 --> 00:11:41.000]  是的,
[00:11:41.000 --> 00:11:43.000]  這個伯夫長,
[00:11:43.000 --> 00:11:45.000]  他想起,
[00:11:45.000 --> 00:11:51.000]  他今天竟然親手釘死了一個,
[00:11:53.000 --> 00:11:54.000]  異人,
[00:11:54.000 --> 00:11:57.000]  或者,
[00:11:57.000 --> 00:11:59.000]  這個黑暗日子,
[00:11:59.000 --> 00:12:01.000]  應該這樣說,
[00:12:01.000 --> 00:12:04.000]  他有份製造黑暗,
[00:12:04.000 --> 00:12:06.000]  而在這個時候,
[00:12:06.000 --> 00:12:10.000]  他醒悟過來,
[00:12:10.000 --> 00:12:12.000]  這人真是個異人。
[00:12:12.000 --> 00:12:15.000]  我們看第二個,
[00:12:15.000 --> 00:12:18.000]  第四十八節,
[00:12:18.000 --> 00:12:21.000]  四十八節一班人,
[00:12:22.000 --> 00:12:26.000]  他說聚集觀看者時的眾人,
[00:12:26.000 --> 00:12:28.000]  一班人,
[00:12:28.000 --> 00:12:30.000]  見了所發生的事,
[00:12:30.000 --> 00:12:32.000]  都隨著空回去了。
[00:12:32.000 --> 00:12:34.000]  一班人,
[00:12:34.000 --> 00:12:36.000]  一班什麼人?
[00:12:36.000 --> 00:12:38.000]  一班不關事的人,
[00:12:38.000 --> 00:12:40.000]  一班看熱鬧的人,
[00:12:40.000 --> 00:12:42.000]  一班趁熱鬧的人,
[00:12:42.000 --> 00:12:44.000]  這班旁觀者,
[00:12:44.000 --> 00:12:46.000]  這班人不關他的事,
[00:12:46.000 --> 00:12:48.000]  怎麼來各各他呢?
[00:12:48.000 --> 00:12:50.000]  好像去動物園一樣,
[00:12:51.000 --> 00:12:52.000]  去表演。
[00:12:52.000 --> 00:12:54.000]  我們今天通常會說,
[00:12:54.000 --> 00:12:56.000]  他來吃花生。
[00:12:56.000 --> 00:13:00.000]  甚至當時,
[00:13:00.000 --> 00:13:02.000]  當然沒有電話,
[00:13:02.000 --> 00:13:04.000]  沒有iPhone,
[00:13:04.000 --> 00:13:06.000]  如果有,
[00:13:06.000 --> 00:13:08.000]  我猜他們可能會開了電話,
[00:13:08.000 --> 00:13:10.000]  一邊拍片,
[00:13:10.000 --> 00:13:12.000]  一邊做直播。
[00:13:12.000 --> 00:13:14.000]  旁觀者嘛。
[00:13:14.000 --> 00:13:16.000]  這班人他見到,
[00:13:16.000 --> 00:13:19.000]  聖經說見了所發生的事,
[00:13:20.000 --> 00:13:22.000]  隨著空回去了。
[00:13:22.000 --> 00:13:24.000]  什麼意思?
[00:13:24.000 --> 00:13:26.000]  什麼叫隨著空?
[00:13:26.000 --> 00:13:28.000]  這裡沒有詳細解釋,
[00:13:28.000 --> 00:13:30.000]  之前解釋了,
[00:13:30.000 --> 00:13:32.000]  《路加福音》第十八章解釋了,
[00:13:32.000 --> 00:13:34.000]  隨著空這個詞是什麼意思?
[00:13:34.000 --> 00:13:36.000]  那個記載了另一件事,
[00:13:36.000 --> 00:13:38.000]  那個衰利在聖殿祈禱,
[00:13:38.000 --> 00:13:41.000]  聖經說他連舉目望天也不敢,
[00:13:41.000 --> 00:13:43.000]  然後說,
[00:13:43.000 --> 00:13:45.000]  只隨著空,
[00:13:45.000 --> 00:13:47.000]  然後說,
[00:13:48.000 --> 00:13:50.000]  我是一個罪人,
[00:13:50.000 --> 00:13:52.000]  隨著空是什麼意思?
[00:13:52.000 --> 00:13:54.000]  聖經說我是一個罪人,
[00:13:54.000 --> 00:13:56.000]  他見到他的罪,
[00:13:56.000 --> 00:13:58.000]  咦?
[00:13:58.000 --> 00:14:01.000]  究竟這班圍觀的人,
[00:14:01.000 --> 00:14:03.000]  他是什麼罪?
[00:14:03.000 --> 00:14:05.000]  何罪之有?
[00:14:05.000 --> 00:14:07.000]  他只是圍觀罪,
[00:14:07.000 --> 00:14:09.000]  沒有什麼大罪,
[00:14:09.000 --> 00:14:12.000]  他罪的不是笑一下那個耶穌,
[00:14:12.000 --> 00:14:14.000]  有什麼大罪?
[00:14:14.000 --> 00:14:16.000]  你明白嗎?
[00:14:17.000 --> 00:14:18.000]  目睹耶穌的死,
[00:14:18.000 --> 00:14:21.000]  他見到和百夫長見到一樣,
[00:14:21.000 --> 00:14:23.000]  他也見到耶穌,
[00:14:23.000 --> 00:14:26.000]  怎樣和十架上的死囚互動,
[00:14:26.000 --> 00:14:29.000]  他聽到耶穌,
[00:14:29.000 --> 00:14:32.000]  求天賦赦免,
[00:14:32.000 --> 00:14:35.000]  那些人的祈禱,
[00:14:35.000 --> 00:14:37.000]  他聽到這些,
[00:14:37.000 --> 00:14:40.000]  我竟然覺得事不關己,
[00:14:40.000 --> 00:14:43.000]  我竟然覺得是冒傷大雅,
[00:14:43.000 --> 00:14:45.000]  我竟然說,
[00:14:46.000 --> 00:14:47.000]  黑暗由得他黑暗,
[00:14:47.000 --> 00:14:49.000]  不義由得他不義,
[00:14:49.000 --> 00:14:52.000]  總之不惹到我身上,
[00:14:52.000 --> 00:14:56.000]  我就走到一旁看東西,
[00:14:56.000 --> 00:14:59.000]  那種事不關己,
[00:14:59.000 --> 00:15:01.000]  那種隔岸觀火,
[00:15:01.000 --> 00:15:04.000]  甚至有一點點火上加油,
[00:15:04.000 --> 00:15:06.000]  那種態度,
[00:15:06.000 --> 00:15:09.000]  這班看熱鬧的人,
[00:15:09.000 --> 00:15:13.000]  他深切悔舊,
[00:15:13.000 --> 00:15:15.000]  他們悔改,
[00:15:16.000 --> 00:15:17.000]  他們自責,
[00:15:17.000 --> 00:15:19.000]  其實我剛才說,
[00:15:19.000 --> 00:15:21.000]  就守旁觀而已,
[00:15:21.000 --> 00:15:23.000]  有什麼大礙,
[00:15:23.000 --> 00:15:26.000]  有時候這些不是很大礙的罪,
[00:15:26.000 --> 00:15:31.000]  不是很大礙的小錯,
[00:15:31.000 --> 00:15:33.000]  我們也要悔改,
[00:15:33.000 --> 00:15:37.000]  有時候我們從尖酸黑薄當中悔舊,
[00:15:37.000 --> 00:15:42.000]  有時候我們從貪小便宜悔舊,
[00:15:43.000 --> 00:15:46.000]  貪小便宜而已,誰不貪呢,
[00:15:46.000 --> 00:15:50.000]  我又不是去殺人放火貪屈擺騙,
[00:15:50.000 --> 00:15:53.000]  小便宜而已,
[00:15:53.000 --> 00:15:55.000]  貪小便宜,
[00:15:55.000 --> 00:15:57.000]  要從三小便宜悔舊,
[00:15:57.000 --> 00:16:00.000]  從懶惰冷漠悔舊,
[00:16:00.000 --> 00:16:04.000]  從批評挑剔悔舊,
[00:16:04.000 --> 00:16:07.000]  從幸災樂禍悔舊,
[00:16:07.000 --> 00:16:10.000]  從事不關己悔舊,
[00:16:12.000 --> 00:16:13.000]  我們以為無傷大雅,
[00:16:13.000 --> 00:16:16.000]  就是這樣,
[00:16:16.000 --> 00:16:22.000]  於是我們對罪的敏銳,
[00:16:22.000 --> 00:16:24.000]  我們鬆懈,
[00:16:24.000 --> 00:16:30.000]  有一個年輕人,基督徒,
[00:16:30.000 --> 00:16:33.000]  他很熱心,很愛主,
[00:16:33.000 --> 00:16:35.000]  很想為上帝做事,
[00:16:35.000 --> 00:16:38.000]  他很想像宣教士史懷哲,
[00:16:38.000 --> 00:16:40.000]  去非洲宣教,
[00:16:41.000 --> 00:16:42.000]  他很想像德蘭修女那樣,
[00:16:42.000 --> 00:16:44.000]  去濟世為懷,
[00:16:44.000 --> 00:16:46.000]  他經常去做義工,
[00:16:46.000 --> 00:16:48.000]  每天放學之後,
[00:16:48.000 --> 00:16:52.000]  他就去社區中心幫小學生補習,
[00:16:52.000 --> 00:16:56.000]  參加非牟利的社福機構,
[00:16:56.000 --> 00:17:00.000]  幫助社會上的弱勢社群,
[00:17:00.000 --> 00:17:02.000]  後來畢業之後,
[00:17:02.000 --> 00:17:06.000]  還全程投入扶貧工作,
[00:17:06.000 --> 00:17:08.000]  走了去南美洲,
[00:17:08.000 --> 00:17:10.000]  住了好幾年,
[00:17:11.000 --> 00:17:12.000]  在人民中間住,
[00:17:12.000 --> 00:17:14.000]  幫助他們,
[00:17:14.000 --> 00:17:17.000]  特別幫助失學,
[00:17:17.000 --> 00:17:19.000]  窮苦的兒童,
[00:17:19.000 --> 00:17:21.000]  他沒有書讀,
[00:17:21.000 --> 00:17:23.000]  四處奔跑,
[00:17:23.000 --> 00:17:25.000]  籌募教育基金,
[00:17:25.000 --> 00:17:27.000]  人人有書讀,
[00:17:27.000 --> 00:17:29.000]  見到他沒有書讀,
[00:17:29.000 --> 00:17:31.000]  他覺得好慘,
[00:17:31.000 --> 00:17:33.000]  如是者四處跑,
[00:17:33.000 --> 00:17:35.000]  做到身心俱疲,
[00:17:35.000 --> 00:17:37.000]  做了好幾年之後,
[00:17:37.000 --> 00:17:39.000]  他覺得好累,
[00:17:40.000 --> 00:17:41.000]  做了好幾年,
[00:17:41.000 --> 00:17:43.000]  不斷付出,
[00:17:43.000 --> 00:17:45.000]  心力交瘁,
[00:17:45.000 --> 00:17:48.000]  金錢,時間,精神等等,
[00:17:48.000 --> 00:17:50.000]  付出好多,
[00:17:50.000 --> 00:17:53.000]  他覺得好乾,
[00:17:53.000 --> 00:17:55.000]  他想停下來,
[00:17:55.000 --> 00:17:58.000]  有一次他遇見一個智者,
[00:17:58.000 --> 00:18:00.000]  跟他聊天,
[00:18:00.000 --> 00:18:02.000]  想求教他,
[00:18:02.000 --> 00:18:04.000]  我裡面這麼乾,
[00:18:04.000 --> 00:18:06.000]  這麼乾涸,
[00:18:06.000 --> 00:18:08.000]  怎算好呢?
[00:18:09.000 --> 00:18:11.000]  這麼多年你所發生的事之後,
[00:18:11.000 --> 00:18:14.000]  這個智者拋低了一句,
[00:18:14.000 --> 00:18:16.000]  很簡單的說話,
[00:18:16.000 --> 00:18:19.000]  那句說話是令這個年青人好意料之外,
[00:18:19.000 --> 00:18:22.000]  亦都對他來說是當頭棒喝,
[00:18:22.000 --> 00:18:24.000]  他說,
[00:18:24.000 --> 00:18:26.000]  這個智者說,
[00:18:26.000 --> 00:18:28.000]  你對這班兒童,
[00:18:28.000 --> 00:18:30.000]  這班小孩子,
[00:18:30.000 --> 00:18:32.000]  他們窮苦,
[00:18:32.000 --> 00:18:34.000]  你付出好多,
[00:18:34.000 --> 00:18:36.000]  你為他們付出好多,
[00:18:37.000 --> 00:18:39.000]  你為了籌募金錢,
[00:18:39.000 --> 00:18:41.000]  籌募資源,
[00:18:41.000 --> 00:18:43.000]  幫助教育基金的時候,
[00:18:43.000 --> 00:18:46.000]  你見到其他你要籌募的人,
[00:18:46.000 --> 00:18:48.000]  你對著那些人是甚麼?
[00:18:48.000 --> 00:18:50.000]  你是索取者,
[00:18:50.000 --> 00:18:55.000]  那些人不是你的朋友,
[00:18:55.000 --> 00:18:57.000]  那些人你跟他沒有交情,
[00:18:57.000 --> 00:19:00.000]  那些人只不過是你索取的工具,
[00:19:00.000 --> 00:19:03.000]  對象,
[00:19:03.000 --> 00:19:05.000]  你索取甚麼?
[00:19:06.000 --> 00:19:07.000]  你索取金錢,
[00:19:07.000 --> 00:19:09.000]  你索取資源,
[00:19:09.000 --> 00:19:12.000]  你索取讚賞,
[00:19:12.000 --> 00:19:15.000]  你索取世人對你的認同,
[00:19:15.000 --> 00:19:17.000]  跟你相同理念,
[00:19:17.000 --> 00:19:19.000]  相同的看法,
[00:19:19.000 --> 00:19:23.000]  你索取他們的資源,
[00:19:23.000 --> 00:19:31.000]  然後增加你有影響力的想法,
[00:19:34.000 --> 00:19:38.000]  你要填補自己內裡的不足,
[00:19:38.000 --> 00:19:44.000]  當你見到那些人向他籌錢,
[00:19:44.000 --> 00:19:47.000]  他們稍為猶疑,
[00:19:47.000 --> 00:19:51.000]  稍為問多兩句,
[00:19:51.000 --> 00:19:53.000]  你就發脾氣,
[00:19:53.000 --> 00:19:56.000]  你就惹火,
[00:19:56.000 --> 00:19:59.000]  你就說你沒有心肝,
[00:19:59.000 --> 00:20:01.000]  你見死不救,
[00:20:02.000 --> 00:20:09.000]  於是那些人全部變成為你的仇人,
[00:20:09.000 --> 00:20:11.000]  你的對手,
[00:20:11.000 --> 00:20:13.000]  你的敵人,
[00:20:13.000 --> 00:20:15.000]  你覺得他們欠了你,
[00:20:15.000 --> 00:20:21.000]  你覺得他們黑扣了應該給你的錢,
[00:20:21.000 --> 00:20:26.000]  他說你其實變了一個索取者,
[00:20:26.000 --> 00:20:30.000]  突然間這一個年青人醒一醒,
[00:20:31.000 --> 00:20:33.000]  我以為這麼多年來,
[00:20:33.000 --> 00:20:35.000]  我是一直付出付出付出,
[00:20:35.000 --> 00:20:39.000]  但是我是對著這班孩子付出,
[00:20:39.000 --> 00:20:43.000]  但是我對著更多的成年人,
[00:20:43.000 --> 00:20:48.000]  我是向他們索取索取索取索取,
[00:20:48.000 --> 00:20:54.000]  這個年青人深切悔舊,
[00:20:54.000 --> 00:20:59.000]  他覺得他沒有隨胸,
[00:21:00.000 --> 00:21:02.000]  不過他覺得他做得很錯,
[00:21:02.000 --> 00:21:04.000]  那要怎樣呢?
[00:21:04.000 --> 00:21:06.000]  這個智者跟他說,
[00:21:06.000 --> 00:21:08.000]  你想別人支持你,
[00:21:08.000 --> 00:21:10.000]  你先支持別人,
[00:21:10.000 --> 00:21:12.000]  你想別人關懷你,
[00:21:12.000 --> 00:21:14.000]  幫助你,
[00:21:14.000 --> 00:21:16.000]  你先關懷別人,幫助別人,
[00:21:16.000 --> 00:21:20.000]  就好像你先送鮮花給別人,
[00:21:20.000 --> 00:21:24.000]  其實當你送鮮花出去的時候,
[00:21:24.000 --> 00:21:27.000]  你已經聞不到鮮花的香味,
[00:21:28.000 --> 00:21:31.000]  你擦香水令到每個人都聞到那些香味,
[00:21:31.000 --> 00:21:36.000]  不過你自己先領受了香水的香氣,
[00:21:36.000 --> 00:21:38.000]  所以他說,
[00:21:38.000 --> 00:21:41.000]  你要令身邊的人,
[00:21:41.000 --> 00:21:43.000]  你要促進你的輪舍行夫,
[00:21:43.000 --> 00:21:46.000]  你要輔助你的同工有成就,
[00:21:46.000 --> 00:21:51.000]  你要幫助別人使別人偉大,
[00:21:51.000 --> 00:21:57.000]  那你自己才慢慢慢慢有那種成就,
[00:21:58.000 --> 00:22:02.000]  他說這個是人生的迴力鏢,
[00:22:02.000 --> 00:22:06.000]  這個智者跟這個年輕人說了一番話,
[00:22:06.000 --> 00:22:08.000]  這個年輕人,
[00:22:08.000 --> 00:22:11.000]  他以為過去這麼多年他所做的,
[00:22:11.000 --> 00:22:14.000]  挺好啊,沒錯啊,沒問題啊,
[00:22:14.000 --> 00:22:18.000]  不過他都要悔究,
[00:22:18.000 --> 00:22:20.000]  他都要隨空,
[00:22:20.000 --> 00:22:23.000]  我們看第三個,
[00:22:23.000 --> 00:22:26.000]  第三個是另一幫人,
[00:22:27.000 --> 00:22:28.000]  一幫婦女,
[00:22:28.000 --> 00:22:30.000]  第四十九節怎麼說呢,
[00:22:30.000 --> 00:22:32.000]  所有與耶穌熟悉的人,
[00:22:32.000 --> 00:22:35.000]  和從加利利跟從他來的婦女們,
[00:22:35.000 --> 00:22:38.000]  都遠遠地站著看這些事,
[00:22:38.000 --> 00:22:40.000]  這幫人是一幫婦女,
[00:22:40.000 --> 00:22:43.000]  一幫熟悉耶穌的人,
[00:22:43.000 --> 00:22:46.000]  是一幫跟著耶穌的人,
[00:22:46.000 --> 00:22:50.000]  可能從加利利一直跟到耶路撒冷,
[00:22:50.000 --> 00:22:53.000]  是附和耶穌的,
