
[00:00:00.000 --> 00:00:03.240]  既然是馬可福音寫馬可福音的
[00:09:33.080 --> 00:09:35.080]  去侍奉這個崗位
[00:09:35.080 --> 00:09:36.080]  不需要解釋
[00:09:36.080 --> 00:09:38.080]  保羅完全沒有解釋
[00:09:38.080 --> 00:09:40.080]  因為我深信
[00:09:40.080 --> 00:09:44.080]  他是給馬可一個機會
[00:09:44.080 --> 00:09:48.080]  我們不需要在這個
[00:09:48.080 --> 00:09:50.080]  牟盧家決定了
[00:09:50.080 --> 00:09:52.080]  不需要解釋這件事情
[00:09:52.080 --> 00:09:54.080]  製造一個紛爭在當中
[00:09:54.080 --> 00:09:56.080]  既然這個馬可
[00:09:56.080 --> 00:09:58.080]  是主的門徒的時候
[00:09:58.080 --> 00:10:00.080]  他有成長的時間
[00:10:00.080 --> 00:10:02.080]  有成長的空間
[00:10:02.080 --> 00:10:04.080]  為什麼還要製造一個機會
[00:10:04.080 --> 00:10:06.080]  給主內的弟兄姊妹
[00:10:06.080 --> 00:10:08.080]  當時的教會的人
[00:10:08.080 --> 00:10:10.080]  分黨分派呢
[00:10:10.080 --> 00:10:11.080]  我們自己
[00:10:11.080 --> 00:10:12.080]  我們很想要知道
[00:10:12.080 --> 00:10:13.080]  原來我們侍奉當中
[00:10:13.080 --> 00:10:14.080]  我們要有個
[00:10:14.080 --> 00:10:15.080]  不明白的時候
[00:10:15.080 --> 00:10:19.080]  要找一個身邊一個的巴拿巴
[00:10:19.080 --> 00:10:20.080]  那個巴拿巴的身份
[00:10:20.080 --> 00:10:24.080]  就是我們的屬靈的鼓勵者
[00:10:24.080 --> 00:10:27.080]  在我們當中去鼓勵我們
[00:10:27.080 --> 00:10:28.080]  勸誡我們
[00:10:28.080 --> 00:10:31.080]  怎樣去繼續去參與神的工作
[00:10:31.080 --> 00:10:33.080]  在職場上面
[00:10:33.080 --> 00:10:34.080]  我有時候
[00:10:34.080 --> 00:10:37.080]  我都離開職場之前
[00:10:37.080 --> 00:10:40.080]  都有做一個的
[00:10:40.080 --> 00:10:43.080]  管理的事情
[00:10:43.080 --> 00:10:45.080]  我有我的組員
[00:10:45.080 --> 00:10:48.080]  我的團隊有三十多人
[00:10:48.080 --> 00:10:51.080]  每三十多人有一個的團隊
[00:10:51.080 --> 00:10:54.080]  那些手下都是老一點的
[00:10:54.080 --> 00:10:57.080]  有鬧有亂
[00:10:57.080 --> 00:10:59.080]  大家都是很高職位
[00:10:59.080 --> 00:11:01.080]  大家熟悉教會
[00:11:01.080 --> 00:11:02.080]  行政政府的
[00:11:02.080 --> 00:11:04.080]  都是G15的
[00:11:04.080 --> 00:11:05.080]  很多啦
[00:11:05.080 --> 00:11:06.080]  是15 level
[00:11:06.080 --> 00:11:08.080]  那他們呢
[00:11:08.080 --> 00:11:11.080]  建立了很高的名譽
[00:11:11.080 --> 00:11:14.080]  他的履歷是非常好
[00:11:14.080 --> 00:11:16.080]  但是有一次
[00:11:16.080 --> 00:11:17.080]  我回去公司的時候
[00:11:17.080 --> 00:11:19.080]  回去開門的時候
[00:11:19.080 --> 00:11:22.080]  有另一個組的
[00:11:22.080 --> 00:11:26.080]  另一個部門的員工
[00:11:26.080 --> 00:11:30.080]  在門口等我
[00:11:30.080 --> 00:11:32.080]  他說有些事情要跟我分享
[00:11:32.080 --> 00:11:34.080]  就是進來
[00:11:34.080 --> 00:11:35.080]  原來開始數了
[00:11:35.080 --> 00:11:37.080]  我的員工呢
[00:11:37.080 --> 00:11:39.080]  有什麼錯有什麼錯
[00:11:39.080 --> 00:11:40.080]  原來聊著聊著
[00:11:40.080 --> 00:11:42.080]  原來他們大家都在用
[00:11:42.080 --> 00:11:45.080]  同一樣的儀器
[00:11:45.080 --> 00:11:46.080]  這個儀器呢
[00:11:46.080 --> 00:11:48.080]  是我二十年的人工
[00:11:48.080 --> 00:11:50.080]  才買得到
[00:11:50.080 --> 00:11:52.080]  就要排隊用的
[00:11:52.080 --> 00:11:53.080]  他就投訴說
[00:11:53.080 --> 00:11:54.080]  為什麼那個人
[00:11:54.080 --> 00:11:55.080]  這麼沒守尾的
[00:11:55.080 --> 00:11:56.080]  做完之後
[00:11:56.080 --> 00:11:57.080]  霸住了儀器
[00:11:57.080 --> 00:11:58.080]  讓我沒得用
[00:11:58.080 --> 00:12:00.080]  因為大家都是在做一個
[00:12:00.080 --> 00:12:01.080]  很緊張的project
[00:12:01.080 --> 00:12:03.080]  就是很受重視的project
[00:12:03.080 --> 00:12:06.080]  基本上在爭取這些funding
[00:12:06.080 --> 00:12:07.080]  這些資金
[00:12:07.080 --> 00:12:10.080]  做得不好就被人cut了
[00:12:10.080 --> 00:12:11.080]  他就跟我投訴說
[00:12:11.080 --> 00:12:12.080]  這個人是這樣這樣
[00:12:12.080 --> 00:12:14.080]  另外我就問我的員工
[00:12:14.080 --> 00:12:15.080]  是不是啦
[00:12:15.080 --> 00:12:17.080]  他說就彈了一句字出來
[00:12:17.080 --> 00:12:18.080]  哇很厲害啊
[00:12:18.080 --> 00:12:20.080]  harassment
[00:12:20.080 --> 00:12:22.080]  哇你彈一個字出來
[00:12:22.080 --> 00:12:23.080]  這樣的harassment
[00:12:23.080 --> 00:12:25.080]  出來就很嚴重了
[00:12:25.080 --> 00:12:26.080]  那我跟另一個的
[00:12:26.080 --> 00:12:27.080]  跟我對面
[00:12:27.080 --> 00:12:29.080]  就是跟那個投訴那個呢
[00:12:29.080 --> 00:12:30.080]  原先投訴的那個
[00:12:30.080 --> 00:12:31.080]  部門的主管
[00:12:31.080 --> 00:12:32.080]  大家同級我跟他
[00:12:32.080 --> 00:12:33.080]  那我就同級
[00:12:33.080 --> 00:12:34.080]  哇我們怎麼處理啊
[00:12:34.080 --> 00:12:35.080]  是不是這種情況
[00:12:35.080 --> 00:12:36.080]  那我就說
[00:12:36.080 --> 00:12:38.080]  開始document
[00:12:38.080 --> 00:12:39.080]  這個人做過什麼
[00:12:39.080 --> 00:12:40.080]  做過什麼
[00:12:40.080 --> 00:12:41.080]  做過什麼
[00:12:41.080 --> 00:12:47.080]  這些是人世間的做法
[00:12:47.080 --> 00:12:49.080]  主內的弟兄姊妹
[00:12:49.080 --> 00:12:50.080]  我期望大家
[00:12:50.080 --> 00:12:53.080]  不要在當中去做這件事情
[00:12:53.080 --> 00:12:54.080]  這件事情就好像
[00:12:54.080 --> 00:12:56.080]  去到公堂上面是吧
[00:12:56.080 --> 00:12:57.080]  是不是當中
[00:12:57.080 --> 00:12:58.080]  我就變成說
[00:12:58.080 --> 00:12:59.080]  哎這個做了什麼
[00:12:59.080 --> 00:13:00.080]  那就沒有彎轉了
[00:13:00.080 --> 00:13:02.080]  很多時候去到這步就
[00:13:02.080 --> 00:13:03.080]  那希望大家就是
[00:13:03.080 --> 00:13:07.080]  在面對不安的時候
[00:13:07.080 --> 00:13:09.080]  很多時候不明白的時候
[00:13:09.080 --> 00:13:12.080]  我們去尋求一個的安慰者
[00:13:12.080 --> 00:13:13.080]  一個的勸勉者
[00:13:13.080 --> 00:13:14.080]  我最後的解決方法是
[00:13:14.080 --> 00:13:16.080]  就是找到這個人
[00:13:16.080 --> 00:13:18.080]  原來我在我部門當中
[00:13:18.080 --> 00:13:19.080]  有這個人
[00:13:19.080 --> 00:13:23.080]  就是有個巴拿巴身份
[00:13:23.080 --> 00:13:25.080]  性質 心智的同
[00:13:25.080 --> 00:13:27.080]  有個員工在當中
[00:13:27.080 --> 00:13:29.080]  就藉著巴拿巴這個人
[00:13:29.080 --> 00:13:30.080]  做一個勸勉
[00:13:30.080 --> 00:13:32.080]  在他們兩個之間去調停
[00:13:32.080 --> 00:13:34.080]  在兩個之間勸勉大家
[00:13:34.080 --> 00:13:36.080]  既然都可以一同去
[00:13:36.080 --> 00:13:39.080]  為美國市民 美國公民
[00:13:39.080 --> 00:13:40.080]  去研究
[00:13:40.080 --> 00:13:43.080]  做一些能夠有貢獻的事情出來
[00:13:43.080 --> 00:13:44.080]  所以我們親臣
[00:13:44.080 --> 00:13:45.080]  我們在當中
[00:13:45.080 --> 00:13:46.080]  我們遇到一些
[00:13:46.080 --> 00:13:48.080]  不明白的事情的時候
[00:13:48.080 --> 00:13:50.080]  我們在身邊找一個巴拿巴
[00:13:50.080 --> 00:13:51.080]  很易認的
[00:13:51.080 --> 00:13:54.080]  那些人就不會加鹽加醋的
[00:13:54.080 --> 00:13:56.080]  會勸勉你
[00:13:56.080 --> 00:13:58.080]  會怎樣去安慰你
[00:13:58.080 --> 00:14:01.080]  使到你可以藉著聖靈的介領
[00:14:01.080 --> 00:14:03.080]  去繼續在主內的事工上面
[00:14:03.080 --> 00:14:04.080]  去繼續去侍奉
[00:14:04.080 --> 00:14:06.080]  繼續去傳揚GSO的福音
[00:14:06.080 --> 00:14:08.080]  一同去做這件事情
[00:14:08.080 --> 00:14:10.080]  我們不是靠個人的能力
[00:14:10.080 --> 00:14:11.080]  是靠聖靈的帶領
[00:14:11.080 --> 00:14:13.080]  去繼續去做現場的事工
[00:14:13.080 --> 00:14:15.080]  真是我們期望
[00:14:15.080 --> 00:14:16.080]  第二點
[00:14:16.080 --> 00:14:18.080]  我們期望我們能夠過了一些日子
[00:14:18.080 --> 00:14:21.080]  真是去到他們出去的時候
[00:14:21.080 --> 00:14:23.080]  原來真是去帶隊
[00:14:23.080 --> 00:14:25.080]  兩隊分開去帶隊
[00:14:25.080 --> 00:14:27.080]  有各隊人全福音的事情
[00:14:27.080 --> 00:14:29.080]  關鍵是藉著聖靈的帶領
[00:14:29.080 --> 00:14:31.080]  聖靈是差遣了
[00:14:31.080 --> 00:14:32.080]  十二 十三章那裡說
[00:14:32.080 --> 00:14:34.080]  聖靈是差遣了
[00:14:34.080 --> 00:14:37.080]  保羅 素羅 還有巴拿巴
[00:14:37.080 --> 00:14:40.080]  去做宣教的事工
[00:14:40.080 --> 00:14:42.080]  所以兩個帶隊都是
[00:14:42.080 --> 00:14:44.080]  是聖靈的差遣
[00:14:44.080 --> 00:14:45.080]  是教會的差遣出去
[00:14:45.080 --> 00:14:47.080]  去做這件事情
[00:14:47.080 --> 00:14:49.080]  所以兩個的團隊都是
[00:14:49.080 --> 00:14:51.080]  是藉著聖靈的帶領
[00:14:51.080 --> 00:14:53.080]  去做的
[00:14:53.080 --> 00:14:56.080]  他們都在當中
[00:14:56.080 --> 00:14:58.080]  我相信馬可他有去改變
[00:14:58.080 --> 00:15:00.080]  有去學習的機會
[00:15:00.080 --> 00:15:02.080]  他有去願意被神
[00:15:02.080 --> 00:15:04.080]  改變他的生命
[00:15:04.080 --> 00:15:06.080]  成為一個合神心意
[00:15:06.080 --> 00:15:09.080]  願意為神服侍的同工
[00:15:09.080 --> 00:15:11.080]  所以他們去到宣教
[00:15:11.080 --> 00:15:12.080]  看一下情況
[00:15:12.080 --> 00:15:14.080]  一同去的時候
[00:15:14.080 --> 00:15:17.080]  馬可 約翰馬可就跟了巴拿巴去
[00:15:17.080 --> 00:15:19.080]  很多時候我們真是明白到
[00:15:19.080 --> 00:15:22.080]  原來神聖靈是會改變一個人
[00:15:22.080 --> 00:15:23.080]  我們出生出來
[00:15:23.080 --> 00:15:25.080]  很多時候我們每個人都有
[00:15:25.080 --> 00:15:26.080]  我自己都有
[00:15:26.080 --> 00:15:27.080]  所謂genetic是吧
[00:15:27.080 --> 00:15:29.080]  唉 我真是跟爸爸媽媽
[00:15:29.080 --> 00:15:30.080]  有一半是我爸爸
[00:15:30.080 --> 00:15:31.080]  一半是我媽媽
[00:15:31.080 --> 00:15:32.080]  這樣混在一起
[00:15:32.080 --> 00:15:33.080]  不知道變了什麼人
[00:15:33.080 --> 00:15:35.080]  接著就變成像我爸爸
[00:15:35.080 --> 00:15:36.080]  像我媽媽
[00:15:36.080 --> 00:15:38.080]  接著又生活上的
[00:15:38.080 --> 00:15:39.080]  我們生活上
[00:15:39.080 --> 00:15:42.080]  我們小時候所經歷的
[00:15:42.080 --> 00:15:43.080]  家庭上所經歷的
[00:15:43.080 --> 00:15:44.080]  做事所經歷的
[00:15:44.080 --> 00:15:45.080]  教會所經歷的
[00:15:45.080 --> 00:15:49.080]  會影響我們的行為
[00:15:49.080 --> 00:15:53.080]  那我們願不願意被神改變呢
[00:15:53.080 --> 00:15:55.080]  就算說同性戀那些人都說
[00:15:55.080 --> 00:15:56.080]  唉 有研究說
[00:15:56.080 --> 00:15:58.080]  唉 我天生的
[00:15:58.080 --> 00:15:59.080]  所以就沒得改的了
[00:15:59.080 --> 00:16:00.080]  是這樣的
[00:16:00.080 --> 00:16:01.080]  是不是這樣的呢
[00:16:01.080 --> 00:16:03.080]  其實當中我知道
[00:16:03.080 --> 00:16:04.080]  有同性戀傾向的人
[00:16:04.080 --> 00:16:05.080]  大憲的朋友
[00:16:05.080 --> 00:16:08.080]  都有信主的機會的
[00:16:08.080 --> 00:16:09.080]  是不是
[00:16:09.080 --> 00:16:10.080]  你去監獄裡面
[00:16:10.080 --> 00:16:11.080]  哇 我真是作奸犯科
[00:16:11.080 --> 00:16:13.080]  我在那個環境出生的
[00:16:13.080 --> 00:16:14.080]  成長的
[00:16:14.080 --> 00:16:15.080]  我爸爸媽媽是罪犯來的
[00:16:15.080 --> 00:16:16.080]  那就是在那個成長中
[00:16:16.080 --> 00:16:18.080]  這樣都有人信主的
[00:16:18.080 --> 00:16:20.080]  其實這個是福音的大能
[00:16:20.080 --> 00:16:21.080]  因為是主耶穌基督
[00:16:21.080 --> 00:16:23.080]  祂能夠從死裡復活
[00:16:23.080 --> 00:16:26.080]  我們就見證了主耶穌基督
[00:16:26.080 --> 00:16:29.080]  神是戰勝死 戰勝罪
[00:16:29.080 --> 00:16:31.080]  這個同樣的大能
[00:16:31.080 --> 00:16:33.080]  帶這幫以色列人
[00:16:33.080 --> 00:16:36.080]  離開埃及 過紅海
[00:16:36.080 --> 00:16:40.080]  被離開捆綁
[00:16:40.080 --> 00:16:42.080]  這個大能的手
[00:16:42.080 --> 00:16:44.080]  是一直這樣去拖帶我們
[00:16:44.080 --> 00:16:46.080]  這個福音的大能
[00:16:46.080 --> 00:16:47.080]  這個神的大能
