
[00:00:00.000 --> 00:00:02.240]  (主席) 各位閔家堂、大部堂、弟兄姊妹平安
[00:08:10.240 --> 00:08:14.640]  經文說是對自己的靈魂說
[00:08:14.640 --> 00:08:17.640]  他跟他自己的靈魂說
[00:08:17.640 --> 00:08:19.640]  有另外一些的譯本將它譯成為
[00:08:19.640 --> 00:08:24.680]  對我自己說
[00:08:24.680 --> 00:08:26.360]  其實對自己說
[00:08:26.360 --> 00:08:28.240]  或者對自己的靈魂說
[00:08:28.240 --> 00:08:30.240]  其實這個意思都是告訴我們
[00:08:30.240 --> 00:08:34.600]  是表達了一個內心裏面的一個我
[00:08:34.600 --> 00:08:38.640]  我們經常都會說靈魂是自我
[00:08:38.640 --> 00:08:42.000]  我們經常說我怎樣都不會出賣我的靈魂
[00:08:42.000 --> 00:08:44.120]  我做什麼都不會出賣我的靈魂
[00:08:44.120 --> 00:08:45.720]  這個靈魂是意味著
[00:08:45.720 --> 00:08:50.320]  代表著我生命裏面一些最重要的價值
[00:08:50.320 --> 00:08:52.080]  我怎樣都不會出賣我的靈魂
[00:08:52.080 --> 00:08:57.080]  我不會失去我自己的自我
[00:08:57.080 --> 00:09:01.280]  大家不知道有沒有聽過一個關於浮士德的故事
[00:09:01.280 --> 00:09:05.720]  在中世紀裏面有一個名叫浮士德的人
[00:09:05.720 --> 00:09:08.160]  他用他自己的靈魂
[00:09:08.160 --> 00:09:12.920]  去跟魔鬼撒旦作為他的抵押品
[00:09:12.920 --> 00:09:16.880]  只要魔鬼能夠令到他隨心所欲
[00:09:16.880 --> 00:09:19.800]  他想怎樣就可以怎樣
[00:09:19.800 --> 00:09:24.880]  浮士德將他的靈魂抵押了給魔鬼
[00:09:24.880 --> 00:09:26.880]  這個財主跟自己說
[00:09:26.880 --> 00:09:29.320]  他跟自己的靈魂說
[00:09:29.320 --> 00:09:34.440]  只管安安逸逸的吃喝快樂
[00:09:34.440 --> 00:09:35.760]  其實就是說
[00:09:35.760 --> 00:09:39.040]  他將他自己最尊貴的東西
[00:09:39.040 --> 00:09:41.720]  生命裏面最重要的價值
[00:09:41.720 --> 00:09:44.640]  好像靈魂那麼重要的一樣東西
[00:09:44.640 --> 00:09:48.760]  其實將它貶低成為一種物質
[00:09:48.760 --> 00:09:50.640]  用安逸
[00:09:50.640 --> 00:09:52.200]  用快樂
[00:09:52.200 --> 00:09:53.600]  用吃喝
[00:09:53.600 --> 00:09:55.880]  去滿足他自己認為生命就是這樣
[00:09:55.880 --> 00:09:58.800]  就可以得到最大的滿足
[00:09:58.800 --> 00:10:01.880]  當這個財主以為自己已經為自己
[00:10:01.880 --> 00:10:04.600]  準備好所有的東西的時候
[00:10:04.600 --> 00:10:07.080]  上帝就跟這個財主說
[00:10:07.080 --> 00:10:09.040]  無知的人
[00:10:09.040 --> 00:10:13.240]  我今晚就要取你的性命
[00:10:13.240 --> 00:10:16.800]  你所預備的要歸誰呢?
[00:10:16.800 --> 00:10:19.120]  今晚我就要拿你的靈魂走
[00:10:19.120 --> 00:10:21.320]  我今晚就要拿你的性命
[00:10:21.320 --> 00:10:23.240]  你太無知了
[00:10:23.240 --> 00:10:26.640]  這個比喻就在這裡結束了
[00:10:26.640 --> 00:10:30.240]  然後耶穌對這個比喻做了一個總結
[00:10:30.240 --> 00:10:30.880]  祂說
[00:10:30.880 --> 00:10:33.160]  凡為自己積財
[00:10:33.160 --> 00:10:35.040]  在上帝的面前
[00:10:35.040 --> 00:10:36.600]  卻不負足
[00:10:36.600 --> 00:10:39.000]  也是這樣
[00:10:39.000 --> 00:10:40.680]  為自己積財
[00:10:40.680 --> 00:10:41.960]  但在神的面前
[00:10:41.960 --> 00:10:43.480]  在上帝的面前
[00:10:43.480 --> 00:10:44.680]  是不負足的
[00:10:44.680 --> 00:10:46.120]  就是這樣
[00:10:46.120 --> 00:10:49.920]  耶穌說這個比喻的意思實在太清楚了
[00:10:49.920 --> 00:10:52.320]  因為在比喻裏面這個財主
[00:10:52.320 --> 00:10:54.720]  他是完全過著一個
[00:10:54.720 --> 00:10:58.120]  自我中心的生活
[00:10:58.120 --> 00:11:00.400]  我們見到在比喻裏面
[00:11:00.400 --> 00:11:04.320]  他說話是自己跟自己說的
[00:11:04.320 --> 00:11:06.480]  他自己跟自己在籌算
[00:11:06.480 --> 00:11:09.040]  在自言自語
[00:11:09.040 --> 00:11:10.920]  可能反映的就是說
[00:11:10.920 --> 00:11:13.520]  他根本沒有朋友
[00:11:13.520 --> 00:11:14.440]  只是自己在想
[00:11:14.440 --> 00:11:17.720]  我怎樣可以有最大的滿足
[00:11:17.720 --> 00:11:20.520]  可以吃喝玩樂呢?
[00:11:20.520 --> 00:11:23.640]  可能是一個為了錢財
[00:11:23.640 --> 00:11:26.040]  他是一個非常刻薄的守財奴
[00:11:26.040 --> 00:11:28.960]  根本沒有人能夠跟他交朋友
[00:11:28.960 --> 00:11:32.000]  他只能夠自己跟自己說
[00:11:32.000 --> 00:11:35.040]  為自己去積財
[00:11:35.040 --> 00:11:39.720]  這個是財主最大的寫照
[00:11:39.720 --> 00:11:42.320]  沒錯,他的確是一個很成功的財主
[00:11:42.320 --> 00:11:44.200]  田產豐富
[00:11:44.200 --> 00:11:45.720]  但他將物質
[00:11:45.720 --> 00:11:47.040]  將享受
[00:11:47.040 --> 00:11:50.640]  看成為他生命裏面最終極的
[00:11:50.640 --> 00:11:55.000]  最重要的一個追求價值
[00:11:55.000 --> 00:11:56.600]  他一切的計算
[00:11:56.600 --> 00:11:58.720]  就是自己積財
[00:11:58.720 --> 00:12:00.160]  只要我能夠為自己積財
[00:12:00.160 --> 00:12:02.080]  這就是我生命最大的成就
[00:12:02.080 --> 00:12:03.400]  最大的滿足
[00:12:03.400 --> 00:12:06.360]  我就可以安安逸逸的去享樂
[00:12:06.360 --> 00:12:08.520]  他的世界只有自己
[00:12:08.520 --> 00:12:11.040]  他的世界沒有其他的人
[00:12:11.040 --> 00:12:13.320]  他看不到這個世界裏面
[00:12:13.320 --> 00:12:15.400]  還有其他的人
[00:12:15.400 --> 00:12:17.200]  在比喻裏面的上帝
[00:12:17.200 --> 00:12:21.160]  他稱這個財主是無知的人
[00:12:21.160 --> 00:12:23.440]  是無知的人
[00:12:23.440 --> 00:12:24.880]  沒錯,他的無知
[00:12:24.880 --> 00:12:28.240]  因為他以為自己擁有了很多
[00:12:28.240 --> 00:12:29.720]  很富有
[00:12:29.720 --> 00:12:32.800]  但其實他根本掌握不到
[00:12:32.800 --> 00:12:36.400]  他自己的壽數
[00:12:36.400 --> 00:12:38.080]  他有多長的生命
[00:12:38.080 --> 00:12:40.480]  他自己都控制不到的
[00:12:40.480 --> 00:12:43.160]  他很努力的去計算了自己
[00:12:43.160 --> 00:12:44.960]  怎樣去累積財富
[00:12:44.960 --> 00:12:48.360]  他亦都將他的財富放在一個很好的地方
[00:12:48.360 --> 00:12:50.520]  但是上帝對他說
[00:12:50.520 --> 00:12:53.680]  你其實自己都享受不到的
[00:12:53.680 --> 00:12:54.760]  頂姐妹,耶穌在這裏
[00:12:54.760 --> 00:13:00.320]  其實不是主張我們去仇恨一些有錢的人
[00:13:00.320 --> 00:13:02.840]  耶穌在這裏其實是提醒我們每一個人
[00:13:02.840 --> 00:13:04.320]  到底我們生命裏面
[00:13:04.320 --> 00:13:06.560]  甚麼是重要的
[00:13:06.560 --> 00:13:10.240]  我們要擺一個優先次序在裏面
[00:13:10.240 --> 00:13:13.280]  有些事的確會比其他事
[00:13:13.280 --> 00:13:17.600]  我們會看重一些的
[00:13:17.600 --> 00:13:20.600]  所以耶穌其實就正正去回應
[00:13:20.600 --> 00:13:22.480]  那個分家產的那個人
[00:13:22.480 --> 00:13:23.480]  和他所說的話
[00:13:23.480 --> 00:13:26.400]  耶穌說你們要謹慎自守
[00:13:26.400 --> 00:13:28.720]  去躲避一切的貪心
[00:13:28.720 --> 00:13:34.600]  因為人的生命是不在於家道豐富
[00:13:34.600 --> 00:13:38.400]  問題不是在於你是否家道豐富
[00:13:38.400 --> 00:13:41.240]  問題是在於你是否貪心
[00:13:41.240 --> 00:13:42.880]  你是否貪婪
[00:13:42.880 --> 00:13:45.720]  如果你只是為了積財
[00:13:45.720 --> 00:13:49.080]  而是出賣了自己的靈魂
[00:13:49.080 --> 00:13:51.000]  你將自己的生命
[00:13:51.000 --> 00:13:52.520]  將自己的靈魂
[00:13:52.520 --> 00:13:56.160]  看成是物質的奴隸
[00:13:56.160 --> 00:13:57.360]  在這樣
[00:13:57.360 --> 00:13:59.520]  在上帝的眼中
[00:13:59.520 --> 00:14:02.520]  其實你是貧窮的
[00:14:02.520 --> 00:14:04.600]  你是貧窮的
[00:14:04.600 --> 00:14:06.120]  我們都聽過一句說話說
[00:14:06.120 --> 00:14:10.040]  一個人是窮得只剩下錢
[00:14:10.040 --> 00:14:11.200]  窮得只剩下錢
[00:14:11.200 --> 00:14:13.240]  你說有錢也不錯
[00:14:13.240 --> 00:14:15.680]  但其實他是一個很貧窮的人
[00:14:15.680 --> 00:14:18.400]  因為他的世界裡面除了錢之外
[00:14:18.400 --> 00:14:19.920]  除了物質之外
[00:14:19.920 --> 00:14:21.200]  什麼都不重要
[00:14:21.200 --> 00:14:23.080]  什麼都沒有
[00:14:23.080 --> 00:14:26.240]  頂姐妹到底我們怎樣才能夠令到自己
[00:14:26.240 --> 00:14:28.000]  在上帝的眼中
[00:14:28.000 --> 00:14:29.880]  不是貧窮的
[00:14:29.880 --> 00:14:32.440]  是上帝眼中的富足
[00:14:32.440 --> 00:14:37.880]  在上帝的眼中看我們是富足的
[00:14:37.880 --> 00:14:40.600]  其實在剛才我們所讀的《路加福音》
[00:14:40.600 --> 00:14:42.920]  其實我們只是讀到二十一節
[00:14:42.920 --> 00:14:43.640]  因為太長
[00:14:43.640 --> 00:14:46.080]  所以沒有列到其他後面的部分出來
[00:14:46.080 --> 00:14:47.680]  但是如果大家有興趣
[00:14:47.680 --> 00:14:50.440]  可以再翻到後面那部分的經文
[00:14:50.440 --> 00:14:52.880]  二十二節到三十四節那裡
[00:14:52.880 --> 00:14:55.240]  其實耶穌進一步在這方面
[00:14:55.240 --> 00:14:59.080]  做了一些相關的教導
[00:14:59.080 --> 00:15:00.920]  我們可以看到
[00:15:00.920 --> 00:15:04.600]  耶穌馬上在二十二節那裡
[00:15:04.600 --> 00:15:07.360]  祂就提醒祂那群門徒
[00:15:07.360 --> 00:15:10.880]  不要憂慮
[00:15:10.880 --> 00:15:14.680]  祂說我們不要為生命去憂慮吃些什麼
[00:15:14.680 --> 00:15:18.400]  為身體憂慮穿些什麼
[00:15:18.400 --> 00:15:21.480]  因為生命是勝於飲食
[00:15:21.480 --> 00:15:24.920]  身體是勝於衣裳的
[00:15:24.920 --> 00:15:27.280]  在二十五節那裡也說
[00:15:27.280 --> 00:15:29.840]  你們哪一個人能夠藉著憂慮
[00:15:29.840 --> 00:15:31.720]  洗你們的壽數
[00:15:31.720 --> 00:15:33.720]  是多加一克呢?
[00:15:33.720 --> 00:15:36.320]  很自然的嗎?
[00:15:36.320 --> 00:15:37.640]  你同學也會問
[00:15:37.640 --> 00:15:40.280]  既然我們說那些東西不是最重要的
[00:15:40.280 --> 00:15:43.120]  但其實那些東西也在影響我們
[00:15:43.120 --> 00:15:46.080]  難免我們也會憂慮
[00:15:46.080 --> 00:15:48.280]  所以耶穌馬上就和祂身邊那群門徒
[00:15:48.280 --> 00:15:50.240]  去做這個教導
[00:15:50.240 --> 00:15:51.720]  不要憂慮
[00:15:51.720 --> 00:15:54.040]  不要為生命憂慮你吃些什麼
[00:15:54.040 --> 00:15:55.720]  穿些什麼
[00:15:55.720 --> 00:15:58.000]  生命是比飲食
[00:15:58.000 --> 00:16:01.680]  是比身體更加重要的
[00:16:01.680 --> 00:16:04.000]  是比衣裳更加重要的
[00:16:04.000 --> 00:16:06.440]  耶穌在這裡要表達的是
[00:16:06.440 --> 00:16:11.640]  祂不是去否定飲食和衣裳的重要
[00:16:11.640 --> 00:16:12.920]  金錢、物質
[00:16:12.920 --> 00:16:14.960]  這件事其實我們正如剛才也說過
[00:16:14.960 --> 00:16:16.280]  我們不是一個
[00:16:16.280 --> 00:16:18.160]  主張我們是一個無欲無求的人
[00:16:18.160 --> 00:16:21.920]  覺得那一切其實是不重要的
[00:16:21.920 --> 00:16:25.760]  耶穌在這裡其實要帶出一種生活的態度
[00:16:25.760 --> 00:16:27.640]  一種選擇
[00:16:27.640 --> 00:16:30.000]  那些東西是重要
[00:16:30.000 --> 00:16:32.240]  但我們怎樣去看待
[00:16:32.240 --> 00:16:35.520]  這件事在我們生命裡的位置
[00:16:35.520 --> 00:16:37.360]  我們可以做一個選擇
[00:16:37.360 --> 00:16:39.000]  我們的選擇就是說
[00:16:39.000 --> 00:16:44.200]  金錢和物質是否成為了我們生命裡的全部
[00:16:44.200 --> 00:16:46.520]  這是我們可以選擇的
[00:16:46.520 --> 00:16:49.360]  耶穌說生命是勝於飲食
[00:16:49.360 --> 00:16:53.120]  身體是勝於衣裳
[00:16:53.120 --> 00:16:56.120]  勝於
[00:16:56.120 --> 00:16:57.160]  其實就是告訴我們
[00:16:57.160 --> 00:17:01.760]  我們的生命不僅僅只是金錢和物質
[00:17:01.760 --> 00:17:04.640]  這又再一次呼應了祂所說的話
[00:17:04.640 --> 00:17:09.600]  人的生命不在於家道豐富
[00:17:09.600 --> 00:17:13.440]  我們的生命不在於家道豐富
[00:17:13.440 --> 00:17:18.360]  耶穌在這裡沒有否定憂慮這件事
[00:17:18.360 --> 00:17:20.080]  坦白說
[00:17:20.080 --> 00:17:21.720]  在我們的人性裡
[00:17:21.720 --> 00:17:23.680]  已經內置了
[00:17:23.680 --> 00:17:27.160]  預設了一個憂慮的基因
[00:17:27.160 --> 00:17:30.200]  一個人怎麼可能不去憂慮呢?
[00:17:30.200 --> 00:17:33.560]  一個人是不可能做到不憂慮的
[00:17:33.560 --> 00:17:34.880]  一個學生為什麼
[00:17:34.880 --> 00:17:38.440]  也不可能不擔心自己的學業和前途
[00:17:38.440 --> 00:17:39.800]  作為父母
[00:17:39.800 --> 00:17:45.040]  又怎會不是自己的子女去憂心呢?
[00:17:45.040 --> 00:17:48.080]  但耶穌在這裡要說的是
[00:17:48.080 --> 00:17:50.800]  沒錯,你和我都會憂慮
[00:17:50.800 --> 00:17:56.000]  但我們不要憂慮我們得不到一些東西
[00:17:56.000 --> 00:18:00.680]  或者我們失去了在物質上的享受
[00:18:00.680 --> 00:18:06.760]  而我們因此放棄了我們對生命價值的那份堅持
[00:18:06.760 --> 00:18:08.440]  我們害怕
[00:18:08.440 --> 00:18:09.680]  我們害怕我們失去一些東西
[00:18:09.680 --> 00:18:10.680]  或者我們得不到的東西
[00:18:10.680 --> 00:18:14.200]  而失去了一些更加重要的東西
[00:18:14.200 --> 00:18:17.600]  一個人如果只是為了追求飲食
[00:18:17.600 --> 00:18:20.400]  只是為了追求金錢和物質
[00:18:20.400 --> 00:18:23.320]  或者只是千方百計的想辦法
[00:18:23.320 --> 00:18:26.320]  是能夠延長自己的壽命
[00:18:26.320 --> 00:18:31.400]  而結果是扭曲了自己的良知
[00:18:31.400 --> 00:18:33.600]  出賣了自己的靈魂
[00:18:33.600 --> 00:18:34.320]  意思就是說
[00:18:34.320 --> 00:18:37.400]  我們將我們覺得生命裡面重要的東西
[00:18:37.400 --> 00:18:39.440]  我們將它放下
[00:18:39.440 --> 00:18:44.040]  將那些原來應該重要的變成不重要的
[00:18:44.040 --> 00:18:46.160]  這個正正是耶穌當時候
[00:18:46.160 --> 00:18:51.840]  向祂身邊的門徒所做的一個提醒和警惕
[00:18:51.840 --> 00:18:54.480]  沒錯,我們不要憂慮
[00:18:54.480 --> 00:18:58.200]  說起來這個教導似乎是比較被動一些
[00:18:58.200 --> 00:19:00.760]  或者比較消極一些
[00:19:00.760 --> 00:19:04.200]  然後耶穌反過來
[00:19:04.200 --> 00:19:06.760]  祂主動的、積極的
[00:19:06.760 --> 00:19:09.720]  在第十二章的三十一節那裡說
[00:19:09.720 --> 00:19:14.480]  你們只求他的國
[00:19:14.480 --> 00:19:16.240]  你們要求上帝的國
[00:19:16.240 --> 00:19:17.800]  在三十二節那裡祂也說
[00:19:17.800 --> 00:19:23.920]  你們的父是樂意將國賜給你們的
[00:19:23.920 --> 00:19:25.640]  沒錯
[00:19:25.640 --> 00:19:26.960]  正面的
[00:19:26.960 --> 00:19:29.120]  我們要追求什麼呢?
[00:19:29.120 --> 00:19:32.320]  我們要追求上帝的國度
[00:19:32.320 --> 00:19:34.080]  父的國度
[00:19:34.080 --> 00:19:36.480]  什麼才是上帝的國度
[00:19:36.480 --> 00:19:38.560]  裡面牽涉很多很多的內容
[00:19:38.560 --> 00:19:42.000]  但起碼在這一段我們所看的經文裡面
[00:19:42.000 --> 00:19:43.720]  祂說了給我們聽
[00:19:43.720 --> 00:19:46.560]  一件事是關於上帝的國度
[00:19:46.560 --> 00:19:48.120]  因為我們所讀的經文
[00:19:48.120 --> 00:19:55.200]  其實仍然是圍繞在一個關於物質和財富的教導上面
[00:19:55.200 --> 00:19:58.080]  所以耶穌就著這方面
[00:19:58.080 --> 00:20:02.480]  對上帝的國度做了一個很具體的指引
[00:20:02.480 --> 00:20:05.080]  在第十二章的三十三節那裡祂說
