
[00:00:00.000 --> 00:00:07.000]  不知道大家會怎樣稱呼一個信耶穌的人呢?
[00:02:44.000 --> 00:02:50.000]  以為可以純粹信,而不用付出任何類型的代價
[00:02:50.000 --> 00:02:57.000]  在這裡耶穌很清楚地說,所有信耶穌的人就是耶穌的門徒
[00:02:57.000 --> 00:03:03.000]  無論這個信耶穌的人有沒有受過門徒訓練
[00:03:03.000 --> 00:03:08.000]  所以無論你說什麼門徒也好,信徒也好,基督徒也好
[00:03:08.000 --> 00:03:14.000]  所有的稱呼,千萬不要讓我們有一個感覺
[00:03:14.000 --> 00:03:20.000]  淡化了耶穌基督對每一個信徒的要求
[00:03:20.000 --> 00:03:22.000]  是什麼要求?
[00:03:22.000 --> 00:03:25.000]  這個要求就是我們真心信耶穌的人
[00:03:25.000 --> 00:03:30.000]  要奉父子聖靈的名,接受施洗
[00:03:30.000 --> 00:03:38.000]  也要明白領受神給我們的教導,和遵守祂的教導
[00:03:38.000 --> 00:03:46.000]  所以不要以為這段經文是講門徒的,和我無關,我都沒受過門訓
[00:03:46.000 --> 00:03:52.000]  搞錯了,這段經文是給每一個真心相信耶穌基督的人
[00:03:52.000 --> 00:03:58.000]  而在這段經文裡面,耶穌提了三個作為門徒很重要的特質
[00:03:58.000 --> 00:04:04.000]  讓我們通過這段經文去看看,三個耶穌基督門徒的特質
[00:04:04.000 --> 00:04:11.000]  第一個,真心愛主,才能夠真正愛人
[00:04:11.000 --> 00:04:13.000]  在二十六節,主耶穌說
[00:04:13.000 --> 00:04:19.000]  人到我這裡來若不愛我,勝過愛自己的父母妻子兒女弟兄姊妹
[00:04:19.000 --> 00:04:24.000]  甚至是自己的生命,就不能作我的門徒
[00:04:24.000 --> 00:04:26.000]  其實這段經文很難解釋
[00:04:26.000 --> 00:04:32.000]  因為在二十六節的原文動詞,實際上是憎恨
[00:04:32.000 --> 00:04:37.000]  所以和學本的翻譯也括了,原文作恨
[00:04:37.000 --> 00:04:43.000]  哇,做耶穌的門徒要恨自己的親人
[00:04:43.000 --> 00:04:45.000]  很難解釋這段經文
[00:04:45.000 --> 00:04:51.000]  我經常說,要解釋聖經某一兩節很難解釋的經文
[00:04:51.000 --> 00:04:57.000]  我們必須從整體的聖經教導去看某一兩節難解釋的經文
[00:04:57.000 --> 00:04:59.000]  即是以經解經
[00:04:59.000 --> 00:05:03.000]  如果我們看外人整體的聖經教導
[00:05:03.000 --> 00:05:05.000]  聖經教導是甚麼?
[00:05:05.000 --> 00:05:08.000]  聖經教導很清楚的,要我們愛所有的人
[00:05:08.000 --> 00:05:20.000]  包括我們的父親,兒女,所有的人,甚至是敵人
[00:05:20.000 --> 00:05:22.000]  我們都需要愛
[00:05:22.000 --> 00:05:30.000]  所以很明顯,這段經文並不是按字面來解釋
[00:05:30.000 --> 00:05:37.000]  所以和學本的翻譯也參考了馬太夫音十章三十七節
[00:05:37.000 --> 00:05:40.000]  來翻譯這段經文
[00:05:40.000 --> 00:05:43.000]  所以整體的理解,對這段經文的理解
[00:05:43.000 --> 00:05:52.000]  在一個相對的比較下,我們愛神的愛遠遠超過我們親人的愛
[00:05:52.000 --> 00:05:59.000]  這個遠超過的比較,甚至去到一個地步,反映出一個恨
[00:05:59.000 --> 00:06:08.000]  而這個對比的解釋,和馬太夫音十章三十七節的解釋
[00:06:08.000 --> 00:06:14.000]  那個翻譯,那個經文的意思是相當一致的
[00:06:14.000 --> 00:06:22.000]  不過大家從來沒有想過,為甚麼神需要我們愛神遠遠超過愛其他人
[00:06:22.000 --> 00:06:29.000]  為甚麼?會聽起來有些憎寵的感覺
[00:06:29.000 --> 00:06:32.000]  你要愛我多一點,否則我就不願意
[00:06:32.000 --> 00:06:37.000]  如果單從字句表面的意思,好像真的有這樣的味道
[00:06:37.000 --> 00:06:43.000]  是不是神真的可以做一些吃醋、爭風、爭寵?
[00:06:43.000 --> 00:06:47.000]  是不是這個意思?還是有其他更加深入的意思在裏面?
[00:06:47.000 --> 00:06:53.000]  最近我帶我的姪女和她的朋友去露營
[00:06:53.000 --> 00:06:56.000]  我二十多年沒有去露營了
[00:06:56.000 --> 00:07:02.000]  我曾經有一個營,找出來那個營有二十多年的歷史
[00:07:02.000 --> 00:07:07.000]  我二十多年沒有用過那個營
[00:07:07.000 --> 00:07:10.000]  我躺在地上的時候,我忘記了怎樣綁那個營
[00:07:10.000 --> 00:07:15.000]  因為那個營,大家看到了,不是四支棍子動起來那麼簡單的一個營
[00:07:15.000 --> 00:07:21.000]  有兩間睡房,有一個走廊,很五星級的營
[00:07:21.000 --> 00:07:25.000]  我們想了很久,躺在那裏,我們弄來弄去都弄不定
[00:07:25.000 --> 00:07:27.000]  怎樣綁的呢?忘記了
[00:07:27.000 --> 00:07:31.000]  弄了一個多兩個小時,都想不到
[00:07:31.000 --> 00:07:36.000]  後來我發現那個帳幕有一些環
[00:07:36.000 --> 00:07:42.000]  另外兩個睡房,在某個位置有一些鉤
[00:07:42.000 --> 00:07:46.000]  我就想到那個鉤是套在那個環裏
[00:07:46.000 --> 00:07:54.000]  當我認定了這個一定不會錯的環扣在那個套的時候
[00:07:54.000 --> 00:08:00.000]  我就叫兒子你鑽進去,將那個鉤和那個環套好
[00:08:00.000 --> 00:08:05.000]  套好之後,發現那個營出來了
[00:08:05.000 --> 00:08:10.000]  其他的部分就會自然而然歸位
[00:08:10.000 --> 00:08:17.000]  當我發現我們做了這個步驟之後,很快我們就紮了那個營
[00:08:17.000 --> 00:08:21.000]  通過這個很簡單的經驗,我突然之間明白
[00:08:21.000 --> 00:08:25.000]  為甚麼神要我們愛祂多一點
[00:08:25.000 --> 00:08:28.000]  我開始明白,我想的原因很簡單
[00:08:28.000 --> 00:08:31.000]  神要我們愛祂多一點不是增豐合燥
[00:08:31.000 --> 00:08:36.000]  而是讓我們可以穩定我們的生命
[00:08:36.000 --> 00:08:43.000]  在神的愛裏面的時候,我們就能夠真正地愛其他的人
[00:08:43.000 --> 00:08:48.000]  愛人也可以有真正的愛和不真正的愛嗎?
[00:08:48.000 --> 00:08:50.000]  大家怎樣看?
[00:08:50.000 --> 00:08:59.000]  我記得很久之前,我聽過一個少女分享她的生命故事
[00:08:59.000 --> 00:09:05.000]  她說她曾經很愛一個男孩子
[00:09:05.000 --> 00:09:07.000]  雖然還沒有結婚
[00:09:07.000 --> 00:09:13.000]  但是那個男孩子經常向她要求有性愛
[00:09:13.000 --> 00:09:16.000]  那個女孩子其實一開始很不想
[00:09:16.000 --> 00:09:21.000]  但是因為很愛那個男孩子,最後都讓步
[00:09:21.000 --> 00:09:26.000]  滿足了那個男孩子的要求之後
[00:09:26.000 --> 00:09:30.000]  大家可以想像,關係就很快結束
[00:09:30.000 --> 00:09:34.000]  究竟這個女孩子的愛,很明顯這個男孩子的愛並不是真愛
[00:09:34.000 --> 00:09:36.000]  她所要求的只不過是情慾
[00:09:36.000 --> 00:09:41.000]  但是這個女孩子對這個男孩子是不是真正的愛?
[00:09:41.000 --> 00:09:45.000]  今天很多的父母很愛他們的兒女
[00:09:45.000 --> 00:09:47.000]  不想他們的兒女受苦
[00:09:47.000 --> 00:09:49.000]  不想他們的兒女辛苦
[00:09:49.000 --> 00:09:54.000]  所以特別是在香港,我知道很多家庭都有外傭
[00:09:54.000 --> 00:09:57.000]  請一個傭人回來照顧自己的家人
[00:09:57.000 --> 00:10:04.000]  我聽過一個故事,一個香港的少女跟學校去宿營
[00:10:04.000 --> 00:10:09.000]  在宿營的過程中,老師突然發現那個女孩子原來裝飯都不會裝
[00:10:09.000 --> 00:10:11.000]  問她為什麼她不會裝飯
[00:10:11.000 --> 00:10:13.000]  她說她從來都沒有裝過飯
[00:10:13.000 --> 00:10:17.000]  我的傭人是幫我裝飯的,我為什麼要裝飯?
[00:10:17.000 --> 00:10:20.000]  這個是不是愛?
[00:10:20.000 --> 00:10:22.000]  這個是不是愛?
[00:10:22.000 --> 00:10:26.000]  剛才舉的那兩個例子,那個少女和這對父母
[00:10:26.000 --> 00:10:30.000]  我經常在想,如果他們是真正的基督徒
[00:10:30.000 --> 00:10:32.000]  真正明白神的愛的時候
[00:10:32.000 --> 00:10:36.000]  他會不會用這樣的愛的方式來表達他的愛?
[00:10:36.000 --> 00:10:40.000]  神是愛,這個聖經講得很清楚
[00:10:43.000 --> 00:10:46.000]  神所給我們的愛是一個絕對的愛
[00:10:46.000 --> 00:10:50.000]  但在世界上的愛卻是一個相對的愛
[00:10:50.000 --> 00:10:54.000]  由於每一個人都有他自己的限制
[00:10:54.000 --> 00:10:56.000]  我們每一個人都有我們的軟弱
[00:10:56.000 --> 00:10:58.000]  我們都有我們的罪性
[00:10:58.000 --> 00:11:01.000]  我們都有活在當下的環境
[00:11:01.000 --> 00:11:04.000]  所以當我們用我們的方式去愛的時候
[00:11:04.000 --> 00:11:08.000]  未必一定帶來正面的果效
[00:11:08.000 --> 00:11:11.000]  很多時候,甚至帶來傷害
[00:11:11.000 --> 00:11:14.000]  就像剛才我用紮營的那個例子
[00:11:14.000 --> 00:11:19.000]  如果每一個人都用他的方式來紮營的時候
[00:11:19.000 --> 00:11:23.000]  他每一個人紮出來的都鬼不馬祿
[00:11:23.000 --> 00:11:25.000]  未必是一個可以睡得著的營
[00:11:25.000 --> 00:11:30.000]  但是,當我找到一個紮營
[00:11:30.000 --> 00:11:33.000]  很肯定那個開始點的時候
[00:11:33.000 --> 00:11:36.000]  其他的部分就會自動歸位
[00:11:36.000 --> 00:11:40.000]  同樣,當我們建立了生命在神的愛裡面的時候
[00:11:40.000 --> 00:11:43.000]  我們就有一個愛的起點
[00:11:43.000 --> 00:11:46.000]  愛的絕對的肯定點
[00:11:46.000 --> 00:11:49.000]  來愛我們周圍的其他人
[00:11:49.000 --> 00:11:53.000]  所以,當我們真心愛主的時候
[00:11:53.000 --> 00:11:56.000]  我們就能夠真正愛到人
[00:11:56.000 --> 00:12:04.000]  所以,第一個作為基督門徒的一個品質
[00:12:04.000 --> 00:12:07.000]  就是我們要進入和活在神的愛裡面
[00:12:07.000 --> 00:12:11.000]  以致我們能夠愛其他人
[00:12:11.000 --> 00:12:17.000]  而當我們對神的愛成為一個生命裡面主導我們的愛的時候
[00:12:17.000 --> 00:12:22.000]  我們就會用愛神的方式去愛人
[00:12:22.000 --> 00:12:24.000]  但是相反來說
[00:12:24.000 --> 00:12:29.000]  如果我們愛人多過我們愛神的時候
[00:12:29.000 --> 00:12:34.000]  就是說我們的愛是被世間的愛主導了
[00:12:34.000 --> 00:12:37.000]  這個時候,大家留意
[00:12:37.000 --> 00:12:41.000]  我們就會用愛人的方式去愛神
[00:12:41.000 --> 00:12:44.000]  很大的問題,很大的困難
[00:12:44.000 --> 00:12:46.000]  有什麼例子?
[00:12:46.000 --> 00:12:49.000]  我隨時有這麼多例子
[00:12:49.000 --> 00:12:52.000]  今天很多時候我們愛我們的父母
[00:12:52.000 --> 00:12:55.000]  你怎麼表現你對父母的愛?
[00:12:55.000 --> 00:12:58.000]  我有給錢供養他們的
[00:12:58.000 --> 00:13:01.000]  我給錢送他們去老人院
[00:13:01.000 --> 00:13:04.000]  我已經盡了我兒女的責任
[00:13:04.000 --> 00:13:07.000]  這可能是世界的方式
[00:13:07.000 --> 00:13:10.000]  但整個方式是說
[00:13:10.000 --> 00:13:12.000]  我們真心的愛
[00:13:12.000 --> 00:13:15.000]  以致我們有行為上表現出來
[00:13:15.000 --> 00:13:19.000]  神所說的是我們的內心
[00:13:19.000 --> 00:13:26.000]  所以,我們需要明白
[00:13:26.000 --> 00:13:30.000]  為什麼神要我們愛祂更多的原因
[00:13:30.000 --> 00:13:33.000]  就是因為我們能夠用神的愛
[00:13:33.000 --> 00:13:37.000]  用神的方式去愛我們周圍的人
[00:14:00.000 --> 00:14:05.000]  代表受苦、羞辱,甚至是死亡
[00:14:05.000 --> 00:14:07.000]  而保羅在加拿大書裡
[00:14:07.000 --> 00:14:09.000]  再進一步告訴我們
[00:14:09.000 --> 00:14:11.000]  每一個真心相信耶穌的基督徒
[00:14:11.000 --> 00:14:15.000]  我們其實已經是與主同釘在十字架
[00:14:15.000 --> 00:14:17.000]  所以,聖經裡面說得很清楚
[00:14:17.000 --> 00:14:18.000]  保羅說得很清楚
[00:14:18.000 --> 00:14:21.000]  我們現在活著的不再是我們
[00:14:21.000 --> 00:14:22.000]  是誰?
[00:14:22.000 --> 00:14:26.000]  是耶穌基督在我們裡面活著
[00:14:26.000 --> 00:14:29.000]  這是一個生命本質的改變
[00:14:29.000 --> 00:14:32.000]  而當我們說要背著十字架
[00:14:32.000 --> 00:14:33.000]  跟隨耶穌基督的時候
[00:14:33.000 --> 00:14:36.000]  這是生命方向的改變
[00:14:36.000 --> 00:14:38.000]  本質上的改變和生命方向的改變
[00:14:38.000 --> 00:14:40.000]  兩樣加在一起的時候
[00:14:40.000 --> 00:14:41.000]  代表著什麼?
[00:14:41.000 --> 00:14:44.000]  代表著我們生命主權的改變
[00:14:44.000 --> 00:14:47.000]  所以,為什麼我們叫主耶穌為主的原因
[00:14:47.000 --> 00:14:50.000]  就是當我們信了耶穌之後
[00:14:50.000 --> 00:14:54.000]  我們的生命就由一個主人
[00:14:54.000 --> 00:14:56.000]  轉到另外一個主人
[00:14:56.000 --> 00:14:57.000]  我想問大家
[00:14:57.000 --> 00:15:00.000]  在我們未信耶穌之前,我們的主人是誰?
[00:15:00.000 --> 00:15:01.000]  是自己
[00:15:01.000 --> 00:15:03.000]  是不是?
[00:15:03.000 --> 00:15:07.000]  未信耶穌之前,我們的主人是不是自己?
[00:15:07.000 --> 00:15:08.000]  很多人以為
[00:15:08.000 --> 00:15:11.000]  信了耶穌之後,我就失去自由了
[00:15:11.000 --> 00:15:12.000]  信了耶穌之後
[00:15:12.000 --> 00:15:14.000]  突然間我要多了一個主耶穌
[00:15:14.000 --> 00:15:17.000]  多了很多教會的規矩要守
[00:15:17.000 --> 00:15:19.000]  沒有自由
[00:15:19.000 --> 00:15:20.000]  大家怎麼看?
[00:15:20.000 --> 00:15:23.000]  信耶穌是不是真的失去自由?
[00:15:23.000 --> 00:15:24.000]  還是剛剛相反?
[00:15:24.000 --> 00:15:28.000]  如果我們看這個約翰福音的八章34到36節
[00:15:28.000 --> 00:15:29.000]  主耶穌說
[00:15:29.000 --> 00:15:30.000]  我實實在在告訴你
[00:15:30.000 --> 00:15:34.000]  所有犯罪的就是罪的奴僕
[00:15:34.000 --> 00:15:37.000]  反而我們夢照
[00:15:37.000 --> 00:15:39.000]  信耶穌的
[00:15:39.000 --> 00:15:41.000]  我們就是主所釋放的人
[00:15:41.000 --> 00:15:45.000]  作自由人
[00:15:45.000 --> 00:15:48.000]  也是基督的奴僕
[00:15:48.000 --> 00:15:49.000]  主耶穌說
[00:15:49.000 --> 00:15:53.000]  所有犯罪的就是罪的奴僕
[00:15:53.000 --> 00:15:55.000]  所以
[00:15:55.000 --> 00:15:56.000]  相信耶穌
[00:15:56.000 --> 00:16:00.000]  或者信耶穌並不是
[00:16:00.000 --> 00:16:02.000]  我們從沒有主人
[00:16:02.000 --> 00:16:04.000]  去到有主人
[00:16:04.000 --> 00:16:05.000]  而事實上就是說
[00:16:05.000 --> 00:16:07.000]  當我們未信耶穌之前
[00:16:07.000 --> 00:16:08.000]  無論我們知不知道
[00:16:08.000 --> 00:16:09.000]  無論我們成不成
[00:16:09.000 --> 00:16:10.000]  其實我們的主人
[00:16:10.000 --> 00:16:14.000]  或者是控制影響我們生命的
[00:16:14.000 --> 00:16:19.000]  就是今天的空中掌權者撒旦
[00:16:19.000 --> 00:16:21.000]  所以當我們信耶穌的時候
[00:16:21.000 --> 00:16:23.000]  其實我們是一個生命的釋放
[00:16:23.000 --> 00:16:25.000]  是一個沒有自由
[00:16:25.000 --> 00:16:29.000]  進到一個有自由
[00:16:29.000 --> 00:16:30.000]  今天有很多的社會
[00:16:30.000 --> 00:16:33.000]  和國際之間的糾紛問題
[00:16:33.000 --> 00:16:34.000]  其實
[00:16:34.000 --> 00:16:38.000]  這些問題可以容讓我們更加的
[00:16:38.000 --> 00:16:40.000]  驚艷到
[00:16:40.000 --> 00:16:41.000]  今天
[00:16:41.000 --> 00:16:43.000]  我們所說的自由
[00:16:43.000 --> 00:16:45.000]  大家很多時候聽到
[00:16:45.000 --> 00:16:46.000]  是不是
[00:16:46.000 --> 00:16:47.000]  我有自由
[00:16:47.000 --> 00:16:49.000]  不戴口罩
[00:16:49.000 --> 00:16:51.000]  我有自由
[00:16:51.000 --> 00:16:53.000]  不打疫苗針
[00:16:53.000 --> 00:16:55.000]  但另一方面就是說
[00:16:55.000 --> 00:16:56.000]  你不打針的自由
[00:16:56.000 --> 00:16:58.000]  你在破壞我
[00:16:58.000 --> 00:17:01.000]  可以逛街看電影的自由
[00:17:01.000 --> 00:17:03.000]  有些人說我有言論自由
[00:17:03.000 --> 00:17:05.000]  另外一些人說你的言論自由
[00:17:05.000 --> 00:17:08.000]  在引起仇恨爭端
[00:17:08.000 --> 00:17:11.000]  你影響了我和平生活的自由
[00:17:11.000 --> 00:17:13.000]  究竟什麼叫自由
[00:17:13.000 --> 00:17:14.000]  究竟什麼叫自由
[00:17:14.000 --> 00:17:19.000]  耶穌在約翰福音8章31到34節
[00:17:19.000 --> 00:17:20.000]  他說
[00:17:20.000 --> 00:17:22.000]  當你們常常遵守我的道
[00:17:22.000 --> 00:17:25.000]  就是我的門徒
[00:17:25.000 --> 00:17:26.000]  而真理
[00:17:26.000 --> 00:17:28.000]  當你們明白真理
[00:17:28.000 --> 00:17:33.000]  真理就可以叫你們得自由
[00:17:33.000 --> 00:17:35.000]  我不知道大家怎樣理解自由
[00:17:35.000 --> 00:17:39.000]  但是對耶穌年代的猶太人
[00:17:39.000 --> 00:17:41.000]  他們對自由的理解就是說
[00:17:41.000 --> 00:17:50.000]  馬上可以讓我在羅馬政權的壓制下
[00:17:50.000 --> 00:17:52.000]  得釋放出來
[00:17:52.000 --> 00:17:56.000]  這就是他們對自由的期望
[00:17:56.000 --> 00:17:58.000]  而今天呢
[00:17:58.000 --> 00:18:03.000]  大概人對自由的理解就是說
[00:18:03.000 --> 00:18:05.000]  我喜歡做什麼就做什麼
[00:18:05.000 --> 00:18:06.000]  我喜歡說什麼就說什麼
[00:18:06.000 --> 00:18:08.000]  這是我的自由
[00:18:08.000 --> 00:18:11.000]  但是主耶穌清楚告訴我們
[00:18:11.000 --> 00:18:14.000]  這些並不是真正的自由
[00:18:14.000 --> 00:18:16.000]  不單止這些不是真正的自由
[00:18:16.000 --> 00:18:18.000]  反而是罪的合制
[00:18:18.000 --> 00:18:21.000]  主耶穌說犯罪的就是罪的牢獄
[00:18:21.000 --> 00:18:24.000]  因為真正的自由
[00:18:24.000 --> 00:18:29.000]  是來自認識和進行聖經裡面的真理
[00:18:29.000 --> 00:18:31.000]  主耶穌說他就是導路真理生命
[00:18:31.000 --> 00:18:34.000]  所以理解曉得真理
[00:18:34.000 --> 00:18:36.000]  其實就是要認識主耶穌基督
[00:18:36.000 --> 00:18:37.000]  而當我們認識主耶穌基督的時候
[00:18:37.000 --> 00:18:41.000]  我們就會自自然然跟隨主耶穌基督
[00:18:41.000 --> 00:18:43.000]  聖經告訴我們
[00:18:43.000 --> 00:18:45.000]  當我們跟隨主耶穌基督的時候
[00:18:45.000 --> 00:18:47.000]  帶來有四種的釋放
[00:18:47.000 --> 00:18:48.000]  什麼是四種的釋放
[00:18:48.000 --> 00:18:50.000]  第一免受律法的合制
[00:18:50.000 --> 00:18:52.000]  第二免受罪惡的合制
[00:18:52.000 --> 00:18:54.000]  第三免受魔鬼的合制
[00:18:54.000 --> 00:18:57.000]  第四免於死在罪中
[00:18:57.000 --> 00:19:00.000]  這個命定的人生終局
[00:19:00.000 --> 00:19:03.000]  當我們從這些捆綁裡面被釋放出來
[00:19:03.000 --> 00:19:07.000]  就是聖經裡面耶穌基督所說的真自由
[00:19:07.000 --> 00:19:11.000]  而當我們得到這些釋放的時候
[00:19:11.000 --> 00:19:15.000]  就是我們說要背起十字架
[00:19:15.000 --> 00:19:17.000]  跟隨耶穌的意思
[00:19:17.000 --> 00:19:18.000]  什麼意思
[00:19:18.000 --> 00:19:19.000]  換言之就是說
[00:19:19.000 --> 00:19:21.000]  耶穌所經歷過的十家路
[00:19:21.000 --> 00:19:22.000]  今天你和我
[00:19:22.000 --> 00:19:24.000]  無論我們喜不喜歡
[00:19:24.000 --> 00:19:25.000]  願不願意接受
[00:19:25.000 --> 00:19:28.000]  我們都要走這條十家路
[00:19:28.000 --> 00:19:31.000]  無論耶穌曾經所經歷過的
[00:19:31.000 --> 00:19:35.000]  這個犧牲痛苦受難才是羞辱
[00:19:35.000 --> 00:19:36.000]  如果是神的旨意的時候
[00:19:36.000 --> 00:19:40.000]  也許我們都會同樣經歷這些困難
[00:19:40.000 --> 00:19:41.000]  這些挑戰
[00:19:41.000 --> 00:19:47.000]  這個就是背十架的意思
[00:19:47.000 --> 00:19:50.000]  耶穌在馬太福音十章二十二到二十四節說
[00:19:50.000 --> 00:19:53.000]  你們要為我的名被眾人恨惡
[00:19:53.000 --> 00:19:55.000]  唯有忍耐到底的必然得救
[00:19:55.000 --> 00:19:56.000]  為什麼
[00:19:56.000 --> 00:19:58.000]  因為學生不能高過先生
[00:19:58.000 --> 00:20:02.000]  學人不能高過主人
[00:20:02.000 --> 00:20:03.000]  所以當我們明白
[00:20:03.000 --> 00:20:05.000]  今天活在我們生命裡面
[00:20:05.000 --> 00:20:06.000]  不再是我們自己
[00:20:06.000 --> 00:20:08.000]  而是主耶穌基督的時候
[00:20:08.000 --> 00:20:11.000]  當我們全心全意跟隨主耶穌基督的時候
[00:20:11.000 --> 00:20:13.000]  這個就是背十架
[00:20:13.000 --> 00:20:16.000]  這個就是跟隨耶穌的意思
[00:20:16.000 --> 00:20:20.000]  而這個就是門徒的第二個很重要的品質
[00:20:20.000 --> 00:20:21.000]  我們看第三個品質
[00:20:21.000 --> 00:20:22.000]  第三個品質就是說
[00:20:22.000 --> 00:20:26.000]  你們要撇下一切
[00:20:26.000 --> 00:20:28.000]  然後才可以成為我的門徒
[00:20:28.000 --> 00:20:30.000]  我們一直聽
[00:20:30.000 --> 00:20:31.000]  三個品質
[00:20:31.000 --> 00:20:33.000]  三個都這麼近
[00:20:33.000 --> 00:20:34.000]  三個都這麼困難
[00:20:34.000 --> 00:20:35.000]  第一個是什麼
[00:20:35.000 --> 00:20:36.000]  第一個要恨我們的親人
[00:20:36.000 --> 00:20:37.000]  第二個要背自己的十架
[00:20:37.000 --> 00:20:38.000]  現在來到這裡
[00:20:38.000 --> 00:20:42.000]  他說要撇下所有的東西
[00:20:42.000 --> 00:20:43.000]  這個是不是大家
[00:20:43.000 --> 00:20:47.000]  開始信耶穌的時候的感覺
[00:20:47.000 --> 00:20:48.000]  你信耶穌
[00:20:48.000 --> 00:20:49.000]  做決志期的時候
[00:20:49.000 --> 00:20:50.000]  牧師有沒有跟你講清楚
[00:20:50.000 --> 00:20:52.000]  要做這些事
[00:20:52.000 --> 00:20:56.000]  對於很多當時耶穌年代的猶太人來說
[00:20:56.000 --> 00:20:59.000]  很多人跟隨耶穌是為了什麼
[00:20:59.000 --> 00:21:00.000]  五餅如魚
[00:21:00.000 --> 00:21:02.000]  有免費餐吃
[00:21:02.000 --> 00:21:03.000]  跟隨耶穌的時候
[00:21:03.000 --> 00:21:05.000]  病得醫治
[00:21:05.000 --> 00:21:06.000]  跟隨耶穌的時候
[00:21:06.000 --> 00:21:07.000]  如果你要被鬼附的時候
[00:21:07.000 --> 00:21:09.000]  耶穌幫你趕鬼
[00:21:09.000 --> 00:21:10.000]  跟隨耶穌的時候
[00:21:10.000 --> 00:21:11.000]  很熱鬧的
[00:21:11.000 --> 00:21:13.000]  有神跡看的
[00:21:13.000 --> 00:21:18.000]  很多時候當時的猶太人跟隨耶穌
[00:21:18.000 --> 00:21:19.000]  就是這個原因
[00:21:19.000 --> 00:21:23.000]  今天有另外一個原因
[00:21:23.000 --> 00:21:24.000]  今天很有可能
[00:21:24.000 --> 00:21:28.000]  那些人回來教會是為了什麼
[00:21:28.000 --> 00:21:29.000]  青年團體的時候
[00:21:29.000 --> 00:21:32.000]  為了認識男孩認識女孩
[00:21:32.000 --> 00:21:34.000]  今天回來的時候
[00:21:34.000 --> 00:21:36.000]  教會多人脈
[00:21:36.000 --> 00:21:38.000]  看看有沒有相機
[00:21:38.000 --> 00:21:42.000]  或者來到教會的時候
[00:21:42.000 --> 00:21:44.000]  得到別人的關心
[00:21:44.000 --> 00:21:47.000]  又或者在外面沒有受重視
[00:21:47.000 --> 00:21:49.000]  來到教會就受到重視
[00:21:49.000 --> 00:21:55.000]  來到教會可能有些發揮自己的才幹的機會
[00:21:55.000 --> 00:21:56.000]  不要搞錯
[00:21:56.000 --> 00:21:58.000]  我不是說這些有問題
[00:21:58.000 --> 00:22:02.000]  很多時候神是按著某一些人的需要
[00:22:02.000 --> 00:22:03.000]  將人吸引到
[00:22:03.000 --> 00:22:06.000]  帶到來到教會
