
[00:00:00.000 --> 00:00:02.320]  一個星期前,師母去了加拿大
[00:03:41.000 --> 00:03:45.000]  可能這就是我們今天
[00:03:45.000 --> 00:03:47.320]  需要去面對的一個問題
[00:03:47.320 --> 00:03:49.480]  神尊的感動就放在我心中
[00:03:49.480 --> 00:03:50.680]  於是回去之後
[00:03:50.680 --> 00:03:52.000]  我們就坐在那裏
[00:03:52.000 --> 00:03:54.040]  我們講一個新的系列
[00:03:54.040 --> 00:03:55.880]  一個新的講道系列
[00:03:55.880 --> 00:03:58.040]  就是靈加油
[00:03:58.040 --> 00:04:00.720]  這幾樣東西以後幾個禮拜跟大家分享
[00:04:00.720 --> 00:04:04.600]  在教會里崇拜我們很少講的
[00:04:04.600 --> 00:04:07.320]  有四個不同的屬靈操練
[00:04:07.320 --> 00:04:10.200]  能夠使我們的靈能夠加點油
[00:04:10.200 --> 00:04:11.600]  爲什麼要加油呢
[00:04:11.600 --> 00:04:13.520]  因爲不單單我發覺大家靈加油
[00:04:13.520 --> 00:04:14.600]  我做牧師
[00:04:14.600 --> 00:04:15.600]  我有放假的
[00:04:15.600 --> 00:04:16.920]  我不是沒有放假的
[00:04:16.920 --> 00:04:18.760]  特別是我出外講道
[00:04:18.760 --> 00:04:19.720]  out of town
[00:04:19.720 --> 00:04:20.960]  通常我會多留幾天
[00:04:20.960 --> 00:04:22.000]  跟師母一起
[00:04:22.000 --> 00:04:22.920]  都很relax的
[00:04:22.920 --> 00:04:24.400]  不過回來更加累了
[00:04:24.400 --> 00:04:25.560]  anyway
[00:04:25.560 --> 00:04:26.280]  我有放假
[00:04:26.280 --> 00:04:26.920]  我有睡覺
[00:04:26.920 --> 00:04:28.000]  各樣東西都不錯的
[00:04:28.000 --> 00:04:29.080]  但是
[00:04:29.080 --> 00:04:29.840]  在那個之後
[00:04:29.840 --> 00:04:30.560]  我就覺得
[00:04:30.560 --> 00:04:31.800]  我自己的靈
[00:04:31.800 --> 00:04:35.960]  都需要加點油
[00:04:35.960 --> 00:04:37.840]  我自己需要加油
[00:04:37.840 --> 00:04:40.280]  大家需要加油
[00:04:40.280 --> 00:04:42.760]  今天跟大家先講一個
[00:04:42.760 --> 00:04:44.560]  第一個加油的方法
[00:04:44.560 --> 00:04:47.400]  就是要靜
[00:04:47.400 --> 00:04:49.240]  就是要靜
[00:04:49.240 --> 00:04:50.440]  爲什麼呢
[00:04:50.440 --> 00:04:51.080]  很簡單
[00:04:51.080 --> 00:04:54.640]  因爲我發覺今天原來很多人是靜不了的
[00:04:54.640 --> 00:04:56.160]  很多人不能夠安靜
[00:04:56.160 --> 00:04:58.320]  不能夠停下來的
[00:04:58.320 --> 00:04:59.560]  特別是我們年輕一代
[00:04:59.560 --> 00:05:01.240]  I don't know
[00:05:01.240 --> 00:05:02.720]  起牀第一件事
[00:05:02.720 --> 00:05:04.080]  做什麼
[00:05:04.080 --> 00:05:05.320]  老人家上洗手間
[00:05:05.320 --> 00:05:07.280]  不是
[00:05:07.280 --> 00:05:07.960]  起牀第一件事
[00:05:07.960 --> 00:05:09.960]  打開手機
[00:05:09.960 --> 00:05:11.800]  看看有什麼wechat
[00:05:11.800 --> 00:05:12.800]  whatsapp
[00:05:12.800 --> 00:05:14.640]  或者是什麼qq
[00:05:14.640 --> 00:05:15.200]  whatever
[00:05:15.200 --> 00:05:16.480]  不知道你什麼背景
[00:05:16.480 --> 00:05:18.760]  你用不同的程式
[00:05:18.760 --> 00:05:20.520]  看看有什麼信息
[00:05:20.520 --> 00:05:21.320]  再不然
[00:05:21.320 --> 00:05:22.800]  上去facebook看看
[00:05:22.800 --> 00:05:23.880]  你的朋友
[00:05:23.880 --> 00:05:25.680]  有沒有放一些新的東西上去
[00:05:25.680 --> 00:05:27.360]  讓他們看一下
[00:05:27.360 --> 00:05:29.360]  接着做什麼
[00:05:29.360 --> 00:05:30.240]  打開三機
[00:05:30.240 --> 00:05:32.000]  或者打開iPod
[00:05:32.000 --> 00:05:35.640]  或者打開電視機
[00:05:35.640 --> 00:05:37.320]  有些聲音
[00:05:37.320 --> 00:05:39.240]  然後纔去洗手間
[00:05:39.240 --> 00:05:43.000]  是不是這樣
[00:05:43.000 --> 00:05:44.480]  然後上班
[00:05:44.480 --> 00:05:45.680]  有些人上學
[00:05:45.680 --> 00:05:46.440]  在路上
[00:05:46.440 --> 00:05:48.720]  一上車第一件事是什麼
[00:05:48.720 --> 00:05:49.280]  同樣的
[00:05:49.280 --> 00:05:50.080]  大家都知道的
[00:05:50.080 --> 00:05:51.600]  打開三機
[00:05:51.600 --> 00:05:53.720]  或者放一個cd下去
[00:05:53.720 --> 00:05:54.280]  whatever
[00:05:54.280 --> 00:05:57.760]  總要有些聲音
[00:05:57.760 --> 00:06:00.040]  我發覺今天很多時候
[00:06:00.040 --> 00:06:01.880]  我們生活的模式
[00:06:01.880 --> 00:06:03.440]  我們的習慣
[00:06:03.440 --> 00:06:04.400]  就是這樣的
[00:06:04.400 --> 00:06:05.920]  原來我們不能夠安靜的
[00:06:05.920 --> 00:06:08.080]  有些人很怕安靜的
[00:06:08.080 --> 00:06:10.320]  特別是那種死寂的安靜
[00:06:10.320 --> 00:06:11.000]  就算很多時候
[00:06:11.000 --> 00:06:13.600]  我們和朋友坐在一起
[00:06:13.600 --> 00:06:15.720]  有些人是受不了什麼
[00:06:15.720 --> 00:06:17.600]  沒人說話
[00:06:17.600 --> 00:06:19.760]  那種沉默我們都很害怕
[00:06:19.760 --> 00:06:22.480]  所以不斷找些東西出來說
[00:06:22.480 --> 00:06:23.560]  不要那麼安靜
[00:06:23.560 --> 00:06:25.240]  不知道什麼事幹
[00:06:25.240 --> 00:06:25.920]  有意思的
[00:06:25.920 --> 00:06:29.240]  沒意思的
[00:06:29.240 --> 00:06:32.160]  不單如此
[00:06:32.160 --> 00:06:34.640]  我發覺今天很多人是停不了
[00:06:34.640 --> 00:06:35.800]  不單是靜不了
[00:06:35.800 --> 00:06:37.160]  是停不了的
[00:06:37.160 --> 00:06:38.720]  不斷要做事的
[00:06:38.720 --> 00:06:39.920]  無論做有意思的事
[00:06:39.920 --> 00:06:40.800]  或者無聊的事
[00:06:40.800 --> 00:06:41.640]  總之
[00:06:41.640 --> 00:06:42.840]  我要每一個時間
[00:06:42.840 --> 00:06:44.400]  都要engage with something
[00:06:44.400 --> 00:06:46.160]  都要有些事在做
[00:06:46.160 --> 00:06:48.720]  我不能夠停下來
[00:06:48.720 --> 00:06:49.720]  我不能夠停下來
[00:06:49.720 --> 00:06:50.480]  我不能夠靜
[00:06:50.480 --> 00:06:52.160]  我不能夠停
[00:06:52.160 --> 00:06:53.440]  所以我把我的時間表
[00:06:53.440 --> 00:06:55.120]  每天都填滿的
[00:06:55.120 --> 00:06:55.960]  寫在這裏也好
[00:06:55.960 --> 00:06:56.720]  不寫在這裏也好
[00:06:56.720 --> 00:06:57.760]  看在腦子裏面
[00:06:57.760 --> 00:06:58.760]  總之每一個moment
[00:06:58.760 --> 00:07:03.720]  好像我都有很多事在做
[00:07:03.720 --> 00:07:06.400]  特別是我們在三藩市
[00:07:06.400 --> 00:07:08.440]  不知道是不是我們受
[00:07:08.440 --> 00:07:10.680]  灣區文化的影響
[00:07:10.680 --> 00:07:12.000]  灣區的人生活
[00:07:12.000 --> 00:07:13.040]  跟在紐約都一樣
[00:07:13.040 --> 00:07:15.120]  兩個地方我都住過
[00:07:15.120 --> 00:07:16.440]  在灣區最長
[00:07:16.440 --> 00:07:19.320]  生活節奏很快的
[00:07:19.320 --> 00:07:20.480]  是不是
[00:07:20.480 --> 00:07:21.160]  你看看那些人
[00:07:21.160 --> 00:07:22.480]  走路又快
[00:07:22.480 --> 00:07:23.920]  做事又要快
[00:07:23.920 --> 00:07:25.560]  喫飯又要快
[00:07:25.560 --> 00:07:27.080]  就是什麼都要快
[00:07:27.080 --> 00:07:28.840]  開會又要快
[00:07:28.840 --> 00:07:30.840]  千萬不要拖
[00:07:30.840 --> 00:07:32.280]  拍拖也要快
[00:07:32.280 --> 00:07:33.240]  如果single那些
[00:07:33.240 --> 00:07:34.640]  結婚更加要快
[00:07:34.640 --> 00:07:37.720]  不過離婚也要很快
[00:07:37.720 --> 00:07:39.280]  哇 每件事我都要快
[00:07:39.280 --> 00:07:40.360]  每件事都要快
[00:07:40.360 --> 00:07:42.640]  基督徒呢
[00:07:42.640 --> 00:07:45.480]  基督徒都不是免疫的
[00:07:45.480 --> 00:07:46.800]  基督徒讀經快
[00:07:46.800 --> 00:07:48.760]  祈禱快
[00:07:48.760 --> 00:07:50.760]  希望牧師講道都快點
[00:07:50.760 --> 00:07:55.840]  等着他喫飯
[00:07:55.840 --> 00:07:57.120]  我們發覺原來我們
[00:07:57.120 --> 00:07:59.160]  就是活在這樣的情況底下
[00:07:59.160 --> 00:08:02.480]  弟兄姊妹
[00:08:02.480 --> 00:08:04.240]  我爲你感謝主
[00:08:04.240 --> 00:08:04.920]  因爲如果這個是
[00:08:04.920 --> 00:08:06.520]  我們現在生活中的情況的話
[00:08:06.520 --> 00:08:09.520]  今天天父上帝有個message給你
[00:08:09.520 --> 00:08:11.200]  講什麼
[00:08:11.200 --> 00:08:15.440]  天父上帝告訴我們
[00:08:15.440 --> 00:08:19.160]  在以剎那書三十章十五節裏說
[00:08:19.160 --> 00:08:23.480]  主耶和華以色列的聖者曾如此說
[00:08:23.480 --> 00:08:26.400]  你們得救在乎歸回安息
[00:08:26.400 --> 00:08:30.600]  你們得力是在乎平靜安穩
[00:08:30.600 --> 00:08:32.480]  最後一句
[00:08:32.480 --> 00:08:38.480]  你們謹自不行
[00:08:38.480 --> 00:08:41.280]  我發覺現代中文版的翻譯
[00:08:41.280 --> 00:08:42.440]  意思更加好
[00:08:42.440 --> 00:08:43.600]  更加清楚
[00:08:43.600 --> 00:08:44.640]  我發覺這節聖經
[00:08:44.640 --> 00:08:46.240]  事實上有很多基督徒很熟
[00:08:46.240 --> 00:08:49.640]  但是原來神對我們靜不下來
[00:08:49.640 --> 00:08:53.720]  停不下來給我們一個答案
[00:08:53.720 --> 00:08:55.280]  現代中文版的翻譯是什麼
[00:08:55.280 --> 00:08:57.000]  熒光幕上告訴我們
[00:08:57.000 --> 00:08:58.680]  至高的上主
[00:08:58.680 --> 00:09:02.360]  以色列神聖的上帝對他的子民說
[00:09:02.360 --> 00:09:03.600]  回來吧
[00:09:03.600 --> 00:09:05.360]  安心信靠我
[00:09:05.360 --> 00:09:07.720]  你們就得安全
[00:09:07.720 --> 00:09:09.520]  鎮靜等待我
[00:09:09.520 --> 00:09:11.680]  你們就有力量
[00:09:11.680 --> 00:09:12.920]  但是
[00:09:12.920 --> 00:09:17.000]  你們不願意
[00:09:17.000 --> 00:09:17.840]  神告訴我們
[00:09:17.840 --> 00:09:21.360]  爲什麼我們要搞到自己這麼忙呢
[00:09:21.360 --> 00:09:22.640]  停不下來呢
[00:09:22.640 --> 00:09:24.160]  爲什麼我們要搞到自己
[00:09:24.160 --> 00:09:26.200]  不可以有一段時間安靜下來
[00:09:26.200 --> 00:09:27.560]  總是有聲音說
[00:09:27.560 --> 00:09:30.640]  Going on
[00:09:30.640 --> 00:09:33.200]  神說因爲我們懼怕
[00:09:33.200 --> 00:09:34.920]  我們對他沒有信心
[00:09:34.920 --> 00:09:37.240]  我們沒有安全感
[00:09:37.240 --> 00:09:38.160]  OK
[00:09:38.160 --> 00:09:41.320]  我們發覺人都是有問題有缺陷
[00:09:41.320 --> 00:09:42.400]  有很多不足的地方
[00:09:42.400 --> 00:09:44.160]  但是
[00:09:44.160 --> 00:09:45.360]  怎麼辦呢
[00:09:45.360 --> 00:09:46.880]  我不想面對這個問題
[00:09:46.880 --> 00:09:48.880]  所以我搞到自己很忙很忙很忙
[00:09:48.880 --> 00:09:50.600]  用忙碌
[00:09:50.600 --> 00:09:53.600]  去遮蓋了我們要面對的問題
[00:09:53.600 --> 00:09:56.560]  用忙碌作爲一種逃避的方法
[00:09:56.560 --> 00:09:58.680]  用聲音充滿我們的腦袋
[00:09:58.680 --> 00:10:00.000]  讓我們腦袋不能夠寧靜
[00:10:00.000 --> 00:10:01.360]  你不用想東西
[00:10:01.360 --> 00:10:02.800]  哇很多音樂很多聲音
[00:10:02.800 --> 00:10:04.480]  這樣那樣
[00:10:04.480 --> 00:10:06.600]  如果我們不能夠靜下來
[00:10:06.600 --> 00:10:09.680]  免得我們恐懼的事情
[00:10:09.680 --> 00:10:11.760]  會浮上臉
[00:10:11.760 --> 00:10:18.360]  我們不想
[00:10:18.360 --> 00:10:20.760]  那些輔導員和那些所謂的Life Coach
[00:10:20.760 --> 00:10:23.360]  現在很流行
[00:10:23.360 --> 00:10:24.360]  去研究
[00:10:24.360 --> 00:10:26.160]  在大都市裏面
[00:10:26.160 --> 00:10:28.720]  有一種叫做BLS
[00:10:28.720 --> 00:10:31.600]  大家知不知道BLS有沒有聽過
[00:10:31.600 --> 00:10:34.600]  Busy Lifestyle Syndrome
[00:10:34.600 --> 00:10:35.160]  OK
[00:10:35.160 --> 00:10:37.200]  繁忙生活症候羣
[00:10:37.200 --> 00:10:37.880]  OK
[00:10:37.880 --> 00:10:40.160]  這些輔導員這些Life Coach
[00:10:40.160 --> 00:10:42.040]  去做study的時候就歸納了
[00:10:42.040 --> 00:10:45.440]  有七個最常有的原因
[00:10:45.440 --> 00:10:48.800]  爲什麼我們會有一個這麼忙的生活
[00:10:48.800 --> 00:10:50.000]  大家忙不忙啊
[00:10:50.000 --> 00:10:51.640]  大家都知道自己忙的了
[00:10:51.640 --> 00:10:54.280]  但是很多東西是拿來忙的
[00:10:54.280 --> 00:10:55.480]  爲什麼會這麼忙啊
[00:10:55.480 --> 00:10:57.160]  七個基本原因
[00:10:57.160 --> 00:10:59.080]  第一逃避現實
[00:10:59.080 --> 00:11:03.000]  現實太殘酷了
[00:11:03.000 --> 00:11:04.200]  沒有人情講的
[00:11:04.200 --> 00:11:06.760]  很多時候現實環境逼到過來的時候
[00:11:06.760 --> 00:11:08.280]  你說多好的東西都沒用
[00:11:08.280 --> 00:11:09.320]  我不想去面對
[00:11:09.320 --> 00:11:10.600]  所以呢
[00:11:10.600 --> 00:11:12.200]  工作吧
[00:11:12.200 --> 00:11:14.600]  把音樂塞滿我們的腦袋
[00:11:14.600 --> 00:11:15.720]  第二樣東西是什麼
[00:11:15.720 --> 00:11:17.840]  迴避存在的焦慮
[00:11:17.840 --> 00:11:20.640]  生命存在的意義和價值
[00:11:20.640 --> 00:11:21.880]  人要知道
[00:11:21.880 --> 00:11:23.280]  人是looking for
[00:11:23.280 --> 00:11:25.720]  一個有意義有價值的生命
[00:11:25.720 --> 00:11:27.840]  但這個太哲學化了
[00:11:27.840 --> 00:11:29.320]  太難解答的問題
[00:11:29.320 --> 00:11:31.240]  我怎麼知道我爲什麼要做人呢
[00:11:31.240 --> 00:11:32.880]  基督教當然給我們答案
[00:11:32.880 --> 00:11:34.160]  但我又沒信耶穌
[00:11:34.160 --> 00:11:35.240]  就算信耶穌也好
[00:11:35.240 --> 00:11:36.720]  神要我做什麼呢
[00:11:36.720 --> 00:11:38.040]  太複雜的問題
[00:11:38.040 --> 00:11:42.320]  我不想去面對,我不想去解決這個問題
[00:11:42.320 --> 00:11:43.680]  但這個問題
[00:11:43.680 --> 00:11:46.840]  是直接影響着我們每日的生活的
[00:11:46.840 --> 00:11:48.360]  放在一邊
[00:11:48.360 --> 00:11:49.600]  怎麼放在一邊呢
[00:11:49.600 --> 00:11:51.200]  用工作
[00:11:51.200 --> 00:11:54.920]  去擠壓這些問題在一邊
[00:11:54.920 --> 00:11:56.320]  你不需要去面對
[00:11:56.320 --> 00:11:59.280]  why you are here
[00:11:59.280 --> 00:12:00.440]  你不需要去面對
[00:12:00.440 --> 00:12:03.640]  what are you
[00:12:03.640 --> 00:12:05.200]  用工作
[00:12:05.200 --> 00:12:06.360]  去解決一切
[00:12:06.360 --> 00:12:10.480]  然後過去,我們就不想面對過去
[00:12:10.480 --> 00:12:15.080]  因爲過去有太多痛苦的回憶了
[00:12:15.080 --> 00:12:17.280]  這些是很痛的回憶
[00:12:17.280 --> 00:12:19.360]  you have a deep hurt
[00:12:19.360 --> 00:12:23.080]  很深的傷痛在你的過往裏面
[00:12:23.080 --> 00:12:23.840]  你靜下來
[00:12:23.840 --> 00:12:26.800]  這些東西不期然地湧出來
[00:12:26.800 --> 00:12:28.000]  令你很苦毒
[00:12:28.000 --> 00:12:29.120]  令你很不高興
[00:12:29.120 --> 00:12:29.880]  I don't want that
[00:12:29.880 --> 00:12:31.320]  我不喜歡那些東西
[00:12:31.320 --> 00:12:34.040]  我不想想起那些問題
[00:12:34.040 --> 00:12:37.160]  這些過去令我太難忍受
[00:12:37.160 --> 00:12:39.360]  放在一邊
[00:12:39.360 --> 00:12:41.920]  做工
[00:12:41.920 --> 00:12:42.920]  be fashionable
[00:12:42.920 --> 00:12:43.680]  追上時尚
[00:12:43.680 --> 00:12:45.720]  灣區很忙的
[00:12:45.720 --> 00:12:48.240]  你不忙也不需要在灣區生活
[00:12:48.240 --> 00:12:50.120]  大家都忙,我也要忙一下
[00:12:50.120 --> 00:12:52.320]  所以這個比較正面一點的
[00:12:52.320 --> 00:12:55.160]  只是時務
[00:12:55.160 --> 00:12:57.160]  追上時尚
[00:12:57.160 --> 00:13:00.320]  有些人是恐懼成功
[00:13:00.320 --> 00:13:03.440]  你又想成功又不敢成功
[00:13:03.440 --> 00:13:05.640]  想成功是一種壓力
[00:13:05.640 --> 00:13:06.560]  可不可以啊
[00:13:06.560 --> 00:13:08.080]  你又怕不可以
[00:13:08.080 --> 00:13:09.080]  成功了
[00:13:09.080 --> 00:13:10.160]  可不可以繼續成功
[00:13:10.160 --> 00:13:11.600]  又是另一個問題
[00:13:11.600 --> 00:13:13.040]  所以你發覺
[00:13:13.040 --> 00:13:15.680]  對成功的恐懼令我們
[00:13:15.680 --> 00:13:16.720]  有什麼可以解決
[00:13:16.720 --> 00:13:17.280]  沒有了
[00:13:17.280 --> 00:13:19.560]  總之是填滿你的時間
[00:13:19.560 --> 00:13:20.840]  成功也好,不成功也好
[00:13:20.840 --> 00:13:22.520]  總之我盡了力量
[00:13:22.520 --> 00:13:25.800]  我每一分每一秒都用來做工
[00:13:25.800 --> 00:13:27.120]  成也好,不成也好
[00:13:27.120 --> 00:13:31.000]  我都做了我的份
[00:13:31.000 --> 00:13:33.280]  不就黃了
[00:13:33.280 --> 00:13:39.240]  還有一點,逃避親密
[00:13:39.240 --> 00:13:42.000]  特別是夫妻之間經常有這些問題
[00:13:42.000 --> 00:13:43.920]  老婆說今天很忙很累
[00:13:43.920 --> 00:13:45.360]  不要打擾我
[00:13:45.360 --> 00:13:47.120]  我要做睡覺
[00:13:47.120 --> 00:13:48.280]  明天也是這樣說
[00:13:48.280 --> 00:13:51.160]  今天很累不要打擾我
[00:13:51.160 --> 00:13:53.520]  先生呢
[00:13:53.520 --> 00:13:55.800]  一回到家的時候
[00:13:55.800 --> 00:13:57.200]  躺着就不做事了
[00:13:57.200 --> 00:13:57.840]  一踏上牀
[00:13:57.840 --> 00:13:59.520]  五秒鐘就
[00:13:59.520 --> 00:14:00.920]  那就離婚了
[00:14:00.920 --> 00:14:01.640]  五秒鐘睡着
[00:14:01.640 --> 00:14:03.440]  要不三四點鐘都不睡覺
[00:14:03.440 --> 00:14:05.920]  都不上牀
[00:14:05.920 --> 00:14:08.880]  是不是真的不能這麼交關
[00:14:08.880 --> 00:14:12.160]  是不是真的累得這麼緊要呢
[00:14:12.160 --> 00:14:15.720]  其實可能是兩個人之間出現了問題
[00:14:15.720 --> 00:14:17.000]  你不要碰我,我不要碰你
[00:14:17.000 --> 00:14:18.320]  但是這句又說不出口
[00:14:18.320 --> 00:14:19.320]  我很忙我很累
[00:14:19.320 --> 00:14:20.280]  不要打擾我
[00:14:20.280 --> 00:14:25.000]  沒有時間
[00:14:25.000 --> 00:14:28.040]  最後一樣是什麼
[00:14:28.040 --> 00:14:29.440]  不懂得說也好
[00:14:29.440 --> 00:14:30.800]  那你就忙吧
[00:14:30.800 --> 00:14:32.000]  來者不拒
[00:14:32.000 --> 00:14:34.200]  或者你不懂
[00:14:34.200 --> 00:14:35.320]  他纔不懂
[00:14:35.320 --> 00:14:39.920]  那你就忙吧
[00:14:39.920 --> 00:14:40.720]  兄弟姐妹朋友們
[00:14:40.720 --> 00:14:42.840]  我不知道當你看到這些
[00:14:42.840 --> 00:14:46.040]  輔導員,生活教練,歸納的一些
[00:14:46.040 --> 00:14:48.560]  令自己這麼忙
[00:14:48.560 --> 00:14:54.440]  有這些忙碌的生活症狀的原因
[00:14:54.440 --> 00:14:56.000]  看不看得到自己的影子呢
[00:14:56.000 --> 00:14:58.280]  有哪幾樣像我們呢
[00:14:58.280 --> 00:15:00.000]  不要說像我們,像你自己
[00:15:00.000 --> 00:15:01.280]  你要問自己
[00:15:01.280 --> 00:15:02.800]  有沒有哪幾樣東西你發覺
[00:15:02.800 --> 00:15:04.400]  咦,似乎是
[00:15:04.400 --> 00:15:10.760]  我也是其中有這樣的情況出現
[00:15:10.760 --> 00:15:11.560]  如果有的時候
[00:15:11.560 --> 00:15:13.880]  我希望在這個時間你靜一靜
[00:15:13.880 --> 00:15:15.080]  當然大家現在沒有出聲
[00:15:15.080 --> 00:15:15.520]  都是靜
[00:15:15.520 --> 00:15:17.360]  但是我要你的心靜
[00:15:17.360 --> 00:15:20.440]  我要你的思想靜一靜
[00:15:20.440 --> 00:15:24.360]  在這裏想一想
[00:15:24.360 --> 00:15:26.520]  想什麼
[00:15:26.520 --> 00:15:31.920]  你在逃避什麼
[00:15:31.920 --> 00:15:33.720]  用忙
[00:15:33.720 --> 00:15:34.960]  用busy
[00:15:34.960 --> 00:15:37.320]  用不能靜
[00:15:37.320 --> 00:15:40.520]  去逃避什麼
[00:15:40.520 --> 00:15:45.560]  你在做什麼是不敢去面對的
[00:15:45.560 --> 00:15:46.840]  你不想去面對
