
[00:00:00.000 --> 00:00:02.560]  趁著我們願意,我們在當中
[00:01:27.320 --> 00:01:29.880]  財產安排了
[00:01:29.880 --> 00:01:35.000]  按他的意願分給太太和子女
[00:01:35.000 --> 00:01:40.100]  過了幾年,這盤生意輾轉就落在兩兄弟
[00:01:40.100 --> 00:01:41.400]  這兩兄弟
[00:01:41.400 --> 00:01:51.380]  控制了這盤生意,縱然之前有些是母親的,有些是姐姐的,有些是妹妹的
[00:01:51.640 --> 00:01:53.700]  兩邊談判了
[00:01:53.700 --> 00:01:54.460]  結果
[00:01:54.460 --> 00:01:56.520]  弟弟佔大份
[00:01:56.520 --> 00:01:59.840]  拿到大份,55%
[00:01:59.840 --> 00:02:02.400]  大哥拿到45%
[00:02:02.400 --> 00:02:08.540]  兩兄弟在生意上,在經營上
[00:02:08.540 --> 00:02:09.820]  有些意見分歧
[00:02:09.820 --> 00:02:11.620]  大家談不攏
[00:02:11.620 --> 00:02:12.640]  結果
[00:02:12.640 --> 00:02:13.920]  哥哥
[00:02:13.920 --> 00:02:16.740]  入稟法院實行
[00:02:16.740 --> 00:02:18.520]  一拍兩散
[00:02:18.520 --> 00:02:21.080]  不如將公司清盤
[00:02:21.340 --> 00:02:25.180]  入稟法院後,弄不定清盤,將榮記清盤
[00:02:25.180 --> 00:02:25.940]  倒閉
[00:02:25.940 --> 00:02:30.040]  但是法庭聆訊之前兩個月
[00:02:30.040 --> 00:02:31.320]  大家知道發生什麼事
[00:02:31.320 --> 00:02:32.600]  哥哥就
[00:02:32.600 --> 00:02:33.880]  死了
[00:02:33.880 --> 00:02:39.520]  更加令到這件事很唏噓
[00:02:39.520 --> 00:02:40.800]  你聽見
[00:02:40.800 --> 00:02:46.420]  大家都知道,上星期的法庭裁決是怎樣
[00:02:47.440 --> 00:02:52.040]  大哥的申請是敗訴,法庭說不應該清盤
[00:02:52.040 --> 00:02:54.860]  不應該清盤你們,法官很好
[00:02:54.860 --> 00:02:58.960]  你應該自己談好,不應該搞這些事
[00:02:58.960 --> 00:03:02.040]  但我想問問大家,弟弟有沒有贏呢
[00:03:02.040 --> 00:03:05.360]  有些領頭是沒有贏
[00:03:05.360 --> 00:03:08.180]  家族爭產很多時候我們都會聽到
[00:03:08.180 --> 00:03:12.520]  你想想就想到很多,不單止這件事
[00:03:12.520 --> 00:03:13.800]  龔如心
[00:03:16.360 --> 00:03:18.920]  去年有個媳婦
[00:03:18.920 --> 00:03:24.800]  她老公的老爺是很有錢的,大家有沒有看過那段新聞,後來老婆拿了12億
[00:03:24.800 --> 00:03:27.880]  贍養費拿了12億
[00:03:27.880 --> 00:03:33.260]  還有一宗人都未過世就已經揭開了序幕
[00:03:33.260 --> 00:03:34.280]  是誰呢
[00:03:34.280 --> 00:03:35.560]  郭氏兄弟
[00:03:35.560 --> 00:03:41.700]  這些例子是想帶出一件事,順服和不順服帶來的後果
[00:03:41.700 --> 00:03:45.540]  為什麼這些家族會出現這些問題呢
[00:03:45.800 --> 00:03:49.900]  我們會說他們有錢,沒有錢不會有這個問題,可能是其中一個原因
[00:03:49.900 --> 00:03:51.680]  所以他們要爭
[00:03:51.680 --> 00:03:56.540]  又或者這樣說也對,因為更加重要的是
[00:03:56.540 --> 00:03:58.600]  那個話事的人不在
[00:03:58.600 --> 00:04:06.280]  家族為什麼有問題呢,當話事的人在的時候都解決得到,因為他可以
[00:04:06.280 --> 00:04:09.860]  無論是爸爸媽媽都有足夠的能力去駕馭
[00:04:09.860 --> 00:04:13.180]  因為德高望重和有很大權柄
[00:04:14.220 --> 00:04:16.000]  但當這些人一離開了
[00:04:16.000 --> 00:04:17.800]  爭奪就開始了
[00:04:17.800 --> 00:04:21.120]  這些話事人還在的時候
[00:04:21.120 --> 00:04:24.960]  很多人都貼貼服服地去順服,沒有什麼大問題
[00:04:24.960 --> 00:04:27.020]  但當他們不在的時候
[00:04:27.020 --> 00:04:28.540]  說得俗一點
[00:04:28.540 --> 00:04:31.100]  用不著給你面子
[00:04:31.100 --> 00:04:32.640]  是不是
[00:04:32.640 --> 00:04:37.500]  或者這些事件上我們都會看到在外面的世界說順服
[00:04:37.500 --> 00:04:38.540]  有點噁心
[00:04:38.540 --> 00:04:40.580]  不會說這件事
[00:04:42.620 --> 00:04:45.440]  再說我們每天看電視看新聞
[00:04:45.440 --> 00:04:48.520]  看立法會看政府
[00:04:48.520 --> 00:04:50.060]  怎麼會說順服
[00:04:50.060 --> 00:04:51.580]  是不是
[00:04:51.580 --> 00:04:53.120]  怕的是不服
[00:04:53.120 --> 00:04:54.920]  不服之後會怎樣
[00:04:54.920 --> 00:04:55.940]  投訴
[00:04:55.940 --> 00:04:56.700]  示威
[00:04:56.700 --> 00:04:58.760]  對抗,就是搞這些
[00:04:58.760 --> 00:05:01.320]  但聖經就正正說順服
[00:05:01.320 --> 00:05:09.000]  並且中環聖經歷史幾千年一直傳頌這個信徒所要有的特質
[00:05:10.520 --> 00:05:15.900]  今天我們來看看舊的一段經文,就是剛才主席跟我們讀的一段經文
[00:05:15.900 --> 00:05:18.200]  我要有一些
[00:05:18.200 --> 00:05:21.540]  靜音
[00:05:21.540 --> 00:05:23.060]  跟你讀
[00:05:23.060 --> 00:05:25.120]  大家知道是
[00:05:25.120 --> 00:05:27.420]  烈王記還是烈王記
[00:05:27.420 --> 00:05:30.740]  是我的名字
[00:05:30.740 --> 00:05:32.280]  記
[00:05:32.280 --> 00:05:38.180]  但很多時候,這個也是我很煩的錯誤,很多時候我們都會以為是烈王記
[00:05:38.180 --> 00:05:39.960]  是不是,是烈王記
[00:05:40.220 --> 00:05:42.000]  烈王記上的一段經文
[00:05:42.000 --> 00:05:43.020]  記載
[00:05:43.020 --> 00:05:45.080]  所羅門王的一段經文
[00:05:45.080 --> 00:05:50.200]  看看距離今天已經是幾千年的時間,聖經怎樣去描述
[00:05:50.200 --> 00:05:57.360]  看順服,今天我們看的經文是烈王記第八章十二至二十一節
[00:05:57.360 --> 00:05:58.140]  這段經文
[00:05:58.140 --> 00:06:01.200]  有一些是敘述的經文
[00:06:01.200 --> 00:06:06.840]  其餘大部分的經文,基本上全部都是所羅門的祈禱
[00:06:07.340 --> 00:06:12.720]  所羅門祈禱又有上帝的說話,即是所羅門引用了上帝的一些說話
[00:06:12.720 --> 00:06:16.300]  短短九節的經文帶出了很豐富的訊息
[00:06:16.300 --> 00:06:22.700]  不如我們一起讀經文第十二至第十五節
[00:06:22.700 --> 00:06:24.760]  第十二節起,請
[00:06:24.760 --> 00:06:27.060]  那時所羅門說
[00:06:27.060 --> 00:06:28.840]  耶和華曾說
[00:06:28.840 --> 00:06:31.160]  他必住在幽暗之處
[00:06:31.160 --> 00:06:33.460]  我已經建造殿宇
[00:06:33.460 --> 00:06:35.000]  作你的居所
[00:06:35.000 --> 00:06:37.040]  為你永遠的住處
[00:06:37.540 --> 00:06:40.360]  王轉念為以色列會眾祝福
[00:06:40.360 --> 00:06:43.180]  以色列會眾就都站立
[00:06:43.180 --> 00:06:44.460]  所羅門說
[00:06:44.460 --> 00:06:48.040]  耶和華以色列的神是應當稱頌的
[00:06:48.040 --> 00:06:51.380]  因他親口向我附帶為所應許的
[00:06:51.380 --> 00:06:53.680]  也親手成就了
[00:06:53.680 --> 00:07:00.080]  舊約以色列人的歷史大家知道有多少,我不知道,可能有些知道多些,有些知道少些
[00:07:00.080 --> 00:07:02.380]  從約瑟開始
[00:07:02.380 --> 00:07:03.660]  即是和
[00:07:03.660 --> 00:07:06.220]  埃及王解夢的約瑟
[00:07:06.480 --> 00:07:08.540]  開始以色列人流落
[00:07:08.540 --> 00:07:09.560]  埃及
[00:07:09.560 --> 00:07:12.880]  當時埃及是世界文明
[00:07:12.880 --> 00:07:14.160]  的典範
[00:07:14.160 --> 00:07:16.980]  圖坦卡門
[00:07:16.980 --> 00:07:19.540]  金字塔、獅身人面像
[00:07:19.540 --> 00:07:23.120]  這些很精細的建築全部都是在那個時間出現的
[00:07:23.120 --> 00:07:25.940]  以色列人剛剛在那個時間
[00:07:25.940 --> 00:07:27.220]  就去了埃及
[00:07:27.220 --> 00:07:28.760]  就在埃及那裏
[00:07:28.760 --> 00:07:32.080]  造就了他們在埃及地位
[00:07:32.080 --> 00:07:33.620]  奴隸的歷史
[00:07:34.900 --> 00:07:39.000]  摩西成為以色列民族的拯救,將他們由埃及
[00:07:39.000 --> 00:07:40.020]  帶領出來
[00:07:40.020 --> 00:07:42.320]  過紅海經歷曠野
[00:07:42.320 --> 00:07:45.140]  帶領以色列人進到上帝應許的地方迦南
[00:07:45.140 --> 00:07:46.680]  成立了國家
[00:07:46.680 --> 00:07:48.720]  有人
[00:07:48.720 --> 00:07:50.000]  以色列人
[00:07:50.000 --> 00:07:51.020]  有地
[00:07:51.020 --> 00:07:52.060]  迦南地
[00:07:52.060 --> 00:07:54.360]  還欠什麼成為一個國
[00:07:54.360 --> 00:07:59.220]  一個國家需要有人,有地,還欠什麼
[00:07:59.220 --> 00:08:01.020]  欠個皇帝
[00:08:01.020 --> 00:08:03.060]  當時以色列是沒有皇帝的
[00:08:03.820 --> 00:08:06.380]  終於在主持五百多年上帝
[00:08:06.380 --> 00:08:09.460]  為以色列民族興起了大衛
[00:08:09.460 --> 00:08:12.280]  成為以色列王國第一個王
[00:08:12.280 --> 00:08:14.320]  接續大衛的
[00:08:14.320 --> 00:08:15.860]  就是今日經文
[00:08:15.860 --> 00:08:18.160]  禱告的主角索諾門
[00:08:18.160 --> 00:08:20.220]  索諾門是大衛的兒子
[00:08:20.220 --> 00:08:23.540]  縱觀整個歷史以色列的國力
[00:08:23.540 --> 00:08:27.900]  最輝煌的時間就是大衛王和索諾門王的時代
[00:08:27.900 --> 00:08:32.760]  今日經文講到大衛作王的時代已經結束了
[00:08:33.260 --> 00:08:35.300]  由他的兒子索諾門接續為王
[00:08:35.300 --> 00:08:36.340]  這兩個王
[00:08:36.340 --> 00:08:37.620]  是整個以色列
[00:08:37.620 --> 00:08:39.660]  民族最有代表性的人
[00:08:39.660 --> 00:08:41.460]  即是皇帝
[00:08:41.460 --> 00:08:43.760]  他們都敬畏神並且馴服神
[00:08:43.760 --> 00:08:50.160]  經文一開始就講到索諾門王帶著以色列傳媒眾做什麼
[00:08:50.160 --> 00:08:51.700]  做一件事是做什麼
[00:08:51.700 --> 00:08:54.260]  以色列人站立
[00:08:54.260 --> 00:08:57.840]  在聖殿前一同稱頌神
[00:08:57.840 --> 00:09:01.420]  馴服神是要敬拜主
[00:09:01.940 --> 00:09:08.080]  經文講到索諾門帶著以色列人一同敬拜神在聖殿前
[00:09:08.080 --> 00:09:11.660]  背景是索諾門為主修建聖殿
[00:09:11.660 --> 00:09:15.500]  用時間、人力、財力將聖殿建好
[00:09:15.500 --> 00:09:17.820]  建好時第一件事
[00:09:17.820 --> 00:09:20.120]  不是說我辛苦了那麼久
[00:09:20.120 --> 00:09:21.900]  不如休息一下
[00:09:21.900 --> 00:09:25.740]  索諾門王不但沒有這樣做
[00:09:25.740 --> 00:09:27.540]  索諾門王第一件事做的
[00:09:27.540 --> 00:09:29.340]  就是敬拜主
[00:09:30.620 --> 00:09:32.660]  而且不是單單他自己敬拜
[00:09:32.660 --> 00:09:36.260]  是帶領以色列傳媒眾一同去敬拜
[00:09:36.260 --> 00:09:39.320]  大家有沒有留意索諾門敬拜主的態度
[00:09:39.320 --> 00:09:41.120]  我剛才說
[00:09:41.120 --> 00:09:45.720]  大家知不知道索諾門起了多久的聖殿
[00:09:45.720 --> 00:09:48.540]  大家猜一下
[00:09:48.540 --> 00:09:50.340]  用了多少年
[00:09:50.340 --> 00:09:52.900]  三年
[00:09:52.900 --> 00:09:54.180]  十年
[00:09:54.180 --> 00:09:55.200]  七年
[00:09:55.200 --> 00:09:57.500]  整整七年的時間
[00:09:57.500 --> 00:09:59.540]  就將聖殿建好
[00:10:00.320 --> 00:10:02.360]  你想想做七年的事情
[00:10:02.360 --> 00:10:04.920]  做完的時候你是不是也想休息一下
[00:10:04.920 --> 00:10:06.460]  但是
[00:10:06.460 --> 00:10:08.000]  索諾門就不是
[00:10:08.000 --> 00:10:09.280]  他去敬拜
[00:10:09.280 --> 00:10:12.100]  單單是這一點我想你想一下
[00:10:12.100 --> 00:10:14.140]  如果你是
[00:10:14.140 --> 00:10:15.160]  索諾門
[00:10:15.160 --> 00:10:18.500]  你真的會不會像索諾門那樣
[00:10:18.500 --> 00:10:19.780]  辛苦
[00:10:19.780 --> 00:10:20.800]  吃完一大餐
[00:10:20.800 --> 00:10:24.380]  就聚集一班人帶領去敬拜
[00:10:24.380 --> 00:10:26.180]  一同去敬拜神
[00:10:26.180 --> 00:10:28.220]  我們經常都會很忙
[00:10:28.220 --> 00:10:29.500]  誰覺得自己很忙
[00:10:30.780 --> 00:10:32.060]  沒有人舉手說感謝主
[00:10:32.060 --> 00:10:33.600]  一個?兩個?
[00:10:33.600 --> 00:10:34.880]  其他那些不忙的
[00:10:34.880 --> 00:10:38.460]  其他那些可以隨時找事做的
[00:10:38.460 --> 00:10:40.760]  可能你不舉手就知道大家很忙
[00:10:40.760 --> 00:10:42.560]  你會工作很忙
[00:10:42.560 --> 00:10:43.580]  為家庭很忙
[00:10:43.580 --> 00:10:44.600]  為子女很忙
[00:10:44.600 --> 00:10:45.880]  為你的興趣很忙
[00:10:45.880 --> 00:10:47.160]  為你的嗜好很忙
[00:10:47.160 --> 00:10:48.440]  甚至回教會很忙
[00:10:48.440 --> 00:10:51.520]  忙完之後你都會覺得
[00:10:51.520 --> 00:10:55.360]  你會不會忙完之後很渴望回教會去敬拜
[00:11:00.480 --> 00:11:01.240]  一時之間
[00:11:01.240 --> 00:11:02.780]  感謝主都是一時之間
[00:11:02.780 --> 00:11:05.840]  有些人說是休息一下比較好
[00:11:05.840 --> 00:11:09.920]  睡晚一點,我們11點回來也有人知道
[00:11:09.920 --> 00:11:11.480]  睡覺多重要
[00:11:11.480 --> 00:11:13.280]  休息多重要
[00:11:13.280 --> 00:11:17.120]  但索諾門不是
[00:11:17.120 --> 00:11:21.980]  他不是做完這麼久的工作要渴求休息去敬拜
[00:11:21.980 --> 00:11:28.900]  不是單單一同稱頌,並且一起去講神奇妙的工作
[00:11:30.980 --> 00:11:33.760]  前陣子有弟兄姊妹知道我腳痛
[00:11:33.760 --> 00:11:35.600]  可能大家不太知道
[00:11:35.600 --> 00:11:38.220]  有些人知道就會留意一下我走路
[00:11:38.220 --> 00:11:38.980]  知道我腳痛
[00:11:38.980 --> 00:11:42.060]  可能是因為我運動過度
[00:11:42.060 --> 00:11:45.840]  因為那陣子我跑步跑得比較厲害
[00:11:45.840 --> 00:11:50.960]  可能在不自覺之下傷了腳眼
[00:11:50.960 --> 00:11:55.320]  開頭那一兩天就少少痛
[00:11:55.320 --> 00:11:57.360]  好像閹下閹下痛
[00:11:57.620 --> 00:12:01.200]  就不太理會,大家都是這樣,如果腳痛閹下閹下痛
[00:12:01.200 --> 00:12:02.220]  以為沒什麼
[00:12:02.220 --> 00:12:04.520]  過多一兩天
[00:12:04.520 --> 00:12:06.060]  為什麼走路要
[00:12:06.060 --> 00:12:09.900]  有些問題,為什麼走得快
[00:12:09.900 --> 00:12:12.980]  再過多一天,好痛
[00:12:12.980 --> 00:12:15.020]  有一天我開執事會
[00:12:15.020 --> 00:12:18.100]  你有沒有留意那天我穿拖鞋
[00:12:18.100 --> 00:12:22.200]  可能沒有留意,輕鬆一下
[00:12:22.440 --> 00:12:28.320]  我穿拖鞋是因為腳腫,腳眼有點腫,免得穿鞋就箍住腳
[00:12:28.320 --> 00:12:31.900]  穿拖鞋以為會舒服一點
[00:12:31.900 --> 00:12:35.240]  誰知道那一天
[00:12:35.240 --> 00:12:36.760]  我坐地鐵
[00:12:36.760 --> 00:12:40.100]  我在荔枝角站上,坐去油麻地
[00:12:40.100 --> 00:12:41.120]  四五個站
[00:12:41.120 --> 00:12:44.700]  車子去到
[00:12:44.700 --> 00:12:47.000]  長沙灣
[00:12:47.000 --> 00:12:48.040]  我的腳
[00:12:48.040 --> 00:12:50.600]  已經很痛,痛到冒眼水
[00:12:51.100 --> 00:12:53.920]  沒有走路,只是站著,站著也會痛
[00:12:53.920 --> 00:12:59.800]  四五個站,坐了這麼久都還沒到
[00:12:59.800 --> 00:13:03.380]  下車的時候更厲害,油麻地站每個出口都有樓梯
[00:13:03.380 --> 00:13:09.020]  每個出口都要走樓梯,我現在很清楚摩西團是你們的
[00:13:09.020 --> 00:13:10.040]  奴婦
[00:13:10.040 --> 00:13:14.900]  腳眼關節有問題
[00:13:14.900 --> 00:13:19.760]  上樓梯就成為你最大的挑戰,我現在明白那些長者
[00:13:21.040 --> 00:13:22.580]  那些長者為什麼要走樓梯
[00:13:22.580 --> 00:13:24.120]  你知不知道長者為什麼要走樓梯
[00:13:24.120 --> 00:13:26.940]  即是拉著
[00:13:26.940 --> 00:13:29.740]  然後打側身下
[00:13:29.740 --> 00:13:32.560]  這個是正確的方法,郭姑娘說的
[00:13:32.560 --> 00:13:34.620]  保護你的關節
[00:13:34.620 --> 00:13:36.140]  那一天就是這樣走
[00:13:36.140 --> 00:13:42.800]  上樓梯,下樓梯更辛苦,因為下樓梯每一下你踏下去是整個身體壓下去,上樓梯是容易一點
[00:13:42.800 --> 00:13:44.080]  大家知不知道
[00:13:44.080 --> 00:13:46.640]  不知道,因為你很健康
[00:13:46.900 --> 00:13:53.040]  我跟太太說,過了十幾二十年之後,我將會這樣走下去
[00:13:53.040 --> 00:13:58.420]  原來這麼辛苦
[00:13:58.420 --> 00:14:00.980]  即是當你不舒服的時候
[00:14:00.980 --> 00:14:04.040]  幾級樓梯成為你的障礙,成為你很大的挑戰
[00:14:04.040 --> 00:14:06.860]  我講這個例子是要激勵大家
[00:14:06.860 --> 00:14:08.140]  當我們健健康康
[00:14:08.140 --> 00:14:09.420]  有精神的時候
[00:14:09.420 --> 00:14:13.780]  你還用很多很多的理由
[00:14:13.780 --> 00:14:15.060]  或者原因
[00:14:15.060 --> 00:14:16.840]  不去敬拜主
[00:14:17.360 --> 00:14:19.660]  當有一天你健康不在的時候
[00:14:19.660 --> 00:14:21.980]  你想敬拜都敬拜不了
[00:14:21.980 --> 00:14:31.180]  可能為時已晚,那時候你就會說,我真的很想的
[00:14:31.180 --> 00:14:31.960]  但是
[00:14:31.960 --> 00:14:35.540]  但是回不來
[00:14:35.540 --> 00:14:37.580]  但是
[00:14:37.580 --> 00:14:39.120]  當你回到來的時候
[00:14:39.120 --> 00:14:41.440]  你又不會說,你很想的
[00:14:41.440 --> 00:14:43.740]  哎呀,我好忙呀
[00:14:43.740 --> 00:14:45.260]  我又好累呀
[00:14:46.800 --> 00:14:48.340]  你鼓勵你隔壁那個
[00:14:48.340 --> 00:14:51.420]  當你有機會的時候,真的要敬拜一下主
[00:14:51.420 --> 00:14:53.720]  鼓勵你隔壁那個
[00:14:53.720 --> 00:14:56.020]  好,大家都不鼓勵
[00:14:56.020 --> 00:15:02.160]  敬拜主,你享不享受呀
[00:15:02.160 --> 00:15:07.800]  上帝在我們生命當中,上帝一定會在敬拜當中去做一些事
[00:15:07.800 --> 00:15:11.380]  親自去觸摸你的心,撫平你的心
[00:15:11.380 --> 00:15:16.000]  親自跟你說話,甚至讓你在敬拜當中見到他,聽到他
[00:15:16.760 --> 00:15:18.300]  誰試過的
[00:15:18.300 --> 00:15:20.340]  即是試過剛才說的那些
[00:15:20.340 --> 00:15:22.140]  那麼少呀,神沒有工作
[00:15:22.140 --> 00:15:24.440]  即是在敬拜當中你沒有經歷過他
[00:15:24.440 --> 00:15:25.720]  真的沒有呀
[00:15:25.720 --> 00:15:27.260]  有,有舉手呀
[00:15:27.260 --> 00:15:29.300]  是呀,有的
[00:15:29.300 --> 00:15:30.580]  即是
[00:15:30.580 --> 00:15:33.400]  可能你又很內斂啦,有都不舉手
[00:15:33.400 --> 00:15:35.180]  神怎麼說的
[00:15:35.180 --> 00:15:37.500]  你要述說他的榮耀嘛
[00:15:37.500 --> 00:15:40.820]  你要見證他嘛,連這麼簡單的事你都不見證他
[00:15:40.820 --> 00:15:43.900]  嘩,真是沒話題啦,神在上面
[00:15:45.680 --> 00:15:48.760]  馴服神第二樣重要的就是我剛剛說的
[00:15:48.760 --> 00:15:51.580]  英許呀
[00:15:51.580 --> 00:15:53.880]  我們一起去讀
[00:15:53.880 --> 00:15:55.920]  經文16-20節
[00:15:55.920 --> 00:15:56.940]  16節
[00:15:56.940 --> 00:15:57.720]  請
[00:15:57.720 --> 00:16:01.820]  自從我領我民以色列出埃及以來
[00:16:01.820 --> 00:16:07.180]  我未曾在以色列各支派中選擇一城建造奠宇
[00:16:07.180 --> 00:16:09.240]  為我民的居所
[00:16:09.240 --> 00:16:12.560]  但選大衛治理我民以色列
[00:16:12.560 --> 00:16:13.340]  17節
[00:16:13.580 --> 00:16:16.660]  所羅門說我父大衛曾立意
[00:16:16.660 --> 00:16:20.240]  要為耶和華以色列神的名建殿
[00:16:20.240 --> 00:16:23.060]  耶和華卻對我父大衛說
[00:16:23.060 --> 00:16:25.620]  你立意為我的名建殿
[00:16:25.620 --> 00:16:27.420]  這意思甚好
[00:16:27.420 --> 00:16:29.460]  只是你不可建殿
[00:16:29.460 --> 00:16:31.500]  為你所生的兒子
[00:16:31.500 --> 00:16:33.040]  必為我名建殿
[00:16:33.040 --> 00:16:34.320]  20節
[00:16:34.320 --> 00:16:38.160]  現在耶和華成就了他所應許的話
[00:16:38.160 --> 00:16:40.720]  使我接續我父大衛
[00:16:40.720 --> 00:16:42.780]  在以色列的國為
[00:16:43.280 --> 00:16:47.120]  又為耶和華以色列神的名建造了殿
[00:16:47.120 --> 00:16:50.960]  每當我讀這段經文的時候讀到這裡
[00:16:50.960 --> 00:16:54.040]  我都會有一些打冷顫的感覺
[00:16:54.040 --> 00:16:57.880]  不是很冷的那種感覺是很感動
[00:16:57.880 --> 00:17:00.440]  大家很感動是不是都會有時
[00:17:00.440 --> 00:17:01.460]  打打冷顫
[00:17:01.460 --> 00:17:03.760]  我正常的嘛
[00:17:03.760 --> 00:17:07.340]  大家明白我的意思
[00:17:07.340 --> 00:17:08.880]  為什麼這麼感動呢
[00:17:10.420 --> 00:17:13.760]  就要花點時間講多一點大衛和所羅門的背景
[00:17:13.760 --> 00:17:17.840]  開始講的時候講到大衛成為以色列王
[00:17:17.840 --> 00:17:19.900]  大衛之後就是所羅門做以色列王
[00:17:19.900 --> 00:17:22.200]  大衛是上帝很閱立
[00:17:22.200 --> 00:17:24.240]  很欣賞的一個僕人
[00:17:24.240 --> 00:17:27.320]  很重用的一個僕人
[00:17:27.320 --> 00:17:29.620]  大衛不單止主張以色列各個民族
[00:17:29.620 --> 00:17:33.460]  以色列沒有國王之前是叫史詩時代的
[00:17:33.460 --> 00:17:36.540]  大家可能不明白什麼叫史詩
[00:17:36.800 --> 00:17:43.200]  軍閥大家知 軍閥各具
[00:17:43.200 --> 00:17:45.500]  大衛就將這些的史詩
[00:17:45.500 --> 00:17:46.260]  一統
[00:17:46.260 --> 00:17:47.040]  統一大業
[00:17:47.040 --> 00:17:48.580]  近來
[00:17:48.580 --> 00:17:50.620]  香港有兵馬俑展覽是不是
[00:17:50.620 --> 00:17:52.660]  很好看如果大家沒去看
[00:17:52.660 --> 00:17:53.940]  非常值得去看
[00:17:53.940 --> 00:17:55.480]  不過去到11月尾
[00:17:55.480 --> 00:17:56.760]  大家好好看
[00:17:56.760 --> 00:17:59.060]  現在看展覽原來不悶的
[00:17:59.060 --> 00:18:01.380]  因為有很多3D 4D的東西看
[00:18:01.380 --> 00:18:03.680]  又好玩
[00:18:03.680 --> 00:18:05.220]  摩西團體知道有多好玩
[00:18:06.740 --> 00:18:11.360]  大衛就做了這件事將以色列的史詩統一成為以色列國
[00:18:11.360 --> 00:18:14.680]  大衛還有一個很遠大的理想
[00:18:14.680 --> 00:18:18.780]  就是上帝不單止要為你立國
[00:18:18.780 --> 00:18:21.860]  我還要想為你建造聖殿
[00:18:21.860 --> 00:18:23.380]  大衛這樣說的
[00:18:23.380 --> 00:18:28.000]  但最終大衛能不能夠為主建造聖殿呢
[00:18:28.000 --> 00:18:30.040]  大家知道不能夠
[00:18:30.040 --> 00:18:32.100]  上帝沒有給大衛
[00:18:32.100 --> 00:18:34.140]  這個服侍上帝的機會
[00:18:34.140 --> 00:18:36.440]  這個機會給了他的兒子所羅門
[00:18:37.460 --> 00:18:40.020]  我讀到這段經文感動的原因是
[00:18:40.020 --> 00:18:44.880]  生命當中很多的事情不是完全合我們的心意
[00:18:44.880 --> 00:18:47.960]  我們看看大衛
[00:18:47.960 --> 00:18:51.540]  大衛這麼想為上帝做這件事
[00:18:51.540 --> 00:18:53.080]  好不好
[00:18:53.080 --> 00:18:54.860]  好呀
[00:18:54.860 --> 00:18:57.180]  你是上帝都開心
[00:18:57.180 --> 00:19:00.760]  我為你建造聖殿為什麼不行呢
[00:19:00.760 --> 00:19:02.300]  結果上帝
[00:19:02.300 --> 00:19:04.860]  叫他的兒子做
[00:19:05.880 --> 00:19:07.160]  大衛會不會很失望
[00:19:07.160 --> 00:19:08.960]  我猜到會失望
[00:19:08.960 --> 00:19:14.340]  但重要的是我們知道上帝的應許是什麼
[00:19:14.340 --> 00:19:17.920]  上帝說得很清楚給大衛知道
[00:19:17.920 --> 00:19:23.300]  我知道你很想為我做這件事但這件事卻要由你的兒子去做
[00:19:23.300 --> 00:19:27.380]  所羅門在獻殿的這個時間
[00:19:27.380 --> 00:19:29.700]  在以色列傳媒眾面前說
[00:19:29.700 --> 00:19:33.280]  現在耶和華成就了他所應許的話
[00:19:34.040 --> 00:19:36.860]  使我接續我父大衛坐以色列的國位
