
[00:00:00.000 --> 00:00:03.400]  今天我們的經文一開始的時候
[00:05:46.400 --> 00:05:49.040]  為什麼他們那麼害怕呢?
[00:05:49.040 --> 00:05:53.560]  因為蝗蟲會把他們的農作物全部吃光
[00:05:53.560 --> 00:05:57.360]  因為蝗蟲會把他們的農作物全部吃光
[00:05:57.360 --> 00:06:00.520]  他們可能要面對饑荒和死亡
[00:06:00.520 --> 00:06:03.000]  他們可能要面對饑荒和死亡
[00:06:03.000 --> 00:06:05.040]  所以他們渾身顫抖
[00:06:05.040 --> 00:06:07.320]  所以他們渾身顫抖
[00:06:07.320 --> 00:06:10.760]  作為神的先知約爾向猶太人宣告
[00:06:10.760 --> 00:06:14.120]  作為神的先知約爾向猶太人宣告
[00:06:14.120 --> 00:06:16.760]  耶和華的日子將到
[00:06:16.760 --> 00:06:18.640]  耶和華的日子將到
[00:06:18.640 --> 00:06:20.160]  已經臨近
[00:06:20.160 --> 00:06:21.880]  已經臨近
[00:06:21.880 --> 00:06:24.080]  為什麼他要這樣宣告呢?
[00:06:24.080 --> 00:06:26.400]  為什麼他要這樣宣告呢?
[00:06:26.400 --> 00:06:31.160]  耶和華的日子和蝗蟲的災害有什麼關係呢?
[00:06:31.160 --> 00:06:34.720]  耶和華的日子和蝗蟲的災害有什麼關係呢?
[00:06:34.720 --> 00:06:38.080]  原來耶和華的日子原本是指著
[00:06:38.080 --> 00:06:38.120]  原來耶和華的日子原本是指著
[00:06:38.120 --> 00:06:40.720]  猶太人的神耶和華
[00:06:40.720 --> 00:06:44.400]  猶太人的神耶和華
[00:06:44.400 --> 00:06:47.960]  是要審判那些外邦的仇敵
[00:06:47.960 --> 00:06:50.320]  是要審判那些外邦的仇敵
[00:06:50.320 --> 00:06:53.360]  比如說以東、菲律賓這些國家
[00:06:53.360 --> 00:06:55.960]  比如說以東、菲律賓這些國家
[00:06:55.960 --> 00:06:57.800]  因為他們欺壓以色列人
[00:06:57.800 --> 00:06:59.280]  因為他們欺壓以色列人
[00:06:59.280 --> 00:07:03.800]  以致神要攻擊他們,甚至要令這些國家滅亡
[00:07:03.800 --> 00:07:07.240]  以致神要攻擊他們,甚至要令這些國家滅亡
[00:07:07.240 --> 00:07:09.040]  但是這次的災害
[00:07:09.040 --> 00:07:10.640]  但是這次的災害
[00:07:10.640 --> 00:07:13.360]  是臨到猶太人的身上
[00:07:13.360 --> 00:07:15.520]  是臨到猶太人的身上
[00:07:15.520 --> 00:07:17.640]  神要懲罰猶太人
[00:07:17.640 --> 00:07:19.600]  神要懲罰猶太人
[00:07:19.600 --> 00:07:23.880]  因為他們不斷犯罪,得罪神,離開神
[00:07:23.880 --> 00:07:26.720]  因為他們不斷犯罪,得罪神,離開神
[00:07:26.720 --> 00:07:31.400]  所以神要藉著災難來審判自己的選民
[00:07:31.400 --> 00:07:35.200]  所以神要藉著災難來審判自己的選民
[00:07:35.200 --> 00:07:39.600]  耶和華的日子將要臨到神自己的百姓
[00:07:39.600 --> 00:07:42.720]  耶和華的日子將要臨到自己的百姓
[00:07:42.720 --> 00:07:44.440]  這是多麼可悲
[00:07:44.440 --> 00:07:46.200]  這是多麼可悲的事
[00:07:46.200 --> 00:07:51.880]  表面上是蝗蟲令到猶太人受災
[00:07:51.880 --> 00:07:55.240]  表面上是蝗蟲令到猶太人受災
[00:07:55.240 --> 00:08:01.400]  但原來是耶和華神在背後使猶太人受到懲罰
[00:08:01.400 --> 00:08:07.720]  但原來是耶和華神在背後使猶太人受到懲罰
[00:08:07.720 --> 00:08:13.960]  而這個災害迫使猶太人需要立即去面對
[00:08:13.960 --> 00:08:18.120]  這些災害迫使猶太人馬上去面對
[00:08:18.120 --> 00:08:20.960]  到了一個刻不容緩的地步
[00:08:20.960 --> 00:08:23.320]  到了一個刻不容緩的地步
[00:08:23.320 --> 00:08:25.080]  在這裡我們要看看
[00:08:25.080 --> 00:08:30.920]  究竟先知悅爾要帶出什麼神的心意
[00:08:30.920 --> 00:08:34.840]  我們這裡要看到先知悅爾要帶出什麼神的心意
[00:08:34.840 --> 00:08:37.240]  我們嘗試去看三方面
[00:08:37.240 --> 00:08:39.320]  我們嘗試去看三方面
[00:08:39.320 --> 00:08:45.040]  第一就是要迫切地面對災難
[00:08:45.040 --> 00:08:48.320]  第一就是要迫切地面對災難
[00:08:48.320 --> 00:08:52.440]  猶太人喜歡面對一場空前的災難
[00:08:52.440 --> 00:08:55.160]  猶太人喜歡面對一場空前的災難
[00:08:55.160 --> 00:08:57.280]  他們需要迫切地面對
[00:08:57.280 --> 00:08:59.080]  他們需要迫切地面對
[00:08:59.080 --> 00:09:02.520]  因為那是從神而來的災難
[00:09:02.520 --> 00:09:05.560]  因為那是從神而來的災難
[00:09:05.560 --> 00:09:08.800]  接下來猶太人要怎麼做才好呢?
[00:09:08.800 --> 00:09:11.600]  之後猶太人要怎麼做才好呢?
[00:09:11.600 --> 00:09:15.680]  就是要立即悔改,歸向神
[00:09:15.680 --> 00:09:19.000]  就是要立即悔改,歸向神
[00:09:19.000 --> 00:09:22.680]  猶太人需要再一次歸向神
[00:09:22.680 --> 00:09:24.920]  猶太人需要再一次歸向神
[00:09:24.920 --> 00:09:27.560]  他們需要悔改
[00:09:27.560 --> 00:09:29.480]  第十二節話:耶和華說:
[00:09:29.480 --> 00:09:34.520]  「雖如此,你們應當禁食、哭泣、悲哀」
[00:09:34.520 --> 00:09:36.560]  第十二節話:耶和華說:
[00:09:36.560 --> 00:09:42.840]  「雖如此,你們應當禁食、哭泣、悲哀、一心歸向我」
[00:09:42.840 --> 00:09:49.200]  「禁食、哭泣、悲哀」是描寫一個公開哀求的禮儀
[00:09:49.200 --> 00:09:53.400]  「禁食、哭泣、悲哀」是描寫一個公開的表示
[00:09:53.400 --> 00:09:57.800]  是猶太人為自己所犯的錯而哀傷
[00:09:57.800 --> 00:10:01.440]  是猶太人為自己所犯的錯而憂、悲傷
[00:10:01.440 --> 00:10:04.640]  是向耶和華認罪,求祂赦免
[00:10:04.640 --> 00:10:07.800]  是向耶和華神認罪,求祂赦免
[00:10:07.800 --> 00:10:11.040]  而在原文的經文裡
[00:10:11.040 --> 00:10:12.880]  而在原文裡說
[00:10:12.880 --> 00:10:16.480]  在禁食、哭泣、悲哀的前面
[00:10:16.480 --> 00:10:19.560]  在禁食、哭泣、悲哀的前面
[00:10:19.560 --> 00:10:22.520]  是有一個「現在」這個字詞
[00:10:22.520 --> 00:10:25.440]  是有一個「現在」這個詞
[00:10:25.440 --> 00:10:27.040]  意思就是說
[00:10:27.040 --> 00:10:28.960]  現在就是了
[00:10:28.960 --> 00:10:31.360]  意思就是說現在就是了
[00:10:31.360 --> 00:10:33.280]  時候已經到了
[00:10:33.280 --> 00:10:34.840]  時候已經到了
[00:10:34.840 --> 00:10:39.120]  現在就是要採取行動的最佳時機了
[00:10:39.120 --> 00:10:42.720]  現在就是要採取行動的最佳時機了
[00:10:42.720 --> 00:10:45.680]  猶太人要一心歸向神
[00:10:45.680 --> 00:10:47.960]  猶太人要一心歸向神
[00:10:47.960 --> 00:10:50.240]  在這裡解釋一下什麼叫「歸向神」
[00:10:50.240 --> 00:10:52.960]  在這裡有解釋什麼叫「歸向神」
[00:10:52.960 --> 00:10:54.600]  其實在傳福音的時候
[00:10:54.600 --> 00:10:57.520]  我們有時候都會用到這個字眼
[00:10:57.520 --> 00:10:58.760]  其實在傳福音的時候
[00:10:58.760 --> 00:11:00.520]  我們都要用到這個字眼
[00:11:00.520 --> 00:11:04.440]  「歸向神」就是重新面對神
[00:11:04.440 --> 00:11:07.920]  「歸向神」就是重新面對神
[00:11:07.920 --> 00:11:11.600]  應該要一心一意的
[00:11:11.600 --> 00:11:17.680]  是包括整個人的思想和意志
[00:11:17.680 --> 00:11:24.160]  也都包括整個人的人格
[00:11:24.160 --> 00:11:29.920]  昨天我是坐在這裡的長椅上
[00:11:29.920 --> 00:11:32.480]  昨天的牧師坐在長椅上
[00:11:32.480 --> 00:11:34.440]  很奇怪,為什麼我會坐在這裡
[00:11:34.440 --> 00:11:37.160]  很奇怪,為什麼我會坐在這裡
[00:11:37.160 --> 00:11:40.080]  我在這裡思想
[00:11:40.080 --> 00:11:47.280]  我面對這個禮台
[00:11:47.280 --> 00:11:53.840]  心裡面思想神
[00:11:53.840 --> 00:11:59.560]  突然間,我心裡面出現了一個思想
[00:11:59.560 --> 00:12:03.440]  好像神問我一句話
[00:12:03.440 --> 00:12:11.440]  「你是不是真的全心全意在這裡侍奉呢?」
[00:12:11.440 --> 00:12:14.520]  然後再問一句
[00:12:14.520 --> 00:12:22.040]  「你有沒有在這裡得罪過我呢?」
[00:12:22.040 --> 00:12:28.240]  這是我們要深切反思的
[00:12:28.240 --> 00:12:31.520]  如果我們是得罪神而不知道的話
[00:12:31.520 --> 00:12:34.320]  如果我們是得罪神而不知道的話
[00:12:34.320 --> 00:12:38.400]  真是求神幫助,使我們能夠看得到
[00:12:38.400 --> 00:12:41.040]  真是求神幫助,使我們能夠看得到
[00:12:41.040 --> 00:12:43.720]  在緊急關頭
[00:12:43.720 --> 00:12:46.840]  人要深切反省
[00:12:46.840 --> 00:12:49.480]  如果要知道是因為得罪了神
[00:12:49.480 --> 00:12:52.280]  而遇上災難或苦難
[00:12:52.280 --> 00:12:54.040]  若是知道因為得罪了神
[00:12:54.040 --> 00:12:56.320]  而遇上災難或苦難的話
[00:12:56.320 --> 00:12:59.960]  不能夠逃脫的話
[00:12:59.960 --> 00:13:03.960]  我們就要悔改
[00:13:03.960 --> 00:13:08.240]  因為悔改歸向神
[00:13:08.240 --> 00:13:13.960]  重新將自己的心面向神
[00:13:13.960 --> 00:13:16.600]  是唯一的出路
[00:13:16.600 --> 00:13:19.560]  現在我們重溫一下神的心意是什麼
[00:13:19.560 --> 00:13:22.960]  大家可以重溫一下神的心意是什麼
[00:13:22.960 --> 00:13:27.760]  第一就是要逼切
[00:13:27.760 --> 00:13:31.800]  若要猶太人迫切面對災難
[00:13:31.800 --> 00:13:35.400]  第一就是要迫切面對災難
[00:13:35.400 --> 00:13:39.800]  第二就是要猶太人立即悔改歸向神
[00:13:39.800 --> 00:13:43.440]  第二就是要猶太人立即悔改歸向神
[00:13:43.440 --> 00:13:47.840]  接著我們看第三方面神的心意是什麼
[00:13:47.840 --> 00:13:51.200]  我們之後看第三方面神的心意是什麼
[00:13:51.200 --> 00:13:57.440]  神要猶太人求神轉移持服
[00:13:57.440 --> 00:14:01.960]  神要猶太人求神轉移持服
[00:14:01.960 --> 00:14:04.920]  猶太人如果真誠悔改歸向神
[00:14:04.920 --> 00:14:07.720]  猶太人若是真誠悔改歸向神
[00:14:07.720 --> 00:14:12.080]  神就會轉移不降災
[00:14:12.080 --> 00:14:14.880]  反而會賜福給他們
[00:14:14.880 --> 00:14:19.160]  第十三節這裡說
[00:14:19.160 --> 00:14:22.160]  你們要撕裂心腸不撕裂衣服
[00:14:22.160 --> 00:14:24.160]  歸向耶和華你們的神
[00:14:24.160 --> 00:14:27.040]  你們要撕裂心腸不撕裂衣服
[00:14:27.040 --> 00:14:29.040]  歸向耶和華你們的神
[00:14:29.040 --> 00:14:33.240]  因為祂有恩典有憐憫不輕易發怒
[00:14:33.240 --> 00:14:36.520]  因為祂有恩典有憐憫不輕易發怒
[00:14:36.520 --> 00:14:40.840]  有豐盛的慈愛並且後悔不降所說的災
[00:14:40.840 --> 00:14:45.000]  有豐盛的慈愛並且後悔不降所說的災
[00:14:45.000 --> 00:14:46.720]  先知若以在這裡解釋
[00:14:46.720 --> 00:14:50.280]  耶和華神是因著人的悔改
[00:14:50.280 --> 00:14:55.120]  而改變祂懲罰的行動
[00:14:55.120 --> 00:14:58.120]  先知這裡是說因著人的悔改
[00:14:58.120 --> 00:15:02.320]  耶和華神就改變祂心裡懲罰人的心意
[00:15:02.320 --> 00:15:07.400]  聖經說神後悔不降所說的災
[00:15:07.400 --> 00:15:12.920]  聖經這裡說神後悔不降所說的災
[00:15:12.920 --> 00:15:17.800]  神會不會做錯決定以致祂後悔呢?
[00:15:17.800 --> 00:15:22.520]  神會不會做錯決定以致祂後悔呢?
[00:15:22.520 --> 00:15:25.840]  神不是人
[00:15:25.840 --> 00:15:28.160]  祂不會後悔
[00:15:28.160 --> 00:15:31.560]  所謂神後悔
[00:15:31.560 --> 00:15:36.920]  是指祂可以彈性處事
[00:15:36.920 --> 00:15:41.920]  為了成就更大的目的
[00:15:41.920 --> 00:15:45.920]  是要成就祂的美意
[00:15:45.920 --> 00:15:55.720]  神真的改變了祂懲罰猶太人的行動
[00:15:55.720 --> 00:15:59.920]  是拯救了祂的百姓
[00:15:59.920 --> 00:16:06.280]  在第十八至二十節這裡這樣說
[00:16:06.280 --> 00:16:11.640]  耶和華就為自己的地發熱心
[00:16:11.640 --> 00:16:14.720]  連續祂的百姓
[00:16:14.720 --> 00:16:19.320]  耶和華應允祂的百姓說
[00:16:19.320 --> 00:16:26.920]  說我必賜給你們五穀、新酒和油
[00:16:26.920 --> 00:16:29.720]  使你們飽足
[00:16:29.720 --> 00:16:36.360]  我也不再使你們受列國的羞辱
[00:16:36.360 --> 00:16:44.240]  卻要使北方來的軍隊遠離你們
[00:16:44.240 --> 00:16:52.760]  原來神賜下了秋雨
[00:16:52.760 --> 00:16:56.720]  雨水滋潤大地
[00:16:56.720 --> 00:17:05.040]  以致猶太人可以得到豐富的農作物收穫
[00:17:05.040 --> 00:17:10.680]  以致以色列人可以得到豐富的農作物收穫
[00:17:10.680 --> 00:17:16.360]  這裡說五穀、新酒和油是可以使你們飽足
[00:17:16.360 --> 00:17:21.120]  這裡說到五穀、新酒和油可以使你們飽足
[00:17:21.120 --> 00:17:26.480]  不再使你們受列國的羞辱
[00:17:26.480 --> 00:17:33.120]  使北方來的軍隊遠離你們
[00:17:33.120 --> 00:17:41.120]  神使猶太人得到豐富的食物
[00:17:41.120 --> 00:17:44.880]  使他們可以得到飽足
[00:17:44.880 --> 00:17:55.720]  因此不再受災而被其他國家羞辱
[00:17:55.720 --> 00:17:57.360]  如何羞辱呢?
[00:17:57.360 --> 00:17:59.720]  你的神在哪裡呢?
[00:17:59.720 --> 00:18:01.680]  如何羞辱呢?
[00:18:01.680 --> 00:18:04.040]  就是他們問你們的神在哪裡呢?
[00:18:04.040 --> 00:18:06.240]  以致祂不保護你們
[00:18:06.240 --> 00:18:09.040]  以致你們有黃禍
[00:18:09.040 --> 00:18:10.680]  以致祂不保護你們
[00:18:10.680 --> 00:18:13.000]  使你們有黃禍
[00:18:13.000 --> 00:18:18.920]  神就把這些敵人趕走
[00:18:18.920 --> 00:18:26.920]  這裡說北方來的軍隊遠離你們
[00:18:26.920 --> 00:18:29.800]  可以指到蝗蟲
[00:18:29.800 --> 00:18:32.520]  可以指到蝗蟲
[00:18:32.520 --> 00:18:38.240]  當然也有些人解釋是北方來的軍隊
[00:18:38.240 --> 00:18:42.040]  當然也有些人解釋是北方來的軍隊
[00:18:42.040 --> 00:18:46.360]  我們總結一下先知要帶出什麼神的心意
[00:18:46.360 --> 00:18:50.600]  我們總結一下先知要帶出什麼神的心意
[00:18:50.600 --> 00:18:52.880]  就是已經打出來了
[00:18:52.880 --> 00:18:54.800]  就是這裡已經打出來了
[00:18:54.800 --> 00:18:57.240]  是三方面
[00:18:57.240 --> 00:19:00.880]  當時的猶太人要迫切面對災難
[00:19:00.880 --> 00:19:05.560]  當時的猶太人要迫切面對災難
[00:19:05.560 --> 00:19:08.360]  第二方面要立即悔改歸向神
[00:19:08.360 --> 00:19:11.440]  第二方面要立即悔改歸向神
[00:19:11.440 --> 00:19:15.040]  第三就是他們要求神轉移賜福給他們
[00:19:15.040 --> 00:19:18.080]  第三就是他們要求神轉移賜福給他們
[00:19:18.080 --> 00:19:21.360]  最後我們要思想一下
[00:19:21.360 --> 00:19:25.000]  今天的經文提到耶和華的日子將要來臨
[00:19:25.000 --> 00:19:28.640]  今天的經文提到耶和華的日子將要來臨
[00:19:28.640 --> 00:19:31.440]  但是和我們今天的信徒有什麼關係
[00:19:31.440 --> 00:19:34.360]  但是和我們今天的信徒有什麼關係
[00:19:34.360 --> 00:19:38.400]  不如我們看回上一幅的PowerPoint
[00:19:38.400 --> 00:19:40.400]  我們看上一幅的圖
[00:19:40.400 --> 00:19:42.600]  我們信主耶穌的人
[00:19:42.600 --> 00:19:44.120]  我們信主耶穌的人
[00:19:44.120 --> 00:19:46.600]  就是神的子民
[00:19:46.600 --> 00:19:49.680]  就是神的百姓
[00:19:49.680 --> 00:19:54.480]  我們要知道有三方面的真理
[00:19:54.480 --> 00:19:56.920]  第一,人人都犯罪得罪神
[00:19:56.920 --> 00:19:59.520]  第一,人人都犯罪得罪神
[00:19:59.520 --> 00:20:02.080]  神的百姓要有心理準備
[00:20:02.080 --> 00:20:05.320]  是會遇上重大的苦難
[00:20:05.320 --> 00:20:09.520]  神的百姓要有心理準備要遇上重大的災難
[00:20:09.520 --> 00:20:12.560]  我們需要迫切面對
[00:20:12.560 --> 00:20:15.000]  所以我們需要迫切面對
[00:20:15.000 --> 00:20:18.520]  這個苦難有時是大到很可怕
[00:20:18.520 --> 00:20:21.640]  這個苦難有時會大得令人很害怕
[00:20:21.640 --> 00:20:24.000]  第二章十一節是這樣說
[00:20:24.000 --> 00:20:26.880]  耶和華的日子大而可畏
[00:20:26.880 --> 00:20:28.760]  二章十一節這裡說
[00:20:28.760 --> 00:20:31.360]  耶和華的日子大而可畏
[00:20:31.360 --> 00:20:33.360]  誰能當得起呢?
[00:20:33.360 --> 00:20:35.360]  誰能當得起呢?
[00:20:35.360 --> 00:20:37.680]  但是我們總要相信
[00:20:37.680 --> 00:20:39.680]  但是我們總要相信
[00:20:39.680 --> 00:20:44.840]  終有一天我們要面對主耶穌再來審判的日子
[00:20:44.840 --> 00:20:48.800]  終有一天我們要面對主耶穌來審判的日子
[00:20:48.800 --> 00:20:53.000]  我們要迫切地預備好這個審判的日子
[00:20:53.000 --> 00:20:56.000]  我們要迫切地預備好這個審判的日子
[00:20:56.000 --> 00:20:57.840]  是不能逃避的
[00:20:57.840 --> 00:20:59.840]  是不能逃避的
[00:20:59.840 --> 00:21:03.880]  好像有了懷胎的婦人
[00:21:03.880 --> 00:21:05.640]  好像有了懷胎的婦人
[00:21:05.640 --> 00:21:09.720]  這個慘難突然淋到她身上一樣
[00:21:09.720 --> 00:21:13.720]  這個慘難突然淋到她身上一樣
[00:21:13.720 --> 00:21:19.920]  最近我也有機會聽到一位弟兄說他太太分娩的一些分享
[00:21:19.920 --> 00:21:25.440]  最近我也有機會聽到一位弟兄說他太太分娩的一些分享
[00:21:25.440 --> 00:21:28.320]  因為他看到他太太非常痛苦
[00:21:28.320 --> 00:21:31.560]  因為他看到他太太生產時非常痛苦
[00:21:31.560 --> 00:21:35.560]  所以他非常同情他太太
[00:21:35.560 --> 00:21:37.200]  所以他非常同情他太太
[00:21:37.200 --> 00:21:39.480]  因為面對的痛苦真的太大了
[00:21:39.480 --> 00:21:41.560]  因為面對的痛苦真的太大了
[00:21:41.560 --> 00:21:42.520]  他又幫不了忙
[00:21:42.520 --> 00:21:43.400]  他又沒辦法幫忙
[00:21:43.400 --> 00:21:44.880]  也都不能避免
[00:21:44.880 --> 00:21:47.880]  也都沒辦法避免
[00:21:47.880 --> 00:21:52.360]  這是一個很好的經歷
[00:21:52.360 --> 00:21:53.920]  這是一個很好的經歷
[00:21:53.920 --> 00:21:58.400]  讓我們知道有些苦難是擺脫不了的
[00:21:58.400 --> 00:22:00.760]  讓我們知道有些苦難是沒辦法避免的
[00:22:00.760 --> 00:22:03.240]  讓我們知道有些苦難是沒辦法避免的
[00:22:03.240 --> 00:22:05.080]  耶和華的日子大而可畏
[00:22:05.080 --> 00:22:07.240]  耶和華的日子大而可畏
[00:22:07.240 --> 00:22:08.600]  我們要積極地去面對
[00:22:08.600 --> 00:22:10.440]  我們要積極地去面對
[00:22:10.440 --> 00:22:12.200]  更加迫切地去面對
[00:22:12.200 --> 00:22:14.000]  更加迫切地去面對
[00:22:14.000 --> 00:22:16.480]  第二方面,神的百姓如果得罪了神
[00:22:16.480 --> 00:22:18.760]  第二方面,神的百姓如果得罪了神
[00:22:18.760 --> 00:22:26.920]  就要為所犯的罪真誠深切地去痛悔
[00:22:26.920 --> 00:22:32.760]  就要為所犯的罪真誠深切地去痛悔
[00:22:32.760 --> 00:22:37.680]  真誠深切地痛悔
[00:22:37.680 --> 00:22:40.800]  求神赦免
[00:22:40.800 --> 00:22:43.280]  在約爾的時代
