
[00:00:00.000 --> 00:00:04.600]  今天和大家思想一個題目就是享受人生的季節
[00:02:18.320 --> 00:02:21.120]  都是選一些挑戰性沒那麼大的地方
[00:02:21.120 --> 00:02:22.920]  不用走那麼多路的地方
[00:02:22.920 --> 00:02:25.520]  去那些地方旅行
[00:02:25.520 --> 00:02:29.560]  我們每一個人都是活在我們不同人生的情況裡面
[00:02:29.560 --> 00:02:31.920]  有不同的限制
[00:02:31.920 --> 00:02:34.520]  這個就是真實的人生
[00:02:34.520 --> 00:02:36.680]  而今早我們一起思想
[00:02:36.680 --> 00:02:39.760]  我們怎樣在我們不同人生的季節裡面
[00:02:39.760 --> 00:02:41.400]  來享受
[00:02:41.400 --> 00:02:47.760]  我記得去年剛好有機會參加一個講座
[00:02:47.760 --> 00:02:52.120]  就是一個著名的作者楊斐力
[00:02:52.120 --> 00:02:55.360]  他在Hong Kong U有一個講座
[00:02:55.360 --> 00:02:58.760]  講座的題目就是講真正的快樂
[00:02:58.760 --> 00:03:00.000]  True Happiness
[00:03:00.000 --> 00:03:01.320]  所以你想聽的話
[00:03:01.320 --> 00:03:02.720]  你可以上網
[00:03:02.720 --> 00:03:04.760]  在YouTube裡面打他的名字
[00:03:04.760 --> 00:03:08.160]  Hong Kong U就應該找到這篇講座
[00:03:08.160 --> 00:03:12.240]  在當中他又講到基督徒都需要
[00:03:12.240 --> 00:03:13.680]  可能下一本書
[00:03:13.680 --> 00:03:16.840]  Felix Janssi就會用這個題目
[00:03:16.840 --> 00:03:18.800]  來出書也說不定
[00:03:18.800 --> 00:03:22.400]  確實真正的喜樂
[00:03:22.400 --> 00:03:26.680]  我們基督徒我們需要來得到
[00:03:26.680 --> 00:03:30.320]  而這種的喜樂就是因為我們在耶穌基督裡面
[00:03:30.320 --> 00:03:33.680]  來得到享有真正的自由
[00:03:33.680 --> 00:03:36.680]  當然今天在現實裡面很可惜的
[00:03:36.680 --> 00:03:40.120]  就是香港人大多數都不是很快樂
[00:03:40.120 --> 00:03:41.600]  剛剛有一個調查
[00:03:41.600 --> 00:03:46.400]  這個是4月19號在BBC中文網站裡面發表
[00:03:46.400 --> 00:03:50.240]  在聯合國發佈的快樂的指數裡面
[00:03:50.240 --> 00:03:52.200]  香港排第幾位?
[00:03:52.200 --> 00:03:53.920]  75位
[00:03:53.920 --> 00:03:55.480]  如果我們跟下面的對比
[00:03:55.480 --> 00:03:57.720]  如果76位是台灣
[00:03:57.720 --> 00:03:59.520]  那我們這條氣都順一點
[00:03:59.520 --> 00:04:00.800]  76位是什麼?
[00:04:00.800 --> 00:04:06.080]  是非洲貧窮國家索馬利
[00:04:06.080 --> 00:04:08.920]  下面就是非洲貧窮
[00:04:08.920 --> 00:04:11.560]  而香港如果我們看回2014年
[00:04:11.560 --> 00:04:14.280]  世界銀行的數據表示
[00:04:14.280 --> 00:04:19.480]  香港人均本地居民收入是全世界排第8位
[00:04:19.480 --> 00:04:21.440]  換句話說今天
[00:04:21.440 --> 00:04:23.760]  我們香港人
[00:04:23.760 --> 00:04:26.800]  我們的收入和我們的快樂
[00:04:26.800 --> 00:04:28.720]  以往大家都看過一些調查
[00:04:28.720 --> 00:04:30.080]  菲律賓人
[00:04:30.080 --> 00:04:34.040]  是一些比較落後地區的人民
[00:04:34.040 --> 00:04:36.640]  他都比香港人更加開心
[00:04:36.640 --> 00:04:37.920]  更加快樂
[00:04:37.920 --> 00:04:41.840]  當然今天香港人的攻勢是很長
[00:04:41.840 --> 00:04:44.680]  有很多其他不同的因素等等
[00:04:44.680 --> 00:04:46.240]  所以今天下午
[00:04:46.240 --> 00:04:48.320]  教授也有份參與一個
[00:04:48.320 --> 00:04:50.800]  關於全民退休保障的研討會
[00:04:50.800 --> 00:04:53.440]  下午有周永新教授也會講
[00:04:53.440 --> 00:04:54.800]  大家都知道
[00:04:54.800 --> 00:04:58.200]  基本上我都是贊成不論貧富的方案
[00:04:58.200 --> 00:05:00.280]  其實教會都應該
[00:05:00.280 --> 00:05:01.320]  來表達意見
[00:05:01.320 --> 00:05:03.080]  因為我想一想
[00:05:03.080 --> 00:05:04.760]  將來教會特別是牧師
[00:05:04.760 --> 00:05:06.400]  很多牧師都要退休了
[00:05:06.400 --> 00:05:07.440]  退休之後
[00:05:07.440 --> 00:05:08.480]  其實
[00:05:08.480 --> 00:05:09.040]  是吧
[00:05:09.040 --> 00:05:11.000]  他們那個
[00:05:11.000 --> 00:05:13.880]  如果不論貧富每個月都有幾千元
[00:05:13.880 --> 00:05:15.840]  我相信都挺好的
[00:05:15.840 --> 00:05:17.320]  如果沒有的時候
[00:05:17.320 --> 00:05:18.640]  有些教務
[00:05:18.640 --> 00:05:19.760]  我真的
[00:05:19.760 --> 00:05:20.680]  我知道
[00:05:20.680 --> 00:05:22.440]  都是落在一個經濟
[00:05:22.440 --> 00:05:24.240]  是一個不容易的光景裡面
[00:05:24.240 --> 00:05:25.800]  特別有些教務
[00:05:25.800 --> 00:05:29.000]  他在某些宗派裡面服侍
[00:05:29.000 --> 00:05:31.640]  他是沒有自己的住宅
[00:05:31.640 --> 00:05:34.440]  因為他以前是住在教會的宿舍裡面
[00:05:34.440 --> 00:05:36.080]  所以當他退休的時候
[00:05:36.080 --> 00:05:39.200]  都是面對頗大的經濟壓力
[00:05:39.200 --> 00:05:40.960]  回過頭來我們思想
[00:05:40.960 --> 00:05:42.280]  今天
[00:05:42.280 --> 00:05:45.640]  究竟人生最重要的是什麼目的呢?
[00:05:45.640 --> 00:05:48.880]  在這個韋斯敏斯特小要你問答裡面
[00:05:48.880 --> 00:05:49.680]  他就這樣說
[00:05:49.680 --> 00:05:53.040]  他說人生最重要的目的
[00:05:53.040 --> 00:05:54.600]  就是榮耀神
[00:05:54.600 --> 00:05:56.080]  以神為樂
[00:05:56.080 --> 00:05:57.640]  直到永遠
[00:05:57.640 --> 00:06:00.040]  我自己本身是宣導會的牧師
[00:06:00.040 --> 00:06:03.520]  有些宣導會的頂梓梅有一個錯誤的看法
[00:06:03.520 --> 00:06:07.520]  以為人生的目的就是傳福音
[00:06:07.520 --> 00:06:09.320]  這個是搞錯了
[00:06:09.320 --> 00:06:10.720]  當然傳福音
[00:06:10.720 --> 00:06:12.680]  我仍然肯定是重要
[00:06:12.680 --> 00:06:14.920]  不過人生目的不是傳福音
[00:06:14.920 --> 00:06:16.040]  如果舉例
[00:06:16.040 --> 00:06:16.920]  你今天
[00:06:16.920 --> 00:06:18.840]  你又不是很熱心傳福音
[00:06:18.840 --> 00:06:21.360]  那可能你都會懷疑現在
[00:06:21.360 --> 00:06:24.680]  你生存在這個世界上還有什麼意義
[00:06:24.680 --> 00:06:26.640]  請問我們在座的頂梓梅
[00:06:26.640 --> 00:06:28.400]  如果你不是傳福音的話
[00:06:28.400 --> 00:06:30.760]  不是實踐使命的話
[00:06:30.760 --> 00:06:32.400]  那我留在這裡
[00:06:32.400 --> 00:06:35.640]  似乎那個意義不是太大
[00:06:35.640 --> 00:06:38.400]  如果是用很多年前
[00:06:38.400 --> 00:06:40.360]  我的老師Eugene Peterson
[00:06:40.360 --> 00:06:41.960]  在上課的時候他說
[00:06:41.960 --> 00:06:43.080]  如果教徒
[00:06:43.080 --> 00:06:46.080]  以為上天堂是他人生最重要的目的
[00:06:46.080 --> 00:06:47.800]  他就應該怎麼樣呢?
[00:06:47.800 --> 00:06:49.320]  馬上做一個祈禱
[00:06:49.320 --> 00:06:52.200]  這個祈禱我相信在座頂梓梅都不會做的
[00:06:52.200 --> 00:06:54.200]  大家明白那個祈禱是什麼
[00:06:54.200 --> 00:06:57.520]  就是求主早點接你回天家
[00:06:57.520 --> 00:06:59.680]  是不是?如果你覺得這個
[00:06:59.680 --> 00:07:01.560]  就是你人生最重要的目的
[00:07:01.560 --> 00:07:02.640]  就是上天堂
[00:07:02.640 --> 00:07:05.920]  那你就早點求神接你回天家
[00:07:05.920 --> 00:07:07.640]  但現實裡面我們不是
[00:07:07.640 --> 00:07:09.720]  於是我們知道今天
[00:07:09.720 --> 00:07:13.720]  神將我們放在這個世界上
[00:07:13.720 --> 00:07:15.240]  很重要的
[00:07:15.240 --> 00:07:17.920]  你就是能夠去榮耀神
[00:07:17.920 --> 00:07:19.400]  而這個榮耀神是什麼?
[00:07:19.400 --> 00:07:23.440]  就是你在不同的位置裡面
[00:07:23.440 --> 00:07:24.920]  你都要榮耀神
[00:07:24.920 --> 00:07:28.440]  以祂為樂直到永遠
[00:07:28.440 --> 00:07:30.120]  這個我就想起
[00:07:30.120 --> 00:07:31.160]  很多年前
[00:07:31.160 --> 00:07:34.920]  這個《烈火戰車》這套電影裡面所說的
[00:07:34.920 --> 00:07:36.640]  Edward Needle
[00:07:36.640 --> 00:07:39.560]  這個在奧林匹克運動會裡面
[00:07:39.560 --> 00:07:41.280]  贏取金牌的
[00:07:41.280 --> 00:07:42.000]  他就說
[00:07:42.000 --> 00:07:44.680]  當他跑步的時候
[00:07:44.680 --> 00:07:46.760]  他就能夠榮耀神
[00:07:46.760 --> 00:07:47.480]  是不是?
[00:07:47.480 --> 00:07:50.400]  最近有另一個演員叫做Jackman
[00:07:50.400 --> 00:07:52.320]  他就尖叫《狼人》
[00:07:52.320 --> 00:07:53.920]  我也很少看那個電影
[00:07:53.920 --> 00:07:59.920]  大家都知道這個專門拍《狼人》的明星
[00:07:59.920 --> 00:08:02.160]  不知道什麼什麼Jackman
[00:08:02.160 --> 00:08:05.000]  他可能大家比我熟悉
[00:08:05.000 --> 00:08:06.200]  我有一次聽過一個訪問
[00:08:06.200 --> 00:08:06.960]  他說什麼?
[00:08:06.960 --> 00:08:09.560]  他說當我演戲的時候
[00:08:09.560 --> 00:08:11.880]  我就能夠榮耀神
[00:08:11.880 --> 00:08:14.800]  當我拍戲的時候
[00:08:14.800 --> 00:08:16.040]  我就能夠榮耀神
[00:08:16.040 --> 00:08:17.640]  所以頂姐妹今天
[00:08:17.640 --> 00:08:22.120]  你就是在你現在不同的崗位裡面
[00:08:22.120 --> 00:08:24.240]  你來做好你的本分
[00:08:24.240 --> 00:08:26.520]  你在當中享受神
[00:08:26.520 --> 00:08:28.640]  於是你就能夠榮耀神
[00:08:28.640 --> 00:08:30.000]  以神為樂
[00:08:30.000 --> 00:08:32.640]  回到我們看這段經文的時候
[00:08:32.640 --> 00:08:35.120]  傳道書我相信特別是你年長的
[00:08:35.120 --> 00:08:38.200]  你會喜歡這一卷書卷
[00:08:38.200 --> 00:08:41.320]  因為傳道者他從來不是從一個
[00:08:41.320 --> 00:08:43.400]  直線的思考
[00:08:43.400 --> 00:08:47.240]  和我們去探討一些人生重要的真理
[00:08:47.240 --> 00:08:49.120]  我們所說的不是不對
[00:08:49.120 --> 00:08:49.640]  是不是?
[00:08:49.640 --> 00:08:52.520]  在不同的情況裡直線的思考
[00:08:52.520 --> 00:08:53.800]  這種直線思考就是
[00:08:53.800 --> 00:08:55.520]  這件事對不對?
[00:08:55.520 --> 00:08:56.760]  這件事對不對?
[00:08:56.760 --> 00:08:59.040]  這是一種直線的思考
[00:08:59.040 --> 00:09:01.080]  即是今天在現實人生裡有些事情
[00:09:01.080 --> 00:09:04.800]  不是對不對
[00:09:04.800 --> 00:09:05.320]  是不是?
[00:09:05.320 --> 00:09:07.400]  在不同的情況裡
[00:09:07.400 --> 00:09:10.520]  可能是會有不同的答案
[00:09:10.520 --> 00:09:12.560]  於是我們看到傳道者
[00:09:12.560 --> 00:09:14.320]  或者這位智者
[00:09:14.320 --> 00:09:17.960]  很多時候他幫助我們去思想人生
[00:09:17.960 --> 00:09:21.120]  是用一個正反合
[00:09:21.120 --> 00:09:24.800]  是用一種辯證法來幫助我們思想
[00:09:24.800 --> 00:09:28.480]  你說人生一定要充滿正能量
[00:09:28.480 --> 00:09:30.280]  有些時候傳道者就會告訴你
[00:09:30.280 --> 00:09:31.680]  你搞錯了
[00:09:31.680 --> 00:09:33.360]  人生沒錯要有正能量
[00:09:33.360 --> 00:09:35.880]  不過也需要負能量
[00:09:35.880 --> 00:09:38.240]  當你說人生充滿負能量的時候
[00:09:38.240 --> 00:09:39.160]  傳道者會跟你說
[00:09:39.160 --> 00:09:40.480]  你又搞錯了
[00:09:40.480 --> 00:09:41.440]  沒錯
[00:09:41.440 --> 00:09:43.440]  人生裡面是負能量很多
[00:09:43.440 --> 00:09:45.680]  不過有些時候也需要正能量
[00:09:45.680 --> 00:09:49.160]  那你說究竟是正能量還是負能量呢?
[00:09:49.160 --> 00:09:51.520]  那要看你在什麼光景裡面
[00:09:51.520 --> 00:09:53.640]  正如今早林牧師也說
[00:09:53.640 --> 00:09:56.200]  他最近身體軟弱
[00:09:56.200 --> 00:09:57.560]  喉嚨也不能出聲
[00:09:57.560 --> 00:10:00.160]  所以他剛才也要用身體語言唱歌
[00:10:00.160 --> 00:10:03.360]  不能用他的聲音來唱歌
[00:10:03.360 --> 00:10:04.560]  在這樣的情況下
[00:10:04.560 --> 00:10:06.720]  當然他也不能開心
[00:10:06.720 --> 00:10:10.120]  他不能享受在敬拜的時候
[00:10:10.120 --> 00:10:12.720]  開聲來唱詩歌
[00:10:12.720 --> 00:10:15.840]  那他就需要忍受
[00:10:15.840 --> 00:10:17.000]  這個忍受
[00:10:17.000 --> 00:10:19.280]  難道在這樣的情況下
[00:10:19.280 --> 00:10:20.640]  他要忍受
[00:10:20.640 --> 00:10:21.880]  我們在人生裡面
[00:10:21.880 --> 00:10:24.160]  有些時候有些事要忍受
[00:10:24.160 --> 00:10:26.000]  可能你現在的工作
[00:10:26.000 --> 00:10:28.640]  你也要忍受
[00:10:28.640 --> 00:10:30.520]  但有些時候你是可以享受
[00:10:30.520 --> 00:10:32.120]  我感謝神
[00:10:32.120 --> 00:10:34.080]  至少我現在也享受
[00:10:34.080 --> 00:10:36.320]  我在香港教會更新運動裡面
[00:10:36.320 --> 00:10:38.280]  這個機構我服侍了16年
[00:10:38.280 --> 00:10:39.800]  到目前為止我只有兩份工作
[00:10:39.800 --> 00:10:41.280]  第一份工作就是
[00:10:41.280 --> 00:10:43.520]  宣道會一間堂會裡面
[00:10:43.520 --> 00:10:44.840]  做了16年牧師
[00:10:44.840 --> 00:10:45.920]  現在這份工作裡面
[00:10:45.920 --> 00:10:49.160]  也做了16年的一個童工
[00:10:49.160 --> 00:10:50.640]  所以我差不多
[00:10:50.640 --> 00:10:51.880]  過多一兩年
[00:10:51.880 --> 00:10:54.320]  應該是時候退休了
[00:10:54.320 --> 00:10:56.320]  所以在這裡就是說
[00:10:56.320 --> 00:10:59.320]  享受和忍受
[00:10:59.320 --> 00:11:01.160]  可能是同一件事物
[00:11:01.160 --> 00:11:03.400]  不過在不同的階段
[00:11:03.400 --> 00:11:05.200]  或者在不同的光景裡面
[00:11:05.200 --> 00:11:07.360]  有些時候有些事要忍受
[00:11:07.360 --> 00:11:09.240]  有些時候有些事要享受
[00:11:09.240 --> 00:11:11.400]  或者忍受了之後是可以享受
[00:11:11.400 --> 00:11:12.440]  可能你今天
[00:11:12.440 --> 00:11:14.360]  你有些家庭責任
[00:11:14.360 --> 00:11:15.840]  是要忍受
[00:11:15.840 --> 00:11:17.360]  或者有些事情發生了
[00:11:17.360 --> 00:11:19.040]  正如剛剛今年
[00:11:19.040 --> 00:11:20.120]  我自己也經歷了
[00:11:20.120 --> 00:11:21.960]  我的媽媽
[00:11:21.960 --> 00:11:23.160]  我的岳母
[00:11:23.160 --> 00:11:24.640]  來主懷安息
[00:11:24.640 --> 00:11:26.760]  這些就要忍受
[00:11:26.760 --> 00:11:28.160]  但同時也要經歷
[00:11:28.160 --> 00:11:29.600]  因為去年
[00:11:29.600 --> 00:11:31.120]  我的孫女出生了
[00:11:31.120 --> 00:11:32.560]  七個月大
[00:11:32.560 --> 00:11:34.000]  所以見到我的孫女的時候
[00:11:34.000 --> 00:11:35.080]  很開心
[00:11:35.080 --> 00:11:36.760]  這些是享受
[00:11:36.760 --> 00:11:38.440]  人生裡面就是這樣
[00:11:38.440 --> 00:11:39.800]  有些事物
[00:11:39.800 --> 00:11:40.920]  我們要忍受
[00:11:40.920 --> 00:11:42.840]  有些事物我們要享受
[00:11:42.840 --> 00:11:44.560]  所以十一章第七節
[00:11:44.560 --> 00:11:46.240]  一開始的時候
[00:11:46.240 --> 00:11:48.160]  作者就告訴我們
[00:11:48.160 --> 00:11:50.880]  光本是皆美的
[00:11:50.880 --> 00:11:54.080]  眼見日光也是可悅的
[00:11:54.080 --> 00:11:55.280]  在另一個譯本裡面
[00:11:55.280 --> 00:11:56.760]  新普的譯本就這樣翻譯
[00:11:56.760 --> 00:11:58.920]  它是光是甜美的
[00:11:58.920 --> 00:12:00.480]  看見新的一天
[00:12:00.480 --> 00:12:02.000]  神光初現
[00:12:02.000 --> 00:12:04.360]  是多麼的令人愉快
[00:12:04.360 --> 00:12:05.280]  在這裡
[00:12:05.280 --> 00:12:09.000]  光就是代表這個生命
[00:12:09.000 --> 00:12:10.920]  今日頂之妹
[00:12:10.920 --> 00:12:13.040]  有些時候你出門口
[00:12:13.040 --> 00:12:14.000]  好天
[00:12:14.000 --> 00:12:15.480]  我們感謝神
[00:12:15.480 --> 00:12:17.240]  有些時候可能下雨
[00:12:17.240 --> 00:12:19.200]  今早我出門口的時候沒有下雨
[00:12:19.200 --> 00:12:21.640]  剛才完了第一堂崇拜
[00:12:21.640 --> 00:12:22.520]  出去的時候
[00:12:22.520 --> 00:12:23.960]  有些雨
[00:12:23.960 --> 00:12:26.040]  無論下雨或者不下雨
[00:12:26.040 --> 00:12:27.200]  但我們都在當中
[00:12:27.200 --> 00:12:32.560]  來享受上帝給過我們現在的境況
[00:12:32.560 --> 00:12:34.160]  所以當你下去下面看的時候
[00:12:34.160 --> 00:12:35.760]  十一章第八節
[00:12:35.760 --> 00:12:37.320]  作者就這樣說
[00:12:37.320 --> 00:12:38.320]  在這段經文裡面
[00:12:38.320 --> 00:12:42.240]  他說人活多年就當快樂多年
[00:12:42.240 --> 00:12:44.640]  一開始的時候就提醒
[00:12:44.640 --> 00:12:47.440]  我們需要來到快樂
[00:12:47.440 --> 00:12:48.320]  特別我們當中
[00:12:48.320 --> 00:12:52.160]  頂之妹你還在一個青春的歲月裡面
[00:12:52.160 --> 00:12:54.000]  我們在下面你去看
[00:12:54.000 --> 00:12:56.520]  在這個和合本的修訂本裡面
[00:12:56.520 --> 00:12:57.440]  就這樣翻譯
[00:12:57.440 --> 00:12:58.840]  他說年輕人
[00:12:58.840 --> 00:13:01.920]  你當年少的時候應當快樂
[00:13:01.920 --> 00:13:04.600]  在年輕的時候使你心歡暢
[00:13:04.600 --> 00:13:06.680]  做你心所願做的
[00:13:06.680 --> 00:13:08.760]  看你眼所愛看的
[00:13:08.760 --> 00:13:12.000]  卻要知道為這一切神必審問你
[00:13:12.000 --> 00:13:15.320]  所以當從心裡面脆弔受煩
[00:13:15.320 --> 00:13:17.640]  從肉體脆去痛苦
[00:13:17.640 --> 00:13:19.800]  因為年少和年輕之時
[00:13:19.800 --> 00:13:22.160]  全是虛空
[00:13:22.160 --> 00:13:24.880]  所以我們在下面可以看得到
[00:13:24.880 --> 00:13:28.800]  你是需要享受你青春的歲月
[00:13:28.800 --> 00:13:29.880]  傳道者告訴我們
[00:13:29.880 --> 00:13:32.000]  從正面積極來說
[00:13:32.000 --> 00:13:34.720]  做你心所願做的
[00:13:34.720 --> 00:13:37.560]  看你眼所愛看的
[00:13:37.560 --> 00:13:40.960]  這個就是在年輕的時候
[00:13:40.960 --> 00:13:43.760]  你是可以想像無限
[00:13:43.760 --> 00:13:45.360]  什麼都可以做
[00:13:45.360 --> 00:13:47.240]  你什麼都可以試
[00:13:47.240 --> 00:13:49.160]  我記得那年之前的時候
[00:13:49.160 --> 00:13:50.080]  有一次
[00:13:50.080 --> 00:13:53.920]  那時候我的大兒子仍然在讀中學的時候
[00:13:53.920 --> 00:13:56.080]  有一次他就說
[00:13:56.080 --> 00:13:57.680]  他就問爸爸
[00:13:57.680 --> 00:14:00.640]  可不可以試一下戴耳環
[00:14:00.640 --> 00:14:07.040]  我爸爸的兒子是個男孩子
[00:14:07.040 --> 00:14:09.680]  我牧師的爸爸怎麼回答呢
[00:14:09.680 --> 00:14:15.120]  他就說我要穿穿窿的褲子
[00:14:15.120 --> 00:14:18.840]  當然父母當然不是很想
[00:14:18.840 --> 00:14:21.920]  不過當他要這樣做的時候
[00:14:21.920 --> 00:14:24.880]  有時候都唯有
[00:14:24.880 --> 00:14:26.080]  是一個勉強
[00:14:26.080 --> 00:14:27.360]  當然這個就是忍受
[00:14:27.360 --> 00:14:33.160]  就是忍受兒子要有某些表現
[00:14:33.160 --> 00:14:34.920]  正面積極
[00:14:34.920 --> 00:14:36.400]  所以我兩個兒子
[00:14:36.400 --> 00:14:39.000]  他們讀大學的時候
[00:14:39.000 --> 00:14:40.720]  他們選的科目
[00:14:40.720 --> 00:14:42.200]  他們喜歡讀什麼
[00:14:42.200 --> 00:14:45.720]  我和師母基本上都是一個開放的態度
[00:14:45.720 --> 00:14:47.760]  他喜歡讀什麼就讀什麼
[00:14:47.760 --> 00:14:50.040]  所以我小兒子後來
[00:14:50.040 --> 00:14:51.520]  他畢業的時候
[00:14:51.520 --> 00:14:55.200]  他就在成大讀創意媒體
[00:14:55.200 --> 00:14:56.720]  Creative Media
[00:14:56.720 --> 00:14:59.080]  所以到現在都是自僱人士
[00:14:59.080 --> 00:15:02.880]  他自己搞定
[00:15:02.880 --> 00:15:09.240]  他覺得他可以生活安定
[00:15:09.240 --> 00:15:12.360]  又結婚又生女兒
[00:15:12.360 --> 00:15:14.040]  他就顧好自己
[00:15:14.040 --> 00:15:18.440]  這個就是讓子女自己來發展
[00:15:18.440 --> 00:15:20.880]  在這裡傳道野就說
[00:15:20.880 --> 00:15:24.840]  是要除掉受煩和憤怒
[00:15:24.840 --> 00:15:28.640]  今天有些時候我們看到我們的下一代
[00:15:28.640 --> 00:15:32.480]  特別是下一代在一種悲觀絕望
[00:15:32.480 --> 00:15:35.280]  甚至我們看到過去一年有很多
[00:15:35.280 --> 00:15:39.720]  這些學生自殺的一些情況
[00:15:39.720 --> 00:15:41.840]  在這裡就讓我們看到今天
[00:15:41.840 --> 00:15:46.680]  很多人都落在一種受煩和憤怒的狀況裡面
[00:15:46.680 --> 00:15:48.320]  這個就是年輕一代
[00:15:48.320 --> 00:15:50.040]  他對社會
[00:15:50.040 --> 00:15:52.000]  對很多的市民
[00:15:52.000 --> 00:15:56.520]  有一種負面消極的看法
[00:15:56.520 --> 00:15:59.160]  今天我們怎樣來幫助他們
[00:15:59.160 --> 00:16:03.720]  重新可以享受他們的青春歲月
[00:16:03.720 --> 00:16:07.040]  他們怎樣可以不在父母的
[00:16:07.040 --> 00:16:10.240]  太多的安排或操控下
[00:16:10.240 --> 00:16:13.760]  能夠活出他們美善的人生
[00:16:13.760 --> 00:16:15.960]  這個就是我們需要思想
[00:16:15.960 --> 00:16:18.000]  或者我們當中做父母的
[00:16:18.000 --> 00:16:22.080]  有些時候我們都需要檢討或反思
[00:16:22.080 --> 00:16:24.080]  所以在下面我們可以看到
[00:16:24.080 --> 00:16:26.000]  有人說在青春的時候
[00:16:26.000 --> 00:16:28.440]  就只是一個玩樂人生
[00:16:28.440 --> 00:16:30.040]  所以在這裡有人這樣說
[00:16:30.040 --> 00:16:31.920]  人不風流往少年
[00:16:31.920 --> 00:16:33.480]  這個風流這兩個字
[00:16:33.480 --> 00:16:36.280]  是要有個註解在裡面的
[00:16:36.280 --> 00:16:39.160]  不是大家想錯了另外的意思
[00:16:39.160 --> 00:16:40.960]  所以有一首詩甚至這樣說
[00:16:40.960 --> 00:16:43.240]  人為多壽少年老
[00:16:43.240 --> 00:16:45.520]  花為無壽老少年
[00:16:45.520 --> 00:16:47.200]  連老少年都不管
[00:16:47.200 --> 00:16:49.920]  且將詩酒醉花前
[00:16:49.920 --> 00:16:53.360]  所以這裡說當時民事的
[00:16:53.360 --> 00:16:56.120]  這種表達
[00:16:56.120 --> 00:16:57.240]  蕭伯納這樣說
[00:16:57.240 --> 00:16:59.480]  青春是美妙的
[00:16:59.480 --> 00:17:01.760]  但當你浪費青春的時候
[00:17:01.760 --> 00:17:02.880]  特別年輕人
[00:17:02.880 --> 00:17:05.800]  就是一件羞恥的事情
[00:17:05.800 --> 00:17:07.640]  所以今天頂姐妹
[00:17:07.640 --> 00:17:09.280]  有些時候
[00:17:09.280 --> 00:17:12.080]  如果你的子女
[00:17:12.080 --> 00:17:14.760]  可以給他們一個空間
[00:17:14.760 --> 00:17:16.200]  自由發展
[00:17:16.200 --> 00:17:20.880]  你的子女不一定是按照你的計劃
[00:17:20.880 --> 00:17:25.280]  來做你期望他要做的事情
