
[00:00:00.000 --> 00:00:02.100]  靈父堂弟兄姊妹 主佑平安
[00:04:18.900 --> 00:04:20.900]  凡他們所吩咐的
[00:04:20.900 --> 00:04:22.900]  你都要吩咐他們遵守
[00:04:22.900 --> 00:04:23.900]  換句話說
[00:04:23.900 --> 00:04:25.900]  凡耶穌所吩咐的
[00:04:25.900 --> 00:04:27.900]  你都要吩咐他們什麼?
[00:04:27.900 --> 00:04:29.900]  遵守
[00:04:29.900 --> 00:04:31.900]  會不會今天作為門訓
[00:04:31.900 --> 00:04:32.900]  最大的問題就是
[00:04:32.900 --> 00:04:35.900]  我們有沒有去遵守神的誡命
[00:04:35.900 --> 00:04:36.900]  但今天為什麼我選這段經文呢?
[00:04:36.900 --> 00:04:39.900]  我覺得這段經文有另一個味道
[00:04:39.900 --> 00:04:41.900]  因為它不是說
[00:04:41.900 --> 00:04:42.900]  怎樣做門訓
[00:04:42.900 --> 00:04:44.900]  怎樣做門徒
[00:04:44.900 --> 00:04:45.900]  它不是說怎樣
[00:04:45.900 --> 00:04:48.900]  它問什麼?
[00:04:48.900 --> 00:04:51.900]  它問為什麼?
[00:04:51.900 --> 00:04:53.900]  一開始我們見到
[00:04:53.900 --> 00:04:54.900]  我們給這個題目
[00:04:54.900 --> 00:04:55.900]  誰?牧羊誰?
[00:04:55.900 --> 00:04:57.900]  一個問號
[00:04:57.900 --> 00:05:01.900]  我覺得信仰是應該有問號
[00:05:01.900 --> 00:05:02.900]  問題從何?
[00:05:02.900 --> 00:05:04.900]  從誰來?
[00:05:04.900 --> 00:05:06.900]  從你自己來
[00:05:06.900 --> 00:05:07.900]  你的信仰
[00:05:07.900 --> 00:05:08.900]  你的生命
[00:05:08.900 --> 00:05:10.900]  面對什麼問題
[00:05:10.900 --> 00:05:13.900]  答案從何來?
[00:05:13.900 --> 00:05:17.900]  人的宗教嘗試給你很多答案
[00:05:17.900 --> 00:05:19.900]  但基督教
[00:05:19.900 --> 00:05:21.900]  聖神的啟示
[00:05:21.900 --> 00:05:23.900]  是神給你的答案
[00:05:23.900 --> 00:05:25.900]  甚至給你問題
[00:05:25.900 --> 00:05:27.900]  我覺得這是一個非常好的問題
[00:05:27.900 --> 00:05:29.900]  誰?牧羊誰?
[00:05:29.900 --> 00:05:30.900]  我想大家問一問
[00:05:30.900 --> 00:05:31.900]  誰?牧羊誰?
[00:05:31.900 --> 00:05:34.900]  你覺得第一個誰是誰?
[00:05:34.900 --> 00:05:35.900]  你自己想一想
[00:05:35.900 --> 00:05:37.900]  第一個誰是誰?
[00:05:37.900 --> 00:05:38.900]  誰?牧羊誰?
[00:05:38.900 --> 00:05:41.900]  第二個誰又是誰?
[00:05:41.900 --> 00:05:43.900]  又想一想
[00:05:43.900 --> 00:05:45.900]  我為什麼想誰?牧羊誰?
[00:05:45.900 --> 00:05:47.900]  我想我作為門徒
[00:05:47.900 --> 00:05:49.900]  我作為信徒過了幾十年
[00:05:49.900 --> 00:05:51.900]  在我生命當中
[00:05:51.900 --> 00:05:53.900]  當然神有很多工作
[00:05:53.900 --> 00:05:55.900]  但神的工作會不會是透過人?
[00:05:55.900 --> 00:05:56.900]  你同意嗎?
[00:05:56.900 --> 00:05:58.900]  神的工作是透過人
[00:05:58.900 --> 00:06:00.900]  但是傷害人的
[00:06:00.900 --> 00:06:02.900]  都是人
[00:06:02.900 --> 00:06:04.900]  特別是和你最親的人
[00:06:04.900 --> 00:06:06.900]  對你期望最高的人
[00:06:06.900 --> 00:06:08.900]  對你的傷害越大
[00:06:08.900 --> 00:06:09.900]  所以在教會
[00:06:09.900 --> 00:06:11.900]  往往我們去教會侍奉
[00:06:11.900 --> 00:06:14.900]  我們希望每個人都是聖徒
[00:06:14.900 --> 00:06:16.900]  但見到聖徒傷害你
[00:06:16.900 --> 00:06:18.900]  你就很難接受
[00:06:18.900 --> 00:06:21.900]  你很難再作門徒
[00:06:21.900 --> 00:06:22.900]  同樣
[00:06:22.900 --> 00:06:23.900]  今天我們這個經文
[00:06:23.900 --> 00:06:24.900]  我們看看
[00:06:24.900 --> 00:06:25.900]  誰?牧羊誰?
[00:06:25.900 --> 00:06:27.900]  當然大家
[00:06:27.900 --> 00:06:28.900]  一個標準答案是什麼?
[00:06:28.900 --> 00:06:29.900]  誰?牧羊誰?
[00:06:29.900 --> 00:06:31.900]  第一個當然是耶穌基督
[00:06:31.900 --> 00:06:33.900]  所以要用耶穌基督作為大牧人
[00:06:33.900 --> 00:06:35.900]  他怎樣牧羊?
[00:06:35.900 --> 00:06:37.900]  當其時
[00:06:37.900 --> 00:06:38.900]  他其中一個門徒
[00:06:38.900 --> 00:06:40.900]  也是一個很重要的門徒
[00:06:40.900 --> 00:06:41.900]  就是彼得
[00:06:41.900 --> 00:06:43.900]  經文大家很熟悉
[00:06:43.900 --> 00:06:44.900]  我只想帶出一幾點
[00:06:44.900 --> 00:06:45.900]  值得我們留意
[00:06:45.900 --> 00:06:46.900]  第一點
[00:06:46.900 --> 00:06:50.900]  當彼得不認主之後
[00:06:50.900 --> 00:06:51.900]  他說他
[00:06:51.900 --> 00:06:53.900]  世神劈怨
[00:06:53.900 --> 00:06:54.900]  是何時呢?
[00:06:54.900 --> 00:06:57.900]  如果大家有機會看一看
[00:06:57.900 --> 00:07:01.900]  在哈西瑪利園之前
[00:07:01.900 --> 00:07:02.900]  耶穌被埋之前
[00:07:02.900 --> 00:07:04.900]  當耶穌去預言
[00:07:04.900 --> 00:07:07.900]  祂會受死的時候
[00:07:07.900 --> 00:07:10.900]  彼得很大膽說一句話
[00:07:10.900 --> 00:07:11.900]  說什麼話呢?
[00:07:11.900 --> 00:07:12.900]  那句話很有比較性
[00:07:12.900 --> 00:07:14.900]  他就說
[00:07:14.900 --> 00:07:16.900]  我實在告訴你
[00:07:16.900 --> 00:07:17.900]  耶穌跟他說
[00:07:17.900 --> 00:07:18.900]  我實在告訴你
[00:07:18.900 --> 00:07:19.900]  今夜雞叫之前
[00:07:19.900 --> 00:07:20.900]  你要三次不認我
[00:07:20.900 --> 00:07:21.900]  彼得這樣說
[00:07:21.900 --> 00:07:24.900]  就算要我跟你一起去死
[00:07:24.900 --> 00:07:29.900]  我也絕不會不認你
[00:07:29.900 --> 00:07:31.900]  再上一句
[00:07:31.900 --> 00:07:32.900]  彼得說
[00:07:32.900 --> 00:07:34.900]  即使所有人都因你叛逃
[00:07:34.900 --> 00:07:37.900]  我也絕不會因你叛逃
[00:07:37.900 --> 00:07:38.900]  這兩句說話
[00:07:38.900 --> 00:07:41.900]  不單止彼得高估了自己
[00:07:41.900 --> 00:07:43.900]  作為一個門徒
[00:07:43.900 --> 00:07:44.900]  不單止高估了自己
[00:07:44.900 --> 00:07:46.900]  更加見到他作為門徒
[00:07:46.900 --> 00:07:49.900]  他特別將人比較
[00:07:49.900 --> 00:07:50.900]  即是說
[00:07:50.900 --> 00:07:51.900]  我作為一個門徒
[00:07:51.900 --> 00:07:52.900]  耶穌你說要去死
[00:07:52.900 --> 00:07:54.900]  我一定跟著你
[00:07:54.900 --> 00:07:55.900]  人家每個人不跟你都說
[00:07:55.900 --> 00:07:57.900]  我一定跟著你
[00:07:57.900 --> 00:08:00.900]  是不是和人家比較?
[00:08:00.900 --> 00:08:01.900]  而結果
[00:08:01.900 --> 00:08:02.900]  比較之下
[00:08:02.900 --> 00:08:04.900]  每個人都不跟
[00:08:04.900 --> 00:08:06.900]  但沒有一個人不認
[00:08:06.900 --> 00:08:07.900]  聖經記載
[00:08:07.900 --> 00:08:09.900]  不認的是他
[00:08:09.900 --> 00:08:11.900]  還要不認三次
[00:08:11.900 --> 00:08:13.900]  這個背景大家清楚
[00:08:13.900 --> 00:08:15.900]  在這樣的背景之下
[00:08:15.900 --> 00:08:18.900]  特別當彼得說這句話的時候
[00:08:18.900 --> 00:08:20.900]  大家如果看聖經
[00:08:20.900 --> 00:08:23.900]  當他說第二次不認主的時候
[00:08:23.900 --> 00:08:24.900]  那個場景
[00:08:24.900 --> 00:08:26.900]  那時候是半夜
[00:08:26.900 --> 00:08:27.900]  所以很冷
[00:08:27.900 --> 00:08:30.900]  所以他們燒了一個火爐
[00:08:30.900 --> 00:08:32.900]  弄了一個火
[00:08:32.900 --> 00:08:33.900]  讓他取暖
[00:08:33.900 --> 00:08:35.900]  在這樣的背景的時候
[00:08:35.900 --> 00:08:37.900]  第二次他不認耶穌
[00:08:37.900 --> 00:08:38.900]  來到這裡
[00:08:38.900 --> 00:08:39.900]  耶穌
[00:08:39.900 --> 00:08:41.900]  當他再見到彼得的時候
[00:08:41.900 --> 00:08:42.900]  場景怎樣說呢?
[00:08:42.900 --> 00:08:44.900]  首先就是說捉魚
[00:08:44.900 --> 00:08:46.900]  彼得完全不知道
[00:08:46.900 --> 00:08:47.900]  耶穌會在附近
[00:08:47.900 --> 00:08:49.900]  彼得和其他門徒
[00:08:49.900 --> 00:08:50.900]  就去捉魚
[00:08:50.900 --> 00:08:52.900]  捉了一整晚捉不到
[00:08:52.900 --> 00:08:54.900]  耶穌在岸邊
[00:08:54.900 --> 00:08:55.900]  他們認不出耶穌
[00:08:55.900 --> 00:08:56.900]  耶穌在岸邊就說
[00:08:56.900 --> 00:08:57.900]  你在那裡拿
[00:08:57.900 --> 00:08:59.900]  一拿竟然撈到
[00:08:59.900 --> 00:09:01.900]  之後彼得很高興
[00:09:01.900 --> 00:09:02.900]  另一位門徒就說
[00:09:02.900 --> 00:09:03.900]  那個人還沒煮
[00:09:03.900 --> 00:09:04.900]  他馬上跳下去
[00:09:04.900 --> 00:09:05.900]  跳下去之後
[00:09:05.900 --> 00:09:07.900]  真的認得主了
[00:09:07.900 --> 00:09:08.900]  上岸之後
[00:09:08.900 --> 00:09:09.900]  怎樣做呢?
[00:09:09.900 --> 00:09:10.900]  起了一個爐
[00:09:10.900 --> 00:09:11.900]  有個爐在那裡
[00:09:11.900 --> 00:09:12.900]  有個爐之後
[00:09:12.900 --> 00:09:13.900]  就燒魚
[00:09:13.900 --> 00:09:15.900]  就在這個情境底下
[00:09:15.900 --> 00:09:19.900]  耶穌去牧養彼得
[00:09:19.900 --> 00:09:21.900]  什麼情境呢?
[00:09:21.900 --> 00:09:25.900]  是被你的羊出賣之後
[00:09:25.900 --> 00:09:27.900]  他去牧養
[00:09:27.900 --> 00:09:29.900]  在座當中我想問大家
[00:09:29.900 --> 00:09:33.900]  你們做個組長
[00:09:33.900 --> 00:09:36.900]  在教會有很多侍奉
[00:09:36.900 --> 00:09:39.900]  當別人出賣了你
[00:09:39.900 --> 00:09:41.900]  別人在公然去得罪你
[00:09:41.900 --> 00:09:43.900]  你要再牧養他
[00:09:43.900 --> 00:09:44.900]  不要說牧養
[00:09:44.900 --> 00:09:45.900]  問候他
[00:09:45.900 --> 00:09:46.900]  請他吃飯
[00:09:46.900 --> 00:09:48.900]  都很難
[00:09:48.900 --> 00:09:49.900]  我們中國人吃飯
[00:09:49.900 --> 00:09:51.900]  是要看到我們和人的關係
[00:09:51.900 --> 00:09:52.900]  你和人好
[00:09:52.900 --> 00:09:55.900]  才會請人去你家吃飯
[00:09:55.900 --> 00:09:56.900]  同不同意嗎?
[00:09:56.900 --> 00:09:57.900]  你有沒有一個人
[00:09:57.900 --> 00:09:58.900]  你很不喜歡他的
[00:09:58.900 --> 00:09:59.900]  之後你跟他太太說
[00:09:59.900 --> 00:10:01.900]  今年新的一年
[00:10:01.900 --> 00:10:02.900]  那個人我很討厭他
[00:10:02.900 --> 00:10:03.900]  很不喜歡他
[00:10:03.900 --> 00:10:06.900]  他經常在教會裝模作樣
[00:10:06.900 --> 00:10:07.900]  假到死
[00:10:07.900 --> 00:10:08.900]  不如今年第一年
[00:10:08.900 --> 00:10:09.900]  我們首先請他來吃飯
[00:10:09.900 --> 00:10:10.900]  好不好?
[00:10:10.900 --> 00:10:11.900]  有沒有這樣做?
[00:10:11.900 --> 00:10:13.900]  請他吃飯的都是朋友
[00:10:13.900 --> 00:10:15.900]  還有很親密的朋友
[00:10:15.900 --> 00:10:16.900]  在座當中
[00:10:16.900 --> 00:10:17.900]  都有一些親密的朋友
[00:10:17.900 --> 00:10:19.900]  經常請我和Ginger去他家吃飯
[00:10:19.900 --> 00:10:20.900]  很感謝你們
[00:10:20.900 --> 00:10:22.900]  讓我感覺到很溫暖
[00:10:22.900 --> 00:10:24.900]  很被牧養
[00:10:24.900 --> 00:10:25.900]  你說不是
[00:10:25.900 --> 00:10:26.900]  全道人都要被牧養?
[00:10:26.900 --> 00:10:27.900]  我想問問你
[00:10:27.900 --> 00:10:29.900]  全道人需不需要被牧養?
[00:10:29.900 --> 00:10:33.900]  你覺得?
[00:10:33.900 --> 00:10:34.900]  你自己想想
[00:10:34.900 --> 00:10:37.900]  牧師呢?
[00:10:37.900 --> 00:10:39.900]  神學院院長呢?
[00:10:39.900 --> 00:10:40.900]  大牧師
[00:10:40.900 --> 00:10:41.900]  寫書
[00:10:41.900 --> 00:10:43.900]  需不需要被牧養?
[00:10:43.900 --> 00:10:45.900]  這個問題值得問
[00:10:45.900 --> 00:10:47.900]  因為我們很容易覺得
[00:10:47.900 --> 00:10:50.900]  我是不需要被牧養的
[00:10:50.900 --> 00:10:52.900]  但是誰牧養誰
[00:10:52.900 --> 00:10:55.900]  值得我們思考
[00:10:55.900 --> 00:10:57.900]  往往我和人吃飯的時候
[00:10:57.900 --> 00:11:00.900]  我被請我吃飯的弟兄姊妹
[00:11:00.900 --> 00:11:02.900]  牧養了我
[00:11:02.900 --> 00:11:04.900]  我昨天去探望一個學生
[00:11:04.900 --> 00:11:07.900]  那個學生和他先生
[00:11:07.900 --> 00:11:08.900]  關於侍奉的問題
[00:11:08.900 --> 00:11:09.900]  學習的問題
[00:11:09.900 --> 00:11:10.900]  家庭的問題
[00:11:10.900 --> 00:11:13.900]  邀請我和太太去探訪他們
[00:11:13.900 --> 00:11:15.900]  誰知我去到的時候
[00:11:15.900 --> 00:11:16.900]  我認識了解他們
[00:11:16.900 --> 00:11:18.900]  他們是內地人
[00:11:18.900 --> 00:11:20.900]  他們說過往的故事
[00:11:20.900 --> 00:11:21.900]  十多年以來
[00:11:21.900 --> 00:11:23.900]  和他家人相處
[00:11:23.900 --> 00:11:24.900]  非常難相處
[00:11:24.900 --> 00:11:25.900]  我聽完之後
[00:11:25.900 --> 00:11:27.900]  這個家人覺得很難相處
[00:11:27.900 --> 00:11:29.900]  我老婆說:如果是你
[00:11:29.900 --> 00:11:30.900]  你走了很久
[00:11:30.900 --> 00:11:32.900]  不可以和我一起住
[00:11:32.900 --> 00:11:35.900]  但是我覺得這位弟兄
[00:11:35.900 --> 00:11:36.900]  真的很有包容
[00:11:36.900 --> 00:11:39.900]  很有愛心
[00:11:39.900 --> 00:11:40.900]  你問
[00:11:40.900 --> 00:11:43.900]  你覺得我當時被牧養嗎
[00:11:43.900 --> 00:11:45.900]  我未遇過這個情景
[00:11:45.900 --> 00:11:47.900]  和一個十多年來
[00:11:47.900 --> 00:11:48.900]  很難相處的人住
[00:11:48.900 --> 00:11:49.900]  我未遇過
[00:11:49.900 --> 00:11:51.900]  但是他遇過
[00:11:51.900 --> 00:11:52.900]  他的故事
[00:11:52.900 --> 00:11:54.900]  就牧養了我
[00:11:54.900 --> 00:11:55.900]  感謝主
[00:11:55.900 --> 00:11:58.900]  往往原來初信主的人
[00:11:58.900 --> 00:11:59.900]  他對主的火熱
[00:11:59.900 --> 00:12:01.900]  牧養了你
[00:12:01.900 --> 00:12:02.900]  我還記得
[00:12:02.900 --> 00:12:03.900]  我當時
[00:12:03.900 --> 00:12:04.900]  我以前在香港
[00:12:04.900 --> 00:12:05.900]  在律師行
[00:12:05.900 --> 00:12:07.900]  我試過開一個查警小組
[00:12:07.900 --> 00:12:08.900]  開了幾年
[00:12:08.900 --> 00:12:09.900]  初初的時候
[00:12:09.900 --> 00:12:10.900]  我不敢開
[00:12:10.900 --> 00:12:11.900]  我和大家分享過
[00:12:11.900 --> 00:12:12.900]  但是終於
[00:12:12.900 --> 00:12:14.900]  聖靈不斷感動之下
[00:12:14.900 --> 00:12:15.900]  不斷催逼之下
[00:12:15.900 --> 00:12:16.900]  我就開了
[00:12:16.900 --> 00:12:17.900]  開了小組之後
[00:12:17.900 --> 00:12:19.900]  有十多個人參加
[00:12:19.900 --> 00:12:21.900]  三分之一的人
[00:12:21.900 --> 00:12:22.900]  真的很有心
[00:12:22.900 --> 00:12:23.900]  追求教會熱心侍奉
[00:12:23.900 --> 00:12:24.900]  三分之一的人
[00:12:24.900 --> 00:12:25.900]  從來沒有回教會
[00:12:25.900 --> 00:12:27.900]  也不相信
[00:12:27.900 --> 00:12:28.900]  感謝主
[00:12:28.900 --> 00:12:29.900]  你說三分之一加三分之一
[00:12:29.900 --> 00:12:30.900]  還有三分之一未說
[00:12:30.900 --> 00:12:32.900]  那三分之一
[00:12:32.900 --> 00:12:35.900]  就是曾經熱心回教會侍奉
[00:12:35.900 --> 00:12:37.900]  現在已經沒有再回
[00:12:37.900 --> 00:12:39.900]  竟然他來到這個小組
[00:12:39.900 --> 00:12:41.900]  但是最難處理的
[00:12:41.900 --> 00:12:44.900]  就是他們的問題
[00:12:44.900 --> 00:12:45.900]  因為通常傳福音
[00:12:45.900 --> 00:12:46.900]  你當然是說
[00:12:46.900 --> 00:12:48.900]  信了主之後有多美好
[00:12:48.900 --> 00:12:50.900]  多愛心
[00:12:50.900 --> 00:12:51.900]  但是這三分之一的人
[00:12:51.900 --> 00:12:53.900]  就說怎樣傷害
[00:12:53.900 --> 00:12:55.900]  怎樣被欺騙
[00:12:55.900 --> 00:12:58.900]  但是你反過來想
[00:12:58.900 --> 00:13:00.900]  他們都願意來這個小組
[00:13:00.900 --> 00:13:01.900]  那一刻
[00:13:01.900 --> 00:13:04.900]  神用誰去牧養他們呢?
[00:13:04.900 --> 00:13:05.900]  可能神就透過我
[00:13:05.900 --> 00:13:12.900]  透過其他成員去牧養他們
[00:13:12.900 --> 00:13:14.900]  誰牧養誰
[00:13:14.900 --> 00:13:15.900]  在這個背景下
[00:13:15.900 --> 00:13:20.900]  耶穌就是跟彼得這樣說話
[00:13:20.900 --> 00:13:22.900]  三次不認主的彼得
[00:13:22.900 --> 00:13:23.900]  耶穌怎樣跟他說
[00:13:23.900 --> 00:13:25.900]  在這個火爐裏
[00:13:25.900 --> 00:13:28.900]  他就說
[00:13:28.900 --> 00:13:29.900]  「汗得兒子西門
[00:13:29.900 --> 00:13:33.900]  你愛我比姐姐更多更深」
[00:13:33.900 --> 00:13:36.900]  他竟然不是叫他做什麼
[00:13:36.900 --> 00:13:37.900]  彼得
[00:13:37.900 --> 00:13:39.900]  彼得是誰給的名字
[00:13:39.900 --> 00:13:42.900]  彼得是耶穌給西門這個名字
[00:13:42.900 --> 00:13:45.900]  所以自從西門跟隨了耶穌之後
[00:13:45.900 --> 00:13:46.900]  他的名字就叫彼得
[00:13:46.900 --> 00:13:48.900]  竟然現在耶穌跟他說話的時候
[00:13:48.900 --> 00:13:51.900]  一個稱號說回以前的名字
[00:13:51.900 --> 00:13:53.900]  有什麼重要性
[00:13:53.900 --> 00:13:55.900]  提醒彼得
[00:13:55.900 --> 00:13:56.900]  你未跟我之前
[00:13:56.900 --> 00:13:57.900]  你是什麼人
[00:13:57.900 --> 00:13:59.900]  你是哪位
[00:13:59.900 --> 00:14:00.900]  提醒他
[00:14:00.900 --> 00:14:01.900]  然後他就問
[00:14:01.900 --> 00:14:04.900]  「你愛我比姐姐更深」
[00:14:04.900 --> 00:14:06.900]  這個比姐姐更深
[00:14:06.900 --> 00:14:08.900]  因為這個很難解釋
[00:14:08.900 --> 00:14:10.900]  比姐姐的姐姐是說什麼
[00:14:10.900 --> 00:14:12.900]  我們很多時候以為
[00:14:12.900 --> 00:14:13.900]  比姐姐
[00:14:13.900 --> 00:14:15.900]  當然是比一些魚
[00:14:15.900 --> 00:14:17.900]  比一些世俗的事業
[00:14:17.900 --> 00:14:20.900]  比一些風雲財富
[00:14:20.900 --> 00:14:22.900]  這些就是說姐姐
[00:14:22.900 --> 00:14:23.900]  但是現在較為
[00:14:23.900 --> 00:14:25.900]  很多學者再看回經文
[00:14:25.900 --> 00:14:26.900]  看回原文的時候
[00:14:26.900 --> 00:14:28.900]  例如看新漢語
[00:14:28.900 --> 00:14:29.900]  他怎樣翻譯
[00:14:29.900 --> 00:14:32.900]  你愛我比他們愛我更深
[00:14:32.900 --> 00:14:34.900]  因為這個姐姐
[00:14:34.900 --> 00:14:36.900]  在原文的代名詞
