
[00:00:00.000 --> 00:00:06.380]  大家看上去有十五章十節,十五章十節,請衛東幫我讀。
[00:04:16.560 --> 00:04:19.460]  就是說以前發生什麼現在也會發生。
[00:04:19.460 --> 00:04:23.100]  你殺了人,你殺了南郭,阿哈謝。
[00:04:23.100 --> 00:04:24.800]  你殺了南郭的亞哈謝。
[00:04:24.800 --> 00:04:27.720]  OK,你的曾師傅就是因為你的子孫被人殺了。
[00:04:27.720 --> 00:04:31.100]  所以你的全身要被人殺。
[00:04:31.100 --> 00:04:32.260]  我們中國有句說話。
[00:04:32.260 --> 00:04:34.460]  中國有句說話。
[00:04:34.460 --> 00:04:40.100]  什麼時辰未到啊?
[00:04:40.100 --> 00:04:47.100]  請你往下看。
[00:04:47.100 --> 00:04:50.260]  若然未報。
[00:04:50.260 --> 00:04:51.760]  那麼耶護呢?
[00:04:51.760 --> 00:04:52.920]  你殺人了嗎?
[00:04:52.920 --> 00:04:55.000]  你的元宣呢?
[00:04:55.000 --> 00:04:57.300]  被人殺了。
[00:04:57.300 --> 00:04:59.020]  這句夠不夠?
[00:04:59.020 --> 00:05:03.900]  所以中文這句說話不知道為什麼這麼合聖經。
[00:05:03.900 --> 00:05:07.560]  好,第二個語言部分呢?
[00:05:07.560 --> 00:05:09.320]  第二個語言部分。
[00:05:09.320 --> 00:05:15.500]  上帝必須以利以色列國滅絕,
[00:05:15.500 --> 00:05:26.160]  必在耶穌的平原斷以色列的弓。
[00:05:26.160 --> 00:05:29.460]  何西亞第二個語言呢?
[00:05:29.460 --> 00:05:34.620]  來到第十五章尾未曾應驗,
[00:05:34.620 --> 00:05:40.300]  但是十七章一到六節就應驗了。
[00:05:40.300 --> 00:05:41.960]  我講那麼多給大家聽。
[00:05:41.960 --> 00:05:43.160]  仙子說的話。
[00:05:43.160 --> 00:05:49.760]  仙子所說的,你不要當作耳邊風。
[00:05:49.760 --> 00:05:50.460]  實行的。
[00:05:50.460 --> 00:05:51.360]  要實行的。
[00:05:51.360 --> 00:05:54.660]  好,第二個呢?
[00:05:54.660 --> 00:05:55.860]  南國的仙子。
[00:05:55.860 --> 00:05:57.360]  第二個是南國的仙子。
[00:05:57.360 --> 00:05:58.600]  就是阿摩斯。
[00:05:58.600 --> 00:05:59.660]  阿摩斯。
[00:05:59.660 --> 00:06:00.860]  他傳上帝的話。
[00:06:00.860 --> 00:06:01.920]  傳上帝的話。
[00:06:01.920 --> 00:06:04.020]  阿摩斯七章九節的話。
[00:06:04.020 --> 00:06:06.460]  阿摩斯七章九就這麼說。
[00:06:06.460 --> 00:06:09.160]  以撒的丘壇必遠防涼,
[00:06:09.160 --> 00:06:11.820]  以色列的聖鎖必遠防沸,
[00:06:11.820 --> 00:06:16.460]  我必興起用刀攻擊耶路撒冷的家。
[00:06:16.460 --> 00:06:18.300]  這個耶路撒冷就是耶路撒冷二世呢?
[00:06:18.300 --> 00:06:19.860]  這個耶路撒冷就是耶路撒冷二世。
[00:06:19.860 --> 00:06:23.160]  另外一個仙子,阿摩斯上帝說了給他聽。
[00:06:23.160 --> 00:06:26.460]  他用刀來攻擊耶路撒冷的家。
[00:06:26.460 --> 00:06:29.900]  要用刀來攻擊耶路撒冷的家。
[00:06:29.900 --> 00:06:31.600]  在第十五章十節就應驗了。
[00:06:31.600 --> 00:06:34.500]  在第十五章十節就應驗了。
[00:06:34.500 --> 00:06:36.400]  大家看到第十四章二十四節嗎?
[00:06:36.400 --> 00:06:37.700]  作者告訴我們,
[00:06:37.700 --> 00:06:42.500]  原來耶路撒冷是行耶和華眼中看為惡的事。
[00:06:42.500 --> 00:06:45.100]  因為在十四章二十四節,
[00:06:45.100 --> 00:06:46.600]  原文這麼說,
[00:06:46.600 --> 00:06:51.000]  耶路撒冷他行耶和華眼中看為惡的事。
[00:06:51.000 --> 00:06:58.500]  當阿摩斯將這個信息告訴伯特利的祭司,
[00:06:58.500 --> 00:07:06.400]  當阿摩斯將這個信息告訴伯特利的祭司,
[00:07:06.400 --> 00:07:11.100]  即是亞馬遜,
[00:07:11.100 --> 00:07:14.700]  先知全神的話,
[00:07:14.700 --> 00:07:20.700]  但經過這個祭司,亞馬遜的嘴,
[00:07:20.700 --> 00:07:23.900]  他一復述給耶羅邦聽的時候,
[00:07:23.900 --> 00:07:26.200]  他復述給耶路撒冷聽的時候,
[00:07:26.200 --> 00:07:28.700]  他就歪曲了。
[00:07:28.700 --> 00:07:38.100]  他說,阿摩先知在以色列家圖謀背叛你,
[00:07:38.100 --> 00:07:41.500]  他所講的一切說話,
[00:07:41.500 --> 00:07:45.100]  這個國家擔當不起。
[00:07:45.100 --> 00:07:49.900]  這幅複述說話就是《阿摩斯七章十節》。
[00:07:49.900 --> 00:07:52.900]  大家看到嗎?同一個信息,
[00:07:52.900 --> 00:07:56.700]  經過一個人的嘴,
[00:07:56.700 --> 00:08:03.700]  就已經變質了。
[00:08:03.700 --> 00:08:09.200]  大家有沒有留意《創世紀》第三章?
[00:08:09.200 --> 00:08:13.300]  這十二章上帝所說的話怎麼樣?
[00:08:13.300 --> 00:08:14.800]  變質了。
[00:08:14.800 --> 00:08:20.000]  上帝說那個禁果沒有吃,吃的就死了。
[00:08:20.000 --> 00:08:23.900]  上帝說那個禁果不能吃,吃的日子不一定死。
[00:08:23.900 --> 00:08:26.400]  吃了怎麼說?
[00:08:26.400 --> 00:08:28.100]  上帝不是說真的。
[00:08:28.100 --> 00:08:31.200]  上帝不一定是真的。
[00:08:31.200 --> 00:08:34.500]  有好東西上帝不讓你知道。
[00:08:34.500 --> 00:08:39.200]  各位聽聽,大話就是魔鬼。
[00:08:39.200 --> 00:08:43.000]  大話就是謊話。
[00:08:43.000 --> 00:08:45.200]  各位聽聽,
[00:08:45.200 --> 00:08:50.500]  其實《阿摩斯》先前四章一到三節。
[00:08:50.500 --> 00:08:55.200]  《阿摩斯書》第四章一到三節,
[00:08:55.200 --> 00:09:00.100]  它是南國來到北國警告以色列。
[00:09:00.100 --> 00:09:02.400]  它從南國來到北國警告以色列。
[00:09:02.400 --> 00:09:05.000]  它說五經,尤其是《生命紀》,
[00:09:05.000 --> 00:09:08.400]  是對以色列的道德上有要求的。
[00:09:08.400 --> 00:09:11.600]  五經對以色列的道德上是有要求的。
[00:09:11.600 --> 00:09:15.400]  就是說,你們有道德的時候,上帝就賜平安。
[00:09:15.400 --> 00:09:18.700]  你們有道德的時候,上帝就賜平安。
[00:09:18.700 --> 00:09:25.500]  但是,在耶羅莫安二世時代的那些附庸,
[00:09:25.500 --> 00:09:28.700]  在耶羅莫安二世的時候的附庸,
[00:09:28.700 --> 00:09:33.200]  為富不仁。
[00:09:33.200 --> 00:09:35.500]  以《阿摩斯》怎麼說呢?
[00:09:35.500 --> 00:09:37.400]  《阿摩斯》怎麼說呢?
[00:09:37.400 --> 00:09:45.100]  你們駐薩瑪利亞山與巴薩姆流的當地我的話,
[00:09:45.100 --> 00:09:50.300]  你們欺負貧寒的,壓碎群花的。
[00:09:50.300 --> 00:09:53.400]  對家族說,拿酒來,我們喝吧。
[00:09:53.400 --> 00:09:56.100]  據耶路撒冷指著自己的聖傑啟示說,
[00:09:56.100 --> 00:10:01.500]  日子快到,人必勾引子勾子將你們勾去,
[00:10:01.500 --> 00:10:04.300]  引魚勾將你們聖人勾去。
[00:10:04.300 --> 00:10:09.300]  你們固然必曾破口指往前行,投魚哈門。
[00:10:09.300 --> 00:10:11.300]  這是耶和華說的。
[00:10:11.300 --> 00:10:23.800]  巴薩的富農是有錢人,欺負貧寒,壓碎群花的。
[00:10:23.800 --> 00:10:27.800]  他們欺負貧寒,壓碎群花的。
[00:10:27.800 --> 00:10:29.800]  我用了四個字,為富不仁。
[00:10:29.800 --> 00:10:37.800]  我有錢,我享受,我喝酒,他們死是他們的事。
[00:10:37.800 --> 00:10:40.800]  對不起,是生命的教導。
[00:10:40.800 --> 00:10:48.800]  當你有的時候,當地形沒有的時候,
[00:10:48.800 --> 00:10:52.800]  你就要嚴重。
[00:10:52.800 --> 00:10:55.800]  如果你明白這一點,你就明白為什麼財主要落地獄。
[00:10:55.800 --> 00:11:00.800]  你有沒有聽過財主和拉撒路的故事?
[00:11:00.800 --> 00:11:03.800]  有沒有聽過財主和拉撒路的故事?
[00:11:03.800 --> 00:11:05.800]  我現在不是說故事,你明白嗎?
[00:11:05.800 --> 00:11:08.800]  這是猶太人一直以來的觀念。
[00:11:08.800 --> 00:11:10.800]  這是猶太人一直以來的觀念。
[00:11:10.800 --> 00:11:11.800]  摩西教導了。
[00:11:11.800 --> 00:11:12.800]  摩西教導過了。
[00:11:12.800 --> 00:11:13.800]  你沒有這樣做的時候呢?
[00:11:13.800 --> 00:11:17.800]  你沒有這麼做的時候,上帝會不高興。
[00:11:17.800 --> 00:11:29.800]  阿摩斯傳承的話,日子將到,人家要勾你剩下的,你要人家勾過去。
[00:11:29.800 --> 00:11:34.800]  因為現在我們正在看聶王記下層章。
[00:11:34.800 --> 00:11:37.800]  我們看聶王記下層章第五章。
[00:11:37.800 --> 00:11:47.800]  沙隆奪位一個月後,又被米拉彥所殺。
[00:11:47.800 --> 00:11:53.800]  一個月之內有兩個王子。
[00:11:53.800 --> 00:12:03.800]  米拉彥作王的時候,亞述王要普勒來攻擊以色列。
[00:12:03.800 --> 00:12:11.800]  米拉彥就要用一千兩塔連登銀紙來賄賂進攻亞述王。
[00:12:11.800 --> 00:12:17.800]  就要拿一千兩的鈴紙來進攻亞述王。
[00:12:17.800 --> 00:12:22.800]  亞述王拿了鈴紙就走了。
[00:12:22.800 --> 00:12:26.800]  請問米拉彥的錢從哪裡來的?
[00:12:26.800 --> 00:12:33.800]  米拉彥的錢從哪裡來的?就這些有錢人手上拿的。
[00:12:33.800 --> 00:12:44.800]  我們上次說過這件事,我想讓大家看一看,這些錢來自這些富農,這些富農為什麼好像很受害?
[00:12:44.800 --> 00:12:46.800]  富農好像很受害。
[00:12:46.800 --> 00:12:50.800]  但是阿摩斯說你們為富不仁。
[00:12:50.800 --> 00:12:53.800]  阿摩斯說你們為富不仁。
[00:12:53.800 --> 00:12:55.800]  有這個現象。
[00:12:55.800 --> 00:12:57.800]  有這個現象。
[00:12:57.800 --> 00:12:58.800]  還有呢?
[00:12:58.800 --> 00:12:59.800]  還有呢?
[00:12:59.800 --> 00:13:06.800]  其實聖經很好,說將你們投入哈門。
[00:13:06.800 --> 00:13:08.800]  將你們投入哈門。
[00:13:08.800 --> 00:13:12.800]  哈門在地理上是在亞述國的地方。
[00:13:12.800 --> 00:13:15.800]  哈門是亞述國的地方。
[00:13:15.800 --> 00:13:22.800]  哈門也可以形容為填土區,就是垃圾的地方。
[00:13:22.800 --> 00:13:24.800]  就是填土豬,放垃圾。
[00:13:24.800 --> 00:13:26.800]  聖經很好。
[00:13:26.800 --> 00:13:32.800]  他將你們的錢拿到哈門的填土區放下。
[00:13:32.800 --> 00:13:36.800]  就是放到亞述國的填土區。
[00:13:36.800 --> 00:13:40.800]  買拿易就將你們的錢拿去亞述國。
[00:13:40.800 --> 00:13:43.800]  米拉彥的錢拿去亞述國。
[00:13:43.800 --> 00:13:45.800]  聖經說的話。
[00:13:45.800 --> 00:13:46.800]  聖經說的話。
[00:13:46.800 --> 00:13:47.800]  聖經說的話。
[00:13:47.800 --> 00:13:49.800]  就是聖經所說的。
[00:13:49.800 --> 00:13:53.800]  很真實。
[00:13:53.800 --> 00:13:55.800]  好了,過了十二年之後。
[00:13:55.800 --> 00:13:56.800]  過了十二年以後。
[00:13:56.800 --> 00:13:57.800]  米拉彥死了。
[00:13:57.800 --> 00:13:58.800]  米拉彥死了。
[00:13:58.800 --> 00:14:01.800]  他的兒子叫做比加赫作王兩年。
[00:14:01.800 --> 00:14:06.800]  他的兒子比加赫作王兩年。
[00:14:06.800 --> 00:14:08.800]  提到這個呢?
[00:14:08.800 --> 00:14:11.800]  十五章,二十二節,二十五節。
[00:14:11.800 --> 00:14:13.800]  十五章,二十五節。
[00:14:13.800 --> 00:14:15.800]  提到有三個人的名字。
[00:14:15.800 --> 00:14:16.800]  提到三個人的名字。
[00:14:16.800 --> 00:14:19.800]  一個叫做阿爾戈巴。
[00:14:19.800 --> 00:14:20.800]  一個叫做阿爾戈巴。
[00:14:20.800 --> 00:14:23.800]  阿利耶。
[00:14:23.800 --> 00:14:25.800]  阿利耶。
[00:14:25.800 --> 00:14:26.800]  OK?
[00:14:26.800 --> 00:14:28.800]  這兩個人是強人。
[00:14:28.800 --> 00:14:31.800]  這兩個人是強人。
[00:14:31.800 --> 00:14:35.800]  聯同河東北區的分區王。
[00:14:35.800 --> 00:14:38.800]  做了王十七年之後的
[00:14:38.800 --> 00:14:41.800]  基列人比加。
[00:14:41.800 --> 00:14:44.800]  和河東作王是親人的比加。
[00:14:44.800 --> 00:14:45.800]  和河東作王是親人的比加。
[00:14:45.800 --> 00:14:46.800]  聯盟。
[00:14:46.800 --> 00:14:47.800]  聯盟。
[00:14:47.800 --> 00:14:49.800]  殺了米拉彥的兒子比加赫。
[00:14:49.800 --> 00:14:52.800]  殺了米拉彥的兒子比加赫。
[00:14:52.800 --> 00:14:53.800]  殺了米拉彥的兒子比加赫。
[00:14:53.800 --> 00:14:54.800]  殺了米拉彥的兒子比加赫。
[00:14:54.800 --> 00:14:55.800]  殺了米拉彥的兒子比加赫。
[00:14:55.800 --> 00:14:56.800]  殺了米拉彥的兒子比加赫。
[00:14:56.800 --> 00:14:57.800]  殺了米拉彥的兒子比加赫。
[00:14:57.800 --> 00:14:58.800]  殺了米拉彥的兒子比加赫。
[00:14:58.800 --> 00:14:59.800]  殺了米拉彥的兒子比加赫。
[00:14:59.800 --> 00:15:00.800]  殺了米拉彥的兒子比加赫。
[00:15:00.800 --> 00:15:01.800]  殺了米拉彥的兒子比加赫。
[00:15:01.800 --> 00:15:02.800]  殺了米拉彥的兒子比加赫。
[00:15:02.800 --> 00:15:03.800]  殺了米拉彥的兒子比加赫。
[00:15:03.800 --> 00:15:04.800]  殺了米拉彥的兒子比加赫。
[00:15:04.800 --> 00:15:26.800]  比加赫請了三個聯盟來攻打比加赫,之後用軍委會的形式來統治以色列。
[00:15:26.800 --> 00:15:28.800]  當我用這三個字,惠中你想到什麼字?
[00:15:28.800 --> 00:15:29.800]  當我用這三個字,惠中你想到什麼字?
[00:15:29.800 --> 00:15:30.800]  當我用這三個字,惠中你想到什麼字?
[00:15:30.800 --> 00:15:31.800]  當我用這三個字,惠中你想到什麼字?
[00:15:31.800 --> 00:15:32.800]  當我用這三個字,惠中你想到什麼字?
[00:15:32.800 --> 00:15:33.800]  當我用這三個字,惠中你想到什麼字?
[00:15:33.800 --> 00:15:47.800]  軍人當政,用刀當政,他們好戰。
[00:15:47.800 --> 00:16:05.800]  比加赫還邀請了他親的敘利亞阿蘭和以色列聯盟阿蘭。
[00:16:05.800 --> 00:16:06.800]  阿蘭和以色列聯盟阿蘭。
[00:16:06.800 --> 00:16:07.800]  阿蘭和以色列聯盟阿蘭。
[00:16:07.800 --> 00:16:08.800]  阿蘭和以色列聯盟阿蘭。
[00:16:08.800 --> 00:16:09.800]  阿蘭和以色列聯盟阿蘭。
[00:16:09.800 --> 00:16:10.800]  阿蘭和以色列聯盟阿蘭。
[00:16:10.800 --> 00:16:11.800]  阿蘭和以色列聯盟阿蘭。
[00:16:11.800 --> 00:16:12.800]  阿蘭和以色列聯盟阿蘭。
[00:16:12.800 --> 00:16:13.800]  阿蘭和以色列聯盟阿蘭。
[00:16:13.800 --> 00:16:14.800]  阿蘭和以色列聯盟阿蘭。
[00:16:14.800 --> 00:16:15.800]  阿蘭和以色列聯盟阿蘭。
[00:16:15.800 --> 00:16:16.800]  阿蘭和以色列聯盟阿蘭。
[00:16:16.800 --> 00:16:36.800]  強大的亞述,南國猶大,我不肯,結果他們兩個要打南國,他們兩個加起來要打南國,這個就是約旦王,南國約旦臨死之前面對的危機就是這個。
[00:16:46.800 --> 00:17:15.800]  何西亞就是以色列北角的最後一個君王,背景來到這裏,現在我們要回到本文,就是剛才Amy幫我們讀的那段經文,我給了我們前面所讀的經文,我給的題目是約旦之治。
[00:17:16.800 --> 00:17:42.800]  我亦給了三個小題目,A就是就任數據,在十五章五節,我們知道耶和華降災給烏西亞,他生了大麻瘋,不能治國,就住在別的宮裏。
[00:17:42.800 --> 00:18:10.800]  他的兒子約旦涉政,爸爸在,兒子來幫忙,所以叫涉政王。涉政王在公元前七百五十年,他只是一個十三歲的小朋友。
[00:18:10.800 --> 00:18:33.800]  十二年之後,他爸爸雖然未死,他爸爸說好了,你全權來執政,正式登基,在魏氏七三九年之前,現在回到十五章第三節,這時剛好是北角米蘭縣的第七年。
[00:18:33.800 --> 00:18:59.800]  但是你忘記了,三十二章是比加的第二年,我上一次講過了,比加是作分封的王,米蘭縣亦在作以色列王。
[00:18:59.800 --> 00:19:20.800]  所以,現在比加作北角河東區王的第二年,這位約旦青年正式登基,維持二十五歲。
[00:19:20.800 --> 00:19:29.800]  他介紹了他在耶路撒冷中,連同他涉政,再爸爸和他,十二加四,做了十六年。
[00:19:29.800 --> 00:19:35.800]  他整個在做王十六年,包括涉政十二年和親政四年。
[00:19:35.800 --> 00:19:38.800]  親政其實是七三九至七三五。
[00:19:38.800 --> 00:19:40.800]  親政是七三九至七三五。
[00:19:40.800 --> 00:19:44.800]  另外一個數據就是,聖經就講了他媽媽的名字。
[00:19:44.800 --> 00:20:02.800]  耶路撒,薩都的女兒,薩都是一個祭司的名字,即是說她是一個祭司的女兒。
[00:20:02.800 --> 00:20:14.800]  祭司的女兒,我們今天翻譯成什麼呢?牧師女,是有些宗教背景的。
[00:20:14.800 --> 00:20:40.800]  B點,屬靈評價,三十四節至三十五節上,這個評價是正面。又講行耶和華,眼中看為正的事,效法他父親烏西亞一切所行的。
[00:20:40.800 --> 00:21:04.800]  其實我講過了,當作者說他像他爸爸,不像大衛,像爸爸,50分;像大衛,100分。
[00:21:04.800 --> 00:21:14.800]  現在作者給他多少分呢?像他爸爸,50分。那為什麼還差50分呢?
[00:21:14.800 --> 00:21:34.800]  接著三十五節上說,休壇沒有廢去,百姓仍在那裡燒香。這些是中國術學者在那裡敬拜,叫燒香。翻譯的人用中國語言在那裡燒香。
[00:21:34.800 --> 00:21:54.800]  還有一件事,敬拜耶和華不用燒香,要燒香的是什麼?是菩薩。所以翻譯的人用中國文化來翻譯。
[00:21:54.800 --> 00:22:06.800]  這個英文叫做qualification,但是有些東西是不行的,英文叫qualification,我將它翻譯為限制。
[00:22:06.800 --> 00:22:20.800]  這個限制表明什麼呢?他未曾真正敬拜耶和華的意思。
[00:22:20.800 --> 00:22:36.800]  第一屆是什麼?除我以外,不可有別的神。第二屆不可敬拜偶像。
[00:22:36.800 --> 00:22:56.800]  那他呢?他沒有敬拜,但他准人敬拜,但他允許人敬拜。那他准人敬拜關我什麼事呢?因為你是王就關你的事。
[00:22:56.800 --> 00:23:12.800]  我們在這裡學什麼功課呢?如果你是爸爸,如果你是媽媽,你敬拜耶和華,你信耶穌?你有沒有責任告訴你兒子信耶穌?
[00:23:12.800 --> 00:23:34.800]  你信耶穌,你教導你兒子信耶穌,這樣你不明白嗎?
[00:23:34.800 --> 00:23:44.800]  這是一個很好的應用,因為你是king,你是leader,領袖。
[00:23:44.800 --> 00:23:52.800]  領袖就擺個領袖館,你不敬拜,你一定要教導那些人,不准他敬拜。
[00:23:52.800 --> 00:24:04.800]  何況這個國家是耶和華將整個民族從埃及拯救出來的,何況這個民族是從埃及拯救出來的。
[00:24:04.800 --> 00:24:27.800]  其實生命記已經教導我們有一個中央敬拜,其實這些經文是以色列人進埃及拯救出來的。當你讀獵王記的時候,你應該有什麼底呢?
[00:24:27.800 --> 00:24:45.800]  生命記某些講了很多東西的,你進了加拿大,要怎麼樣怎麼樣怎麼樣,但是你進了加拿大,就沒有這樣怎樣,沒有這麼做。
[00:24:45.800 --> 00:25:04.800]  結果呢?結果呢?廣東話,亂曬籠,就全部人拖了。所以你見到時事記呢?就是時事記。亂曬籠,就全部人拖了。現在這個獵王記呢?就是獵王記。
[00:25:04.800 --> 00:25:22.800]  聽不聽到?這個我特別是講,是生命記,因為我想講多些深入的消化,生命記第六章,第六章的數字怎麼說呢?
[00:25:22.800 --> 00:25:38.800]  生命記第六章的數字怎麼說呢?你要看耶和華你上帝選擇的地方,為他命的地方,在那裡敬拜。
[00:25:38.800 --> 00:25:57.800]  那丘壇是什麼地方呢?丘壇是什麼地方?是加拿人,是高的地方,山頂的地方,去燒香,敬拜他們的偶像。
[00:25:57.800 --> 00:26:17.800]  所以丘壇呢?英文叫High Places,在高山的地方,中文叫丘壇。以色列人在沒有聖殿之前,在高地方來敬拜上帝,阿巴拉罕都見壇了。
[00:26:17.800 --> 00:26:28.800]  但是生命記講了,當你有了聖殿之後,就要來聖殿敬拜,一年三次。
[00:26:28.800 --> 00:26:47.800]  這全部已經教了,有了聖殿,這些High Places,這些丘壇,就要廢去。所以如果你留意生命記的作者,比王一百分好,他不僅好事大為,還要廢掉丘壇。
[00:26:47.800 --> 00:26:59.800]  好王不僅要好事大為,還要廢掉丘壇。五十分的王呢?沒有廢去丘壇。
[00:26:59.800 --> 00:27:19.800]  還有生命記的十六章第七節說,耶和華李神所選擇的地方,那裡才可以敬拜,其他地方就不可以敬拜。
[00:27:19.800 --> 00:27:35.800]  所以各位弟子們,這些有沒有丘壇,就是一個螺旋錶,測一下這個王愛上帝的心有多少。
[00:27:35.800 --> 00:28:02.800]  另外我就看到,他有建設,這個是三十六節下。三十六節下,這裡有建築,耶和華殿的上門。
