
[00:00:00.000 --> 00:00:04.840]  丁小妹,感謝主可以在第一堂和丁小妹一同去敬拜上帝
[00:09:17.800 --> 00:09:19.000]  必使他們亨通
[00:09:19.000 --> 00:09:20.600]  昔日上帝如何眷顧他
[00:09:20.600 --> 00:09:22.800]  今天同樣眷顧他
[00:09:22.800 --> 00:09:24.700]  尼希米的信心
[00:09:24.700 --> 00:09:26.700]  他對上帝的信靠
[00:09:26.700 --> 00:09:29.400]  是他安身立命的信念
[00:09:29.400 --> 00:09:30.600]  這個非常重要
[00:09:30.600 --> 00:09:31.200]  丁姐妹
[00:09:31.200 --> 00:09:34.400]  我們眼前面對任何大的項目
[00:09:34.400 --> 00:09:36.600]  不容易的難關
[00:09:36.600 --> 00:09:39.200]  我們對上帝的信靠
[00:09:39.200 --> 00:09:40.900]  對上帝昔日如何眷顧
[00:09:40.900 --> 00:09:43.100]  今天明天
[00:09:43.100 --> 00:09:45.600]  上帝應該會這樣帶領我們
[00:09:45.600 --> 00:09:49.000]  這種信念是不可以沒有的
[00:09:49.000 --> 00:09:51.000]  同一時間他知道
[00:09:51.000 --> 00:09:52.800]  你們卻在耶路撒冷
[00:09:52.800 --> 00:09:54.600]  無份無權無名號
[00:09:54.600 --> 00:09:55.800]  是指引給那些人
[00:09:55.800 --> 00:09:58.900]  不參與這個工作的猶大人
[00:09:58.900 --> 00:10:02.200]  不抗拒這個工程的敵人
[00:10:02.200 --> 00:10:04.500]  他們在上帝門外
[00:10:04.500 --> 00:10:06.700]  他很清楚
[00:10:06.700 --> 00:10:07.700]  另一方面
[00:10:07.700 --> 00:10:09.900]  他在三章開始
[00:10:09.900 --> 00:10:13.200]  他講述給以色列民聽
[00:10:13.200 --> 00:10:14.500]  當時大祭司
[00:10:14.500 --> 00:10:15.400]  有名的
[00:10:15.400 --> 00:10:18.600]  以利亞實和他的眾兄弟祭司
[00:10:18.600 --> 00:10:19.900]  建立陽門
[00:10:19.900 --> 00:10:22.600]  分別為聖安納門線
[00:10:22.600 --> 00:10:25.300]  把這些不同經過的地方
[00:10:25.300 --> 00:10:28.800]  也做了很重要的工程
[00:10:28.800 --> 00:10:33.400]  當中他呼籲百姓一同做實事
[00:10:33.400 --> 00:10:34.800]  凝聚人心
[00:10:34.800 --> 00:10:36.200]  眾志成城
[00:10:36.200 --> 00:10:39.400]  是尼希米最灑家的地方
[00:10:39.400 --> 00:10:42.300]  這個圖基本上在Google就看得到
[00:10:42.300 --> 00:10:45.500]  如何看見耶路撒冷的不同城門
[00:10:45.500 --> 00:10:47.900]  如果你不是讀建築
[00:10:47.900 --> 00:10:50.000]  對砌Lego有興趣
[00:10:50.000 --> 00:10:51.600]  可能你會很悶
[00:10:51.600 --> 00:10:54.300]  我們又借著色經學者幫我們分析
[00:10:54.300 --> 00:10:55.200]  很簡單
[00:10:55.200 --> 00:10:57.300]  三章其實總共有三十二節
[00:10:57.300 --> 00:10:59.100]  但是很簡單
[00:10:59.100 --> 00:11:00.300]  色經學者跟我們分
[00:11:00.300 --> 00:11:02.000]  原來北面的城牆
[00:11:02.000 --> 00:11:03.200]  西面的城牆
[00:11:03.200 --> 00:11:04.700]  以及東面的城牆
[00:11:04.700 --> 00:11:06.900]  就是尼希米逐一去視察
[00:11:06.900 --> 00:11:10.100]  繼而逐一重建的地方
[00:11:10.100 --> 00:11:12.200]  舉例北面的城牆
[00:11:12.200 --> 00:11:14.000]  如果你們眼裡就會看到
[00:11:14.000 --> 00:11:16.500]  有陽門、漁門、古門
[00:11:16.500 --> 00:11:18.100]  其他的我不讀了
[00:11:18.100 --> 00:11:20.700]  你們可以上網看到
[00:11:20.700 --> 00:11:22.400]  他每一次都有一個公式
[00:11:22.400 --> 00:11:24.100]  建立了茂道門
[00:11:24.100 --> 00:11:25.300]  架了橫樑
[00:11:25.300 --> 00:11:27.100]  安了門線
[00:11:27.100 --> 00:11:29.700]  裝山和鎖
[00:11:29.700 --> 00:11:33.500]  所以看到尼希米和團隊的認真嗎
[00:11:33.500 --> 00:11:37.700]  我們回顧一下一些小統計
[00:11:37.700 --> 00:11:40.100]  收縮三面城牆
[00:11:40.100 --> 00:11:42.300]  總共牽涉十幾道城門
[00:11:42.300 --> 00:11:45.600]  四十三對人參與建造工程
[00:11:45.600 --> 00:11:47.800]  來自什麼人
[00:11:47.800 --> 00:11:50.500]  基本上涵蓋社會不同階層
[00:11:50.500 --> 00:11:51.700]  用今天的術語
[00:11:51.700 --> 00:11:52.600]  有平民
[00:11:52.600 --> 00:11:54.000]  有專業人士
[00:11:54.000 --> 00:11:54.700]  我不讀了
[00:11:54.700 --> 00:12:01.100]  全部的社會階層在第三章有了
[00:12:01.100 --> 00:12:02.400]  還有一些人是什麼
[00:12:02.400 --> 00:12:06.700]  有人負責收緝自己居所附近的城牆
[00:12:06.700 --> 00:12:08.400]  尼希米能幹就能幹在
[00:12:08.400 --> 00:12:09.700]  能幹就能幹在
[00:12:09.700 --> 00:12:14.900]  他會好好善待重建城牆的猶大人
[00:12:14.900 --> 00:12:17.300]  有些人居住在地盤附近
[00:12:17.300 --> 00:12:18.600]  他就鼓勵這些人
[00:12:18.600 --> 00:12:20.100]  不要周居勞頓
[00:12:20.100 --> 00:12:21.200]  為了增加效率
[00:12:21.200 --> 00:12:24.300]  你和你的家人、全家總動員
[00:12:24.300 --> 00:12:26.000]  日出而作、日入而息
[00:12:26.000 --> 00:12:27.800]  近嘛
[00:12:27.800 --> 00:12:32.400]  不用乘車、不用穿州過省
[00:12:32.400 --> 00:12:36.000]  其實是他們可以節省一些力量
[00:12:36.000 --> 00:12:38.400]  大家不知道有沒有收過門
[00:12:38.400 --> 00:12:40.400]  我就收過門了
[00:12:40.400 --> 00:12:42.600]  話說八年前家裡裝修的時候
[00:12:42.600 --> 00:12:44.200]  三個月很開心
[00:12:44.200 --> 00:12:45.800]  想著最後加上北美蘇
[00:12:45.800 --> 00:12:47.200]  可以了
[00:12:47.200 --> 00:12:48.700]  誰不知
[00:12:48.700 --> 00:12:50.100]  那些師傅也是
[00:12:50.100 --> 00:12:53.000]  當中希望沒有的師傅
[00:12:53.000 --> 00:12:53.800]  不是說你們
[00:12:53.800 --> 00:12:55.100]  剛好是我那一單
[00:12:55.100 --> 00:12:57.800]  真道門還沒修,因為還沒運來
[00:12:57.800 --> 00:13:01.900]  我每次看見我手掌上這條血印
[00:13:01.900 --> 00:13:03.600]  我就記得我和太太
[00:13:03.600 --> 00:13:05.100]  用了兩個時間
[00:13:05.100 --> 00:13:07.000]  修完最後一道門
[00:13:07.000 --> 00:13:09.300]  唯一的代價就是
[00:13:09.300 --> 00:13:10.600]  有一條很強烈的裂痕
[00:13:10.600 --> 00:13:13.300]  要進廠,亂了很多針
[00:13:13.300 --> 00:13:15.300]  但這道門現在我每次看
[00:13:15.300 --> 00:13:18.400]  都對自己有很少少成功感
[00:13:18.400 --> 00:13:20.000]  原來自己也可以
[00:13:20.000 --> 00:13:21.000]  雖然不是師傅
[00:13:21.000 --> 00:13:23.500]  勉強道門可以開關
[00:13:23.500 --> 00:13:26.100]  重建城牆城門
[00:13:26.100 --> 00:13:28.400]  是一點都不容易的,弟兄姐妹
[00:13:28.400 --> 00:13:31.900]  但尼希米和他的團隊
[00:13:31.900 --> 00:13:33.800]  就好像這幅圖一樣
[00:13:33.800 --> 00:13:36.100]  眾志成城
[00:13:36.100 --> 00:13:41.500]  眼前敵人的藐視挑釁是事實
[00:13:41.500 --> 00:13:44.400]  但上帝昔日使他們亨通
[00:13:44.400 --> 00:13:46.300]  今天同樣會使他們亨通
[00:13:46.300 --> 00:13:48.800]  是他們很重要很重要的信念
[00:13:48.800 --> 00:13:52.500]  所以他們現在更加要同仇敵愾
[00:13:52.500 --> 00:13:56.300]  無分彼此才是自勝之道
[00:13:56.300 --> 00:13:58.800]  第二方面的逆境又是參巴拉
[00:13:58.800 --> 00:14:02.300]  參巴拉看見城牆有氣息
[00:14:02.300 --> 00:14:04.500]  怎樣啊?
[00:14:04.500 --> 00:14:06.900]  你旁邊的團隊的人看見你的項目
[00:14:06.900 --> 00:14:08.300]  雖然未進入直路
[00:14:08.300 --> 00:14:09.500]  但有氣息
[00:14:09.500 --> 00:14:12.500]  老闆在茶水間稱讚你
[00:14:12.500 --> 00:14:14.500]  旁邊的團隊會怎樣?
[00:14:14.500 --> 00:14:16.600]  有人可能會很葡萄的
[00:14:16.600 --> 00:14:18.900]  他們有憤怒、怒恨
[00:14:18.900 --> 00:14:22.800]  甚至發了連續五次挑釁的問題
[00:14:22.800 --> 00:14:24.100]  我不細讀了
[00:14:24.100 --> 00:14:26.000]  第一堂時間都比較緊迫
[00:14:26.000 --> 00:14:27.500]  你回去自己看吧
[00:14:27.500 --> 00:14:30.100]  這些挑釁再次加起來
[00:14:30.100 --> 00:14:33.000]  去到四章七到八節再次說
[00:14:33.000 --> 00:14:35.800]  參巴拉又帶領不同的人等
[00:14:35.800 --> 00:14:38.500]  又是很憤怒、很葡萄
[00:14:38.500 --> 00:14:41.000]  眼前城牆有些氣息
[00:14:41.000 --> 00:14:43.400]  他們就準備第八節做什麼?
[00:14:43.400 --> 00:14:46.700]  同謀要來攻打耶路撒冷
[00:14:46.700 --> 00:14:49.800]  使到城混亂
[00:14:49.800 --> 00:14:51.200]  我特意highlight了
[00:14:51.200 --> 00:14:52.900]  參巴拉多比亞阿拉伯人
[00:14:52.900 --> 00:14:54.900]  阿滿人和阿薩特人
[00:14:54.900 --> 00:14:55.800]  你細心留意
[00:14:55.800 --> 00:15:00.100]  原來是猶大的東南西北的敵人
[00:15:00.100 --> 00:15:02.400]  原來就圍住他們
[00:15:02.400 --> 00:15:04.600]  很不容易
[00:15:04.600 --> 00:15:05.800]  阿薩特是什麼?
[00:15:05.800 --> 00:15:08.500]  是菲律師其中的支派
[00:15:08.500 --> 00:15:10.000]  所以就在西面
[00:15:10.000 --> 00:15:12.100]  阿滿人就在東面
[00:15:12.100 --> 00:15:13.300]  剛才說參巴拉
[00:15:13.300 --> 00:15:16.100]  撒瑪利亞省省長在北面
[00:15:16.100 --> 00:15:18.800]  多比亞和阿拉伯人就在南面
[00:15:18.800 --> 00:15:20.700]  圍住耶路撒冷
[00:15:20.700 --> 00:15:22.400]  圍住猶大
[00:15:22.400 --> 00:15:24.300]  準備
[00:15:24.300 --> 00:15:26.800]  使到城混亂
[00:15:26.800 --> 00:15:30.100]  敵對勢力升級
[00:15:30.100 --> 00:15:34.400]  以及從四方而來
[00:15:34.400 --> 00:15:35.700]  不僅是你隔壁天國的人
[00:15:35.700 --> 00:15:38.000]  對你們這條天
[00:15:38.000 --> 00:15:40.400]  諸多挑剔
[00:15:40.400 --> 00:15:42.100]  你經過的地方
[00:15:42.100 --> 00:15:43.900]  搭電梯、看街
[00:15:43.900 --> 00:15:46.300]  沿途許多不如意的事發生
[00:15:46.300 --> 00:15:48.100]  很混濟
[00:15:48.100 --> 00:15:49.500]  四方八面
[00:15:49.500 --> 00:15:51.200]  對你
[00:15:51.200 --> 00:15:52.100]  可能你會想起
[00:15:52.100 --> 00:15:54.900]  你質疑你眼前這個項目
[00:15:54.900 --> 00:15:57.800]  你眼前要做的事件
[00:15:57.800 --> 00:15:58.600]  其實你會想
[00:15:58.600 --> 00:16:01.900]  是不是上帝心儀呢?
[00:16:01.900 --> 00:16:03.400]  你又會無限循環
[00:16:03.400 --> 00:16:06.600]  去質疑自己當日的決定
[00:16:06.600 --> 00:16:08.600]  出路是怎樣呢?
[00:16:08.600 --> 00:16:09.600]  丁姐妹
[00:16:09.600 --> 00:16:11.000]  北選假日信徒
[00:16:11.000 --> 00:16:14.200]  出路是甚麼?
[00:16:14.200 --> 00:16:16.000]  一定是祈禱
[00:16:16.000 --> 00:16:17.400]  一定是祈禱
[00:16:17.400 --> 00:16:19.300]  祈禱不是基督徒的最後板斧
[00:16:19.300 --> 00:16:20.700]  祈禱亦不是我們
[00:16:20.700 --> 00:16:23.400]  敷衍上帝的
[00:16:23.400 --> 00:16:25.200]  宗教禮儀
[00:16:25.200 --> 00:16:26.600]  祈禱是很實在
[00:16:26.600 --> 00:16:29.500]  知取上帝能力、志願
[00:16:29.500 --> 00:16:32.100]  我們的上帝求你垂聽
[00:16:32.100 --> 00:16:34.800]  垂聽甚麼?
[00:16:34.800 --> 00:16:36.700]  我不用讀裡面的字
[00:16:36.700 --> 00:16:39.200]  我只是highlight這些字
[00:16:39.200 --> 00:16:42.000]  尼希米把焦點
[00:16:42.000 --> 00:16:44.000]  放在這班敵人
[00:16:44.000 --> 00:16:45.100]  他們的誹謗
[00:16:45.100 --> 00:16:46.400]  他們的罪孽
[00:16:46.400 --> 00:16:48.000]  他們的罪惡
[00:16:48.000 --> 00:16:52.100]  這些都是耶和華上帝發怒的
[00:16:52.100 --> 00:16:53.600]  主啊!你出手吧
[00:16:53.600 --> 00:16:55.500]  我無能力應對
[00:16:55.500 --> 00:16:57.200]  主啊!你按照你的恩典
[00:16:57.200 --> 00:16:59.700]  憐憫你去出手懲處他們吧
[00:16:59.700 --> 00:17:01.700]  仰望上帝公義的懲處
[00:17:01.700 --> 00:17:03.200]  尼希米聰明就聰明在
[00:17:03.200 --> 00:17:08.200]  不是自己和他的猶大同胞
[00:17:08.200 --> 00:17:10.600]  用兵器
[00:17:10.600 --> 00:17:12.100]  稍後我們會看到很多兵器
[00:17:12.100 --> 00:17:13.200]  去對付敵人
[00:17:13.200 --> 00:17:14.100]  不是
[00:17:14.100 --> 00:17:15.600]  他們最多是自衛的
[00:17:15.600 --> 00:17:17.900]  但是敵人對他們的狡妖
[00:17:17.900 --> 00:17:20.200]  尼希米聰明就聰明在的禱告
[00:17:20.200 --> 00:17:22.000]  是轉向上帝
[00:17:22.000 --> 00:17:29.000]  交給公義的主去仲裁
[00:17:29.000 --> 00:17:30.400]  尼希米在第九節
[00:17:30.400 --> 00:17:33.000]  「然而我們向我們的上帝禱告
[00:17:33.000 --> 00:17:39.400]  由因他們的緣故就派人站崗就夜防備上帝」
[00:17:39.400 --> 00:17:42.000]  尼希米的禱告的同時
[00:17:42.000 --> 00:17:44.400]  他是踏實應對眼前
[00:17:44.400 --> 00:17:46.000]  他處變不驚
[00:17:46.000 --> 00:17:48.400]  他繼續和猶大同胞說
[00:17:48.400 --> 00:17:49.900]  我們不要放棄
[00:17:49.900 --> 00:17:52.900]  我們繼續見招拆招
[00:17:52.900 --> 00:17:54.100]  要站崗
[00:17:54.100 --> 00:17:55.400]  要有人防備
[00:17:55.400 --> 00:17:57.500]  有些小道消息
[00:17:57.500 --> 00:17:58.500]  Fake news
[00:17:58.500 --> 00:18:01.400]  有些不同人的心理戰
[00:18:01.400 --> 00:18:03.800]  他們就要做這些角色
[00:18:03.800 --> 00:18:04.400]  丁姐妹
[00:18:04.400 --> 00:18:05.700]  禱告是非常之重要
[00:18:05.700 --> 00:18:07.500]  對尼希米和他的團隊
[00:18:07.500 --> 00:18:10.000]  對今天你和我作為基督徒
[00:18:10.000 --> 00:18:13.000]  我們自己都是要依靠上帝
[00:18:13.000 --> 00:18:15.900]  求上帝去伸張正義
[00:18:15.900 --> 00:18:20.300]  而不是我們自己私自行動
[00:18:20.300 --> 00:18:21.600]  但是尼希米做齊這些事
