
[00:00:00.000 --> 00:00:02.200]  當我們講到夢的時候
[00:08:19.520 --> 00:08:20.600]  但是你知道嗎
[00:08:20.600 --> 00:08:23.920]  我們對上帝的相信和認識
[00:08:23.920 --> 00:08:28.320]  有的時候低於聖經給我們啓示的那位上帝
[00:08:28.320 --> 00:08:32.040]  聖經所啓示的那位上帝是掌管萬有的
[00:08:32.040 --> 00:08:33.840]  掌管巴比倫的
[00:08:33.840 --> 00:08:35.360]  在巴比倫背後
[00:08:35.360 --> 00:08:37.080]  在尼布賈尼撒背後
[00:08:37.080 --> 00:08:38.280]  在波斯背後
[00:08:38.280 --> 00:08:41.160]  在大力烏王背後有一位上帝
[00:08:41.160 --> 00:08:41.800]  弟兄姊妹
[00:08:41.800 --> 00:08:44.360]  很有意思
[00:08:44.360 --> 00:08:49.120]  歷史讓我們看見滅了以色列的大巴比倫又怎麼樣呢
[00:08:49.120 --> 00:08:51.200]  他即將要被波斯馬代所取代
[00:08:51.200 --> 00:08:51.520]  對吧
[00:08:51.520 --> 00:08:54.440]  取代了大巴比倫的波斯馬代
[00:08:54.440 --> 00:08:55.680]  你又怎麼樣呢
[00:08:55.680 --> 00:08:59.520]  很快你要被希臘的鐵蹄所征服不是嗎
[00:08:59.520 --> 00:09:00.080]  好
[00:09:00.080 --> 00:09:02.720]  你征服了波斯馬代希臘
[00:09:02.720 --> 00:09:04.640]  你又能怎麼樣呢
[00:09:04.640 --> 00:09:05.960]  不多年之後
[00:09:05.960 --> 00:09:09.080]  羅馬帝國要取代他在地上的位置
[00:09:09.080 --> 00:09:12.240]  那今天羅馬帝國在哪裏呢
[00:09:12.240 --> 00:09:14.840]  弟兄姊妹
[00:09:14.840 --> 00:09:15.520]  稀奇了
[00:09:15.520 --> 00:09:19.520]  那一羣愚民
[00:09:19.520 --> 00:09:21.920]  minority
[00:09:21.920 --> 00:09:25.800]  那羣好像那麼vulnerable
[00:09:25.800 --> 00:09:28.880]  那麼容易受到傷害的那麼一小羣人
[00:09:28.880 --> 00:09:33.040]  卻在那羣在萬國當中被拋來拋去的人
[00:09:33.040 --> 00:09:35.240]  卻最終可以survive
[00:09:35.240 --> 00:09:36.480]  最終可以復活
[00:09:36.480 --> 00:09:37.960]  那我要問一個問題了
[00:09:37.960 --> 00:09:41.800]  請問在歷史的舞臺上誰是主角
[00:09:41.800 --> 00:09:42.560]  誰是配角
[00:09:42.560 --> 00:09:49.160]  當然標準答案是神是主角
[00:09:49.160 --> 00:09:50.080]  但是神看不見
[00:09:50.080 --> 00:09:54.520]  神選擇了一般他的God's chosen people
[00:09:54.520 --> 00:09:55.680]  神的選民
[00:09:55.680 --> 00:09:56.800]  舊約是以色列人
[00:09:56.800 --> 00:09:58.120]  新約是他的教會
[00:09:58.120 --> 00:09:59.400]  弟兄姊妹
[00:09:59.400 --> 00:10:01.760]  我們在世界上是何等的軟弱
[00:10:01.760 --> 00:10:03.200]  我們沒有刀劍
[00:10:03.200 --> 00:10:05.080]  我們沒有政治的軍隊
[00:10:05.080 --> 00:10:06.280]  弟兄姊妹
[00:10:06.280 --> 00:10:09.000]  但是但是歷史告訴我們
[00:10:09.000 --> 00:10:11.120]  我們纔是主角
[00:10:11.120 --> 00:10:13.800]  巴比倫是配角
[00:10:13.800 --> 00:10:15.720]  中華人民共和國也是配角
[00:10:15.720 --> 00:10:18.360]  美利堅合衆國還是配角
[00:10:18.360 --> 00:10:21.520]  你們看過《猴龍夢》嗎
[00:10:21.520 --> 00:10:26.360]  有一幕叫做"劉姥姥進大觀園"
[00:10:27.400 --> 00:10:29.720]  劉姥姥有一天進了大觀園之後呢
[00:10:29.720 --> 00:10:30.560]  哎
[00:10:30.560 --> 00:10:31.960]  喫了一道菜
[00:10:31.960 --> 00:10:32.680]  哎
[00:10:32.680 --> 00:10:34.600]  她一喫那道菜好喫得不得了
[00:10:34.600 --> 00:10:35.080]  哎
[00:10:35.080 --> 00:10:36.240]  她就問王熙鳳說
[00:10:36.240 --> 00:10:37.880]  這什麼菜呀
[00:10:37.880 --> 00:10:38.760]  怎麼這麼好喫
[00:10:38.760 --> 00:10:39.640]  什麼
[00:10:39.640 --> 00:10:40.320]  你們知道啊
[00:10:40.320 --> 00:10:42.080]  茄子
[00:10:42.080 --> 00:10:42.800]  茄子
[00:10:42.800 --> 00:10:43.160]  她說
[00:10:43.160 --> 00:10:43.960]  怪怪
[00:10:43.960 --> 00:10:44.440]  茄子
[00:10:44.440 --> 00:10:45.960]  我們家就是種茄子的
[00:10:45.960 --> 00:10:46.960]  我怎麼不
[00:10:46.960 --> 00:10:49.360]  我從來沒有喫過這味的茄子
[00:10:49.360 --> 00:10:52.560]  你說說他怎麼做的
[00:10:52.560 --> 00:10:53.960]  那王熙鳳就跟她說了
[00:10:53.960 --> 00:10:54.920]  這茄子怎麼做的
[00:10:54.920 --> 00:10:55.400]  你記得嗎
[00:10:56.320 --> 00:10:59.680]  先殺一隻老母雞煲湯
[00:10:59.680 --> 00:11:02.080]  然後再宰一隻公雞
[00:11:02.080 --> 00:11:04.600]  用它的那個那個那個炸油
[00:11:04.600 --> 00:11:07.560]  然後再宰一隻廚雞小雞
[00:11:07.560 --> 00:11:09.560]  然後用它的雞脯肉去
[00:11:09.560 --> 00:11:10.440]  那叫什麼呀
[00:11:10.440 --> 00:11:11.240]  去餵它
[00:11:11.240 --> 00:11:12.000]  喂那個湯
[00:11:12.000 --> 00:11:12.960]  然後呢
[00:11:12.960 --> 00:11:14.160]  把這些東西做好了之後
[00:11:14.160 --> 00:11:15.000]  把茄子放進去
[00:11:15.000 --> 00:11:16.120]  然後把那個茄子做出來
[00:11:16.120 --> 00:11:20.400]  這個劉姥姥說
[00:11:20.400 --> 00:11:21.720]  怪怪
[00:11:21.720 --> 00:11:24.760]  喫這個茄子殺了人家一家三口
[00:11:27.320 --> 00:11:30.720]  三隻雞配只茄子
[00:11:30.720 --> 00:11:31.320]  不配
[00:11:31.320 --> 00:11:32.320]  她說
[00:11:32.320 --> 00:11:33.080]  迪歐姊妹
[00:11:33.080 --> 00:11:34.360]  你知道嗎
[00:11:34.360 --> 00:11:40.560]  這個世界上所有強而有看上去強而有勢的帝國都是教會的配角
[00:11:40.560 --> 00:11:46.640]  都是神的選民的配角
[00:11:46.640 --> 00:11:48.880]  我們纔是這出戏的主角
[00:11:48.880 --> 00:11:51.320]  天使人和天使都要看這場戲
[00:11:53.120 --> 00:11:56.480]  天上的聚光燈永遠打在我們的身上
[00:11:56.480 --> 00:12:03.360]  在美國有世界日報
[00:12:03.360 --> 00:12:05.920]  在中國有人命日報
[00:12:05.920 --> 00:12:08.840]  你可能這一輩子都很難上頭版頭條
[00:12:08.840 --> 00:12:09.440]  對吧
[00:12:09.440 --> 00:12:12.440]  因爲頭版頭條都是這個世界上最有權勢的
[00:12:12.440 --> 00:12:15.000]  最有影響力的事件和人物
[00:12:15.000 --> 00:12:16.120]  但你知道嗎
[00:12:16.120 --> 00:12:18.080]  如果有天國日報
[00:12:18.080 --> 00:12:20.520]  如果天上有一份天使日報
[00:12:20.520 --> 00:12:22.000]  你知道今天頭版頭條是什麼嗎
[00:12:24.120 --> 00:12:31.040]  今天在托爾斯伶良堂有一班心靈和誠實在這裏敬拜的人
[00:12:31.040 --> 00:12:35.000]  今天在這個教會里邊又有兩個人聽了福音
[00:12:35.000 --> 00:12:36.560]  接受了救主
[00:12:36.560 --> 00:12:37.160]  迪歐姊妹
[00:12:37.160 --> 00:12:38.440]  這叫做頭版頭條
[00:12:38.440 --> 00:12:41.760]  這個叫做宇宙大事
[00:12:41.760 --> 00:12:51.640]  所以他們看到那位在歷史當中掌權
[00:12:51.640 --> 00:12:56.000]  揀選他們掌管他們命運的上帝的時候
[00:12:56.000 --> 00:12:57.600]  他們就喜樂了
[00:12:57.600 --> 00:12:58.960]  他們好像做夢的人
[00:12:58.960 --> 00:13:01.840]  然後他們在那裏滿口喜笑
[00:13:01.840 --> 00:13:03.320]  滿舌歡呼
[00:13:03.320 --> 00:13:04.880]  他喜樂大喜樂
[00:13:04.880 --> 00:13:06.120]  喜樂到滿意出來
[00:13:06.120 --> 00:13:06.880]  對吧
[00:13:06.880 --> 00:13:08.400]  這叫滿舌
[00:13:08.400 --> 00:13:09.440]  這叫滿口喜笑
[00:13:09.440 --> 00:13:10.840]  這叫滿舌歡呼嘛
[00:13:10.840 --> 00:13:14.040]  但是我們慢一點讀經
[00:13:14.040 --> 00:13:15.440]  試想一下
[00:13:15.440 --> 00:13:18.160]  假如你就在當時的處境當中
[00:13:18.160 --> 00:13:19.040]  設身處境一下
[00:13:19.040 --> 00:13:20.080]  好不好
[00:13:20.080 --> 00:13:23.040]  你真的能笑得出來嗎
[00:13:23.040 --> 00:13:25.400]  你去了巴比倫多少年了
[00:13:25.400 --> 00:13:28.640]  七十年了
[00:13:28.640 --> 00:13:30.960]  你頭三年學外語
[00:13:30.960 --> 00:13:31.960]  接下來十年
[00:13:31.960 --> 00:13:33.600]  可能你十年寒窗苦
[00:13:33.600 --> 00:13:35.400]  終於拿了個學位
[00:13:35.400 --> 00:13:38.680]  然後你好不容易過五關斬六將
[00:13:38.680 --> 00:13:39.640]  拿到一個offer
[00:13:39.640 --> 00:13:41.040]  進了一家公司
[00:13:41.040 --> 00:13:42.640]  然後打拼個十五年之後
[00:13:42.640 --> 00:13:44.720]  你混了一關半職
[00:13:44.720 --> 00:13:46.080]  然後買了房子
[00:13:46.080 --> 00:13:48.280]  三十年房貸剛剛還完
[00:13:48.280 --> 00:13:51.080]  他說回去
[00:13:51.080 --> 00:13:53.360]  離開這大巴比倫
[00:13:53.360 --> 00:13:54.560]  丁梓梅
[00:13:54.560 --> 00:13:57.680]  請問你笑得出來嗎
[00:13:57.680 --> 00:13:59.800]  丁梓梅七十年了
[00:13:59.800 --> 00:14:01.280]  七十年的時間
[00:14:01.280 --> 00:14:05.000]  這裏的一切都讓我如此心嚮往之
[00:14:05.000 --> 00:14:07.840]  這裏的生活讓我樂不思蜀
[00:14:07.840 --> 00:14:09.160]  丁梓梅你知道嗎
[00:14:09.160 --> 00:14:12.080]  我們漸漸忘了那個舊恩夢
[00:14:12.080 --> 00:14:18.240]  我們在我們生命當中佔據我們的是那個金碧輝煌的大巴比倫夢
[00:14:18.240 --> 00:14:21.240]  巴比倫有空中花園
[00:14:21.240 --> 00:14:22.200]  對吧
[00:14:22.200 --> 00:14:24.680]  巴比倫是當時世界上最美的
[00:14:24.680 --> 00:14:26.040]  最富強的一個國家
[00:14:26.040 --> 00:14:26.360]  對吧
[00:14:26.360 --> 00:14:30.240]  丁梓梅七十年了
[00:14:30.240 --> 00:14:34.000]  有誰還記得那個先知的應許
[00:14:34.000 --> 00:14:34.920]  七十年了
[00:14:34.920 --> 00:14:40.400]  還有誰在望穿秋水的等待貝魯歸回的那個日子呢
[00:14:40.400 --> 00:14:42.640]  可能頭三年頭三年的時候
[00:14:42.640 --> 00:14:44.080]  我們熱切的盼望
[00:14:44.080 --> 00:14:46.200]  可能頭五年頭五年的時候
[00:14:46.200 --> 00:14:47.480]  我們耐心等待
[00:14:47.480 --> 00:14:50.720]  可是可是誰又敵得住歲月這把殺豬刀呢
[00:14:50.720 --> 00:14:54.600]  漸漸的
[00:14:54.600 --> 00:14:56.760]  我們忘了那個夢
[00:14:56.760 --> 00:15:00.320]  漸漸的另外一個夢
[00:15:00.320 --> 00:15:03.280]  在我們生命當中掌管了我們
[00:15:03.280 --> 00:15:05.240]  我們其實在等待那個日子
[00:15:05.240 --> 00:15:07.200]  我們理應等待那個日子
[00:15:07.200 --> 00:15:10.600]  但是那個日子在我們的生命當中被淡化了
[00:15:10.600 --> 00:15:13.520]  甚至當那個日子有一天真正到來的時候
[00:15:13.520 --> 00:15:14.080]  丁梓梅
[00:15:15.560 --> 00:15:17.560]  我們沒法回應那個日子
[00:15:17.560 --> 00:15:20.320]  我笑不出來
[00:15:20.320 --> 00:15:25.040]  因爲你世界上的夢受到了衝擊
[00:15:25.040 --> 00:15:28.720]  你有沒有這樣的經歷
[00:15:28.720 --> 00:15:30.880]  你曾經等一個人
[00:15:30.880 --> 00:15:33.680]  然後你再約好了要等他等的時候
[00:15:33.680 --> 00:15:34.560]  他還沒來的時候
[00:15:34.560 --> 00:15:36.200]  你先或者說你先到了
[00:15:36.200 --> 00:15:38.080]  你說你說要不然這樣子吧
[00:15:38.080 --> 00:15:39.120]  你也不想浪費時間
[00:15:39.120 --> 00:15:41.360]  所以你就開始幹一件事吧
[00:15:41.360 --> 00:15:47.440]  你拿出手機來拿出電腦來刷出一信呀打字啊啊啊這個這個拿出本書來讀一讀啊
[00:15:47.440 --> 00:15:49.600]  雖然讀書的人越來越少了啊
[00:15:49.600 --> 00:15:51.520]  但是但是你再做一件事
[00:15:51.520 --> 00:15:52.440]  請注意哈
[00:15:52.440 --> 00:15:54.400]  你做這件事的目的是爲了什麼
[00:15:54.400 --> 00:15:57.080]  等那個人來對不對
[00:15:57.080 --> 00:15:57.760]  對不對
[00:15:57.760 --> 00:15:58.560]  但是呢
[00:15:58.560 --> 00:16:00.160]  結果呢
[00:16:00.160 --> 00:16:01.560]  結果你做這個事情
[00:16:01.560 --> 00:16:02.400]  坐着坐着
[00:16:02.400 --> 00:16:03.320]  對方來了
[00:16:03.320 --> 00:16:04.240]  對方出現了
[00:16:04.240 --> 00:16:06.600]  照理說
[00:16:06.600 --> 00:16:10.760]  你就應該立馬放下手中要做的事跟他走
[00:16:10.760 --> 00:16:11.960]  是吧
[00:16:11.960 --> 00:16:15.480]  因爲因爲你做這件事情本身的目的就是爲了等他嗎
[00:16:15.480 --> 00:16:16.880]  等的人來了嗎
[00:16:16.880 --> 00:16:17.640]  但是呢
[00:16:17.640 --> 00:16:19.080]  但是但是你說哎
[00:16:19.080 --> 00:16:20.920]  你正坐在坐在信頭上
[00:16:20.920 --> 00:16:22.000]  你正好做了一半
