
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹們,不知道你們在過往兩個星期
[00:07:59.000 --> 00:08:05.000]  是去見證另外的一種生命的價值
[00:08:05.000 --> 00:08:10.000]  白福就是另外的生命的價值
[00:08:10.000 --> 00:08:12.000]  就是心靈要謙卑
[00:08:12.000 --> 00:08:15.000]  為那些受傷的人去哀悼
[00:08:15.000 --> 00:08:17.000]  對人要溫柔
[00:08:17.000 --> 00:08:19.000]  饑渴無異
[00:08:19.000 --> 00:08:20.000]  憐恤他人
[00:08:20.000 --> 00:08:23.000]  對神要專心
[00:08:23.000 --> 00:08:27.000]  能夠使人和睦
[00:08:27.000 --> 00:08:30.000]  當基督徒能夠在日常的生活當中
[00:08:30.000 --> 00:08:33.000]  能夠和別人相交的當中
[00:08:33.000 --> 00:08:38.000]  能夠將這種神的美善、這種福氣
[00:08:38.000 --> 00:08:40.000]  能夠表達出來
[00:08:40.000 --> 00:08:42.000]  做調味的工作
[00:08:42.000 --> 00:08:45.000]  使這個世界更有味道
[00:08:45.000 --> 00:08:48.000]  並且這個世界也因為
[00:08:48.000 --> 00:08:51.000]  我們所表達出來的那種白福
[00:08:51.000 --> 00:08:53.000]  那種的美麗
[00:08:53.000 --> 00:08:58.000]  而這個世界去不會這麼腐敗
[00:08:58.000 --> 00:09:00.000]  試想
[00:09:00.000 --> 00:09:02.000]  當你如果是這樣的話
[00:09:02.000 --> 00:09:03.000]  你的生命
[00:09:03.000 --> 00:09:04.000]  我們的生命
[00:09:04.000 --> 00:09:06.000]  是有白福的生命的話
[00:09:06.000 --> 00:09:09.000]  這個世界是會怎樣的
[00:09:09.000 --> 00:09:11.000]  試想假如你是一位老師
[00:09:11.000 --> 00:09:12.000]  你去上班
[00:09:12.000 --> 00:09:13.000]  每天上班
[00:09:13.000 --> 00:09:14.000]  你不需要開車
[00:09:14.000 --> 00:09:16.000]  開著車牌就說
[00:09:16.000 --> 00:09:18.000]  我是基督徒
[00:09:18.000 --> 00:09:19.000]  不需要的
[00:09:19.000 --> 00:09:21.000]  可能你只是要上班的時候
[00:09:21.000 --> 00:09:24.000]  你安安靜靜地回到工作的地方
[00:09:24.000 --> 00:09:26.000]  安安靜靜地做你的事情
[00:09:26.000 --> 00:09:28.000]  你做的事情和其他人做的事情
[00:09:28.000 --> 00:09:29.000]  都是一樣
[00:09:29.000 --> 00:09:30.000]  不過
[00:09:30.000 --> 00:09:32.000]  當你看到一個小朋友是很頑皮
[00:09:32.000 --> 00:09:34.000]  周圍的同事是很不喜歡
[00:09:34.000 --> 00:09:35.000]  很討厭
[00:09:35.000 --> 00:09:36.000]  很麻煩的時候
[00:09:36.000 --> 00:09:38.000]  你卻是愛他
[00:09:38.000 --> 00:09:39.000]  你教他
[00:09:39.000 --> 00:09:41.000]  你提醒他
[00:09:41.000 --> 00:09:43.000]  當你有一個同事
[00:09:43.000 --> 00:09:45.000]  他正在經歷婚姻的危機
[00:09:45.000 --> 00:09:47.000]  你坐在那裡聽他訴怨
[00:09:47.000 --> 00:09:48.000]  在當中
[00:09:48.000 --> 00:09:49.000]  你提醒他
[00:09:49.000 --> 00:09:50.000]  幫助他
[00:09:50.000 --> 00:09:51.000]  鼓勵他
[00:09:51.000 --> 00:09:53.000]  為他禱告
[00:09:53.000 --> 00:09:55.000]  如果這樣的話
[00:09:55.000 --> 00:09:59.000]  你就是地上的鹽
[00:09:59.000 --> 00:10:00.000]  同樣
[00:10:00.000 --> 00:10:02.000]  當你周圍的同事
[00:10:02.000 --> 00:10:03.000]  都是嘻嘻哈哈
[00:10:03.000 --> 00:10:06.000]  說一些很刻薄的笑話的時候
[00:10:06.000 --> 00:10:07.000]  你就在那裡
[00:10:07.000 --> 00:10:09.000]  你不笑
[00:10:09.000 --> 00:10:11.000]  或者當周圍的人在那裡
[00:10:11.000 --> 00:10:13.000]  渲染在那裡作假
[00:10:13.000 --> 00:10:15.000]  你不會
[00:10:15.000 --> 00:10:18.000]  你就是鹽
[00:10:18.000 --> 00:10:20.000]  當你看到周圍的環境
[00:10:20.000 --> 00:10:22.000]  這個局是一個很差的局
[00:10:22.000 --> 00:10:24.000]  人的關係是很差
[00:10:24.000 --> 00:10:25.000]  是很敵對的時候
[00:10:25.000 --> 00:10:27.000]  你偏偏在那裡
[00:10:27.000 --> 00:10:29.000]  是使人和睦
[00:10:29.000 --> 00:10:33.000]  是說出寬恕的重要
[00:10:33.000 --> 00:10:36.000]  或者當你的朋友
[00:10:36.000 --> 00:10:38.000]  是很焦慮
[00:10:38.000 --> 00:10:40.000]  沒有盼望
[00:10:40.000 --> 00:10:44.000]  你卻是帶他來到教會當中
[00:10:44.000 --> 00:10:46.000]  讓他在教會當中
[00:10:46.000 --> 00:10:50.000]  認識經歷耶穌基督的和平
[00:10:50.000 --> 00:10:52.000]  如果這樣的話
[00:10:52.000 --> 00:10:55.000]  你就傳遞了神的和平
[00:10:55.000 --> 00:10:58.000]  你就是鹽的公勇
[00:10:58.000 --> 00:11:02.000]  記不記得我在兩個星期前
[00:11:02.000 --> 00:11:05.000]  我提及一位姊妹的故事
[00:11:05.000 --> 00:11:08.000]  她在2003年
[00:11:08.000 --> 00:11:10.000]  在生命的哀傷當中
[00:11:10.000 --> 00:11:13.000]  她有機會來到我們的教會
[00:11:13.000 --> 00:11:15.000]  就有一位姊妹
[00:11:15.000 --> 00:11:20.000]  就在前面的幾年陪伴她
[00:11:20.000 --> 00:11:22.000]  因為這個緣故
[00:11:22.000 --> 00:11:25.000]  她在我們的教會成長了15年
[00:11:25.000 --> 00:11:27.000]  直到如今
[00:11:27.000 --> 00:11:30.000]  她跟我說她是很喜歡讀聖經的
[00:11:30.000 --> 00:11:32.000]  不知道你們是不是這麼喜歡讀呢?
[00:11:32.000 --> 00:11:35.000]  是逐句逐句地讀
[00:11:35.000 --> 00:11:37.000]  逐句逐句地讀
[00:11:37.000 --> 00:11:39.000]  並且一個星期
[00:11:39.000 --> 00:11:41.000]  有三次的機會
[00:11:41.000 --> 00:11:43.000]  跟別人一起讀聖經
[00:11:43.000 --> 00:11:44.000]  讀得很開心
[00:11:44.000 --> 00:11:46.000]  不知道你們會不會呢?
[00:11:46.000 --> 00:11:48.000]  並且她見到教會有需要
[00:11:48.000 --> 00:11:50.000]  見到有地方有需要的時候
[00:11:50.000 --> 00:11:54.000]  她就在當中默默地奉獻
[00:11:54.000 --> 00:11:57.000]  她是我們當中的鹽
[00:11:57.000 --> 00:12:00.000]  她是地上的鹽
[00:12:00.000 --> 00:12:03.000]  她是教會的鹽
[00:12:03.000 --> 00:12:06.000]  同樣那位姊妹
[00:12:06.000 --> 00:12:08.000]  在她15年之前
[00:12:08.000 --> 00:12:10.000]  是這麼艱難的時候
[00:12:10.000 --> 00:12:12.000]  跟她一起在教會當中
[00:12:12.000 --> 00:12:14.000]  陪伴她幾年
[00:12:14.000 --> 00:12:17.000]  其實這個姊妹都是鹽
[00:12:17.000 --> 00:12:21.000]  她帶來用處使人得福
[00:12:21.000 --> 00:12:25.000]  當然這位是我們教會15年的姊妹
[00:12:25.000 --> 00:12:31.000]  她都是帶來用處使人得福
[00:12:31.000 --> 00:12:33.000]  當我說這個故事的時候
[00:12:33.000 --> 00:12:34.000]  你們有沒有想起
[00:12:34.000 --> 00:12:37.000]  你們是不是人帶你們來的?
[00:12:37.000 --> 00:12:40.000]  曾幾何時你們都是人帶你們來的
[00:12:40.000 --> 00:12:43.000]  曾幾何時你們個個都是鹽來的
[00:12:43.000 --> 00:12:46.000]  不過現在不知道我們有沒有帶人來呢?
[00:12:46.000 --> 00:12:49.000]  其實很簡單的嘛
[00:12:49.000 --> 00:12:52.000]  你帶人來到教會當中
[00:12:52.000 --> 00:12:57.000]  讓他能夠經歷到神的平安和平
[00:12:57.000 --> 00:13:00.000]  讓他能夠得福
[00:13:00.000 --> 00:13:02.000]  你就是鹽
[00:13:02.000 --> 00:13:05.000]  所以今天早上我跟你說這些故事
[00:13:05.000 --> 00:13:07.000]  我想再提醒你們
[00:13:07.000 --> 00:13:09.000]  耶穌基督跟你們說
[00:13:09.000 --> 00:13:11.000]  你們是誰?
[00:13:11.000 --> 00:13:14.000]  你們的身份是什麼?
[00:13:14.000 --> 00:13:17.000]  你們是地上的鹽
[00:13:17.000 --> 00:13:20.000]  但是耶穌基督又提醒我們
[00:13:20.000 --> 00:13:24.000]  祂說你們可以失去鹹味的
[00:13:24.000 --> 00:13:26.000]  所以耶穌基督就說
[00:13:26.000 --> 00:13:29.000]  鹽若失了味,怎能叫他再鹹呢?
[00:13:29.000 --> 00:13:31.000]  以後無用
[00:13:31.000 --> 00:13:35.000]  不過凋在外面被人踐踏了
[00:13:35.000 --> 00:13:38.000]  簡單來說,基督徒會失去鹹味的
[00:13:38.000 --> 00:13:41.000]  就是沒有在日常生活當中
[00:13:41.000 --> 00:13:44.000]  去表達出這種基督徒的品格
[00:13:44.000 --> 00:13:46.000]  沒有基督徒品格
[00:13:46.000 --> 00:13:49.000]  就是跟這個世界一模一樣
[00:13:49.000 --> 00:13:53.000]  我們就變成跟這個世界的思想價值美德
[00:13:53.000 --> 00:13:56.000]  是沒有什麼分別的
[00:13:56.000 --> 00:13:58.000]  失去了鹹味
[00:13:58.000 --> 00:14:01.000]  我們對基督來說是沒有用的
[00:14:01.000 --> 00:14:03.000]  對教會來說是沒有用的
[00:14:03.000 --> 00:14:06.000]  對神的國度來說是沒有用的
[00:14:06.000 --> 00:14:09.000]  我們再不能夠用我們的品格
[00:14:09.000 --> 00:14:12.000]  去調味和去防腐
[00:14:12.000 --> 00:14:15.000]  結果就是基督徒
[00:14:15.000 --> 00:14:20.000]  這些基督徒被凋在街道上
[00:14:20.000 --> 00:14:25.000]  成為街道上的垃圾
[00:14:25.000 --> 00:14:27.000]  任人踐踏
[00:14:27.000 --> 00:14:30.000]  因為他們沒有用
[00:14:30.000 --> 00:14:32.000]  無效
[00:14:32.000 --> 00:14:36.000]  為什麼基督徒會無用無效
[00:14:36.000 --> 00:14:40.000]  成為垃圾呢?
[00:14:40.000 --> 00:14:42.000]  我們都是想一想
[00:14:42.000 --> 00:14:44.000]  其實一個生命的現實就是
[00:14:44.000 --> 00:14:51.000]  基督徒都是很想在社會的階梯上去爬
[00:14:51.000 --> 00:14:55.000]  我們希望能夠獲取世上的成功
[00:14:55.000 --> 00:14:57.000]  所以要成功的話
[00:14:57.000 --> 00:15:00.000]  我們需要有不同的面孔
[00:15:00.000 --> 00:15:02.000]  我們要有基督徒的面孔
[00:15:02.000 --> 00:15:05.000]  我們要有這個世界的面孔
[00:15:05.000 --> 00:15:08.000]  我們或者要有一點點基督徒的品格
[00:15:08.000 --> 00:15:11.000]  我們要有這個世界的品格
[00:15:11.000 --> 00:15:13.000]  所以在這個世界當中
[00:15:13.000 --> 00:15:16.000]  我們的思想、我們的行為、我們的價值
[00:15:16.000 --> 00:15:21.000]  就是世界的思想、世界的行為、世界的價值
[00:15:21.000 --> 00:15:23.000]  所以一至六
[00:15:23.000 --> 00:15:27.000]  我們的樣貌是世界的樣貌
[00:15:27.000 --> 00:15:29.000]  是世界的品性
[00:15:29.000 --> 00:15:31.000]  星期日
[00:15:31.000 --> 00:15:33.000]  如果還記得的話
[00:15:33.000 --> 00:15:40.000]  我們會掛上我們基督徒的樣貌、品性、價值
[00:15:40.000 --> 00:15:43.000]  但是對於耶穌基督來說
[00:15:43.000 --> 00:15:45.000]  這些基督徒
[00:15:45.000 --> 00:15:48.000]  他們是無用的
[00:15:48.000 --> 00:15:52.000]  他們是無效的
[00:15:52.000 --> 00:15:57.000]  Oliver Holmes是一個法官
[00:15:57.000 --> 00:16:01.000]  他爸爸是一個著名的美國的詩人
[00:16:01.000 --> 00:16:05.000]  他揶揄過我們這班牧師
[00:16:05.000 --> 00:16:11.000]  他說:假如你們這班牧師傳道人
[00:16:11.000 --> 00:16:14.000]  是做得有承擔
[00:16:14.000 --> 00:16:17.000]  讓人知道你們是會承擔的話
[00:16:17.000 --> 00:16:22.000]  或者我都會來教會侍奉的
[00:16:22.000 --> 00:16:27.000]  施暴真是著名的英國的浸信會的牧師
[00:16:27.000 --> 00:16:31.000]  你們知不知道其實他一生是有抑鬱的
[00:16:31.000 --> 00:16:35.000]  不過他是經歷福音的大能
[00:16:35.000 --> 00:16:37.000]  是因為福音的緣故
[00:16:37.000 --> 00:16:39.000]  他有生命的喜樂
[00:16:39.000 --> 00:16:41.000]  生命的平安
[00:16:41.000 --> 00:16:44.000]  有一天他在傳道人學院當中
[00:16:44.000 --> 00:16:47.000]  他講到什麼叫天堂、什麼叫地獄
[00:16:47.000 --> 00:16:49.000]  他就這樣講
[00:16:49.000 --> 00:16:53.000]  他說:當你們宣講天堂的時候
[00:16:53.000 --> 00:16:56.000]  你們的面孔要發出光芒
[00:16:56.000 --> 00:16:59.000]  你們的臉孔要反映出一種喜樂
[00:16:59.000 --> 00:17:01.000]  是永恆的喜樂
[00:17:01.000 --> 00:17:04.000]  是一種永恆的光芒
[00:17:04.000 --> 00:17:08.000]  當你們要講到地獄的時候
[00:17:08.000 --> 00:17:10.000]  就不用了
[00:17:10.000 --> 00:17:14.000]  看你們的樣子已經可以了
[00:17:14.000 --> 00:17:17.000]  施暴真就是講到我們的格局
[00:17:17.000 --> 00:17:19.000]  講到我們的實況
[00:17:19.000 --> 00:17:22.000]  我希望我們城鎮家的人
[00:17:22.000 --> 00:17:26.000]  不是看樣子一看就知道是地獄的樣貌
[00:17:26.000 --> 00:17:29.000]  主日求你憐憫,不會的,不會的
[00:17:29.000 --> 00:17:31.000]  我們心甘怕望
[00:17:31.000 --> 00:17:37.000]  我們真的不會成為無用的鹽
[00:17:37.000 --> 00:17:44.000]  當我們想到原來我們會這麼淪盡的時候
[00:17:44.000 --> 00:17:47.000]  是在一種不是很快樂的思考當中
[00:17:47.000 --> 00:17:50.000]  但是我們又轉到一個快樂的思考
[00:17:50.000 --> 00:17:53.000]  因為耶穌基督跟我們又再講
[00:17:53.000 --> 00:17:58.000]  說你們是世上的光
[00:17:58.000 --> 00:18:02.000]  光的特性是驅除黑暗
[00:18:02.000 --> 00:18:05.000]  光是能夠把物體顯露出來
[00:18:05.000 --> 00:18:09.000]  把隱藏的地方顯露出來
[00:18:09.000 --> 00:18:12.000]  基督徒是世上的光
[00:18:12.000 --> 00:18:17.000]  就是與黑暗是敵對黑暗
[00:18:17.000 --> 00:18:23.000]  光是要照破人的無知、自私和偏見
[00:18:23.000 --> 00:18:26.000]  所以基督徒作為光
[00:18:26.000 --> 00:18:29.000]  是要把光傳開去
[00:18:29.000 --> 00:18:33.000]  基督徒的說話、他的行為
[00:18:33.000 --> 00:18:40.000]  是需要能夠把光照進人生命裡面的黑暗
[00:18:40.000 --> 00:18:42.000]  所以耶穌基督就這麼說
[00:18:42.000 --> 00:18:47.000]  讓你們的光在人的面前去照亮
[00:18:47.000 --> 00:18:50.000]  以致人看見你們的好行為
[00:18:50.000 --> 00:18:54.000]  歸榮耀及天上的福
[00:18:54.000 --> 00:18:57.000]  基督徒照明的地方
[00:18:57.000 --> 00:18:59.000]  這句的意思是什麼呢?
[00:18:59.000 --> 00:19:02.000]  是歸天上的福
[00:19:02.000 --> 00:19:04.000]  不是歸自己
[00:19:04.000 --> 00:19:07.000]  基督徒不是要照亮自己
[00:19:07.000 --> 00:19:14.000]  基督徒是要照亮他人,以致其他人看見神的道路
[00:19:14.000 --> 00:19:17.000]  Tony Campolo
[00:19:17.000 --> 00:19:22.000]  是浸信會的牧師,也是大學的教授
[00:19:22.000 --> 00:19:25.000]  牧師說到一個故事
[00:19:25.000 --> 00:19:30.000]  是關於在日常的生活當中成為光的故事
[00:19:30.000 --> 00:19:34.000]  有一位年輕的教授
[00:19:34.000 --> 00:19:36.000]  他是教英國的文學
[00:19:36.000 --> 00:19:39.000]  他在新澤西州的一所大學教書
[00:19:39.000 --> 00:19:42.000]  但是他決定不教書了
[00:19:42.000 --> 00:19:44.000]  於是他的媽媽很擔心
[00:19:44.000 --> 00:19:47.000]  就請金牧師勸他的兒子
[00:19:47.000 --> 00:19:51.000]  金牧師勸他的兒子,但是勸也無效
[00:19:51.000 --> 00:19:56.000]  這個兒子就說,我覺得我的決定是對的
[00:19:56.000 --> 00:19:59.000]  於是金牧師最後就問這位年輕人
[00:19:59.000 --> 00:20:03.000]  你將來怎樣去生活啊?
[00:20:03.000 --> 00:20:07.000]  年輕人就說,我已經成為一位郵差
[00:20:07.000 --> 00:20:15.000]  金牧師就說,一位哲學博士的郵差也挺特別的
[00:20:15.000 --> 00:20:17.000]  這個年輕人又大笑
[00:20:17.000 --> 00:20:20.000]  就說,是啊,這類人不是很多的
[00:20:20.000 --> 00:20:23.000]  於是金教授就說,那你要成為一位郵差的話
[00:20:23.000 --> 00:20:26.000]  你要成為一位最好的郵差
[00:20:26.000 --> 00:20:30.000]  這個年輕人就說,不是啊,我是一個很差的郵差
[00:20:30.000 --> 00:20:34.000]  因為我的同事每天派信,兩點半就派完了
[00:20:34.000 --> 00:20:37.000]  最多三點就派完了
[00:20:37.000 --> 00:20:40.000]  我就是五點鐘才派完
[00:20:40.000 --> 00:20:44.000]  金牧師就說,為什麼要用這麼久的時間?
[00:20:44.000 --> 00:20:47.000]  這個年輕人就說,我去探訪
[00:20:47.000 --> 00:20:50.000]  原來在我還沒有做郵差之前
[00:20:50.000 --> 00:20:53.000]  我不知道這班人,我派信這條路的人
[00:20:53.000 --> 00:20:56.000]  原來這麼多人沒有人探訪
[00:20:56.000 --> 00:20:58.000]  他們都在哀傷當中
[00:20:58.000 --> 00:21:00.000]  他們在困難的當中
[00:21:00.000 --> 00:21:03.000]  而有些人是喜歡讀文學
[00:21:03.000 --> 00:21:06.000]  他們是藉著讀文學來得到生命的安慰
[00:21:06.000 --> 00:21:10.000]  他們都想別人聽到他們怎樣得到生命的安慰
[00:21:10.000 --> 00:21:13.000]  所以我陪他們,我想聽他們的故事
