
[00:00:00.000 --> 00:00:02.900]  好,大英節目,我們一起先低頭祈禱
[00:18:55.260 --> 00:18:59.940]  使耶穌的身也在我們身上作動
[00:18:59.940 --> 00:19:01.260]  黑暗的環境
[00:19:01.260 --> 00:19:02.700]  困難的日子
[00:19:02.700 --> 00:19:06.500]  有時真的可能會將我們打倒
[00:19:06.500 --> 00:19:09.180]  但是我們就有那份韌力
[00:19:09.180 --> 00:19:11.940]  可以打倒了卻不至死亡
[00:19:11.940 --> 00:19:15.700]  因為我們身上常帶著耶穌的死
[00:19:15.700 --> 00:19:19.940]  使耶穌的身也在我們心裏面去發動
[00:19:19.940 --> 00:19:23.820]  第二種的改變就是自由
[00:19:23.820 --> 00:19:27.380]  因為他們所負的重壓和堅信的仗
[00:19:27.380 --> 00:19:28.980]  並欺壓他們人的棍
[00:19:28.980 --> 00:19:30.220]  你都自驚自斷
[00:19:30.220 --> 00:19:31.500]  很像是在米甸的日子
[00:19:31.500 --> 00:19:36.340]  米甸的日子在聖經當中
[00:19:36.340 --> 00:19:40.300]  很自然地聯想到基甸的時期
[00:19:40.300 --> 00:19:41.500]  是施忌的時候
[00:19:41.500 --> 00:19:42.300]  基甸的日子
[00:19:42.300 --> 00:19:45.660]  講到米甸人將以色列人壓榨得很慘
[00:19:45.660 --> 00:19:48.420]  甚至乎你記得神呼召基甸的時候
[00:19:48.420 --> 00:19:54.500]  基甸其實都是一個比較有錢家庭
[00:19:54.500 --> 00:19:57.140]  所以它還是有田有些出產的
[00:19:57.140 --> 00:19:59.220]  但講到基甸要打谷的時候
[00:19:59.220 --> 00:20:01.300]  就躲在房間裏面打
[00:20:01.300 --> 00:20:04.180]  一般打谷是怎樣的呢
[00:20:04.180 --> 00:20:06.020]  就是在露天打的
[00:20:06.020 --> 00:20:10.140]  因為你揚出那些打出來的谷腔
[00:20:10.140 --> 00:20:12.700]  就是在露天那裏
[00:20:12.700 --> 00:20:15.860]  但是基甸他們因為怕被人搶掠
[00:20:15.860 --> 00:20:18.540]  就躲在房間裏面打
[00:20:18.540 --> 00:20:20.700]  又講到他們武器那些
[00:20:20.700 --> 00:20:22.460]  各樣東西其實都是很缺乏的
[00:20:22.460 --> 00:20:23.420]  物資很缺乏的
[00:20:23.420 --> 00:20:25.180]  因為經常被人搶掠的
[00:20:25.180 --> 00:20:26.860]  那是一種被欺壓的日子
[00:20:26.860 --> 00:20:28.660]  所以講到米甸的日子
[00:20:28.660 --> 00:20:31.140]  他們以色列人是很記得的
[00:20:31.140 --> 00:20:33.340]  但是這裏就講到
[00:20:33.340 --> 00:20:34.820]  第二種的改變是什麼呢
[00:20:34.820 --> 00:20:36.260]  第一種就是有喜樂
[00:20:36.260 --> 00:20:39.700]  黑暗中的人對於神有盼望的時候
[00:20:39.700 --> 00:20:40.460]  他們有喜樂
[00:20:40.460 --> 00:20:42.700]  第二種就是他們感受到
[00:20:42.700 --> 00:20:43.980]  雖然是有重壓
[00:20:43.980 --> 00:20:45.820]  但是他們是有自由的
[00:20:45.820 --> 00:20:48.780]  他說他們所重負的
[00:20:48.780 --> 00:20:50.020]  肩頭上的杖
