
[00:00:00.000 --> 00:00:03.340]  同大家睇一個圖片應該大家睇知道係咩嚟㗎喇
[00:13:19.540 --> 00:13:22.300]  除咗我哋嗰啲嘅過犯之外
[00:13:22.300 --> 00:13:25.900]  仲有啲乜嘢會阻礙我哋同神親近我
[00:13:25.900 --> 00:13:28.620]  我哋都唔係成日犯罪嘅人 我希望係啦
[00:13:28.620 --> 00:13:30.900]  你唔係成日犯罪嘅係咪
[00:13:30.900 --> 00:13:32.300]  但你諗一諗
[00:13:32.300 --> 00:13:33.780]  有啲乜嘢現在
[00:13:33.780 --> 00:13:38.940]  喺你同神當中成為一啲嘅阻礙
[00:13:38.940 --> 00:13:40.380]  我發覺好多人係咩嘢呢
[00:13:40.380 --> 00:13:41.900]  係我哋嘅工作啦 剛才講過
[00:13:41.900 --> 00:13:44.180]  佢係工作狂嚟㗎嘛
[00:13:44.180 --> 00:13:47.380]  喺佢嘅生命當中似乎就係做工做工做工
[00:13:47.380 --> 00:13:48.900]  有啲人呢
[00:13:48.900 --> 00:13:50.940]  佢嘅事業啦 佢嘅家庭啦
[00:13:50.940 --> 00:13:53.700]  學生去做功課都未定啦 講paper啦係咪呀
[00:13:53.700 --> 00:13:57.380]  要做功課要考試啦
[00:13:57.380 --> 00:13:59.660]  請大家唔好誤會呢
[00:13:59.660 --> 00:14:02.020]  即係我話大家嘅工作唔緊要
[00:14:02.020 --> 00:14:05.020]  學業唔緊要 家庭唔緊要 朋友唔緊要 唔係
[00:14:05.020 --> 00:14:07.300]  呢個唔係我要講嘅意思
[00:14:07.300 --> 00:14:08.860]  我要講嘅係咩嘢呢
[00:14:08.860 --> 00:14:12.780]  我要講嘅就係話我哋生活嘅優先呀
[00:14:12.780 --> 00:14:14.340]  我哋生活嘅優先呀
[00:14:14.340 --> 00:14:20.300]  應該係放在神所關心嗰啲屬天嘅思想上面
[00:14:20.300 --> 00:14:22.260]  因為呢啲地上嘅事
[00:14:22.260 --> 00:14:23.620]  包括我剛剛講嘅
[00:14:23.620 --> 00:14:27.140]  你嘅學業呀 你嘅家庭呀 你嘅事業呀 你嘅朋友
[00:14:27.140 --> 00:14:28.940]  都會過去嘅
[00:14:28.940 --> 00:14:31.660]  呢啲全部都會過去 係地上嘅事嚟
[00:14:31.660 --> 00:14:33.940]  而且呢 老老實實啦係咪呀
[00:14:33.940 --> 00:14:37.260]  呢啲嘢呢 時時會帶畀我哋好多嘅煩惱
[00:14:37.260 --> 00:14:38.900]  好多嘅問題 好多嘅問題就係
[00:14:38.900 --> 00:14:43.500]  喺呢啲咁嘅過程當中呢 令我哋更加煩惱
[00:14:43.500 --> 00:14:46.740]  但係聖經話我哋將我哋生命嘅優先放在神嘅手上面
[00:14:46.740 --> 00:14:48.860]  放在屬天嘅思想上面
[00:14:48.860 --> 00:14:51.500]  而耶穌畀我哋應祂係乜嘢呢
[00:14:51.500 --> 00:14:56.380]  當我哋學習將我哋生命嘅優先放在神所關心嘅事實上面嘅時候
[00:14:56.380 --> 00:14:57.900]  耶穌畀我哋應祂係乜嘢呀
[00:14:57.900 --> 00:15:01.020]  佢話我實在地告訴你哋
[00:15:01.020 --> 00:15:04.060]  凡係為我或者為福音
[00:15:04.060 --> 00:15:10.460]  撇下咗房屋 兄弟 姊妹 父母 兒女 或田地
[00:15:10.460 --> 00:15:15.100]  必定在今世收穫更多
[00:15:15.100 --> 00:15:20.220]  祂將得到百倍嘅房屋 兄弟 姊妹 母親 兒女 或者田地
[00:15:20.220 --> 00:15:24.060]  並且要遭受迫害而再來世
[00:15:24.060 --> 00:15:27.900]  祂將得到永恆嘅生命
[00:15:27.900 --> 00:15:30.700]  如果我哋能夠將我哋嘅生活嘅重點
[00:15:30.700 --> 00:15:36.860]  我哋人生嘅目標 我哋嘅一個優先嘅放在神所關心嘅事情上面嘅時候
[00:15:36.860 --> 00:15:39.020]  聖經話畀我哋知道 耶穌畀我哋應祂話
[00:15:39.020 --> 00:15:42.780]  其他我哋所要嘅呢 祂都會賜畀我哋嘅
[00:15:42.780 --> 00:15:46.140]  就係我哋嘅房屋 妻子 兒女
[00:15:46.140 --> 00:15:47.900]  我哋想擁有享受嘅一切
[00:15:47.900 --> 00:15:50.860]  神會加倍嘅去賜畀我哋
[00:15:50.860 --> 00:15:53.340]  彼得都係咁教我哋嘅
[00:15:53.340 --> 00:15:56.220]  彼得話 你哋既因信從真理
[00:15:56.220 --> 00:15:57.900]  潔淨咗自己嘅心
[00:15:57.900 --> 00:15:59.900]  以至愛弟兄沒有虛假
[00:15:59.900 --> 00:16:06.540]  就當從心裡彼此切實相愛
[00:16:06.540 --> 00:16:08.780]  讀咗好多聖經咁照
[00:16:08.780 --> 00:16:10.620]  呢節聖經彼得話畀我哋知
[00:16:10.620 --> 00:16:14.140]  當我哋立志按住聖經
[00:16:14.140 --> 00:16:16.620]  所啟示嘅真理去過生活
[00:16:16.620 --> 00:16:21.500]  我哋嘅心思意念就會慢慢被聖靈去調教
[00:16:21.500 --> 00:16:25.980]  我哋心裡面嘅污穢就會慢慢被神去洗乾淨
[00:16:25.980 --> 00:16:31.820]  讓我哋可以從心裡面去做天父上帝要我哋去做嘅事
[00:16:31.820 --> 00:16:39.660]  將佢對世人嘅愛可以切實嘅去帶到人群當中
[00:16:39.660 --> 00:16:45.740]  所以保羅話喺第三章第五節
[00:16:45.740 --> 00:16:47.740]  保羅話如果係咁樣嘅時候
[00:16:47.740 --> 00:16:49.340]  我哋應該點樣做呢
[00:16:49.340 --> 00:16:55.820]  我哋應該至死在你哋身上作崇嘅嗰啲屬世嘅慾望
[00:16:55.820 --> 00:16:59.260]  就如淫亂污穢邪情惡慾和貪婪
[00:16:59.260 --> 00:17:06.860]  由於這些事上帝嘅義憤將臨到那些不順從他的人
[00:17:06.860 --> 00:17:11.180]  你哋從前也曾經生活在這一類慾望中
[00:17:11.180 --> 00:17:12.940]  受他們的支配
[00:17:12.940 --> 00:17:16.620]  但是現在你哋必須跟著這些事
[00:17:16.620 --> 00:17:20.140]  不可再有憤怒暴戾和仇恨
[00:17:20.140 --> 00:17:22.620]  不可說誹謗污穢嘅話
[00:17:22.620 --> 00:17:24.700]  不可彼此欺騙
[00:17:24.700 --> 00:17:28.380]  因為你哋已經脫掉舊我和舊習慣
[00:17:28.380 --> 00:17:37.980]  幻想了新我,這新我由創造上帝按照自己的形象不斷地加以更新
[00:17:37.980 --> 00:17:42.220]  能夠完全地認識他
