
[00:00:00.000 --> 00:00:01.360]  大家再請我們祈禱
[00:01:55.760 --> 00:01:59.060]  祢將我們藏在祢自己的愛當中
[00:01:59.060 --> 00:02:01.220]  主,我們因為祢的慈愛
[00:02:01.220 --> 00:02:04.580]  我們可以放膽的來到祂每一天的生活
[00:02:04.580 --> 00:02:06.760]  知道我們可以靠著祢
[00:02:06.760 --> 00:02:10.280]  能夠剛強、能夠可以見證祢
[00:02:10.280 --> 00:02:15.200]  也都在過程中領受祢要給我們豐盛的生命
[00:02:15.200 --> 00:02:18.480]  如今我們再一次打開聖經思想祢的說話
[00:02:18.480 --> 00:02:20.080]  主,我們等候祢
[00:02:20.080 --> 00:02:22.080]  等候聖靈的恩惠
[00:02:22.080 --> 00:02:25.480]  指教我們領受祢自己的真理
[00:02:25.480 --> 00:02:29.240]  我們祈禱仰望奉耶穌基督成名求
[00:02:29.240 --> 00:02:30.240]  阿門
[00:02:30.240 --> 00:02:34.080]  我們今天再思想登山部分
[00:02:34.080 --> 00:02:36.400]  馬太福音第七章的經文
[00:02:36.400 --> 00:02:37.900]  大家再揭開聖經
[00:02:37.900 --> 00:02:39.900]  我們一起來思想
[00:02:39.900 --> 00:02:47.240]  當我們之前讀到主耶穌吩咐我們
[00:02:47.240 --> 00:02:50.200]  先求祂的國和祂的義
[00:02:50.200 --> 00:02:53.320]  一種生命的整個人生的取向
[00:02:53.320 --> 00:02:55.480]  來到第七章的時候
[00:02:55.480 --> 00:02:58.560]  主耶穌很清楚提醒祂的門徒
[00:02:58.560 --> 00:03:01.400]  要留心我們的人際關係
[00:03:01.400 --> 00:03:05.080]  一開始就提到不要論斷
[00:03:05.080 --> 00:03:08.640]  不要對別人有惡意的批評
[00:03:08.640 --> 00:03:11.720]  我記得剛剛也都是早一陣子
[00:03:11.720 --> 00:03:12.960]  看到一段的新聞
[00:03:12.960 --> 00:03:14.400]  大家可能都會留意到
[00:03:14.400 --> 00:03:16.680]  在澳洲發生一件事情
[00:03:16.680 --> 00:03:20.400]  一位很著名的電視節目主持人
[00:03:20.400 --> 00:03:22.560]  也曾經是一位模特兒
[00:03:22.560 --> 00:03:24.560]  Charlotte Dawson
[00:03:24.560 --> 00:03:28.320]  這位女士被發現在她自己的住宅
[00:03:28.320 --> 00:03:31.000]  在自己上吊自盡
[00:03:31.000 --> 00:03:34.440]  這件事情對整個社會很轟動
[00:03:34.440 --> 00:03:37.760]  他們都問為什麼她會自殺呢
[00:03:37.760 --> 00:03:40.520]  後來發現這位女士
[00:03:40.520 --> 00:03:43.280]  是因為她曾經參與了一個
[00:03:43.280 --> 00:03:47.920]  叫做反網絡的謾罵的運動
[00:03:47.920 --> 00:03:49.840]  因為她發覺很多人
[00:03:49.840 --> 00:03:53.040]  在網絡上隨便的責罵別人
[00:03:53.040 --> 00:03:54.640]  她很反對這件事情
[00:03:54.640 --> 00:03:56.400]  所以參與了這個運動
[00:03:56.400 --> 00:03:58.760]  來抗衡這種的趨勢
[00:03:58.760 --> 00:04:02.040]  但正因為她參與了這個運動之後
[00:04:02.040 --> 00:04:05.320]  就發覺很多人轉而集中攻擊她
[00:04:05.320 --> 00:04:08.360]  因此她成為了眾志之的
[00:04:08.360 --> 00:04:12.360]  很多人留言來批評她、責罵她
[00:04:12.360 --> 00:04:15.480]  甚至有些人說:你去自殺吧
[00:04:15.480 --> 00:04:19.760]  這位女士她自己曾經有一些
[00:04:19.760 --> 00:04:22.120]  抑鬱症的背景
[00:04:22.120 --> 00:04:24.200]  在這些壓力之下
[00:04:24.200 --> 00:04:26.520]  她就真的自殺
[00:04:26.520 --> 00:04:29.440]  這件事情發生之後
[00:04:29.440 --> 00:04:32.240]  令到當地的社會有很多的反省
[00:04:32.240 --> 00:04:33.880]  也深深體會到
[00:04:33.880 --> 00:04:37.000]  其實不單止暴力可以殺人
[00:04:37.000 --> 00:04:40.240]  言語暴力都可以殺人
[00:04:40.240 --> 00:04:43.280]  也帶來了給人有很多方面的傷害
[00:04:43.280 --> 00:04:45.400]  當我看到這段新聞的時候
[00:04:45.400 --> 00:04:46.440]  我都會想像
[00:04:46.440 --> 00:04:48.880]  其實今天大家都會體會
[00:04:48.880 --> 00:04:53.440]  當人認為自己就是最高的法官的時候
[00:04:53.440 --> 00:04:55.800]  認為我所說的就是真理
[00:04:55.800 --> 00:04:58.000]  有時不理事實的狀況
[00:04:58.000 --> 00:04:59.440]  就會很多時候有一些
[00:04:59.440 --> 00:05:03.160]  很多對別人的批評和攻擊
[00:05:03.160 --> 00:05:04.920]  產生對人的傷害
[00:05:04.920 --> 00:05:06.920]  這個正是我們今天
[00:05:06.920 --> 00:05:08.680]  其實在我們所身處的社會
[00:05:08.680 --> 00:05:10.360]  都見到的情況
[00:05:10.360 --> 00:05:13.720]  而主耶穌在很多年之前
[00:05:13.720 --> 00:05:15.160]  當祂和祂的門徒
[00:05:15.160 --> 00:05:17.920]  來到講述天國的道理的時候
[00:05:17.920 --> 00:05:20.640]  祂就提醒祂的門徒
[00:05:20.640 --> 00:05:23.920]  要留心不要去論斷人
[00:05:23.920 --> 00:05:28.960]  要去留意用因言去待人
[00:05:28.960 --> 00:05:31.760]  大家看看聖經主耶穌所說的話
[00:05:31.760 --> 00:05:33.440]  第七章第一節
[00:05:33.440 --> 00:05:35.600]  主耶穌說:不可判斷人
[00:05:35.600 --> 00:05:37.960]  免得你們被判斷
[00:05:37.960 --> 00:05:38.960]  在和合本所說
[00:05:38.960 --> 00:05:41.040]  你們不要論斷人
[00:05:41.040 --> 00:05:43.800]  免得你們被論斷
[00:05:43.800 --> 00:05:47.400]  這裡所說的論斷
[00:05:47.400 --> 00:05:49.920]  不是我們一般所講及的
[00:05:49.920 --> 00:05:52.680]  我們一些的判斷
[00:05:52.680 --> 00:05:56.320]  這裡所特別指出的是一些惡意的批評
[00:05:56.320 --> 00:06:00.440]  是嘗試不留餘地
[00:06:00.440 --> 00:06:02.680]  一些很高標準的
[00:06:02.680 --> 00:06:04.920]  特別針對某一些人
[00:06:04.920 --> 00:06:07.520]  作出對他們的批評
[00:06:08.000 --> 00:06:10.400]  而且是一種習慣性的行動
[00:06:10.400 --> 00:06:13.280]  主耶穌說你們要小心
[00:06:13.280 --> 00:06:15.960]  不要去惡意去批評別人
[00:06:15.960 --> 00:06:17.880]  當然主沒有說
[00:06:17.880 --> 00:06:21.760]  我們不可以作出一些正確的判斷
[00:06:21.760 --> 00:06:24.640]  我們生活上都需要常常留心
[00:06:24.640 --> 00:06:28.200]  作出不同的判斷
[00:06:28.200 --> 00:06:29.640]  聖經也特別提出
[00:06:29.640 --> 00:06:32.520]  我們要按真理作出判斷
[00:06:32.520 --> 00:06:33.680]  如果你記得主耶穌在
[00:06:33.680 --> 00:06:36.120]  《約翰福音》第七章二十四節
[00:06:36.120 --> 00:06:37.680]  同時這樣提
[00:06:37.680 --> 00:06:39.280]  祂說你們要留心
[00:06:39.280 --> 00:06:43.200]  不要按外貌斷定是非
[00:06:43.200 --> 00:06:46.240]  而是要按公平斷定是非
[00:06:46.240 --> 00:06:48.520]  當你判斷的時候
[00:06:48.520 --> 00:06:50.440]  你不要單單看外貌
[00:06:50.440 --> 00:06:52.200]  就作出一些結論
[00:06:52.200 --> 00:06:53.960]  你要按照公平
[00:06:53.960 --> 00:06:56.800]  也意味著按照真實的狀況
[00:06:56.800 --> 00:07:00.240]  作出一個合理的判斷
[00:07:00.240 --> 00:07:04.120]  主耶穌不是說不可以判斷
[00:07:04.120 --> 00:07:08.520]  但是要留心不要去惡意地批評
[00:07:08.520 --> 00:07:11.840]  當然有些時候我們說的一些話
[00:07:11.840 --> 00:07:14.600]  總是以為自己是善意
[00:07:14.600 --> 00:07:16.680]  但是聖經提醒我們
[00:07:16.680 --> 00:07:18.520]  要留心你所說的
[00:07:18.520 --> 00:07:20.960]  是不是一種論斷
[00:07:20.960 --> 00:07:22.560]  為什麼不可以論斷?
[00:07:22.560 --> 00:07:23.760]  主耶穌一開始就說
[00:07:23.760 --> 00:07:29.280]  不可判斷人免得你們被判斷
[00:07:29.280 --> 00:07:31.280]  因為知道有一位天上的主
[00:07:31.280 --> 00:07:33.480]  祂知道一切的隱情
[00:07:33.480 --> 00:07:35.480]  你暗中所說的話
[00:07:35.480 --> 00:07:37.040]  祂都知道
[00:07:37.040 --> 00:07:39.640]  所以祂提醒我們不要忘記
[00:07:39.640 --> 00:07:42.080]  我們自己都要面對上帝
[00:07:42.080 --> 00:07:43.960]  最終的判斷
[00:07:43.960 --> 00:07:46.000]  最終的審判
[00:07:46.000 --> 00:07:49.320]  所以祂說你們不要這樣去論斷
[00:07:49.320 --> 00:07:53.520]  因為知道你們都要被判斷
[00:07:53.520 --> 00:07:55.560]  但是接著祂就說第二節
[00:07:55.560 --> 00:07:57.480]  你們怎樣判斷人
[00:07:57.480 --> 00:08:00.160]  也必怎樣被判斷
[00:08:00.160 --> 00:08:02.560]  你們用什麼標準衡量人
[00:08:02.560 --> 00:08:05.560]  也必照樣被衡量
[00:08:05.560 --> 00:08:08.840]  一句很直接的說話說
[00:08:08.840 --> 00:08:10.640]  你用什麼標準給人
[00:08:10.640 --> 00:08:14.640]  主會用同樣的標準給你
[00:08:14.640 --> 00:08:16.760]  我們中國人常常都說
[00:08:16.760 --> 00:08:20.240]  要律己以嚴
[00:08:20.240 --> 00:08:23.480]  律人以寬
[00:08:23.480 --> 00:08:25.080]  我們都會懂得這樣提
[00:08:25.080 --> 00:08:27.280]  要給人一些空間
[00:08:27.280 --> 00:08:30.880]  但對自己應該小心警覺
[00:08:30.880 --> 00:08:34.960]  但常常我們見到的情況是剛剛相反的
[00:08:34.960 --> 00:08:37.360]  律己以寬
[00:08:37.360 --> 00:08:39.960]  律人以嚴
[00:08:39.960 --> 00:08:43.400]  這個是我們有些時候會見到
[00:08:43.400 --> 00:08:44.600]  但是主說你要留心
[00:08:44.600 --> 00:08:47.160]  你無論是寬或者嚴
[00:08:47.160 --> 00:08:50.440]  聖經說主會用你的尺度
[00:08:50.440 --> 00:08:53.800]  來量度你
[00:08:53.800 --> 00:08:56.440]  我記得很久之前聽過一個笑話
[00:08:56.440 --> 00:08:58.200]  我都會心微笑
[00:08:58.200 --> 00:09:00.360]  但都放在心裏面
[00:09:00.360 --> 00:09:05.160]  這個笑話說到一個家庭裏面有三代一起住
[00:09:05.160 --> 00:09:10.160]  這位母親和她的婆婆的關係很惡劣
[00:09:10.160 --> 00:09:14.320]  這位母親很憎惡她的婆婆
[00:09:14.320 --> 00:09:17.880]  有一次她和她的女兒在吃飯的時候
[00:09:17.880 --> 00:09:20.640]  女兒發現桌上有一對筷子
[00:09:20.640 --> 00:09:22.680]  女兒很小個幾歲
[00:09:22.680 --> 00:09:26.760]  就說媽咪這對筷子已經崩了
[00:09:26.760 --> 00:09:29.440]  裏面積了一些污糟的東西
[00:09:29.440 --> 00:09:31.960]  叫媽咪把它扔掉
[00:09:31.960 --> 00:09:34.040]  媽咪一拿起筷子一看
[00:09:34.040 --> 00:09:35.640]  看到情況
[00:09:35.640 --> 00:09:38.360]  不要緊留給媽媽用
[00:09:38.360 --> 00:09:40.120]  就放下
[00:09:40.120 --> 00:09:41.440]  女兒聽在心裏面
[00:09:41.440 --> 00:09:44.920]  留給媽媽用
[00:09:44.920 --> 00:09:48.000]  過了一段時間之後有同樣的情景出現
[00:09:48.000 --> 00:09:50.800]  不過這次是媽咪發現
[00:09:50.800 --> 00:09:53.520]  媽咪發現一對筷子
[00:09:53.520 --> 00:09:55.080]  崩了又骯髒
[00:09:55.080 --> 00:09:56.920]  扔掉它
[00:09:56.920 --> 00:09:59.200]  當她正想扔的時候
[00:09:59.200 --> 00:10:01.200]  女兒就跟她說
[00:10:01.200 --> 00:10:02.360]  媽咪不要扔了
[00:10:02.360 --> 00:10:07.960]  留著它我將來給你用
[00:10:07.960 --> 00:10:09.520]  女兒以為
[00:10:09.520 --> 00:10:13.480]  這些筷子是給年紀大了的人用
[00:10:13.480 --> 00:10:14.920]  所以將來媽咪長大了
[00:10:14.920 --> 00:10:17.840]  給她用了
[00:10:17.840 --> 00:10:20.400]  在生活上我們都會有些時候體會
[00:10:20.400 --> 00:10:24.160]  何時我們用一些尺度量給別人的時候
[00:10:24.160 --> 00:10:28.120]  別人也會如此量給你
[00:10:28.120 --> 00:10:29.480]  所以主耶穌很清楚地說
[00:10:29.480 --> 00:10:32.440]  你們要知道上帝也是這樣看你們
[00:10:32.440 --> 00:10:34.600]  你們怎樣判斷人
[00:10:34.600 --> 00:10:37.880]  也必怎樣被判斷
[00:10:37.880 --> 00:10:41.400]  你們用什麼標準衡量人
[00:10:41.400 --> 00:10:45.560]  也必照樣被衡量
[00:10:45.560 --> 00:10:49.520]  人生一種最大的愚昧
[00:10:49.520 --> 00:10:51.600]  就是我們常常以為
[00:10:51.600 --> 00:10:54.720]  我們是一致的
[00:10:54.720 --> 00:10:57.840]  常常都以為我怎樣待人
[00:10:57.840 --> 00:10:59.800]  也會怎樣待己
[00:10:59.800 --> 00:11:02.160]  但我們卻是事實裏面
[00:11:02.160 --> 00:11:05.640]  常常有一些的雙重標準
[00:11:05.640 --> 00:11:09.040]  出現在我們的生活裏面
[00:11:09.040 --> 00:11:11.120]  當有人去指責別人
[00:11:11.120 --> 00:11:13.760]  你僭建
[00:11:13.760 --> 00:11:16.400]  我們這幾年聽過很多
[00:11:16.400 --> 00:11:18.960]  但回過頭來突然有人發現
[00:11:18.960 --> 00:11:23.520]  他自己本身也在家裏僭建
[00:11:23.520 --> 00:11:26.840]  如果不是有一種誠實的反省
[00:11:26.840 --> 00:11:31.280]  人很多時候都會作雙重的標準
[00:11:31.280 --> 00:11:33.120]  但主知道
[00:11:33.120 --> 00:11:36.840]  這位天上的主知道人的實況
[00:11:36.840 --> 00:11:38.160]  因此祂勸告我們
[00:11:38.160 --> 00:11:42.760]  我們自己留心要去以恩慈待人
[00:11:42.760 --> 00:11:43.560]  我想大家這個時候
[00:11:43.560 --> 00:11:46.000]  揭一揭後面的路加福音
[00:11:46.000 --> 00:11:50.440]  主耶穌在這裏同樣說類似的話
[00:11:50.440 --> 00:12:04.080]  在路加福音的第六章的三十五節
[00:12:04.080 --> 00:12:08.440]  我們看和合本
[00:12:08.440 --> 00:12:12.520]  六章三十五節主耶穌提到愛仇敵的道理
[00:12:12.520 --> 00:12:14.960]  祂說:你們都要愛仇敵
[00:12:14.960 --> 00:12:17.000]  也要善待他們
[00:12:17.000 --> 00:12:20.040]  並要藉給人不指望償還
[00:12:20.040 --> 00:12:23.240]  你們的賞賜就必大了
[00:12:23.240 --> 00:12:26.040]  你們也必作至高者的兒子
[00:12:26.040 --> 00:12:32.600]  因為他恩待那忘恩的和作惡的
[00:12:32.600 --> 00:12:37.000]  你們要慈悲像你們的父慈悲一樣
[00:12:37.000 --> 00:12:38.720]  然後下面就說了
[00:12:38.720 --> 00:12:39.840]  三十七節
[00:12:39.840 --> 00:12:42.560]  你們不要論斷人就不被論斷
[00:12:42.560 --> 00:12:45.640]  你們不要定人的罪就不被定罪
[00:12:45.640 --> 00:12:49.760]  你們要饒恕人就必蒙饒恕
[00:12:49.760 --> 00:12:53.600]  三十八節到最後的兩句
[00:12:53.600 --> 00:12:56.920]  因為你們用甚麼良器良給人
[00:12:56.920 --> 00:13:01.680]  也必用甚麼良器良給你們
[00:13:01.680 --> 00:13:04.960]  當主提到不要論斷的時候
[00:13:04.960 --> 00:13:09.200]  前文提及主說要愛仇敵
[00:13:09.200 --> 00:13:17.360]  是用恩慈待那些不值得給予恩典的人
[00:13:17.360 --> 00:13:21.960]  正如天父祂將恩典賜給一切的人
[00:13:21.960 --> 00:13:24.880]  沒錯我們不能去阻止或禁止別人
[00:13:24.880 --> 00:13:28.920]  用一些惡言來待你
[00:13:28.920 --> 00:13:33.600]  但你可以以良善回應他
[00:13:33.600 --> 00:13:38.560]  你可以不容許自己以惡言待惡言
[00:13:38.560 --> 00:13:41.680]  你仍然可以保持你自己的良善
[00:13:41.680 --> 00:13:44.120]  這正是主對我們的吩咐
[00:13:44.120 --> 00:13:49.560]  就是你以良善去待邪惡
[00:13:49.560 --> 00:13:52.120]  當然在聖經裏面當講到這句話的時候
[00:13:52.120 --> 00:13:54.040]  聖經亦都清楚講到
[00:13:54.040 --> 00:13:56.480]  就是天父是監察的
[00:13:56.480 --> 00:13:58.640]  祂是知道一切的情況
[00:13:58.640 --> 00:14:02.320]  祂亦都以恩慈來去待你
[00:14:02.320 --> 00:14:05.040]  去賜恩給你
[00:14:05.040 --> 00:14:06.760]  當然各位弟兄姊妹我們都知道
[00:14:06.760 --> 00:14:08.360]  其實在我們生活上面
[00:14:08.360 --> 00:14:11.200]  有些時候我們未必會出惡言
[00:14:11.200 --> 00:14:13.560]  未必會隨意的批評人
[00:14:13.560 --> 00:14:16.280]  但有時候會受到一些刺激的時候
[00:14:16.280 --> 00:14:17.960]  都會受到一些影響
[00:14:17.960 --> 00:14:23.600]  不知不覺就會用同樣的方式回應對方
[00:14:23.600 --> 00:14:26.160]  你發覺有很多的教徒
[00:14:26.160 --> 00:14:28.400]  當面對著這些處境的時候
[00:14:28.400 --> 00:14:31.520]  突然間就會想起一節經文
[00:14:31.520 --> 00:14:34.200]  在聖經詩篇的其中一處地方
[00:14:34.200 --> 00:14:37.400]  三十九篇的第一節就講
[00:14:37.400 --> 00:14:39.800]  詩人很清楚知道這種的挑戰
[00:14:39.800 --> 00:14:44.320]  祂說在惡人的面前祂就求上帝
[00:14:44.320 --> 00:14:47.520]  用雀環勒住他的口
[00:14:47.520 --> 00:14:48.880]  好像馬匹一樣
[00:14:48.880 --> 00:14:52.480]  有些雀環讓他可以受到控制
[00:14:52.480 --> 00:14:55.600]  我們的舌頭很多時候是不受控制的
[00:14:55.600 --> 00:14:59.760]  但是詩人體會到自己有的軟弱
[00:14:59.760 --> 00:15:02.840]  面對著惡人的時候更加要留心
[00:15:02.840 --> 00:15:05.360]  當對方可能發出惡言的時候
[00:15:05.360 --> 00:15:07.600]  仍然自己知道要保持住
[00:15:07.600 --> 00:15:12.440]  我不會學他的方式以惡言待他
[00:15:12.440 --> 00:15:16.000]  因此領受神給我們的力量來學習
[00:15:16.000 --> 00:15:19.120]  以良善來待對方
[00:15:19.120 --> 00:15:22.880]  因此你發覺在一個屬神的人生命裏面
[00:15:22.880 --> 00:15:25.080]  常常體會到都不是自己
[00:15:25.080 --> 00:15:29.120]  是依靠著上帝給我們的感動和幫助
[00:15:29.120 --> 00:15:32.840]  我們來保持住那份良善
[00:15:32.840 --> 00:15:34.440]  當然在過程裏面不表示說
[00:15:34.440 --> 00:15:37.760]  我們不需要作出一些正確的判斷
[00:15:37.760 --> 00:15:40.320]  但無論你的判斷是如何
[00:15:40.320 --> 00:15:44.000]  亦都不可以成為你的藉口
[00:15:44.000 --> 00:15:47.520]  去以惡言來批評對方
[00:15:47.520 --> 00:15:50.280]  這個正是主耶穌對我們的提醒
[00:15:50.280 --> 00:15:51.880]  我們回到剛才的聖經
[00:15:51.880 --> 00:15:56.360]  《馬太福音》第七章
[00:15:56.360 --> 00:15:57.560]  沒錯有些時候我們會覺得
[00:15:57.560 --> 00:15:58.640]  我們不是想批評
[00:15:58.640 --> 00:16:01.680]  我們只是想幫助他明白自己的問題
[00:16:01.680 --> 00:16:04.160]  想他自己可以有改善
[00:16:04.160 --> 00:16:09.080]  但你再看回下面的第三章
[00:16:09.080 --> 00:16:14.000]  「為什麼你看見你弟兄眼中的木舌
[00:16:14.000 --> 00:16:17.480]  卻不理會自己眼中的樑木?」
[00:16:17.480 --> 00:16:22.080]  特別大家留意聖經說「不理會」
[00:16:22.080 --> 00:16:24.840]  留意到對方眼中有一些木舌
[00:16:24.840 --> 00:16:28.400]  亦都意味著見到他有一些個人的問題
[00:16:28.400 --> 00:16:33.040]  但卻沒有留意到自己眼中有一條大樑木
[00:16:33.040 --> 00:16:36.440]  自己有很大的個人的問題
[00:16:36.440 --> 00:16:38.360]  曾經有著學老師說
[00:16:38.360 --> 00:16:40.320]  一班小孩子
[00:16:40.320 --> 00:16:43.160]  當讀到聖經這段經文的時候
[00:16:43.160 --> 00:16:46.320]  其中幾個一讀到眼中有樑木的時候
[00:16:46.320 --> 00:16:51.480]  他們就在那裏咔咔聲大笑
[00:16:51.480 --> 00:16:56.440]  「怎麼可能?一條樑木插在眼睛上?」
[00:16:56.440 --> 00:16:59.360]  我想我們讀慣了就覺得不以為是
[00:16:59.360 --> 00:17:03.160]  但當你用想像力想像一下
[00:17:03.160 --> 00:17:07.560]  怎麼可能一條樑木插在眼睛上呢?
[00:17:07.560 --> 00:17:10.800]  但這個人會不會不知道呢?
[00:17:10.800 --> 00:17:14.320]  不會,他是會知道的
[00:17:14.320 --> 00:17:19.240]  只不過他不理會有一條樑木在那裏
[00:17:19.240 --> 00:17:21.680]  怎麼可能會不理會呢?
[00:17:21.680 --> 00:17:23.840]  我們會明白
[00:17:23.840 --> 00:17:26.200]  有些時候會用很多不同的方法
[00:17:26.200 --> 00:17:29.400]  去合理化自己的問題
[00:17:29.400 --> 00:17:32.800]  去解釋自己的問題
[00:17:32.800 --> 00:17:35.000]  當你做錯一件事情的時候
[00:17:35.000 --> 00:17:38.560]  可能你都會察覺內心有時候出現一些原因
[00:17:38.560 --> 00:17:39.840]  馬上就出現
[00:17:39.840 --> 00:17:43.760]  就嘗試去解釋那個錯誤
[00:17:43.760 --> 00:17:45.040]  嘗試合理了它
[00:17:45.040 --> 00:17:46.920]  那就可以不需要理會
[00:17:46.920 --> 00:17:49.880]  讓它繼續存在
[00:17:49.880 --> 00:17:51.280]  因此你發覺主說
[00:17:51.280 --> 00:17:52.600]  你們要小心
[00:17:52.600 --> 00:17:55.000]  你們自己眼中有樑木
[00:17:55.000 --> 00:17:57.440]  怎麼可以不理會呢?
[00:17:57.440 --> 00:18:01.600]  然後當你嘗試去幫助別人的時候
[00:18:01.600 --> 00:18:04.080]  你發覺沒有可能
[00:18:04.080 --> 00:18:05.720]  而你首先要做的
[00:18:05.720 --> 00:18:10.840]  反而就是要首先承認自己有的樑木
[00:18:10.840 --> 00:18:12.520]  我很歡迎一句說話
[00:18:12.520 --> 00:18:15.400]  這句說話
[00:18:15.400 --> 00:18:17.480]  英文來講
[00:18:17.480 --> 00:18:20.200]  它說
[00:18:20.200 --> 00:18:21.840]  或者我把它翻譯成
[00:18:21.840 --> 00:18:25.600]  所有的問題得以改變
[00:18:25.600 --> 00:18:31.760]  是從誠實承認自己的錯失開始
[00:18:31.760 --> 00:18:35.600]  當你能夠誠實的承認自己的錯失的時候
[00:18:35.600 --> 00:18:37.760]  你才會去面對它
[00:18:37.760 --> 00:18:40.000]  你才會去改變它
[00:18:40.000 --> 00:18:42.000]  如果不願意承認的時候
[00:18:42.000 --> 00:18:45.400]  是永遠無從去改變的
[00:18:45.400 --> 00:18:47.560]  有些時候我們見到一些家庭裏面
[00:18:47.560 --> 00:18:49.800]  夫妻之間有些爭執
[00:18:49.800 --> 00:18:52.200]  丈夫會指著太太說
[00:18:52.200 --> 00:18:53.880]  弟弟的功課這麼差
[00:18:53.880 --> 00:18:56.640]  為什麼你不給他們一些幫助
[00:18:56.640 --> 00:18:59.080]  教教他們
[00:18:59.080 --> 00:19:00.480]  言下之意就是說
[00:19:00.480 --> 00:19:04.400]  弟弟讀書不好是太太的責任
[00:19:04.400 --> 00:19:07.240]  但是當丈夫自己下班回家的時候
[00:19:07.240 --> 00:19:13.600]  很累就躺下來自己看報紙、看電視
[00:19:13.600 --> 00:19:17.000]  兒子走過來問爸爸的功課
[00:19:17.000 --> 00:19:19.520]  兩句爸爸就開始罵他
[00:19:19.520 --> 00:19:21.440]  你這麼蠢
[00:19:21.440 --> 00:19:25.640]  然後兒子哭著就回房了
[00:19:25.640 --> 00:19:28.920]  是誰的問題
[00:19:28.920 --> 00:19:31.840]  當然大家聽的時候就會知道
[00:19:31.840 --> 00:19:34.720]  絕對不單是哪一個的問題
[00:19:34.720 --> 00:19:39.040]  但肯定就是爸爸有責任
[00:19:39.040 --> 00:19:40.840]  如果看不到自己的責任
[00:19:40.840 --> 00:19:43.720]  只是推卸說是別人的責任
[00:19:43.720 --> 00:19:46.440]  他永遠不會有機會去改變
[00:19:46.440 --> 00:19:49.120]  或者能夠幫助別人
[00:19:49.120 --> 00:19:51.320]  所以主耶穌說的次序
[00:19:51.320 --> 00:19:53.280]  你會看聖經的時候
[00:19:53.280 --> 00:19:54.600]  第四節說
[00:19:54.600 --> 00:19:57.640]  你自己眼中有良目
[00:19:57.640 --> 00:19:59.520]  怎能對弟兄說
[00:19:59.520 --> 00:20:00.600]  怎麼可能呢
[00:20:00.600 --> 00:20:03.120]  讓我除掉你眼中的目設吧
[00:20:03.120 --> 00:20:04.120]  不可以的
[00:20:04.120 --> 00:20:05.120]  第五節
[00:20:05.120 --> 00:20:09.720]  叫君子先除掉你眼中的良目
[00:20:09.720 --> 00:20:12.000]  才可以看得清楚
[00:20:12.000 --> 00:20:16.520]  去除掉弟兄眼中的目視
[00:20:16.520 --> 00:20:21.000]  次序是你先除掉自己眼中的良目
[00:20:21.000 --> 00:20:22.600]  如果你不是這樣做
