
[00:00:00.000 --> 00:00:02.400]  教會就是神的家
[00:02:27.200 --> 00:02:31.400]  但是他們就發現這是一個人的心態
[00:02:31.400 --> 00:02:33.600]  有一次我看了一篇文章
[00:02:33.600 --> 00:02:39.000]  有一個神很重用的一個華人的傳道人
[00:02:39.000 --> 00:02:40.600]  他寫了一篇文章
[00:02:40.600 --> 00:02:42.800]  他談了他自己的經驗
[00:02:42.800 --> 00:02:46.200]  那麼他有一次去一家教會講道
[00:02:46.200 --> 00:02:50.800]  這個教會的牧師請他去講三堂周末的信息
[00:02:50.800 --> 00:02:56.800]  第一堂就講婚姻家庭
[00:02:56.800 --> 00:03:00.000]  那麼會堂裡面擠得滿滿的
[00:03:00.000 --> 00:03:02.600]  真的是水洩不通
[00:03:02.600 --> 00:03:08.000]  那麼第二堂這個傳道人就請他講教會
[00:03:08.000 --> 00:03:12.600]  結果只有二三十個人到場
[00:03:12.600 --> 00:03:15.000]  他自己寫的他怎麼形容呢
[00:03:15.000 --> 00:03:18.000]  他說小貓兩三隻
[00:03:18.000 --> 00:03:20.800]  那麼他就講到說今天教會裡面
[00:03:20.800 --> 00:03:24.800]  人對於教會的認識
[00:03:24.800 --> 00:03:27.800]  造成這樣子的一個現象
[00:03:27.800 --> 00:03:29.200]  人心裡面所想的
[00:03:29.200 --> 00:03:33.000]  就是我要來這裡得到什麼東西對我有益處的
[00:03:33.000 --> 00:03:34.200]  那麼什麼益處呢
[00:03:34.200 --> 00:03:36.200]  就是他眼睛可以看得見
[00:03:36.200 --> 00:03:37.800]  如果沒有這些益處
[00:03:37.800 --> 00:03:38.600]  我就不來
[00:03:38.600 --> 00:03:40.200]  我就去別的地方
[00:03:40.200 --> 00:03:41.200]  那以弗所書
[00:03:41.200 --> 00:03:44.800]  我覺得以弗所書第四章第一節到十六節
[00:03:44.800 --> 00:03:48.200]  其實是一段非常非常重要的經文
[00:03:48.200 --> 00:03:50.000]  聖靈感動保羅
[00:03:50.000 --> 00:03:54.400]  使徒保羅將他把它放在前面三章
[00:03:54.400 --> 00:03:57.000]  跟從第四章十七節開始
[00:03:57.000 --> 00:03:59.200]  一直到最後
[00:03:59.200 --> 00:04:00.600]  第一章到第三章
[00:04:00.600 --> 00:04:04.200]  保羅是講到基督福音的真理
[00:04:04.200 --> 00:04:06.600]  從第四章十七節開始
[00:04:06.600 --> 00:04:08.600]  一直到第六章十七節
[00:04:08.600 --> 00:04:12.600]  他就講到我們在每天的生活當中
[00:04:12.600 --> 00:04:16.200]  我們個人的生命應該怎麼樣長進
[00:04:16.200 --> 00:04:18.200]  我們應該我們跟
[00:04:18.200 --> 00:04:19.800]  或者是說我們各
[00:04:19.800 --> 00:04:21.200]  這是神的道
[00:04:21.200 --> 00:04:23.800]  在我們每天個人的生活當中
[00:04:23.800 --> 00:04:25.800]  比方說教會裡面
[00:04:25.800 --> 00:04:27.000]  家庭裡面
[00:04:27.000 --> 00:04:28.400]  工作職場中
[00:04:28.400 --> 00:04:30.200]  人際之間的關係
[00:04:30.200 --> 00:04:33.200]  我們應該怎麼樣應用它
[00:04:33.200 --> 00:04:34.600]  這就是保羅他寫的
[00:04:34.600 --> 00:04:37.600]  但是他把四章第一節到第十七節
[00:04:37.600 --> 00:04:39.600]  夾在這個中間
[00:04:39.600 --> 00:04:41.600]  他讓我們看見
[00:04:41.600 --> 00:04:44.200]  我們要在教會中成長
[00:04:44.200 --> 00:04:46.000]  我們需要在教會中
[00:04:46.000 --> 00:04:47.400]  靈命的成長
[00:04:47.400 --> 00:04:48.400]  為什麼
[00:04:48.400 --> 00:04:51.000]  因為神的心意就是教會
[00:04:51.000 --> 00:04:53.600]  將來有一天我們建築面的時候
[00:04:53.600 --> 00:04:56.800]  我們不是以我個人的身份去建築
[00:04:56.800 --> 00:04:59.800]  我們是以教會的身份來建築
[00:04:59.800 --> 00:05:02.400]  當我們在看啟示錄的時候
[00:05:02.400 --> 00:05:05.200]  我們現在啟示錄在講
[00:05:05.200 --> 00:05:07.400]  那麼啟示錄裡面就讓我們看見
[00:05:07.400 --> 00:05:08.600]  當來教會
[00:05:08.600 --> 00:05:10.800]  整個教會被提走了
[00:05:10.800 --> 00:05:14.200]  不管是在哪裡
[00:05:14.200 --> 00:05:16.000]  只要是在基督裡面的
[00:05:16.000 --> 00:05:18.200]  只要是屬於基督的身體的
[00:05:18.200 --> 00:05:19.200]  他就被提走
[00:05:19.200 --> 00:05:21.200]  所以我們在啟示錄裡面
[00:05:21.200 --> 00:05:22.200]  我們也看到
[00:05:22.200 --> 00:05:28.000]  教會是基督的心腹
[00:05:28.000 --> 00:05:30.400]  將來有一天
[00:05:30.400 --> 00:05:32.800]  他在那裡等這個心腹
[00:05:32.800 --> 00:05:35.200]  其實他現在在那邊等那個心腹
[00:05:35.200 --> 00:05:38.000]  他有一天他會來迎接這個心腹
[00:05:38.000 --> 00:05:39.600]  所以說我們在啟示錄裡面
[00:05:39.600 --> 00:05:41.000]  我們真的是看見
[00:05:41.000 --> 00:05:42.000]  他在那裡就講
[00:05:42.000 --> 00:05:44.800]  他說看啊
[00:05:44.800 --> 00:05:47.400]  他說新聖城由耶路撒冷
[00:05:47.400 --> 00:05:50.600]  新聖城耶路撒冷從天而降
[00:05:50.600 --> 00:05:52.000]  這個新聖城是什麼
[00:05:52.000 --> 00:05:57.600]  就好像基督的心腹一樣
[00:05:57.600 --> 00:05:59.600]  那麼神他最後
[00:05:59.600 --> 00:06:01.600]  或者是說基督在最後
[00:06:01.600 --> 00:06:04.800]  他要在教會中得到他的榮耀
[00:06:04.800 --> 00:06:06.200]  得到他的尊貴
[00:06:06.200 --> 00:06:10.400]  得到他的稱讚
[00:06:10.400 --> 00:06:11.200]  那麼我們今天
[00:06:11.200 --> 00:06:13.800]  我希望能夠藉著這段經文
[00:06:13.800 --> 00:06:16.400]  我們來看這個在教會中
[00:06:16.400 --> 00:06:17.600]  那麼這就是我們所說的
[00:06:17.600 --> 00:06:19.600]  在地上的教會
[00:06:19.600 --> 00:06:21.600]  神設立地上的教會
[00:06:21.600 --> 00:06:22.800]  從始祖行傳裡面
[00:06:22.800 --> 00:06:24.000]  我們就開始看見
[00:06:24.000 --> 00:06:25.800]  他設立地上的教會
[00:06:25.800 --> 00:06:27.200]  是要信徒
[00:06:27.200 --> 00:06:28.600]  是要跟隨他的人
[00:06:28.600 --> 00:06:32.400]  門徒在教會中成長
[00:06:32.400 --> 00:06:34.200]  要不然他不需要寫
[00:06:34.200 --> 00:06:37.000]  始祖行傳總共28章
[00:06:37.000 --> 00:06:38.000]  他不需要寫
[00:06:38.000 --> 00:06:39.400]  但我們在始祖行傳裡面
[00:06:39.400 --> 00:06:41.000]  我們就看到從第二章開始
[00:06:41.000 --> 00:06:43.000]  就是教會的成立
[00:06:43.000 --> 00:06:44.600]  這是主耶穌他自己講的
[00:06:44.600 --> 00:06:46.800]  他要建立他自己的教會
[00:06:46.800 --> 00:06:48.400]  那麼地上的教會
[00:06:48.400 --> 00:06:50.200]  等一下我們慢慢會看
[00:06:50.200 --> 00:06:51.400]  那麼在這裡
[00:06:51.400 --> 00:06:53.600]  我們請你們打開
[00:06:53.600 --> 00:06:55.400]  以弗所書第四章
[00:06:55.400 --> 00:06:57.800]  我們從第一節唸到第三節
[00:06:57.800 --> 00:06:58.400]  好不好
[00:06:58.400 --> 00:06:59.800]  以弗所書第四章
[00:06:59.800 --> 00:07:01.400]  第一節到第三節
[00:07:01.400 --> 00:07:02.800]  我們一起來唸
[00:07:02.800 --> 00:07:05.400]  我為主被求的
[00:07:05.400 --> 00:07:08.000]  既然蒙造行事為人
[00:07:08.000 --> 00:07:10.800]  就當與蒙造的恩相稱
[00:07:10.800 --> 00:07:13.800]  凡事謙虛溫柔忍耐
[00:07:13.800 --> 00:07:16.000]  用愛心互相寬容
[00:07:16.000 --> 00:07:18.400]  用和平彼此聯絡
[00:07:18.400 --> 00:07:21.000]  竭力保守聖靈所賜
[00:07:21.000 --> 00:07:22.800]  而唯一的心
[00:07:22.800 --> 00:07:24.200]  我們就唸到這裡
[00:07:24.200 --> 00:07:25.600]  他第一件事情
[00:07:25.600 --> 00:07:28.000]  讓我們看見在教會裡面成長
[00:07:28.000 --> 00:07:30.000]  或者是說聖徒成長
[00:07:30.000 --> 00:07:31.600]  在教會裡面成長
[00:07:31.600 --> 00:07:34.600]  是每一個聖徒
[00:07:34.600 --> 00:07:37.800]  你們是不是聖徒啊
[00:07:37.800 --> 00:07:41.200]  是的舉手
[00:07:41.200 --> 00:07:46.800]  那麼不是的人舉手
[00:07:46.800 --> 00:07:47.800]  你也是
[00:07:47.800 --> 00:07:48.800]  有的人是
[00:07:48.800 --> 00:07:50.200]  但是你也不是
[00:07:50.200 --> 00:07:52.000]  那麼我問你是不是
[00:07:52.000 --> 00:07:52.800]  你也不是
[00:07:52.800 --> 00:07:54.200]  也不舉手
[00:07:54.200 --> 00:07:56.200]  那到底你是什麼呢
[00:07:56.200 --> 00:07:58.800]  當我們背著以弗所書第一章的時候
[00:07:58.800 --> 00:08:03.200]  他說寫信給在以弗所的聖徒
[00:08:03.200 --> 00:08:05.400]  不是那些完全的人
[00:08:05.400 --> 00:08:08.400]  乃是那些蒙主召的人
[00:08:08.400 --> 00:08:09.600]  就叫聖徒
[00:08:09.600 --> 00:08:12.400]  所以他就告訴我們
[00:08:12.400 --> 00:08:16.000]  他說這是每一個聖徒的責任
[00:08:16.000 --> 00:08:17.800]  跟他的義務
[00:08:17.800 --> 00:08:18.600]  因為什麼
[00:08:18.600 --> 00:08:20.600]  因為這是神的呼召
[00:08:20.600 --> 00:08:21.600]  因為他在那裡講
[00:08:21.600 --> 00:08:24.000]  他說為主被求的勸你們
[00:08:24.000 --> 00:08:27.200]  既然蒙造行事為人
[00:08:27.200 --> 00:08:30.800]  就當與蒙造的恩相稱
[00:08:30.800 --> 00:08:32.600]  當我們在信主耶穌
[00:08:32.600 --> 00:08:34.400]  當我們接受他的時候
[00:08:34.400 --> 00:08:36.400]  基督的靈住在我們裡面
[00:08:36.400 --> 00:08:38.800]  這以前我一直講一直講
[00:08:38.800 --> 00:08:42.000]  讓我們與基督能夠聯合
[00:08:42.000 --> 00:08:45.800]  在哥林多前書第十二章十三節那邊
[00:08:45.800 --> 00:08:46.800]  告訴我們說
[00:08:46.800 --> 00:08:49.400]  聖靈把我們洗淨了他的身體
[00:08:49.400 --> 00:08:51.600]  讓我們與基督聯合
[00:08:51.600 --> 00:08:54.400]  我們成為他身體上的一個肢體
[00:08:54.400 --> 00:08:56.000]  那麼我們彼此之間
[00:08:56.000 --> 00:08:59.200]  也相互成為肢體
[00:08:59.200 --> 00:09:00.400]  是誰的身體呢
[00:09:00.400 --> 00:09:01.800]  是基督的身體
[00:09:01.800 --> 00:09:04.200]  所以基督是頭
[00:09:04.200 --> 00:09:07.000]  有一些人以為這一段經文
[00:09:07.000 --> 00:09:10.200]  特別是在第四章第一節到第十六節
[00:09:10.200 --> 00:09:11.400]  認為這一段經文
[00:09:11.400 --> 00:09:14.400]  不是指的地上有形的教會
[00:09:14.400 --> 00:09:18.400]  他們所指的是在天上有一個
[00:09:18.400 --> 00:09:23.400]  或者是說不是指的在一個地方性的教會
[00:09:23.400 --> 00:09:26.600]  比方說像我們雙城華人基督教會
[00:09:26.600 --> 00:09:29.600]  或者是現在北美很多
[00:09:29.600 --> 00:09:31.600]  各式各樣的華人基督教會
[00:09:31.600 --> 00:09:33.400]  在各個地方對不對
[00:09:33.400 --> 00:09:35.400]  所以有很多人他就認為說
[00:09:35.400 --> 00:09:39.400]  這一段經文不是指的地上有形的教會
[00:09:39.400 --> 00:09:40.400]  而是指的什麼
[00:09:40.400 --> 00:09:43.400]  而是指的一個無形的看不見的
[00:09:43.400 --> 00:09:45.400]  一個屬天的教會
[00:09:45.400 --> 00:09:47.400]  但是如果我們仔細地看
[00:09:47.400 --> 00:09:49.600]  這一段經文的描述的時候
[00:09:49.600 --> 00:09:50.800]  那麼的的確確
[00:09:50.800 --> 00:09:52.400]  這些人他們為什麼這樣講
[00:09:52.400 --> 00:09:53.400]  因為他們就說
[00:09:53.400 --> 00:09:54.400]  你看這一段經文
[00:09:54.400 --> 00:10:00.400]  描述的是多麼完美的一個教會
[00:10:00.400 --> 00:10:01.400]  為什麼
[00:10:01.400 --> 00:10:03.400]  因為很多時候人
[00:10:03.400 --> 00:10:04.400]  也有常常有人跟我講
[00:10:04.400 --> 00:10:07.400]  搬到別的地方之後他們跟我打電話
[00:10:07.400 --> 00:10:08.400]  他說哎呀
[00:10:08.400 --> 00:10:09.400]  他說你知道
[00:10:09.400 --> 00:10:11.400]  參加一個教會很好
[00:10:11.400 --> 00:10:14.400]  但是你一開始參與的時候
[00:10:14.400 --> 00:10:16.400]  你一開始進入裡面的時候
[00:10:16.400 --> 00:10:20.400]  你就發現教會裡面一大堆問題
[00:10:20.400 --> 00:10:23.400]  我也承認做了教會的牧師十幾年
[00:10:23.400 --> 00:10:24.400]  今年第十九年了
[00:10:24.400 --> 00:10:29.400]  我承認我們真的是有許許多多的問題
[00:10:29.400 --> 00:10:32.400]  但是這些問題不能否認
[00:10:32.400 --> 00:10:37.400]  神在地上設立每一個地方的教會
[00:10:37.400 --> 00:10:38.400]  我們在使徒行段裡面
[00:10:38.400 --> 00:10:42.400]  使徒時代的時候對不對
[00:10:42.400 --> 00:10:44.400]  主的聖靈他來到這個世道
[00:10:44.400 --> 00:10:45.400]  來到這個地上
[00:10:45.400 --> 00:10:48.400]  主耶穌從死裡復活回去之後
[00:10:48.400 --> 00:10:50.400]  他就拆遷聖靈來到這個地上
[00:10:50.400 --> 00:10:51.400]  那麼來到這個地上
[00:10:51.400 --> 00:10:55.400]  他就成立了地上的一個有形的教會
[00:10:55.400 --> 00:10:57.400]  所以那些他們認為
[00:10:57.400 --> 00:10:59.400]  只有一個屬天的
[00:10:59.400 --> 00:11:03.400]  一個無形的
[00:11:03.400 --> 00:11:07.400]  他們英文叫做Universal Church
[00:11:07.400 --> 00:11:11.400]  這些人他們就拒絕參加地方性的教會
[00:11:11.400 --> 00:11:12.400]  為什麼
[00:11:12.400 --> 00:11:14.400]  因為他們覺得地方性的教會
[00:11:14.400 --> 00:11:18.400]  不屬於神的
[00:11:18.400 --> 00:11:20.400]  如果我們從這段經文
[00:11:20.400 --> 00:11:23.400]  我們從聖經其他地方
[00:11:23.400 --> 00:11:25.400]  特別是使徒行傳裡面
[00:11:25.400 --> 00:11:27.400]  我們就可以看到
[00:11:27.400 --> 00:11:29.400]  你知道這段經文
[00:11:29.400 --> 00:11:34.400]  也是指的地上的教會
[00:11:34.400 --> 00:11:36.400]  因為他就是告訴我們說
[00:11:36.400 --> 00:11:37.400]  我們需要成長
[00:11:37.400 --> 00:11:40.400]  我們需要經歷一些過程
[00:11:40.400 --> 00:11:47.400]  他也提到比方說先知恩賜
[00:11:47.400 --> 00:11:49.400]  或者是說禮物
[00:11:49.400 --> 00:11:51.400]  其實恩賜就是禮物了
[00:11:51.400 --> 00:11:53.400]  屬靈的一個禮物
[00:11:53.400 --> 00:11:54.400]  把它賜給教會
[00:11:54.400 --> 00:11:56.400]  哪些人就是先知
[00:11:56.400 --> 00:11:58.400]  有傳福音的
[00:11:58.400 --> 00:12:00.400]  就是使徒先知
[00:12:00.400 --> 00:12:02.400]  傳福音的牧師和教師
[00:12:02.400 --> 00:12:06.400]  他把這些恩賜和職份賜給教會
[00:12:06.400 --> 00:12:09.400]  特別是在第一世紀的時候
[00:12:09.400 --> 00:12:13.400]  所以我自己是覺得
[00:12:13.400 --> 00:12:15.400]  我們真的是看聖經的時候
[00:12:15.400 --> 00:12:17.400]  我們要很小心
[00:12:17.400 --> 00:12:20.400]  那麼神設立一個地方的教會
[00:12:20.400 --> 00:12:23.400]  他把恩賜或者是禮物賜給教會
[00:12:23.400 --> 00:12:24.400]  為的是什麼
[00:12:24.400 --> 00:12:27.400]  就是為了造就聖徒
[00:12:27.400 --> 00:12:29.400]  造就每一個重生的人
[00:12:29.400 --> 00:12:30.400]  那麼為的是什麼
[00:12:30.400 --> 00:12:32.400]  為的是要建造教會
[00:12:32.400 --> 00:12:33.400]  彼此建立
[00:12:33.400 --> 00:12:34.400]  建造教會
[00:12:34.400 --> 00:12:37.400]  就是建立基督的身體
[00:12:37.400 --> 00:12:39.400]  所以在教會裡的成長
[00:12:39.400 --> 00:12:41.400]  其實是一個造
[00:12:41.400 --> 00:12:43.400]  一個calling
[00:12:43.400 --> 00:12:46.400]  是一個蒙造的事情
[00:12:46.400 --> 00:12:48.400]  不只是為了自己
[00:12:48.400 --> 00:12:52.400]  而且也是為了其他的肢體
[00:12:52.400 --> 00:12:55.400]  所以保羅在第一章一開始的時候
[00:12:55.400 --> 00:12:56.400]  他就先確定了
[00:12:56.400 --> 00:12:58.400]  讓我們知道這是一個造
[00:12:58.400 --> 00:13:00.400]  這是一個calling
[00:13:00.400 --> 00:13:03.400]  我們必須要在教會裡面成長
[00:13:03.400 --> 00:13:04.400]  因為這是神的心意
[00:13:04.400 --> 00:13:06.400]  這是我們的責任
[00:13:06.400 --> 00:13:08.400]  這是我們的義務
[00:13:08.400 --> 00:13:09.400]  不只是為了我們自己
[00:13:09.400 --> 00:13:11.400]  也是為了其他的肢體
[00:13:11.400 --> 00:13:14.400]  所以保羅在這裡他就先確定了
[00:13:14.400 --> 00:13:15.400]  在教會裡面成長
[00:13:15.400 --> 00:13:17.400]  必要有的心態
[00:13:17.400 --> 00:13:20.400]  我們從第二節開始看起
[00:13:20.400 --> 00:13:23.400]  他說凡事謙虛
[00:13:23.400 --> 00:13:29.400]  這個謙虛
[00:13:29.400 --> 00:13:32.400]  我們有時候很不喜歡聽這些話
[00:13:32.400 --> 00:13:33.400]  為什麼
[00:13:33.400 --> 00:13:34.400]  因為今天這個社會告訴你的
[00:13:34.400 --> 00:13:35.400]  就是你要站起來
[00:13:35.400 --> 00:13:37.400]  你要stand up for yourself
[00:13:37.400 --> 00:13:41.400]  你要stick out
[00:13:41.400 --> 00:13:42.400]  但是聖經上告訴我們說
[00:13:42.400 --> 00:13:46.400]  要放低自己
[00:13:46.400 --> 00:13:47.400]  但是這個放低自己
[00:13:47.400 --> 00:13:50.400]  並不表示說輕看自己
[00:13:50.400 --> 00:13:53.400]  接下去另外一個就是溫柔
[00:13:53.400 --> 00:13:56.400]  這個是我們從主耶穌身上看見的
[00:13:56.400 --> 00:13:58.400]  我們從主耶穌身上看見溫柔
[00:13:58.400 --> 00:13:59.400]  祂的溫柔是什麼
[00:13:59.400 --> 00:14:02.400]  祂有輸天的形象
[00:14:02.400 --> 00:14:04.400]  祂有神的容美
[00:14:04.400 --> 00:14:05.400]  祂有神的能力
[00:14:05.400 --> 00:14:07.400]  祂有神的一切
[00:14:07.400 --> 00:14:10.400]  但是祂可以control祂自己
[00:14:10.400 --> 00:14:13.400]  這個就是溫柔
[00:14:13.400 --> 00:14:17.400]  我們從主耶穌身上看見
[00:14:17.400 --> 00:14:18.400]  神給祂能力
[00:14:18.400 --> 00:14:21.400]  但是祂可以控制祂的能力
[00:14:21.400 --> 00:14:23.400]  祂可以在不需要的時間
[00:14:23.400 --> 00:14:26.400]  祂不會發出來的
[00:14:26.400 --> 00:14:29.400]  接下去是忍耐
[00:14:29.400 --> 00:14:31.400]  然後接下去是愛心
[00:14:31.400 --> 00:14:34.400]  然後接下去是和睦
[00:14:34.400 --> 00:14:36.400]  彼此相待彼此聯絡
[00:14:36.400 --> 00:14:38.400]  那麼誰是我們的和睦呢
[00:14:38.400 --> 00:14:40.400]  就是基督是我們的和睦
[00:14:40.400 --> 00:14:42.400]  所以我今天不是要在這裡
[00:14:42.400 --> 00:14:45.400]  花很多的時間講他的這個心態
[00:14:45.400 --> 00:14:48.400]  但是當我們在教會裡面成長的時候
[00:14:48.400 --> 00:14:49.400]  當我們在教會裡面
[00:14:49.400 --> 00:14:51.400]  應用我們的恩賜的時候
[00:14:51.400 --> 00:14:54.400]  你知道謙虛是一個很重要的一件事情
[00:14:54.400 --> 00:14:56.400]  溫柔也是一個很重要的事情
[00:14:56.400 --> 00:15:01.400]  忍耐也是一個很重要的品格
[00:15:01.400 --> 00:15:02.400]  但是他的目的是什麼呢
[00:15:02.400 --> 00:15:05.400]  他告訴我們說要竭力保守
[00:15:05.400 --> 00:15:08.400]  在聖靈裡面的合一
[00:15:08.400 --> 00:15:10.400]  這個竭力保守也讓我們看見
[00:15:10.400 --> 00:15:14.400]  這是我們每一個聖徒的責任
[00:15:14.400 --> 00:15:16.400]  因為我們都是互相為肢體
[00:15:16.400 --> 00:15:18.400]  我們同有一個生命
[00:15:18.400 --> 00:15:20.400]  就是基督的生命在我們裡頭
[00:15:20.400 --> 00:15:22.400]  我們彼此之間都是互聯
[00:15:22.400 --> 00:15:26.400]  現在我們很流行的互聯網
[00:15:26.400 --> 00:15:27.400]  其實我們在基督裡面
[00:15:27.400 --> 00:15:31.400]  這就是典型的互聯網
[00:15:31.400 --> 00:15:33.400]  我們彼此都有責任
[00:15:33.400 --> 00:15:35.400]  彼此都有義務
[00:15:35.400 --> 00:15:36.400]  這是第一個
[00:15:36.400 --> 00:15:37.400]  第二個
[00:15:37.400 --> 00:15:42.400]  在教會裡面成長的目的
[00:15:42.400 --> 00:15:45.400]  我們從第一節一直到第十六節
[00:15:45.400 --> 00:15:48.400]  我們就可以看見
[00:15:48.400 --> 00:15:50.400]  下面一段他就告訴我們說
[00:15:50.400 --> 00:15:53.400]  我們在教會裡面成長的目的是什麼
[00:15:53.400 --> 00:15:56.400]  要保守教會的合一
[00:15:56.400 --> 00:15:58.400]  不能夠破壞教會的合一
[00:15:58.400 --> 00:15:59.400]  為什麼
[00:15:59.400 --> 00:16:04.400]  因為他已經把七個一賜給我們了
[00:16:04.400 --> 00:16:05.400]  然後接下去
[00:16:05.400 --> 00:16:08.400]  他又賜給我們不同的恩賜
[00:16:08.400 --> 00:16:10.400]  這個是一個很奇怪的事情
[00:16:10.400 --> 00:16:11.400]  想想看
[00:16:11.400 --> 00:16:14.400]  如果說他要我們保守教會的合一
[00:16:14.400 --> 00:16:17.400]  他又把不同的恩賜賜給我們
[00:16:17.400 --> 00:16:22.400]  再加上我們人的驕傲
[00:16:22.400 --> 00:16:29.400]  用英文講Bound to have trouble
[00:16:29.400 --> 00:16:31.400]  但是這是教會
[00:16:31.400 --> 00:16:34.400]  我們最近看到這個閱兵
[00:16:34.400 --> 00:16:36.400]  你們有沒有看到閱兵
[00:16:36.400 --> 00:16:37.400]  這些儀隊
[00:16:37.400 --> 00:16:39.400]  這些儀隊所表現的
[00:16:39.400 --> 00:16:40.400]  或者是在美國也好
[00:16:40.400 --> 00:16:41.400]  在中國也好
[00:16:41.400 --> 00:16:42.400]  在台灣也好
[00:16:42.400 --> 00:16:43.400]  不管在哪裡
[00:16:43.400 --> 00:16:44.400]  我們看見這些儀隊的表演
[00:16:44.400 --> 00:16:46.400]  你們有沒有看見那些儀隊
[00:16:46.400 --> 00:16:47.400]  站在一起的時候
[00:16:47.400 --> 00:16:50.400]  一般高的
[00:16:50.400 --> 00:16:53.400]  我真的不知道他們從哪裡選的
[00:16:53.400 --> 00:16:55.400]  再加上他們所穿的衣服
[00:16:55.400 --> 00:16:57.400]  再加上制服
[00:16:57.400 --> 00:17:00.400]  所以真的是很整齊劃一
[00:17:00.400 --> 00:17:02.400]  再加上在帽子下面
[00:17:02.400 --> 00:17:03.400]  看不出來
[00:17:03.400 --> 00:17:06.400]  每一個人都長得一模一樣
[00:17:06.400 --> 00:17:09.400]  這是軍隊
[00:17:09.400 --> 00:17:11.400]  這是整齊劃一
[00:17:11.400 --> 00:17:14.400]  這不是教會
[00:17:14.400 --> 00:17:17.400]  教會是神主耶穌祂自己的身體
[00:17:17.400 --> 00:17:18.400]  祂賜給我們每一個人
[00:17:18.400 --> 00:17:20.400]  都有不同的恩賜
