
[00:00:00.000 --> 00:00:01.440]  各位聽聽節目,大家好!
[00:04:01.640 --> 00:04:04.640]  不過這個人是什麼種族也不要緊
[00:04:04.640 --> 00:04:08.640]  不過他也算是一個有信心的人
[00:04:08.640 --> 00:04:10.640]  但是這個人是什麼種族其實不重要
[00:04:10.640 --> 00:04:13.640]  但是他算是一個有信心的人
[00:04:13.640 --> 00:04:15.640]  這個大臣有沒有信心?
[00:04:15.640 --> 00:04:17.640]  這個大臣有沒有信心?
[00:04:17.640 --> 00:04:19.640]  有沒有信心?
[00:04:19.640 --> 00:04:20.640]  有沒有信心?
[00:04:20.640 --> 00:04:21.640]  有啊
[00:04:21.640 --> 00:04:25.640]  如果他的信心大不大?
[00:04:25.640 --> 00:04:27.640]  如果他的信心大不大?
[00:04:27.640 --> 00:04:30.640]  平均水準以上
[00:04:30.640 --> 00:04:32.640]  平均水準以上
[00:04:32.640 --> 00:04:34.640]  就是他是有信心的
[00:04:34.640 --> 00:04:36.640]  也就是說他是有信心的
[00:04:36.640 --> 00:04:39.640]  那他怎麼會有信心呢?
[00:04:39.640 --> 00:04:44.640]  他聽到耶穌做的神蹟很厲害
[00:04:44.640 --> 00:04:45.640]  他是怎麼樣有信心呢?
[00:04:45.640 --> 00:04:49.640]  他是聽到主耶穌做的神蹟是很厲害的
[00:04:49.640 --> 00:04:51.640]  那隨便走
[00:04:51.640 --> 00:04:52.640]  隨便走啊
[00:04:52.640 --> 00:04:55.640]  在下面耶路撒冷做了很多神蹟
[00:04:55.640 --> 00:04:57.640]  傳了回來
[00:04:57.640 --> 00:05:00.640]  現在他來到了於是一定要找他
[00:05:00.640 --> 00:05:03.640]  在下面耶路撒冷他行了許多的神蹟
[00:05:03.640 --> 00:05:05.640]  現在來到這邊所以一定要找他
[00:05:05.640 --> 00:05:11.640]  也很有可能是表示他已經找了所有的醫生
[00:05:11.640 --> 00:05:14.640]  也都可以表示說他可能已經找遍了所有的醫生了
[00:05:14.640 --> 00:05:16.640]  那他沒有辦法了
[00:05:16.640 --> 00:05:17.640]  他沒有辦法了
[00:05:17.640 --> 00:05:18.640]  只好來找耶穌
[00:05:18.640 --> 00:05:19.640]  算有信心的
[00:05:19.640 --> 00:05:20.640]  算是有信心的
[00:05:20.640 --> 00:05:22.640]  在這段經文裡面
[00:05:22.640 --> 00:05:25.640]  第一樣東西要學的就是大臣的信心
[00:05:25.640 --> 00:05:27.640]  他就來到找耶穌
[00:05:27.640 --> 00:05:29.640]  我兒子病了
[00:05:29.640 --> 00:05:31.640]  你和我去看他吧
[00:05:31.640 --> 00:05:33.640]  他就來找耶穌說我兒子病了
[00:05:33.640 --> 00:05:35.640]  你跟我去看他吧
[00:05:35.640 --> 00:05:37.640]  那沒有信心根本就不會來
[00:05:37.640 --> 00:05:39.640]  那沒有信心根本就不會來
[00:05:39.640 --> 00:05:42.640]  或者他都沒有其他辦法所以他來吧
[00:05:42.640 --> 00:05:44.640]  或者他已經沒有其他辦法了
[00:05:44.640 --> 00:05:47.640]  我說他有信心其實是在後面的
[00:05:47.640 --> 00:05:49.640]  我說他有信心其實是在後面的
[00:05:49.640 --> 00:05:51.640]  主耶穌就說你回去吧
[00:05:51.640 --> 00:05:52.640]  你回去吧
[00:05:52.640 --> 00:05:55.640]  其實是在後面的
[00:05:55.640 --> 00:05:56.640]  主耶穌就說你回去吧
[00:05:56.640 --> 00:05:57.640]  你的兒子好了
[00:05:57.640 --> 00:05:58.640]  主耶穌就說你回去吧
[00:05:58.640 --> 00:05:59.640]  你的兒子好了
[00:05:59.640 --> 00:06:00.640]  那他怎麼樣
[00:06:00.640 --> 00:06:01.640]  那他如何呢
[00:06:01.640 --> 00:06:02.640]  回去吧
[00:06:02.640 --> 00:06:03.640]  他真的回去了
[00:06:03.640 --> 00:06:06.640]  那這個是有信心的表現
[00:06:06.640 --> 00:06:08.640]  這個就是一個有信心的表現
[00:06:08.640 --> 00:06:09.640]  如果不是會怎樣
[00:06:09.640 --> 00:06:10.640]  如果不是會怎樣
[00:06:10.640 --> 00:06:11.640]  如果是你你會怎樣
[00:06:11.640 --> 00:06:13.640]  如果是你會怎樣呢
[00:06:13.640 --> 00:06:14.640]  賴死
[00:06:14.640 --> 00:06:15.640]  賴死
[00:06:15.640 --> 00:06:17.640]  賴皮
[00:06:17.640 --> 00:06:19.640]  一定要跟我去
[00:06:19.640 --> 00:06:20.640]  一定要跟我去
[00:06:20.640 --> 00:06:22.640]  車都有了
[00:06:22.640 --> 00:06:23.640]  車都備好了
[00:06:23.640 --> 00:06:24.640]  人來拉他
[00:06:24.640 --> 00:06:26.640]  人過來把他拉去
[00:06:26.640 --> 00:06:28.640]  他不會不是吧
[00:06:28.640 --> 00:06:30.640]  都說好了
[00:06:30.640 --> 00:06:32.640]  他不會他都說他好了
[00:06:32.640 --> 00:06:35.640]  不是的如果你一起來補補也好
[00:06:35.640 --> 00:06:38.640]  不是如果你一起來幫忙補一補也好
[00:06:38.640 --> 00:06:39.640]  沒問題
[00:06:39.640 --> 00:06:40.640]  沒問題
[00:06:40.640 --> 00:06:41.640]  重重有賞
[00:06:41.640 --> 00:06:42.640]  重重有賞
[00:06:42.640 --> 00:06:43.640]  利是在這裡
[00:06:43.640 --> 00:06:45.640]  利是紅包在這裡
[00:06:45.640 --> 00:06:46.640]  你看到他這樣
[00:06:46.640 --> 00:06:50.640]  但他竟然你回去吧你的兒子好了
[00:06:50.640 --> 00:06:51.640]  他回去了
[00:06:51.640 --> 00:06:53.640]  既然耶穌說你回去吧
[00:06:53.640 --> 00:06:54.640]  你的兒子好了
[00:06:54.640 --> 00:06:55.640]  他真的回去了
[00:06:55.640 --> 00:06:58.640]  所以這一點是表明他對主是有信心的
[00:06:58.640 --> 00:07:02.640]  所以這一點是表明他對主耶穌是有信心的
[00:07:02.640 --> 00:07:04.640]  有問題
[00:07:04.640 --> 00:07:05.640]  有問題
[00:07:05.640 --> 00:07:07.640]  帶到主耶穌面前
[00:07:07.640 --> 00:07:08.640]  帶到主耶穌的面前
[00:07:08.640 --> 00:07:10.640]  聽一下他怎麼說
[00:07:10.640 --> 00:07:12.640]  聽一下他怎麼說
[00:07:12.640 --> 00:07:13.640]  你這樣做吧
[00:07:13.640 --> 00:07:14.640]  你這樣做吧
[00:07:14.640 --> 00:07:15.640]  你回去吧
[00:07:15.640 --> 00:07:16.640]  好了
[00:07:16.640 --> 00:07:17.640]  已經好了
[00:07:17.640 --> 00:07:18.640]  他就有信心回去了
[00:07:18.640 --> 00:07:20.640]  他就有信心回去
[00:07:20.640 --> 00:07:23.640]  這個是一個信心的表現
[00:07:23.640 --> 00:07:25.640]  這個是一個信心的表現
[00:07:25.640 --> 00:07:28.640]  沒有信心就不要去了
[00:07:28.640 --> 00:07:30.640]  沒有信心就不要去了
[00:07:30.640 --> 00:07:32.640]  記不記得希伯來書
[00:07:32.640 --> 00:07:34.640]  記不記得希伯來書
[00:07:34.640 --> 00:07:38.640]  人非有信就不能得神的喜悅
[00:07:38.640 --> 00:07:41.640]  人非有信就不能得神的喜悅
[00:07:41.640 --> 00:07:43.640]  因為到他面前來的人
[00:07:43.640 --> 00:07:45.640]  因為到他面前來的人
[00:07:45.640 --> 00:07:47.640]  必須信有神
[00:07:47.640 --> 00:07:48.640]  必須信有神
[00:07:48.640 --> 00:07:52.640]  且信他賞賜那尋求他的人
[00:07:52.640 --> 00:07:55.640]  且信那賞賜他尋求他的人
[00:07:55.640 --> 00:07:59.640]  我都試過被人問路怎麼去
[00:07:59.640 --> 00:08:00.640]  牧師那裡怎麼去
[00:08:00.640 --> 00:08:03.640]  我常常被人問路說牧師那裡怎麼去
[00:08:03.640 --> 00:08:04.640]  你這樣這樣去
[00:08:04.640 --> 00:08:06.640]  他說你這樣這樣去吧
[00:08:06.640 --> 00:08:08.640]  問完之後他就說是不是真的
[00:08:08.640 --> 00:08:10.640]  問完之後他就說是不是真的
[00:08:10.640 --> 00:08:13.640]  你不信我不要問了
[00:08:13.640 --> 00:08:15.640]  你不相信我你就不要問我了
[00:08:15.640 --> 00:08:16.640]  問完之後是不是真的
[00:08:16.640 --> 00:08:17.640]  到底是不是真的呢
[00:08:17.640 --> 00:08:19.640]  這次又問人是不是真的
[00:08:19.640 --> 00:08:20.640]  都要問你是不是真的
[00:08:20.640 --> 00:08:21.640]  那你不如問他
[00:08:21.640 --> 00:08:22.640]  那你不如問他
[00:08:22.640 --> 00:08:27.640]  人非有信就不能得神的喜悅
[00:08:27.640 --> 00:08:30.640]  人非有信就不能得神的喜悅
[00:08:30.640 --> 00:08:34.640]  到神面前來的人必須信有神
[00:08:34.640 --> 00:08:37.640]  到神面前的人必須信有神
[00:08:37.640 --> 00:08:41.640]  而且信他是賞賜那尋求他的人
[00:08:41.640 --> 00:08:44.640]  而且信他是那賞賜尋求他的人
[00:08:44.640 --> 00:08:46.640]  即是說去問他的時候
[00:08:46.640 --> 00:08:49.640]  他是歡喜賞賜給你的
[00:08:49.640 --> 00:08:51.640]  也就是說去問他的時候
[00:08:51.640 --> 00:08:53.640]  他是歡喜賞賜給你
[00:08:53.640 --> 00:08:54.640]  就不是那些又來啊
[00:08:54.640 --> 00:08:55.640]  就不是那些又來啊
[00:08:55.640 --> 00:08:57.640]  那麼多東西問啊你
[00:08:57.640 --> 00:08:58.640]  那麼多東西問啊你
[00:08:58.640 --> 00:08:59.640]  那麼多要求啊
[00:08:59.640 --> 00:09:01.640]  那麼多要求啊你
[00:09:01.640 --> 00:09:02.640]  好煩啊
[00:09:02.640 --> 00:09:03.640]  你好煩啊
[00:09:03.640 --> 00:09:04.640]  你不覺得煩的嗎
[00:09:04.640 --> 00:09:05.640]  你不覺得很煩嗎
[00:09:05.640 --> 00:09:06.640]  你還想不想求他啊
[00:09:06.640 --> 00:09:07.640]  你還想不想求他啊
[00:09:07.640 --> 00:09:08.640]  去到神面前
[00:09:08.640 --> 00:09:09.640]  他是笑著口
[00:09:09.640 --> 00:09:11.640]  好想幫你手啊
[00:09:11.640 --> 00:09:12.640]  去到神的面前
[00:09:12.640 --> 00:09:14.640]  他是很開心笑著
[00:09:14.640 --> 00:09:16.640]  他是歡喜賞賜
[00:09:16.640 --> 00:09:18.640]  歡喜賞賜尋求他的人
[00:09:18.640 --> 00:09:20.640]  他是歡喜賞賜尋求他的人
[00:09:20.640 --> 00:09:23.640]  所以你可以將問題帶到他面前
[00:09:23.640 --> 00:09:26.640]  所以你可以將問題帶到他面前
[00:09:26.640 --> 00:09:27.640]  詩篇四十二篇
[00:09:27.640 --> 00:09:28.640]  詩篇四十二篇
[00:09:28.640 --> 00:09:30.640]  我的心為何憂悶
[00:09:30.640 --> 00:09:32.640]  我的心為何憂悶
[00:09:32.640 --> 00:09:33.640]  為何在我裡面煩躁
[00:09:33.640 --> 00:09:35.640]  為何在我裡面煩躁
[00:09:35.640 --> 00:09:37.640]  應當仰望神
[00:09:37.640 --> 00:09:38.640]  應當仰望神
[00:09:38.640 --> 00:09:39.640]  因他
[00:09:39.640 --> 00:09:40.640]  因他什麼
[00:09:40.640 --> 00:09:43.640]  因他笑臉幫助我
[00:09:43.640 --> 00:09:44.640]  因他笑臉幫助我
[00:09:44.640 --> 00:09:45.640]  笑臉幫助我
[00:09:45.640 --> 00:09:47.640]  笑臉幫助我
[00:09:47.640 --> 00:09:48.640]  笑臉幫助我
[00:09:48.640 --> 00:09:50.640]  不是因他苦口面
[00:09:50.640 --> 00:09:51.640]  不是因他苦口面
[00:09:51.640 --> 00:09:53.640]  不是因他苦口面的
[00:09:53.640 --> 00:09:54.640]  不是因他苦口面的
[00:09:54.640 --> 00:09:55.640]  這個很難唸的
[00:09:55.640 --> 00:09:56.640]  這個很難唸的 不高興
[00:09:56.640 --> 00:09:57.640]  不是因他苦口面的
[00:09:57.640 --> 00:09:58.640]  不是因他苦口面的
[00:09:58.640 --> 00:09:59.640]  不是因他苦口面的
[00:09:59.640 --> 00:10:00.640]  不是因他苦口面的
[00:10:00.640 --> 00:10:01.640]  心情愉足
[00:10:01.640 --> 00:10:02.640]  心情愉足
[00:10:02.640 --> 00:10:03.640]  他是歡喜賞賜給你
[00:10:03.640 --> 00:10:05.640]  他是歡喜賞賜給你
[00:10:05.640 --> 00:10:06.640]  我要提一下
[00:10:06.640 --> 00:10:07.640]  到神面前來
[00:10:07.640 --> 00:10:09.640]  必須信有神
[00:10:09.640 --> 00:10:11.640]  這個字要解釋一下
[00:10:11.640 --> 00:10:12.640]  到神面前來
[00:10:12.640 --> 00:10:13.640]  必須信有神
[00:10:13.640 --> 00:10:14.640]  這個字要解釋一下
[00:10:14.640 --> 00:10:15.640]  那你去到他面前
[00:10:15.640 --> 00:10:16.640]  當然信的
[00:10:16.640 --> 00:10:17.640]  你來到他面前
[00:10:17.640 --> 00:10:18.640]  當然相信
[00:10:18.640 --> 00:10:19.640]  當然信有
[00:10:19.640 --> 00:10:20.640]  甚至很多英文聖經
[00:10:20.640 --> 00:10:21.640]  都有個翻譯
[00:10:21.640 --> 00:10:22.640]  去到他面前
[00:10:22.640 --> 00:10:24.640]  Believe that he exists
[00:10:24.640 --> 00:10:25.640]  存在
[00:10:25.640 --> 00:10:26.640]  甚至很多英文聖經
[00:10:26.640 --> 00:10:27.640]  裡面寫到
[00:10:27.640 --> 00:10:29.640]  Believe that he exists
[00:10:29.640 --> 00:10:30.640]  他存在
[00:10:30.640 --> 00:10:31.640]  他存在
[00:10:31.640 --> 00:10:33.640]  其實希臘文不是這樣的
[00:10:33.640 --> 00:10:35.640]  其實希臘文並不是這樣的
[00:10:35.640 --> 00:10:37.640]  Believe that he is
[00:10:37.640 --> 00:10:39.640]  Believe that he is
[00:10:39.640 --> 00:10:41.640]  如果我們說英文
[00:10:41.640 --> 00:10:42.640]  你會知道
[00:10:42.640 --> 00:10:43.640]  He is
[00:10:43.640 --> 00:10:44.640]  如果我們說英文
[00:10:44.640 --> 00:10:45.640]  會知道
[00:10:45.640 --> 00:10:46.640]  He is
[00:10:46.640 --> 00:10:47.640]  He is
[00:10:47.640 --> 00:10:48.640]  可以怎麼翻譯成中文呢
[00:10:48.640 --> 00:10:49.640]  He is
[00:10:49.640 --> 00:10:51.640]  他可以怎麼翻譯成中文呢
[00:10:51.640 --> 00:10:52.640]  到神面前來
[00:10:52.640 --> 00:10:53.640]  的人必須相信
[00:10:53.640 --> 00:10:54.640]  他是
[00:10:54.640 --> 00:10:55.640]  到神面前來
[00:10:55.640 --> 00:10:56.640]  必須相信
[00:10:56.640 --> 00:10:57.640]  他是
[00:10:57.640 --> 00:10:58.640]  更加不明白
[00:10:58.640 --> 00:11:00.640]  更加不明白
[00:11:00.640 --> 00:11:02.640]  (笑)
[00:11:02.640 --> 00:11:04.640]  記不記得
[00:11:04.640 --> 00:11:06.640]  摩西在曠野
[00:11:06.640 --> 00:11:08.640]  記不記得摩西在曠野
[00:11:08.640 --> 00:11:10.640]  記不記得摩西在曠野
[00:11:10.640 --> 00:11:12.640]  哇 荊棘被火燒著
[00:11:12.640 --> 00:11:13.640]  哎呀 這麼有趣
[00:11:13.640 --> 00:11:14.640]  其實那些曠野
[00:11:14.640 --> 00:11:16.640]  在以色列的曠野
[00:11:16.640 --> 00:11:17.640]  很熱的
[00:11:17.640 --> 00:11:19.640]  是隨時自己著
[00:11:19.640 --> 00:11:20.640]  那些乾的樹木
[00:11:20.640 --> 00:11:22.640]  哇 看見荊棘被火燒
[00:11:22.640 --> 00:11:24.640]  其實在以色列的曠野
[00:11:24.640 --> 00:11:25.640]  是非常熱的
[00:11:25.640 --> 00:11:26.640]  隨時荊棘就會
[00:11:26.640 --> 00:11:27.640]  不驚奇
[00:11:27.640 --> 00:11:28.640]  起火的
[00:11:28.640 --> 00:11:29.640]  其實是不驚奇
[00:11:29.640 --> 00:11:30.640]  起火
[00:11:30.640 --> 00:11:31.640]  但是沒有
[00:11:31.640 --> 00:11:32.640]  燒毀
[00:11:32.640 --> 00:11:33.640]  才有趣
[00:11:33.640 --> 00:11:34.640]  但是被火燒
[00:11:34.640 --> 00:11:35.640]  卻看不見
[00:11:35.640 --> 00:11:36.640]  它被燒毀
[00:11:36.640 --> 00:11:37.640]  這個熱症
[00:11:37.640 --> 00:11:38.640]  曠陽的時候
[00:11:38.640 --> 00:11:39.640]  啊 那裡
[00:11:39.640 --> 00:11:40.640]  哇 太熱了 起火了
[00:11:40.640 --> 00:11:41.640]  哇 燒著荊棘
[00:11:41.640 --> 00:11:42.640]  沒問題
[00:11:42.640 --> 00:11:43.640]  在曠陽的時候看著
[00:11:43.640 --> 00:11:44.640]  哇 那個時候
[00:11:44.640 --> 00:11:45.640]  火在燒荊棘
[00:11:45.640 --> 00:11:46.640]  沒有問題
[00:11:46.640 --> 00:11:47.640]  咦 飯都吃完
[00:11:47.640 --> 00:11:48.640]  還在燒
[00:11:48.640 --> 00:11:49.640]  咦 飯都吃完了
[00:11:49.640 --> 00:11:50.640]  還在燒
[00:11:50.640 --> 00:11:51.640]  這麼久還在燒
[00:11:51.640 --> 00:11:52.640]  這麼久了還在燒
[00:11:52.640 --> 00:11:53.640]  那些荊棘
[00:11:53.640 --> 00:11:55.640]  沒有被燒毀
[00:11:55.640 --> 00:11:56.640]  但是荊棘居然
[00:11:56.640 --> 00:11:57.640]  沒有被燒毀
[00:11:57.640 --> 00:11:58.640]  這麼奇怪
[00:11:58.640 --> 00:11:59.640]  看看才行
[00:11:59.640 --> 00:12:00.640]  看一看
[00:12:00.640 --> 00:12:01.640]  是不是這樣
[00:12:01.640 --> 00:12:02.640]  於是走到附近
[00:12:02.640 --> 00:12:03.640]  神就說
[00:12:03.640 --> 00:12:04.640]  這是聖地
[00:12:04.640 --> 00:12:05.640]  脫了鞋子
[00:12:05.640 --> 00:12:06.640]  於是走過去之後
[00:12:06.640 --> 00:12:07.640]  上帝就說
[00:12:07.640 --> 00:12:08.640]  這是聖地
[00:12:08.640 --> 00:12:09.640]  取下你的鞋子
[00:12:09.640 --> 00:12:10.640]  接著跟他說
[00:12:10.640 --> 00:12:11.640]  跟著跟他說
[00:12:11.640 --> 00:12:14.640]  你帶我的百姓離開埃及
[00:12:14.640 --> 00:12:16.640]  你帶我的百姓離開埃及
[00:12:16.640 --> 00:12:17.640]  摩西就說
[00:12:17.640 --> 00:12:18.640]  哇 不是吧
[00:12:18.640 --> 00:12:19.640]  摩西就說
[00:12:19.640 --> 00:12:20.640]  啊 不會吧
[00:12:20.640 --> 00:12:21.640]  那你知道這個故事了
[00:12:21.640 --> 00:12:23.640]  我知道這個故事了
[00:12:23.640 --> 00:12:25.640]  摩西願不願意做
[00:12:25.640 --> 00:12:27.640]  其實摩西想不想做呢
[00:12:27.640 --> 00:12:31.640]  真的給我我也不想做
[00:12:31.640 --> 00:12:32.640]  給我也不想做
[00:12:32.640 --> 00:12:33.640]  傻的才會做
[00:12:33.640 --> 00:12:34.640]  笨蛋才會做
[00:12:34.640 --> 00:12:37.640]  真的
[00:12:37.640 --> 00:12:38.640]  真的
[00:12:38.640 --> 00:12:41.640]  說實話
[00:12:41.640 --> 00:12:43.640]  你知道每次香港選特首
[00:12:43.640 --> 00:12:44.640]  都很多人競爭
[00:12:44.640 --> 00:12:46.640]  你知道每次香港選特首
[00:12:46.640 --> 00:12:47.640]  都非常多人競爭
[00:12:47.640 --> 00:12:49.640]  那些位置真是笨蛋才會做
[00:12:49.640 --> 00:12:52.640]  那些位置真的是笨蛋才會去做
[00:12:52.640 --> 00:12:53.640]  你做了
[00:12:53.640 --> 00:12:54.640]  你這麼想做你做
[00:12:54.640 --> 00:12:55.640]  你想做你做
[00:12:55.640 --> 00:12:56.640]  是不是
[00:12:56.640 --> 00:12:57.640]  那些
[00:12:57.640 --> 00:12:58.640]  為什麼
[00:12:58.640 --> 00:13:00.640]  你帶以色列人出埃及
[00:13:00.640 --> 00:13:03.640]  你是要先對付埃及的皇帝
[00:13:03.640 --> 00:13:04.640]  是不是
[00:13:04.640 --> 00:13:05.640]  你要帶以色列人出埃及
[00:13:05.640 --> 00:13:08.640]  你要先對付的是埃及的皇帝
[00:13:08.640 --> 00:13:10.640]  然後對付埃及的軍隊
[00:13:10.640 --> 00:13:12.640]  然後對付埃及的軍隊
[00:13:12.640 --> 00:13:15.640]  然後這個都算比那些更難的
[00:13:15.640 --> 00:13:18.640]  就是帶那超過一百萬人離開
[00:13:18.640 --> 00:13:21.640]  然後更難的就是要帶超過一千萬的人
[00:13:21.640 --> 00:13:22.640]  一百萬
[00:13:22.640 --> 00:13:24.640]  一百萬的人離開
[00:13:24.640 --> 00:13:25.640]  一百萬人
[00:13:25.640 --> 00:13:26.640]  一百萬人
[00:13:26.640 --> 00:13:28.640]  沒有手提電話
[00:13:28.640 --> 00:13:30.640]  沒有手提電話
[00:13:30.640 --> 00:13:31.640]  不知道怎麼聯絡他們
[00:13:31.640 --> 00:13:33.640]  不知道怎麼聯絡他們
[00:13:33.640 --> 00:13:36.640]  接著一百萬人去到曠野說我想去廁所
[00:13:36.640 --> 00:13:39.640]  於是一百萬人到了曠野說我想去自首
[00:13:39.640 --> 00:13:40.640]  我要吃麵包
[00:13:40.640 --> 00:13:41.640]  我要吃麵包
[00:13:41.640 --> 00:13:43.640]  你帶一百人去旅行
