
[00:00:00.000 --> 00:00:01.300]  謙卑的君王
[00:03:17.400 --> 00:03:21.000]  是將耶穌這七天當中的事蹟
[00:03:21.000 --> 00:03:23.200]  用了五章的聖經
[00:03:23.200 --> 00:03:26.000]  而前面由第一章到第十章
[00:03:26.000 --> 00:03:28.800]  是記載了耶穌頭兩年
[00:03:28.800 --> 00:03:29.900]  零十一個月
[00:03:29.900 --> 00:03:31.400]  零三個星期的事蹟
[00:03:31.400 --> 00:03:32.400]  大家明白我的意思嗎?
[00:03:32.400 --> 00:03:33.900]  即是說頭十章是記載
[00:03:33.900 --> 00:03:36.300]  那三年當中絕大部分的事蹟
[00:03:36.300 --> 00:03:38.400]  但到最後那五章
[00:03:38.400 --> 00:03:40.600]  就是記載最後的星期
[00:03:40.600 --> 00:03:42.400]  當然其他的福音書
[00:03:42.400 --> 00:03:43.500]  特別是《約翰福音》
[00:03:43.500 --> 00:03:45.500]  差不多用了九章的聖經
[00:03:45.500 --> 00:03:49.300]  來記載耶穌最後一個星期的工作
[00:03:49.300 --> 00:03:52.200]  但為甚麼福音書會用這麼詳細
[00:03:52.200 --> 00:03:54.900]  去記載所謂的 Passion Week
[00:03:54.900 --> 00:03:56.800]  所謂的受難的一週
[00:03:56.800 --> 00:03:57.500]  為甚麼呢?
[00:03:57.500 --> 00:03:58.600]  因為我們很深信
[00:03:58.600 --> 00:04:01.500]  我們整個基督教信仰的核心價值
[00:04:01.500 --> 00:04:04.000]  其實就是最後那一個星期
[00:04:04.000 --> 00:04:05.000]  那一個星期我們知道
[00:04:05.000 --> 00:04:07.400]  耶穌釘十字架
[00:04:07.400 --> 00:04:09.600]  耶穌釘十字架為甚麼這麼重要呢?
[00:04:09.600 --> 00:04:11.100]  因為耶穌釘十字架
[00:04:11.100 --> 00:04:14.700]  是代表了神的愛和神的公義
[00:04:14.700 --> 00:04:16.900]  因為在公義裏面
[00:04:16.900 --> 00:04:20.200]  我們知道罪的公價乃是死
[00:04:20.200 --> 00:04:21.300]  世人都犯了罪
[00:04:21.300 --> 00:04:22.900]  聖經說世人都犯了罪
[00:04:22.900 --> 00:04:24.500]  虧欠了神的榮耀
[00:04:24.500 --> 00:04:27.500]  所以罪的公價乃是死
[00:04:27.500 --> 00:04:28.600]  在公義裏面
[00:04:28.600 --> 00:04:30.700]  我們人人必有一死
[00:04:30.700 --> 00:04:33.900]  但耶穌卻背負了今天你和我的罪
[00:04:33.900 --> 00:04:35.400]  祂走上十字架
[00:04:35.400 --> 00:04:38.600]  祂成就了罪的公價乃是死
[00:04:38.600 --> 00:04:40.800]  但因著祂承擔我們的罪
[00:04:40.800 --> 00:04:42.700]  祂為我們眾人而死
[00:04:42.700 --> 00:04:45.800]  亦都表達了祂的慈愛
[00:04:45.800 --> 00:04:48.700]  所以保羅說十字架是表達了
[00:04:48.700 --> 00:04:51.000]  彰顯了耶穌的愛
[00:04:51.000 --> 00:04:53.200]  換言之十字架本身來講
[00:04:53.200 --> 00:04:56.400]  是愛與公義的混合體
[00:04:56.400 --> 00:04:57.800]  我們不能夠將十字架
[00:04:57.800 --> 00:05:00.600]  只是單單去強調祂的慈愛
[00:05:00.600 --> 00:05:01.900]  而忽略公義
[00:05:01.900 --> 00:05:04.300]  亦都不能夠只是單單強調公義
[00:05:04.300 --> 00:05:06.100]  而忽略祂的慈愛
[00:05:06.100 --> 00:05:07.000]  但另一方面
[00:05:07.000 --> 00:05:08.800]  更加另一個核心價值
[00:05:08.800 --> 00:05:11.000]  就是耶穌死而復活
[00:05:11.000 --> 00:05:13.200]  耶穌死後第三天復活
[00:05:13.200 --> 00:05:16.100]  所以全世界過去整個歷史當中
[00:05:16.100 --> 00:05:19.900]  很多人想去證明耶穌基督沒有復活
[00:05:19.900 --> 00:05:23.100]  因為只要證明到耶穌基督沒有復活
[00:05:23.100 --> 00:05:27.000]  我們的信仰與其他信仰毫無分別
[00:05:27.000 --> 00:05:30.800]  因為我們的教主仍然在墳墓那邊
[00:05:30.800 --> 00:05:32.000]  所以換言之
[00:05:32.000 --> 00:05:33.400]  我們的信仰核心價值
[00:05:33.400 --> 00:05:36.700]  其實都是在最後一星期當中
[00:05:36.700 --> 00:05:40.200]  很重要的一些信息的傳遞
[00:05:40.200 --> 00:05:44.800]  當然今天我們說到第一天進入耶路撒冷
[00:05:44.800 --> 00:05:46.100]  剛才我說了很簡單
[00:05:46.100 --> 00:05:49.100]  不是很複雜的十一節聖經
[00:05:49.100 --> 00:05:51.100]  但是在解經書那邊
[00:05:51.100 --> 00:05:52.100]  不同的解經書
[00:05:52.100 --> 00:05:53.700]  不同的學者
[00:05:53.700 --> 00:05:56.200]  每個人都會界定
[00:05:56.200 --> 00:05:59.500]  耶穌第一次進入耶路撒冷
[00:05:59.500 --> 00:06:02.300]  是一個榮耀的進城
[00:06:02.300 --> 00:06:04.300]  或者是一個光榮的進城
[00:06:04.300 --> 00:06:05.200]  換言之
[00:06:05.200 --> 00:06:07.100]  耶穌第一天
[00:06:07.100 --> 00:06:08.300]  那七天的第一天
[00:06:08.300 --> 00:06:09.800]  祂進入耶路撒冷
[00:06:09.800 --> 00:06:12.700]  祂騎著小遶駒進入耶路撒冷
[00:06:12.700 --> 00:06:16.000]  所有學者都稱為榮耀的進城
[00:06:16.000 --> 00:06:17.900]  或者是光榮的進城
[00:06:17.900 --> 00:06:19.500]  這就是黃碩牧他們所說
[00:06:19.500 --> 00:06:22.900]  耶穌第一天是一個光榮的進城
[00:06:22.900 --> 00:06:24.300]  我們的觀點
[00:06:24.300 --> 00:06:25.800]  我們以往的牧者
[00:06:25.800 --> 00:06:27.300]  都是這樣教導我們
[00:06:27.300 --> 00:06:28.900]  所以在很多年前
[00:06:28.900 --> 00:06:32.900]  我第一次和師母帶隊去聖地
[00:06:32.900 --> 00:06:34.900]  我帶過兩次隊去聖地
[00:06:34.900 --> 00:06:36.300]  第一次帶隊的時候
[00:06:36.300 --> 00:06:40.600]  行程的最後一天就是進入耶路撒冷
[00:06:40.600 --> 00:06:42.500]  進入耶路撒冷之後
[00:06:42.500 --> 00:06:43.900]  第二天就回香港
[00:06:43.900 --> 00:06:47.900]  那次進入耶路撒冷的過程中
[00:06:47.900 --> 00:06:49.800]  當然我們不是騎著小遶駒
[00:06:49.800 --> 00:06:51.500]  我們已經坐過郵巴
[00:06:51.500 --> 00:06:54.500]  我們坐過郵巴進入耶路撒冷
[00:06:54.500 --> 00:06:56.600]  但是這些導遊很聰明
[00:06:56.600 --> 00:06:57.600]  這些導遊很聰明
[00:06:57.600 --> 00:07:00.100]  很懂得吸引我們的心態
[00:07:00.100 --> 00:07:03.300]  他們的市場學很厲害
[00:07:03.300 --> 00:07:08.600]  所以當我們的巴士快要進入耶路撒冷之前
[00:07:08.600 --> 00:07:10.900]  他忽然間播放一首歌
[00:07:10.900 --> 00:07:11.800]  哇 播放一首歌
[00:07:11.800 --> 00:07:13.800]  播放一首歌其實是很激昂的
[00:07:13.800 --> 00:07:15.700]  就是JUSALEM JUSALEM
[00:07:15.700 --> 00:07:17.200]  哇 一播放這首歌的時候
[00:07:17.200 --> 00:07:19.200]  自己一聽 哇
[00:07:19.200 --> 00:07:21.200]  就覺得自己好像騎著小遶駒
[00:07:21.200 --> 00:07:22.600]  進入聖地耶路撒冷
[00:07:22.600 --> 00:07:24.600]  很感受到耶穌那種榮耀
[00:07:24.600 --> 00:07:26.100]  大家明白我的意思嗎
[00:07:26.100 --> 00:07:27.800]  榮耀的進城
[00:07:27.800 --> 00:07:32.600]  但是在第一章到第十章
[00:07:32.600 --> 00:07:33.900]  我們很明白
[00:07:33.900 --> 00:07:37.400]  馬可的筆下耶穌
[00:07:37.400 --> 00:07:39.600]  他是一個僕人
[00:07:39.600 --> 00:07:41.600]  甚至是一個奴隸
[00:07:41.600 --> 00:07:43.500]  耶穌是一個僕人
[00:07:43.500 --> 00:07:46.000]  到第十章可以說是一個高峰
[00:07:46.000 --> 00:07:51.000]  因為當門徒還在爭誰坐左邊
[00:07:51.000 --> 00:07:52.800]  誰坐右邊的時候
[00:07:52.800 --> 00:07:54.000]  耶穌反而說
[00:07:54.000 --> 00:07:55.500]  你知不知道我來做什麼
[00:07:55.500 --> 00:07:58.000]  他說我來不是受人服侍
[00:07:58.000 --> 00:08:00.200]  乃是要服侍人
[00:08:00.200 --> 00:08:04.800]  並且要成為多人的贖駕
[00:08:04.800 --> 00:08:08.400]  然後耶穌就治好了一個盲眼的人
[00:08:08.400 --> 00:08:09.700]  這個盲眼的人
[00:08:09.700 --> 00:08:11.200]  他沒見過耶穌
[00:08:11.200 --> 00:08:12.700]  他沒跟過耶穌
[00:08:12.700 --> 00:08:14.700]  但是他知道耶穌要來了
[00:08:14.700 --> 00:08:15.600]  於是他大聲叫
[00:08:15.600 --> 00:08:17.100]  大衛的子孫 大衛的子孫
[00:08:17.100 --> 00:08:18.100]  可憐我
[00:08:18.100 --> 00:08:20.000]  然後耶穌就治好了他
[00:08:20.000 --> 00:08:22.300]  弟兄姊妹
[00:08:22.300 --> 00:08:25.000]  跟耶穌的那幫門徒
[00:08:25.000 --> 00:08:26.600]  跟了耶穌兩年
[00:08:26.600 --> 00:08:28.700]  連十一個月 連三個星期
[00:08:28.700 --> 00:08:30.000]  那幫門徒
[00:08:30.000 --> 00:08:33.300]  還在爭誰大誰小
[00:08:33.300 --> 00:08:34.700]  還在爭誰位
[00:08:34.700 --> 00:08:35.800]  因為他們心目中
[00:08:35.800 --> 00:08:38.000]  仍然覺得耶穌要做皇帝
[00:08:38.000 --> 00:08:39.400]  耶穌要做君王
[00:08:39.400 --> 00:08:41.300]  所以當你得過那一天
[00:08:41.300 --> 00:08:43.700]  你要讓我知道誰坐左邊誰坐右邊
[00:08:43.700 --> 00:08:45.500]  反而這個盒子
[00:08:45.500 --> 00:08:47.300]  從來沒跟過耶穌
[00:08:47.300 --> 00:08:48.300]  他知道耶穌的身份
[00:08:48.300 --> 00:08:51.200]  他是大衛的子孫
[00:08:51.200 --> 00:08:52.300]  當他被醫治之後
[00:08:52.300 --> 00:08:53.400]  聖經告訴他
[00:08:53.400 --> 00:08:55.400]  這個盒子就跟從耶穌
[00:08:55.400 --> 00:08:57.300]  這個跟從耶穌有一個很大的對比
[00:08:57.300 --> 00:08:59.000]  因為少年的官
[00:08:59.000 --> 00:09:00.500]  他不肯跟從耶穌
[00:09:00.500 --> 00:09:03.500]  但是這個盒子被醫治之後
[00:09:03.500 --> 00:09:05.200]  他就跟從耶穌
[00:09:05.200 --> 00:09:06.400]  弟兄姊妹
[00:09:06.400 --> 00:09:07.400]  是一個僕人
[00:09:07.400 --> 00:09:08.600]  是一個奴隸
[00:09:08.600 --> 00:09:10.400]  但是他到十一章
[00:09:10.400 --> 00:09:12.400]  他忽然之間
[00:09:12.400 --> 00:09:14.200]  進去耶路撒冷
[00:09:14.200 --> 00:09:16.700]  很多人歡迎他
[00:09:16.700 --> 00:09:17.900]  個個都歡迎他
[00:09:17.900 --> 00:09:19.700]  和珊娜和珊娜
[00:09:19.700 --> 00:09:21.200]  你是從主而來
[00:09:21.200 --> 00:09:22.900]  你是配受讚美
[00:09:22.900 --> 00:09:23.700]  你是和珊娜
[00:09:23.700 --> 00:09:25.300]  你是會建立一個大衛的國
[00:09:25.300 --> 00:09:26.400]  你是和珊娜
[00:09:26.400 --> 00:09:27.300]  弟兄姊妹
[00:09:27.300 --> 00:09:28.900]  那種心態
[00:09:28.900 --> 00:09:30.000]  怎樣去詮釋
[00:09:30.000 --> 00:09:32.200]  耶穌當時的感受
[00:09:32.200 --> 00:09:33.500]  當我自己思考
[00:09:33.500 --> 00:09:34.300]  這段聖經的時候
[00:09:34.300 --> 00:09:35.100]  我就開始這樣
[00:09:35.100 --> 00:09:37.400]  哇 耶穌由一個僕人
[00:09:37.400 --> 00:09:38.400]  一個奴僕
[00:09:38.400 --> 00:09:40.400]  成為一個王
[00:09:40.400 --> 00:09:41.500]  那種的身份
[00:09:41.500 --> 00:09:45.200]  他怎樣去調教他自己
[00:09:45.200 --> 00:09:46.800]  當我自己去思考
[00:09:46.800 --> 00:09:47.400]  這段聖經的時候
[00:09:47.400 --> 00:09:48.900]  我就開始有些掙扎
[00:09:48.900 --> 00:09:49.400]  我就開始想
[00:09:49.400 --> 00:09:50.500]  怎樣去詮釋
[00:09:50.500 --> 00:09:51.300]  怎樣去令到
[00:09:51.300 --> 00:09:52.800]  今天這篇講章
[00:09:52.800 --> 00:09:54.500]  不是一個知識的傳遞
[00:09:54.500 --> 00:09:55.900]  我始終覺得
[00:09:55.900 --> 00:09:57.900]  講道不是一個知識的傳遞
[00:09:57.900 --> 00:09:59.800]  我只是希望
[00:09:59.800 --> 00:10:01.600]  講道是一個生命的傳遞
[00:10:01.600 --> 00:10:02.800]  究竟耶穌的生命
[00:10:02.800 --> 00:10:05.300]  透過這個榮耀的進程
[00:10:05.300 --> 00:10:07.300]  和我們說什麼話
[00:10:07.300 --> 00:10:08.600]  和你說什麼話
[00:10:08.600 --> 00:10:09.800]  究竟這段聖經
[00:10:09.800 --> 00:10:12.100]  可不可以轉化我們的生命
[00:10:12.100 --> 00:10:14.700]  讓我們更加效法我們的耶穌
[00:10:14.700 --> 00:10:15.700]  弟兄姊妹
[00:10:15.700 --> 00:10:17.300]  由第十章到十一章
[00:10:17.300 --> 00:10:19.000]  一個很大的對比
[00:10:19.000 --> 00:10:21.200]  一個奴僕和君王
[00:10:21.200 --> 00:10:22.700]  所以這十一節
[00:10:22.700 --> 00:10:25.100]  的確我的題目是沒有錯
[00:10:25.100 --> 00:10:27.500]  耶穌是一個榮耀
[00:10:27.500 --> 00:10:29.600]  但亦都是謙卑的君王
[00:10:29.600 --> 00:10:31.000]  我們可以從這十一節那邊
[00:10:31.000 --> 00:10:32.000]  我們看到
[00:10:32.000 --> 00:10:33.600]  真是一個君王
[00:10:33.600 --> 00:10:35.400]  我們可以藉著
[00:10:35.400 --> 00:10:36.400]  兩方面
[00:10:36.400 --> 00:10:37.800]  去看到耶穌
[00:10:37.800 --> 00:10:40.300]  是有榮耀的君王的身份
[00:10:40.300 --> 00:10:41.000]  第一
[00:10:41.000 --> 00:10:42.400]  我們看到
[00:10:42.400 --> 00:10:44.200]  耶穌的權柄
[00:10:44.200 --> 00:10:45.600]  由第一節到第三節
[00:10:45.600 --> 00:10:47.100]  我們看到耶穌的權柄
[00:10:47.100 --> 00:10:48.900]  我們讀一讀這三節聖經
[00:10:48.900 --> 00:10:51.000]  為什麼我說看到祂的權柄
[00:10:51.000 --> 00:10:51.800]  我們讀一讀
[00:10:51.800 --> 00:10:52.800]  一二三
[00:10:52.800 --> 00:10:55.900]  耶穌和門徒將近耶路撒冷
[00:10:55.900 --> 00:10:58.700]  到了伯伯旗和伯大尼
[00:10:58.700 --> 00:11:00.600]  在戒冷山那裡
[00:11:00.600 --> 00:11:03.100]  耶穌就打發兩個門徒
[00:11:03.100 --> 00:11:04.400]  對他們說
[00:11:04.400 --> 00:11:07.100]  你們往對面宣旨去
[00:11:07.100 --> 00:11:08.900]  一准去的時候
[00:11:08.900 --> 00:11:10.700]  必可見一匹驢驅
[00:11:10.700 --> 00:11:12.100]  存在那裡
[00:11:12.100 --> 00:11:14.600]  是從來沒有人騎過的
[00:11:14.600 --> 00:11:16.500]  可以解開牽來
[00:11:16.500 --> 00:11:18.300]  若有人對你們說
[00:11:18.300 --> 00:11:20.300]  為什麼作這事
[00:11:20.300 --> 00:11:21.500]  你們就說
[00:11:21.500 --> 00:11:23.100]  主要用他
[00:11:23.100 --> 00:11:26.500]  那人必立時讓你們牽來
[00:11:26.500 --> 00:11:27.400]  很明顯
[00:11:27.400 --> 00:11:28.500]  馬可一開始就說
[00:11:28.500 --> 00:11:31.300]  耶穌將近耶路撒冷
[00:11:31.300 --> 00:11:32.800]  到了兩個城市
[00:11:32.800 --> 00:11:33.700]  一個伯伯旗
[00:11:33.700 --> 00:11:34.700]  一個伯大尼
[00:11:34.700 --> 00:11:36.400]  他特別再提一提
[00:11:36.400 --> 00:11:37.700]  戒冷山
[00:11:37.700 --> 00:11:38.500]  很有趣的
[00:11:38.500 --> 00:11:40.700]  馬可特別提戒冷山
[00:11:40.700 --> 00:11:43.100]  如果我們今天熟悉地理的人
[00:11:43.100 --> 00:11:45.400]  很多地理學家幫我們去明白
[00:11:45.400 --> 00:11:47.900]  戒冷山其實由四個山峰所組合
[00:11:47.900 --> 00:11:50.000]  是一個很闊的山脈
[00:11:50.000 --> 00:11:51.000]  它的東面
[00:11:51.000 --> 00:11:52.900]  是去到耶利哥和死海
[00:11:52.900 --> 00:11:55.500]  西面是去到耶路撒冷
[00:11:55.500 --> 00:11:56.400]  所以很明顯
[00:11:56.400 --> 00:11:57.200]  在第十章
[00:11:57.200 --> 00:11:59.600]  耶穌是在耶利哥
[00:11:59.600 --> 00:12:01.300]  由耶利哥去到耶路撒冷
[00:12:01.300 --> 00:12:04.700]  某個情況就要經過戒冷山
[00:12:04.700 --> 00:12:08.300]  而當中伯大尼就在山的山腰
[00:12:08.300 --> 00:12:09.500]  而伯伯旗
[00:12:09.500 --> 00:12:11.600]  據學者考究
[00:12:11.600 --> 00:12:12.900]  有些人說他不知道在哪裡
[00:12:12.900 --> 00:12:13.600]  有些人就說
[00:12:13.600 --> 00:12:17.800]  可能在伯大尼和耶路撒冷的中間
[00:12:17.800 --> 00:12:20.800]  這是不同的學者的詮釋
[00:12:20.800 --> 00:12:23.700]  但為什麼馬可會特別提一提
[00:12:23.700 --> 00:12:25.400]  這個戒冷山
[00:12:25.400 --> 00:12:27.200]  因為戒冷山原來是
[00:12:27.200 --> 00:12:29.000]  耶穌的再來
[00:12:29.000 --> 00:12:30.000]  第二次再來
[00:12:30.000 --> 00:12:33.100]  就是末世很有關係的一個山
[00:12:33.100 --> 00:12:34.700]  在撒加利亞書第十四章
[00:12:34.700 --> 00:12:35.600]  第四第五節
[00:12:35.600 --> 00:12:37.000]  在舊約那邊
[00:12:37.000 --> 00:12:38.600]  先知已經說了
[00:12:38.600 --> 00:12:40.200]  他說將來有一天
[00:12:40.200 --> 00:12:41.900]  就是耶穌再回來那一天
[00:12:41.900 --> 00:12:43.100]  就是末世那一天
[00:12:43.100 --> 00:12:46.400]  他說這座山會一開為二
[00:12:46.400 --> 00:12:47.700]  他說一開為二
[00:12:47.700 --> 00:12:50.300]  地震動將這個山裂開
[00:12:50.300 --> 00:12:52.600]  然後一半向北移
[00:12:52.600 --> 00:12:54.000]  一半向南移
[00:12:54.000 --> 00:12:55.800]  中間有一個大山谷
[00:12:55.800 --> 00:12:57.600]  就是說在末世那邊
[00:12:57.600 --> 00:13:00.100]  耶穌再回來那一天
[00:13:00.100 --> 00:13:02.900]  祂就會降臨在戒冷山
[00:13:02.900 --> 00:13:05.500]  是一個很強的末世的含義
[00:13:05.500 --> 00:13:08.200]  所以馬可福音說末世
[00:13:08.200 --> 00:13:09.400]  第十三章那邊
[00:13:09.400 --> 00:13:10.900]  和馬太福音二十四章
[00:13:10.900 --> 00:13:12.500]  其實是不遑多讓
[00:13:12.500 --> 00:13:15.300]  馬可對於末世的觀點
[00:13:15.300 --> 00:13:17.700]  也是有他的清晰度
[00:13:17.700 --> 00:13:20.700]  所以他在這裡就加了戒冷山
[00:13:20.700 --> 00:13:22.500]  所以耶穌就離開耶利哥
[00:13:22.500 --> 00:13:23.700]  去到耶路撒冷的時候
[00:13:23.700 --> 00:13:25.200]  他就經過這個戒冷山
[00:13:25.200 --> 00:13:26.900]  就經過兩個村莊
[00:13:26.900 --> 00:13:28.500]  伯伯奇和伯大利
[00:13:28.500 --> 00:13:30.000]  去到門口的時候
[00:13:30.000 --> 00:13:32.600]  他就開始跟門徒說
[00:13:32.600 --> 00:13:33.400]  兩個門徒說
[00:13:33.400 --> 00:13:35.200]  你去對面的村莊
[00:13:35.200 --> 00:13:36.500]  可能是伯伯奇
[00:13:36.500 --> 00:13:37.700]  你去對面的村莊
[00:13:37.700 --> 00:13:40.600]  去解一隻驢蛆給我
[00:13:40.600 --> 00:13:42.000]  嘩
[00:13:42.000 --> 00:13:45.100]  耶穌怎麼知道前面有一隻小驢蛆
[00:13:45.100 --> 00:13:46.700]  不同人有不同解法
[00:13:46.700 --> 00:13:49.000]  有些解方就說
[00:13:49.000 --> 00:13:51.500]  耶穌有一次去了耶路撒冷
[00:13:51.500 --> 00:13:52.800]  認識了一個朋友
[00:13:52.800 --> 00:13:54.800]  然後弄一封電郵給他
[00:13:54.800 --> 00:13:56.200]  當時沒有電郵
[00:13:56.200 --> 00:13:59.000]  弄一隻甲子飛過去
[00:13:59.000 --> 00:14:00.000]  一隻樹甲傳書
[00:14:00.000 --> 00:14:01.300]  跟他說我什麼時候來
[00:14:01.300 --> 00:14:02.500]  弄一隻小驢蛆
[00:14:02.500 --> 00:14:04.100]  是沒有人騎過的
[00:14:04.100 --> 00:14:06.100]  人耳來說
[00:14:06.100 --> 00:14:07.300]  很明白
[00:14:07.300 --> 00:14:08.700]  我下星期日
[00:14:08.700 --> 00:14:12.100]  半夜我就會去三魂市
[00:14:12.100 --> 00:14:13.700]  我去三魂市之前
[00:14:13.700 --> 00:14:16.200]  我一定打電郵給我的朋友
[00:14:16.200 --> 00:14:17.300]  朋友
[00:14:17.300 --> 00:14:19.900]  拜託你下星期日
[00:14:19.900 --> 00:14:21.800]  晚上十點十分
[00:14:21.800 --> 00:14:24.200]  記得去三魂市機場接我
[00:14:24.200 --> 00:14:28.100]  我把我的機的編號給他
[00:14:28.100 --> 00:14:29.200]  我有朋友
[00:14:29.200 --> 00:14:30.700]  耶穌肯定有朋友
[00:14:30.700 --> 00:14:32.600]  這個小驢蛆的主人
[00:14:32.600 --> 00:14:34.900]  沒有挑戰門徒
[00:14:34.900 --> 00:14:36.000]  拿這隻小驢蛆
[00:14:36.000 --> 00:14:37.300]  大家明白嗎
[00:14:37.300 --> 00:14:38.400]  沒有人挑戰他
[00:14:38.400 --> 00:14:40.200]  反而有些路旁的人挑戰他
[00:14:40.200 --> 00:14:43.400]  為什麼你無端端不問自取
[00:14:43.400 --> 00:14:46.100]  但耶穌說主要用他就行
[00:14:46.100 --> 00:14:47.200]  這是暗號
