
[00:00:00.000 --> 00:00:03.040]  大家好,又過了一天
[00:03:49.720 --> 00:03:53.120]  我在你們中間是外人是寄居
[00:03:53.120 --> 00:03:55.720]  求你們在這裡給我一塊地
[00:03:55.720 --> 00:03:58.320]  好讓我埋葬我的死人
[00:03:58.320 --> 00:04:00.320]  使他不在我眼前
[00:04:00.320 --> 00:04:03.920]  我現在見到一條屍體真的很悲傷
[00:04:03.920 --> 00:04:04.920]  我要埋葬他
[00:04:04.920 --> 00:04:08.120]  我是一個外人是寄居
[00:04:08.120 --> 00:04:11.720]  可不可以給我一塊地
[00:04:11.720 --> 00:04:13.120]  第四節
[00:04:13.120 --> 00:04:14.120]  第一點就是
[00:04:14.120 --> 00:04:17.320]  我在你們中間是外人是寄居
[00:04:17.320 --> 00:04:19.720]  阿伯拉罕很厲害
[00:04:19.720 --> 00:04:21.320]  他會跟別人說
[00:04:21.320 --> 00:04:23.520]  各位我太太死了
[00:04:23.520 --> 00:04:27.120]  我想找個地方在你們這裡埋葬她
[00:04:27.120 --> 00:04:29.720]  不過我不是這裡本地人
[00:04:29.720 --> 00:04:31.920]  因此我要埋葬一個人
[00:04:31.920 --> 00:04:34.520]  我要問准本地人
[00:04:34.520 --> 00:04:37.120]  我要在這裡埋一塊地
[00:04:37.120 --> 00:04:39.120]  我想在這裡埋葬她
[00:04:39.120 --> 00:04:41.520]  表明她的心意
[00:04:41.520 --> 00:04:42.720]  不過她說
[00:04:42.720 --> 00:04:45.720]  我的身份是外人是寄居
[00:04:45.720 --> 00:04:48.520]  她的站位很清楚
[00:04:48.520 --> 00:04:49.720]  第一點我要說的
[00:04:49.720 --> 00:04:50.720]  學習
[00:04:50.720 --> 00:04:52.120]  就是很多時候
[00:04:52.120 --> 00:04:53.720]  我們去到某些場合
[00:04:53.720 --> 00:04:55.920]  某些情況底下
[00:04:55.920 --> 00:04:57.720]  說錯話
[00:04:57.720 --> 00:05:00.520]  做錯動作等等
[00:05:00.520 --> 00:05:03.720]  站錯位置
[00:05:03.720 --> 00:05:05.320]  到處都以為自己是老闆
[00:05:05.320 --> 00:05:06.920]  回家就是老闆
[00:05:06.920 --> 00:05:08.920]  一家之主你作主
[00:05:08.920 --> 00:05:11.320]  出來就未必是
[00:05:11.320 --> 00:05:13.920]  阿伯拉罕很懂得人情世故
[00:05:13.920 --> 00:05:14.920]  第一就是
[00:05:14.920 --> 00:05:16.320]  我的站位
[00:05:16.320 --> 00:05:18.520]  我只是一個外人是寄居
[00:05:18.520 --> 00:05:20.720]  雖然神告訴我
[00:05:20.720 --> 00:05:23.920]  這裡是給了我和我的後裔
[00:05:23.920 --> 00:05:25.520]  不過我不會說
[00:05:25.520 --> 00:05:27.520]  各位黑人大家留意
[00:05:27.520 --> 00:05:28.920]  雖然我來到這裡
[00:05:28.920 --> 00:05:30.520]  不過這個地方
[00:05:30.520 --> 00:05:31.720]  全片土地
[00:05:31.720 --> 00:05:34.120]  上帝已經賜給我
[00:05:34.120 --> 00:05:35.320]  屬於我
[00:05:35.320 --> 00:05:37.120]  將來也是這樣
[00:05:37.120 --> 00:05:39.720]  馬上被人打死
[00:05:39.720 --> 00:05:41.920]  我是一個寄居的
[00:05:41.920 --> 00:05:43.120]  是外人
[00:05:43.120 --> 00:05:44.920]  現在我太太死了
[00:05:44.920 --> 00:05:49.120]  我就想找個地方葬她
[00:05:49.120 --> 00:05:50.520]  很聰明
[00:05:50.520 --> 00:05:54.520]  我只是一個卑微的外人
[00:05:54.520 --> 00:05:57.320]  黑人回答阿伯拉罕
[00:05:57.320 --> 00:05:58.920]  我主請停
[00:05:58.920 --> 00:06:01.320]  這是一句禮貌的說話
[00:06:01.320 --> 00:06:06.320]  阿東就是主
[00:06:06.320 --> 00:06:09.920]  以色列人叫上帝不敢叫耶和華
[00:06:09.920 --> 00:06:12.120]  他們叫阿杜奈
[00:06:12.120 --> 00:06:13.320]  阿杜奈是主
[00:06:13.320 --> 00:06:16.520]  阿杜奈如果譯作英文字
[00:06:16.520 --> 00:06:20.120]  A字阿杜奈就要大佳
[00:06:20.120 --> 00:06:22.320]  這裡主是世佳
[00:06:22.320 --> 00:06:24.520]  即是我主
[00:06:24.520 --> 00:06:28.320]  尊敬的Sir
[00:06:28.320 --> 00:06:31.520]  尊敬的人物
[00:06:31.520 --> 00:06:33.120]  尊敬的先生
[00:06:33.120 --> 00:06:34.520]  請你聽
[00:06:34.520 --> 00:06:38.920]  你在我們中間是一位尊大的王子
[00:06:38.920 --> 00:06:40.320]  你在我們當中
[00:06:40.320 --> 00:06:43.720]  是像王子般受尊敬
[00:06:43.720 --> 00:06:45.920]  是一個很受尊敬的人
[00:06:45.920 --> 00:06:49.720]  只管在我們最好的墳地埋葬你的死人
[00:06:49.720 --> 00:06:53.720]  我們沒有一人不容你在他的墳地裡
[00:06:53.720 --> 00:06:55.320]  埋葬你的死人
[00:06:55.320 --> 00:06:56.520]  黑人就說
[00:06:56.520 --> 00:06:58.520]  阿伯拉罕Sir
[00:06:58.520 --> 00:07:01.120]  尊貴的阿伯拉罕先生
[00:07:01.120 --> 00:07:05.120]  你在我們當中是尊貴到像王子般
[00:07:05.120 --> 00:07:07.720]  沒有人會說你是外人
[00:07:07.720 --> 00:07:10.320]  你喜歡葬在哪裏就葬在哪裏
[00:07:10.320 --> 00:07:11.320]  你知不知道
[00:07:11.320 --> 00:07:14.920]  以往就算後來創世紀說
[00:07:14.920 --> 00:07:16.720]  虐室死了都想什麼呢?
[00:07:16.720 --> 00:07:20.320]  你記得何時離開埃及回到祖家
[00:07:20.320 --> 00:07:22.920]  要帶我的屍體回去
[00:07:22.920 --> 00:07:25.720]  要葬在本地
[00:07:25.720 --> 00:07:27.720]  不想葬在那裏
[00:07:27.720 --> 00:07:30.120]  我不讓你葬在那裏
[00:07:30.120 --> 00:07:31.120]  因為你葬在那裏
[00:07:31.120 --> 00:07:33.920]  是自己人才能夠做的
[00:07:33.920 --> 00:07:40.320]  我們當你是自己人
[00:07:40.320 --> 00:07:45.120]  我們不會有人拒絕你在我們地埋葬死人
[00:07:45.120 --> 00:07:46.920]  第七節
[00:07:46.920 --> 00:07:51.120]  阿伯拉罕起來向那地的黑人下拜
[00:07:51.120 --> 00:07:55.520]  阿伯拉罕聽到馬上起身下拜
[00:07:55.520 --> 00:07:58.320]  多謝大家
[00:07:58.320 --> 00:08:01.320]  多謝對我的尊重
[00:08:01.320 --> 00:08:03.120]  多謝大家
[00:08:03.120 --> 00:08:06.920]  表示我對大家的尊重非常感謝
[00:08:06.920 --> 00:08:08.320]  多識趣
[00:08:08.320 --> 00:08:09.520]  起身下拜
[00:08:09.520 --> 00:08:10.720]  對他們說
[00:08:10.720 --> 00:08:13.520]  如果你們有意叫我埋葬死人
[00:08:13.520 --> 00:08:14.920]  使他不在我眼前
[00:08:14.920 --> 00:08:16.920]  不知如何是好
[00:08:16.920 --> 00:08:18.520]  我要包住他
[00:08:18.520 --> 00:08:22.520]  等何時回家就拿走
[00:08:22.520 --> 00:08:24.320]  請聽我的話
[00:08:24.320 --> 00:08:29.720]  為我求所割的兒子以弗倫
[00:08:29.720 --> 00:08:32.520]  原來阿伯拉罕做事真好
[00:08:32.520 --> 00:08:34.520]  識人情世故
[00:08:34.520 --> 00:08:36.920]  一早已經打聽找到
[00:08:36.920 --> 00:08:40.320]  在以弗倫的地裏有一個洞
[00:08:40.320 --> 00:08:41.120]  很靚的
[00:08:41.120 --> 00:08:42.120]  用來做墳墓
[00:08:42.120 --> 00:08:44.720]  因為他以前是整個身體放進去
[00:08:44.720 --> 00:08:49.520]  然後化了一些骨合在一起再放進去
[00:08:49.520 --> 00:08:52.120]  他們的葬禮是這樣的
[00:08:52.120 --> 00:08:53.720]  他們的墳墓是這樣的
[00:08:53.720 --> 00:08:57.320]  所以山洞已經物色了好地方
[00:08:57.320 --> 00:09:02.320]  有時如果你們有意幫我的話
[00:09:02.320 --> 00:09:05.320]  我想求所割的兒子以弗倫
[00:09:05.320 --> 00:09:08.920]  我知道他有很好的洞
[00:09:08.920 --> 00:09:10.920]  其實阿伯拉罕沒有去過
[00:09:10.920 --> 00:09:14.320]  不過可能是打聽到那裏好地方
[00:09:14.320 --> 00:09:16.120]  有沒有去過不知道
[00:09:16.120 --> 00:09:19.120]  不過他不認識以弗倫
[00:09:19.120 --> 00:09:25.720]  以弗倫意思是象幼鹿
[00:09:25.720 --> 00:09:27.920]  當地人這個名字很有趣
[00:09:27.920 --> 00:09:30.120]  他像一隻幼鹿
[00:09:30.120 --> 00:09:32.520]  很活潑、很可愛的意思
[00:09:32.520 --> 00:09:33.720]  是小朋友的名字
[00:09:33.720 --> 00:09:39.520]  把田上的麥比拉洞給我
[00:09:39.520 --> 00:09:44.520]  第三他可以按足價賣給我
[00:09:44.520 --> 00:09:47.720]  做我在你們中間的墳地
[00:09:47.720 --> 00:09:52.120]  我不想你們說有塊地可以隨便用
[00:09:52.120 --> 00:09:53.720]  我是給足價錢的
[00:09:53.720 --> 00:09:55.520]  這是人情世故的第三
[00:09:55.520 --> 00:09:57.920]  屬還屬
[00:09:57.920 --> 00:10:00.720]  人情還人情
[00:10:00.720 --> 00:10:02.520]  跟著一句我們中國人叫什麼
[00:10:02.520 --> 00:10:04.720]  數目要分明
[00:10:04.720 --> 00:10:06.520]  不然真的沒有朋友做
[00:10:06.520 --> 00:10:13.120]  原來當時以弗倫正坐在黑人中間
[00:10:13.120 --> 00:10:14.920]  一班人跟他聊天
[00:10:14.920 --> 00:10:21.720]  黑人是眾子
[00:10:21.720 --> 00:10:23.320]  在很多黑人中間
[00:10:23.320 --> 00:10:28.120]  於是以弗倫在城門口出入的黑人面前
[00:10:28.120 --> 00:10:30.120]  對阿伯拉罕說
[00:10:30.120 --> 00:10:31.720]  到底是什麼?
[00:10:31.720 --> 00:10:39.120]  其實以往的官員、政府部門、城主、鎮長
[00:10:39.120 --> 00:10:41.720]  全部坐在城門口
[00:10:41.720 --> 00:10:43.720]  出入時看到誰
[00:10:43.720 --> 00:10:44.720]  一方面守住
[00:10:44.720 --> 00:10:46.720]  二方面在城門口做審判
[00:10:46.720 --> 00:10:47.720]  有什麼事爭執
[00:10:47.720 --> 00:10:49.120]  在那裡找到他們
[00:10:49.120 --> 00:10:50.320]  辦公室在城門口
[00:10:50.320 --> 00:10:55.120]  原來當時他們應該在城門口聚集
[00:10:55.120 --> 00:10:57.320]  阿伯拉罕跟他們聊天
[00:10:57.320 --> 00:10:59.120]  說我想找塊地
[00:10:59.120 --> 00:11:01.720]  大家一齊來開會
[00:11:01.720 --> 00:11:07.320]  原來以弗倫坐在那一班來開會的人當中
[00:11:07.320 --> 00:11:09.520]  以弗倫站起來說
[00:11:09.520 --> 00:11:11.520]  不如我主請聽
[00:11:11.520 --> 00:11:13.920]  尊貴的先生請你留意
[00:11:13.920 --> 00:11:15.920]  我送你這塊地
[00:11:15.920 --> 00:11:18.520]  連田間的洞也賜給你
[00:11:18.520 --> 00:11:22.120]  那塊田地當中的洞其實是山
[00:11:22.120 --> 00:11:23.520]  一塊梯田
[00:11:23.520 --> 00:11:24.720]  我送給你
[00:11:24.720 --> 00:11:26.520]  連同洞一起送
[00:11:26.520 --> 00:11:30.120]  在我同族的人面前都給你
[00:11:30.120 --> 00:11:33.320]  在我同族的人面前給
[00:11:33.320 --> 00:11:34.920]  大家可以作證知道
[00:11:34.920 --> 00:11:36.720]  可以埋葬你的死人
[00:11:36.720 --> 00:11:38.520]  阿伯拉罕很會做
[00:11:38.520 --> 00:11:42.520]  於是又在眾民面前向他下拜
[00:11:42.520 --> 00:11:46.720]  他很尊敬、十分感謝、很欣賞
[00:11:46.720 --> 00:11:50.720]  他很會人形世故、很會禮貌
[00:11:50.720 --> 00:11:52.720]  很多人沒有禮貌
[00:11:52.720 --> 00:11:57.320]  站都站不到、又不懂得站位、又不懂禮貌
[00:11:57.320 --> 00:11:59.520]  有些就喧賓奪主
[00:11:59.520 --> 00:12:02.920]  有些以為自己很厲害、很驕傲
[00:12:02.920 --> 00:12:06.320]  但是阿伯拉罕很謙卑、很有禮貌
[00:12:06.320 --> 00:12:07.720]  給足錢
[00:12:07.720 --> 00:12:10.520]  所以大家都很歡喜他
[00:12:10.520 --> 00:12:14.320]  阿伯拉罕又感謝、下拜、很大禮
[00:12:14.320 --> 00:12:16.320]  他在以弗倫面前說
[00:12:16.320 --> 00:12:18.920]  你若英文請聽我的話
[00:12:18.920 --> 00:12:21.520]  我要把田地給你,求你收下
[00:12:21.520 --> 00:12:23.120]  我就在此埋葬
[00:12:23.120 --> 00:12:25.720]  這個「就」通常在聖經出現
[00:12:25.720 --> 00:12:27.720]  「就」是指future tense
[00:12:27.720 --> 00:12:31.920]  即將來我將會埋葬我的死人
[00:12:31.920 --> 00:12:36.320]  我要把田地給你,求你收下
[00:12:36.320 --> 00:12:38.720]  以弗倫回答阿伯拉罕說
[00:12:38.720 --> 00:12:39.720]  大家留意一下
[00:12:39.720 --> 00:12:40.920]  人就是這樣的
[00:12:40.920 --> 00:12:43.120]  尊貴的先生請聽
[00:12:43.120 --> 00:12:47.120]  值四百四百勒銀紙的一塊田
[00:12:47.120 --> 00:12:49.920]  在你我中間還算甚麼呢?
[00:12:49.920 --> 00:12:51.920]  只管埋葬你的死人吧
[00:12:51.920 --> 00:12:53.920]  這個以弗倫真會說話
[00:12:53.920 --> 00:12:57.120]  七尊敬的先生
[00:12:57.120 --> 00:13:02.520]  區區四百四百勒銀紙算甚麼?
[00:13:02.520 --> 00:13:04.120]  拿去吧
[00:13:04.120 --> 00:13:05.720]  不行不行,我一定要給
[00:13:05.720 --> 00:13:07.720]  不要緊,拿去吧
[00:13:07.720 --> 00:13:08.920]  我一定要給
[00:13:08.920 --> 00:13:10.920]  其實我不知道
[00:13:10.920 --> 00:13:13.320]  不過如果以當日來說
[00:13:13.320 --> 00:13:15.920]  四百四百勒銀紙
[00:13:15.920 --> 00:13:17.720]  一點都不少
[00:13:17.720 --> 00:13:19.720]  一點都不少
[00:13:19.720 --> 00:13:21.720]  不過以弗倫很會說話
[00:13:21.720 --> 00:13:25.720]  尊敬的阿伯拉罕先生
[00:13:25.720 --> 00:13:29.720]  區區少少地
[00:13:29.720 --> 00:13:33.720]  四百萬不算甚麼
[00:13:33.720 --> 00:13:35.720]  四百四百勒銀紙
[00:13:35.720 --> 00:13:38.520]  在當時我認為不少錢
[00:13:38.520 --> 00:13:40.720]  這些在你我之間
[00:13:40.720 --> 00:13:42.120]  不要緊,拿去用吧
[00:13:42.120 --> 00:13:44.720]  為何說得這麼輕鬆,這麼闊綽
[00:13:44.720 --> 00:13:46.320]  因為阿伯拉罕說了幾次
[00:13:46.320 --> 00:13:48.320]  我一定給錢
[00:13:48.320 --> 00:13:51.520]  可能也不知道是否不值四百四百勒
[00:13:51.520 --> 00:13:53.520]  不過現在開大了數
[00:13:53.520 --> 00:13:56.120]  四百四百勒,可能即是四十四百勒
[00:13:56.120 --> 00:13:58.120]  搞定,現在四百勒
[00:13:58.120 --> 00:14:00.120]  阿伯拉罕照給
[00:14:00.120 --> 00:14:02.720]  阿伯拉罕聽從了以弗倫
[00:14:02.720 --> 00:14:05.320]  照他在黑人面前所說的話
[00:14:05.320 --> 00:14:08.120]  把買賣通用的銀紙
[00:14:08.120 --> 00:14:12.120]  平了四百四百勒及以弗倫
[00:14:12.120 --> 00:14:13.720]  平了四百四百勒
[00:14:13.720 --> 00:14:17.720]  即是說是真的量夠四百四百勒
[00:14:17.720 --> 00:14:20.920]  當時要來買賣用的銀紙給他
[00:14:20.920 --> 00:14:22.120]  一筆不少錢
[00:14:22.120 --> 00:14:24.120]  四百四百勒
[00:14:24.120 --> 00:14:26.120]  都真的要秤的
[00:14:26.120 --> 00:14:27.520]  銀
[00:14:27.520 --> 00:14:29.320]  一點也不少
[00:14:29.320 --> 00:14:31.120]  不過他這樣開大口
[00:14:31.120 --> 00:14:32.320]  阿伯拉罕既然又開大口
[00:14:32.320 --> 00:14:33.720]  好,我給足價
[00:14:33.720 --> 00:14:34.720]  你開個價來
[00:14:34.720 --> 00:14:36.520]  四百萬
[00:14:36.520 --> 00:14:38.320]  嘩,是不是
[00:14:38.320 --> 00:14:39.120]  照給
[00:14:39.120 --> 00:14:42.120]  這個是他識做的地方
[00:14:42.120 --> 00:14:43.120]  又照給
[00:14:43.120 --> 00:14:46.920]  於是麥比拉萬利前以弗倫的納法地
[00:14:46.920 --> 00:14:49.720]  及其中的洞及四位的樹木
[00:14:49.720 --> 00:14:51.720]  都定準歸約
[00:14:51.720 --> 00:14:53.520]  可能是他在黑人面前
[00:14:53.520 --> 00:14:57.720]  並城門出入的人面前買妥的
[00:14:57.720 --> 00:15:00.720]  這件事有個妥字
[00:15:00.720 --> 00:15:02.720]  有時我們人情世故
[00:15:02.720 --> 00:15:04.720]  算了,行行行,行行行
[00:15:04.720 --> 00:15:06.320]  其實不行的
[00:15:06.320 --> 00:15:08.720]  要認認真真
[00:15:08.720 --> 00:15:09.920]  君君真真
[00:15:09.920 --> 00:15:10.920]  給足錢
[00:15:10.920 --> 00:15:12.320]  人情還人情
[00:15:12.320 --> 00:15:13.520]  數目要分明
[00:15:13.520 --> 00:15:15.520]  於是他買妥的
[00:15:15.520 --> 00:15:18.320]  而且在眾人面前在城門口買妥
[00:15:18.320 --> 00:15:20.120]  即是說大家都知
[00:15:20.120 --> 00:15:24.120]  以後阿伯拉罕就將他妻子撒拉
[00:15:24.120 --> 00:15:29.120]  葬在加拿大萬利前的麥比拉田的洞裡
[00:15:29.120 --> 00:15:31.920]  這個萬利是什麼意思呢
[00:15:31.920 --> 00:15:34.320]  Mamre
[00:15:34.320 --> 00:15:36.520]  Mamre或者叫Mamre
[00:15:36.520 --> 00:15:37.720]  Mamre
[00:15:37.720 --> 00:15:38.920]  Mamre
[00:15:38.920 --> 00:15:42.120]  Mamre是力量與肥肉的意思
[00:15:42.120 --> 00:15:44.520]  就是後來的名叫希伯倫
[00:15:44.520 --> 00:15:45.920]  希伯倫
[00:15:45.920 --> 00:15:48.120]  C-H-A-T
[00:15:48.120 --> 00:15:50.320]  Cat Brown
[00:15:50.320 --> 00:15:52.520]  不是Hebron
[00:15:52.520 --> 00:15:53.320]  Cat Brown
[00:15:53.320 --> 00:15:55.320]  Cat Brown是聯合的意思
[00:15:55.320 --> 00:15:57.720]  於是就葬在萬利
[00:15:57.720 --> 00:16:00.120]  後來就叫希伯倫
[00:16:00.120 --> 00:16:01.720]  為什麼叫希伯倫呢
[00:16:01.720 --> 00:16:03.720]  因為就這樣說萬利
[00:16:03.720 --> 00:16:04.920]  以前的人都不知道
[00:16:04.920 --> 00:16:07.120]  所以寫到這個創世紀實
[00:16:07.120 --> 00:16:08.120]  特別要加
[00:16:08.120 --> 00:16:09.720]  其實叫希伯倫
[00:16:09.720 --> 00:16:11.120]  後來叫希伯倫
[00:16:11.120 --> 00:16:12.320]  大家知道了
[00:16:12.320 --> 00:16:14.320]  這個就是阿伯拉罕做的事
[00:16:14.320 --> 00:16:15.120]  這件事
[00:16:15.120 --> 00:16:17.320]  從此那塊田和田間的洞
[00:16:17.320 --> 00:16:21.120]  就藉著黑人定准歸與阿伯拉罕作墳地
[00:16:21.120 --> 00:16:22.320]  定准
[00:16:22.320 --> 00:16:24.120]  阿伯拉罕作墳地可以嗎
[00:16:24.120 --> 00:16:24.520]  可以的
[00:16:24.520 --> 00:16:27.520]  任何阿伯拉罕的人作墳地都可以
[00:16:27.520 --> 00:16:28.520]  都買了這塊地
[00:16:28.520 --> 00:16:29.520]  定准
[00:16:29.520 --> 00:16:30.320]  好了
[00:16:30.320 --> 00:16:31.120]  結束了
[00:16:31.120 --> 00:16:33.120]  讀了二十二世紀
[00:16:33.120 --> 00:16:34.120]  這句是什麼呢
[00:16:34.120 --> 00:16:35.920]  這句很難唸
[00:16:35.920 --> 00:16:39.920]  我要把田價給你
[00:16:39.920 --> 00:16:41.720]  求你收下
[00:16:41.720 --> 00:16:44.120]  我在那裡埋葬了死人
[00:16:44.120 --> 00:16:47.920]  如果你英文聽我的話
[00:16:47.920 --> 00:16:50.320]  請聽我說
[00:16:50.320 --> 00:16:51.720]  很有禮貌
[00:16:51.720 --> 00:16:53.720]  給足田價
[00:16:53.720 --> 00:16:56.520]  是他的智慧
[00:16:56.520 --> 00:17:00.720]  特別是埋葬死人這麼敏感的事
[00:17:00.720 --> 00:17:02.120]  非常感恩
[00:17:02.120 --> 00:17:06.120]  在阿伯拉罕撞殺拉這件事上
[00:17:06.120 --> 00:17:08.520]  見到他人情世故很厲害
[00:17:08.520 --> 00:17:11.120]  這麼厲害都是上帝祝福他的
[00:17:11.120 --> 00:17:13.120]  所以你見到這個人這麼厲害
[00:17:13.120 --> 00:17:14.920]  你為他感恩
[00:17:14.920 --> 00:17:16.920]  上帝祝福他很厲害
[00:17:16.920 --> 00:17:19.120]  不要說他這麼厲害
[00:17:19.120 --> 00:17:20.320]  我沒有他這麼厲害
[00:17:20.320 --> 00:17:21.120]  於是生他的氣
[00:17:21.120 --> 00:17:22.520]  很多人都是這樣
[00:17:22.520 --> 00:17:27.120]  見人窮就多踩腳
[00:17:27.120 --> 00:17:29.520]  見人差就笑他
[00:17:29.520 --> 00:17:32.720]  我們去學習
[00:17:32.720 --> 00:17:35.520]  阿伯拉罕有寬闊的胸襟
[00:17:35.520 --> 00:17:36.720]  很有禮貌
[00:17:36.720 --> 00:17:38.120]  很君真
[00:17:38.120 --> 00:17:39.720]  很識人情世故
[00:17:39.720 --> 00:17:41.320]  大家都會歡喜你的
[00:17:41.320 --> 00:17:43.120]  我們一起禱告
[00:17:43.120 --> 00:17:45.520]  如果我們見到阿伯拉罕
[00:17:45.520 --> 00:17:47.120]  他真的很厲害
[00:17:47.120 --> 00:17:48.920]  他這麼厲害
[00:17:48.920 --> 00:17:51.720]  不會是他自己這麼簡單
[00:17:51.720 --> 00:17:54.920]  是有上帝祝福在他身上
[00:17:54.920 --> 00:17:58.920]  他很會說話
[00:17:58.920 --> 00:18:00.320]  很有禮貌
[00:18:00.320 --> 00:18:01.520]  很君真
[00:18:01.520 --> 00:18:03.320]  他很認識當地人
[00:18:03.320 --> 00:18:05.520]  是要辦妥這件事
[00:18:05.520 --> 00:18:06.520]  在眾人面前
[00:18:06.520 --> 00:18:08.720]  在城門口辦妥這件事
[00:18:08.720 --> 00:18:11.520]  各人都知道
[00:18:11.520 --> 00:18:14.520]  他會由外人成為本地人
[00:18:14.520 --> 00:18:18.920]  可以將死人埋葬在那裏
[00:18:18.920 --> 00:18:22.120]  所以我們見到這是你的恩典
[00:18:22.120 --> 00:18:26.120]  幫助我們學習阿伯拉罕處事小心
