
[00:00:00.000 --> 00:00:05.460]  史詩記第三章十二至三十節
[00:02:42.920 --> 00:02:46.300]  今天我們開始進入這部分
[00:02:46.300 --> 00:02:47.220]  主題
[00:02:47.220 --> 00:02:50.220]  兩個持續下降的駝船
[00:02:50.220 --> 00:02:52.080]  這兩個持續下降的駝船
[00:02:52.080 --> 00:02:53.420]  是拿來做什麼的呢?
[00:02:53.420 --> 00:02:57.800]  拿來介紹六個大事司
[00:02:57.800 --> 00:02:59.540]  而這六個大事司
[00:02:59.540 --> 00:03:03.260]  中間又夾雜了六個小事司
[00:03:03.260 --> 00:03:05.460]  6加6多少?
[00:03:05.460 --> 00:03:08.380]  12這個數字有趣嗎?
[00:03:08.380 --> 00:03:09.260]  重要嗎?
[00:03:09.260 --> 00:03:10.840]  12重要嗎?
[00:03:10.840 --> 00:03:11.500]  為什麼?
[00:03:11.500 --> 00:03:13.720]  跟誰有關?
[00:03:13.720 --> 00:03:15.120]  跟儀式有關嘛
[00:03:15.120 --> 00:03:15.920]  OK
[00:03:15.920 --> 00:03:17.000]  我給你看看
[00:03:17.000 --> 00:03:23.920]  怎麼他用這兩個持續下降的駝船去介紹這六個大事司
[00:03:23.920 --> 00:03:27.220]  這個上次兩個禮拜前有讀過的
[00:03:27.220 --> 00:03:27.960]  是不是?
[00:03:27.960 --> 00:03:30.840]  以色列人行謠說眼中害民惡的事
[00:03:30.840 --> 00:03:32.960]  接著以色列人又行
[00:03:32.960 --> 00:03:35.080]  接著以色列人又行
[00:03:35.080 --> 00:03:38.620]  其實每一個行謠說眼中害民惡的事
[00:03:38.620 --> 00:03:42.760]  之後就會介紹一個大事司
[00:03:42.760 --> 00:03:45.500]  所謂大事司不是他比較大
[00:03:45.500 --> 00:03:49.580]  大事司是因為他的記錄篇幅比較長
[00:03:49.580 --> 00:03:51.580]  會說到他跟誰打的
[00:03:51.580 --> 00:03:53.380]  小事司這兩個就搞定了
[00:03:53.380 --> 00:03:54.260]  你明白嗎?
[00:03:54.260 --> 00:03:56.720]  聖經裡面的大先知書和小先知書都是這個意思
[00:03:56.720 --> 00:03:57.960]  不是說誰比較重要
[00:03:57.960 --> 00:03:59.340]  誰比較好打
[00:03:59.340 --> 00:04:02.000]  是因為篇幅的問題
[00:04:02.000 --> 00:04:04.460]  所以這裡介紹了三個大事司
[00:04:04.460 --> 00:04:06.220]  如果你繼續看下去
[00:04:06.220 --> 00:04:08.680]  下面有第二個駝船
[00:04:08.680 --> 00:04:10.180]  一樣的
[00:04:10.180 --> 00:04:11.500]  你記得六章一字
[00:04:11.500 --> 00:04:13.640]  如果你自己看你的聖經
[00:04:13.640 --> 00:04:15.140]  它是翻錯了的
[00:04:15.140 --> 00:04:17.960]  它是寫以色列又行
[00:04:17.960 --> 00:04:20.640]  其實在原文來說是行
[00:04:20.640 --> 00:04:21.300]  沒有又行
[00:04:21.300 --> 00:04:24.000]  它是故意重新設定一個模式
[00:04:24.000 --> 00:04:27.300]  告訴你這是第二個駝船的開始
[00:04:27.300 --> 00:04:29.500]  於是介紹給你基地
[00:04:29.500 --> 00:04:31.340]  接著以佛他參宣
[00:04:31.340 --> 00:04:33.340]  我們最熟悉的參宣
[00:04:33.340 --> 00:04:35.340]  是賤的
[00:04:35.340 --> 00:04:37.340]  你千萬不要學參宣
[00:04:37.340 --> 00:04:38.540]  不是好人
[00:04:38.540 --> 00:04:43.960]  所以這個是他介紹大事司的公式
[00:04:43.960 --> 00:04:45.440]  以色列又行以色列又行
[00:04:45.440 --> 00:04:46.840]  那麼小事司呢
[00:04:46.840 --> 00:04:50.340]  介紹小事司的時候又有另一個公式
[00:04:50.340 --> 00:04:51.300]  那個公式是什麼呢?
[00:04:51.300 --> 00:04:53.480]  就是XX以後
[00:04:53.480 --> 00:04:56.640]  XX以後XX以後XX以後
[00:04:56.640 --> 00:04:57.880]  你看到嗎?
[00:04:57.880 --> 00:04:59.680]  全部都是一樣的
[00:04:59.680 --> 00:05:03.760]  我現在將大事司和小事司重疊
[00:05:03.760 --> 00:05:07.980]  你開始明白究竟這本書是怎麼寫的
[00:05:07.980 --> 00:05:10.840]  總共有12個事司
[00:05:10.840 --> 00:05:14.040]  有顏色的代表大事司
[00:05:14.040 --> 00:05:17.500]  白色的代表小事司
[00:05:17.500 --> 00:05:21.280]  我考考你計算一下
[00:05:21.280 --> 00:05:25.680]  在這兩個駝船
[00:05:25.680 --> 00:05:28.480]  一個是上面的駝船
[00:05:28.480 --> 00:05:30.440]  一個是下面的駝船
[00:05:30.440 --> 00:05:33.400]  第一個事司和第二個事司中間
[00:05:33.400 --> 00:05:36.900]  有多少個小事司?
[00:05:36.900 --> 00:05:38.900]  沒有也是一個數字
[00:05:38.900 --> 00:05:39.960]  數字是很重要的
[00:05:39.960 --> 00:05:41.960]  0
[00:05:41.960 --> 00:05:46.240]  第二個大事司和第三個大事司中間有多少個小事司?
[00:05:46.240 --> 00:05:47.540]  1個
[00:05:47.540 --> 00:05:49.340]  第1,2,3,4
[00:05:49.340 --> 00:05:53.560]  第4和第5個大事司中間有多少個小事司?
[00:05:53.560 --> 00:05:54.060]  2個
[00:05:54.060 --> 00:05:55.400]  然後呢?
[00:05:55.400 --> 00:06:00.320]  所以你看不看到這個模式?
[00:06:00.320 --> 00:06:02.520]  精心雕填的文學作品
[00:06:02.520 --> 00:06:03.920]  你猜也猜不到
[00:06:03.920 --> 00:06:06.080]  你以為是隨機故事
[00:06:06.080 --> 00:06:06.940]  隨便猜
[00:06:06.940 --> 00:06:10.580]  這個模式很漂亮
[00:06:10.580 --> 00:06:11.740]  但我想告訴你
[00:06:11.740 --> 00:06:15.400]  他不只是為了要雕填得漂亮
[00:06:15.400 --> 00:06:17.960]  為什麼他要告訴你1,2,3,4
[00:06:17.960 --> 00:06:20.720]  然後有0,1,2,3呢?
[00:06:20.720 --> 00:06:25.460]  其實他是在畫一個屬靈的圖畫
[00:06:25.460 --> 00:06:30.040]  就是他們的屬靈情況是不斷下降的
[00:06:30.040 --> 00:06:32.620]  因為你讀的故事是大事司
[00:06:32.620 --> 00:06:35.480]  所以由第一個大事司跳到第二個大事司
[00:06:35.480 --> 00:06:37.480]  中間是跌了一個位置
[00:06:37.480 --> 00:06:39.800]  但第二跳到第三的時候
[00:06:39.800 --> 00:06:41.560]  是跌得更多
[00:06:41.560 --> 00:06:44.020]  因為中間夾雜了另一個小事司
[00:06:44.020 --> 00:06:46.520]  然後繼續下去第四跳到第五的時候
[00:06:46.520 --> 00:06:48.640]  那個gap就越來越大
[00:06:48.640 --> 00:06:52.720]  他就是說他不單止他們在向下降
[00:06:52.720 --> 00:06:57.380]  他下降的速度是越來越快的
[00:06:57.380 --> 00:06:58.780]  你明白嗎?
[00:06:58.780 --> 00:07:01.800]  所以告訴你整個以色列的情況
[00:07:01.800 --> 00:07:02.840]  是非常危急的
[00:07:02.840 --> 00:07:05.600]  他不斷下降
[00:07:05.600 --> 00:07:08.920]  所以去到最後參宣的時候
[00:07:08.920 --> 00:07:11.040]  是真的不行的
[00:07:11.040 --> 00:07:13.360]  所以一定要說以色列人中沒有王
[00:07:13.360 --> 00:07:15.880]  他需要一個皇帝
[00:07:15.880 --> 00:07:20.600]  如果你將人名放回大事司和小事司裡面
[00:07:20.600 --> 00:07:21.920]  就更有趣了
[00:07:21.920 --> 00:07:23.240]  有趣的地方是什麼呢?
[00:07:23.240 --> 00:07:25.080]  就是聖經學者告訴你
[00:07:25.080 --> 00:07:27.240]  你如果讀回人名
[00:07:27.240 --> 00:07:31.720]  然後看看他們屬於哪個支派的時候
[00:07:31.720 --> 00:07:36.040]  竟然除了加山
[00:07:36.040 --> 00:07:38.720]  山加我們不太知道他是不是
[00:07:38.720 --> 00:07:41.000]  不知道他是不是西面之外
[00:07:41.000 --> 00:07:44.440]  其他每一個支派都有一個代表
[00:07:44.440 --> 00:07:46.880]  這是真普選來的
[00:07:46.880 --> 00:07:48.920]  很厲害的
[00:07:48.920 --> 00:07:52.840]  每一個支派都有一個代表
[00:07:52.840 --> 00:07:55.120]  所以為什麼我們說
[00:07:55.120 --> 00:07:56.560]  認清候選人
[00:07:56.560 --> 00:07:59.200]  投票選現立
[00:07:59.200 --> 00:08:01.200]  有12個candidate
[00:08:01.200 --> 00:08:03.200]  其實你不用看這麼多
[00:08:03.200 --> 00:08:05.680]  只看兩個就可以了
[00:08:05.680 --> 00:08:07.400]  下面那些是墊底的
[00:08:07.400 --> 00:08:08.720]  為什麼要看這兩個
[00:08:08.720 --> 00:08:10.400]  這兩個主要的地方在哪裡呢?
[00:08:10.400 --> 00:08:13.840]  你看看他是哪個支派出來的
[00:08:13.840 --> 00:08:15.840]  一個猶大 另一個呢?
[00:08:15.840 --> 00:08:17.520]  重要的地方在哪裡呢?
[00:08:17.520 --> 00:08:19.960]  就是猶大代表大衛
[00:08:19.960 --> 00:08:21.440]  變眼文代表誰呢?
[00:08:21.440 --> 00:08:22.000]  蘇俄
[00:08:22.000 --> 00:08:25.240]  如果你記得我說
[00:08:25.240 --> 00:08:27.800]  聖經學者告訴你
[00:08:27.800 --> 00:08:29.040]  他寫了一個背景
[00:08:29.040 --> 00:08:32.680]  很有可能是大衛和蘇羅後代
[00:08:32.680 --> 00:08:33.280]  不是
[00:08:33.280 --> 00:08:35.960]  蘇羅後代和大衛爭權奪位
[00:08:35.960 --> 00:08:39.040]  那七年多的時候所寫的
[00:08:39.040 --> 00:08:42.000]  所以這兩個人是非常重要的
[00:08:42.000 --> 00:08:43.720]  當他們排第一第二的時候
[00:08:43.720 --> 00:08:48.400]  他很明顯是要將這兩個史詩來相比較
[00:08:48.400 --> 00:08:50.760]  然後比較的結果就會告訴你
[00:08:50.760 --> 00:08:54.840]  哪個支派的後裔應該是做以色列人的
[00:08:54.840 --> 00:08:55.600]  是不是?
[00:08:55.600 --> 00:08:58.280]  所以現在這兩個比試是最重要的
[00:08:58.280 --> 00:09:00.960]  就是鄂托列和伊弗
[00:09:00.960 --> 00:09:03.800]  所以你要看伊弗的故事的時候
[00:09:03.800 --> 00:09:07.920]  你也要看前面鄂托列的奧尼爾的故事
[00:09:07.920 --> 00:09:10.160]  那你才可以比較的
[00:09:10.160 --> 00:09:12.800]  在我們還沒有正式開始比試之前
[00:09:12.800 --> 00:09:16.240]  我想給你看一個總體模式
[00:09:16.240 --> 00:09:19.240]  它有一個模式 有一個循環
[00:09:19.240 --> 00:09:20.680]  以色列人
[00:09:20.680 --> 00:09:21.800]  史詩記第2章開始
[00:09:21.800 --> 00:09:26.000]  以色列人行耶和華眼中學文學的事
[00:09:26.000 --> 00:09:29.760]  耶和華的怒氣發作 將他們交給他們的敵人
[00:09:29.760 --> 00:09:33.880]  接著以色列人就向耶和華哀聲痛哭
[00:09:33.880 --> 00:09:35.520]  耶和華就憐憫他們
[00:09:35.520 --> 00:09:38.760]  接著耶和華就興起史詩請求他們
[00:09:38.760 --> 00:09:39.440]  是不是?
[00:09:39.440 --> 00:09:41.560]  你看到這個模式
[00:09:41.560 --> 00:09:44.920]  你就算自己靈修 你也看到這個模式
[00:09:44.920 --> 00:09:46.640]  你不要馬上應用在你的生命裡面
[00:09:46.640 --> 00:09:47.560]  不然是不可行的
[00:09:47.560 --> 00:09:48.880]  我也猜到
[00:09:48.880 --> 00:09:50.720]  有些人也說我現在犯了罪
[00:09:50.720 --> 00:09:53.200]  怪不得我這麼多很不順利的地方
[00:09:53.200 --> 00:09:55.520]  於是我呼喊這樣不行的
[00:09:55.520 --> 00:09:57.240]  完全不行的
[00:09:57.240 --> 00:09:58.920]  不是這樣的
[00:09:58.920 --> 00:10:01.320]  但是你看到這個模式之後
[00:10:01.320 --> 00:10:03.960]  我想你留意這個詞句
[00:10:03.960 --> 00:10:05.280]  在2章16節的時候
[00:10:05.280 --> 00:10:07.520]  他說耶和華興起史詩
[00:10:07.520 --> 00:10:12.480]  史詩就請求他們脫離他們的敵人
[00:10:12.480 --> 00:10:14.160]  如果我問你
[00:10:14.160 --> 00:10:15.600]  你猜在史詩記裡面
[00:10:15.600 --> 00:10:17.760]  耶和華興起了多少個史詩
[00:10:17.760 --> 00:10:20.240]  你的答案是什麼呢?
[00:10:20.240 --> 00:10:21.800]  在史詩記裡面
[00:10:21.800 --> 00:10:26.760]  耶和華興起了多少個史詩去請求他的子民
[00:10:26.760 --> 00:10:29.520]  你的答案會是什麼呢?
[00:10:29.520 --> 00:10:30.760]  你猜吧
[00:10:30.760 --> 00:10:31.880]  當然是12個
[00:10:31.880 --> 00:10:34.680]  剛才也說了12個
[00:10:34.680 --> 00:10:38.120]  但是答案是不是12個呢?
[00:10:38.120 --> 00:10:40.160]  其實是yes and no
[00:10:40.160 --> 00:10:41.880]  有趣的地方就是說
[00:10:41.880 --> 00:10:42.920]  你就這樣想
[00:10:42.920 --> 00:10:43.720]  他罪被數
[00:10:43.720 --> 00:10:44.680]  那你要數一下
[00:10:44.680 --> 00:10:46.080]  是真的12個
[00:10:46.080 --> 00:10:48.320]  但是有趣的地方
[00:10:48.320 --> 00:10:50.520]  其實只有2個而已
[00:10:50.520 --> 00:10:51.840]  為什麼呢?
[00:10:51.840 --> 00:10:57.440]  就是因為你去看整個史詩記的時候
[00:10:57.440 --> 00:10:58.760]  這個詞句
[00:10:58.760 --> 00:11:01.400]  耶和華興起
[00:11:01.400 --> 00:11:03.920]  出現過2次而已
[00:11:03.920 --> 00:11:07.080]  在12個史詩的故事裡面
[00:11:07.080 --> 00:11:10.280]  只有2個史詩是用這個說話
[00:11:10.280 --> 00:11:12.400]  就是耶和華興起
[00:11:12.400 --> 00:11:14.280]  這2個史詩是誰呢?
[00:11:14.280 --> 00:11:15.600]  一個就是摩訶列
[00:11:15.600 --> 00:11:17.840]  另一個就是爾弗
[00:11:17.840 --> 00:11:19.800]  一個代表猶大
[00:11:19.800 --> 00:11:22.080]  另一個代表辯雅文
[00:11:22.080 --> 00:11:24.480]  就是告訴你誰是做主角的
[00:11:24.480 --> 00:11:26.000]  就是這2個
[00:11:26.000 --> 00:11:28.400]  說的是耶和華興起了12個
[00:11:28.400 --> 00:11:29.040]  是真普選
[00:11:29.040 --> 00:11:31.320]  其實只有2個有希望
[00:11:31.320 --> 00:11:32.560]  這2個呢
[00:11:32.560 --> 00:11:34.880]  一個就是猶大的代表
[00:11:34.880 --> 00:11:41.400]  另一個是辯雅文的代表
[00:11:41.400 --> 00:11:43.480]  誰會作王
[00:11:43.480 --> 00:11:43.960]  好
[00:11:43.960 --> 00:11:45.960]  那我現在給你看看摩訶列
[00:11:45.960 --> 00:11:47.880]  那不用直接看的
[00:11:47.880 --> 00:11:50.120]  看戰績就可以了
[00:11:50.120 --> 00:11:51.760]  在摩訶列的故事裡面
[00:11:51.760 --> 00:11:55.400]  以色列人服侍了他們的敵人多少年?
[00:11:55.400 --> 00:11:56.240]  8年
[00:11:56.240 --> 00:11:57.440]  接著摩訶列
[00:11:57.440 --> 00:11:58.880]  耶和華興起了摩訶列
[00:11:58.880 --> 00:12:01.440]  接著他們得到太平多少年呢?
[00:12:01.440 --> 00:12:01.840]  40年
[00:12:01.840 --> 00:12:02.640]  我先記住
[00:12:02.640 --> 00:12:03.920]  8和40
[00:12:03.920 --> 00:12:07.080]  現在我們去到爾弗
[00:12:07.080 --> 00:12:09.080]  在爾弗的故事裡面
[00:12:09.080 --> 00:12:13.560]  他們服侍了伊基倫18年
[00:12:13.560 --> 00:12:15.920]  最後他的
[00:12:15.920 --> 00:12:19.720]  他得勝之後他們得到平安80
[00:12:19.720 --> 00:12:21.880]  這2個其實你算一下
[00:12:21.880 --> 00:12:24.400]  好像爾弗還厲害一點
[00:12:24.400 --> 00:12:25.920]  這裡還有一樣東西很有趣的
[00:12:25.920 --> 00:12:27.240]  就是他打仗的時候
[00:12:27.240 --> 00:12:29.120]  他擊殺了多少人
[00:12:29.120 --> 00:12:29.480]  是不是?
[00:12:29.480 --> 00:12:30.640]  為什麼1萬重要呢?
[00:12:30.640 --> 00:12:33.560]  就是因為如果你看史詩記第一章的時候
[00:12:33.560 --> 00:12:34.720]  猶大他打仗的時候
[00:12:34.720 --> 00:12:37.040]  曾經擊殺過1萬人的
[00:12:37.040 --> 00:12:38.520]  那就是說
[00:12:38.520 --> 00:12:40.800]  這2個人都很能打
[00:12:40.800 --> 00:12:41.200]  是不是?
[00:12:41.200 --> 00:12:44.000]  這2個支派都很能打
[00:12:44.000 --> 00:12:45.280]  這麼說
[00:12:45.280 --> 00:12:47.880]  如果你說戰績的話
[00:12:47.880 --> 00:12:49.640]  你當他們打過平手
[00:12:49.640 --> 00:12:52.000]  旗鼓相當不傷百眾
[00:12:52.000 --> 00:12:52.920]  2個都打得
[00:12:52.920 --> 00:12:57.240]  2個都讓以色列得到很長遠的平安
[00:12:57.240 --> 00:12:58.720]  OK
[00:12:58.720 --> 00:12:59.400]  那怎麼辦呢?
[00:12:59.400 --> 00:13:00.040]  怎麼選呢?
[00:13:00.040 --> 00:13:01.040]  認清候選人
[00:13:01.040 --> 00:13:03.080]  投票選賢能
[00:13:03.080 --> 00:13:04.440]  怎麼選呢?
[00:13:04.440 --> 00:13:07.400]  其實我的題目已經給了提示了
[00:13:07.400 --> 00:13:10.600]  投票選賢能
[00:13:10.600 --> 00:13:14.360]  所以做皇帝也不是只能打的
[00:13:14.360 --> 00:13:16.720]  最重要的是賢君
[00:13:16.720 --> 00:13:18.760]  所以當你看到這個時候
[00:13:18.760 --> 00:13:21.320]  整個爾忽的故事就是在問
[00:13:21.320 --> 00:13:23.840]  爾忽是不是一個賢君
[00:13:23.840 --> 00:13:24.240]  OK
[00:13:24.240 --> 00:13:26.400]  我現在想帶你進去看爾忽的故事
[00:13:26.400 --> 00:13:28.040]  我給你3點
[00:13:28.040 --> 00:13:29.240]  其實你看到第3點
[00:13:29.240 --> 00:13:30.720]  你就知道答案是什麼了
[00:13:30.720 --> 00:13:31.720]  第一點
[00:13:31.720 --> 00:13:35.360]  耶和華興起一個變亞敏的事先
[00:13:35.360 --> 00:13:36.720]  叫爾忽
[00:13:36.720 --> 00:13:37.280]  第二
[00:13:37.280 --> 00:13:42.560]  耶和華興起爾忽殲滅了邪惡的偶像
[00:13:42.560 --> 00:13:45.640]  你想一下為什麼我這樣寫
[00:13:45.640 --> 00:13:49.080]  有些舊約的背景
[00:13:49.080 --> 00:13:52.240]  還有另外一個故事在史詩記之前
[00:13:52.240 --> 00:13:55.040]  也是在說殲滅偶像的
[00:13:55.040 --> 00:13:56.000]  其實大家都很熟悉的
[00:13:56.000 --> 00:13:57.600]  就是《出埃及記》
[00:13:57.600 --> 00:13:59.840]  所以這個是有《出埃及記》的影子在這裡
[00:13:59.840 --> 00:14:00.640]  最後第3點
[00:14:00.640 --> 00:14:03.480]  耶和華將要興起一個猶大的君王
[00:14:03.480 --> 00:14:05.320]  就是說爾忽是不行的
[00:14:05.320 --> 00:14:05.800]  OK
[00:14:05.800 --> 00:14:07.160]  我們知道他能打
[00:14:07.160 --> 00:14:10.040]  現在你看一下他是不是一個賢君
[00:14:10.040 --> 00:14:15.120]  我想帶你去看爾忽的故事
[00:14:15.120 --> 00:14:17.000]  讀一點點 我讀一下
[00:14:17.000 --> 00:14:21.280]  爾忽是一個慣用左手的人
[00:14:21.280 --> 00:14:26.040]  爾忽的人托爾忽去送禮物給摩訶王
[00:14:26.040 --> 00:14:27.640]  以記錄
[00:14:27.640 --> 00:14:31.760]  爾忽打造了一個兩刃的劍
[00:14:31.760 --> 00:14:33.280]  他綁在他的右腿
[00:14:33.280 --> 00:14:36.080]  因為他是左手
[00:14:36.080 --> 00:14:39.880]  他將禮物獻給摩訶王
[00:14:39.880 --> 00:14:43.880]  摩訶王是一個很胖的人
[00:14:43.880 --> 00:14:46.600]  獻完禮之後他已經獻完禮要走了
[00:14:46.600 --> 00:14:49.040]  接著他突然間說
[00:14:49.040 --> 00:14:51.840]  他去到偶像那裡
[00:14:51.840 --> 00:14:53.400]  接著他轉回頭說
[00:14:53.400 --> 00:14:56.240]  我有些秘密要跟王說
[00:14:56.240 --> 00:14:57.720]  接著王就說
[00:14:57.720 --> 00:14:58.680]  好 你們都去吧
[00:14:58.680 --> 00:15:00.600]  剩下他們兩個在那裡
[00:15:00.600 --> 00:15:04.800]  王當時獨自坐在陰樑的頂樓
[00:15:04.800 --> 00:15:06.520]  你猜猜他在那裡做什麼
[00:15:06.520 --> 00:15:08.840]  其實後面的人都知道
[00:15:08.840 --> 00:15:11.320]  他在大便
[00:15:11.320 --> 00:15:12.760]  那個是廁所
[00:15:12.760 --> 00:15:15.680]  那個陰樑的頂樓是廁所
[00:15:15.680 --> 00:15:17.560]  他就坐在那裡
[00:15:17.560 --> 00:15:19.680]  你繼續讀
[00:15:19.680 --> 00:15:22.120]  爾忽伸出他的左手
[00:15:22.120 --> 00:15:25.880]  接著從右腿拔出劍
[00:15:25.880 --> 00:15:29.240]  接著刺入王的肚腹
[00:15:29.240 --> 00:15:31.120]  結果他隔著很肥
[00:15:31.120 --> 00:15:32.640]  隔著劍進去了
[00:15:32.640 --> 00:15:35.720]  結果糞便流出來
[00:15:35.720 --> 00:15:38.520]  當時門上了鎖
[00:15:38.520 --> 00:15:40.720]  人們以為他在大便
[00:15:40.720 --> 00:15:42.200]  接著不知怎樣
[00:15:42.200 --> 00:15:43.680]  爾忽就離開了
[00:15:43.680 --> 00:15:44.600]  逃跑了
[00:15:44.600 --> 00:15:46.520]  又經過那些偶像
[00:15:46.520 --> 00:15:47.240]  OK
[00:15:47.240 --> 00:15:49.560]  我相信你感覺到一樣東西
[00:15:49.560 --> 00:15:51.040]  就是這個故事很特別
[00:15:51.040 --> 00:15:53.200]  他寫很多細節
[00:15:53.200 --> 00:15:55.080]  很多很細節的東西
[00:15:55.080 --> 00:15:57.920]  而說到他去殺王那一刻
[00:15:57.920 --> 00:15:59.840]  簡直是慢動作重播
[00:15:59.840 --> 00:16:01.000]  很慢的
[00:16:01.000 --> 00:16:02.640]  又要強調他的左手
[00:16:02.640 --> 00:16:04.240]  又要強調他的右臂
[00:16:04.240 --> 00:16:07.640]  又要強調他怎麼刺入他的肚子
[00:16:07.640 --> 00:16:12.720]  這些故事最喜歡聽的就是小孩子
[00:16:12.720 --> 00:16:13.840]  Bedtime Story
[00:16:13.840 --> 00:16:16.520]  晚上你問一個以色列的小孩
[00:16:16.520 --> 00:16:17.720]  你想聽今晚聽什麼
[00:16:17.720 --> 00:16:18.840]  當然聽爾忽那個
[00:16:18.840 --> 00:16:20.880]  爾忽那個最精彩
[00:16:20.880 --> 00:16:25.560]  不要漏了那個糞便流出來那一刻
[00:16:25.560 --> 00:16:26.200]  你想想
[00:16:26.200 --> 00:16:28.280]  這是一個很特別的故事
