
[00:00:00.000 --> 00:00:05.000]  其實我們今天講的是雅各生命裏第一個屬靈的旅程
[00:06:19.000 --> 00:06:20.000]  特例
[00:06:20.000 --> 00:06:21.000]  聰明伶俐
[00:06:21.000 --> 00:06:23.000]  又醒目
[00:06:23.000 --> 00:06:25.000]  但有很多是甚麼
[00:06:25.000 --> 00:06:27.000]  是氣死媽媽的
[00:06:27.000 --> 00:06:29.000]  氣死爸爸的
[00:06:29.000 --> 00:06:32.000]  你信不信我在宋和平做傳道人的時候
[00:06:32.000 --> 00:06:35.000]  是拿藤條去人家的
[00:06:35.000 --> 00:06:39.000]  那個人比碧芳大
[00:06:39.000 --> 00:06:41.000]  拿藤條去她家
[00:06:41.000 --> 00:06:43.000]  第二天在街上碰到她媽媽
[00:06:43.000 --> 00:06:44.000]  黃姑娘
[00:06:44.000 --> 00:06:45.000]  我兒子說
[00:06:45.000 --> 00:06:48.000]  昨天你拿著一根棍子來毆誰
[00:06:48.000 --> 00:06:49.000]  我說是呀
[00:06:49.000 --> 00:06:50.000]  真是不好意思
[00:06:50.000 --> 00:06:51.000]  她說甚麼不好意思
[00:06:51.000 --> 00:06:53.000]  跟我毆多幾回
[00:06:53.000 --> 00:06:55.000]  真是太好了
[00:06:55.000 --> 00:06:58.000]  我被她激到吐血了
[00:06:58.000 --> 00:07:03.000]  教會有這種功能的
[00:07:03.000 --> 00:07:05.000]  幫人教甚麼
[00:07:05.000 --> 00:07:07.000]  教兒子教女兒
[00:07:07.000 --> 00:07:10.000]  不是幫你教兒子教女兒
[00:07:10.000 --> 00:07:12.000]  是在神的心意裏
[00:07:12.000 --> 00:07:14.000]  我們怎樣協助
[00:07:14.000 --> 00:07:16.000]  而令下一代人
[00:07:16.000 --> 00:07:18.000]  比我們這代人更加好
[00:07:18.000 --> 00:07:19.000]  同意嗎
[00:07:19.000 --> 00:07:20.000]  同意嗎
[00:07:20.000 --> 00:07:22.000]  不是你的兒子你的女兒
[00:07:22.000 --> 00:07:23.000]  他是神國的甚麼
[00:07:23.000 --> 00:07:24.000]  人才來的
[00:07:24.000 --> 00:07:26.000]  不過你好彩
[00:07:26.000 --> 00:07:28.000]  托管而已
[00:07:28.000 --> 00:07:30.000]  擺在你那裏托管
[00:07:30.000 --> 00:07:33.000]  兒女是耶華所賜的甚麼
[00:07:33.000 --> 00:07:34.000]  產業
[00:07:34.000 --> 00:07:36.000]  你就擁有那個產業
[00:07:36.000 --> 00:07:38.000]  你是管家
[00:07:38.000 --> 00:07:41.000]  所以我們可以透過雅各
[00:07:41.000 --> 00:07:43.000]  我們明白
[00:07:43.000 --> 00:07:45.000]  其實兒女是怎樣的
[00:07:45.000 --> 00:07:48.000]  在家庭裏長大是怎樣的
[00:07:48.000 --> 00:07:50.000]  他有個這麼厲害的爺爺
[00:07:50.000 --> 00:07:52.000]  叫做阿伯拉罕
[00:07:52.000 --> 00:07:54.000]  你知不知道他爺爺叫阿伯拉罕
[00:07:54.000 --> 00:07:56.000]  如果你爺爺是阿伯拉罕
[00:07:56.000 --> 00:07:57.000]  你覺得怎樣
[00:07:57.000 --> 00:07:59.000]  真是好罕
[00:07:59.000 --> 00:08:01.000]  只有一個
[00:08:01.000 --> 00:08:02.000]  很厲害
[00:08:02.000 --> 00:08:04.000]  他有個好甚麼
[00:08:04.000 --> 00:08:06.000]  四處都可以得地圖
[00:08:06.000 --> 00:08:07.000]  和睦的
[00:08:07.000 --> 00:08:08.000]  恩寵的爸爸
[00:08:08.000 --> 00:08:10.000]  叫做以甚麼
[00:08:10.000 --> 00:08:11.000]  以撒
[00:08:11.000 --> 00:08:12.000]  是不是
[00:08:12.000 --> 00:08:13.000]  嘩
[00:08:13.000 --> 00:08:15.000]  這個人應該很厲害
[00:08:15.000 --> 00:08:16.000]  厲害嗎
[00:08:16.000 --> 00:08:17.000]  嘩真是不厲害
[00:08:17.000 --> 00:08:18.000]  他有少少背景
[00:08:18.000 --> 00:08:20.000]  我們說他少少
[00:08:20.000 --> 00:08:22.000]  其實我們剛才28章裏
[00:08:22.000 --> 00:08:24.000]  讀的那段聖經
[00:08:24.000 --> 00:08:26.000]  就有個前因
[00:08:26.000 --> 00:08:28.000]  前因就是他
[00:08:28.000 --> 00:08:30.000]  雅各和他媽媽
[00:08:30.000 --> 00:08:32.000]  兩個合謀
[00:08:32.000 --> 00:08:34.000]  哄他的爸爸
[00:08:34.000 --> 00:08:36.000]  以撒當自己是以素
[00:08:36.000 --> 00:08:39.000]  就給了個雙倍祝福他
[00:08:39.000 --> 00:08:41.000]  就是長子的祝福他
[00:08:41.000 --> 00:08:43.000]  嘩這個以素生氣到甚麼
[00:08:43.000 --> 00:08:45.000]  快爆了
[00:08:45.000 --> 00:08:46.000]  為甚麼
[00:08:46.000 --> 00:08:49.000]  因為這個雙倍祝福是產業來的
[00:08:49.000 --> 00:08:52.000]  我們這裏有錢的人不是很多
[00:08:52.000 --> 00:08:54.000]  遲些會不會有錢就不知道了
[00:08:54.000 --> 00:08:55.000]  是不是
[00:08:55.000 --> 00:08:56.000]  暫時不是很多
[00:08:56.000 --> 00:08:58.000]  有很多我們都不用負債了
[00:08:58.000 --> 00:08:59.000]  那又不一定
[00:08:59.000 --> 00:09:01.000]  你有很多不代表你會復燃的
[00:09:01.000 --> 00:09:02.000]  是不是
[00:09:02.000 --> 00:09:04.000]  我們會看見在城市裏面
[00:09:04.000 --> 00:09:06.000]  我們會看見很多有錢人
[00:09:06.000 --> 00:09:08.000]  死了之後怎樣
[00:09:08.000 --> 00:09:11.000]  那些子女怎樣
[00:09:11.000 --> 00:09:12.000]  嘩原來呢
[00:09:12.000 --> 00:09:14.000]  錢字當頭呢
[00:09:14.000 --> 00:09:16.000]  兄弟姊妹的沒有甚麼
[00:09:16.000 --> 00:09:18.000]  無情講的
[00:09:18.000 --> 00:09:19.000]  嘩
[00:09:19.000 --> 00:09:21.000]  成日都在我們眼前上演
[00:09:21.000 --> 00:09:22.000]  是不是
[00:09:22.000 --> 00:09:24.000]  所以老實實我鼓勵你
[00:09:24.000 --> 00:09:25.000]  你有錢呢
[00:09:25.000 --> 00:09:27.000]  臨死你都好點
[00:09:27.000 --> 00:09:29.000]  好洗乾淨它
[00:09:29.000 --> 00:09:30.000]  洗曬它
[00:09:30.000 --> 00:09:33.000]  其實你留一點錢給子女
[00:09:33.000 --> 00:09:34.000]  害它
[00:09:34.000 --> 00:09:35.000]  你明不明
[00:09:35.000 --> 00:09:36.000]  所以你記得
[00:09:36.000 --> 00:09:37.000]  寫遺囑
[00:09:37.000 --> 00:09:38.000]  捐給教會也好
[00:09:38.000 --> 00:09:39.000]  捐給我都好
[00:09:39.000 --> 00:09:40.000]  是不是
[00:09:40.000 --> 00:09:43.000]  我是專門幫人管的
[00:09:43.000 --> 00:09:44.000]  是不是
[00:09:44.000 --> 00:09:46.000]  總之你洗得其所
[00:09:46.000 --> 00:09:48.000]  不要令到他們甚麼
[00:09:48.000 --> 00:09:49.000]  有爭執
[00:09:49.000 --> 00:09:52.000]  其實我們在城市裏面
[00:09:52.000 --> 00:09:54.000]  我們見到一些很有名望的家庭
[00:09:54.000 --> 00:09:55.000]  是這樣的
[00:09:55.000 --> 00:09:57.000]  我身邊其實都有些朋友
[00:09:57.000 --> 00:09:58.000]  哎呀真的很可憐
[00:09:58.000 --> 00:10:00.000]  為了爭個身家
[00:10:00.000 --> 00:10:02.000]  可以家散人亡
[00:10:02.000 --> 00:10:04.000]  可以搞到家散人亡
[00:10:04.000 --> 00:10:05.000]  爭幾多
[00:10:05.000 --> 00:10:06.000]  你知不知我們爭幾多
[00:10:06.000 --> 00:10:08.000]  六億呀
[00:10:08.000 --> 00:10:10.000]  六億好多嗎
[00:10:10.000 --> 00:10:12.000]  都是買六個這樣的地方
[00:10:12.000 --> 00:10:14.000]  有幾多
[00:10:14.000 --> 00:10:15.000]  是不是
[00:10:15.000 --> 00:10:16.000]  我唔識呀
[00:10:16.000 --> 00:10:17.000]  六億呀
[00:10:17.000 --> 00:10:18.000]  我唔洗咁多
[00:10:18.000 --> 00:10:19.000]  我成日都知道
[00:10:19.000 --> 00:10:21.000]  我銀包有六百蚊
[00:10:21.000 --> 00:10:22.000]  我就已經好開心
[00:10:22.000 --> 00:10:24.000]  因為下一步可以洗就得
[00:10:24.000 --> 00:10:25.000]  對不對
[00:10:25.000 --> 00:10:28.000]  所以我唔明甚麼叫六億呀
[00:10:28.000 --> 00:10:29.000]  我唔明甚麼叫十億呀
[00:10:29.000 --> 00:10:30.000]  我唔明呀
[00:10:30.000 --> 00:10:32.000]  不過爭到甚麼
[00:10:32.000 --> 00:10:33.000]  二十年
[00:10:33.000 --> 00:10:34.000]  然後甚麼
[00:10:34.000 --> 00:10:35.000]  死的死
[00:10:35.000 --> 00:10:36.000]  癲的癲
[00:10:36.000 --> 00:10:37.000]  廢的廢
[00:10:37.000 --> 00:10:39.000]  你覺得怎樣
[00:10:39.000 --> 00:10:41.000]  爭得到都甚麼呀
[00:10:41.000 --> 00:10:43.000]  都不好啦
[00:10:43.000 --> 00:10:45.000]  錢是用來做甚麼的
[00:10:45.000 --> 00:10:47.000]  洗不是用來儲的
[00:10:47.000 --> 00:10:50.000]  所有儲的錢就無效的
[00:10:50.000 --> 00:10:51.000]  明不明呀
[00:10:51.000 --> 00:10:53.000]  當然你要洗得其所
[00:10:53.000 --> 00:10:56.000]  有些人未搵就先洗
[00:10:56.000 --> 00:10:58.000]  這樣就好大鑊
[00:10:58.000 --> 00:11:01.000]  但你要成為一個好的管家
[00:11:01.000 --> 00:11:03.000]  去管理你這些產業
[00:11:03.000 --> 00:11:05.000]  因此那個長子的祝福
[00:11:05.000 --> 00:11:07.000]  是一個當時代來說
[00:11:07.000 --> 00:11:10.000]  是一個好重要的爭持
[00:11:10.000 --> 00:11:12.000]  不行一定要爭到
[00:11:12.000 --> 00:11:14.000]  不過你又衰
[00:11:14.000 --> 00:11:15.000]  口渴的時候
[00:11:15.000 --> 00:11:17.000]  你一碗紅豆湯賣給人
[00:11:17.000 --> 00:11:18.000]  是不是
[00:11:18.000 --> 00:11:20.000]  講的話算不算數
[00:11:20.000 --> 00:11:22.000]  算數的
[00:11:22.000 --> 00:11:24.000]  但他現在又覺得
[00:11:24.000 --> 00:11:26.000]  你這樣用計
[00:11:26.000 --> 00:11:28.000]  哄我老爸祝福你
[00:11:28.000 --> 00:11:30.000]  其實講到尾
[00:11:30.000 --> 00:11:33.000]  這兩兄弟的爭持
[00:11:33.000 --> 00:11:35.000]  就和媽媽偏心有關
[00:11:35.000 --> 00:11:37.000]  如果我們讀聖經
[00:11:37.000 --> 00:11:38.000]  我們發現
[00:11:38.000 --> 00:11:39.000]  耳塞不是那麼偏心
[00:11:39.000 --> 00:11:41.000]  耳塞餵食而已
[00:11:41.000 --> 00:11:43.000]  耳塞餵食而已
[00:11:43.000 --> 00:11:44.000]  耳塞不是那麼偏心
[00:11:44.000 --> 00:11:45.000]  他餵食而已
[00:11:45.000 --> 00:11:47.000]  餵食兼夾甚麼
[00:11:47.000 --> 00:11:49.000]  老眼昏花
[00:11:49.000 --> 00:11:51.000]  但耳朵頗靈敏
[00:11:51.000 --> 00:11:54.000]  但利伯家明顯偏心
[00:11:54.000 --> 00:11:57.000]  這裡有多少
[00:11:57.000 --> 00:11:58.000]  弟兄姊妹
[00:11:58.000 --> 00:12:00.000]  有小過兩個的請舉手
[00:12:00.000 --> 00:12:02.000]  或者兩個
[00:12:02.000 --> 00:12:04.000]  請放下手
[00:12:04.000 --> 00:12:06.000]  所有有一個的不用說
[00:12:06.000 --> 00:12:08.000]  因為你不會偏心
[00:12:08.000 --> 00:12:10.000]  所有有兩個的
[00:12:10.000 --> 00:12:11.000]  你記住
[00:12:11.000 --> 00:12:13.000]  男女兩個女兩個男都好
[00:12:13.000 --> 00:12:15.000]  其實都不應該偏心
[00:12:15.000 --> 00:12:16.000]  對不對
[00:12:16.000 --> 00:12:18.000]  因為只有父母
[00:12:18.000 --> 00:12:21.000]  是沒有資格對子女偏心
[00:12:21.000 --> 00:12:24.000]  所以如果你的父母對你是偏心
[00:12:24.000 --> 00:12:25.000]  是他不對
[00:12:25.000 --> 00:12:27.000]  不管你做過甚麼
[00:12:27.000 --> 00:12:29.000]  是他不對
[00:12:29.000 --> 00:12:31.000]  第一天開始
[00:12:31.000 --> 00:12:33.000]  他應該用百分之一百的愛
[00:12:33.000 --> 00:12:35.000]  來愛你
[00:12:35.000 --> 00:12:37.000]  因為他對你偏心
[00:12:37.000 --> 00:12:38.000]  他不夠愛你
[00:12:38.000 --> 00:12:40.000]  所以你裏面有一個
[00:12:40.000 --> 00:12:44.000]  愛不足夠的需要
[00:12:44.000 --> 00:12:47.000]  因此你穿著爛的內衣
[00:12:47.000 --> 00:12:49.000]  缺愛皮內衣
[00:12:49.000 --> 00:12:51.000]  到處找愛
[00:12:51.000 --> 00:12:54.000]  找到亂七八糟
[00:12:54.000 --> 00:12:56.000]  所以你記住
[00:12:56.000 --> 00:12:58.000]  你作為別人的父母
[00:12:58.000 --> 00:13:01.000]  你是沒有資格偏愛的
[00:13:01.000 --> 00:13:03.000]  每個弟兄姊妹都百分之一百的愛
[00:13:03.000 --> 00:13:04.000]  為甚麼呢
[00:13:04.000 --> 00:13:05.000]  有兩個原因
[00:13:05.000 --> 00:13:07.000]  第一個原因是
[00:13:07.000 --> 00:13:09.000]  他的生命來到這個世界
[00:13:09.000 --> 00:13:11.000]  是你有份參與的
[00:13:11.000 --> 00:13:13.000]  是不是
[00:13:13.000 --> 00:13:14.000]  說得清楚一點
[00:13:14.000 --> 00:13:15.000]  明白一點
[00:13:15.000 --> 00:13:17.000]  還是上帝透過他
[00:13:17.000 --> 00:13:18.000]  即是你
[00:13:18.000 --> 00:13:20.000]  參與將他的生命帶來的時候
[00:13:20.000 --> 00:13:22.000]  你有些好處
[00:13:22.000 --> 00:13:25.000]  你得到一個時間的快樂
[00:13:25.000 --> 00:13:27.000]  是不是
[00:13:27.000 --> 00:13:29.000]  即是你已經拿了你的benefit
[00:13:29.000 --> 00:13:31.000]  拿了你的利益
[00:13:31.000 --> 00:13:34.000]  所以你是有責任
[00:13:34.000 --> 00:13:36.000]  百分之一百的愛他
[00:13:36.000 --> 00:13:38.000]  除了父母之外
[00:13:38.000 --> 00:13:41.000]  所有人偏心都沒有問題
[00:13:41.000 --> 00:13:43.000]  我講個笑話給你們聽
[00:13:43.000 --> 00:13:45.000]  很多年前何耀文走來跟我聊天
[00:13:45.000 --> 00:13:47.000]  何耀文
[00:13:47.000 --> 00:13:49.000]  他說:王姐
[00:13:49.000 --> 00:13:52.000]  我發現你疼我的大兒子
[00:13:52.000 --> 00:13:54.000]  多過疼我的小兒子
[00:13:54.000 --> 00:13:57.000]  我真的不知為何疼著智仁
[00:13:57.000 --> 00:14:00.000]  我真的不知為何
[00:14:00.000 --> 00:14:01.000]  所以我一見到智仁
[00:14:01.000 --> 00:14:03.000]  我就會擁抱他
[00:14:03.000 --> 00:14:06.000]  還想給他錢買東西吃
[00:14:06.000 --> 00:14:08.000]  但一給他錢之後
[00:14:08.000 --> 00:14:10.000]  智勇又在
[00:14:10.000 --> 00:14:12.000]  所以又要給誰
[00:14:12.000 --> 00:14:14.000]  又要給智勇
[00:14:14.000 --> 00:14:15.000]  如果就這樣智勇在
[00:14:15.000 --> 00:14:17.000]  我不會給他錢
[00:14:17.000 --> 00:14:19.000]  是這樣的
[00:14:19.000 --> 00:14:21.000]  何耀文就說:這樣不好
[00:14:21.000 --> 00:14:22.000]  我說:甚麼不好
[00:14:22.000 --> 00:14:24.000]  他說:這樣對智勇是不好的
[00:14:24.000 --> 00:14:26.000]  因為你偏心
[00:14:26.000 --> 00:14:28.000]  我說:真的嗎
[00:14:28.000 --> 00:14:30.000]  我真的要兩個都這麼愛
[00:14:30.000 --> 00:14:32.000]  他說:是呀
[00:14:32.000 --> 00:14:34.000]  我說:好,我們冷靜一點
[00:14:34.000 --> 00:14:36.000]  我設個比方
[00:14:36.000 --> 00:14:38.000]  問你一個問題
[00:14:38.000 --> 00:14:40.000]  你太太是不是女性
[00:14:40.000 --> 00:14:42.000]  她是不是讀神學
[00:14:42.000 --> 00:14:44.000]  我問你
[00:14:44.000 --> 00:14:46.000]  我是不是女性
