
[00:00:00.000 --> 00:00:06.000]  各位弟兄姊妹朋友,平安!我們先一起祈禱。
[00:07:18.000 --> 00:07:25.000]  麻風的病人,癱瘓了的人,甚至有些手是枯萎了的人,
[00:07:25.000 --> 00:07:30.000]  甚至曾經叫一個十二歲的女孩子,她又死了,
[00:07:30.000 --> 00:07:34.000]  都可以叫她從死裡面復生的。
[00:07:34.000 --> 00:07:38.000]  在馬可福音六章五十六節就這樣說,
[00:07:38.000 --> 00:07:44.000]  「耶穌無論到鄉下,到城裡,或是到村莊去,
[00:07:44.000 --> 00:07:53.000]  群眾都把病人放在街市上,要求耶穌讓病人緊緊摸一摸他外婆的衣角,
[00:07:53.000 --> 00:07:57.000]  所有摸著的人都得醫治。」
[00:07:57.000 --> 00:08:05.000]  故此我們可以很肯定主耶穌是有非常奇妙的醫病的能力,
[00:08:05.000 --> 00:08:14.000]  但在今天這段經文二十二至二十六節的神蹟裡面,有一點是非常出人意外的地方,
[00:08:14.000 --> 00:08:18.000]  就是耶穌雖然最後那個盲人也得到醫治,
[00:08:18.000 --> 00:08:23.000]  不過耶穌就要兩次,兩次按手在他的身上,
[00:08:23.000 --> 00:08:28.000]  好像有些醫生做完第一次手術不成功要再做一次那樣,
[00:08:28.000 --> 00:08:36.000]  因此這個神蹟可以說是非一般神蹟,
[00:08:36.000 --> 00:08:40.000]  耶穌所行的一般神蹟是要幫助病人得到醫治,
[00:08:40.000 --> 00:08:45.000]  要同時顯示出主耶穌的慈愛和能力,
[00:08:45.000 --> 00:08:51.000]  但這個神蹟除了顯出耶穌的能力、慈愛和身份之外,
[00:08:51.000 --> 00:08:55.000]  我相信還有一個很重要的象徵性的意義,
[00:08:55.000 --> 00:08:58.000]  從下文的記載來看,
[00:08:58.000 --> 00:09:04.000]  這個神蹟是象徵門徒對耶穌的認識都要分為兩步的,
[00:09:04.000 --> 00:09:10.000]  並且天國的來臨也都要分為兩步的。
[00:09:10.000 --> 00:09:13.000]  我們先看第二段的經文,
[00:09:13.000 --> 00:09:17.000]  就是耶穌給他的門徒一個考試,
[00:09:17.000 --> 00:09:21.000]  如果我們參考馬太和路加福音,
[00:09:21.000 --> 00:09:28.000]  這次的考試是在耶穌最後一次去耶路撒冷之前,
[00:09:28.000 --> 00:09:36.000]  換句話說,這十二位的使徒已經跟隨了耶穌大約有三年的日子,
[00:09:36.000 --> 00:09:40.000]  不過在馬太和路加福音八章十四至二十一節,
[00:09:40.000 --> 00:09:43.000]  即是醫好盲人之前那段經文,
[00:09:43.000 --> 00:09:49.000]  就已經指出那些使徒的思想是遲鈍的,
[00:09:49.000 --> 00:09:54.000]  對耶穌的教導往往不是立即就領悟到,
[00:09:54.000 --> 00:09:56.000]  他們雖然認識耶穌,
[00:09:56.000 --> 00:10:00.000]  但是他們對耶穌的認識還是蒙查查,
[00:10:00.000 --> 00:10:02.000]  有點像那個盲人,
[00:10:02.000 --> 00:10:04.000]  當耶穌第一次跟他按手之後,
[00:10:04.000 --> 00:10:09.000]  他說:我看見人,他們好像一火火樹走來走去,
[00:10:09.000 --> 00:10:12.000]  即是蒙查查,看得不是很真,
[00:10:12.000 --> 00:10:16.000]  二十七節告訴我們,主耶穌將門徒帶去
[00:10:16.000 --> 00:10:19.000]  凱撒利亞肥勒比附近的村莊,
[00:10:19.000 --> 00:10:22.000]  那個地方其實是距離加利利亞北,
[00:10:22.000 --> 00:10:25.000]  再去北一些大約二十五里的地方,
[00:10:25.000 --> 00:10:29.000]  那個地方不是猶太人的地區,
[00:10:29.000 --> 00:10:32.000]  相信主耶穌知道自己的時間,
[00:10:32.000 --> 00:10:37.000]  他在世界上的任務很快要到達高潮,
[00:10:37.000 --> 00:10:42.000]  所以他暫時避開伯利賽人的勢力範圍,
[00:10:42.000 --> 00:10:46.000]  去到凱撒利亞肥勒比外邦人的地方,
[00:10:46.000 --> 00:10:50.000]  在那裡大概沒什麼人找他去醫病,
[00:10:50.000 --> 00:10:56.000]  也是主耶穌去考問門徒的一個好的環境,
[00:10:56.000 --> 00:11:01.000]  主耶穌首先問門徒:一般人說我是誰?
[00:11:01.000 --> 00:11:05.000]  這是一個引然性的問題,不是主要的考題,
[00:11:05.000 --> 00:11:14.000]  門徒回答:我們知道當時一般人對耶穌的身份都沒有一個準確的判斷,
[00:11:14.000 --> 00:11:18.000]  有些人說祂是施洗者約翰,
[00:11:18.000 --> 00:11:21.000]  其實這個意見也挺奇怪的,
[00:11:21.000 --> 00:11:29.000]  可能當時有些人相信人死後的靈魂可以附在另外一個人的身上,
[00:11:29.000 --> 00:11:32.000]  有點像佛教說的輪迴轉世,
[00:11:32.000 --> 00:11:36.000]  故他們以為耶穌是施洗者約翰,
[00:11:36.000 --> 00:11:39.000]  施洗者約翰已經死了,
[00:11:39.000 --> 00:11:44.000]  死了之後就變成耶穌來到世上,
[00:11:44.000 --> 00:11:50.000]  不過可能他們不知道的就是約翰只比耶穌大了六個月,
[00:11:50.000 --> 00:11:54.000]  有些人認為耶穌是以利亞,
[00:11:54.000 --> 00:11:57.000]  可能有兩個原因,
[00:11:57.000 --> 00:12:03.000]  一方面在舊約聖經裏面預言彌賽亞來之前,
[00:12:03.000 --> 00:12:05.000]  以利亞會先來,
[00:12:05.000 --> 00:12:08.000]  在《馬拉基書》4章5節這樣說,
[00:12:08.000 --> 00:12:16.000]  「在上主大而可畏的日子來到以前,我要猜怕先知以利亞到你們那裏。」
[00:12:16.000 --> 00:12:23.000]  另一個可能性的原因就是以利亞先知根據舊約的記載,
[00:12:23.000 --> 00:12:27.000]  是一個走了很多奇異神跡的先知,
[00:12:27.000 --> 00:12:31.000]  並且以利亞是很特別的,
[00:12:31.000 --> 00:12:34.000]  他不是像普通人那樣死了,
[00:12:34.000 --> 00:12:39.000]  而是被上帝用火車火馬接走了,
[00:12:39.000 --> 00:12:44.000]  故當代人看到耶穌有行神跡的能力,
[00:12:44.000 --> 00:12:47.000]  就猜他可能是以利亞,
[00:12:47.000 --> 00:12:50.000]  他們這樣猜是有聖經的根據,
[00:12:50.000 --> 00:12:52.000]  特別是舊約聖經的根據,
[00:12:52.000 --> 00:12:58.000]  而其他人就說是先知中的一位,
[00:12:58.000 --> 00:13:03.000]  這些人可能是不求甚解形,
[00:13:03.000 --> 00:13:07.000]  他們的想法可能是不要理耶穌究竟是誰,
[00:13:07.000 --> 00:13:11.000]  他能夠行神跡的就是先知,就是上帝的僕人,
[00:13:11.000 --> 00:13:16.000]  但其實所有這些的意見背後,
[00:13:16.000 --> 00:13:22.000]  有沒有留意到他們都是認為耶穌是一位古代先知的再生,
[00:13:22.000 --> 00:13:25.000]  以致他有這麼大的能力,
[00:13:25.000 --> 00:13:30.000]  所有這些想法其實都有帶著一些迷信的成份,
[00:13:30.000 --> 00:13:40.000]  當時的猶太人不能夠相信上帝可以另外興起一位大有能力的先知,
[00:13:40.000 --> 00:13:45.000]  而一定要僱人託世,
[00:13:45.000 --> 00:13:51.000]  一般的猶太人也可能是受了法利塞人的影響,
[00:13:51.000 --> 00:13:56.000]  以致他們不敢認耶穌是微塞亞的,
[00:13:56.000 --> 00:14:01.000]  耶穌對門徒的考試的考題出來了,
[00:14:01.000 --> 00:14:05.000]  很簡單的一個題目就是「你們說我是誰」,
[00:14:05.000 --> 00:14:10.000]  這是一個有關耶穌身份的問題,
[00:14:10.000 --> 00:14:16.000]  是門徒一定要正確回答才可以畢業的問題,
[00:14:16.000 --> 00:14:20.000]  彼得馬上就回答「你是基督」,
[00:14:20.000 --> 00:14:25.000]  我相信這是一個經過詳細思考的回答,
[00:14:25.000 --> 00:14:31.000]  彼得和其他門徒都可能經常討論耶穌是誰的問題,
[00:14:31.000 --> 00:14:36.000]  而終於肯定耶穌就是基督,
[00:14:36.000 --> 00:14:39.000]  彼得答對了,
[00:14:39.000 --> 00:14:43.000]  但他真的好像前面那個盲人那樣,
[00:14:43.000 --> 00:14:48.000]  對耶穌的使命還是有點糊塗,
[00:14:48.000 --> 00:14:54.000]  他和其他的使徒都可能是受了法利塞人的教導影響,
[00:14:54.000 --> 00:14:58.000]  他們都是盼望一位強人微塞亞的來臨,
[00:14:58.000 --> 00:15:00.000]  故事在三十一節,
[00:15:00.000 --> 00:15:05.000]  當耶穌將他要受很多的苦難被殺害,
[00:15:05.000 --> 00:15:10.000]  在第三天要復活的使命告訴他們之後,
[00:15:10.000 --> 00:15:14.000]  彼得拉了耶穌到一邊,
[00:15:14.000 --> 00:15:16.000]  要勸阻他,
[00:15:16.000 --> 00:15:22.000]  拉耶穌到一邊的行動是什麼意思呢?
[00:15:22.000 --> 00:15:26.000]  就是不想其他人聽到他勸阻耶穌,
[00:15:26.000 --> 00:15:31.000]  為什麼彼得不想其他使徒聽到他勸阻耶穌呢?
[00:15:31.000 --> 00:15:35.000]  很可能彼得以為自己是耶穌的心腹,
[00:15:35.000 --> 00:15:41.000]  甚至以為耶穌做王之後就是他做宰相,
[00:15:41.000 --> 00:15:44.000]  故事他拉耶穌到一邊,
[00:15:44.000 --> 00:15:47.000]  然後勸他要改變策略,
[00:15:47.000 --> 00:15:50.000]  經文沒有記載彼得說了什麼,
[00:15:50.000 --> 00:15:52.000]  但是在三十三節,
[00:15:52.000 --> 00:15:54.000]  耶穌責備彼得說:
[00:15:54.000 --> 00:15:58.000]  「撒旦,走開!你所想的不是上帝的想法,
[00:15:58.000 --> 00:16:01.000]  而是人的想法。」
[00:16:01.000 --> 00:16:06.000]  哇!彼得這位使徒中的領袖,
[00:16:06.000 --> 00:16:10.000]  竟然變成了撒旦!
[00:16:10.000 --> 00:16:13.000]  當耶穌出來傳道之前,
[00:16:13.000 --> 00:16:16.000]  主耶穌是受過撒旦的試探,
[00:16:16.000 --> 00:16:20.000]  其中一個試探就是把世界的榮華給耶穌看,
[00:16:20.000 --> 00:16:22.000]  然後告訴耶穌:
[00:16:22.000 --> 00:16:24.000]  「你只要拜我一拜,
[00:16:24.000 --> 00:16:28.000]  我會把世上的榮華都給你。」
[00:16:28.000 --> 00:16:30.000]  彼得可能勸耶穌:
[00:16:30.000 --> 00:16:33.000]  「你要留在世上做一番大事。」
[00:16:33.000 --> 00:16:35.000]  可能提醒主耶穌:
[00:16:35.000 --> 00:16:37.000]  「你現在三十三歲而已,
[00:16:37.000 --> 00:16:40.000]  你的祖先大衛三十歲開始做皇帝,
[00:16:40.000 --> 00:16:41.000]  做了四十年,
[00:16:41.000 --> 00:16:43.000]  你只不過三十三歲這麼快就死了,
[00:16:43.000 --> 00:16:45.000]  做什麼呢?」
[00:16:45.000 --> 00:16:47.000]  「我們一定支持你,
[00:16:47.000 --> 00:16:49.000]  要復興猶大國,
[00:16:49.000 --> 00:16:52.000]  捧你做王。」
[00:16:52.000 --> 00:16:54.000]  我可能有點冤枉彼得,
[00:16:54.000 --> 00:16:56.000]  對不起,彼得,
[00:16:56.000 --> 00:16:58.000]  但是他被主耶穌罵他是撒旦,
[00:16:58.000 --> 00:17:00.000]  是一個事實,
[00:17:00.000 --> 00:17:03.000]  因為他只是有人的想法,
[00:17:03.000 --> 00:17:07.000]  還沒有上帝的想法。
[00:17:07.000 --> 00:17:11.000]  彼得對耶穌的認識就像一個盲人一樣,
[00:17:11.000 --> 00:17:14.000]  他雖然知道他的身份是彌賽,
[00:17:14.000 --> 00:17:19.000]  卻不知道彌賽第一次來到這個世界,
[00:17:19.000 --> 00:17:23.000]  是要藉著死去解決罪的問題,
[00:17:23.000 --> 00:17:26.000]  去拯救世人。
[00:17:26.000 --> 00:17:33.000]  然後耶穌對所有的使徒都做了一個生命的挑戰,
[00:17:33.000 --> 00:17:39.000]  跟隨耶穌的人一定要捨棄自己,
[00:17:39.000 --> 00:17:42.000]  背棄他的十字架來跟從我。
[00:17:42.000 --> 00:17:45.000]  很多人不太明白這句話的意思,
[00:17:45.000 --> 00:17:51.000]  什麼叫做捨棄自己,背棄他的十字架呢?
[00:17:51.000 --> 00:17:55.000]  捨棄自己其實就是要放下自我,
[00:17:55.000 --> 00:17:58.000]  不是要追求自我的滿足,
[00:17:58.000 --> 00:18:04.000]  而十字架就是象徵上帝給我們的人生使命,
[00:18:04.000 --> 00:18:08.000]  每一個人的十字架都不同,
[00:18:08.000 --> 00:18:12.000]  我們不用羨慕別人的十字架,
[00:18:12.000 --> 00:18:15.000]  但我們有一樣東西是相同的,
[00:18:15.000 --> 00:18:19.000]  就是我們要先將自己釘死在十字架上,
[00:18:19.000 --> 00:18:22.000]  就是捨棄自己的意思,
[00:18:22.000 --> 00:18:27.000]  然後背起上帝要給我們背的十字架,
[00:18:27.000 --> 00:18:30.000]  來跟隨基督。
[00:18:30.000 --> 00:18:35.000]  主耶穌的使命是按著字面的,
[00:18:35.000 --> 00:18:38.000]  被人釘在十字架上,
[00:18:38.000 --> 00:18:42.000]  這是上帝給耶穌的使命,
[00:18:42.000 --> 00:18:48.000]  主耶穌的十字架只有主耶穌才配得去背的,
[00:18:48.000 --> 00:18:52.000]  上帝給每一個人的十字架都不一樣,
[00:18:52.000 --> 00:18:56.000]  但同時都要求我們要願意,
[00:18:56.000 --> 00:19:01.000]  是自願背起自己的十字架去跟隨主。
[00:19:01.000 --> 00:19:04.000]  保羅他做了這件事,
[00:19:04.000 --> 00:19:10.000]  所以他這樣說,我已經跟基督一同被釘在十字架上,
[00:19:10.000 --> 00:19:14.000]  這樣現在活著的不再是我自己,
[00:19:14.000 --> 00:19:19.000]  而是基督在我生命裡活著。
[00:19:19.000 --> 00:19:24.000]  當我們這樣做的時候有什麼好處呢?
[00:19:24.000 --> 00:19:27.000]  三十五節告訴我們,
[00:19:27.000 --> 00:19:32.000]  這樣做最大的好處就是得到生命,
[00:19:32.000 --> 00:19:37.000]  三十五節裡面提到有兩種生命,
[00:19:37.000 --> 00:19:42.000]  要喪失的是以自我為中心,
[00:19:42.000 --> 00:19:45.000]  追求滿足自我,
[00:19:45.000 --> 00:19:50.000]  完全不理會上帝想法的生命。
[00:19:50.000 --> 00:19:54.000]  假如我們願意放棄那種生命的話,
[00:19:54.000 --> 00:19:58.000]  我們就會得到上帝要賜給我們的,
[00:19:58.000 --> 00:20:01.000]  天國裡面的生命。
[00:20:01.000 --> 00:20:05.000]  這種生命肯定不是以世上的榮華富貴,
[00:20:05.000 --> 00:20:08.000]  作為我們人生的目標,
[00:20:08.000 --> 00:20:12.000]  而是以上帝要賜給我們的使命,
[00:20:12.000 --> 00:20:16.000]  作為生命的祭壇。
[00:20:16.000 --> 00:20:19.000]  最近在微信的群組裡面,
[00:20:19.000 --> 00:20:23.000]  傳過有關大德生的事蹟,
[00:20:23.000 --> 00:20:28.000]  大德生為了要來中國傳道,
[00:20:28.000 --> 00:20:32.000]  他去學醫科,
[00:20:32.000 --> 00:20:37.000]  然後為了上帝的福音,
[00:20:37.000 --> 00:20:41.000]  他將他的生命奉獻給中國。
[00:20:41.000 --> 00:20:44.000]  他最出名的一句話就是,
[00:20:44.000 --> 00:20:51.000]  「我若有千鎊英金,中國可以全數之取。」
[00:20:51.000 --> 00:20:57.000]  「我若有千條性命,中國應該擁有它們。」
[00:20:57.000 --> 00:21:02.000]  但我們千萬不要以為他是為了中國,
[00:21:02.000 --> 00:21:05.000]  他自己說不是,
[00:21:05.000 --> 00:21:08.000]  不是為中國,
[00:21:08.000 --> 00:21:12.000]  是為基督。
[00:21:12.000 --> 00:21:17.000]  大德生得到的是什麼樣的生命呢?
[00:21:17.000 --> 00:21:20.000]  是永恆的生命,
[00:21:20.000 --> 00:21:24.000]  是激勵很多英國宣教士來中國傳教的生命,
[00:21:24.000 --> 00:21:28.000]  是帶領很多中國人進入天國的生命,
[00:21:28.000 --> 00:21:36.000]  也是在過去一百年來感動千萬中國人的生命。
[00:21:36.000 --> 00:21:39.000]  是他用自己的生命去換回來的,
[00:21:39.000 --> 00:21:43.000]  另一種的生命。
[00:21:43.000 --> 00:21:47.000]  36-37,主耶穌提醒我們,
[00:21:47.000 --> 00:21:52.000]  每個人在這個世界上只能活一次,
[00:21:52.000 --> 00:21:56.000]  你要活出一個怎樣的生命呢?
[00:21:56.000 --> 00:22:01.000]  如果我們不願意用短暫的生命去換取永恆的生命,
[00:22:01.000 --> 00:22:04.000]  就是對生命的一種浪費,
[00:22:04.000 --> 00:22:07.000]  最無謂的浪費。
[00:22:07.000 --> 00:22:09.000]  浪費了的話,
[00:22:09.000 --> 00:22:16.000]  就再沒有什麼可以拿來換取永恆的生命。
[00:22:16.000 --> 00:22:23.000]  38-38,主耶穌提到,他將來會連同他的聖天使一起來臨,
[00:22:23.000 --> 00:22:30.000]  那時候就是天國第二步,全面降臨。
[00:22:30.000 --> 00:22:32.000]  天國降臨也有兩步,
[00:22:32.000 --> 00:22:36.000]  第一步,耶穌第一次降臨,要解決罪的問題,
[00:22:36.000 --> 00:22:42.000]  第二步,他再來的時候,就是要作王了。
[00:22:42.000 --> 00:22:48.000]  今天的經文對我們有什麼樣的挑戰呢?
[00:22:48.000 --> 00:22:52.000]  很多基督徒對耶穌的認識,
[00:22:52.000 --> 00:22:55.000]  都是有點像那個盲人。
[00:22:55.000 --> 00:22:59.000]  雖然認識耶穌,知道耶穌是救主,
[00:22:59.000 --> 00:23:03.000]  知道信了耶穌就會有永生,
[00:23:03.000 --> 00:23:08.000]  卻是不知道耶穌是主。
[00:23:08.000 --> 00:23:14.000]  耶穌是主的意思,就是他應該是我們生命的主,
[00:23:14.000 --> 00:23:20.000]  因為他是天國的王,也是創造我們生命的主。
[00:23:20.000 --> 00:23:23.000]  由於對主和救主的誤解,
[00:23:23.000 --> 00:23:27.000]  很多信徒從來沒有捨棄自己,
[00:23:27.000 --> 00:23:30.000]  他們仍然追求自我中心的生活,
[00:23:30.000 --> 00:23:34.000]  一隻手握著世界,一隻手握著天堂,
[00:23:34.000 --> 00:23:37.000]  以為自己是最聰明的人,
[00:23:37.000 --> 00:23:42.000]  世界和天堂我都可以兼得了。
[00:23:42.000 --> 00:23:45.000]  我希望今天的經文會提醒我們,
[00:23:45.000 --> 00:23:50.000]  要看清楚天國,要明白上帝的想法,
[00:23:50.000 --> 00:23:55.000]  而不是以我們自己的想法去代替上帝的想法。
[00:23:55.000 --> 00:23:58.000]  主耶穌對門徒的要求是,
[00:23:58.000 --> 00:24:03.000]  捨棄自己,背棄他的十字架來跟從我。
[00:24:03.000 --> 00:24:06.000]  凡是不以耶穌基督為主的人,
[00:24:06.000 --> 00:24:10.000]  耶穌也可能不會成為他的救主。
[00:24:10.000 --> 00:24:15.000]  千萬不要讓那些一次得救,永遠得救的說法誤導你。
[00:24:15.000 --> 00:24:18.000]  凡是一心只想要耶穌做救主,
[00:24:18.000 --> 00:24:24.000]  你有難的時候就祈禱希望耶穌來打救你,
[00:24:24.000 --> 00:24:28.000]  然後到你死的時候就可以讓你進入天堂。
[00:24:28.000 --> 00:24:32.000]  卻從來沒有讓耶穌做你生命的主的人,
[00:24:32.000 --> 00:24:36.000]  就是可能未得救的。
[00:24:36.000 --> 00:24:38.000]  即使你得救過,
[00:24:38.000 --> 00:24:42.000]  亦都可能好像撒種的比喻中的第二種土壤,
[00:24:42.000 --> 00:24:51.000]  你是在行為上,用你行為的事實放棄了信仰。
[00:24:51.000 --> 00:24:55.000]  所以我鼓勵所有自認,
[00:24:55.000 --> 00:24:59.000]  自己以為已經信了主的人,
[00:24:59.000 --> 00:25:03.000]  都要好好自我反省。
[00:25:03.000 --> 00:25:08.000]  耶穌是不是我生命的主呢?
[00:25:08.000 --> 00:25:16.000]  哪一個才是我生命當中真正的主呢?
[00:25:16.000 --> 00:25:20.000]  對未信耶穌的朋友,我鼓勵你要信耶穌,
[00:25:20.000 --> 00:25:23.000]  不要再浪費你的生命。
[00:25:23.000 --> 00:25:27.000]  生命是無常而又短暫。
[00:25:27.000 --> 00:25:30.000]  耶穌挑戰你去想一想,
[00:25:30.000 --> 00:25:33.000]  一個人即使贏得了全世界,
[00:25:33.000 --> 00:25:35.000]  卻賠上了自己的生命,
[00:25:35.000 --> 00:25:37.000]  有什麼益處呢?
[00:25:37.000 --> 00:25:39.000]  沒有。
[00:25:39.000 --> 00:25:43.000]  他能拿什麼來換回自己的生命呢?
[00:25:43.000 --> 00:25:45.000]  我們要記住,
[00:25:45.000 --> 00:25:49.000]  即使全世界的財寶都被你賺到給了我們,
[00:25:49.000 --> 00:25:51.000]  當我們死的時候,
[00:25:51.000 --> 00:25:56.000]  其實什麼一分一毫都不能夠帶走。
[00:25:56.000 --> 00:25:58.000]  故此我鼓勵大家,
[00:25:58.000 --> 00:26:02.000]  你要為永恆的生命去努力。
[00:26:02.000 --> 00:26:07.000]  但今日的經文都要你知道,
[00:26:07.000 --> 00:26:14.000]  信耶穌是要付很大的代價,
[00:26:14.000 --> 00:26:17.000]  不是付錢財的代價。
[00:26:17.000 --> 00:26:20.000]  耶穌不要你的錢財,
[00:26:20.000 --> 00:26:25.000]  耶穌要的是你自己生命主權的代價。
[00:26:25.000 --> 00:26:27.000]  耶穌要求跟隨他的人,
[00:26:27.000 --> 00:26:29.000]  是要捨棄自己,
[00:26:29.000 --> 00:26:33.000]  背棄自己的十字架來跟從的。
[00:26:33.000 --> 00:26:35.000]  不過你要知道,
[00:26:35.000 --> 00:26:36.000]  唯有這樣,
[00:26:36.000 --> 00:26:41.000]  你才可以得到永恆的生命。
[00:26:41.000 --> 00:26:46.000]  將來當主耶穌和聖天使一起來臨的時候,
[00:26:46.000 --> 00:26:47.000]  祂會對你說,
[00:26:47.000 --> 00:26:50.000]  你這又良善又忠心的僕人,
[00:26:50.000 --> 00:26:55.000]  進來,你可以進來分享你主人的喜樂。
[00:26:55.000 --> 00:26:58.000]  讓我們一起祈禱。
[00:27:20.000 --> 00:27:23.000]  懂得永恆生命的榮耀和價值,
[00:27:23.000 --> 00:27:27.000]  感動他們,願意付代價跟隨主。
