
[00:00:00.000 --> 00:00:01.360]  大英主媒早晨
[00:03:01.600 --> 00:03:04.080]  幫助一個單親媽媽
[00:03:04.080 --> 00:03:06.520]  照顧她的寶貝仔
[00:03:06.520 --> 00:03:07.680]  每天四一至五
[00:03:07.680 --> 00:03:09.600]  我的工作就是
[00:03:09.600 --> 00:03:11.560]  每天和她洗澡
[00:03:11.560 --> 00:03:14.480]  接著餵她吃飯
[00:03:14.480 --> 00:03:17.560]  接著聽到之後你會說 喂 梁牧師你做什麼的
[00:03:17.560 --> 00:03:18.720]  是不是做社工呢
[00:03:18.720 --> 00:03:21.120]  或者是做Baby Seater
[00:03:21.120 --> 00:03:21.800]  是不是
[00:03:21.800 --> 00:03:24.920]  你做什麼工作的呢
[00:03:24.920 --> 00:03:26.040]  我告訴你就是
[00:03:26.040 --> 00:03:27.800]  我是做教書的
[00:03:27.800 --> 00:03:29.880]  我是一個Teacher
[00:03:29.880 --> 00:03:31.880]  你還說Teacher要和別人洗澡
[00:03:31.880 --> 00:03:32.320]  是不是
[00:03:32.320 --> 00:03:33.920]  就是餵食
[00:03:33.920 --> 00:03:35.320]  爭盡不用換片
[00:03:35.320 --> 00:03:36.680]  抹屁股而已
[00:03:36.680 --> 00:03:38.200]  為什麼要做這些事情呢
[00:03:38.200 --> 00:03:39.360]  我就告訴你就是
[00:03:39.360 --> 00:03:40.600]  我照顧的那個人
[00:03:40.600 --> 00:03:43.160]  是一個智障的人士
[00:03:43.160 --> 00:03:45.120]  他已經接近十八歲
[00:03:45.120 --> 00:03:46.840]  我是被編排去一個
[00:03:46.840 --> 00:03:49.680]  智障少年人
[00:03:49.680 --> 00:03:51.480]  年輕人的中心
[00:03:51.480 --> 00:03:54.560]  去照顧他們
[00:03:54.560 --> 00:03:56.120]  當時我不知道
[00:03:56.120 --> 00:03:56.680]  剛剛大學
[00:03:56.680 --> 00:03:59.200]  完成了課程去做
[00:03:59.200 --> 00:04:01.120]  所謂Intern實習
[00:04:01.120 --> 00:04:04.400]  很多中心找我
[00:04:04.400 --> 00:04:08.560]  我覺得很有自豪感
[00:04:08.560 --> 00:04:09.560]  到達的時候
[00:04:09.560 --> 00:04:10.880]  我發覺為什麼他們找我呢
[00:04:10.880 --> 00:04:13.360]  就是因為整個中心所有的老師
[00:04:13.360 --> 00:04:14.960]  都是女性
[00:04:14.960 --> 00:04:17.320]  他們極需要一個男人
[00:04:17.320 --> 00:04:20.320]  來幫助這個男孩子
[00:04:20.320 --> 00:04:21.480]  十七歲多
[00:04:21.480 --> 00:04:23.440]  六尺高的男孩子
[00:04:23.440 --> 00:04:25.720]  去學習一些基本的技能
[00:04:25.720 --> 00:04:26.680]  其中一個技能就是
[00:04:26.680 --> 00:04:28.240]  原來他不懂得洗澡
[00:04:28.240 --> 00:04:31.120]  還有他不懂得自己吃飯
[00:04:31.120 --> 00:04:32.560]  一個我們叫Trainable
[00:04:32.560 --> 00:04:37.640]  一個中度智障的年輕人
[00:04:37.640 --> 00:04:39.040]  於是那半年
[00:04:39.040 --> 00:04:41.000]  我就每天和他洗澡
[00:04:41.000 --> 00:04:43.680]  每天餵他吃飯
[00:04:43.680 --> 00:04:45.200]  但如果我不說背景的時候
[00:04:45.200 --> 00:04:47.800]  我只說我是照顧這個人的時候
[00:04:47.800 --> 00:04:48.920]  可能你都沒什麼留意
[00:04:48.920 --> 00:04:49.840]  但當我說完之後
[00:04:49.840 --> 00:04:50.960]  你會發覺
[00:04:50.960 --> 00:04:52.560]  為什麼十八歲的人
[00:04:52.560 --> 00:04:54.040]  還不懂得洗澡
[00:04:54.040 --> 00:04:56.400]  還不懂得自己餵食飯呢
[00:04:56.400 --> 00:04:58.640]  我都覺得他當然有特別的需要
[00:04:58.640 --> 00:05:00.000]  於是我就告訴你
[00:05:00.000 --> 00:05:01.360]  原來他是智障的
[00:05:01.360 --> 00:05:02.560]  於是你就會明白
[00:05:02.560 --> 00:05:04.640]  原來是這樣
[00:05:04.640 --> 00:05:07.480]  但如果一個人告訴你
[00:05:07.480 --> 00:05:09.640]  我的兒子已經十八歲
[00:05:09.640 --> 00:05:11.080]  還要我和他洗澡
[00:05:11.080 --> 00:05:13.040]  還要我和他餵他吃飯
[00:05:13.040 --> 00:05:13.880]  於是你就會覺得
[00:05:13.880 --> 00:05:15.440]  有沒有搞錯
[00:05:15.440 --> 00:05:16.360]  是嗎
[00:05:16.360 --> 00:05:17.680]  不是一次兩次
[00:05:17.680 --> 00:05:18.440]  是每天
[00:05:18.440 --> 00:05:21.400]  你會覺得他當然有特殊的需要
[00:05:21.400 --> 00:05:24.800]  或者他是不是有成長上的缺陷呢
[00:05:24.800 --> 00:05:26.800]  我們都可能會這樣想
[00:05:26.800 --> 00:05:28.280]  就好像
[00:05:28.280 --> 00:05:30.320]  帕瑟清
[00:05:30.320 --> 00:05:32.480]  如果你要帕瑟清
[00:05:32.480 --> 00:05:34.760]  有一天你和Natalie Seymour
[00:05:34.760 --> 00:05:36.840]  抱著嬰兒回來
[00:05:36.840 --> 00:05:39.320]  這個嬰兒很趣緻
[00:05:39.320 --> 00:05:40.560]  這個嬰兒是誰
[00:05:40.560 --> 00:05:41.720]  帕瑟清說這是我的
[00:05:41.720 --> 00:05:43.400]  我的大女兒已經二十歲
[00:05:43.400 --> 00:05:44.560]  二十歲
[00:05:44.560 --> 00:05:46.440]  為什麼還有一個嬰兒
[00:05:46.440 --> 00:05:47.680]  有沒有搞錯
[00:05:47.680 --> 00:05:48.840]  我們都會很詫異
[00:05:48.840 --> 00:05:51.800]  為什麼這個嬰兒長不大
[00:05:51.800 --> 00:05:54.800]  當我們看希伯尼書的作者的時候
[00:05:54.800 --> 00:06:00.560]  他用一個很簡單的人類成長階段的比喻
[00:06:00.560 --> 00:06:01.360]  比喻就是
[00:06:01.360 --> 00:06:04.600]  我們一班屬靈重生得救的基督徒
[00:06:04.600 --> 00:06:08.640]  我們已經是在基督裡面成為屬靈的嬰孩
[00:06:08.640 --> 00:06:10.440]  剛剛出生
[00:06:10.440 --> 00:06:11.720]  第一個剛剛出生的嬰兒
[00:06:11.720 --> 00:06:14.080]  當然我們不能夠期望
[00:06:14.080 --> 00:06:15.560]  我們不能期望任何一個嬰兒
[00:06:15.560 --> 00:06:17.760]  因為出生你要懂得叫爸爸媽媽
[00:06:17.760 --> 00:06:18.840]  懂得自己洗澡
[00:06:18.840 --> 00:06:20.040]  懂得自己擦屁股
[00:06:20.040 --> 00:06:21.480]  懂得自己餵自己吃飯
[00:06:21.480 --> 00:06:22.040]  不可能
[00:06:22.040 --> 00:06:24.960]  但是如果他已經十幾歲的時候
[00:06:24.960 --> 00:06:29.760]  我們會覺得這個人是不是有點問題呢
[00:06:29.760 --> 00:06:32.200]  所以今天希伯尼書作者
[00:06:32.200 --> 00:06:34.760]  有一個形容
[00:06:34.760 --> 00:06:37.640]  形容我們有一些的
[00:06:37.640 --> 00:06:38.800]  究竟你是不是呢
[00:06:38.800 --> 00:06:39.800]  你看看
[00:06:39.800 --> 00:06:42.240]  就是不成長的基督徒
[00:06:42.240 --> 00:06:44.960]  這一班成長基督徒有三大特徵
[00:06:44.960 --> 00:06:47.440]  然後他告訴我們三個方法
[00:06:47.440 --> 00:06:50.120]  怎麼去成熟成長
[00:06:50.120 --> 00:06:52.080]  我分享的訊息
[00:06:52.080 --> 00:06:54.800]  我們希望盡量做到簡單
[00:06:54.800 --> 00:06:57.040]  希望你可以明白到
[00:06:57.040 --> 00:06:58.920]  聖經裡面究竟我們做了什麼
[00:06:58.920 --> 00:06:59.920]  你看看今天
[00:06:59.920 --> 00:07:01.960]  也都很簡單的
[00:07:01.960 --> 00:07:03.000]  就告訴你
[00:07:03.000 --> 00:07:04.280]  三個特徵
[00:07:04.280 --> 00:07:05.760]  不成熟的基督徒就是
[00:07:05.760 --> 00:07:06.680]  聽不盡
[00:07:06.680 --> 00:07:07.720]  吃不下
[00:07:07.720 --> 00:07:08.480]  睡不醒
[00:07:08.480 --> 00:07:10.680]  我看看聖經裡面怎麼說
[00:07:10.680 --> 00:07:11.960]  他說論到這些事
[00:07:11.960 --> 00:07:13.240]  我們有好車話要說
[00:07:13.240 --> 00:07:14.800]  好像很難解釋
[00:07:14.800 --> 00:07:17.320]  因為你們聽不盡
[00:07:17.320 --> 00:07:18.520]  我們聽見這句話
[00:07:18.520 --> 00:07:20.200]  好像就是說這些東西
[00:07:20.200 --> 00:07:21.160]  很難
[00:07:21.160 --> 00:07:23.080]  希伯尼書很難
[00:07:23.080 --> 00:07:25.440]  就是麥基西德
[00:07:25.440 --> 00:07:26.360]  又說大祭司
[00:07:26.360 --> 00:07:28.080]  很難的東西我們聽不入耳
[00:07:28.080 --> 00:07:29.480]  真的太困難
[00:07:29.480 --> 00:07:31.200]  但是如果你看原文的意思就不是這樣
[00:07:31.200 --> 00:07:33.400]  因為 因為這個字
[00:07:33.400 --> 00:07:34.680]  Eppy這個字
[00:07:34.680 --> 00:07:35.920]  意思就是說
[00:07:35.920 --> 00:07:37.760]  為什麼
[00:07:37.760 --> 00:07:39.160]  你覺得這些東西這麼難解釋
[00:07:39.160 --> 00:07:41.160]  為什麼我們講不出給你聽
[00:07:41.160 --> 00:07:43.040]  不是因為這些東西難
[00:07:43.040 --> 00:07:46.080]  是因為你們的問題聽不進去
[00:07:46.080 --> 00:07:48.000]  以前回教會
[00:07:48.000 --> 00:07:49.240]  我十六歲 十七歲
[00:07:49.240 --> 00:07:50.680]  信主回教會
[00:07:50.680 --> 00:07:52.320]  都常常面對這個問題
[00:07:52.320 --> 00:07:54.880]  究竟是教牧講完的問題
[00:07:54.880 --> 00:07:56.560]  還是頂子妹的問題
[00:07:56.560 --> 00:08:00.160]  教牧經常都責罵頂子妹
[00:08:00.160 --> 00:08:01.960]  說這些東西
[00:08:01.960 --> 00:08:03.080]  在家裡不讀經
[00:08:03.080 --> 00:08:04.280]  平時又不祈禱
[00:08:04.280 --> 00:08:06.000]  回到家裡想吃大餐
[00:08:06.000 --> 00:08:07.280]  煮得不好吃
[00:08:07.280 --> 00:08:08.920]  你就不開心
[00:08:08.920 --> 00:08:10.280]  就覺得牧師講得很悶
[00:08:10.280 --> 00:08:11.320]  就睡覺
[00:08:11.320 --> 00:08:13.200]  但是牧師又罵信徒
[00:08:13.200 --> 00:08:15.880]  信徒就說
[00:08:15.880 --> 00:08:17.320]  牧師
[00:08:17.320 --> 00:08:18.920]  睡覺你也有責任
[00:08:18.920 --> 00:08:20.360]  是不是
[00:08:20.360 --> 00:08:23.000]  你講得這麼悶
[00:08:23.000 --> 00:08:25.480]  那些人怎麼聽得到
[00:08:25.480 --> 00:08:27.400]  除去大家互相指責
[00:08:27.400 --> 00:08:28.200]  不要互相指責
[00:08:28.200 --> 00:08:31.280]  我們看看自己的責任在哪裡
[00:08:31.280 --> 00:08:35.160]  牧師我們要學習怎樣去分享
[00:08:35.160 --> 00:08:37.120]  但是你知道我們每個人性格
[00:08:37.120 --> 00:08:41.360]  我自己都不是一個很外向的人
[00:08:41.360 --> 00:08:42.560]  在水人燈下
[00:08:42.560 --> 00:08:44.320]  你看我好像很威風
[00:08:44.320 --> 00:08:45.640]  但實際上我很害怕
[00:08:45.640 --> 00:08:46.640]  我很怕
[00:08:46.640 --> 00:08:47.760]  很大壓力
[00:08:47.760 --> 00:08:52.080]  我就不像瑪麗亞在台上跳來跳去
[00:08:52.080 --> 00:08:54.920]  這些我做不到
[00:08:54.920 --> 00:08:57.080]  但是我也要學
[00:08:57.080 --> 00:08:59.080]  我初期回到香港
[00:08:59.080 --> 00:09:03.600]  我曾經去演藝學院學了兩個學期
[00:09:03.600 --> 00:09:07.560]  就是學怎樣在群眾水人燈下
[00:09:07.560 --> 00:09:09.000]  去掩飾自己
[00:09:09.000 --> 00:09:13.000]  讓人們覺得我好像很外向
[00:09:13.000 --> 00:09:14.920]  但是這些我們都會學
[00:09:14.920 --> 00:09:16.000]  但是另一方面就是
[00:09:16.000 --> 00:09:16.920]  聖經告訴我們
[00:09:16.920 --> 00:09:17.760]  為什麼聽不進去
[00:09:17.760 --> 00:09:23.320]  就是因為你們聽不進去這個詞
[00:09:23.320 --> 00:09:29.040]  原文的意思就是一些沒有生氣的
[00:09:29.040 --> 00:09:30.040]  病著病著
[00:09:30.040 --> 00:09:33.600]  一些死著死著的動物
[00:09:33.600 --> 00:09:34.920]  《環球》和《新漢語藝館》
[00:09:34.920 --> 00:09:38.200]  也就是你們的聽覺已經變得遲鈍
[00:09:38.200 --> 00:09:39.800]  都是差不多了
[00:09:39.800 --> 00:09:42.960]  就是你聽不到
[00:09:42.960 --> 00:09:44.480]  是因為不是那些東西難
[00:09:44.480 --> 00:09:46.400]  是你不想聽
[00:09:46.400 --> 00:09:47.760]  或者你沒有興趣聽
[00:09:47.760 --> 00:09:50.920]  或者聽下去之後你沒有反應
[00:09:50.920 --> 00:09:51.840]  就是變得遲鈍
[00:09:51.840 --> 00:09:55.600]  那麼用中文我們就譯做是
[00:09:55.600 --> 00:10:00.000]  你們的人或者你聽覺變得久言殘喘
[00:10:00.000 --> 00:10:01.720]  這個就是死著死著
[00:10:01.720 --> 00:10:03.840]  就是沒有生氣
[00:10:03.840 --> 00:10:06.040]  這是我們的問題
[00:10:06.040 --> 00:10:07.040]  因為為什麼就是
[00:10:07.040 --> 00:10:09.120]  我們沒有辦法聽得進去
[00:10:09.120 --> 00:10:10.640]  第二樣東西吃不下
[00:10:10.640 --> 00:10:11.640]  安事厚說
[00:10:11.640 --> 00:10:13.440]  你們早該作教私了
[00:10:13.440 --> 00:10:17.600]  誰知還需要有人再將神聖言基礎的要道
[00:10:17.600 --> 00:10:18.640]  教導你們
[00:10:18.640 --> 00:10:19.600]  你們成了那
[00:10:19.600 --> 00:10:22.160]  需要吃奶不能吃乾糧的人
[00:10:22.160 --> 00:10:23.560]  很明白
[00:10:23.560 --> 00:10:26.960]  這個基本道理初階
[00:10:26.960 --> 00:10:29.400]  《新漢語》或者《環球》《新漢語藝館》
[00:10:29.400 --> 00:10:31.040]  基本的原則都一樣
[00:10:31.040 --> 00:10:32.040]  basics
[00:10:32.040 --> 00:10:33.520]  就是基本法
[00:10:33.520 --> 00:10:36.160]  就將這些東西教導你們
[00:10:36.160 --> 00:10:37.960]  我們廣東話
[00:10:37.960 --> 00:10:41.680]  潮語就叫做小學雞
[00:10:41.680 --> 00:10:44.880]  你學了二十年
[00:10:44.880 --> 00:10:46.480]  還要注意三十年
[00:10:46.480 --> 00:10:47.600]  自小回教會
[00:10:47.600 --> 00:10:49.160]  我認識你的時候你四歲
[00:10:49.160 --> 00:10:51.160]  你真的要說我認識你的時候
[00:10:51.160 --> 00:10:52.840]  我四歲
[00:10:52.840 --> 00:10:54.080]  四歲到現在
[00:10:54.080 --> 00:10:55.480]  現在四十四
[00:10:55.480 --> 00:10:57.160]  五十了
[00:10:57.160 --> 00:11:00.240]  四十年還在學習小學雞
[00:11:00.240 --> 00:11:01.520]  那你怎麼辦
[00:11:01.520 --> 00:11:04.440]  還要有人將這些東西教導你們
[00:11:04.440 --> 00:11:07.760]  你們是不是好像一個四十歲的嬰兒
[00:11:07.760 --> 00:11:09.640]  還在吃奶呢
[00:11:09.640 --> 00:11:12.840]  當代日本是一個異役
[00:11:12.840 --> 00:11:13.880]  大家知道就是
[00:11:13.880 --> 00:11:15.560]  中文的翻譯
[00:11:15.560 --> 00:11:18.240]  英文也是翻譯原文
[00:11:18.240 --> 00:11:19.480]  學者
[00:11:19.480 --> 00:11:23.240]  所謂都是 Ph.D. 學原文
[00:11:23.240 --> 00:11:26.320]  他們盡量用原文的字
[00:11:26.320 --> 00:11:29.200]  然後再加上中文的配對
[00:11:29.200 --> 00:11:31.240]  希望亦都通順
[00:11:31.240 --> 00:11:32.320]  其實很難
[00:11:32.320 --> 00:11:34.240]  因為實際上很難去做
[00:11:34.240 --> 00:11:36.240]  所以就有一些出現叫做異役本
[00:11:36.240 --> 00:11:38.000]  就是拿了傳聞的意思
[00:11:38.000 --> 00:11:39.920]  就是用中文很容易地表達
[00:11:39.920 --> 00:11:40.880]  讓你明白
[00:11:40.880 --> 00:11:43.360]  當代福音就是這樣
[00:11:43.360 --> 00:11:44.000]  那些異役就是
[00:11:44.000 --> 00:11:45.280]  可惜你們還需要別人
[00:11:45.280 --> 00:11:48.880]  向你們傳授上帝話語的基本道理
[00:11:48.880 --> 00:11:49.480]  就是這樣
[00:11:49.480 --> 00:11:52.320]  那句意思就是這樣
[00:11:52.320 --> 00:11:54.760]  這些是一些基本的道理
[00:11:54.760 --> 00:11:56.280]  所以你吃不下
[00:11:56.280 --> 00:11:57.560]  沒法吃得下
[00:11:57.560 --> 00:11:59.040]  還有第三個特徵就是
[00:11:59.040 --> 00:12:00.480]  訓不清
[00:12:00.480 --> 00:12:02.920]  因為這個只能吃奶的
[00:12:02.920 --> 00:12:05.320]  那你就分不到人兒的道理
[00:12:05.320 --> 00:12:06.320]  因為他們需要
[00:12:06.320 --> 00:12:07.560]  他們只是嬰孩
[00:12:07.560 --> 00:12:09.840]  只是長大成人的才能夠吃乾糧
[00:12:09.840 --> 00:12:12.400]  他們心跳因練習而靈活
[00:12:12.400 --> 00:12:15.000]  能分辨善惡了
[00:12:15.000 --> 00:12:17.480]  這個心跳
[00:12:17.480 --> 00:12:20.760]  在新漢語
[00:12:20.760 --> 00:12:25.800]  或在環球也譯為觀能感官的意思
[00:12:25.800 --> 00:12:27.200]  就是你的senses
[00:12:27.200 --> 00:12:29.120]  就是你鍛鍊你的senses
[00:12:29.120 --> 00:12:31.480]  你的感官
[00:12:31.480 --> 00:12:33.960]  所以它譯為心跳
[00:12:33.960 --> 00:12:37.520]  在和諧本裡面
[00:12:37.520 --> 00:12:40.440]  你才能夠分辨善惡
[00:12:40.440 --> 00:12:45.400]  這個心跳 你的感官練習而靈活
[00:12:45.400 --> 00:12:47.440]  什麼叫做練習呢?
[00:12:47.440 --> 00:12:50.120]  就是粵文的字
[00:12:50.120 --> 00:12:51.240]  就是英文字
[00:12:51.240 --> 00:12:52.120]  gymnasium
[00:12:52.120 --> 00:12:53.960]  gymnastic就是這個字
[00:12:53.960 --> 00:12:55.000]  gymnastic就是
[00:12:55.000 --> 00:12:59.760]  你去體育館練習gymnastic
[00:12:59.760 --> 00:13:00.800]  最好的一個人
[00:13:00.800 --> 00:13:02.120]  你可以問他
[00:13:02.120 --> 00:13:04.040]  就是Pastor Justin
[00:13:04.040 --> 00:13:07.320]  大家看他現在好像黃金寶一樣
[00:13:07.320 --> 00:13:08.960]  以前很靈活的
[00:13:08.960 --> 00:13:15.320]  以前他是中國廣州市的體操隊的隊員
[00:13:15.320 --> 00:13:16.680]  但是幾十年前了
[00:13:16.680 --> 00:13:17.440]  幾十年前
[00:13:17.440 --> 00:13:18.960]  他經常都說
[00:13:18.960 --> 00:13:21.800]  他為什麼每天練習八個小時
[00:13:21.800 --> 00:13:22.880]  不可以吃東西
[00:13:22.880 --> 00:13:25.520]  就練習打關斗
[00:13:25.520 --> 00:13:26.760]  他現在也可以的
[00:13:26.760 --> 00:13:29.720]  你可以叫他在台上示範一下
[00:13:29.720 --> 00:13:30.720]  他也可以的
[00:13:30.720 --> 00:13:31.840]  你紅金寶也可以的
[00:13:31.840 --> 00:13:33.440]  你從小練習的
[00:13:33.440 --> 00:13:38.240]  但是現在當然是比較遲鈍了
[00:13:38.240 --> 00:13:41.640]  但是他是在gym那裡去練習
[00:13:41.640 --> 00:13:46.400]  這個是你去做運動家你要知道的就是
[00:13:46.400 --> 00:13:50.880]  你不能夠只靠你自己本錢天賦
[00:13:50.880 --> 00:13:52.840]  你一定要有操練
[00:13:52.840 --> 00:13:54.000]  信仰也是這樣的
[00:13:54.000 --> 00:13:55.800]  就是聖經告訴他就是
[00:13:55.800 --> 00:13:57.600]  有三個階段
[00:13:57.600 --> 00:13:59.200]  聖經絕對沒有說到的就是
[00:13:59.200 --> 00:14:01.120]  一定有三個階段
[00:14:01.120 --> 00:14:03.040]  就好像有人說
[00:14:03.040 --> 00:14:04.440]  《約翰一書》裡面說到
[00:14:04.440 --> 00:14:07.680]  有三個不同階段的屬靈的基督徒
[00:14:07.680 --> 00:14:09.160]  第一個階段是Children
[00:14:09.160 --> 00:14:10.720]  那些少年人也做
[00:14:10.720 --> 00:14:13.840]  接著那些剛出生不懂事的
[00:14:13.840 --> 00:14:17.920]  接著有一些叫做Young Man
[00:14:17.920 --> 00:14:19.120]  就是那些年輕人
[00:14:19.120 --> 00:14:22.640]  就是那些年輕人信仰根基站穩了的
[00:14:22.640 --> 00:14:24.000]  還需要去成熟成長
[00:14:24.000 --> 00:14:25.920]  還有一些叫做父老
[00:14:25.920 --> 00:14:28.600]  那些父老就是能夠幫助人去成長
[00:14:28.600 --> 00:14:31.320]  已經成為了一個成熟的人
[00:14:31.320 --> 00:14:32.560]  這裡也這麼說的就是
[00:14:32.560 --> 00:14:33.400]  我們有三個階段
[00:14:33.400 --> 00:14:35.600]  第一個階段是吃奶的嬰孩
[00:14:35.600 --> 00:14:37.760]  什麼都不懂
[00:14:37.760 --> 00:14:39.640]  要學一些基本的道理
[00:14:39.640 --> 00:14:42.280]  接著就是要操練自己
[00:14:42.280 --> 00:14:43.200]  不斷地成熟
[00:14:43.200 --> 00:14:43.880]  你不是了
[00:14:43.880 --> 00:14:46.040]  嬰孩馬上做了成人魔
[00:14:46.040 --> 00:14:49.000]  你是需要有操練練習
[00:14:49.000 --> 00:14:51.240]  靈活了你自己的感官之後
[00:14:51.240 --> 00:14:52.680]  你就能夠長大成人
[00:14:52.680 --> 00:14:53.880]  分辨事惡
[00:14:53.880 --> 00:14:56.600]  你可以吃乾糧
[00:14:56.600 --> 00:14:59.480]  《約翰一書》也說得很清楚就是
[00:14:59.480 --> 00:15:01.560]  你不要期望那個嬰孩
[00:15:01.560 --> 00:15:02.680]  可以懂得所有的東西
[00:15:02.680 --> 00:15:03.960]  可以即時吃到乾糧
[00:15:03.960 --> 00:15:05.320]  吃到牛扒
[00:15:05.320 --> 00:15:08.640]  但是你要去操練自己
[00:15:08.640 --> 00:15:10.600]  以致你能夠慢慢成熟的時候
[00:15:10.600 --> 00:15:12.680]  你就能夠分辨事惡
[00:15:12.680 --> 00:15:15.720]  聽得盡吃得下
[00:15:15.720 --> 00:15:17.920]  有一個NBA的球星
[00:15:17.920 --> 00:15:21.600]  我自己以前年輕的時候很喜歡的
