
[00:00:00.000 --> 00:00:05.000]  現代科技也不錯,可以有這種方式
[00:04:16.000 --> 00:04:22.000]  我們不同的教務同工都分別提到大衛被告
[00:04:22.000 --> 00:04:27.000]  然後他怎樣擊敗哥利亞
[00:04:27.000 --> 00:04:33.000]  結果成為了素羅身邊的紅人
[00:04:33.000 --> 00:04:35.000]  我們因為時間所限
[00:04:35.000 --> 00:04:42.000]  甚至我們都沒有提到素羅將他的女兒嫁給大衛
[00:04:42.000 --> 00:04:46.000]  但是去到《撒姆爾基上帝十八章》
[00:04:46.000 --> 00:04:48.000]  情況開始有變了
[00:04:48.000 --> 00:04:57.000]  神在這個時候開始對大衛的生命給了很多歷練給他
[00:04:57.000 --> 00:05:02.000]  在那裏一直看下去,素羅好像瘋了一樣
[00:05:02.000 --> 00:05:07.000]  對大衛產生極大的疾度
[00:05:07.000 --> 00:05:13.000]  結果轉眼間,大衛好像什麼都沒有了
[00:05:13.000 --> 00:05:20.000]  他的權兵,他的榮耀,連他的朋友全部都沒有了
[00:05:20.000 --> 00:05:26.000]  他還要走到曠野逃避素羅的追殺
[00:05:26.000 --> 00:05:35.000]  在今天我講這一章聖經二十一章之前的二十章的第三節
[00:05:35.000 --> 00:05:41.000]  大衛甚至描述自己離死不過一步
[00:05:41.000 --> 00:05:48.000]  他彷彿正是面對逆境的時候很艱難
[00:05:48.000 --> 00:05:50.000]  他能走到哪裏呢?
[00:05:50.000 --> 00:05:56.000]  經文在二十一章第一節這樣說
[00:05:56.000 --> 00:06:00.000]  大衛到了那白祭司阿希米勒那裏
[00:06:00.000 --> 00:06:04.000]  阿希米勒戰戰兢兢的出來迎接他
[00:06:04.000 --> 00:06:09.000]  問他說:你為什麼獨自來沒有人跟隨呢?
[00:06:09.000 --> 00:06:13.000]  這裡所講的祭司阿希米勒
[00:06:13.000 --> 00:06:17.000]  就是昔日大祭司以來的曾孫
[00:06:17.000 --> 00:06:25.000]  而那白這個地方位於耶路撒冷東北大約三公里
[00:06:25.000 --> 00:06:27.000]  三公里很近
[00:06:27.000 --> 00:06:32.000]  那裏是一個祭司聚居的小鎮
[00:06:32.000 --> 00:06:39.000]  這個地方也很近素羅他自己的家鄉基比亞
[00:06:39.000 --> 00:06:48.000]  所以很自然成為了素羅王和以色列人的敬拜中心
[00:06:48.000 --> 00:06:51.000]  那大衛來這裏幹什麼呢?
[00:06:51.000 --> 00:06:57.000]  第三節下半節有提過他想要食物
[00:06:57.000 --> 00:07:03.000]  但如果他真的只是想填飽肚子
[00:07:03.000 --> 00:07:13.000]  我想他不應該也沒有必要專門去找祭司阿希米勒
[00:07:13.000 --> 00:07:19.000]  所以他去那白其中一個重要的原因
[00:07:19.000 --> 00:07:22.000]  是想找這個人,想找這個祭司
[00:07:22.000 --> 00:07:27.000]  透過他尋求神的幫助
[00:07:27.000 --> 00:07:31.000]  這個看法可以從你繼續讀下去
[00:07:31.000 --> 00:07:37.000]  《撒末爾記》上二十二章第十和十五節
[00:07:37.000 --> 00:07:40.000]  有一個很清晰的引證
[00:07:40.000 --> 00:07:46.000]  不過大衛的來臨對於阿希米勒來說
[00:07:46.000 --> 00:07:49.000]  其實他真是百思不得其解
[00:07:49.000 --> 00:07:56.000]  大衛是一個素羅的女婿
[00:07:56.000 --> 00:07:58.000]  身份尊貴
[00:07:58.000 --> 00:08:00.000]  是一個戰士
[00:08:00.000 --> 00:08:07.000]  他應該有侍從在他身邊陪他一起來
[00:08:07.000 --> 00:08:11.000]  為什麼他隻身而至呢?
[00:08:11.000 --> 00:08:15.000]  阿希米勒意識到有點不妥
[00:08:15.000 --> 00:08:21.000]  所以這裏描述他戰戰兢兢地迎接大衛
[00:08:21.000 --> 00:08:26.000]  那大衛怎樣回應他呢?
[00:08:26.000 --> 00:08:30.000]  第二節,大衛回答祭司阿希米勒說
[00:08:30.000 --> 00:08:32.000]  王吩咐我一件事說
[00:08:32.000 --> 00:08:36.000]  我差遣你委託你的這件事
[00:08:36.000 --> 00:08:38.000]  不要使人知道
[00:08:38.000 --> 00:08:42.000]  故此我已派定少年人在某處等候我
[00:08:42.000 --> 00:08:50.000]  很明顯這個說法和事實不相符
[00:08:50.000 --> 00:08:54.000]  他說:素羅給了我一個秘密任務
[00:08:54.000 --> 00:08:58.000]  所以我便一個人前來
[00:08:58.000 --> 00:09:04.000]  前面將會有人接應我
[00:09:04.000 --> 00:09:13.000]  有聖學者為大衛這個說法作出解說
[00:09:13.000 --> 00:09:21.000]  聖經說大衛是一個合他,合神心意的人
[00:09:21.000 --> 00:09:30.000]  所以沒有理由會欺騙祭司阿希米勒
[00:09:30.000 --> 00:09:34.000]  可能他是不想連累他
[00:09:34.000 --> 00:09:41.000]  如果他在不知情之下真的幫了大衛
[00:09:41.000 --> 00:09:46.000]  假設有一天素羅發現了這件事
[00:09:46.000 --> 00:09:51.000]  也不會怪罪於祭司
[00:09:51.000 --> 00:09:54.000]  不過事實不是這樣
[00:09:54.000 --> 00:09:58.000]  因為當我們繼續看22章的時候
[00:09:58.000 --> 00:10:04.000]  我們便知道正是因為阿希米勒幫了大衛
[00:10:04.000 --> 00:10:17.000]  結果使得那百城裡所有的祭司、所有的人、所有的生畜都被素羅殲滅
[00:10:17.000 --> 00:10:27.000]  當我連結今天沒有機會跟大家說的21章下半章的描述
[00:10:27.000 --> 00:10:29.000]  那裡其實是說什麼呢?
[00:10:29.000 --> 00:10:32.000]  說到大衛繼續逃走
[00:10:32.000 --> 00:10:38.000]  他去到迦特王阿吉面前裝作瘋癲
[00:10:38.000 --> 00:10:43.000]  裝傻扮懵,當自己是傻子
[00:10:43.000 --> 00:10:50.000]  當你將這兩個片段放在一起看的時候
[00:10:50.000 --> 00:10:59.000]  我就沒有辦法接受聖學者為大衛逃之沒份
[00:10:59.000 --> 00:11:04.000]  人就是人,大衛也是這樣說
[00:11:04.000 --> 00:11:10.000]  當他面對生命裡一個極限的挑戰
[00:11:10.000 --> 00:11:14.000]  危急的關頭就快要死了
[00:11:14.000 --> 00:11:18.000]  他一樣會失去方寸
[00:11:18.000 --> 00:11:23.000]  會說謊話,會跌倒的
[00:11:23.000 --> 00:11:30.000]  所以不要以為自己能夠站立得穩
[00:11:30.000 --> 00:11:32.000]  只要我們看回大衛
[00:11:32.000 --> 00:11:35.000]  我們就很清楚知道
[00:11:35.000 --> 00:11:41.000]  我自己不是很靠得住
[00:11:41.000 --> 00:11:43.000]  這一段的技術
[00:11:43.000 --> 00:11:47.000]  另外一個很值得我們思考的問題就是
[00:11:47.000 --> 00:11:49.000]  大衛剛才說
[00:11:49.000 --> 00:11:55.000]  他故意來拿伯這個地方找祭司阿希米勒
[00:11:55.000 --> 00:11:59.000]  因為他想尋求神
[00:11:59.000 --> 00:12:05.000]  為什麼他能夠去到跟阿希米勒對話的時候
[00:12:05.000 --> 00:12:09.000]  睜大眼睛說謊話呢?
[00:12:09.000 --> 00:12:14.000]  他想找神,但來到這個地方就要說謊話
[00:12:14.000 --> 00:12:17.000]  很多時候我們都不得不承認
[00:12:17.000 --> 00:12:20.000]  我們來到神的面前的時候
[00:12:20.000 --> 00:12:25.000]  我們裡面仍然是帶著很多不誠實
[00:12:25.000 --> 00:12:31.000]  我們甚至試圖做神的那一份
[00:12:31.000 --> 00:12:36.000]  我們想扮演神的角色
[00:12:36.000 --> 00:12:38.000]  Play God
[00:12:38.000 --> 00:12:41.000]  不得生牧師在他所寫
[00:12:41.000 --> 00:12:44.000]  以大衛的生命為主線
[00:12:44.000 --> 00:12:49.000]  有一本書叫《逐世聖徒平凡人的靈性生活》
[00:12:49.000 --> 00:12:55.000]  有一番說話給了我們一個當頭棒喝
[00:12:55.000 --> 00:12:57.000]  他這樣說
[00:12:57.000 --> 00:12:59.000]  我們會提神的名字
[00:12:59.000 --> 00:13:03.000]  我們會進入他的庇護所或者他的殿當中
[00:13:03.000 --> 00:13:05.000]  我們都會祈禱
[00:13:05.000 --> 00:13:08.000]  但是那一點點的虛假
[00:13:08.000 --> 00:13:12.000]  就由那時候開始滲入其中
[00:13:12.000 --> 00:13:16.000]  有一種潛藏的不誠實
[00:13:16.000 --> 00:13:20.000]  就會走進我們的言論和行為
[00:13:20.000 --> 00:13:22.000]  這個宗教的場所
[00:13:22.000 --> 00:13:24.000]  即是今天的教會
[00:13:24.000 --> 00:13:28.000]  反而為我們提供了一個利用神
[00:13:28.000 --> 00:13:32.000]  而不是馴服神的機會
[00:13:32.000 --> 00:13:36.000]  所以不得生牧師說到
[00:13:36.000 --> 00:13:43.000]  大衛這個人物正是對於我們這個處境
[00:13:43.000 --> 00:13:46.000]  一貼的解毒劑
[00:13:46.000 --> 00:13:49.000]  我們為什麼要認識大衛
[00:13:49.000 --> 00:13:53.000]  目的就是要塑造一個很真的生命
[00:13:53.000 --> 00:13:55.000]  一個誠實
[00:13:55.000 --> 00:13:58.000]  能夠對神敏感
[00:13:58.000 --> 00:14:01.000]  能夠回應神的生命
[00:14:01.000 --> 00:14:07.000]  原本英文是這樣寫的
[00:14:07.000 --> 00:14:10.000]  給大家看
[00:14:10.000 --> 00:14:15.000]  所以值得我們深思的就是
[00:14:15.000 --> 00:14:19.000]  究竟我們和神的關係
[00:14:19.000 --> 00:14:24.000]  又或者我們今天回來教會崇拜
[00:14:24.000 --> 00:14:26.000]  我們的教會生活
[00:14:26.000 --> 00:14:32.000]  是不是就像在一個沙後面
[00:14:32.000 --> 00:14:37.000]  躲藏了真正的自己呢?
[00:14:37.000 --> 00:14:40.000]  我相信今天在座的
[00:14:40.000 --> 00:14:44.000]  全部都已經認識了耶穌
[00:14:44.000 --> 00:14:47.000]  我們很清楚
[00:14:47.000 --> 00:14:50.000]  這位主是我們的盾牌
[00:14:50.000 --> 00:14:51.000]  是我們的高台
[00:14:51.000 --> 00:14:53.000]  是我們的避難所
[00:14:53.000 --> 00:14:56.000]  其實我們每一個人都需要
[00:14:56.000 --> 00:14:59.000]  避護所、避難所
[00:14:59.000 --> 00:15:02.000]  特別當我們的生命遇到
[00:15:02.000 --> 00:15:05.000]  很大很大的難處的時候
[00:15:05.000 --> 00:15:08.000]  我一定會察覺自己這個需要
[00:15:08.000 --> 00:15:11.000]  大衛在這段經歷
[00:15:11.000 --> 00:15:16.000]  給了我第三個很重要的提醒
[00:15:16.000 --> 00:15:21.000]  就是即使他不敢坦然地面對上帝
[00:15:21.000 --> 00:15:24.000]  他來到神的面前
[00:15:24.000 --> 00:15:25.000]  來到祭司的面前
[00:15:25.000 --> 00:15:28.000]  阿希米勒
[00:15:28.000 --> 00:15:33.000]  他仍然要說謊
[00:15:33.000 --> 00:15:35.000]  面對牧師
[00:15:35.000 --> 00:15:38.000]  面對傳道者
[00:15:38.000 --> 00:15:41.000]  不敢說真話
[00:15:41.000 --> 00:15:43.000]  但是他知道
[00:15:43.000 --> 00:15:49.000]  他仍然是要回到拿伯這個地方
[00:15:49.000 --> 00:15:53.000]  這個以色列人敬拜神的地方
[00:15:53.000 --> 00:15:56.000]  這個教會當中
[00:15:56.000 --> 00:16:00.000]  因為他期盼祭司阿希米勒
[00:16:00.000 --> 00:16:04.000]  可以幫到他
[00:16:04.000 --> 00:16:06.000]  大衛對於阿希米勒
[00:16:06.000 --> 00:16:08.000]  有什麼具體要求呢?
[00:16:08.000 --> 00:16:09.000]  很具體的
[00:16:09.000 --> 00:16:14.000]  剛才讀過的第三至第六節這樣說
[00:16:14.000 --> 00:16:20.000]  現在你手下有什麼求你給我五個餅或是別樣的食物?
[00:16:20.000 --> 00:16:22.000]  祭司對大衛說
[00:16:22.000 --> 00:16:24.000]  我手下沒有尋常的餅
[00:16:24.000 --> 00:16:26.000]  只有聖餅
[00:16:26.000 --> 00:16:29.000]  若少年人沒有親近婦人才可以給
[00:16:29.000 --> 00:16:31.000]  大衛對祭司說
[00:16:31.000 --> 00:16:34.000]  實在若有三日我們沒有親近婦人
[00:16:34.000 --> 00:16:36.000]  我出來的時候
[00:16:36.000 --> 00:16:38.000]  雖是尋常行路
[00:16:38.000 --> 00:16:41.000]  少年人的器皿還是潔淨的
[00:16:41.000 --> 00:16:44.000]  何況今天不更是潔淨嗎?
[00:16:44.000 --> 00:16:47.000]  祭司就拿聖餅給他
[00:16:47.000 --> 00:16:49.000]  因為在那裡沒有別樣餅
[00:16:49.000 --> 00:16:51.000]  只有更換新餅
[00:16:51.000 --> 00:16:55.000]  從耶和華面前撒下來的陳設餅
[00:16:55.000 --> 00:16:59.000]  儘管裡面的恐懼
[00:16:59.000 --> 00:17:03.000]  令大衛扭曲了他的真理
[00:17:03.000 --> 00:17:08.000]  面對阿希米勒仍然是謊話連篇
[00:17:08.000 --> 00:17:11.000]  但是他很清楚
[00:17:11.000 --> 00:17:16.000]  自己需要回到神的庇護所
[00:17:16.000 --> 00:17:19.000]  神仍然會滿足他的需要
[00:17:19.000 --> 00:17:23.000]  在那裡神一定不會放棄他
[00:17:23.000 --> 00:17:27.000]  到了那裡他覺得有點餓
[00:17:27.000 --> 00:17:31.000]  於是他就向阿希米勒提出要求
[00:17:31.000 --> 00:17:33.000]  想要食物
[00:17:33.000 --> 00:17:35.000]  第三節
[00:17:35.000 --> 00:17:39.000]  現在你手下有什麼求你給我五個餅
[00:17:39.000 --> 00:17:41.000]  或是別樣的食物
[00:17:41.000 --> 00:17:44.000]  為什麼他指定要五個餅呢?
[00:17:44.000 --> 00:17:48.000]  如果這五個餅
[00:17:48.000 --> 00:17:50.000]  自己一個人吃又太多
[00:17:50.000 --> 00:17:53.000]  好像他在上一節說
[00:17:53.000 --> 00:17:54.000]  有人在等我
[00:17:54.000 --> 00:17:56.000]  給少年人吃
[00:17:56.000 --> 00:17:58.000]  又似乎不夠
[00:17:58.000 --> 00:18:00.000]  所以這五個餅
[00:18:00.000 --> 00:18:02.000]  可能只是一個很籠統的數字
[00:18:02.000 --> 00:18:06.000]  求你給我幾個餅吧
[00:18:06.000 --> 00:18:09.000]  於是祭司第四節就回答他
[00:18:09.000 --> 00:18:10.000]  祭司對大衛說
[00:18:10.000 --> 00:18:12.000]  我手下沒有尋常的餅
[00:18:12.000 --> 00:18:14.000]  只有聖餅
[00:18:14.000 --> 00:18:16.000]  若少年人沒有親近婦人
[00:18:16.000 --> 00:18:18.000]  才可以吸
[00:18:18.000 --> 00:18:19.000]  祭司告訴他
[00:18:19.000 --> 00:18:22.000]  現在唯一可以吃的
[00:18:22.000 --> 00:18:24.000]  就是這些聖餅
[00:18:24.000 --> 00:18:28.000]  即是會幕裡擺設的陳設餅
[00:18:28.000 --> 00:18:31.000]  《春海及記》二十五章有說
[00:18:31.000 --> 00:18:33.000]  在每一個安息日
[00:18:33.000 --> 00:18:37.000]  祭司都會將兩行
[00:18:37.000 --> 00:18:38.000]  每行六個
[00:18:38.000 --> 00:18:41.000]  即是加起來十二個陳設餅
[00:18:41.000 --> 00:18:43.000]  來更換
[00:18:43.000 --> 00:18:45.000]  十二個剛剛做好
[00:18:45.000 --> 00:18:46.000]  新鮮的
[00:18:46.000 --> 00:18:49.000]  就放在一張特定的桌子上
[00:18:49.000 --> 00:18:52.000]  夠的就拿下來
[00:18:52.000 --> 00:18:56.000]  按照《利未記》二十四章說
[00:18:56.000 --> 00:19:03.000]  陳設餅只留給聖職人員食用
[00:19:03.000 --> 00:19:05.000]  大衛不是祭司
[00:19:05.000 --> 00:19:08.000]  希米勒可以怎樣做呢
[00:19:08.000 --> 00:19:11.000]  一 他違反律法
[00:19:11.000 --> 00:19:13.000]  給大衛
[00:19:13.000 --> 00:19:15.000]  二 不給
[00:19:15.000 --> 00:19:17.000]  任由他肚餓
[00:19:17.000 --> 00:19:19.000]  總之就沒有
[00:19:19.000 --> 00:19:22.000]  在這裡
[00:19:22.000 --> 00:19:25.000]  祭司就用了一個節促的辦法
[00:19:25.000 --> 00:19:28.000]  只要追隨大衛的人
[00:19:28.000 --> 00:19:30.000]  沒有跟人有性關係
[00:19:30.000 --> 00:19:31.000]  保持聖潔
[00:19:31.000 --> 00:19:33.000]  就可以食這些餅
[00:19:33.000 --> 00:19:36.000]  這件事去到
[00:19:36.000 --> 00:19:39.000]  新約瑪利福音十二章
[00:19:39.000 --> 00:19:41.000]  第一至第五節
[00:19:41.000 --> 00:19:44.000]  其實主耶穌都再拿出來說
[00:19:44.000 --> 00:19:46.000]  不過現在你看回那段經文
[00:19:46.000 --> 00:19:47.000]  很清楚的
[00:19:47.000 --> 00:19:49.000]  是得到主的認同的
[00:19:49.000 --> 00:19:50.000]  沒有問題的
[00:19:50.000 --> 00:19:52.000]  這個片段
[00:19:52.000 --> 00:19:54.000]  首先要告訴我們
[00:19:54.000 --> 00:19:56.000]  神的律法
[00:19:56.000 --> 00:20:01.000]  是憐憫大過審判
[00:20:01.000 --> 00:20:04.000]  律法的目的
[00:20:04.000 --> 00:20:07.000]  就是神要透過憐憫
[00:20:07.000 --> 00:20:09.000]  告訴我們
[00:20:09.000 --> 00:20:13.000]  我們需要趨向聖潔
[00:20:13.000 --> 00:20:16.000]  在十字架的底下
[00:20:16.000 --> 00:20:22.000]  永遠永遠有憐憫和恩典
[00:20:22.000 --> 00:20:24.000]  但是當然
[00:20:24.000 --> 00:20:28.000]  憐憫並不等於放縱
[00:20:28.000 --> 00:20:30.000]  所以這裡另外一邊廂
[00:20:30.000 --> 00:20:32.000]  說得很清楚
[00:20:32.000 --> 00:20:35.000]  祭司告訴大衛
[00:20:35.000 --> 00:20:38.000]  他和這群年輕人
[00:20:38.000 --> 00:20:39.000]  少年人
[00:20:39.000 --> 00:20:43.000]  需要遵守聖潔的要求
[00:20:43.000 --> 00:20:47.000]  在得到大衛的保證之後
[00:20:47.000 --> 00:20:52.000]  於是祭司就從耀華面前
[00:20:52.000 --> 00:20:54.000]  切下來的陳設餅
[00:20:54.000 --> 00:20:57.000]  就將它交給大衛
[00:20:57.000 --> 00:21:00.000]  等到大衛得到飽足
[00:21:00.000 --> 00:21:05.000]  在我們覺得缺乏的時候
[00:21:05.000 --> 00:21:10.000]  現今很多香港人覺得很缺乏
[00:21:10.000 --> 00:21:12.000]  於是就去搶
[00:21:12.000 --> 00:21:14.000]  去囤積
[00:21:14.000 --> 00:21:17.000]  扑口罩 消毒用品 能不能吃
[00:21:17.000 --> 00:21:20.000]  全部都要搶回來
[00:21:20.000 --> 00:21:25.000]  我不知道你見到這個場景
[00:21:25.000 --> 00:21:28.000]  希望你不是其中一份子
[00:21:28.000 --> 00:21:31.000]  就算你沒有去
[00:21:31.000 --> 00:21:34.000]  一起希望要囤積
[00:21:34.000 --> 00:21:40.000]  你心裡會不會有一份不安的感覺
[00:21:40.000 --> 00:21:42.000]  你信不信一個
[00:21:42.000 --> 00:21:44.000]  不用的
[00:21:44.000 --> 00:21:49.000]  神會公認一無所缺
[00:21:49.000 --> 00:21:53.000]  我們信不信得過神
[00:21:53.000 --> 00:21:56.000]  接著我就跳過了第七節
[00:21:56.000 --> 00:22:00.000]  因為那裡涉及一個人物叫多益
[00:22:00.000 --> 00:22:05.000]  這個人就會引伸到另外一個開叉筆
[00:22:05.000 --> 00:22:07.000]  所以我就不說了
[00:22:07.000 --> 00:22:10.000]  直接跳到第八和第九節
[00:22:10.000 --> 00:22:15.000]  在那裡大衛就提出了第二個要求
[00:22:15.000 --> 00:22:17.000]  經文那裡說
[00:22:17.000 --> 00:22:19.000]  大衛問阿希米勒說
[00:22:19.000 --> 00:22:22.000]  你手下有槍 有刀沒有
[00:22:22.000 --> 00:22:24.000]  因為王的事甚急
[00:22:24.000 --> 00:22:27.000]  連刀劍器械我都沒有帶
[00:22:27.000 --> 00:22:28.000]  祭司說
[00:22:28.000 --> 00:22:32.000]  你在以拉谷殺菲利士人哥利亞的刀
[00:22:32.000 --> 00:22:35.000]  在這裡 果在布中
[00:22:35.000 --> 00:22:37.000]  放在爾弗特後邊
[00:22:37.000 --> 00:22:39.000]  你要就可以拿去
[00:22:39.000 --> 00:22:41.000]  除此以外再沒有別的
[00:22:41.000 --> 00:22:42.000]  大衛說
[00:22:42.000 --> 00:22:44.000]  這刀沒有可比的
[00:22:44.000 --> 00:22:46.000]  求你給我
[00:22:46.000 --> 00:22:48.000]  大衛真的走得很急
[00:22:48.000 --> 00:22:51.000]  他不單止沒有侍從
[00:22:51.000 --> 00:22:53.000]  沒有帶東西吃
[00:22:53.000 --> 00:22:55.000]  現在告訴別人我沒有兵器
[00:22:55.000 --> 00:22:58.000]  於是他在第八節就問阿希米勒
[00:22:58.000 --> 00:23:01.000]  手下有槍有刀沒有
[00:23:01.000 --> 00:23:04.000]  這個問題其實你想清楚一點
[00:23:04.000 --> 00:23:05.000]  真的挺離奇的
[00:23:05.000 --> 00:23:10.000]  祭司的手下怎麼會有殺敵的武器
[00:23:10.000 --> 00:23:14.000]  有一天你走進辦公室找牧師
[00:23:14.000 --> 00:23:18.000]  問他房間有沒有開山刀
[00:23:18.000 --> 00:23:22.000]  借來洗一下
[00:23:22.000 --> 00:23:26.000]  誰知道第九節
[00:23:26.000 --> 00:23:29.000]  祭司竟然回答他有
[00:23:29.000 --> 00:23:37.000]  他藏起了當年大衛在伊拉谷殺菲利士人哥利亞的那把刀
[00:23:37.000 --> 00:23:41.000]  還將那把刀包在布中
[00:23:41.000 --> 00:23:43.000]  放在爾弗特後邊
[00:23:43.000 --> 00:23:45.000]  你要就可以拿去
[00:23:45.000 --> 00:23:47.000]  除此之外再沒有別的
[00:23:47.000 --> 00:23:49.000]  你想想
[00:23:49.000 --> 00:23:51.000]  只有一把刀
[00:23:51.000 --> 00:23:54.000]  剛才大衛說
[00:23:54.000 --> 00:23:56.000]  有些人跟著的
[00:23:56.000 --> 00:23:59.000]  這麼多人一把刀
[00:23:59.000 --> 00:24:01.000]  用來做什麼
[00:24:01.000 --> 00:24:03.000]  沒用的
[00:24:03.000 --> 00:24:07.000]  不過這把刀其實是一把很特別的刀
[00:24:07.000 --> 00:24:12.000]  就是大衛當年用來擊殺哥利亞的
[00:24:12.000 --> 00:24:15.000]  使爾斯文得著拯救
[00:24:15.000 --> 00:24:19.000]  這個是很有象徵意義在其中
[00:24:19.000 --> 00:24:24.000]  所以這把刀一直都受到精心保護
[00:24:24.000 --> 00:24:26.000]  包好它
[00:24:26.000 --> 00:24:31.000]  然後將它跟爾弗特放在一起
[00:24:31.000 --> 00:24:34.000]  存放在一個敬拜神的地方
[00:24:34.000 --> 00:24:38.000]  爾弗特就是祭司擔任聖職的時候
[00:24:38.000 --> 00:24:41.000]  所穿的那件衣服
[00:24:41.000 --> 00:24:45.000]  在他爾弗特的胸牌前邊
[00:24:45.000 --> 00:24:46.000]  有個袋子
[00:24:46.000 --> 00:24:49.000]  就袋住了烏鈴和土鳴
[00:24:49.000 --> 00:24:51.000]  兩塊小石
[00:24:51.000 --> 00:24:55.000]  是用來尋求神的心意容
[00:24:55.000 --> 00:25:00.000]  所以就象徵著一個屬靈的權威
[00:25:00.000 --> 00:25:04.000]  和神的帶領
[00:25:04.000 --> 00:25:05.000]  昔日
[00:25:05.000 --> 00:25:09.000]  神就是透過大衛使用這把刀
[00:25:09.000 --> 00:25:11.000]  讓以色列民得勝
[00:25:11.000 --> 00:25:13.000]  大衛一定記得
[00:25:13.000 --> 00:25:15.000]  所以他很著緊
[00:25:15.000 --> 00:25:19.000]  這次他去到一個這麼危難的處境
[00:25:19.000 --> 00:25:25.000]  他仍然希望上帝與他同在
[00:25:25.000 --> 00:25:28.000]  所以第九節最後那裏
[00:25:28.000 --> 00:25:30.000]  他二話不說
[00:25:30.000 --> 00:25:35.000]  「這刀沒有可比的,求你給我」
[00:25:35.000 --> 00:25:37.000]  我不知道大家
[00:25:37.000 --> 00:25:42.000]  當你面對很大的危難的時候
[00:25:42.000 --> 00:25:44.000]  你信不信得過
[00:25:44.000 --> 00:25:48.000]  這位的神會保護你
[00:25:48.000 --> 00:25:53.000]  讓你絲毫無損
[00:25:53.000 --> 00:25:56.000]  大衛要這把刀
[00:25:56.000 --> 00:25:57.000]  剛才說過
[00:25:57.000 --> 00:26:03.000]  不是因為他好像金庸筆下的武俠小說《屠龍刀》
[00:26:03.000 --> 00:26:05.000]  即是無堅不摧
