
[00:00:00.000 --> 00:00:05.040]  弟兄姊妹,現在是午安了,午安
[00:23:45.540 --> 00:23:57.540]  那這三組的經文有什麼樣的意思了又讓我們去看看第九到第十
[00:24:15.540 --> 00:24:43.540]  可羨慕這裡這個字其實我覺得用這個的翻譯會比較好可貪戀貪戀這個字讓你想起哪一段很有名的經文呢
[00:24:43.540 --> 00:25:03.540]  十節最後一節說什麼不可貪戀別人的妻子房屋等等還有其他那為什麼在這裡世人說我們要貪戀一切的東西了
[00:25:03.540 --> 00:25:19.540]  對十節它怎麼說不可貪戀誰的妻子啊別人的妻子誰的房屋啊別人的房屋如果是你自己的自家的妻子那你怎麼樣啊
[00:25:19.540 --> 00:25:43.540]  那什麼那新郎他的心裡面很有感受如果是你嫁自己的妻子的話你就要怎麼樣貪得無厭對嗎如果有一天你不再貪戀你家的妻子的話流傳到會跟你去約談了對嗎你明白我的意思嗎
[00:25:43.540 --> 00:26:09.540]  所以什麼是貪戀貪戀不是什麼都不貪貪戀的意思是你要貪得其所世人說你要貪什麼你貪得要比比金金比蜜糖都要更貪戀那個是什麼樣的東西
[00:26:09.540 --> 00:26:31.540]  上帝的話語上帝的道理上帝的典章他說上帝的律法比這一些那麼貴重的那麼好吃的真品都更值得貪戀為什麼那麼值得貪戀
[00:26:31.540 --> 00:26:51.540]  他說葉和華的道理潔淨潔淨的意思大概意思就是說很很clean很乾淨對嗎葉和華的典章證實能存到永遠
[00:26:51.540 --> 00:27:16.540]  這個道理是這樣子說但是在實踐之上弟兄姊妹我想問你貪戀的你最愛吃的東西是那些最潔淨最健康的東西還是那些最不健康但是又最美味的東西
[00:27:16.540 --> 00:27:34.540]  我家的姊妹她常常跟我說我家吃的太不健康了所以我們要轉吃糙米我一聽是糙米嗎糙米對糙米不好意思不是糙米糙米
[00:27:34.540 --> 00:28:03.540]  那個糙米但是我一聽我就跟他就翻臉了我說不是不是糙米我最不愛吃那個糙米了但是你想想吧在香港人當中不是有很多賣那些的赤茶店嗎那些的珍珠奶茶什麼樣的什麼甜奶茶走糖以後都是很甜的那些
[00:28:03.540 --> 00:28:29.540]  你知道嗎有曾經在香港做一些研究一杯的奶茶有多少條金的那些的糖啊十條金的糖但是你看新的茶店開了以後發生什麼事情門外排了長長的隊排他半個小時一個小時都要吃
[00:28:29.540 --> 00:28:58.540]  如果你開一個造謎店你開一個的健康食品店你哪裡曾經看過大排長龍在外面的沒有對嗎我的意思是說什麼貪戀的東西貪戀的要貪戀那些潔淨的真實的很悶啊那些東西不是最值得我們貪戀的東西你明白我的意思嗎
[00:28:58.540 --> 00:29:15.540]  不過我們願不願意不會只是眼前的享受而是貪戀一些能直到永遠的東西
[00:29:15.540 --> 00:29:35.540]  世人說貪要貪得其所貪要貪一些真的不是只是短暫而是持續到永恆的東西
[00:29:35.540 --> 00:29:45.540]  八第八節十一到十二節
[00:29:45.540 --> 00:30:09.540]  耶和華的訓詞正直能快活人的心耶和華的命令清潔能明亮人的眼目況且你的僕人因此受警戒受著這些便有大賞誰能知道自己的錯事了願你赦免我隱而未現的過錯
[00:30:09.540 --> 00:30:22.540]  這裡世人說的是大賞賞這個字其實也可以翻譯為盈利那是什麼意思
[00:30:22.540 --> 00:30:31.540]  大壯什麼東西是世人覺得他可以壯大錢的東西
[00:30:31.540 --> 00:30:44.540]  你再看十一跟十二節他人他認為什麼樣是能夠讓他可以大賺的東西
[00:30:44.540 --> 00:31:02.540]  因此我受警戒然後什麼知道自己的錯失而且我隱而未現的過錯能得到赦免
[00:31:02.540 --> 00:31:17.540]  當你犯錯以後你能得到警戒你就算自己大賺一筆
[00:31:17.540 --> 00:31:39.540]  你有想像過嗎有一天教會裡面一個弟兄或是或者是一個姊妹跟你說我覺得你上禮拜你講的這一句話真的是有點不太合適
[00:31:39.540 --> 00:31:55.540]  然後你的反應會是什麼樣你會不會跟他說謝謝你啊你讓我大賺一筆了你會不會
[00:31:55.540 --> 00:32:21.540]  還是你心裡面就故地故地的看你是誰啊你跟我說這一些的話你明白我的意思嗎世人說他能夠得到體協他能夠得到糾正他就算自己這個是他最大的盈利
[00:32:21.540 --> 00:32:35.540]  為什麼上帝的話能做到有這樣子的功效他怎麼樣形容上帝的話第八節耶和華的訓詞怎麼樣正直
[00:32:35.540 --> 00:32:55.540]  直的意思就是直囉直是什麼你怎麼知道一條線你畫的是直的還是彎的你用一把的尺子對嗎然後去量度一下你就知道它是直的還是彎的
[00:32:55.540 --> 00:33:13.540]  你怎麼知道一瓶水是乾淨的還是不乾淨的你找一個還沒開封的瓶裝水然後去對比一下你就知道它是正直它是潔淨的還是骯髒的
[00:33:13.540 --> 00:33:35.540]  耶和華的話不光是真直耶和華的命運還是清潔對比之來評比一下你就知道你走的路是彎的你想的東西是誤會的還是乾淨的
[00:33:35.540 --> 00:33:55.540]  這個讓你知道以後世人說對我來講我就賺了一大筆那個是我最覺得最大最大的盈利
[00:33:55.540 --> 00:34:23.540]  第七語集十三節他又怎麼說耶和華的律法權備能甦醒人心耶和華的法度確定能使愚人有智慧求你攔阻僕人不犯任意妄為的罪不容這罪挾制我我便完全免犯大罪
[00:34:23.540 --> 00:34:47.540]  世人最不想的是什麼東西犯大罪犯大罪對他來說是人生裡面最大的威脅犯大罪是他最想逃避不要掉進去的一個的千金
[00:34:47.540 --> 00:35:11.540]  世人說我求神讓我可以免犯大罪他說我要得到完全我能完全靠什麼東西第七節說就靠完全的耶和華的律法如果要逃避大罪的話
[00:35:11.540 --> 00:35:40.540]  唯一世人說只能靠的就是耶和華的律法完全也有另外一個意思就是說足夠我靠著耶和華的律法就足夠讓我可以逃避那一切的罪惡
[00:35:40.540 --> 00:35:57.540]  為什麼他說耶和華的律法能甦醒人性甦醒人性這個字其實在耶利米埃歌裡面有一句話他這樣子說如果你能看見的話我要請你跟我一起念出
[00:35:57.540 --> 00:36:26.540]  我的祭司和長老正尋找食物救性命的時候就在承重崛起救性命這個字在原文當中就是訴醒人性什麼是訴醒人性其實是讓他可以得找生命的意思
[00:36:26.540 --> 00:36:52.540]  這一位世人他說他最大的凶險就是犯大罪犯大罪導致他掉棄他的生命唯有耶和華全被的律法才能讓他得找生命
[00:36:52.540 --> 00:37:14.540]  世人他說什麼他說我們要貪戀的我們要貪戀應該貪戀的東西這個事業和華的話我們應該朝著這個目標去賺應該賺的大錢
[00:37:14.540 --> 00:37:40.540]  那個是什麼樣的大錢是你的生命可以被上帝的話去改造我們要防衛那應該罪該防衛的大敵人那個是什麼樣的大敵人你陷入你掉進犯大罪的凶險當中
[00:37:40.540 --> 00:37:59.540]  因為這一位世人定了什麼是他要貪戀的他定了他的目標他要追求賺什麼樣的盈利他也定了他一生要防備的最大的凶險
[00:37:59.540 --> 00:38:24.540]  他知道他能夠或者是說這一切就是讓他可以成就最後的一個的禱告願我口中的言語心裡的意念在你的面前蒙冤啊
[00:38:24.540 --> 00:38:37.540]  弟兄姊妹這個是不是你今天希望向上帝所發出的禱告
[00:38:37.540 --> 00:39:00.540]  世人說在這個禱告的同時我們要調教我們所愛慮的東西我們所追求的盈利我們也要防什麼是這個世界最大的凶險
[00:39:00.540 --> 00:39:07.540]  願上帝的話成為我們心裡面長長的指導
