
[00:00:00.000 --> 00:00:02.000]  頂智梅平安
[00:16:55.000 --> 00:16:56.000]  你曾經立志
[00:16:56.000 --> 00:16:58.000]  你說你是我救主
[00:16:58.000 --> 00:17:00.000]  你是我生命的主
[00:17:00.000 --> 00:17:01.000]  你講過的
[00:17:01.000 --> 00:17:02.000]  你缺志的時候
[00:17:02.000 --> 00:17:04.000]  你講過的
[00:17:04.000 --> 00:17:06.000]  不單止這樣
[00:17:06.000 --> 00:17:07.000]  我們與上帝的關係
[00:17:07.000 --> 00:17:10.000]  更有血緣的關係
[00:17:10.000 --> 00:17:11.000]  原來你與我
[00:17:11.000 --> 00:17:14.000]  都是在基督的補血而生的
[00:17:14.000 --> 00:17:15.000]  你知不知道
[00:17:15.000 --> 00:17:16.000]  以至今日你與我
[00:17:16.000 --> 00:17:20.000]  可以稱為弟兄姊妹
[00:17:20.000 --> 00:17:21.000]  換言之
[00:17:21.000 --> 00:17:24.000]  我們與上帝的關係
[00:17:24.000 --> 00:17:28.000]  應該打風也打不掉的
[00:17:28.000 --> 00:17:31.000]  昔日南國的烏西亞
[00:17:31.000 --> 00:17:35.000]  北國的耶羅邦安
[00:17:35.000 --> 00:17:38.000]  他們在任的時候
[00:17:38.000 --> 00:17:40.000]  當時很強盛很平安
[00:17:40.000 --> 00:17:42.000]  南北國也很平安
[00:17:42.000 --> 00:17:44.000]  原因是亞述擴展的時候
[00:17:44.000 --> 00:17:48.000]  是由北變向南發展
[00:17:48.000 --> 00:17:51.000]  最北的時候當然是敘利亞
[00:17:51.000 --> 00:17:56.000]  所以當亞述擴展初期
[00:17:56.000 --> 00:17:58.000]  去佔領敘利亞的時候
[00:17:58.000 --> 00:18:03.000]  南國北國當時可以暫時平安
[00:18:03.000 --> 00:18:04.000]  加上這兩個皇帝
[00:18:04.000 --> 00:18:08.000]  在南北國算是不錯的
[00:18:08.000 --> 00:18:13.000]  無奈國內仍然貧富懸殊
[00:18:13.000 --> 00:18:15.000]  階級明顯
[00:18:15.000 --> 00:18:18.000]  很多不公不義的事仍然發生
[00:18:18.000 --> 00:18:21.000]  引來很多百姓的不滿
[00:18:21.000 --> 00:18:22.000]  沒錯
[00:18:22.000 --> 00:18:24.000]  呼舒帶來很多的發展
[00:18:24.000 --> 00:18:26.000]  與外國的接觸
[00:18:26.000 --> 00:18:28.000]  使宗教混雜
[00:18:28.000 --> 00:18:30.000]  道德敗落
[00:18:30.000 --> 00:18:31.000]  享樂主義
[00:18:31.000 --> 00:18:33.000]  樂觀主義
[00:18:33.000 --> 00:18:37.000]  深深植入當時百姓的心裡
[00:18:37.000 --> 00:18:38.000]  怎麼會有事呢
[00:18:38.000 --> 00:18:40.000]  我們怎麼會滅國呢
[00:18:40.000 --> 00:18:42.000]  你看我們現在太平盛世
[00:18:42.000 --> 00:18:45.000]  我相信我們早幾十年
[00:18:45.000 --> 00:18:47.000]  我們都不覺得香港這麼亂
[00:18:47.000 --> 00:18:48.000]  我們都覺得香港很好
