
[00:00:00.000 --> 00:00:02.920]  我們今天要繼續的來看
[00:03:55.360 --> 00:03:59.160]  這個面向海灣有點像是我們托倫斯伶良堂
[00:03:59.160 --> 00:04:02.920]  是我們靠近海邊的一個教堂
[00:04:02.920 --> 00:04:06.040]  但是這個教堂跟我們托倫斯伶良堂
[00:04:06.040 --> 00:04:10.440]  有一個不一樣的地方就是說
[00:04:10.440 --> 00:04:16.160]  這個教會是一個受苦的教會
[00:04:16.160 --> 00:04:19.920]  這個教會是一個貧窮的教會
[00:04:19.920 --> 00:04:23.960]  如果你看《啟示錄》第二章八到十一節
[00:04:23.960 --> 00:04:25.800]  在這個地方提到說
[00:04:25.800 --> 00:04:28.760]  他說主他知道這個教會
[00:04:28.760 --> 00:04:29.880]  我們看一下好不好
[00:04:29.880 --> 00:04:32.800]  我們來看第二章
[00:04:32.800 --> 00:04:36.640]  那麼第八節
[00:04:36.640 --> 00:04:38.800]  第八節這裡怎麼說呢
[00:04:38.800 --> 00:04:41.800]  他說你要寫信給斯美達教會的使者說
[00:04:41.800 --> 00:04:44.240]  那守心的、末後的、死過又復活的說
[00:04:44.240 --> 00:04:50.520]  第九節我知道你的患難、你的貧窮
[00:04:50.520 --> 00:04:53.840]  他說我知道你的患難、你的貧窮
[00:04:53.840 --> 00:04:57.680]  換句話說這個教會是一個多受苦難
[00:04:57.680 --> 00:05:01.840]  這一個教會是一個貧窮的教會
[00:05:01.840 --> 00:05:06.040]  斯美達這個字原文的意思
[00:05:06.040 --> 00:05:10.600]  就是跟這個末要有關係
[00:05:10.600 --> 00:05:12.080]  那末要代表什麼呢
[00:05:12.080 --> 00:05:15.000]  末要代表苦難
[00:05:15.000 --> 00:05:19.760]  末要也是象徵著墳墓、死亡
[00:05:19.760 --> 00:05:23.880]  還記得那個珍拿達的香膏嗎
[00:05:23.880 --> 00:05:28.120]  瑪利亞用那個珍拿達的香膏來膏主耶穌的腳
[00:05:28.120 --> 00:05:35.360]  這個香膏的字跟這個末要的這個字是有關係的
[00:05:35.360 --> 00:05:42.240]  所以斯美達這個教會它的名字就叫做苦難
[00:05:42.240 --> 00:05:46.120]  我不曉得今天有沒有哪一個教會
[00:05:46.120 --> 00:05:48.240]  當然我知道有中文的教會
[00:05:48.240 --> 00:05:52.000]  如果你google一下你會查到斯美達教會
[00:05:52.000 --> 00:05:54.400]  你可以查得到有這樣的教會
[00:05:54.400 --> 00:05:57.080]  但是我不曉得有哪一間教會
[00:05:57.080 --> 00:06:00.360]  如果知道斯美達教會原文的意思
[00:06:00.360 --> 00:06:03.040]  然後你就直接用原文的意思就說
[00:06:03.040 --> 00:06:07.120]  我們建立的這一間教會叫做苦難的教會
[00:06:07.120 --> 00:06:08.440]  要不要
[00:06:08.440 --> 00:06:14.320]  我們要不要把娘娘堂改名字叫苦難的教會
[00:06:14.320 --> 00:06:17.920]  斯美達教會是一個苦難的教會
[00:06:17.920 --> 00:06:22.200]  所以從今天這個斯美達教會我們來思想
[00:06:22.200 --> 00:06:25.440]  思想人生的苦難
[00:06:25.440 --> 00:06:28.760]  Dewsbury有沒有人喜歡苦難
[00:06:28.760 --> 00:06:34.240]  你看我們這一次居家避疫避了多久了
[00:06:34.240 --> 00:06:36.880]  我們洛杉磯避了多久
[00:06:36.880 --> 00:06:38.200]  從幾月開始
[00:06:38.200 --> 00:06:42.000]  三月
[00:06:42.000 --> 00:06:43.920]  三月中到現在四月中五月中
[00:06:43.920 --> 00:06:51.320]  快將近一個半月快兩個月了是不是
[00:06:51.320 --> 00:06:54.600]  有的人已經受不了了
[00:06:54.600 --> 00:06:56.720]  衝到B起去
[00:06:56.720 --> 00:07:01.040]  衝到了Huntington B起說我們抗疫
[00:07:01.040 --> 00:07:02.840]  你們把我們管太久了
[00:07:02.840 --> 00:07:05.280]  我們要出來祝福
[00:07:05.280 --> 00:07:07.640]  哇 成千上萬人湧向Huntington B起
[00:07:07.640 --> 00:07:08.440]  真的是
[00:07:08.440 --> 00:07:10.480]  哇 我大開我眼界啊
[00:07:10.480 --> 00:07:14.440]  我心想說我們這個國家真的是自由啊
[00:07:14.440 --> 00:07:17.080]  真自由啊
[00:07:17.080 --> 00:07:19.640]  大家死都不怕
[00:07:19.640 --> 00:07:24.120]  所以這些人都應該加入斯美達教會
[00:07:24.120 --> 00:07:27.040]  但丟子妹
[00:07:27.040 --> 00:07:29.680]  人生當中
[00:07:29.680 --> 00:07:35.040]  我們在這裡被關在家裡面叫做Safer at Home
[00:07:35.040 --> 00:07:37.880]  意思是說在家比較安全
[00:07:37.880 --> 00:07:40.160]  出外比較危險
[00:07:40.160 --> 00:07:46.240]  那你可以看見全加州的人將近四千萬
[00:07:46.240 --> 00:07:48.720]  全美國三億的人口
[00:07:48.720 --> 00:07:51.880]  大部分人在這一個半月將近兩個月時間
[00:07:51.880 --> 00:07:54.920]  都居家在那邊Stay home
[00:07:54.920 --> 00:07:59.840]  Stay home Safer at home
[00:07:59.840 --> 00:08:01.680]  這麼一短短的這段時間
[00:08:01.680 --> 00:08:05.520]  大家就覺得苦不堪言了
[00:08:05.520 --> 00:08:06.920]  丟子妹
[00:08:06.920 --> 00:08:09.040]  沒有人喜歡苦的是不是
[00:08:09.040 --> 00:08:10.520]  有人說我生來就喜歡吃苦
[00:08:10.520 --> 00:08:11.920]  哎呀
[00:08:11.920 --> 00:08:13.680]  你越苦越好
[00:08:13.680 --> 00:08:14.480]  是不是
[00:08:14.480 --> 00:08:16.440]  大概只有張牧師
[00:08:16.440 --> 00:08:18.760]  越苦的地方我越去
[00:08:18.760 --> 00:08:21.520]  Amen
[00:08:21.520 --> 00:08:25.400]  戴著口罩沒辦法說Amen
[00:08:25.400 --> 00:08:26.400]  丟子妹
[00:08:26.400 --> 00:08:29.720]  我想我們人性裡面沒有一個人喜歡受苦的
[00:08:29.720 --> 00:08:32.160]  你說哎呀大家都在那邊吃大魚大肉
[00:08:32.160 --> 00:08:34.520]  現在我告訴你完全安全
[00:08:34.520 --> 00:08:35.880]  大家你要吃就什麼
[00:08:35.880 --> 00:08:36.960]  要吃Buffet就Buffet
[00:08:36.960 --> 00:08:39.400]  要吃就是隨便你要吃什麼
[00:08:39.400 --> 00:08:40.720]  你今天中午要點什麼菜
[00:08:40.720 --> 00:08:42.440]  來大家來
[00:08:42.440 --> 00:08:45.120]  我跟你講一定大家想盡辦法
[00:08:45.120 --> 00:08:47.640]  如果能夠在安全的情況之下
[00:08:47.640 --> 00:08:49.640]  他一定想吃什麼就吃什麼
[00:08:49.640 --> 00:08:53.480]  可是你今天中午我們禁食禱告
[00:08:53.480 --> 00:08:57.600]  哎呀這話聖男誰能聽呢
[00:08:57.600 --> 00:08:59.440]  沒有人喜歡吃苦的
[00:08:59.440 --> 00:09:00.360]  但丟子妹
[00:09:00.360 --> 00:09:03.040]  Unfortunately
[00:09:03.040 --> 00:09:06.400]  聖經上告訴我們說
[00:09:06.400 --> 00:09:08.680]  說什麼呢
[00:09:08.680 --> 00:09:10.040]  約伯基在這裡告訴我們說
[00:09:10.040 --> 00:09:12.040]  他說人生在世
[00:09:12.040 --> 00:09:13.800]  必遇苦難
[00:09:13.800 --> 00:09:17.720]  多得如同火星飛騰
[00:09:17.720 --> 00:09:19.720]  這是約伯基裡面約伯講的話
[00:09:19.720 --> 00:09:21.720]  約伯說人生在世必遇苦難
[00:09:21.720 --> 00:09:23.800]  多得如同火星飛騰
[00:09:23.800 --> 00:09:26.560]  你看過那個木柴在燒了沒有
[00:09:26.560 --> 00:09:30.760]  當那個燒得很火辣辣的時候
[00:09:30.760 --> 00:09:32.200]  很旺的時候
[00:09:32.200 --> 00:09:34.720]  那個火星就在那飛騰
[00:09:34.720 --> 00:09:38.240]  所以在這個約伯基裡面形容說人生在世
[00:09:38.240 --> 00:09:40.600]  他說必遇患難
[00:09:40.600 --> 00:09:41.840]  看到沒有
[00:09:41.840 --> 00:09:43.680]  人生必定有患難
[00:09:43.680 --> 00:09:45.600]  保羅也講到
[00:09:45.600 --> 00:09:49.320]  保羅說在這個鐵沙維加前書第三章第三節
[00:09:49.320 --> 00:09:52.800]  他說免得有人被諸般患難搖動
[00:09:52.800 --> 00:09:55.240]  因為你們自己知道我們受患難
[00:09:55.240 --> 00:09:56.960]  緣是什麼
[00:09:56.960 --> 00:10:00.280]  命定的
[00:10:00.280 --> 00:10:01.640]  現在臺灣教會
[00:10:01.640 --> 00:10:04.040]  華人教會很喜歡講命定
[00:10:04.040 --> 00:10:08.080]  我想大概就是從這幾個經文出來的
[00:10:08.080 --> 00:10:10.080]  這個命定呢
[00:10:10.080 --> 00:10:11.680]  呂正中翻譯本
[00:10:11.680 --> 00:10:15.880]  把它翻成叫做appointed
[00:10:15.880 --> 00:10:16.880]  中文的意思就是說
[00:10:16.880 --> 00:10:20.000]  我們是被appointed
[00:10:20.000 --> 00:10:26.120]  今天好像一個人他被指派去做中國大使
[00:10:26.120 --> 00:10:28.200]  appointed
[00:10:28.200 --> 00:10:31.720]  我們今天受患難是被指派的
[00:10:31.720 --> 00:10:33.640]  是被派定的
[00:10:33.640 --> 00:10:35.400]  親愛的兄弟妹妹
[00:10:35.400 --> 00:10:38.360]  你今天做了基督徒
[00:10:38.360 --> 00:10:42.560]  保羅說你要知道你受這些患難
[00:10:42.560 --> 00:10:45.200]  是被上帝所指派的
[00:10:45.200 --> 00:10:51.960]  被上帝所安排好的
[00:10:51.960 --> 00:10:53.960]  我為什麼不太喜歡用命定
[00:10:53.960 --> 00:10:57.400]  因為我們這個命定這個用詞
[00:10:57.400 --> 00:11:00.720]  在我們中文的意識裡面
[00:11:00.720 --> 00:11:03.120]  可能受到佛家的影響
[00:11:03.120 --> 00:11:05.400]  我們中文不是講命嗎
[00:11:05.400 --> 00:11:06.440]  是不是
[00:11:06.440 --> 00:11:08.280]  所以我們受到佛家的影響
[00:11:08.280 --> 00:11:12.240]  這種命的觀念很強
[00:11:12.240 --> 00:11:14.440]  這也是同樣我不太喜歡用天堂這兩個字
[00:11:14.440 --> 00:11:15.280]  為什麼呢
[00:11:15.280 --> 00:11:18.560]  因為這些翻譯都容易讓我們有錯誤的
[00:11:18.560 --> 00:11:21.440]  對這個詞的認知
[00:11:21.440 --> 00:11:23.080]  華人教會講命定講命定
[00:11:23.080 --> 00:11:26.800]  講到一個結果就好像變成了宿命論
[00:11:26.800 --> 00:11:29.680]  但是事實上它原文的意思就是說
[00:11:29.680 --> 00:11:34.160]  講到上帝他的安排
[00:11:34.160 --> 00:11:37.120]  或者說上帝的旨意
[00:11:37.120 --> 00:11:42.960]  就是要我們經歷這些苦難
[00:11:42.960 --> 00:11:48.080]  所謂現在十四章二十二節
[00:11:48.080 --> 00:11:49.360]  這個地方說
[00:11:49.360 --> 00:11:51.720]  我們進入神的國
[00:11:51.720 --> 00:11:54.040]  必須經歷許多的艱難
[00:11:54.040 --> 00:11:56.360]  保羅就在這樣講
[00:11:56.360 --> 00:11:57.560]  他說我們進入神的國
[00:11:57.560 --> 00:12:01.600]  必須經歷許多的艱難
[00:12:01.600 --> 00:12:04.320]  那這個地方請注意一件事情
[00:12:04.320 --> 00:12:07.480]  這邊不是在講救恩的問題
[00:12:07.480 --> 00:12:08.840]  你不要看到神的國
[00:12:08.840 --> 00:12:10.280]  那你就以為這是救恩的問題
[00:12:10.280 --> 00:12:10.760]  不是
[00:12:10.760 --> 00:12:13.160]  這個地方是在講得勝的問題
[00:12:13.160 --> 00:12:14.280]  換句話說
[00:12:14.280 --> 00:12:15.680]  保羅在這個地方講說
[00:12:15.680 --> 00:12:18.720]  如果你今天要進入神的國
[00:12:18.720 --> 00:12:20.560]  做神的國的得勝者
[00:12:20.560 --> 00:12:23.040]  你要在主的面前得獎賞
[00:12:23.040 --> 00:12:28.600]  你必須經歷許多的艱難
[00:12:28.600 --> 00:12:33.040]  這句話也把很多貪生怕死
[00:12:33.040 --> 00:12:35.240]  享受安逸的基督徒
[00:12:35.240 --> 00:12:38.360]  與這些的得勝者分別出來
[00:12:38.360 --> 00:12:39.760]  為什麼我要這樣講
[00:12:39.760 --> 00:12:42.000]  如果你今天決定
[00:12:42.000 --> 00:12:46.080]  要在這個世界上平平安安的做基督徒
[00:12:46.080 --> 00:12:47.080]  那我可以告訴你
[00:12:47.080 --> 00:12:50.520]  那是上帝的憐憫和恩典
[00:12:50.520 --> 00:12:52.520]  但是如果你今天願意要
[00:12:52.520 --> 00:12:54.720]  真是好好愛主、追求主
[00:12:54.720 --> 00:12:57.360]  那麼凡利之盡錢度日的
[00:12:57.360 --> 00:12:58.000]  怎麼樣
[00:12:58.000 --> 00:12:59.760]  聖經上這麼說
[00:12:59.760 --> 00:13:04.240]  必定受逼迫
[00:13:04.240 --> 00:13:06.600]  所以聖經裡面讓我們看見
[00:13:06.600 --> 00:13:09.280]  苦難是神所定的
[00:13:09.280 --> 00:13:11.200]  苦難是必須有的
[00:13:11.200 --> 00:13:14.760]  苦難是神的旨意
[00:13:14.760 --> 00:13:18.360]  其實不是聖經單單這樣講
[00:13:18.360 --> 00:13:20.800]  那你可以看見很多其他的宗教
[00:13:20.800 --> 00:13:23.240]  他們也發現這個事實
[00:13:23.240 --> 00:13:28.760]  佛教說人生如苦海
[00:13:28.760 --> 00:13:31.280]  所以佛教他一輩子
[00:13:31.280 --> 00:13:34.960]  所要幫助你的就是超脫苦海
[00:13:34.960 --> 00:13:38.360]  因此替渡維尼
[00:13:38.360 --> 00:13:41.920]  或者是頓入空門
[00:13:41.920 --> 00:13:45.480]  這一切都是為了要脫離苦海
[00:13:45.480 --> 00:13:48.040]  為什麼頭髮要剃掉呢
[00:13:48.040 --> 00:13:53.560]  因為三千煩惱絲
[00:13:53.560 --> 00:13:57.560]  講到這該剪頭髮了
[00:13:57.560 --> 00:14:01.160]  要丟是嗎
[00:14:01.160 --> 00:14:06.560]  可是聖經上說頭髮
[00:14:06.560 --> 00:14:08.880]  如果不是上帝允許的話
[00:14:08.880 --> 00:14:13.160]  我們一根頭髮都不會落下
[00:14:13.160 --> 00:14:16.520]  所以你可以看見完全不同的觀念
[00:14:16.520 --> 00:14:19.960]  佛教看見這個世界都是虛空的
[00:14:19.960 --> 00:14:21.960]  基督教聖經裡面也讓我們看見
[00:14:21.960 --> 00:14:23.600]  這個世界都是虛空的
[00:14:23.600 --> 00:14:26.480]  但是佛教看見這個世界虛空之後
[00:14:26.480 --> 00:14:30.040]  因此就有一種頓示逃避的心態
[00:14:30.040 --> 00:14:32.880]  而基督教聖經裡面卻讓我們看見
[00:14:32.880 --> 00:14:35.200]  我們看見這個世界的虛空
[00:14:35.200 --> 00:14:37.440]  以至於我們才知道
[00:14:37.440 --> 00:14:39.280]  在這個虛空的世界當中
[00:14:39.280 --> 00:14:42.040]  我們必須要有一位這位主
[00:14:42.040 --> 00:14:44.200]  我們要一生以祂為中心
[00:14:44.200 --> 00:14:46.240]  這個世界才不會虛空
[00:14:46.240 --> 00:14:51.320]  我們的人生才不會虛空
[00:14:51.320 --> 00:14:53.760]  所有的這些宗教哲學
[00:14:53.760 --> 00:14:56.120]  都在太討人生的問題
[00:14:56.120 --> 00:14:56.960]  為什麼探討呢?
[00:14:56.960 --> 00:15:01.680]  就是因為看到這許許多多的苦難
[00:15:01.680 --> 00:15:03.120]  你知道我到了印度之後
[00:15:03.120 --> 00:15:05.040]  我就比較能夠體會
[00:15:05.040 --> 00:15:13.240]  為什麼釋迦摩尼亞創立佛教
[00:15:13.240 --> 00:15:14.800]  你到了印度你去看
[00:15:14.800 --> 00:15:16.400]  你就真是感覺
[00:15:16.400 --> 00:15:17.800]  你眼睛一張開
[00:15:17.800 --> 00:15:21.120]  你就看到到處都是苦難
[00:15:21.120 --> 00:15:22.880]  你看見路邊許多的人
[00:15:22.880 --> 00:15:23.720]  在那個地方
[00:15:23.720 --> 00:15:25.040]  躺在那個地方
[00:15:25.040 --> 00:15:27.280]  有的是跟著就死在路上面
[00:15:27.280 --> 00:15:28.880]  有的是病在路上面
[00:15:28.880 --> 00:15:30.960]  有的是在路旁邊
[00:15:30.960 --> 00:15:32.760]  就在那邊搭起一個臨時的
[00:15:32.760 --> 00:15:34.880]  好像是homeless的人一樣
[00:15:34.880 --> 00:15:39.160]  這樣子的人在加爾各答到處都是
[00:15:39.160 --> 00:15:42.200]  那其他人怎麼樣?
[00:15:42.200 --> 00:15:44.440]  所以難怪釋迦摩尼
[00:15:44.440 --> 00:15:47.560]  他是一個當時候的印度的一個小國
[00:15:47.560 --> 00:15:50.560]  其實尼泊爾就是在那個地方屬於印度的
[00:15:50.560 --> 00:15:53.280]  那麼他當時候在那邊悟道
[00:15:53.280 --> 00:15:57.280]  他就創立了這個佛教
[00:15:57.280 --> 00:16:00.360]  很多時候這些宗教哲學看見了苦難
[00:16:00.360 --> 00:16:02.280]  所以他們才去思想
[00:16:02.280 --> 00:16:04.720]  怎麼樣是解脫之道
[00:16:04.720 --> 00:16:08.320]  因此不管如何
[00:16:08.320 --> 00:16:11.040]  所有全世界的人都看見一件事情
[00:16:11.040 --> 00:16:15.080]  就是人生當中必有苦難
[00:16:15.080 --> 00:16:16.400]  但是弟兄姊妹
[00:16:16.400 --> 00:16:19.080]  我們從斯美拉教會我們來看看
[00:16:19.080 --> 00:16:25.920]  斯美拉教會為什麼會面臨到這個苦難
[00:16:25.920 --> 00:16:28.200]  首先第一個
[00:16:28.200 --> 00:16:31.320]  在這裡提到斯美拉教會面臨三個苦
[00:16:31.320 --> 00:16:32.880]  第一個是患難
[00:16:32.880 --> 00:16:34.480]  第二個是貧窮
[00:16:34.480 --> 00:16:35.800]  第三個是什麼呢?
[00:16:35.800 --> 00:16:37.120]  第三個就是說
[00:16:37.120 --> 00:16:40.880]  就是猶太人所說的毀謗化
[00:16:40.880 --> 00:16:42.000]  我們從這三方面來看
[00:16:42.000 --> 00:16:46.320]  第一個我們從宗教上來看
[00:16:46.320 --> 00:16:49.600]  這裡提到自稱是猶太人所說的毀謗化
[00:16:49.600 --> 00:16:50.880]  其實他們不是猶太人
[00:16:50.880 --> 00:16:52.160]  乃是撒旦一會的人
[00:16:52.160 --> 00:16:53.200]  這裡在講什麼呢?
[00:16:53.200 --> 00:16:54.880]  在這裡講到的是
[00:16:54.880 --> 00:16:58.280]  當時候的這些猶太人
[00:16:58.280 --> 00:17:00.640]  他們信了耶穌基督成為基督徒
[00:17:00.640 --> 00:17:02.000]  這些猶太的基督徒
[00:17:02.000 --> 00:17:05.280]  他們面臨同樣是這些猶太人
[00:17:05.280 --> 00:17:10.720]  他們在那個地方說毀謗的話
[00:17:10.720 --> 00:17:12.680]  這些熱衷猶太教者
[00:17:12.680 --> 00:17:16.280]  他們對教會毀謗
[00:17:16.280 --> 00:17:18.680]  你知道猶太人非常團結的
[00:17:18.680 --> 00:17:20.800]  想到這裡我就想到溫州人很團結
[00:17:20.800 --> 00:17:22.120]  溫州人也是做生意的
[00:17:22.120 --> 00:17:23.680]  在很多方面來講
[00:17:23.680 --> 00:17:29.520]  溫州人跟猶太人非常相像
[00:17:29.520 --> 00:17:31.280]  也可能是因為太相像
[00:17:31.280 --> 00:17:32.600]  所以我有一個學生
[00:17:32.600 --> 00:17:34.160]  他也是溫州人
[00:17:34.160 --> 00:17:36.600]  他做生意常常跟猶太人在一起
[00:17:36.600 --> 00:17:38.680]  他每次跟我在一起講的時候
[00:17:38.680 --> 00:17:40.200]  他說高老師我跟你講
[00:17:40.200 --> 00:17:42.520]  他說猶太人最奸了
[00:17:42.520 --> 00:17:44.320]  猶太人怎麼樣怎麼樣
[00:17:44.320 --> 00:17:46.000]  他說跟他們做生意
[00:17:46.000 --> 00:17:47.440]  你絕對沒有辦法贏過他們
[00:17:47.440 --> 00:17:50.640]  反正他講起來就是
[00:17:50.640 --> 00:17:52.640]  我說那真是厲害
[00:17:52.640 --> 00:17:56.360]  溫州人也碰到高手了
[00:17:56.360 --> 00:17:57.080]  那丟著沒
[00:17:57.080 --> 00:18:00.040]  所以這些猶太人當他們信了主之後
[00:18:00.040 --> 00:18:02.080]  他們來自他們自己的同伴
[00:18:02.080 --> 00:18:04.400]  這些猶太人他們在當時候也是一樣
[00:18:04.400 --> 00:18:06.080]  他們經商
[00:18:06.080 --> 00:18:08.480]  雖然他們是在羅馬帝國統治之下
[00:18:08.480 --> 00:18:12.680]  可是他們特別是在斯美拉這個地方
[00:18:12.680 --> 00:18:15.320]  這些猶太人他們非常的忠誠
[00:18:15.320 --> 00:18:17.840]  他們捐獻金錢給他們的政府
[00:18:17.840 --> 00:18:19.800]  給這個羅馬政府
[00:18:19.800 --> 00:18:23.360]  所以他們對這些已經信主的基督徒
[00:18:23.360 --> 00:18:25.280]  他們非常的仇視
[00:18:25.280 --> 00:18:28.480]  他們看見這些基督徒他們就反對他們
[00:18:28.480 --> 00:18:33.760]  他們就藉著羅馬帝國的威勢來逼迫基督徒
[00:18:33.760 --> 00:18:35.480]  所以從宗教上面來講
[00:18:35.480 --> 00:18:36.880]  這些信猶太教的
[00:18:36.880 --> 00:18:38.720]  本來信猶太教的這些人
[00:18:38.720 --> 00:18:40.160]  他們改信了基督教
[00:18:40.160 --> 00:18:42.840]  他們面臨到同樣是他們的同宗
[00:18:42.840 --> 00:18:46.520]  這些信猶太教的人他們來逼迫他們
[00:18:46.520 --> 00:18:48.520]  回報他們
[00:18:48.520 --> 00:18:51.760]  那麼在政治上面
[00:18:51.760 --> 00:18:55.000]  魔鬼也藉著羅馬帝國
[00:18:55.000 --> 00:18:58.760]  把當時候很多的信徒下在監裡面
