
[00:00:00.000 --> 00:00:03.100]  有一本書叫做《咖啡豆思維》
[00:01:55.000 --> 00:01:58.000]  在聖經裏面也同時出現的是以色列
[00:01:58.000 --> 00:01:58.900]  這兩個名字
[00:01:58.900 --> 00:02:00.600]  一個舊名、一個新名
[00:02:00.600 --> 00:02:05.000]  是瓦割或者以色列的尾耳的兒子
[00:02:05.000 --> 00:02:07.000]  約瑟因為被他這個哥的妒忌
[00:02:07.000 --> 00:02:09.300]  被賣到去埃及成為奴隸
[00:02:09.300 --> 00:02:10.600]  好像很慘
[00:02:10.600 --> 00:02:12.200]  但是在埃及的時候
[00:02:12.200 --> 00:02:16.000]  他受到法老王的侍衛長波提佛的賞識
[00:02:16.000 --> 00:02:18.600]  家裏面一切的事務由他擔當
[00:02:18.600 --> 00:02:20.300]  成為總經理
[00:02:20.300 --> 00:02:21.800]  以為有好日子過
[00:02:21.800 --> 00:02:24.300]  但是因為老闆娘勾引他不遂
[00:02:24.300 --> 00:02:28.200]  反而誣陷他、指控他、意圖強姦
[00:02:28.200 --> 00:02:30.000]  於是約瑟一夜之間
[00:02:30.000 --> 00:02:33.600]  就成為我們同福堂光明之子的服侍對象
[00:02:33.600 --> 00:02:34.600]  是什麼呢?
[00:02:34.600 --> 00:02:36.400]  就是仇友
[00:02:36.400 --> 00:02:39.000]  在監獄裏面
[00:02:39.000 --> 00:02:42.500]  約瑟為他的friend走證解目
[00:02:42.500 --> 00:02:44.400]  果然凌厭
[00:02:44.400 --> 00:02:47.200]  走證很快就被放出監
[00:02:47.200 --> 00:02:49.500]  約瑟在走證放出監之前求他
[00:02:49.500 --> 00:02:52.500]  你出監之後麻煩你美言幾句
[00:02:52.500 --> 00:02:54.600]  讓我很快就被釋放
[00:02:54.600 --> 00:02:56.600]  走證說好啊
[00:02:56.600 --> 00:02:59.900]  約瑟以為有望了
[00:02:59.900 --> 00:03:02.300]  但是等了一個月
[00:03:02.300 --> 00:03:03.800]  等了一個月
[00:03:03.800 --> 00:03:05.400]  等了又一個月
[00:03:05.400 --> 00:03:08.900]  約瑟終於要面對那個殘酷的現實
[00:03:08.900 --> 00:03:12.300]  就是走證已經完全忘記了他
[00:03:12.300 --> 00:03:15.200]  走證忘記了約瑟兩年
[00:03:15.200 --> 00:03:17.700]  但是到法老王要消解夢的時候
[00:03:17.700 --> 00:03:18.700]  走證突然一叮一聲
[00:03:18.700 --> 00:03:21.400]  想起監獄裏面還有一個約瑟
[00:03:21.400 --> 00:03:22.400]  由那時候開始
[00:03:22.400 --> 00:03:25.300]  約瑟就可以和法老王見面
[00:03:25.300 --> 00:03:26.400]  為他解夢
[00:03:26.400 --> 00:03:28.200]  到最後約瑟搖身一變
[00:03:28.200 --> 00:03:30.300]  成為埃及的宰相
[00:03:30.300 --> 00:03:33.800]  就在約瑟成為埃及宰相的期間
[00:03:33.800 --> 00:03:36.400]  中東一帶發生極大旱災
[00:03:36.400 --> 00:03:38.600]  因而引致饑荒
[00:03:38.600 --> 00:03:40.800]  就在饑荒的時候
[00:03:40.800 --> 00:03:44.500]  約瑟不單止拯救了整個埃及全個國家
[00:03:44.500 --> 00:03:47.200]  並且拯救了整個以色列民族
[00:03:47.200 --> 00:03:50.000]  最後祝福我們今天全人類
[00:03:50.000 --> 00:03:51.700]  全世界的福音
[00:03:51.700 --> 00:03:53.000]  這個救恩
[00:03:53.000 --> 00:03:57.300]  就由以色列這個民族出來
[00:03:57.300 --> 00:03:59.800]  由約瑟十七歲到三十歲
[00:03:59.800 --> 00:04:02.600]  足足有十三年的日子
[00:04:02.600 --> 00:04:04.300]  約瑟經歷無盡
[00:04:04.300 --> 00:04:07.300]  一個又一個的苦難
[00:04:07.300 --> 00:04:09.500]  好像沒完沒了一樣
[00:04:09.500 --> 00:04:10.600]  可能大家都知道
[00:04:10.600 --> 00:04:13.400]  人生最困難的是什麼呢
[00:04:13.400 --> 00:04:16.000]  有時往往不是苦難本身
[00:04:16.000 --> 00:04:18.400]  而是苦難究竟幾時完
[00:04:18.400 --> 00:04:20.800]  沒完沒了
[00:04:20.800 --> 00:04:25.500]  當約瑟被他的哥哥推到深淵那裡
[00:04:25.500 --> 00:04:26.900]  當他在那裡喊
[00:04:26.900 --> 00:04:28.800]  有沒有人救出來
[00:04:28.800 --> 00:04:30.000]  叫天不應
[00:04:30.000 --> 00:04:32.500]  叫地不聞的時候
[00:04:32.500 --> 00:04:34.700]  當約瑟被他的哥哥賣出去
[00:04:34.700 --> 00:04:36.200]  成為米天人的奴隸
[00:04:36.200 --> 00:04:37.000]  帶著腳鐐
[00:04:37.000 --> 00:04:39.700]  一路在沙漠那裡行去埃及的時候
[00:04:39.700 --> 00:04:41.400]  當約瑟在監房裡面
[00:04:41.400 --> 00:04:43.500]  黑漆漆那裡監護的鐵門
[00:04:43.500 --> 00:04:45.400]  啪一聲關門的時候
[00:04:45.400 --> 00:04:48.200]  他被人誣陷出賣的時候
[00:04:48.200 --> 00:04:51.400]  究竟約瑟有沒有灰心喪志
[00:04:51.400 --> 00:04:53.800]  甚至是埋怨神呢
[00:04:53.800 --> 00:04:56.800]  在救約聖經並沒有這樣去提過
[00:04:56.800 --> 00:05:00.500]  但是後來當約瑟總結他的人生的時候
[00:05:00.500 --> 00:05:02.500]  約瑟講了一句這樣的說話
[00:05:02.500 --> 00:05:04.000]  我們一起來看《創世紀》
[00:05:04.000 --> 00:05:05.600]  五十章二十節
[00:05:05.600 --> 00:05:07.000]  第一節如果看到我們一起讀
[00:05:07.000 --> 00:05:08.200]  一二三
[00:05:08.200 --> 00:05:11.300]  從前你們的意思是要害我
[00:05:11.300 --> 00:05:14.000]  但神的意思原是好的
[00:05:14.000 --> 00:05:16.800]  要保存許多人的性命
[00:05:16.800 --> 00:05:19.700]  成就今日的光景
[00:05:19.700 --> 00:05:22.200]  神的意思原是好的
[00:05:22.200 --> 00:05:24.000]  用回我們的說話來講
[00:05:24.000 --> 00:05:29.500]  神在我生命裡面的帶領和計劃是最好的
[00:05:29.500 --> 00:05:30.600]  丹姊妹
[00:05:30.600 --> 00:05:33.200]  如果在座是家長
[00:05:33.200 --> 00:05:35.000]  或者是爸爸媽媽的話
[00:05:35.000 --> 00:05:38.100]  我相信大家對於你子女的愛
[00:05:38.100 --> 00:05:41.100]  其中一樣東西最具體的反映就是
[00:05:41.100 --> 00:05:42.800]  你由小到大
[00:05:42.800 --> 00:05:44.500]  悉心栽培他
[00:05:44.500 --> 00:05:46.400]  為他定了一些人生的路
[00:05:46.400 --> 00:05:47.600]  一些計劃
[00:05:47.600 --> 00:05:50.100]  很想他成才
[00:05:50.100 --> 00:05:52.500]  這個是悉心的計劃
[00:05:52.500 --> 00:05:55.800]  你的意思對你的子女
[00:05:55.800 --> 00:05:57.400]  正如神對我們的意思
[00:05:57.400 --> 00:06:00.200]  神的計劃原是好的
[00:06:00.200 --> 00:06:01.500]  在《創世紀》裡面
[00:06:01.500 --> 00:06:04.700]  十三章的聖經是描述約瑟
[00:06:04.700 --> 00:06:06.300]  但在這十三章的聖經裡面
[00:06:06.300 --> 00:06:10.700]  神與約瑟同在出現了六次
[00:06:10.700 --> 00:06:14.800]  在《創世紀》裡面從來都沒有說過「愛」字
[00:06:14.800 --> 00:06:19.100]  但是神的愛從來都沒有離開過約瑟
[00:06:19.100 --> 00:06:22.700]  約瑟怎樣看見神的愛呢?
[00:06:22.700 --> 00:06:25.600]  在苦難裡面怎樣經歷神的愛呢?
[00:06:25.600 --> 00:06:27.400]  以下我想跟大家
[00:06:27.400 --> 00:06:31.400]  用兩段大家平時比較少留意的聖經
[00:06:31.400 --> 00:06:32.800]  然後我們一起去看
[00:06:32.800 --> 00:06:37.200]  神在經歷苦難約瑟對他的愛的兩方面
[00:06:37.200 --> 00:06:38.500]  第一方面
[00:06:38.500 --> 00:06:41.100]  神認同約瑟的感受
[00:06:41.100 --> 00:06:42.900]  認同他的苦難
[00:06:42.900 --> 00:06:47.800]  神對我們每一個的感受是感同身受
[00:06:47.800 --> 00:06:51.100]  在摩西就快離開這個世界之前
[00:06:51.100 --> 00:06:54.600]  他為以色列十二支派祝福
[00:06:54.600 --> 00:06:56.400]  我提一提大家
[00:06:56.400 --> 00:06:57.600]  在十二支派裡面
[00:06:57.600 --> 00:07:00.200]  有些可能大家比較混淆的
[00:07:00.200 --> 00:07:02.300]  在十二支派有時會出現約瑟
[00:07:02.300 --> 00:07:06.000]  有時會出現馬拿西和以法年
[00:07:06.000 --> 00:07:08.200]  其實都是一樣東西而已
[00:07:08.200 --> 00:07:11.100]  摩西為十二支派祝福
[00:07:11.100 --> 00:07:13.000]  去到為約瑟
[00:07:13.000 --> 00:07:16.000]  即是以法年和馬拿西
[00:07:16.000 --> 00:07:18.400]  兩個支派祝福的時候
[00:07:18.400 --> 00:07:19.700]  摩西說過這些話
[00:07:19.700 --> 00:07:21.700]  我們一起看《新命記》三十三章
[00:07:21.700 --> 00:07:23.100]  十三至十六節
[00:07:23.100 --> 00:07:23.900]  領子朋友我們一起讀
[00:07:23.900 --> 00:07:25.200]  一二三
[00:07:25.200 --> 00:07:26.800]  約瑟說
[00:07:26.800 --> 00:07:30.400]  願他的地蒙耶和華賜福
[00:07:30.400 --> 00:07:32.200]  得天上的寶物
[00:07:32.200 --> 00:07:33.300]  金爐
[00:07:33.300 --> 00:07:36.700]  以及地裡所藏的泉水
[00:07:36.700 --> 00:07:40.200]  得太陽所曬熟的美果
[00:07:40.200 --> 00:07:43.000]  月亮所養成的寶物
[00:07:43.000 --> 00:07:45.600]  得上古之山的自保
[00:07:45.600 --> 00:07:48.000]  永世之巔的寶物
[00:07:48.000 --> 00:07:51.500]  得地和其中所充滿的寶物
[00:07:51.500 --> 00:07:55.600]  並住荊棘中上主的起源
[00:07:55.600 --> 00:07:59.900]  願這些福都歸於約瑟頭上
[00:07:59.900 --> 00:08:05.000]  歸於那與弟兄會別之人的頂上
[00:08:05.000 --> 00:08:07.500]  在以色列十二支派裡面
[00:08:07.500 --> 00:08:11.100]  唯有摩西
[00:08:11.100 --> 00:08:14.400]  只是對約瑟的祝福
[00:08:14.400 --> 00:08:18.400]  用了「住荊棘中的主」
[00:08:18.400 --> 00:08:20.800]  英文聖經裡面沒有用荊棘
[00:08:20.800 --> 00:08:22.000]  英文聖經是用booth
[00:08:22.000 --> 00:08:22.800]  即是灌木
[00:08:22.800 --> 00:08:24.800]  但是我們看回希伯來的原文
[00:08:24.800 --> 00:08:26.300]  就是有刺的植物
[00:08:26.300 --> 00:08:27.800]  即是類似荊棘的物體
[00:08:27.800 --> 00:08:28.700]  都是有刺的
[00:08:28.700 --> 00:08:30.400]  留意「有刺」
[00:08:30.400 --> 00:08:32.500]  「住在荊棘中的主」
[00:08:32.500 --> 00:08:34.000]  大家有沒有想過
[00:08:34.000 --> 00:08:36.500]  為什麼摩西
[00:08:36.500 --> 00:08:39.700]  用「住在荊棘中的主」來形容神呢?
[00:08:39.700 --> 00:08:41.000]  可能大家聯想一下
[00:08:41.000 --> 00:08:42.200]  當然啦
[00:08:42.200 --> 00:08:46.300]  當年摩西在米顛礦野牧羊四十年
[00:08:46.300 --> 00:08:48.400]  有一天他去到山上
[00:08:48.400 --> 00:08:51.600]  看到有一棵荊棘燒著了
[00:08:51.600 --> 00:08:53.300]  神就在火焰的荊棘
[00:08:53.300 --> 00:08:54.800]  向摩西顯現
[00:08:54.800 --> 00:08:56.300]  當時神說什麼?
[00:08:56.300 --> 00:08:58.200]  你不要走前來
[00:08:58.200 --> 00:08:59.400]  你要脫鞋
[00:08:59.400 --> 00:09:01.500]  因為這裡是聖地
[00:09:01.500 --> 00:09:03.000]  聖地即是什麼?
[00:09:03.000 --> 00:09:04.600]  聖地就不是以色列的聖地
[00:09:04.600 --> 00:09:07.900]  聖地就是神住的地方
[00:09:07.900 --> 00:09:09.200]  但是你更加懷疑
[00:09:09.200 --> 00:09:10.000]  喂!神
[00:09:10.000 --> 00:09:11.000]  天地萬物都是祂
[00:09:11.000 --> 00:09:11.800]  所有空間
[00:09:11.800 --> 00:09:13.300]  整個宇宙都是祂的
[00:09:13.300 --> 00:09:14.300]  祂好選不選?
[00:09:14.300 --> 00:09:19.300]  就是為什麼邊邊選住在荊棘裡面?
[00:09:19.300 --> 00:09:21.900]  為什麼會這樣呢?
[00:09:21.900 --> 00:09:26.400]  原來摩西這樣說
[00:09:26.400 --> 00:09:29.400]  其實神當時說了一句話
[00:09:29.400 --> 00:09:30.100]  神說什麼?
[00:09:30.100 --> 00:09:33.100]  我的百姓在埃及所受的困苦
[00:09:33.100 --> 00:09:34.500]  我實在看見了
[00:09:34.500 --> 00:09:38.200]  他們因受督公的剋制
[00:09:38.200 --> 00:09:39.400]  所發的哀聲
[00:09:39.400 --> 00:09:40.500]  我也聽見了
[00:09:40.500 --> 00:09:41.700]  最重要這句
[00:09:41.700 --> 00:09:45.700]  我原知道他們的痛苦
[00:09:45.700 --> 00:09:49.300]  這個「知道」原文就是感同身受
[00:09:49.300 --> 00:09:50.100]  換句話說
[00:09:50.100 --> 00:09:50.800]  說什麼?
[00:09:50.800 --> 00:09:52.700]  同樣
[00:09:52.700 --> 00:09:55.000]  若失所經歷的痛苦
[00:09:55.000 --> 00:09:57.300]  神是感同身受
[00:09:57.300 --> 00:09:58.900]  完全明白
[00:09:58.900 --> 00:10:00.200]  完全認同
[00:10:00.200 --> 00:10:02.000]  就好像祂自己
[00:10:02.000 --> 00:10:05.100]  被荊棘刺傷一樣感同
[00:10:05.100 --> 00:10:05.800]  所以大家明白
[00:10:05.800 --> 00:10:08.300]  為什麼神住在荊棘裡面
[00:10:08.300 --> 00:10:09.500]  祂好選不選?
[00:10:09.500 --> 00:10:11.200]  就是住在荊棘裡面
[00:10:11.200 --> 00:10:13.500]  代表我們所經歷的苦難
[00:10:13.500 --> 00:10:15.100]  神是心痛的
[00:10:15.100 --> 00:10:18.900]  就好像被荊棘刺痛一樣
[00:10:18.900 --> 00:10:21.400]  大家想像
[00:10:21.400 --> 00:10:24.800]  若失有沒有發出哀鳴呢?
[00:10:24.800 --> 00:10:26.600]  雅各作為父親
[00:10:26.600 --> 00:10:28.300]  愛惜自己的兒子
[00:10:28.300 --> 00:10:29.500]  有什麼罪呢?
[00:10:29.500 --> 00:10:32.700]  但是他竟然被他過陷害
[00:10:32.700 --> 00:10:33.800]  出賣
[00:10:33.800 --> 00:10:35.900]  想他死
[00:10:35.900 --> 00:10:37.700]  若失在埃及的時候
[00:10:37.700 --> 00:10:39.900]  他忠心正直
[00:10:39.900 --> 00:10:42.200]  不想做一些神不喜的事
[00:10:42.200 --> 00:10:43.000]  有什麼罪呢?
[00:10:43.000 --> 00:10:44.800]  竟然被人誣陷
[00:10:44.800 --> 00:10:45.700]  在監獄裡面
[00:10:45.700 --> 00:10:47.500]  他很想為這個走證解夢
[00:10:47.500 --> 00:10:48.900]  幫助朋友而已
[00:10:48.900 --> 00:10:50.100]  有什麼罪呢?
[00:10:50.100 --> 00:10:52.400]  竟然被人忘記
[00:10:52.400 --> 00:10:55.800]  若失心裡面所發出的哀鳴
[00:10:55.800 --> 00:10:58.600]  神是感同身受
[00:10:58.600 --> 00:11:01.300]  我相信如果在座有些父母
[00:11:01.300 --> 00:11:04.100]  你的子女小時候
[00:11:04.100 --> 00:11:05.700]  他有什麼頭暈身癢
[00:11:05.700 --> 00:11:07.300]  你知道小朋友小時候
[00:11:07.300 --> 00:11:10.200]  就很容易感冒、病
[00:11:10.200 --> 00:11:12.000]  那些病的時候
[00:11:12.000 --> 00:11:13.900]  晚上可能咳到睡不著的時候
[00:11:13.900 --> 00:11:15.000]  你也睡不著
[00:11:15.000 --> 00:11:16.200]  發高燒的時候
[00:11:16.200 --> 00:11:17.100]  你也會心痛
[00:11:17.100 --> 00:11:17.900]  都是一樣
[00:11:17.900 --> 00:11:19.600]  我很想讓大家去明白
[00:11:19.600 --> 00:11:20.800]  當我們痛的時候
[00:11:20.800 --> 00:11:22.600]  就好像你的子女
[00:11:22.600 --> 00:11:25.700]  痛你為他心痛一樣
[00:11:25.700 --> 00:11:27.600]  很多年前
[00:11:27.600 --> 00:11:29.800]  師母的腸胃不太好
[00:11:29.800 --> 00:11:33.500]  經常腸和胃抽筋
[00:11:33.500 --> 00:11:35.000]  我不知道大家有沒有試過
[00:11:35.000 --> 00:11:36.600]  是很痛的
[00:11:36.600 --> 00:11:38.100]  痛到臉青口唇白
[00:11:38.100 --> 00:11:39.600]  冒著冷汗那種痛
[00:11:39.600 --> 00:11:41.300]  我不知道大家有沒有試過
[00:11:41.300 --> 00:11:42.900]  還不止是這樣
[00:11:42.900 --> 00:11:44.200]  還偏偏選擇
[00:11:44.200 --> 00:11:45.800]  晚上三更半夜
[00:11:45.800 --> 00:11:47.900]  你很夢靜寒的時候
[00:11:47.900 --> 00:11:48.800]  她突然間說
[00:11:48.800 --> 00:11:50.700]  「很痛啊」
[00:11:50.700 --> 00:11:53.000]  所以有一段時間
[00:11:53.000 --> 00:11:54.000]  臨伐之前
[00:11:54.000 --> 00:11:54.900]  她說肚子不舒服
[00:11:54.900 --> 00:11:56.600]  我就開始擔心
[00:11:56.600 --> 00:12:00.300]  那一天無盡無數的晚上
[00:12:00.300 --> 00:12:03.100]  她說起床很痛
[00:12:03.100 --> 00:12:05.100]  我陪她搭的士去醫院
[00:12:05.100 --> 00:12:06.200]  夜診看醫生
[00:12:06.200 --> 00:12:07.300]  當我在等醫生的時候
[00:12:07.300 --> 00:12:09.900]  她痛到肚子都亂了
[00:12:09.900 --> 00:12:11.500]  我不知道大家有沒有試過
[00:12:11.500 --> 00:12:13.000]  一直冷汗在冒著
[00:12:13.000 --> 00:12:15.100]  一直臉都青了
[00:12:15.100 --> 00:12:16.600]  我一直心痛
[00:12:16.600 --> 00:12:18.300]  我一直跟自己說
[00:12:18.300 --> 00:12:22.900]  主啊 如果我痛好過她痛
[00:12:22.900 --> 00:12:26.300]  頂多我很相信神這個感動身受
[00:12:26.300 --> 00:12:29.100]  我真明白
[00:12:29.100 --> 00:12:32.700]  我真知道她們的痛苦
[00:12:32.700 --> 00:12:34.900]  那種的感動身受
[00:12:34.900 --> 00:12:35.700]  可能有些
[00:12:35.700 --> 00:12:37.800]  頂多今天你在百般的試煉裏面
[00:12:37.800 --> 00:12:39.400]  很多困難的裏面
[00:12:39.400 --> 00:12:42.900]  可能是一些是家庭
[00:12:42.900 --> 00:12:43.900]  是一個親人
[00:12:43.900 --> 00:12:45.800]  可能你親人患病
[00:12:45.800 --> 00:12:47.200]  你又要工作
[00:12:47.200 --> 00:12:48.300]  又要照顧她
[00:12:48.300 --> 00:12:49.600]  又要擔心她
[00:12:49.600 --> 00:12:51.100]  可能你因為這樣
[00:12:51.100 --> 00:12:53.600]  有一段長的時間疲於奔命
[00:12:53.600 --> 00:12:56.200]  可能是工作上面的困難
[00:12:56.200 --> 00:12:58.400]  可能你已經很盡心盡力
[00:12:58.400 --> 00:13:01.800]  可能你已經傾盡一切的努力
[00:13:01.800 --> 00:13:03.400]  但是因為種種的因素
[00:13:03.400 --> 00:13:06.000]  工作環境並沒有任何的改善
[00:13:06.000 --> 00:13:08.400]  可能你心裏面很多的憂慮
[00:13:08.400 --> 00:13:10.000]  又或者人際間的關係
[00:13:10.000 --> 00:13:13.800]  可能你盡了心意去接納一些人
[00:13:13.800 --> 00:13:14.900]  你接納她了
[00:13:14.900 --> 00:13:15.800]  愛她了
[00:13:15.800 --> 00:13:18.300]  但是當事情發生的時候
[00:13:18.300 --> 00:13:20.200]  那個人永遠說自己沒有問題
[00:13:20.200 --> 00:13:20.800]  是你的問題
[00:13:20.800 --> 00:13:21.700]  是你的問題
[00:13:21.700 --> 00:13:24.200]  令到你有些失望
[00:13:24.200 --> 00:13:25.700]  又或者
[00:13:25.700 --> 00:13:29.100]  可能你行事為人都忠心
[00:13:29.100 --> 00:13:31.100]  行事為人都正直的
[00:13:31.100 --> 00:13:33.600]  但是被壞人去誣告你
[00:13:33.600 --> 00:13:35.000]  惡人先告狀
[00:13:35.000 --> 00:13:36.800]  令到你含冤受屈
[00:13:36.800 --> 00:13:39.100]  可能你心裏面很憤怒
[00:13:39.100 --> 00:13:41.400]  今天神要跟你說
[00:13:41.400 --> 00:13:46.300]  祂是住在荊棘中的主
[00:13:46.300 --> 00:13:48.600]  祂是住在荊棘的神
[00:13:48.600 --> 00:13:49.800]  所以你的痛
[00:13:49.800 --> 00:13:51.200]  神都痛
[00:13:51.200 --> 00:13:54.000]  神都好像被荊棘刺傷一樣痛
[00:13:54.000 --> 00:13:55.300]  弟兄姊妹
[00:13:55.300 --> 00:13:57.400]  我們的神不只是在舊約裏面
[00:13:57.400 --> 00:13:59.000]  住荊棘的神
[00:13:59.000 --> 00:14:00.400]  如果你留意
[00:14:00.400 --> 00:14:01.600]  這個痛苦的荊棘
[00:14:01.600 --> 00:14:04.000]  現在戴在了耶穌的頭上
[00:14:04.000 --> 00:14:05.900]  所以我們的神不只是舊約的神
[00:14:05.900 --> 00:14:07.100]  新約的神
[00:14:07.100 --> 00:14:09.700]  新舊聖經的神都是一樣
[00:14:09.700 --> 00:14:11.800]  住在荊棘中的主
[00:14:11.800 --> 00:14:13.000]  當我們痛
[00:14:13.000 --> 00:14:13.900]  當我們困難
[00:14:13.900 --> 00:14:15.500]  當我們難過的時候
[00:14:15.500 --> 00:14:19.100]  神都感同身受
[00:14:19.100 --> 00:14:22.600]  我記得我在人生裏面
[00:14:22.600 --> 00:14:24.700]  我都曾經兩次很深刻的
[00:14:24.700 --> 00:14:27.400]  我覺得是神告訴我
[00:14:27.400 --> 00:14:29.800]  祂認同我的感受
[00:14:29.800 --> 00:14:32.600]  今年是我在同福堂的全職侍奉
[00:14:32.600 --> 00:14:34.200]  已經二十年了
[00:14:34.200 --> 00:14:38.200]  但是我全職侍奉之前
[00:14:38.200 --> 00:14:40.200]  在職場都做了十幾年
[00:14:40.200 --> 00:14:43.100]  所以我其實很老了
[00:14:43.100 --> 00:14:45.800]  在職場十幾年的時候
[00:14:45.800 --> 00:14:48.000]  我曾經有一段時間
[00:14:48.000 --> 00:14:50.700]  有一年公司很大很大的困難
[00:14:50.700 --> 00:14:52.000]  很困擾
[00:14:52.000 --> 00:14:53.200]  就是什麼呢
[00:14:53.200 --> 00:14:54.700]  我不知道大家有沒有試過
[00:14:54.700 --> 00:14:59.700]  是公司同時出現兩個CEO在爭權
[00:14:59.700 --> 00:15:01.800]  你知道這些都不是
[00:15:01.800 --> 00:15:03.500]  做得好不好的問題
[00:15:03.500 --> 00:15:05.100]  是政治的問題
[00:15:05.100 --> 00:15:08.900]  所以如果你的老闆同時出現的老闆
[00:15:08.900 --> 00:15:10.600]  你要同時報告給兩個老闆
[00:15:10.600 --> 00:15:12.400]  這兩個老闆爭權
[00:15:12.400 --> 00:15:13.900]  你就沒有好日子過了
[00:15:13.900 --> 00:15:15.100]  兩面不是人
[00:15:15.100 --> 00:15:16.500]  兩面不討好
[00:15:16.500 --> 00:15:19.200]  你做對的事都會變成做錯的
[00:15:19.200 --> 00:15:22.000]  你做左的事也會變成做右的
[00:15:22.000 --> 00:15:23.900]  所以你沒有好日子過也沒有出路
[00:15:23.900 --> 00:15:25.900]  當時我非常沮喪
[00:15:25.900 --> 00:15:30.400]  當時其實同福堂已經是星期三晚的祈禱會
[00:15:30.400 --> 00:15:31.800]  現在叫禱告祭壇
[00:15:31.800 --> 00:15:33.700]  當時叫祈禱會
[00:15:33.700 --> 00:15:35.700]  我記得有一晚的祈禱會
[00:15:35.700 --> 00:15:38.400]  我們已經結束了祈禱會
[00:15:38.400 --> 00:15:39.600]  我跟頂姐妹一樣
[00:15:39.600 --> 00:15:41.200]  我們都離開了
[00:15:41.200 --> 00:15:42.600]  走到出門口
[00:15:42.600 --> 00:15:46.400]  突然間有位姐妹走回頭
[00:15:46.400 --> 00:15:47.900]  我想為你祈禱
[00:15:47.900 --> 00:15:49.900]  為你祈禱也好
[00:15:49.900 --> 00:15:51.500]  但是很突然
[00:15:51.500 --> 00:15:53.100]  原來這位姐妹說
[00:15:53.100 --> 00:15:57.200]  其實她早我們回家的
[00:15:57.200 --> 00:15:59.300]  她走到皇室堡的時候
[00:15:59.300 --> 00:16:02.000]  突然間催逼她回來為我祈禱
[00:16:02.000 --> 00:16:03.700]  我就非常突然
[00:16:03.700 --> 00:16:04.400]  雙眼都閉上了
[00:16:04.400 --> 00:16:06.700]  不過有人為你祈禱也好
[00:16:06.700 --> 00:16:09.600]  這位姐妹說什麼呢
[00:16:09.600 --> 00:16:14.300]  神說你在工作地方遇到很大的困難
[00:16:14.300 --> 00:16:15.900]  你很不開心
[00:16:15.900 --> 00:16:18.200]  不過神要你堅持下去
[00:16:18.200 --> 00:16:20.400]  因為祝福就在盡頭
[00:16:20.400 --> 00:16:21.500]  老實說
[00:16:21.500 --> 00:16:24.100]  如果這位姐妹和我很熟
[00:16:24.100 --> 00:16:25.200]  我就覺得她有愛心
[00:16:25.200 --> 00:16:27.900]  故意走回頭祝福我為我祈禱
[00:16:27.900 --> 00:16:32.100]  但是其實我和這位姐妹完全不熟
[00:16:32.100 --> 00:16:32.900]  為什麼不熟呢
[00:16:32.900 --> 00:16:34.200]  就像見到教會
