
[00:00:00.000 --> 00:00:01.700]  第十八件說
[00:04:38.000 --> 00:04:41.800]  這個預言在二十多年以後也應驗了
[00:04:41.800 --> 00:04:45.600]  就是在586年的時候
[00:04:45.600 --> 00:04:50.600]  猶大國耶路撒冷被崩下來
[00:04:50.600 --> 00:04:52.200]  聖殿被燒毀
[00:04:52.200 --> 00:04:53.800]  城牆被拆毀
[00:04:53.800 --> 00:04:58.900]  很多人被擄到北方巴比倫去了
[00:04:58.900 --> 00:05:04.000]  所以這兩組的梁峰的小先知書
[00:05:04.000 --> 00:05:07.500]  一個講到亞蘇的滅亡
[00:05:07.500 --> 00:05:13.500]  一個講到神要用巴比倫來管教猶大國
[00:05:13.500 --> 00:05:15.400]  以色列人
[00:05:15.400 --> 00:05:17.900]  所以這兩個是很有關係
[00:05:17.900 --> 00:05:19.600]  所以在先知書裡頭
[00:05:19.600 --> 00:05:22.700]  第七封信就是納洪書
[00:05:22.700 --> 00:05:26.000]  第八封信就是哈巴圖書
[00:05:26.000 --> 00:05:32.300]  所以這兩個是連在一起的
[00:05:32.300 --> 00:05:37.800]  我們一開始讀哈巴圖書的時候
[00:05:37.800 --> 00:05:42.400]  就看見他跟神辯論
[00:05:42.400 --> 00:05:44.100]  他埋怨神
[00:05:44.100 --> 00:05:48.100]  說你怎麼以色列
[00:05:48.100 --> 00:05:51.400]  這個猶大國現在法律是放鬆了
[00:05:51.400 --> 00:05:53.000]  律法放鬆了
[00:05:53.000 --> 00:05:55.400]  公理也顛倒了
[00:05:55.400 --> 00:05:57.000]  他說我們呼求你
[00:05:57.000 --> 00:05:58.200]  你也不應運
[00:05:58.200 --> 00:05:59.900]  要到什麼時候呢
[00:05:59.900 --> 00:06:01.900]  那麼國中還有強暴
[00:06:01.900 --> 00:06:03.300]  還有毀滅
[00:06:03.300 --> 00:06:06.400]  還有這些爭鬥
[00:06:06.400 --> 00:06:09.900]  他說有惡人圍困義人
[00:06:09.900 --> 00:06:12.500]  所以公理現在顛倒了
[00:06:12.500 --> 00:06:14.000]  所以在第一章裡頭
[00:06:14.000 --> 00:06:16.700]  先知就向神禱告的
[00:06:16.700 --> 00:06:19.000]  就是問了幾個為什麼
[00:06:19.000 --> 00:06:20.500]  要到幾時呢
[00:06:20.500 --> 00:06:22.200]  你怎麼還不拯救呢
[00:06:22.200 --> 00:06:26.800]  你為何看見這些事情你還不管呢
[00:06:26.800 --> 00:06:32.800]  責怪 責備神 怪神
[00:06:32.800 --> 00:06:36.300]  那麼其實哈巴圖為什麼他要這麼說呢
[00:06:36.300 --> 00:06:39.400]  因為在哈巴圖以前的話
[00:06:39.400 --> 00:06:43.100]  猶大王有一個很好的王
[00:06:43.100 --> 00:06:46.000]  叫做月西亞王
[00:06:46.000 --> 00:06:49.500]  月西亞王是可以說猶大國裡頭
[00:06:49.500 --> 00:06:52.400]  幾個好王裡頭的其中一個
[00:06:52.400 --> 00:06:54.500]  但是他也是最後一個
[00:06:54.500 --> 00:06:56.900]  在月西亞王的時候
[00:06:56.900 --> 00:07:00.000]  曾經有一度大的復興
[00:07:00.000 --> 00:07:03.100]  那麼那些人把偶像拆掉
[00:07:03.100 --> 00:07:05.200]  來敬拜真神
[00:07:05.200 --> 00:07:07.500]  那麼也守玉月節
[00:07:07.500 --> 00:07:13.800]  看起來好像整個猶大國的情況都好轉了
[00:07:13.800 --> 00:07:18.600]  可是這種改革還不夠徹底
[00:07:18.600 --> 00:07:20.400]  還是做了一半
[00:07:20.400 --> 00:07:23.200]  等到月西亞王一去世以後
[00:07:23.200 --> 00:07:26.000]  又恢復到老樣子了
[00:07:26.000 --> 00:07:29.100]  後面這幾個王沒有一個是好王
[00:07:29.100 --> 00:07:32.600]  沒有一個是耶和華所喜悅的
[00:07:32.600 --> 00:07:36.800]  所以猶大國的情形越來越敗壞
[00:07:36.800 --> 00:07:39.400]  不管是政治的 社會的
[00:07:39.400 --> 00:07:43.500]  各方面都漸漸的趨向滅亡
[00:07:43.500 --> 00:07:45.700]  所以從月西亞以後
[00:07:45.700 --> 00:07:48.700]  這個最好的王去世以後
[00:07:48.700 --> 00:07:53.400]  剩下的王都慢慢的就不清醒的話
[00:07:53.400 --> 00:07:57.700]  是耶和華眼中不喜歡的人
[00:07:57.700 --> 00:08:02.100]  所以等到最後一個叫做西底加王
[00:08:02.100 --> 00:08:05.800]  那麼這個王 就是最後一個王
[00:08:05.800 --> 00:08:11.300]  就滅在 亡在巴比倫國了
[00:08:11.300 --> 00:08:13.600]  所以好像他就責怪神說
[00:08:13.600 --> 00:08:15.300]  你怎麼看見這個情形
[00:08:15.300 --> 00:08:18.400]  你怎麼也不管呢
[00:08:18.400 --> 00:08:21.000]  他向神埋怨
[00:08:21.000 --> 00:08:22.600]  到第一章第五節
[00:08:22.600 --> 00:08:24.900]  就是神給他的回應
[00:08:24.900 --> 00:08:27.500]  神說我不是不管
[00:08:27.500 --> 00:08:29.400]  我不是不管
[00:08:29.400 --> 00:08:33.300]  他說你要向列國觀看
[00:08:33.300 --> 00:08:34.600]  大大驚奇
[00:08:34.600 --> 00:08:36.300]  因為在你們的時候
[00:08:36.300 --> 00:08:38.400]  我行一件事
[00:08:38.400 --> 00:08:40.100]  雖然有人告訴你
[00:08:40.100 --> 00:08:41.800]  你們怎麼都不信
[00:08:41.800 --> 00:08:44.600]  而神要把一件告訴你們以後
[00:08:44.600 --> 00:08:46.500]  你們還不信的事情
[00:08:46.500 --> 00:08:48.000]  還要說給你們聽
[00:08:48.000 --> 00:08:49.300]  什麼事情啊
[00:08:49.300 --> 00:08:51.400]  底下就說了
[00:08:51.400 --> 00:08:52.300]  第六節說
[00:08:52.300 --> 00:08:55.300]  我必興起迦勒底人
[00:08:55.300 --> 00:08:56.300]  迦勒底
[00:08:56.300 --> 00:08:57.700]  迦勒底是跟巴比
[00:08:57.700 --> 00:08:58.900]  就是巴比倫
[00:08:58.900 --> 00:09:02.000]  巴比倫是這個國家的名字
[00:09:02.000 --> 00:09:04.900]  迦勒底是他的文字文化
[00:09:04.900 --> 00:09:07.800]  迦勒底人就是巴比倫
[00:09:07.800 --> 00:09:08.700]  那麼他說
[00:09:08.700 --> 00:09:12.200]  神我要興起迦勒底人
[00:09:12.200 --> 00:09:13.400]  就是巴比倫
[00:09:13.400 --> 00:09:17.200]  來管教猶大國
[00:09:17.200 --> 00:09:22.900]  來管教猶太人
[00:09:22.900 --> 00:09:25.400]  那麼他說你們
[00:09:25.400 --> 00:09:26.200]  告訴你們
[00:09:26.200 --> 00:09:27.900]  你們還不會信
[00:09:27.900 --> 00:09:30.700]  他知道人的心理
[00:09:30.700 --> 00:09:33.000]  那麼下面就
[00:09:33.000 --> 00:09:37.900]  哈巴國就跟神
[00:09:37.900 --> 00:09:41.100]  這個巴比倫是很殘忍的
[00:09:41.100 --> 00:09:42.800]  不管是亞蘇人
[00:09:42.800 --> 00:09:44.100]  或者是巴比倫
[00:09:44.100 --> 00:09:47.200]  他們都非常殘忍的
[00:09:47.200 --> 00:09:49.500]  這個殘忍到什麼程度呢
[00:09:49.500 --> 00:09:51.900]  亞蘇的一個軍隊
[00:09:51.900 --> 00:09:54.500]  征服了一個地方以後
[00:09:54.500 --> 00:09:57.400]  把有生命的這些人
[00:09:57.400 --> 00:09:59.400]  都殺了很多很多
[00:09:59.400 --> 00:10:01.700]  甚至可以把他的人頭割下來
[00:10:01.700 --> 00:10:04.400]  堆成一個金塔這樣的
[00:10:04.400 --> 00:10:07.000]  非常的殘酷的
[00:10:07.000 --> 00:10:10.600]  所以這個亞蘇跟巴比倫
[00:10:10.600 --> 00:10:12.300]  都是很殘酷的
[00:10:12.300 --> 00:10:16.700]  而且他們都是崇拜武力
[00:10:16.700 --> 00:10:18.200]  以這個軍隊
[00:10:18.200 --> 00:10:21.100]  以他們的軍隊的武力的強勢
[00:10:21.100 --> 00:10:26.100]  來征服周圍這些小的國家
[00:10:26.100 --> 00:10:29.400]  因為在第一章第十一節的時候
[00:10:29.400 --> 00:10:32.100]  他以自己的勢力為神
[00:10:32.100 --> 00:10:33.200]  他的勢力什麼呢
[00:10:33.200 --> 00:10:34.200]  就是軍隊
[00:10:34.200 --> 00:10:35.500]  就是他的武力
[00:10:35.500 --> 00:10:37.500]  他把這個當作他的神
[00:10:37.500 --> 00:10:40.100]  所以他們所敬拜的就是戰爭
[00:10:40.100 --> 00:10:43.300]  就是他們這個武力
[00:10:43.300 --> 00:10:46.300]  那麼神說我要興起這樣一個民族
[00:10:46.300 --> 00:10:50.100]  這樣一個國家來對付
[00:10:50.100 --> 00:10:51.200]  來管教
[00:10:51.200 --> 00:10:55.900]  來懲罰這個猶太人
[00:10:55.900 --> 00:10:57.600]  下面就第十二節
[00:10:57.600 --> 00:10:58.800]  第一章十二節
[00:10:58.800 --> 00:11:02.200]  先知就反駁神了
[00:11:02.200 --> 00:11:04.100]  他說你怎麼可以這樣呢
[00:11:04.100 --> 00:11:06.200]  這麼壞的巴比倫
[00:11:06.200 --> 00:11:09.400]  你怎麼可以用他來管教猶太人
[00:11:09.400 --> 00:11:10.800]  猶太人雖然壞
[00:11:10.800 --> 00:11:12.400]  可是巴比倫更壞
[00:11:12.400 --> 00:11:18.100]  你怎麼可以用更壞的人來懲罰壞人呢
[00:11:18.100 --> 00:11:20.800]  如果你用一個比較好人來懲罰他
[00:11:20.800 --> 00:11:22.200]  那我沒有話說
[00:11:22.200 --> 00:11:26.300]  你現在弄個壞蛋來懲罰一個壞人
[00:11:26.300 --> 00:11:27.600]  那麼這樣的話
[00:11:27.600 --> 00:11:31.600]  這個哈巴谷心裡頭他不平
[00:11:31.600 --> 00:11:37.100]  他說你不是從根骨就有吧
[00:11:37.100 --> 00:11:39.700]  他用這個三個點
[00:11:39.700 --> 00:11:42.900]  他用從三方面來反駁神
[00:11:42.900 --> 00:11:46.400]  你這樣的用巴比倫是不合理的
[00:11:46.400 --> 00:11:47.400]  第一個
[00:11:47.400 --> 00:11:50.100]  你不是永恆的嗎
[00:11:50.100 --> 00:11:50.800]  第十二節說
[00:11:50.800 --> 00:11:53.200]  你不是從根骨就有的嗎
[00:11:53.200 --> 00:11:55.400]  你是永恆的神吧
[00:11:55.400 --> 00:11:58.200]  你的百姓是你所揀選的
[00:11:58.200 --> 00:11:59.500]  你揀選了他們
[00:11:59.500 --> 00:12:01.800]  你又跟他們立了約
[00:12:01.800 --> 00:12:03.200]  那麼你是永恆的
[00:12:03.200 --> 00:12:04.800]  你的約也是永恆的
[00:12:04.800 --> 00:12:08.000]  你的百姓也是永遠是屬於你的
[00:12:08.000 --> 00:12:14.200]  你怎麼可以用這樣壞的人來懲罰你的百姓呢
[00:12:14.200 --> 00:12:16.000]  那麼你這樣做的話
[00:12:16.000 --> 00:12:19.800]  你給亞伯拉罕立的約在哪裡的呢
[00:12:19.800 --> 00:12:21.700]  你不是應許亞伯拉罕
[00:12:21.700 --> 00:12:24.200]  你的子孫要像天上的星
[00:12:24.200 --> 00:12:26.300]  要像海邊的沙那麼多吧
[00:12:26.300 --> 00:12:28.000]  你叫巴比倫過來的話
[00:12:28.000 --> 00:12:29.900]  他把人都給你殺掉了
[00:12:29.900 --> 00:12:32.100]  你的約怎麼能實現呢
[00:12:32.100 --> 00:12:37.600]  你不是有應許大衛說他的後裔一直要坐在王位上面嗎
[00:12:37.600 --> 00:12:39.400]  如果巴比倫來了以後
[00:12:39.400 --> 00:12:41.100]  把這些王都滅掉
[00:12:41.100 --> 00:12:42.200]  都推翻了
[00:12:42.200 --> 00:12:44.800]  你的應許在哪裡呢
[00:12:44.800 --> 00:12:48.500]  他說你不是根骨而有的嗎
[00:12:48.500 --> 00:12:49.400]  第二個
[00:12:49.400 --> 00:12:51.500]  他反駁神的
[00:12:51.500 --> 00:12:54.700]  就說根據神的性格
[00:12:54.700 --> 00:12:56.700]  頭一個根據神的永恆
[00:12:56.700 --> 00:12:58.800]  第二個根據神的性格
[00:12:58.800 --> 00:13:02.800]  他說閻華第十三節說
[00:13:02.800 --> 00:13:04.400]  你眼目清潔
[00:13:04.400 --> 00:13:05.900]  不堪脅騙
[00:13:05.900 --> 00:13:07.600]  你是聖潔的神
[00:13:07.600 --> 00:13:09.000]  你是聖潔的神
[00:13:09.000 --> 00:13:10.700]  你是公義的神
[00:13:10.700 --> 00:13:12.400]  你不能公義的神
[00:13:12.400 --> 00:13:16.500]  不能用不義的方法來達到你的目的
[00:13:16.500 --> 00:13:19.800]  你做事情你應該講公義講聖潔
[00:13:19.800 --> 00:13:23.000]  這麼壞的人你怎麼還用他呢
[00:13:23.000 --> 00:13:25.200]  這是根據神的聖潔
[00:13:25.200 --> 00:13:27.200]  第三個說
[00:13:27.200 --> 00:13:30.200]  這個底下有說了
[00:13:30.200 --> 00:13:33.800]  這些巴比倫他們是拜偶像的
[00:13:33.800 --> 00:13:36.300]  他們是拜偶像的
[00:13:36.300 --> 00:13:39.500]  那麼第十六節
[00:13:39.500 --> 00:13:41.600]  他什麼向往獻姬
[00:13:41.600 --> 00:13:43.800]  向往燒香
[00:13:43.800 --> 00:13:45.800]  還有種種的
[00:13:45.800 --> 00:13:50.200]  都說到巴比倫是拜偶像的
[00:13:50.200 --> 00:13:52.700]  那個亞伯拉罕
[00:13:52.700 --> 00:13:54.800]  他離開神呼召他
[00:13:54.800 --> 00:13:58.300]  叫他從迦勒底的烏爾出來
[00:13:58.300 --> 00:14:00.000]  迦勒底就是巴比倫
[00:14:00.000 --> 00:14:05.400]  烏爾就是巴比倫裡頭一個小的城市
[00:14:05.400 --> 00:14:11.200]  所以亞伯拉罕他生長在巴比倫一個拜偶像的城市
[00:14:11.200 --> 00:14:15.900]  所以巴比倫就是一個充滿偶像的地方
[00:14:15.900 --> 00:14:19.800]  可能比中國人拜的偶像的種類還要多
[00:14:19.800 --> 00:14:21.400]  各式各樣的偶像
[00:14:21.400 --> 00:14:23.500]  大大小小的偶像
[00:14:23.500 --> 00:14:26.300]  那麼這個是個拜偶像的地方
[00:14:26.300 --> 00:14:28.600]  那麼神
[00:14:28.600 --> 00:14:30.000]  你是真神
[00:14:30.000 --> 00:14:31.600]  他們是拜偶像的
[00:14:31.600 --> 00:14:34.900]  你怎麼可以用這拜偶像的人
[00:14:34.900 --> 00:14:39.000]  來戰勝這個拜真神的人呢
[00:14:39.000 --> 00:14:41.100]  猶太人是拜真神的
[00:14:41.100 --> 00:14:43.100]  你怎麼可以用拜偶像的人
[00:14:43.100 --> 00:14:48.600]  來征服這些這樣的一個你的聖潔的子民呢
[00:14:48.600 --> 00:14:53.100]  那這樣不是鼓勵他們更加的去拜偶像嗎
[00:14:53.100 --> 00:14:55.500]  所以他就反駁神
[00:14:55.500 --> 00:14:58.000]  我們看到哈瓦古
[00:14:58.000 --> 00:15:00.700]  他的膽子實在大
[00:15:00.700 --> 00:15:01.900]  質問神
[00:15:01.900 --> 00:15:02.600]  神回答了
[00:15:02.600 --> 00:15:03.700]  他還不聽
[00:15:03.700 --> 00:15:04.900]  反駁他
[00:15:04.900 --> 00:15:06.600]  他的折迴神呢
[00:15:06.600 --> 00:15:09.200]  就好像彼得
[00:15:09.200 --> 00:15:11.900]  折迴耶穌一樣的
[00:15:11.900 --> 00:15:13.400]  說萬萬不可
[00:15:13.400 --> 00:15:17.200]  你要喪屍這樣是不可以的
[00:15:17.200 --> 00:15:21.000]  人實在是不明白神的心
[00:15:21.000 --> 00:15:23.900]  但是我們的神是蠻有憐憫的
[00:15:23.900 --> 00:15:25.900]  他知道人的短處
[00:15:25.900 --> 00:15:28.300]  即使是哈瓦古這樣的人
[00:15:28.300 --> 00:15:30.500]  他這麼大膽折迴神
[00:15:30.500 --> 00:15:31.700]  反駁神
[00:15:31.700 --> 00:15:35.300]  神還是對他很有忍耐
[00:15:35.300 --> 00:15:38.000]  因為他也知道他不懂
[00:15:38.000 --> 00:15:39.500]  他不明白
[00:15:39.500 --> 00:15:44.300]  所以神就要在這個哈瓦古書裡頭
[00:15:44.300 --> 00:15:50.900]  在第二章開始慢慢的就跟他講
[00:15:50.900 --> 00:15:55.800]  為什麼神要這麼做
[00:15:55.800 --> 00:16:01.000]  那麼哈瓦古說了這句話以後
[00:16:01.000 --> 00:16:02.100]  第一章以後
[00:16:02.100 --> 00:16:03.900]  第二章他就說
[00:16:03.900 --> 00:16:07.400]  我要站在守望所
[00:16:07.400 --> 00:16:09.300]  他說我要站在守望所
[00:16:09.300 --> 00:16:14.100]  我要立在望樓上觀看
[00:16:14.100 --> 00:16:16.300]  過去我們讀到這個地方說
[00:16:16.300 --> 00:16:19.200]  那就說哈瓦古聽了神的話以後
[00:16:19.200 --> 00:16:21.000]  他就去禱告
[00:16:21.000 --> 00:16:22.800]  他就在守望台
[00:16:22.800 --> 00:16:23.900]  他就在看
[00:16:23.900 --> 00:16:25.000]  在守望
[00:16:25.000 --> 00:16:26.400]  其實不是
[00:16:26.400 --> 00:16:29.500]  就是哈瓦古反駁神以後
[00:16:29.500 --> 00:16:31.500]  他就發了脾氣了
[00:16:31.500 --> 00:16:33.900]  他說我要到守望所
[00:16:33.900 --> 00:16:36.100]  到一個地方去看一看
[00:16:36.100 --> 00:16:38.900]  到底巴比倫來不來
[00:16:38.900 --> 00:16:40.100]  他來不來
[00:16:40.100 --> 00:16:42.100]  你不是說要用他行法嗎
[00:16:42.100 --> 00:16:43.300]  現在我要看了
[00:16:43.300 --> 00:16:45.300]  我要在守望所看了
[00:16:45.300 --> 00:16:47.100]  我要在望樓上看了
[00:16:47.100 --> 00:16:53.200]  到底你說的話是不是能夠應驗
[00:16:53.200 --> 00:16:55.900]  那麼神怎麼回應呢
[00:16:55.900 --> 00:16:58.100]  神跟他說第二節
[00:16:58.100 --> 00:16:59.800]  第二章的第二節
[00:16:59.800 --> 00:17:00.900]  他對我說
[00:17:00.900 --> 00:17:04.700]  你將這個墨寺寫在板上
[00:17:04.700 --> 00:17:05.700]  誰的墨寺呢
[00:17:05.700 --> 00:17:06.900]  神的墨寺
[00:17:06.900 --> 00:17:08.900]  神有啟示給他
[00:17:08.900 --> 00:17:12.100]  他說你不是要站在那個地方看嗎
[00:17:12.100 --> 00:17:13.500]  你不要管看
[00:17:13.500 --> 00:17:15.000]  你弄塊牌子
[00:17:15.000 --> 00:17:18.000]  把我的話寫在上面
[00:17:18.000 --> 00:17:20.000]  寫在上面什麼
[00:17:20.000 --> 00:17:25.300]  就是唯一人應信得神
[00:17:25.300 --> 00:17:29.900]  他說你把這句話寫在上面
[00:17:29.900 --> 00:17:31.400]  給大家看
[00:17:31.400 --> 00:17:33.900]  叫過路的人都能看見
[00:17:33.900 --> 00:17:35.700]  他說這個墨寺呢
[00:17:35.700 --> 00:17:38.400]  有一定的時間
[00:17:38.400 --> 00:17:40.400]  但是快要應驗
[00:17:40.400 --> 00:17:42.300]  並不虛謊
[00:17:42.300 --> 00:17:43.400]  不是假的
[00:17:43.400 --> 00:17:45.600]  他雖然是詞言
[00:17:45.600 --> 00:17:46.800]  你還要很厚
[00:17:46.800 --> 00:17:50.200]  因為必然靈到不在詞言
[00:17:50.200 --> 00:17:52.400]  就是叫他寫什麼呢
[00:17:52.400 --> 00:17:53.900]  寫這句話
[00:17:53.900 --> 00:17:57.500]  一人應信得神
[00:17:57.500 --> 00:18:00.100]  這是神給他的回應
[00:18:00.100 --> 00:18:02.500]  雖然你現在不明白
[00:18:02.500 --> 00:18:06.100]  雖然你說了很多的理由來反駁
[00:18:06.100 --> 00:18:07.700]  可是你不明白
[00:18:07.700 --> 00:18:09.800]  那麼你現在堅持要看
[00:18:09.800 --> 00:18:11.800]  到底我說的話真不真
[00:18:11.800 --> 00:18:15.000]  那麼你也可以做塊牌子
[00:18:15.000 --> 00:18:16.400]  把這幾個字
[00:18:16.400 --> 00:18:19.000]  神的墨寺寫在上面
[00:18:19.000 --> 00:18:20.300]  給大家看
[00:18:20.300 --> 00:18:22.200]  到底我的話真不真
[00:18:22.200 --> 00:18:26.400]  那麼將來在災難臨到的時候
[00:18:26.400 --> 00:18:27.900]  怎麼得到保護
[00:18:27.900 --> 00:18:30.100]  怎麼得到神怎麼保守他們
[00:18:30.100 --> 00:18:32.300]  一人必應信得神
[00:18:32.300 --> 00:18:35.200]  就是神雖然有巴比倫人
[00:18:35.200 --> 00:18:38.100]  來懲罰猶太人
[00:18:38.100 --> 00:18:41.600]  但是猶太人中間的一人
[00:18:41.600 --> 00:18:43.900]  他們就神要保守
[00:18:43.900 --> 00:18:47.500]  這些藝人怎麼叫做能夠得到保守呢
[00:18:47.500 --> 00:18:49.100]  應信
[00:18:49.100 --> 00:18:51.200]  他們有信心
[00:18:51.200 --> 00:18:53.100]  他們有信心
[00:18:53.100 --> 00:18:55.200]  神就會保守他
[00:18:55.200 --> 00:18:56.400]  但是我們要注意
[00:18:56.400 --> 00:18:58.000]  這個地方的信
[00:18:58.000 --> 00:19:00.200]  不是一時的相信
[00:19:00.200 --> 00:19:01.400]  不是我今天信了
[00:19:01.400 --> 00:19:03.700]  以後我就把這個信就放下來
[00:19:03.700 --> 00:19:05.900]  就還做我自己的事情
[00:19:05.900 --> 00:19:09.500]  這個信是一個繼續不斷的信
[00:19:09.500 --> 00:19:13.000]  信心從來不是一時的相信
[00:19:13.000 --> 00:19:16.300]  一時的相信不是真的信心
[00:19:16.300 --> 00:19:17.600]  有時候你聽得到
[00:19:17.600 --> 00:19:18.700]  覺得很好
[00:19:18.700 --> 00:19:21.200]  一下子信了接受了
[00:19:21.200 --> 00:19:23.300]  不過以後就把它忘掉了
[00:19:23.300 --> 00:19:25.800]  那個不叫真的相信
[00:19:25.800 --> 00:19:30.100]  真的相信就是在保羅在羅馬書所提到的
[00:19:30.100 --> 00:19:32.200]  第一章提到的
[00:19:32.200 --> 00:19:34.700]  從信到信
[00:19:34.700 --> 00:19:36.200]  以至於信
[00:19:36.200 --> 00:19:39.500]  就一生中間你都是信的
[00:19:39.500 --> 00:19:41.800]  從你開始接受耶穌基督
[00:19:41.800 --> 00:19:44.500]  你應信接受耶穌基督
[00:19:44.500 --> 00:19:46.000]  然後你信了以後
[00:19:46.000 --> 00:19:48.600]  又繼續按照祂的話
[00:19:48.600 --> 00:19:49.900]  順服祂的話
[00:19:49.900 --> 00:19:53.500]  來活在祂的話的當中
[00:19:53.500 --> 00:19:55.300]  在你生活上行為上
[00:19:55.300 --> 00:19:57.700]  也是信而順服
[00:19:57.700 --> 00:19:59.700]  一直等到你見主的時候
[00:19:59.700 --> 00:20:01.200]  你還繼續信
[00:20:01.200 --> 00:20:03.400]  等候祂的來
[00:20:03.400 --> 00:20:05.900]  這樣的從開始信
[00:20:05.900 --> 00:20:08.200]  一直到最後的信
[00:20:08.200 --> 00:20:09.300]  一直信
[00:20:09.300 --> 00:20:10.900]  他說這樣的人
[00:20:10.900 --> 00:20:12.900]  繼續相信的人
[00:20:12.900 --> 00:20:14.500]  繼續相信神的人
