
[00:00:00.000 --> 00:00:03.000]  今天繼續跟大家思想羅馬書第七十六講
[00:02:57.000 --> 00:03:00.000]  莉莉亞和她姊妹和阿布林巴
[00:03:00.000 --> 00:03:03.000]  並與她們在處的宋聖圖安
[00:03:03.000 --> 00:03:14.000]  很容易呀 讀完這些名字
[00:03:14.000 --> 00:03:16.000]  都有些竅口
[00:03:16.000 --> 00:03:18.000]  他們很多是拉丁文背景
[00:03:18.000 --> 00:03:19.000]  或者希臘文背景
[00:03:19.000 --> 00:03:20.000]  或者猶太人的背景
[00:03:20.000 --> 00:03:24.000]  所以有時我們還讀 很多都像拉克
[00:03:24.000 --> 00:03:26.000]  但其實這些名字應該是當代
[00:03:26.000 --> 00:03:29.000]  這些都是在羅馬不同地方的僕人
[00:03:29.000 --> 00:03:31.000]  都是當時侍奉的領袖
[00:03:31.000 --> 00:03:34.000]  其實每個名字都代表很多的故事
[00:03:34.000 --> 00:03:36.000]  所以保羅很濃縮裏面
[00:03:36.000 --> 00:03:37.000]  講到這些人物的時候
[00:03:37.000 --> 00:03:38.000]  用不同的文案
[00:03:38.000 --> 00:03:41.000]  文案裏面又表達了文案的內涵裏面
[00:03:41.000 --> 00:03:44.000]  去突出這些領袖都有不同的特質
[00:03:44.000 --> 00:03:46.000]  特別保羅都突顯到
[00:03:46.000 --> 00:03:48.000]  這班侍奉的弟兄姊妹
[00:03:48.000 --> 00:03:50.000]  不同的人都能夠追求一樣
[00:03:50.000 --> 00:03:52.000]  成為榜樣的特質
[00:03:52.000 --> 00:03:54.000]  一個蒙神喜悅的教會的特質
[00:03:54.000 --> 00:03:57.000]  一個能夠為主發光的福音基地的特質
[00:03:57.000 --> 00:04:00.000]  就是有眾多充滿榜樣的基督徒
[00:04:00.000 --> 00:04:02.000]  所以當我們領袖神的使命
[00:04:02.000 --> 00:04:04.000]  要將福音傳到地極
[00:04:04.000 --> 00:04:06.000]  為主發光的時候
[00:04:06.000 --> 00:04:08.000]  其中關鍵是否我們興起更多
[00:04:08.000 --> 00:04:10.000]  有美好榜樣的基督徒呢
[00:04:10.000 --> 00:04:13.000]  福音發展的大策略就是作榜樣
[00:04:13.000 --> 00:04:15.000]  當保羅寫完羅馬書之後
[00:04:15.000 --> 00:04:18.000]  就去到伊弗所附近
[00:04:18.000 --> 00:04:20.000]  與伊弗所教會話別
[00:04:20.000 --> 00:04:22.000]  話別的時候說了一句明句
[00:04:22.000 --> 00:04:26.000]  「我凡事給你們作榜樣」
[00:04:26.000 --> 00:04:28.000]  保羅其中給自己一個生命的目標
[00:04:28.000 --> 00:04:30.000]  就是博助榜樣
[00:04:30.000 --> 00:04:31.000]  將他感染
[00:04:31.000 --> 00:04:33.000]  將耶穌基督學習到的道理
[00:04:33.000 --> 00:04:35.000]  活出來去感染其他人
[00:04:35.000 --> 00:04:37.000]  所以懷疑教會中有一個字眼
[00:04:37.000 --> 00:04:39.000]  就是「生命影響生命」
[00:04:39.000 --> 00:04:42.000]  他不但自己立志做榜樣
[00:04:42.000 --> 00:04:44.000]  去鼓勵人去做榜樣
[00:04:44.000 --> 00:04:47.000]  一個明句提摩在前書第四章十二節
[00:04:47.000 --> 00:04:48.000]  一起讀吧
[00:04:48.000 --> 00:04:51.000]  「不可叫人小看你年輕
[00:04:51.000 --> 00:04:55.000]  總要在言語、行為、愛心、信心、清潔上
[00:04:55.000 --> 00:04:57.000]  都作信徒的榜樣」
[00:04:57.000 --> 00:05:00.000]  我們是否一個做榜樣的人呢
[00:05:00.000 --> 00:05:02.000]  事後給了一個類似的說法
[00:05:02.000 --> 00:05:03.000]  一個侍奉者
[00:05:03.000 --> 00:05:06.000]  他說「不是合濟你所託付你們的
[00:05:06.000 --> 00:05:10.000]  乃是作群揚的榜樣」
[00:05:10.000 --> 00:05:12.000]  我很喜歡保羅這句明句
[00:05:12.000 --> 00:05:15.000]  在那麼多前書第四章和十一章
[00:05:15.000 --> 00:05:16.000]  一起讀吧
[00:05:16.000 --> 00:05:19.000]  「所以我求你們效法我
[00:05:19.000 --> 00:05:21.000]  你們效法我
[00:05:21.000 --> 00:05:24.000]  就像我效法基督一樣」
[00:05:24.000 --> 00:05:25.000]  保羅很特別
[00:05:25.000 --> 00:05:27.000]  求他們效法我
[00:05:27.000 --> 00:05:31.000]  求他的門徒或信徒效法他
[00:05:31.000 --> 00:05:34.000]  但我見到有些父母又相反
[00:05:34.000 --> 00:05:36.000]  有些父母有些良心
[00:05:36.000 --> 00:05:38.000]  但自己有很多問題
[00:05:38.000 --> 00:05:39.000]  經常跟兒子說
[00:05:39.000 --> 00:05:41.000]  「兒子,不要學我這件事
[00:05:41.000 --> 00:05:43.000]  這件事是不好的」
[00:05:43.000 --> 00:05:45.000]  有些姐妹脾氣大
[00:05:45.000 --> 00:05:48.000]  發脾氣後跟兒子說
[00:05:48.000 --> 00:05:51.000]  「兒子,媽媽有很多東西要學
[00:05:51.000 --> 00:05:53.000]  不要學這件事」
[00:05:53.000 --> 00:05:56.000]  假如你跟弟子相處
[00:05:56.000 --> 00:05:57.000]  在教會相處
[00:05:57.000 --> 00:05:59.000]  如果你夠膽跟他說
[00:05:59.000 --> 00:06:01.000]  「你要效法我」
[00:06:01.000 --> 00:06:04.000]  請問你會有好的表現嗎
[00:06:04.000 --> 00:06:07.000]  多不多弟子會夠膽對其他弟子說
[00:06:07.000 --> 00:06:09.000]  「你跟著我做就行了
[00:06:09.000 --> 00:06:11.000]  這樣就好了」
[00:06:11.000 --> 00:06:12.000]  多不多
[00:06:12.000 --> 00:06:13.000]  其實都不是很多
[00:06:13.000 --> 00:06:14.000]  一方面謙卑
[00:06:14.000 --> 00:06:16.000]  一方面都怕自己很多東西不行
[00:06:16.000 --> 00:06:19.000]  怎敢叫人跟著走
[00:06:19.000 --> 00:06:20.000]  但如果能夠有一個人
[00:06:20.000 --> 00:06:22.000]  像保羅一樣有信心
[00:06:22.000 --> 00:06:24.000]  又真是充滿良心
[00:06:24.000 --> 00:06:27.000]  「你,我求你效法我」
[00:06:27.000 --> 00:06:30.000]  請問這個人有沒有榜樣
[00:06:30.000 --> 00:06:33.000]  需要很多榜樣才有信心說這句嗎
[00:06:33.000 --> 00:06:35.000]  需要很多榜樣才有信心說這句嗎
[00:06:35.000 --> 00:06:37.000]  所以好像我們一年的標題
[00:06:37.000 --> 00:06:39.000]  活像基督
[00:06:39.000 --> 00:06:43.000]  因為教會的強盛能夠在地上發光
[00:06:43.000 --> 00:06:46.000]  需要很多人能夠效法耶穌基督的生命
[00:06:46.000 --> 00:06:48.000]  活像耶穌的生命
[00:06:48.000 --> 00:06:50.000]  在這世代充滿了很多黑暗
[00:06:50.000 --> 00:06:53.000]  聖誕節都有一些不開心的故事
[00:06:53.000 --> 00:06:55.000]  今天有一個大新聞
[00:06:55.000 --> 00:06:57.000]  就是美國一個槍戰
[00:06:57.000 --> 00:06:59.000]  一個二十歲的年輕人
[00:06:59.000 --> 00:07:02.000]  先射死自己家裡的媽媽
[00:07:02.000 --> 00:07:04.000]  然後去到一個小學裡
[00:07:04.000 --> 00:07:06.000]  射死二十七人
[00:07:06.000 --> 00:07:08.000]  射死了校長
[00:07:08.000 --> 00:07:10.000]  射死了一些老師
[00:07:10.000 --> 00:07:12.000]  射死了二十個小孩
[00:07:12.000 --> 00:07:13.000]  今天看報紙
[00:07:13.000 --> 00:07:14.000]  有些小孩六歲到七歲
[00:07:14.000 --> 00:07:16.000]  大家一年級的學生
[00:07:16.000 --> 00:07:18.000]  同樣每個小孩都射幾槍
[00:07:18.000 --> 00:07:19.000]  一個很恐怖
[00:07:19.000 --> 00:07:21.000]  不知道射死人還要射幾槍
[00:07:21.000 --> 00:07:23.000]  每個小孩都射死一槍的情況
[00:07:23.000 --> 00:07:27.000]  美國總統奧巴馬都為此哭泣
[00:07:27.000 --> 00:07:30.000]  全國下半期哀悼
[00:07:30.000 --> 00:07:32.000]  我看那篇新聞一幕很特別
[00:07:32.000 --> 00:07:37.000]  說到巴基斯坦有些小孩聽到新聞
[00:07:37.000 --> 00:07:40.000]  就掛念美國
[00:07:40.000 --> 00:07:42.000]  點一些蠟燭紀念美國人
[00:07:42.000 --> 00:07:44.000]  說美國槍戰
[00:07:44.000 --> 00:07:46.000]  我們巴基斯坦人都掛念你
[00:07:46.000 --> 00:07:49.000]  一方面說到這個故事
[00:07:49.000 --> 00:07:52.000]  有時都影響世界的故事漣漪
[00:07:52.000 --> 00:07:53.000]  另一方面想起
[00:07:53.000 --> 00:07:55.000]  一方面好
[00:07:55.000 --> 00:07:57.000]  巴基斯坦人掛念美國
[00:07:57.000 --> 00:07:58.000]  但問一個問題
[00:07:58.000 --> 00:08:01.000]  美國在今天其中一個失敗的地方
[00:08:01.000 --> 00:08:04.000]  可不可以成為世界的榜樣
[00:08:04.000 --> 00:08:07.000]  未必可以
[00:08:07.000 --> 00:08:09.000]  所以當聖經提醒我們
[00:08:09.000 --> 00:08:10.000]  在基督徒的時候
[00:08:10.000 --> 00:08:11.000]  我們不是有些好的榜樣給人
[00:08:11.000 --> 00:08:13.000]  在黑暗裏面能夠發光
[00:08:13.000 --> 00:08:15.000]  越黑暗的地方的時候
[00:08:15.000 --> 00:08:16.000]  越需要光
[00:08:16.000 --> 00:08:18.000]  黑暗裏面的光特別珍貴
[00:08:18.000 --> 00:08:20.000]  我們講到香港
[00:08:20.000 --> 00:08:23.000]  經常講到大陸的食物問題
[00:08:23.000 --> 00:08:26.000]  地溝油都來到香港
[00:08:26.000 --> 00:08:28.000]  大家收到一些短訊
[00:08:28.000 --> 00:08:29.000]  WhatsApp
[00:08:29.000 --> 00:08:33.000]  說你隔壁有間酒樓有地溝油
[00:08:33.000 --> 00:08:35.000]  我最初都沒有留意這個新聞
[00:08:35.000 --> 00:08:36.000]  我跟網友傾談
[00:08:36.000 --> 00:08:37.000]  很誇嚴
[00:08:37.000 --> 00:08:38.000]  只有一間
[00:08:38.000 --> 00:08:41.000]  前一陣子跟你吃過了
[00:08:41.000 --> 00:08:43.000]  總有一間去隔壁
[00:08:43.000 --> 00:08:46.000]  我們有時關心中國
[00:08:46.000 --> 00:08:47.000]  關心國內
[00:08:47.000 --> 00:08:48.000]  很想香港做榜樣
[00:08:48.000 --> 00:08:50.000]  自己都是這樣
[00:08:50.000 --> 00:08:51.000]  我有一次吃飯的時候
[00:08:51.000 --> 00:08:54.000]  跟一個飲食界的姐妹聊天
[00:08:54.000 --> 00:08:56.000]  她講了一個問題
[00:08:56.000 --> 00:08:58.000]  她說其實都應該知道
[00:08:58.000 --> 00:08:59.000]  舉例
[00:08:59.000 --> 00:09:00.000]  我給你一個例子
[00:09:00.000 --> 00:09:02.000]  一般買油10元的
[00:09:02.000 --> 00:09:04.000]  6元、5元都賣給你
[00:09:04.000 --> 00:09:06.000]  廣東一句說話
[00:09:06.000 --> 00:09:08.000]  哪有甲冷
[00:09:08.000 --> 00:09:10.000]  隨街跳
[00:09:10.000 --> 00:09:12.000]  你明知5元都買到的東西
[00:09:12.000 --> 00:09:15.000]  當然有很多複雜的
[00:09:15.000 --> 00:09:17.000]  很多時候做生意的人
[00:09:17.000 --> 00:09:19.000]  就染著良心
[00:09:19.000 --> 00:09:22.000]  怎能夠成為榜樣呢
[00:09:22.000 --> 00:09:25.000]  香港最受尊重的一個機構公司
[00:09:25.000 --> 00:09:26.000]  就是匯豐
[00:09:26.000 --> 00:09:28.000]  這個星期匯豐有一個大新聞
[00:09:28.000 --> 00:09:31.000]  因為花錢的時候要罰150億
[00:09:31.000 --> 00:09:33.000]  我想這150億不如
[00:09:33.000 --> 00:09:35.000]  再慈善就好了
[00:09:35.000 --> 00:09:37.000]  納到美國稅
[00:09:37.000 --> 00:09:40.000]  但前兩年你記得
[00:09:40.000 --> 00:09:43.000]  當外國的匯豐不賺錢
[00:09:43.000 --> 00:09:45.000]  就解僱香港匯豐
[00:09:45.000 --> 00:09:47.000]  香港最賺錢就解僱香港匯豐
[00:09:47.000 --> 00:09:49.000]  我想這150億
[00:09:49.000 --> 00:09:52.000]  香港又不知道會不會被解僱
[00:09:52.000 --> 00:09:56.000]  一個地方這麼高貴
[00:09:56.000 --> 00:09:58.000]  這麼有名望的公司
[00:09:58.000 --> 00:10:01.000]  都可以有黑暗的環境
[00:10:01.000 --> 00:10:03.000]  大學裡面有教授
[00:10:03.000 --> 00:10:05.000]  被校長說
[00:10:05.000 --> 00:10:08.000]  他寫的東西絕無根據
[00:10:08.000 --> 00:10:10.000]  並不正確
[00:10:10.000 --> 00:10:14.000]  結果浸大校長要向中大鄭重道歉
[00:10:14.000 --> 00:10:16.000]  其實聖經裡面說到
[00:10:16.000 --> 00:10:18.000]  人心都有敗壞的時候
[00:10:18.000 --> 00:10:20.000]  什麼階層都有敗壞
[00:10:20.000 --> 00:10:22.000]  基督我們的責任就是
[00:10:22.000 --> 00:10:24.000]  成為社會的良心
[00:10:24.000 --> 00:10:26.000]  成為世上的光
[00:10:26.000 --> 00:10:28.000]  我們是不是在黑暗裡發光
[00:10:28.000 --> 00:10:30.000]  接下來就是聖誕節
[00:10:30.000 --> 00:10:32.000]  當聖經預言耶穌的誕生的時候
[00:10:32.000 --> 00:10:34.000]  其中一個名句就是
[00:10:34.000 --> 00:10:36.000]  以塞修第九章第二節
[00:10:36.000 --> 00:10:38.000]  一起讀第九章第二節
[00:10:38.000 --> 00:10:41.000]  在黑暗中行走的百姓
[00:10:41.000 --> 00:10:43.000]  看見了大江
[00:10:43.000 --> 00:10:45.000]  住在死淫之地的人
[00:10:45.000 --> 00:10:47.000]  有江照耀他們
[00:10:47.000 --> 00:10:49.000]  黑暗的世代
[00:10:49.000 --> 00:10:52.000]  死淫死亡的世代
[00:10:52.000 --> 00:10:56.000]  有江有大江照耀他們
[00:10:56.000 --> 00:10:58.000]  所以基督的責任就是
[00:10:58.000 --> 00:11:01.000]  活出在艱難世代的一個榜樣
[00:11:01.000 --> 00:11:04.000]  保羅進入問安的說話裡面
[00:11:04.000 --> 00:11:08.000]  首先用了飛比做榜樣
[00:11:08.000 --> 00:11:11.000]  早期教會在弱勢
[00:11:11.000 --> 00:11:12.000]  在艱難
[00:11:12.000 --> 00:11:14.000]  在逼迫裡面
[00:11:14.000 --> 00:11:16.000]  竟然最終改變了
[00:11:16.000 --> 00:11:18.000]  強權的羅馬帝國
[00:11:18.000 --> 00:11:20.000]  其中一個關鍵就是
[00:11:20.000 --> 00:11:23.000]  早期教會有很多追求認識主的人
[00:11:23.000 --> 00:11:27.000]  成為很多充滿耶穌基督美好香氣的生命
[00:11:27.000 --> 00:11:28.000]  他們不同階層
[00:11:28.000 --> 00:11:30.000]  不同背景的弟兄姊妹
[00:11:30.000 --> 00:11:31.000]  都在他們的階層
[00:11:31.000 --> 00:11:32.000]  在他們的環境裡面
[00:11:32.000 --> 00:11:33.000]  在地區裡面
[00:11:33.000 --> 00:11:35.000]  有美好的見證
[00:11:35.000 --> 00:11:38.000]  在保羅向羅馬問安裡面
[00:11:38.000 --> 00:11:40.000]  提到27個名字裡面
[00:11:40.000 --> 00:11:42.000]  有10個應該可能是姊妹
[00:11:42.000 --> 00:11:44.000]  他們來自不同階層
[00:11:44.000 --> 00:11:47.000]  有些人用他們用語的名字
[00:11:47.000 --> 00:11:49.000]  推測他們是貴族的背景
[00:11:49.000 --> 00:11:51.000]  有些可能是奴隸的名字
[00:11:51.000 --> 00:11:52.000]  可能是奴隸的背景
[00:11:52.000 --> 00:11:54.000]  有些外省的背景
[00:11:54.000 --> 00:11:55.000]  不同的民族的背景
[00:11:55.000 --> 00:11:57.000]  發現這些無論貴族
[00:11:57.000 --> 00:11:58.000]  或者貧窮的人
[00:11:58.000 --> 00:12:00.000]  或者外省的羅馬人
[00:12:00.000 --> 00:12:01.000]  猶太人
[00:12:01.000 --> 00:12:03.000]  都是能夠有好的榜樣
[00:12:03.000 --> 00:12:06.000]  再加上保羅鞏固他們這個信仰的時候
[00:12:06.000 --> 00:12:08.000]  成為一個人才濟濟
[00:12:08.000 --> 00:12:10.000]  早期一個重要的福音基地
[00:12:10.000 --> 00:12:13.000]  問安裡面第一個人物
[00:12:13.000 --> 00:12:15.000]  保羅第十六章第一節說
[00:12:15.000 --> 00:12:17.000]  向羅馬推薦一個姊妹
[00:12:17.000 --> 00:12:19.000]  叫做菲比
[00:12:19.000 --> 00:12:21.000]  首先形容她是姊妹
[00:12:21.000 --> 00:12:24.000]  她最重要的身份就是主內的家人
[00:12:24.000 --> 00:12:26.000]  主內的兄弟姊妹
[00:12:26.000 --> 00:12:29.000]  叫菲比
[00:12:29.000 --> 00:12:30.000]  聖經很特別
[00:12:30.000 --> 00:12:33.000]  聖經稱讚她的名字後來都流行
[00:12:33.000 --> 00:12:36.000]  Mary Peter Paul John
[00:12:36.000 --> 00:12:38.000]  多不多人用
[00:12:38.000 --> 00:12:41.000]  天使Michael很多人用
[00:12:41.000 --> 00:12:42.000]  菲比都很多人用
[00:12:42.000 --> 00:12:43.000]  聖經稱讚她的名字
[00:12:43.000 --> 00:12:44.000]  世界都很喜歡用
[00:12:44.000 --> 00:12:47.000]  因為這些名字變了很美麗
[00:12:47.000 --> 00:12:49.000]  很使人喜悅的名字
[00:12:49.000 --> 00:12:53.000]  她是堅夾尼教會的女執事
[00:12:53.000 --> 00:12:57.000]  堅夾尼就是哥倫多教會旁邊一個小的地方
[00:12:57.000 --> 00:12:58.000]  在碼頭的地方
[00:12:58.000 --> 00:13:00.000]  可能是哥倫多教會的分堂
[00:13:00.000 --> 00:13:03.000]  可能這些地方有很多船出入的地方
[00:13:03.000 --> 00:13:05.000]  是一個很繁榮的小鎮
[00:13:05.000 --> 00:13:07.000]  在這個小鎮裡面的教會
[00:13:07.000 --> 00:13:09.000]  還是教會的女執事
[00:13:09.000 --> 00:13:11.000]  希臘文用的表達
[00:13:11.000 --> 00:13:14.000]  有一種男性的名詞和女性的名詞表達
[00:13:14.000 --> 00:13:16.000]  好像英文的例子
[00:13:16.000 --> 00:13:18.000]  英文的他字是he
[00:13:18.000 --> 00:13:22.000]  女性是she
[00:13:22.000 --> 00:13:25.000]  所以同一個名詞有女性和男性
[00:13:25.000 --> 00:13:27.000]  希臘文全部都有男性和女性
[00:13:27.000 --> 00:13:29.000]  這是女的執事
[00:13:29.000 --> 00:13:30.000]  有些人是女性
[00:13:30.000 --> 00:13:31.000]  女的僕人
[00:13:31.000 --> 00:13:33.000]  因為執事和服事是一樣的
[00:13:33.000 --> 00:13:36.000]  女的執事是女的領袖
[00:13:36.000 --> 00:13:37.000]  聖經再說
[00:13:37.000 --> 00:13:42.000]  保羅說請你們為主接待他
[00:13:42.000 --> 00:13:44.000]  合乎聖徒的體統
[00:13:44.000 --> 00:13:46.000]  即是按照你的聖徒
[00:13:46.000 --> 00:13:48.000]  接受彼此主內的弟兄姊妹去接待他
[00:13:48.000 --> 00:13:51.000]  他再說他在何事上要你們幫助
[00:13:51.000 --> 00:13:53.000]  你們就幫助他
[00:13:53.000 --> 00:13:55.000]  為甚麼特別說這麼長呢
[00:13:55.000 --> 00:13:57.000]  因為一般聖經學者認為
[00:13:57.000 --> 00:14:00.000]  保羅寫了其中生命最重要的書卷
[00:14:00.000 --> 00:14:01.000]  就是羅馬書
[00:14:01.000 --> 00:14:03.000]  委託妃婢姊妹
[00:14:03.000 --> 00:14:04.000]  女執事
[00:14:04.000 --> 00:14:06.000]  將羅馬書坐船
[00:14:06.000 --> 00:14:09.000]  從哥倫多這個地區坐到羅馬
[00:14:09.000 --> 00:14:13.000]  所以是帶著羅馬書去到羅馬的使者
[00:14:13.000 --> 00:14:16.000]  所以保羅就邀請他們接待這個使者
[00:14:16.000 --> 00:14:18.000]  按照聖徒的體統去接待他
[00:14:18.000 --> 00:14:19.000]  去到那個地方接待的時候
[00:14:19.000 --> 00:14:20.000]  有甚麼需要你幫他
[00:14:20.000 --> 00:14:22.000]  所以很特別的是
[00:14:22.000 --> 00:14:25.000]  保羅差派這個人生最重要的書卷
[00:14:25.000 --> 00:14:26.000]  羅馬書的時候
[00:14:26.000 --> 00:14:28.000]  不是找一個弟兄帶團去
[00:14:28.000 --> 00:14:30.000]  是一個姊妹帶團去
[00:14:30.000 --> 00:14:31.000]  一個妃婢
[00:14:31.000 --> 00:14:33.000]  然後再說妃婢
[00:14:33.000 --> 00:14:35.000]  因她素來幫助許多人
[00:14:35.000 --> 00:14:37.000]  也幫助了我
[00:14:37.000 --> 00:14:39.000]  幫助原文是一個名詞
[00:14:39.000 --> 00:14:41.000]  英文有些翻譯叫Patreon
[00:14:41.000 --> 00:14:42.000]  一個贊助者
[00:14:42.000 --> 00:14:46.000]  當代一些有地位有能力的弟兄姊妹
[00:14:46.000 --> 00:14:48.000]  他可能在那個地方建立一個會堂
[00:14:48.000 --> 00:14:51.000]  自己建或主力去籌款
[00:14:51.000 --> 00:14:53.000]  或者用自己的物業
[00:14:53.000 --> 00:14:55.000]  做了一個教會聚會的地方
[00:14:55.000 --> 00:14:58.000]  或者讓周遊的傳統人
[00:14:58.000 --> 00:15:01.000]  住在家裡扶持傳統人
[00:15:01.000 --> 00:15:04.000]  所以變成贊助者幫助者
[00:15:04.000 --> 00:15:07.000]  保羅說這位姊妹幫過許多人
[00:15:07.000 --> 00:15:09.000]  也幫過保羅
[00:15:09.000 --> 00:15:11.000]  甚至可能保羅寫羅馬書
[00:15:11.000 --> 00:15:13.000]  在他家裡寫也不奇怪
[00:15:13.000 --> 00:15:14.000]  所以剛才說到
[00:15:14.000 --> 00:15:17.000]  這個妃婢是一個大有能力的人
[00:15:17.000 --> 00:15:19.000]  是教會的侍奉努力的人
[00:15:19.000 --> 00:15:21.000]  我看這個妃婢的特色就是
[00:15:21.000 --> 00:15:24.000]  一個出錢、出力、出時間
[00:15:24.000 --> 00:15:26.000]  出生命的侍奉者
[00:15:26.000 --> 00:15:28.000]  很多時候我們有沒有這些
[00:15:28.000 --> 00:15:31.000]  出錢、出力、出時間、出生命的侍奉者
[00:15:31.000 --> 00:15:32.000]  在耶穌時代
[00:15:32.000 --> 00:15:37.000]  也有很多這些有出力、出錢、出生命、出時間的門徒
[00:15:37.000 --> 00:15:39.000]  在路加分講到第八章說
[00:15:39.000 --> 00:15:42.000]  耶穌周遊各城各鄉
[00:15:42.000 --> 00:15:44.000]  傳講神的福音
[00:15:44.000 --> 00:15:47.000]  首先說耶穌那時同去有十二個門徒
[00:15:47.000 --> 00:15:50.000]  但當時的耶穌和門徒都很貧窮
[00:15:50.000 --> 00:15:52.000]  到基層的生活
[00:15:52.000 --> 00:15:54.000]  再記載有些婦女
[00:15:54.000 --> 00:15:56.000]  是被神給耶穌醫治的
[00:15:56.000 --> 00:15:58.000]  是被鬼扶的
[00:15:58.000 --> 00:15:59.000]  其中包括
[00:15:59.000 --> 00:16:02.000]  又得醫治的其中包括莫大拉的瑪利亞
[00:16:02.000 --> 00:16:04.000]  還有一個就是高官的
[00:16:04.000 --> 00:16:06.000]  希律的家宰
[00:16:06.000 --> 00:16:08.000]  希律的管家
[00:16:08.000 --> 00:16:11.000]  撫薩的妻子約阿娜
[00:16:11.000 --> 00:16:13.000]  還有其他的婦女
[00:16:13.000 --> 00:16:15.000]  先記載這班的婦女
[00:16:15.000 --> 00:16:16.000]  又跟著耶穌的傳道
[00:16:16.000 --> 00:16:18.000]  再講一句就是
[00:16:18.000 --> 00:16:23.000]  都是用自己的財物供給門徒
[00:16:23.000 --> 00:16:24.000]  耶穌和門徒
[00:16:24.000 --> 00:16:26.000]  就是說當代有一班人
[00:16:26.000 --> 00:16:28.000]  不單是熱心的傳道
[00:16:28.000 --> 00:16:32.000]  就是出錢出力去支援耶穌的侍奉工作
[00:16:32.000 --> 00:16:35.000]  在路加分第七章又記載另一個人物
[00:16:35.000 --> 00:16:37.000]  叫伯夫長
[00:16:37.000 --> 00:16:42.000]  是意大利羅馬背景的一些兵官
[00:16:42.000 --> 00:16:45.000]  說到伯夫長有一個僕人病了
[00:16:45.000 --> 00:16:50.000]  伯夫長就找猶太人幾個長老去找耶穌
[00:16:50.000 --> 00:16:53.000]  請求耶穌來救他的僕人
[00:16:53.000 --> 00:16:56.000]  猶太人去見耶穌就這樣說
[00:16:56.000 --> 00:16:59.000]  你給他行者是他所佩得的
[00:16:59.000 --> 00:17:00.000]  應該幫他的
[00:17:00.000 --> 00:17:01.000]  為什麼?
[00:17:01.000 --> 00:17:03.000]  他說因為他愛我們的百姓
[00:17:03.000 --> 00:17:06.000]  給我們建造會堂
[00:17:06.000 --> 00:17:08.000]  就是說伯夫長雖然愛幫人
[00:17:08.000 --> 00:17:10.000]  可能有敬畏神的心
[00:17:10.000 --> 00:17:11.000]  幫猶太人
[00:17:11.000 --> 00:17:14.000]  有社區管轄的地區的猶太人
[00:17:14.000 --> 00:17:16.000]  幫他們建造會堂
[00:17:16.000 --> 00:17:19.000]  所以有時候神給一些人有能力
[00:17:19.000 --> 00:17:21.000]  他又能夠出錢出力
[00:17:21.000 --> 00:17:22.000]  是很蒙人
[00:17:22.000 --> 00:17:24.000]  耶穌就很願意去幫伯夫長
[00:17:24.000 --> 00:17:27.000]  但途中就遇到伯夫長一個僕人
