
[00:00:00.000 --> 00:00:01.620]  今晚是平安夜
[00:11:53.820 --> 00:11:55.820]  路加的作者告訴我們
[00:11:55.820 --> 00:11:58.820]  這位掌權者降生的記號
[00:11:58.820 --> 00:12:02.820]  就出現在這個小城巴黎行這個地方
[00:12:02.820 --> 00:12:09.820]  第一節或者其中一個較為簡單直接的去認識一個城市的角度
[00:12:09.820 --> 00:12:12.820]  就是在於它出現了什麼歷史偉人
[00:12:12.820 --> 00:12:14.820]  又或者再看得細緻一點
[00:12:14.820 --> 00:12:17.820]  在那個城市居住的那些人
[00:12:17.820 --> 00:12:20.820]  其實具備了什麼樣的生命素質
[00:12:20.820 --> 00:12:23.820]  你會怎樣看香港
[00:12:23.820 --> 00:12:25.820]  請你記住
[00:12:25.820 --> 00:12:30.820]  上帝揀選了巴黎行去承載舊主降生的記號
[00:12:30.820 --> 00:12:36.820]  其實是一件顛覆了我們概念的事情
[00:12:36.820 --> 00:12:38.820]  我們再看下去就發現
[00:12:38.820 --> 00:12:40.820]  天使將這個記號告訴了一班人
[00:12:40.820 --> 00:12:42.820]  這班人我們都知道
[00:12:42.820 --> 00:12:43.820]  看了很多次了
[00:12:43.820 --> 00:12:44.820]  是牧羊人
[00:12:44.820 --> 00:12:47.820]  你有沒有覺得很奇異
[00:12:47.820 --> 00:12:49.820]  可能你信了很多年
[00:12:49.820 --> 00:12:52.820]  你很自然地接受了這個聖經的故事很多年
[00:12:52.820 --> 00:12:54.820]  但今晚我們再想一想
[00:12:54.820 --> 00:12:57.820]  為什麼是牧羊人呢
[00:12:57.820 --> 00:13:01.820]  巴黎行的野地就是牧羊人放羊的地方
[00:13:01.820 --> 00:13:04.820]  是屬於半沙漠的乾燥地帶
[00:13:04.820 --> 00:13:08.820]  有時候我們會稱之為礦野或者半礦野的地方
[00:13:08.820 --> 00:13:10.820]  這個超過一千年的牧場
[00:13:10.820 --> 00:13:13.820]  是被視為巴黎行的標誌
[00:13:13.820 --> 00:13:14.820]  正如我說
[00:13:14.820 --> 00:13:15.820]  今天去朝聖的時候
[00:13:15.820 --> 00:13:17.820]  你都仍然是可能
[00:13:17.820 --> 00:13:19.820]  是一定有可能
[00:13:19.820 --> 00:13:20.820]  只要你刻意去就見到了
[00:13:20.820 --> 00:13:23.820]  其實巴黎行仍然是有大大小小的牧場
[00:13:23.820 --> 00:13:27.820]  這個就成為了巴黎行過千年來的標誌
[00:13:27.820 --> 00:13:29.820]  這片的礦野地
[00:13:29.820 --> 00:13:31.820]  如果和巴黎行城裏面的相比
[00:13:31.820 --> 00:13:33.820]  其實是有很明顯的分別
[00:13:33.820 --> 00:13:36.820]  這些牧羊人是不會住在城裏面
[00:13:36.820 --> 00:13:39.820]  他們工作居住和生活的地方
[00:13:39.820 --> 00:13:42.820]  其實都是在城外的這些牧場的地方
[00:13:42.820 --> 00:13:44.820]  牧羊人當然不是城市人
[00:13:44.820 --> 00:13:47.820]  在猶太人的生活習性和文化裏面
[00:13:47.820 --> 00:13:51.820]  牧羊工作其實是被視為一種卑微
[00:13:51.820 --> 00:13:55.820]  或者低下階層的人才去做的工作
[00:13:55.820 --> 00:13:57.820]  不過我們想深一層
[00:13:57.820 --> 00:13:59.820]  其實這班牧羊人世世代代
[00:13:59.820 --> 00:14:02.820]  除了是對經濟生產有所貢獻之外
[00:14:02.820 --> 00:14:05.820]  其實更加重要就是在聖經的立場
[00:14:05.820 --> 00:14:09.820]  在聖殿在很多祭壇上所獻祭的羊羔
[00:14:09.820 --> 00:14:12.820]  正正就是這班低下階層的牧羊人
[00:14:12.820 --> 00:14:17.820]  所牧養出來的主要獻祭的材料
[00:14:17.820 --> 00:14:21.820]  先知尼加接著在五章第四節那裏說
[00:14:21.820 --> 00:14:25.820]  他必起來 倚靠耶和華的大能
[00:14:25.820 --> 00:14:28.820]  並耶和華他神之名的威嚴
[00:14:28.820 --> 00:14:30.820]  牧養他的羊群
[00:14:30.820 --> 00:14:34.820]  這個他所說的都是那位救主
[00:14:34.820 --> 00:14:35.820]  很奇妙
[00:14:35.820 --> 00:14:39.820]  這位為上主掌權的掌權者
[00:14:39.820 --> 00:14:43.820]  同一時間原來他是牧羊人
[00:14:43.820 --> 00:14:46.820]  先知奇妙的告訴我們
[00:14:46.820 --> 00:14:48.820]  這位掌權者是一個牧羊人
[00:14:48.820 --> 00:14:53.820]  正正和伯利恆整個歷史場景非常相襯
[00:14:53.820 --> 00:14:59.820]  也告訴我們某程度上顛覆我們的概念
[00:14:59.820 --> 00:15:01.820]  一個這麼榮耀的君王
[00:15:01.820 --> 00:15:04.820]  竟然同一時間是一個牧羊人
[00:15:04.820 --> 00:15:07.820]  裏面所蘊含的生命深度
[00:15:07.820 --> 00:15:09.820]  很值得我們細細思想
[00:15:09.820 --> 00:15:11.820]  正因為這個緣故
[00:15:11.820 --> 00:15:13.820]  起碼有部份解答了我們
[00:15:13.820 --> 00:15:19.820]  為何要向這群牧羊人宣講這個記號
[00:15:19.820 --> 00:15:22.820]  牧羊人的身份當然不及君王
[00:15:22.820 --> 00:15:26.820]  權貴或者說社會高層的人士
[00:15:26.820 --> 00:15:30.820]  但上帝沒有忽略這群牧羊人
[00:15:30.820 --> 00:15:33.820]  而且不單止沒有忽略他們
[00:15:33.820 --> 00:15:35.820]  反倒特意揀選他們
[00:15:35.820 --> 00:15:37.820]  讓他們成為天使
[00:15:37.820 --> 00:15:41.820]  要宣佈這個大好訊息的對象
[00:15:41.820 --> 00:15:43.820]  我們可以再推一層去想
[00:15:43.820 --> 00:15:45.820]  剛才也有讀過的經文
[00:15:45.820 --> 00:15:46.820]  希律王
[00:15:46.820 --> 00:15:49.820]  剛才斯班獻唱的時候也有唱到希律王
[00:15:49.820 --> 00:15:54.820]  當時的一個很重要的政治領袖
[00:15:54.820 --> 00:15:57.820]  也擁有相當的權力
[00:15:57.820 --> 00:16:00.820]  其實希律王和他的同伴
[00:16:00.820 --> 00:16:03.820]  或者說當時社會上的貴就
[00:16:03.820 --> 00:16:04.820]  高階層的人士
[00:16:04.820 --> 00:16:07.820]  其實他們也聽聞過這個消息
[00:16:07.820 --> 00:16:09.820]  這個消息從何而來
[00:16:09.820 --> 00:16:11.820]  正常來說是博士
[00:16:11.820 --> 00:16:13.820]  或者現在的生意管理叫做智者
[00:16:13.820 --> 00:16:15.820]  其實是從東方來的智者
[00:16:15.820 --> 00:16:18.820]  早就把這個消息告訴了他們
[00:16:18.820 --> 00:16:19.820]  那個形容是
[00:16:19.820 --> 00:16:23.820]  那生下來作猶太人之王的
[00:16:23.820 --> 00:16:24.820]  一個這樣的訊息
[00:16:24.820 --> 00:16:28.820]  已經是放在社會的高層人士那裡
[00:16:28.820 --> 00:16:32.820]  甚至是直接聽在希律王的耳中
[00:16:32.820 --> 00:16:33.820]  如果你熟悉聖經的時候
[00:16:33.820 --> 00:16:34.820]  你就知道
[00:16:34.820 --> 00:16:35.820]  希律王
[00:16:35.820 --> 00:16:37.820]  或者甚至是他的同伴
[00:16:37.820 --> 00:16:38.820]  其實是怎樣反應的
[00:16:38.820 --> 00:16:41.820]  他的反應正正就是和牧羊人成立
[00:16:41.820 --> 00:16:44.820]  成為了一個很鮮明的對比
[00:16:44.820 --> 00:16:46.820]  牧羊人的反應就是
[00:16:46.820 --> 00:16:47.820]  怕完了
[00:16:47.820 --> 00:16:49.820]  然後他很急忙的就進城
[00:16:49.820 --> 00:16:52.820]  他要看看上主成就的事
[00:16:52.820 --> 00:16:55.820]  然後我相信多多少少帶著一些興奮
[00:16:55.820 --> 00:16:57.820]  就把這個訊息到處傳播
[00:16:57.820 --> 00:17:00.820]  把這件奇妙的事去傳播
[00:17:00.820 --> 00:17:02.820]  希律王的選擇是怎樣
[00:17:02.820 --> 00:17:05.820]  他選擇將伯利恆一帶四警
[00:17:05.820 --> 00:17:08.820]  兩歲以下的男孩都殺掉
[00:17:08.820 --> 00:17:11.820]  這個是希律王的選擇
[00:17:11.820 --> 00:17:16.820]  如果一個人用心去聆聽天上的聲音
[00:17:16.820 --> 00:17:20.820]  一個真的打開心去聽天上的聲音的人
[00:17:20.820 --> 00:17:23.820]  他不可能是那些自命不凡
[00:17:23.820 --> 00:17:25.820]  以我為先
[00:17:25.820 --> 00:17:28.820]  又或者以為是人定聖天
[00:17:28.820 --> 00:17:32.820]  甚至喜歡別人對他自己歌功頌德的人
[00:17:32.820 --> 00:17:36.820]  希律王聽見那生下來作猶太人之王
[00:17:36.820 --> 00:17:38.820]  這句說話之後
[00:17:38.820 --> 00:17:40.820]  他的判斷是什麼
[00:17:40.820 --> 00:17:44.820]  這個鷹孩肯定對他來說是一個威脅
[00:17:44.820 --> 00:17:47.820]  所以他最簡單消除威脅的方法
[00:17:47.820 --> 00:17:52.820]  就是用極殘忍的暴力奪去了無數鷹孩的生命
[00:17:52.820 --> 00:17:58.820]  當然也會傷透了很多無名無姓無面孔的父母老百姓的心
[00:17:58.820 --> 00:18:02.820]  牧羊人真的用心去傾聽
[00:18:02.820 --> 00:18:06.820]  在從恐懼到傳揚這件事之間
[00:18:06.820 --> 00:18:11.820]  我相信他們聽到一些很美妙的聲音令我們很羨慕
[00:18:11.820 --> 00:18:16.820]  就是天兵天使的美妙讚美上帝的聲音
[00:18:16.820 --> 00:18:19.820]  牧羊人和希律王的對比
[00:18:19.820 --> 00:18:25.820]  其實顛覆了我們對歷史之中那些無名無姓無面孔的老百姓的想像
[00:18:25.820 --> 00:18:30.820]  上帝就是揀選了城外曠野的牧羊人
[00:18:30.820 --> 00:18:32.820]  沒有名字的
[00:18:32.820 --> 00:18:34.820]  你在聖經裡面找不到他們的名字
[00:18:34.820 --> 00:18:36.820]  他們就是叫做牧羊人
[00:18:36.820 --> 00:18:41.820]  他們看起來只不過是社會裡面一些基層的小人物
[00:18:41.820 --> 00:18:43.820]  似乎沒有什麼重要性
[00:18:43.820 --> 00:18:47.820]  但是他們卻是被告知救主降生的記號
[00:18:47.820 --> 00:18:51.820]  他甚至會聽著我們剛才所讀的聖經的讚美的說話
[00:18:51.820 --> 00:18:57.820]  在至高之處榮耀歸於神,在地上平安歸於他所喜悅的人
