
[00:00:00.000 --> 00:00:01.640]  今天實在很感恩
[00:02:18.580 --> 00:02:21.080]  自己去享受
[00:02:21.080 --> 00:02:26.080]  今天我們的社會
[00:02:26.080 --> 00:02:29.080]  很重視母親
[00:02:29.080 --> 00:02:30.580]  父親的父親節
[00:02:30.580 --> 00:02:32.080]  給個比較
[00:02:32.080 --> 00:02:33.580]  香港人大家覺得
[00:02:33.580 --> 00:02:35.580]  重視父親節多些
[00:02:35.580 --> 00:02:38.580]  還是重視母親節多些
[00:02:38.580 --> 00:02:40.080]  每個人都知道
[00:02:40.080 --> 00:02:42.080]  母親節是大件事
[00:02:42.080 --> 00:02:44.080]  父親節都大大地
[00:02:44.080 --> 00:02:45.580]  都是下級的
[00:02:45.580 --> 00:02:47.080]  很多時候
[00:02:47.080 --> 00:02:48.580]  在社會上
[00:02:48.580 --> 00:02:52.080]  很多時候我們都會歌頌母親的偉大
[00:02:52.080 --> 00:02:55.580]  父親就好像比較少一點
[00:02:55.580 --> 00:02:57.580]  自信真是
[00:02:57.580 --> 00:02:59.080]  大家可能不知道有沒有
[00:02:59.080 --> 00:03:01.080]  聽過你子女告訴你
[00:03:01.080 --> 00:03:02.580]  你很重要
[00:03:02.580 --> 00:03:03.580]  我們很需要你
[00:03:03.580 --> 00:03:04.080]  多謝你
[00:03:04.080 --> 00:03:05.080]  有沒有啊
[00:03:05.080 --> 00:03:07.580]  可能比較少
[00:03:07.580 --> 00:03:09.580]  但是今天講到
[00:03:09.580 --> 00:03:10.580]  我想跟大家講一講
[00:03:10.580 --> 00:03:12.580]  就各位父親講一講
[00:03:12.580 --> 00:03:14.580]  其實每一位兒女
[00:03:14.580 --> 00:03:18.580]  都是很渴求父親的肯定
[00:03:18.580 --> 00:03:23.080]  你的角色是很重要
[00:03:23.080 --> 00:03:25.080]  所以
[00:03:25.080 --> 00:03:30.080]  我曾經聽過一個例子
[00:03:30.080 --> 00:03:33.580]  就是在一些書裡面寫的
[00:03:33.580 --> 00:03:35.580]  有一位姊妹
[00:03:35.580 --> 00:03:39.580]  其實她對上帝覺得很遙遠
[00:03:39.580 --> 00:03:41.580]  她覺得好像連梯子一樣
[00:03:41.580 --> 00:03:43.580]  上帝是高高在上
[00:03:43.580 --> 00:03:45.580]  她就下低
[00:03:45.580 --> 00:03:48.580]  而且她每上一步
[00:03:48.580 --> 00:03:50.580]  上天父就退一步
[00:03:50.580 --> 00:03:53.580]  永遠都好像很大距離
[00:03:53.580 --> 00:03:57.580]  原來這位姊妹的父親
[00:03:57.580 --> 00:04:00.580]  是警察的教官
[00:04:00.580 --> 00:04:03.580]  這個很嚴格的
[00:04:03.580 --> 00:04:05.580]  這位父親的形象
[00:04:05.580 --> 00:04:06.580]  深深影響了
[00:04:06.580 --> 00:04:09.580]  這位姊妹對天父的形象
[00:04:09.580 --> 00:04:11.580]  我又想大家想一想
[00:04:11.580 --> 00:04:14.580]  不知道在你自己來說
[00:04:14.580 --> 00:04:16.580]  父親的形象
[00:04:16.580 --> 00:04:18.580]  會不會影響你對天父
[00:04:18.580 --> 00:04:21.580]  你心中的形象
[00:04:21.580 --> 00:04:22.580]  不過不要緊
[00:04:22.580 --> 00:04:23.580]  即使有
[00:04:23.580 --> 00:04:25.580]  我們讀的神的話語
[00:04:25.580 --> 00:04:31.580]  都可以幫我們重塑天父的形象
[00:04:31.580 --> 00:04:35.580]  今天我們選了文數記的經文
[00:04:35.580 --> 00:04:37.580]  相信是比較少人
[00:04:37.580 --> 00:04:42.580]  會選這段經文在父親節主一宣講
[00:04:42.580 --> 00:04:47.580]  因為當中其實沒有提到父子關係
[00:04:47.580 --> 00:04:49.580]  但為甚麼會選這段經文呢
[00:04:49.580 --> 00:04:53.580]  因為其實摩西在意識力面前
[00:04:53.580 --> 00:04:57.580]  是擔當了父親的角色
[00:04:57.580 --> 00:05:01.580]  這裡說摩西其實
[00:05:01.580 --> 00:05:04.580]  都對這個角色很沉重
[00:05:04.580 --> 00:05:05.580]  大家知道嗎
[00:05:05.580 --> 00:05:09.580]  因為當上帝說
[00:05:09.580 --> 00:05:11.580]  帶領意識力出埃及
[00:05:11.580 --> 00:05:12.580]  入迦南美地的時候
[00:05:12.580 --> 00:05:14.580]  路程中
[00:05:14.580 --> 00:05:15.580]  其實意識力人做的
[00:05:15.580 --> 00:05:17.580]  最多是甚麼事
[00:05:17.580 --> 00:05:19.580]  就是怨言
[00:05:19.580 --> 00:05:20.580]  沒有水
[00:05:20.580 --> 00:05:21.580]  沒有食物
[00:05:21.580 --> 00:05:22.580]  沒有肉
[00:05:22.580 --> 00:05:24.580]  為甚麼你帶我們出來埃及
[00:05:24.580 --> 00:05:25.580]  要我們死在這裡
[00:05:25.580 --> 00:05:28.580]  很多很多的怨言
[00:05:28.580 --> 00:05:31.580]  於是摩西就會感嘆
[00:05:31.580 --> 00:05:34.580]  為甚麼苦了僕人
[00:05:34.580 --> 00:05:37.580]  將這些管理百姓的責任
[00:05:37.580 --> 00:05:38.580]  加在我身上
[00:05:38.580 --> 00:05:42.580]  這個百姓歧視我懷的胎
[00:05:42.580 --> 00:05:45.580]  其實摩西在這位意識力面前
[00:05:45.580 --> 00:05:49.580]  他真的作了父親的職位
[00:05:49.580 --> 00:05:52.580]  他要照顧這班孩子
[00:05:52.580 --> 00:05:55.580]  這段經文其實我覺得
[00:05:55.580 --> 00:05:57.580]  不單只適合父親聽
[00:05:57.580 --> 00:05:59.580]  可能你是兒童風格者
[00:05:59.580 --> 00:06:02.580]  或者你是做阿嬤阿孫的
[00:06:02.580 --> 00:06:05.580]  阿嬤阿爺的
[00:06:05.580 --> 00:06:06.580]  你對著你的孫子
[00:06:06.580 --> 00:06:08.580]  都可能在這個訊息裏面
[00:06:08.580 --> 00:06:11.580]  有一點點的提醒給你
[00:06:11.580 --> 00:06:13.580]  今天的經文是一個
[00:06:13.580 --> 00:06:15.580]  很大的危機
[00:06:15.580 --> 00:06:17.580]  但剛才說到
[00:06:17.580 --> 00:06:20.580]  意識力人有很多的埋怨
[00:06:20.580 --> 00:06:23.580]  去到今天的經文十六章
[00:06:23.580 --> 00:06:28.580]  一班可拉黨的一班祭司
[00:06:28.580 --> 00:06:32.580]  簡直是叛變
[00:06:32.580 --> 00:06:34.580]  他們指控摩西亞倫
[00:06:34.580 --> 00:06:35.580]  他擅自尊權
[00:06:35.580 --> 00:06:37.580]  好像黑板上說的
[00:06:37.580 --> 00:06:40.580]  全會眾個個性積極
[00:06:40.580 --> 00:06:42.580]  為甚麼摩西亞倫
[00:06:42.580 --> 00:06:47.580]  至高超過耶和華的會眾呢
[00:06:47.580 --> 00:06:49.580]  摩西和亞倫怎麼回應呢
[00:06:49.580 --> 00:06:51.580]  摩西和亞倫就
[00:06:51.580 --> 00:06:53.580]  去請這班可拉黨
[00:06:53.580 --> 00:06:55.580]  拿個香來
[00:06:55.580 --> 00:06:57.580]  明天在耶和華面前
[00:06:57.580 --> 00:07:00.580]  用香火盛在爐中
[00:07:00.580 --> 00:07:03.580]  看看耶和華選出誰
[00:07:03.580 --> 00:07:06.580]  當時叛變的
[00:07:06.580 --> 00:07:08.580]  不單止這班祭司
[00:07:08.580 --> 00:07:11.580]  還有另一班叫做大坦
[00:07:11.580 --> 00:07:14.580]  大坦亞比蘭族的
[00:07:14.580 --> 00:07:16.580]  他們就
[00:07:16.580 --> 00:07:20.580]  這班的摩西就請這班祭司
[00:07:20.580 --> 00:07:22.580]  明天就拿個香來
[00:07:22.580 --> 00:07:24.580]  又去請這班大坦
[00:07:24.580 --> 00:07:25.580]  你們也來吧
[00:07:25.580 --> 00:07:26.580]  大坦他們說
[00:07:26.580 --> 00:07:28.580]  我們不上去
[00:07:28.580 --> 00:07:29.580]  為甚麼呢
[00:07:29.580 --> 00:07:32.580]  因為你們自立為王
[00:07:32.580 --> 00:07:35.580]  接著在下一段
[00:07:35.580 --> 00:07:37.580]  他說並且你沒有
[00:07:37.580 --> 00:07:40.580]  將我們領導流瀨與密之地
[00:07:40.580 --> 00:07:42.580]  又沒有把田地和葡萄園
[00:07:42.580 --> 00:07:45.580]  給我們為業
[00:07:45.580 --> 00:07:46.580]  留意
[00:07:46.580 --> 00:07:48.580]  大坦他們的說話
[00:07:48.580 --> 00:07:50.580]  背後是甚麼
[00:07:50.580 --> 00:07:51.580]  背後就是
[00:07:51.580 --> 00:07:56.580]  去批評摩西的領導
[00:07:56.580 --> 00:07:58.580]  覺得他的領導一差
[00:07:58.580 --> 00:07:59.580]  不服他的領導
[00:07:59.580 --> 00:08:03.580]  也對他的領導大大失望
[00:08:03.580 --> 00:08:07.580]  這就是領導的困難
[00:08:07.580 --> 00:08:11.580]  所以在這個
[00:08:11.580 --> 00:08:15.580]  這個職位裏面
[00:08:15.580 --> 00:08:17.580]  我想講出
[00:08:17.580 --> 00:08:19.580]  其實父親
[00:08:19.580 --> 00:08:21.580]  也正正是第一個職責
[00:08:21.580 --> 00:08:22.580]  或者叫做天職
[00:08:22.580 --> 00:08:24.580]  就是要做帶領
[00:08:24.580 --> 00:08:28.580]  或是供養的工作
[00:08:28.580 --> 00:08:31.580]  摩西帶領很難
[00:08:31.580 --> 00:08:32.580]  但其實父親帶領
[00:08:32.580 --> 00:08:34.580]  又何嘗容易呢
[00:08:34.580 --> 00:08:36.580]  我們要看著
[00:08:36.580 --> 00:08:38.580]  全家的經濟
[00:08:38.580 --> 00:08:39.580]  就算了
[00:08:39.580 --> 00:08:40.580]  想去工作
[00:08:40.580 --> 00:08:41.580]  就算辛苦一點
[00:08:41.580 --> 00:08:43.580]  被老闆出氣
[00:08:43.580 --> 00:08:45.580]  同事經常想捉弄你
[00:08:45.580 --> 00:08:48.580]  你都要忍受
[00:08:48.580 --> 00:08:51.580]  要為著家庭的緣故
[00:08:51.580 --> 00:08:54.580]  也要去竭力的工作
[00:08:54.580 --> 00:08:55.580]  不帶著公司
[00:08:55.580 --> 00:08:58.580]  回家見到兒子
[00:08:58.580 --> 00:08:59.580]  特別是疫情
[00:08:59.580 --> 00:09:00.580]  經常打機
[00:09:00.580 --> 00:09:03.580]  叫他不要打機
[00:09:03.580 --> 00:09:05.580]  一言九鼎
[00:09:05.580 --> 00:09:09.580]  很大的情緒反彈
[00:09:09.580 --> 00:09:12.580]  其實我們看看摩西
[00:09:12.580 --> 00:09:15.580]  他在我們剛才的經文當中
[00:09:15.580 --> 00:09:17.580]  雖然他真的看到
[00:09:17.580 --> 00:09:20.580]  可拉黨有很多的惡犯
[00:09:20.580 --> 00:09:22.580]  但是摩西
[00:09:22.580 --> 00:09:23.580]  在這個情況之下
[00:09:23.580 --> 00:09:25.580]  他怎樣回應呢
[00:09:25.580 --> 00:09:28.580]  他說利美的子孫
[00:09:28.580 --> 00:09:34.580]  你們聽我說
[00:09:34.580 --> 00:09:36.580]  你們聽我說
[00:09:36.580 --> 00:09:37.580]  以色列的神
[00:09:37.580 --> 00:09:39.580]  從以色列匯眾
[00:09:39.580 --> 00:09:40.580]  將你們分別出來
[00:09:40.580 --> 00:09:42.580]  將你們親近他
[00:09:42.580 --> 00:09:44.580]  班葉和張牧的事
[00:09:44.580 --> 00:09:46.580]  並站在匯眾面前
[00:09:46.580 --> 00:09:48.580]  對他們當叉
[00:09:48.580 --> 00:09:49.580]  又能夠親近
[00:09:49.580 --> 00:09:53.580]  又說這個還是小事嗎
[00:09:53.580 --> 00:09:54.580]  我在這裡說
[00:09:54.580 --> 00:09:57.580]  摩西在對方要頂撞
[00:09:57.580 --> 00:09:59.580]  推翻的時候
[00:09:59.580 --> 00:10:02.580]  仍然不忘去肯定利美人
[00:10:02.580 --> 00:10:03.580]  向利美人指出
[00:10:03.580 --> 00:10:05.580]  他們即是那份價值
[00:10:05.580 --> 00:10:07.580]  地位是多麼崇高
[00:10:07.580 --> 00:10:09.580]  所以真的
[00:10:09.580 --> 00:10:19.580]  這裡
[00:10:19.580 --> 00:10:20.580]  這裡就是一個
[00:10:20.580 --> 00:10:22.580]  以色列的十二支派的
[00:10:22.580 --> 00:10:23.580]  安認圖
[00:10:23.580 --> 00:10:24.580]  我們看到
[00:10:24.580 --> 00:10:26.580]  在會幕的中間
[00:10:26.580 --> 00:10:27.580]  周圍就是十二支派
[00:10:27.580 --> 00:10:29.580]  其實中間是隔了一層的
[00:10:29.580 --> 00:10:30.580]  在哪裡
[00:10:30.580 --> 00:10:31.580]  那個框裡面
[00:10:31.580 --> 00:10:33.580]  那些就是利美人
[00:10:33.580 --> 00:10:34.580]  利美人真的
[00:10:34.580 --> 00:10:36.580]  成為了以色列人的屏障
[00:10:36.580 --> 00:10:38.580]  免得當以色列人
[00:10:38.580 --> 00:10:39.580]  做錯的時候
[00:10:39.580 --> 00:10:40.580]  葉和張會發怒
[00:10:40.580 --> 00:10:42.580]  擊殺以色列人
[00:10:42.580 --> 00:10:45.580]  所以其實利美人本身
[00:10:45.580 --> 00:10:46.580]  真是很有價值的
[00:10:46.580 --> 00:10:48.580]  很有價值
[00:10:48.580 --> 00:10:49.580]  所以同樣地
[00:10:49.580 --> 00:10:51.580]  做父親
[00:10:51.580 --> 00:10:53.580]  都有一個責任
[00:10:53.580 --> 00:10:56.580]  就是去傳遞
[00:10:56.580 --> 00:10:59.580]  他的識見
[00:10:59.580 --> 00:11:03.580]  肯定我們兒子女的價值
[00:11:03.580 --> 00:11:06.580]  去開啟他們的視野
[00:11:06.580 --> 00:11:08.580]  這個就是父親的
[00:11:08.580 --> 00:11:11.580]  第一件事要做的
[00:11:11.580 --> 00:11:12.580]  我很記得我父親
[00:11:12.580 --> 00:11:13.580]  很小的時候
[00:11:13.580 --> 00:11:14.580]  我還記得父親有一次
[00:11:14.580 --> 00:11:15.580]  他提醒我
[00:11:15.580 --> 00:11:17.580]  他說走路的時候
[00:11:17.580 --> 00:11:19.580]  如果你看到有水塘
[00:11:19.580 --> 00:11:21.580]  你就要留心
[00:11:21.580 --> 00:11:22.580]  看看上高
[00:11:22.580 --> 00:11:24.580]  會不會在這裡滴水
[00:11:24.580 --> 00:11:27.580]  其實這個提出
[00:11:27.580 --> 00:11:29.580]  我有很多提醒
[00:11:29.580 --> 00:11:30.580]  提醒我
[00:11:30.580 --> 00:11:31.580]  當有困難的時候
[00:11:31.580 --> 00:11:33.580]  不要只是避過那些困難
[00:11:33.580 --> 00:11:35.580]  避過水塘
[00:11:35.580 --> 00:11:37.580]  要看水塘的來源
[00:11:37.580 --> 00:11:39.580]  問題的來源
[00:11:39.580 --> 00:11:42.580]  這個對我可以不生受用
[00:11:42.580 --> 00:11:45.580]  另外我們又看到
[00:11:45.580 --> 00:11:50.580]  近來
[00:11:50.580 --> 00:11:53.580]  有一個叫做
[00:11:53.580 --> 00:11:58.580]  欣賞式探索
[00:11:58.580 --> 00:12:00.580]  這個是一個理論
[00:12:00.580 --> 00:12:02.580]  一個概念
[00:12:02.580 --> 00:12:03.580]  它就說
[00:12:03.580 --> 00:12:04.580]  叫我們做家長的
[00:12:04.580 --> 00:12:06.580]  或者做其他的
[00:12:06.580 --> 00:12:08.580]  做教會管理的都是
[00:12:08.580 --> 00:12:11.580]  不要簡單去
[00:12:11.580 --> 00:12:13.580]  想著要矯正錯誤
[00:12:13.580 --> 00:12:15.580]  將我們所有的精力
[00:12:15.580 --> 00:12:17.580]  去矯正錯誤
[00:12:17.580 --> 00:12:19.580]  而是要變成一些欣賞
[00:12:19.580 --> 00:12:21.580]  去發掘一些長處發展
[00:12:21.580 --> 00:12:23.580]  發展好處優勢的
[00:12:23.580 --> 00:12:25.580]  這個是一個態度
[00:12:25.580 --> 00:12:27.580]  就好像當你的子女
[00:12:27.580 --> 00:12:29.580]  考了70分
[00:12:29.580 --> 00:12:30.580]  不要單單問
[00:12:30.580 --> 00:12:32.580]  為什麼那30分錯在哪裡
[00:12:32.580 --> 00:12:35.580]  你還要欣賞她拿了70分
[00:12:35.580 --> 00:12:39.580]  另外我們做父親的
[00:12:39.580 --> 00:12:41.580]  還有一個職責
[00:12:41.580 --> 00:12:45.580]  就是要去解讀
[00:12:45.580 --> 00:12:48.580]  解讀這個世界
[00:12:48.580 --> 00:12:49.580]  解讀這個文化
[00:12:49.580 --> 00:12:52.580]  事實上我們身處的文化
[00:12:52.580 --> 00:12:54.580]  在多方的流曲
[00:12:54.580 --> 00:12:57.580]  多方的陣仰在自我當中
[00:12:57.580 --> 00:13:00.580]  這個我記起
[00:13:00.580 --> 00:13:01.580]  有一幅圖畫
[00:13:01.580 --> 00:13:03.580]  有一幅圖畫
[00:13:03.580 --> 00:13:05.580]  這幅圖畫就是
[00:13:05.580 --> 00:13:07.580]  就是看到這幅圖畫
[00:13:07.580 --> 00:13:10.580]  有一班的動物
[00:13:10.580 --> 00:13:11.580]  有小貓
[00:13:11.580 --> 00:13:12.580]  特殊象
[00:13:12.580 --> 00:13:15.580]  有狼
[00:13:15.580 --> 00:13:17.580]  其實這幅圖畫
[00:13:17.580 --> 00:13:19.580]  是我當我女兒小的時候
[00:13:19.580 --> 00:13:20.580]  給她看的
[00:13:20.580 --> 00:13:22.580]  這幅圖畫是這樣的
[00:13:22.580 --> 00:13:24.580]  其實就是這幅動物
[00:13:24.580 --> 00:13:25.580]  站在這裡
[00:13:25.580 --> 00:13:26.580]  要參加一個比賽
[00:13:26.580 --> 00:13:28.580]  比賽去評價
[00:13:28.580 --> 00:13:30.580]  他們的能力
[00:13:30.580 --> 00:13:32.580]  右手邊個助後官
[00:13:32.580 --> 00:13:33.580]  就說
[00:13:33.580 --> 00:13:36.580]  他為了比賽的公平起見
[00:13:36.580 --> 00:13:38.580]  我們各個人
[00:13:38.580 --> 00:13:40.580]  都同有一個目標
[00:13:40.580 --> 00:13:42.580]  就是爬上那棵樹
[00:13:42.580 --> 00:13:43.580]  誰爬得到的
[00:13:43.580 --> 00:13:44.580]  誰爬得最快的
[00:13:44.580 --> 00:13:47.580]  誰爬得最厲害
[00:13:47.580 --> 00:13:49.580]  我女兒
[00:13:49.580 --> 00:13:50.580]  一看到這幅圖畫
[00:13:50.580 --> 00:13:51.580]  她馬上問
[00:13:51.580 --> 00:13:53.580]  如果是這樣
[00:13:53.580 --> 00:13:56.580]  那隻魚怎麼辦
[00:13:56.580 --> 00:13:58.580]  當我聽到她自由了
[00:13:58.580 --> 00:13:59.580]  我馬上跟她說
[00:13:59.580 --> 00:14:01.580]  女兒
[00:14:01.580 --> 00:14:02.580]  你的答案
[00:14:02.580 --> 00:14:04.580]  你跟愛因斯坦
[00:14:04.580 --> 00:14:06.580]  是同一個建築
[00:14:06.580 --> 00:14:08.580]  英雄所見的同
[00:14:08.580 --> 00:14:09.580]  愛因斯坦怎麼說的
[00:14:09.580 --> 00:14:10.580]  他說
[00:14:10.580 --> 00:14:11.580]  每個人
[00:14:11.580 --> 00:14:14.580]  本來都是天才
[00:14:14.580 --> 00:14:16.580]  但如果我們
[00:14:16.580 --> 00:14:19.580]  要用爬上那棵樹
[00:14:19.580 --> 00:14:22.580]  來衡量魚的能力
[00:14:22.580 --> 00:14:24.580]  那魚一生一世
[00:14:24.580 --> 00:14:27.580]  都會覺得自己很沒用
[00:14:27.580 --> 00:14:29.580]  是真的
[00:14:29.580 --> 00:14:31.580]  其實我女兒
[00:14:31.580 --> 00:14:34.580]  一向在成績
[00:14:34.580 --> 00:14:36.580]  都是中下游
[00:14:36.580 --> 00:14:37.580]  但我不想
[00:14:37.580 --> 00:14:39.580]  她的成績
[00:14:39.580 --> 00:14:41.580]  她的表現
[00:14:41.580 --> 00:14:46.580]  影響到她的自我形象
[00:14:46.580 --> 00:14:47.580]  所以我很想
[00:14:47.580 --> 00:14:50.580]  透過這幅圖畫
[00:14:50.580 --> 00:14:51.580]  幫她體驗
[00:14:51.580 --> 00:14:52.580]  其實我們每個人
[00:14:52.580 --> 00:14:53.580]  在神的面前
[00:14:53.580 --> 00:14:54.580]  都是可貴
[00:14:54.580 --> 00:14:55.580]  都是尊貴
[00:14:55.580 --> 00:14:56.580]  我們無需要
[00:14:56.580 --> 00:14:58.580]  去看一些
[00:14:58.580 --> 00:14:59.580]  別人
[00:14:59.580 --> 00:15:00.580]  或者這個社會
[00:15:00.580 --> 00:15:03.580]  給我們的範疇
[00:15:03.580 --> 00:15:04.580]  標準
[00:15:04.580 --> 00:15:05.580]  去作為
[00:15:05.580 --> 00:15:07.580]  去衡量自己
[00:15:07.580 --> 00:15:08.580]  如果是這樣
[00:15:08.580 --> 00:15:09.580]  我們很多時候
[00:15:09.580 --> 00:15:10.580]  覺得自己很沒用
[00:15:10.580 --> 00:15:11.580]  但事實上
[00:15:11.580 --> 00:15:12.580]  問題不在我們那裡
[00:15:12.580 --> 00:15:14.580]  不是我們沒有價值
[00:15:14.580 --> 00:15:15.580]  而是制度上
[00:15:15.580 --> 00:15:17.580]  高的缺憾
[00:15:17.580 --> 00:15:18.580]  所以很多時候
[00:15:18.580 --> 00:15:20.580]  是我們需要
[00:15:20.580 --> 00:15:22.580]  用聖經的真理
[00:15:22.580 --> 00:15:24.580]  去引導
[00:15:24.580 --> 00:15:25.580]  我們的兒女
[00:15:25.580 --> 00:15:26.580]  去建立
[00:15:26.580 --> 00:15:29.580]  他們對天父的形象
[00:15:29.580 --> 00:15:31.580]  建立他們的自信
[00:15:31.580 --> 00:15:33.580]  父親其實就是
[00:15:33.580 --> 00:15:36.580]  家庭中率領的帶領者
[00:15:36.580 --> 00:15:38.580]  這個是很重要
[00:15:38.580 --> 00:15:40.580]  我們事實上
[00:15:40.580 --> 00:15:41.580]  我們家庭每晚
[00:15:41.580 --> 00:15:42.580]  基本上每晚
[00:15:42.580 --> 00:15:44.580]  都有家庭送拜
[00:15:44.580 --> 00:15:45.580]  我們每人都講出
[00:15:45.580 --> 00:15:47.580]  天父是怎樣私恩我們
[00:15:47.580 --> 00:15:49.580]  我們一起感恩
[00:15:49.580 --> 00:15:50.580]  好
[00:15:50.580 --> 00:15:51.580]  這個是
[00:15:51.580 --> 00:15:52.580]  剛才講
[00:15:52.580 --> 00:15:53.580]  作為啟導者
[00:15:53.580 --> 00:15:55.580]  這個是
[00:15:55.580 --> 00:15:56.580]  第一個的
[00:15:56.580 --> 00:16:01.580]  父親第一個的職責
[00:16:01.580 --> 00:16:02.580]  然後
[00:16:02.580 --> 00:16:03.580]  還有第二個職責
[00:16:03.580 --> 00:16:04.580]  第二個職責就是
[00:16:04.580 --> 00:16:08.580]  新教者
[00:16:08.580 --> 00:16:09.580]  我們剛才見到
[00:16:09.580 --> 00:16:11.580]  一班的口奶
[00:16:11.580 --> 00:16:14.580]  他們不斷批評摩西
[00:16:14.580 --> 00:16:16.580]  其實摩西怎樣回應呢
[00:16:16.580 --> 00:16:18.580]  摩西他說
[00:16:18.580 --> 00:16:21.580]  我並沒有奪過他們一幅圖
[00:16:21.580 --> 00:16:23.580]  我沒有害過你一個人
[00:16:23.580 --> 00:16:26.580]  這個就是摩西作為帶領者
[00:16:26.580 --> 00:16:29.580]  他生命的典範
[00:16:29.580 --> 00:16:31.580]  他不單止是
[00:16:31.580 --> 00:16:32.580]  要打再贏
[00:16:32.580 --> 00:16:33.580]  他自己生命也是
[00:16:33.580 --> 00:16:35.580]  就上帝所賜下的
[00:16:35.580 --> 00:16:38.580]  所教導我們的聖結
[00:16:38.580 --> 00:16:40.580]  通常父親
[00:16:40.580 --> 00:16:41.580]  很多時候都會
[00:16:41.580 --> 00:16:43.580]  教導我們兒女
[00:16:43.580 --> 00:16:46.580]  但是如果兒女聽的
[00:16:46.580 --> 00:16:47.580]  和在我們生命上
[00:16:47.580 --> 00:16:49.580]  看見的不同
[00:16:49.580 --> 00:16:52.580]  他們是學不到的
[00:16:52.580 --> 00:16:53.580]  所以
[00:16:53.580 --> 00:16:55.580]  我經常教導我女兒
[00:16:55.580 --> 00:16:58.580]  錯做錯的要認
[00:16:58.580 --> 00:16:59.580]  所以在家裡
[00:16:59.580 --> 00:17:01.580]  通常最主要認錯的
[00:17:01.580 --> 00:17:03.580]  就是我
[00:17:03.580 --> 00:17:04.580]  我們真的要承認
[00:17:04.580 --> 00:17:07.580]  自己的過失
[00:17:07.580 --> 00:17:08.580]  另一方面
[00:17:08.580 --> 00:17:10.580]  我們真的要用新教
[00:17:10.580 --> 00:17:12.580]  去教導我們的孩子
[00:17:12.580 --> 00:17:14.580]  我們的下一代
[00:17:14.580 --> 00:17:16.580]  我記得我女兒
