
[00:00:00.000 --> 00:00:03.680]  在一九九零年的一個風雨交加的夜晚
[00:02:16.800 --> 00:02:18.400]  建立起來了
[00:02:18.400 --> 00:02:21.200]  我的生命真的就不再一樣了
[00:02:22.200 --> 00:02:24.200]  在我當中如果有哪些弟兄姊妹
[00:02:24.200 --> 00:02:25.500]  你也曾經
[00:02:25.500 --> 00:02:29.700]  你的心被神所大大的充滿
[00:02:29.700 --> 00:02:33.400]  你開始渴慕敬拜讚美神為他而活
[00:02:33.400 --> 00:02:37.000]  我相信這也是大衛的帳幕
[00:02:37.000 --> 00:02:38.300]  已經在你生命當中
[00:02:38.300 --> 00:02:40.700]  建立起來的一個開始
[00:02:40.700 --> 00:02:44.200]  所以我盼望今天我們在座每一個人
[00:02:44.200 --> 00:02:47.700]  我們的生命中都有那個
[00:02:47.700 --> 00:02:51.100]  被建立起來大衛的帳幕
[00:02:51.500 --> 00:02:53.100]  我們能夠活出一個
[00:02:53.100 --> 00:02:55.100]  渴慕敬拜讚美神
[00:02:55.100 --> 00:02:56.700]  渴慕與神同行
[00:02:56.700 --> 00:03:00.000]  並且渴慕被神使用的生命
[00:03:00.000 --> 00:03:02.600]  也許在我們當中有些人說
[00:03:02.600 --> 00:03:04.400]  亞承風說你真的好幸運哦
[00:03:04.400 --> 00:03:07.300]  從小就可以經歷神哦
[00:03:07.300 --> 00:03:11.000]  那是否你因此就一帆風順了
[00:03:11.000 --> 00:03:12.600]  就沒有任何的問題
[00:03:12.600 --> 00:03:14.300]  一切都很順利
[00:03:14.300 --> 00:03:16.400]  從你看我現在的
[00:03:16.400 --> 00:03:19.200]  髮線就知道其實問題重重
[00:03:21.000 --> 00:03:22.500]  所以你看我的身材就知道
[00:03:22.500 --> 00:03:23.900]  還有很多要努力的
[00:03:23.900 --> 00:03:29.100]  但是為什麼我們還要繼續來讚美神呢
[00:03:29.100 --> 00:03:33.400]  今天我就想跟大家分享讚美神的好處
[00:03:33.400 --> 00:03:35.500]  好不好跟我旁邊的人說
[00:03:35.500 --> 00:03:37.400]  今天你一定要得到讚美神的好處
[00:03:37.400 --> 00:03:44.400]  首先我們來看一下為什麼要來讚美神
[00:03:44.400 --> 00:03:46.000]  有三個原因
[00:03:46.000 --> 00:03:47.000]  第一個
[00:03:47.400 --> 00:03:51.200]  我們應該為著神是神而來讚美
[00:03:51.200 --> 00:03:54.400]  其實敬拜讚美神與我們過得好不好
[00:03:54.400 --> 00:03:55.900]  其實沒有什麼關係的
[00:03:55.900 --> 00:03:58.500]  因為讚美就是對著神
[00:03:58.500 --> 00:04:01.200]  就好像你看到一個人你稱讚他
[00:04:01.200 --> 00:04:02.200]  並不是為你好嗎
[00:04:02.200 --> 00:04:03.200]  是因為對方好
[00:04:03.200 --> 00:04:06.000]  哇你換了一個新髮型好看哎
[00:04:06.000 --> 00:04:10.900]  哦這個最近好像這個碩生有成哦
[00:04:10.900 --> 00:04:13.600]  恭喜你孩子畢業了
[00:04:13.600 --> 00:04:16.100]  你看這就是一個對別人的稱讚
[00:04:16.900 --> 00:04:18.800]  其實與你沒有關係嗎
[00:04:18.800 --> 00:04:20.300]  不管你過得好不好
[00:04:20.300 --> 00:04:22.900]  別人的好你應該替他高興
[00:04:22.900 --> 00:04:27.100]  可是如果當我們太自我中心太在乎我自己
[00:04:27.100 --> 00:04:29.400]  以至於看不到別人
[00:04:29.400 --> 00:04:32.000]  的一些近況的時候
[00:04:32.000 --> 00:04:36.100]  很自然這個關係就很難來經營和成長
[00:04:36.100 --> 00:04:39.200]  其實我們和神的關係也是一樣
[00:04:39.200 --> 00:04:40.700]  我們來到神的面前
[00:04:40.700 --> 00:04:43.300]  我們首先應該就是為著神啊
[00:04:43.300 --> 00:04:45.500]  你就是那位偉大奇妙的神
[00:04:45.800 --> 00:04:47.000]  可以來讚美他
[00:04:47.000 --> 00:04:52.200]  這個時候我們就能夠來開口讚美
[00:04:52.200 --> 00:04:54.500]  詩篇150篇第二節說
[00:04:54.500 --> 00:04:58.600]  要因著他的大能的作為來讚美他
[00:04:58.600 --> 00:05:02.800]  要按著他極美的大德來讚美他
[00:05:02.800 --> 00:05:05.300]  啟示錄四章11節這邊也說
[00:05:05.300 --> 00:05:06.500]  我們的主我們的神
[00:05:06.500 --> 00:05:09.200]  你是配得榮耀尊貴權柄的
[00:05:09.200 --> 00:05:12.300]  因為你創造了萬物
[00:05:12.600 --> 00:05:16.900]  並且萬物是因你的執意被創造而有的
[00:05:16.900 --> 00:05:19.600]  我們的神是偉大奇妙的神
[00:05:19.600 --> 00:05:20.800]  他有
[00:05:20.800 --> 00:05:22.700]  極大的作為
[00:05:22.700 --> 00:05:24.500]  極美的大德
[00:05:24.500 --> 00:05:28.600]  並且他有創造的這樣子的一個權柄
[00:05:28.600 --> 00:05:31.600]  我們為這個這樣的緣故
[00:05:31.600 --> 00:05:33.900]  我們可以來開口讚美
[00:05:33.900 --> 00:05:35.000]  可是你知道嗎
[00:05:35.000 --> 00:05:36.300]  當我們開口來讚美
[00:05:36.300 --> 00:05:38.400]  因著神是神而讚美的時候
[00:05:38.400 --> 00:05:40.600]  奇妙的事情就發生了
[00:05:41.200 --> 00:05:45.300]  因為當我們舉目來定心在神的身上的時候
[00:05:45.300 --> 00:05:47.000]  剛沒開口讚美
[00:05:47.000 --> 00:05:49.000]  雖然我們還是
[00:05:49.000 --> 00:05:54.100]  生活當中有問題環境當中有有挑戰
[00:05:54.100 --> 00:05:57.700]  但是我們就被提升到神的寶座前
[00:05:57.700 --> 00:05:59.800]  提升到神的寶座前
[00:05:59.800 --> 00:06:01.700]  我們就發現原來啊
[00:06:01.700 --> 00:06:03.600]  我們的環境並沒有那麼糟
[00:06:03.600 --> 00:06:06.500]  雖然我們生活還是有很多問題
[00:06:06.500 --> 00:06:08.500]  但是在這些環境當中
[00:06:09.600 --> 00:06:12.000]  卻有神與我們
[00:06:12.000 --> 00:06:13.400]  同在
[00:06:13.400 --> 00:06:16.800]  當神與我們同在的時候
[00:06:16.800 --> 00:06:19.800]  環境其實真的就沒那麼糟了
[00:06:19.800 --> 00:06:20.500]  不是嗎
[00:06:20.500 --> 00:06:23.400]  所以電動姐妹當我們在讚美神的時候
[00:06:23.400 --> 00:06:25.300]  其實最奇妙的是
[00:06:25.300 --> 00:06:29.300]  我們就發現其實我們真正的環境
[00:06:29.300 --> 00:06:32.900]  是神與我們同在
[00:06:32.900 --> 00:06:36.300]  我不知道今天你在生活當中是
[00:06:36.300 --> 00:06:39.000]  有什麼樣的挑戰或是難處
[00:06:39.900 --> 00:06:41.400]  但是我今天要來鼓勵你
[00:06:41.400 --> 00:06:43.600]  你還是可以開口讚美
[00:06:43.600 --> 00:06:46.400]  因為神仍然是配得讚美的
[00:06:46.400 --> 00:06:48.100]  而當你開口讚美的時候
[00:06:48.100 --> 00:06:50.400]  你就發現原來你的環境
[00:06:50.400 --> 00:06:52.000]  你真正的環境
[00:06:52.000 --> 00:06:53.700]  是神
[00:06:53.700 --> 00:06:55.100]  他自己
[00:06:55.100 --> 00:06:57.500]  這個時候就充滿了盼望
[00:06:57.500 --> 00:06:58.600]  充滿了盼望
[00:06:58.600 --> 00:07:01.200]  所以我們要為著神是神
[00:07:01.200 --> 00:07:03.200]  我們就可以開口讚美他
[00:07:03.200 --> 00:07:04.900]  而第二點呢
[00:07:04.900 --> 00:07:07.400]  我們為著神所成就的事情
[00:07:07.400 --> 00:07:08.800]  可以來讚美他
[00:07:09.400 --> 00:07:11.800]  十篇九章第一節說
[00:07:11.800 --> 00:07:14.500]  我要一心呈現葉和華
[00:07:14.500 --> 00:07:19.300]  我要傳揚你一切奇妙的作為
[00:07:19.300 --> 00:07:21.400]  這邊講到說
[00:07:21.400 --> 00:07:25.700]  我們要來傳揚神奇妙的作為
[00:07:25.700 --> 00:07:28.800]  事實上在聖經不論是舊約或者新約
[00:07:28.800 --> 00:07:32.600]  不斷的在教導我們要來數算主的恩典
[00:07:32.600 --> 00:07:35.400]  來思想神過去的工作
[00:07:35.400 --> 00:07:37.200]  不論是舊約
[00:07:37.300 --> 00:07:41.900]  上帝怎麼樣來拯救帶領以色列人
[00:07:41.900 --> 00:07:42.900]  或者新約
[00:07:42.900 --> 00:07:46.100]  我們看到耶穌基督為我們付上一切的代價
[00:07:46.100 --> 00:07:49.800]  光是這些事情就可以來感謝和讚美
[00:07:49.800 --> 00:07:52.800]  來分享這樣的一個見證
[00:07:52.800 --> 00:07:54.100]  你知道嗎
[00:07:54.100 --> 00:07:54.800]  弟兄姐妹
[00:07:54.800 --> 00:07:58.500]  見證這個字在希伯來文裡面是什麼意思呢
[00:07:58.500 --> 00:08:01.200]  其實就是 do it again
[00:08:01.200 --> 00:08:04.400]  with the same power and authority
[00:08:04.400 --> 00:08:06.800]  見證在希伯來文的意思就是
[00:08:07.300 --> 00:08:08.500]  再做一次
[00:08:08.500 --> 00:08:11.100]  用著你的大能和權柄
[00:08:11.100 --> 00:08:13.300]  所以當我們在讚美神的時候
[00:08:13.300 --> 00:08:14.800]  你知道其實我們在說什麼嗎
[00:08:14.800 --> 00:08:15.800]  神啊
[00:08:15.800 --> 00:08:17.500]  do it again
[00:08:17.500 --> 00:08:19.100]  do it again
[00:08:19.100 --> 00:08:22.400]  哇 剛才我們的敬拜讚美非常非常的棒
[00:08:22.400 --> 00:08:24.100]  非常的 powerful
[00:08:24.100 --> 00:08:29.100]  我剛才也看到弟兄姐妹也是投入在敬拜
[00:08:29.100 --> 00:08:32.100]  而你知道當我們在敬拜讚美的時候
[00:08:32.100 --> 00:08:33.800]  其實我們在宣告神啊
[00:08:33.800 --> 00:08:35.600]  的確你是那全能的神
[00:08:35.600 --> 00:08:36.800]  你是那美好的神
[00:08:37.100 --> 00:08:39.200]  你也能夠再做一次
[00:08:39.200 --> 00:08:42.300]  所以弟兄姐妹當我們知道原來讚美有這麼
[00:08:42.300 --> 00:08:44.900]  這麼寶貴的意義的時候
[00:08:44.900 --> 00:08:47.200]  我們真的不要吝嗇我們的口
[00:08:47.200 --> 00:08:48.300]  我們開口讚美
[00:08:48.300 --> 00:08:49.700]  我們就大聲說神啊
[00:08:49.700 --> 00:08:50.700]  do it again
[00:08:50.700 --> 00:08:52.200]  you can do it again
[00:08:52.200 --> 00:08:54.300]  特別想在這邊
[00:08:54.300 --> 00:08:56.300]  來彼此勉勵
[00:08:56.300 --> 00:08:58.600]  不只是神在舊約新約
[00:08:58.600 --> 00:09:02.100]  或者是在這個教會歷史宣教歷史
[00:09:02.100 --> 00:09:04.100]  做很多奇妙的大事
[00:09:04.100 --> 00:09:06.200]  事實上神在你我生命當中
[00:09:06.200 --> 00:09:09.800]  其實一直都是垂聽我們禱告
[00:09:09.800 --> 00:09:11.700]  並且帶領我們的神不是嗎
[00:09:11.700 --> 00:09:15.700]  不用說我們好像今天有很多的代禱事項
[00:09:15.700 --> 00:09:17.400]  其實我們回想一下
[00:09:17.400 --> 00:09:19.300]  也許上一周
[00:09:19.300 --> 00:09:20.800]  或是上個月
[00:09:20.800 --> 00:09:24.200]  神已經垂聽我們很多的禱告了
[00:09:24.200 --> 00:09:27.700]  我們是否可以為此我們來讚美神
[00:09:27.700 --> 00:09:30.400]  我們為此就說神啊感謝你
[00:09:30.400 --> 00:09:32.000]  你真是信使的主
[00:09:32.000 --> 00:09:34.900]  而你能夠再做一次
[00:09:36.100 --> 00:09:37.400]  其實說實在話
[00:09:37.400 --> 00:09:38.700]  我們今天
[00:09:38.700 --> 00:09:41.600]  還能夠在這裡實體聚會
[00:09:41.600 --> 00:09:43.900]  真是神垂聽我們的禱告
[00:09:43.900 --> 00:09:47.400]  我們今天仍然有生命氣息
[00:09:47.400 --> 00:09:50.000]  也是神垂聽我們的禱告
[00:09:50.000 --> 00:09:53.800]  我們今天仍然能夠三餐溫飽
[00:09:53.800 --> 00:09:55.800]  還有能力去祝福其他人
[00:09:55.800 --> 00:09:58.800]  這豈不是神垂聽我們的禱告嗎
[00:09:58.800 --> 00:10:03.100]  我們今天仍然能夠有夥伴一起同心
[00:10:03.100 --> 00:10:05.400]  服侍奔跑神的國
[00:10:05.900 --> 00:10:08.100]  這一切豈不都是很
[00:10:08.100 --> 00:10:10.200]  極大的恩典嗎
[00:10:10.200 --> 00:10:12.900]  讓我們不要成為一個
[00:10:12.900 --> 00:10:15.000]  視這些為理所當然的人
[00:10:15.000 --> 00:10:18.800]  如果我們真知道這當中有多少多少的恩典
[00:10:18.800 --> 00:10:21.000]  我們就不得不開口讚美神
[00:10:21.000 --> 00:10:24.200]  所以我們可以為著神是神來讚美
[00:10:24.200 --> 00:10:26.200]  我們也可以為著神過去
[00:10:26.200 --> 00:10:28.800]  所成就的來讚美
[00:10:28.800 --> 00:10:31.100]  而第三我們可以為著神
[00:10:31.100 --> 00:10:34.300]  即將要成就的事情來讚美神
[00:10:35.500 --> 00:10:37.400]  有一首詩歌非常寶貴
[00:10:37.400 --> 00:10:39.600]  他說我不知道明天如何
[00:10:39.600 --> 00:10:40.900]  但是我知道
[00:10:40.900 --> 00:10:42.000]  誰
[00:10:42.000 --> 00:10:43.700]  掌管明天
[00:10:43.700 --> 00:10:46.100]  很多時候啊說實在話
[00:10:46.100 --> 00:10:48.800]  這個我想大家都差不多
[00:10:48.800 --> 00:10:49.900]  我們呢
[00:10:49.900 --> 00:10:53.500]  在每次帶禱告事項來到神面前的時候
[00:10:53.500 --> 00:10:54.900]  我們順便也把
[00:10:54.900 --> 00:10:57.700]  建議的解決方案也告訴上帝了
[00:10:57.700 --> 00:11:00.000]  神啊我有這樣的需要
[00:11:00.000 --> 00:11:02.300]  我建議你可以照這樣的方式
[00:11:02.300 --> 00:11:05.500]  一二三最好在什麼時候什麼方法藉著什麼人
[00:11:05.500 --> 00:11:08.200]  然後呢來解決這個禱告的需要
[00:11:08.200 --> 00:11:11.300]  如果是的話我就感謝讚美主
[00:11:11.300 --> 00:11:13.400]  但很可惜
[00:11:13.400 --> 00:11:16.900]  上帝他不太是用這種方式來回應我們禱告
[00:11:16.900 --> 00:11:18.800]  因為神的道路怎麼樣
[00:11:18.800 --> 00:11:20.900]  高過人的道路
[00:11:20.900 --> 00:11:23.100]  神的意念高過人的意念
[00:11:23.100 --> 00:11:25.600]  這為什麼我們一直禱告完之後還是很難交托
[00:11:25.600 --> 00:11:28.600]  因為你還是期待是用你的方式要來完成
[00:11:28.600 --> 00:11:30.400]  然後只要一沒有你就
[00:11:30.400 --> 00:11:31.700]  哎呀
[00:11:32.700 --> 00:11:33.900]  就一直禱告
[00:11:33.900 --> 00:11:36.700]  可是一直禱告你就是其實在推你的這個方案
[00:11:36.700 --> 00:11:41.300]  感謝主我們看到保羅和希拉
[00:11:41.300 --> 00:11:43.500]  他們是非常好的一個
[00:11:43.500 --> 00:11:44.600]  榜樣
[00:11:44.600 --> 00:11:46.100]  當他們
[00:11:46.100 --> 00:11:50.200]  因著回應神的呼召去馬其頓宣教
[00:11:50.200 --> 00:11:51.600]  非常有果效
[00:11:51.600 --> 00:11:54.600]  結果因為太有果效被別人這個
[00:11:54.600 --> 00:11:58.000]  忌妒然後就用莫須有的罪名
[00:11:58.000 --> 00:11:59.500]  被關到監牢去了
[00:12:00.100 --> 00:12:04.200]  你看光剛才這幾件事情就夠保羅和希拉
[00:12:04.200 --> 00:12:06.800]  可以來埋怨可以來不高興了
[00:12:06.800 --> 00:12:10.000]  可是他們竟然在監獄當中
[00:12:10.000 --> 00:12:12.200]  夜半歌聲啊
[00:12:12.200 --> 00:12:14.000]  繼續來讚美神
[00:12:14.000 --> 00:12:15.600]  我有時候在想說
[00:12:15.600 --> 00:12:17.700]  他們到底為什麼事情可以讚美神
[00:12:17.700 --> 00:12:19.800]  明明在監獄當中又被別人誤會
[00:12:19.800 --> 00:12:22.400]  又被別人毀謗被人陷害
[00:12:22.400 --> 00:12:26.600]  我覺得也許他們就是為了神是神
[00:12:26.600 --> 00:12:27.900]  來讚美神
[00:12:28.500 --> 00:12:31.100]  也為著神在過去曾經做過的事情
[00:12:31.100 --> 00:12:32.000]  可以讚美神
[00:12:32.000 --> 00:12:33.200]  第三
[00:12:33.200 --> 00:12:34.600]  我覺得他們也是為著神
[00:12:34.600 --> 00:12:36.400]  即將要做的事情來讚美
[00:12:36.400 --> 00:12:38.200]  其實在當時
[00:12:38.200 --> 00:12:43.300]  人神的神的僕人被關到監牢裡面
[00:12:43.300 --> 00:12:44.400]  然後
[00:12:44.400 --> 00:12:48.200]  真的被解救出來的可能也不見得有太多
[00:12:48.200 --> 00:12:48.900]  case
[00:12:48.900 --> 00:12:50.500]  當然彼得是其中一個
[00:12:50.500 --> 00:12:52.700]  但除了彼得之外沒有什麼
[00:12:52.700 --> 00:12:55.200]  沒有什麼其他好像沒有過這樣的經歷
[00:12:55.200 --> 00:12:57.700]  所以他們的禱告也許不說神啊
[00:12:57.700 --> 00:12:59.300]  你能夠讓地開始震動嗎
[00:12:59.300 --> 00:12:59.800]  然後
[00:12:59.800 --> 00:13:02.300]  我覺得肯定不是這樣
[00:13:02.300 --> 00:13:04.900]  但為什麼他們還是可以這麼的開心
[00:13:04.900 --> 00:13:06.400]  這麼的敞開
[00:13:06.400 --> 00:13:08.200]  毫無保留的讚美神
[00:13:08.200 --> 00:13:12.000]  因為他們知道神掌管明天
[00:13:12.000 --> 00:13:15.300]  神是美善的
[00:13:15.300 --> 00:13:16.700]  他是信使
[00:13:16.700 --> 00:13:18.100]  他是掌管的神
[00:13:18.100 --> 00:13:20.400]  所以當他開始讚美的時候
[00:13:20.400 --> 00:13:22.400]  他雖然不知道結局會怎麼樣
[00:13:22.400 --> 00:13:26.500]  但他知道神將要來負一切的責任
[00:13:27.100 --> 00:13:29.100]  果然後來地大震動啊
[00:13:29.100 --> 00:13:30.900]  他們就得救了
[00:13:30.900 --> 00:13:33.900]  那你想說哇是不是
[00:13:33.900 --> 00:13:35.300]  以後每一次
[00:13:35.300 --> 00:13:37.000]  為主受逼迫
[00:13:37.000 --> 00:13:39.400]  我就要來這樣子來讚美
[00:13:39.400 --> 00:13:41.100]  禱告然後地就會震動
[00:13:41.100 --> 00:13:42.400]  然後我就會得救呢
[00:13:42.400 --> 00:13:44.100]  其實不是的
[00:13:44.100 --> 00:13:46.300]  你有沒有發現保羅後來又被
[00:13:46.300 --> 00:13:49.400]  為了福音的緣故又被關到監牢
[00:13:49.400 --> 00:13:51.100]  而且一關關了好幾年
[00:13:51.100 --> 00:13:53.100]  那為什麼他
[00:13:53.100 --> 00:13:56.400]  沒有被震動出來
[00:13:56.400 --> 00:13:59.100]  那可是為什麼他還能夠繼續的
[00:13:59.100 --> 00:14:00.600]  來讚美
[00:14:00.600 --> 00:14:02.200]  來侍奉神呢
[00:14:02.200 --> 00:14:05.100]  我想還是很簡單
[00:14:05.100 --> 00:14:06.100]  因為他知道
[00:14:06.100 --> 00:14:08.900]  神掌管明天
[00:14:08.900 --> 00:14:10.200]  他仍然能夠為著
[00:14:10.200 --> 00:14:11.600]  我雖然不知道是怎麼會發
[00:14:11.600 --> 00:14:12.700]  要發生什麼事情
[00:14:12.700 --> 00:14:15.700]  我要為著神即將成就的事情
[00:14:15.700 --> 00:14:17.100]  我仍然可以讚美
[00:14:17.100 --> 00:14:19.400]  弟兄姐妹不知道在你生活當中
[00:14:19.400 --> 00:14:22.000]  是否有一些很棘手的事情
[00:14:22.000 --> 00:14:24.400]  你的確也在到神的面前
[00:14:25.100 --> 00:14:27.200]  但是你就是把這個方案交給神
[00:14:27.200 --> 00:14:28.700]  然後說主啊我建議
[00:14:28.700 --> 00:14:30.900]  照這樣的方式來成就
[00:14:30.900 --> 00:14:31.900]  如果是這樣的話
[00:14:31.900 --> 00:14:35.400]  你真的坦白講有點難開口讚美神
[00:14:35.400 --> 00:14:37.800]  因為你好像好像有點
[00:14:37.800 --> 00:14:39.900]  有點進展
[00:14:39.900 --> 00:14:42.000]  你就啊讚美主如果一沒有
[00:14:42.000 --> 00:14:44.200]  你就你就很難了
[00:14:44.200 --> 00:14:45.700]  今天是否我們
[00:14:45.700 --> 00:14:47.900]  可以把我們的企劃案交給
[00:14:47.900 --> 00:14:49.400]  我們的上帝手中
[00:14:49.400 --> 00:14:52.100]  但是我們可以把主權交給他
[00:14:52.100 --> 00:14:54.500]  神啊你的道路
[00:14:55.100 --> 00:14:56.400]  是會高過我的道路
[00:14:56.400 --> 00:14:58.900]  但是我知道你必定會成就
[00:14:58.900 --> 00:15:01.800]  因此我們可以繼續開口來讚美
[00:15:01.800 --> 00:15:03.800]  而當我們開口讚美的時候
[00:15:03.800 --> 00:15:04.900]  我們
[00:15:04.900 --> 00:15:08.300]  就可以來期待並且來經歷
[00:15:08.300 --> 00:15:10.800]  神要做那超過我們
[00:15:10.800 --> 00:15:12.600]  所求所想的事情
[00:15:12.600 --> 00:15:14.600]  而且在這個過程當中
[00:15:14.600 --> 00:15:16.800]  我們是可以非常
[00:15:16.800 --> 00:15:19.100]  喜樂
[00:15:19.100 --> 00:15:22.600]  並且能夠繼續的與神同行
[00:15:23.500 --> 00:15:26.900]  所以呢讚美神為何要讚美神
[00:15:26.900 --> 00:15:28.700]  為了神是神
[00:15:28.700 --> 00:15:30.800]  為了神過去所做的事情
[00:15:30.800 --> 00:15:33.200]  還有為了神將要做的事情
[00:15:33.200 --> 00:15:34.500]  我們可以讚美神
[00:15:34.500 --> 00:15:37.500]  第二我們就來分享一下
[00:15:37.500 --> 00:15:39.300]  讚美神的器皿
[00:15:39.300 --> 00:15:41.100]  有些什麼樣的一些
[00:15:41.100 --> 00:15:43.600]  element一些條件
[00:15:43.600 --> 00:15:44.800]  首先
[00:15:44.800 --> 00:15:48.900]  讚美神的器皿必須要是甘心樂意的
[00:15:48.900 --> 00:15:52.000]  好不好幫我一起說一次甘心樂意
[00:15:53.800 --> 00:15:56.900]  a cheerful and voluntary vessel
[00:15:56.900 --> 00:15:59.800]  哥倫多後書九章七節這邊說
[00:15:59.800 --> 00:16:00.900]  個人要隨
[00:16:00.900 --> 00:16:04.100]  本心所著定的
[00:16:04.100 --> 00:16:05.100]  不要做難
[00:16:05.100 --> 00:16:06.100]  不要勉強
[00:16:06.100 --> 00:16:11.500]  因為捐得樂意的人是上帝所喜愛的
[00:16:11.500 --> 00:16:14.400]  其實神非常在乎的就是一個
[00:16:14.400 --> 00:16:17.300]  用透過自由意志
[00:16:17.300 --> 00:16:21.200]  然後甘心樂意來獻上的一個生命
[00:16:21.300 --> 00:16:24.000]  或是奉獻或是讚美或是敬拜
[00:16:24.000 --> 00:16:28.000]  我記得那時候我在神學院剛快畢業的時候
[00:16:28.000 --> 00:16:31.500]  我在帶領一個年輕人的聚會
[00:16:31.500 --> 00:16:34.100]  我們常常在一起聚會
[00:16:34.100 --> 00:16:36.600]  然後我也常常帶領敬拜讚美
[00:16:36.600 --> 00:16:38.900]  是一群非常火熱年輕人
[00:16:38.900 --> 00:16:41.600]  結果在那天我們來了
[00:16:41.600 --> 00:16:43.600]  大概有七八十個人
[00:16:43.600 --> 00:16:46.400]  我們就是躲在台上帶領大家敬拜讚美
[00:16:46.400 --> 00:16:49.100]  哎這次奇怪聚會
[00:16:49.200 --> 00:16:52.700]  不管怎麼鼓勵大家台下就是死氣沉沉
[00:16:52.700 --> 00:16:54.600]  energy level is very low
[00:16:54.600 --> 00:16:57.200]  我心裡想說哎怎麼搞的沒反應
[00:16:57.200 --> 00:16:59.500]  不行我們一定要火熱的敬拜
[00:16:59.500 --> 00:17:00.800]  我就換一個島
[00:17:00.800 --> 00:17:04.200]  繼續鼓勵大家火熱敬拜
[00:17:04.200 --> 00:17:06.300]  哎呀唱歌跳舞啊拍手
[00:17:06.300 --> 00:17:08.600]  結果台下還是沒什麼反應哦
[00:17:08.600 --> 00:17:13.300]  那時候我覺得開始有點心情有點鬱悶哦
[00:17:13.300 --> 00:17:14.500]  有點霧阻
[00:17:14.500 --> 00:17:17.400]  我說這些人怎麼可以這麼的沒反應
[00:17:17.600 --> 00:17:19.900]  我們所敬拜可是偉大奇妙的神
[00:17:19.900 --> 00:17:22.100]  其實我心裡最不高興的
[00:17:22.100 --> 00:17:25.300]  是那些平常跟我同心
[00:17:25.300 --> 00:17:27.700]  很火熱愛主的同工
[00:17:27.700 --> 00:17:28.900]  我心裡想說
[00:17:28.900 --> 00:17:30.400]  man你們這些人
[00:17:30.400 --> 00:17:32.600]  怎麼可以不配合我
[00:17:32.600 --> 00:17:35.400]  一起來把氣氛整個帶起來呢
