
[00:00:00.000 --> 00:00:01.560]  好,我們領袖神的話語之先
[00:04:27.000 --> 00:04:29.000]  我們必不買
[00:04:29.000 --> 00:04:32.000]  每逢第七年必不耕種
[00:04:32.000 --> 00:04:35.000]  凡見我們寨的必不追討
[00:04:35.000 --> 00:04:38.000]  神的律法就是要守安息日
[00:04:38.000 --> 00:04:41.000]  我已經講過安息日是一條最長的條例
[00:04:41.000 --> 00:04:45.000]  就是讓人可以在很勞碌的工作裏面來得到休息
[00:04:45.000 --> 00:04:48.000]  因為猶太人做事是做十二個小時的
[00:04:48.000 --> 00:04:51.000]  他們每一個星期裏面有一天是要安靜
[00:04:51.000 --> 00:04:53.000]  讓自己甚麼都不做
[00:04:53.000 --> 00:04:56.000]  共聚天倫和和神來交往
[00:04:56.000 --> 00:04:59.000]  甚至他們來簽約就是要守安息年
[00:04:59.000 --> 00:05:01.000]  就是第七年如果有人欠債
[00:05:01.000 --> 00:05:03.000]  他真的沒有能力還的時候
[00:05:03.000 --> 00:05:05.000]  就免去他的債項
[00:05:05.000 --> 00:05:07.000]  他們會守這個安息日的條例
[00:05:07.000 --> 00:05:10.000]  第三方面就是他們要奉獻給神
[00:05:10.000 --> 00:05:14.000]  我們一起來讀第十章的三十二到三十四節
[00:05:14.000 --> 00:05:21.000]  我們要為自己訂立每年個人捐人一社下立三分之一
[00:05:21.000 --> 00:05:24.000]  為我們神殿的使用
[00:05:24.000 --> 00:05:26.000]  就是為神設餅
[00:05:26.000 --> 00:05:29.000]  上獻的掃祭和梵祭
[00:05:29.000 --> 00:05:30.000]  安息日
[00:05:30.000 --> 00:05:31.000]  月食
[00:05:31.000 --> 00:05:33.000]  節期所獻的禦聖物
[00:05:33.000 --> 00:05:36.000]  並以涉別人的贖罪祭
[00:05:36.000 --> 00:05:40.000]  以給我們神殿內一切的費用
[00:05:40.000 --> 00:05:45.000]  我們的祭司未未人和百姓都祭簽
[00:05:45.000 --> 00:05:47.000]  按每年事那一族
[00:05:47.000 --> 00:05:52.000]  按定期將獻祭的柴奉到我們神的殿內
[00:05:52.000 --> 00:05:55.000]  照在律法上所寫的
[00:05:55.000 --> 00:05:58.000]  照在耶和華我們神的壇上
[00:05:58.000 --> 00:06:01.000]  他們來可以簽下這個盟誓
[00:06:01.000 --> 00:06:06.000]  就是我們會定期定時定額的來奉獻給神
[00:06:06.000 --> 00:06:12.000]  使當時服侍子民那班神職人員有所供養
[00:06:12.000 --> 00:06:17.000]  亦都讓到聖殿的運作得以暢順
[00:06:17.000 --> 00:06:19.000]  經文我們沒有讀的時候
[00:06:19.000 --> 00:06:22.000]  更加尼泰去很詳細的指出
[00:06:22.000 --> 00:06:26.000]  要有一班人很嚴謹的來管理
[00:06:26.000 --> 00:06:28.000]  這一班子民所奉獻的
[00:06:28.000 --> 00:06:31.000]  要好好地尼泰去監管
[00:06:31.000 --> 00:06:34.000]  甚至有一個地方叫庫房
[00:06:34.000 --> 00:06:38.000]  就是尼泰去儲存他們所呈獻的禮物
[00:06:38.000 --> 00:06:42.000]  我們看到他們立誓就有三件事
[00:06:42.000 --> 00:06:47.000]  就是不容讓自己的子女駕馭一些不信的外邦人
[00:06:47.000 --> 00:06:49.000]  他們會守安息日的條例
[00:06:49.000 --> 00:06:50.000]  他們會奉獻
[00:06:50.000 --> 00:06:54.000]  尼希米基我們不會讀的就是第十一章
[00:06:54.000 --> 00:06:56.000]  記載很多的人名
[00:06:56.000 --> 00:06:59.000]  就是當時城內城外居住的人
[00:06:59.000 --> 00:07:01.000]  第十二章記載了
[00:07:01.000 --> 00:07:05.000]  他們有哪些人來參與這個慶典
[00:07:05.000 --> 00:07:07.000]  還有這個城牆之後
[00:07:07.000 --> 00:07:11.000]  就怎樣來展開這個慶祝
[00:07:11.000 --> 00:07:13.000]  所以我們一路看下去的時候
[00:07:13.000 --> 00:07:15.000]  就是當我們建好城牆之後
[00:07:15.000 --> 00:07:17.000]  尼希米基第八章就是講水門
[00:07:17.000 --> 00:07:19.000]  他們那個的培靈會
[00:07:19.000 --> 00:07:22.000]  第九章就講到他們引發到
[00:07:22.000 --> 00:07:25.000]  他們為自己的祖宗來應聚禱告
[00:07:25.000 --> 00:07:29.000]  第十章就記載了他們簽下了這個盟誓
[00:07:29.000 --> 00:07:32.000]  然後第十一章就講尼希米基
[00:07:32.000 --> 00:07:36.000]  怎樣安頓不同的人住在耶路撒冷的城內城外
[00:07:36.000 --> 00:07:38.000]  然後完成了一切
[00:07:38.000 --> 00:07:41.000]  第十二章就有這個慶典
[00:07:41.000 --> 00:07:44.000]  就好像我們剛剛做好我們辦公室之後
[00:07:44.000 --> 00:07:45.000]  然後我們有奉獻這樣
[00:07:45.000 --> 00:07:47.000]  好了現在我們來到第十三章
[00:07:47.000 --> 00:07:48.000]  就是最後一章了
[00:07:48.000 --> 00:07:50.000]  其實這一章是隔了一段時間的
[00:07:50.000 --> 00:07:53.000]  尼希米基完成了他一切的工作之後
[00:07:53.000 --> 00:07:56.000]  於是他回到波斯王朝裡面
[00:07:56.000 --> 00:08:02.000]  去述職再做回他自己的高官的職份
[00:08:02.000 --> 00:08:05.000]  但是後來過了一段時間之後
[00:08:05.000 --> 00:08:11.000]  他就再一次的想著回去探望自己這一班的子民
[00:08:11.000 --> 00:08:14.000]  看回他昔日所做的事是怎樣
[00:08:14.000 --> 00:08:18.000]  第十三章的第六節我們來看回
[00:08:18.000 --> 00:08:21.000]  就是原來王召了他回去
[00:08:21.000 --> 00:08:23.000]  好了但是當你回去的時候
[00:08:23.000 --> 00:08:25.000]  令他驚訝
[00:08:25.000 --> 00:08:27.000]  他不在的時候
[00:08:27.000 --> 00:08:29.000]  那些領袖鬆懈了
[00:08:29.000 --> 00:08:31.000]  或者管理得不好
[00:08:31.000 --> 00:08:35.000]  於是人民就已經慢慢慢慢的鬆散
[00:08:35.000 --> 00:08:37.000]  他們昔日所許下的承諾
[00:08:37.000 --> 00:08:40.000]  他們沒有再去尊守
[00:08:40.000 --> 00:08:42.000]  於是第十三章就記載
[00:08:42.000 --> 00:08:46.000]  尼希米要去指責這班人的子民
[00:08:46.000 --> 00:08:49.000]  要修正他們所犯的錯
[00:08:49.000 --> 00:08:51.000]  如果我們了解的時候
[00:08:51.000 --> 00:08:54.000]  尼希米是一個很喜歡禱告的人
[00:08:54.000 --> 00:08:56.000]  只是禱告得很短而已
[00:08:56.000 --> 00:08:59.000]  更加重要的是他廉潔自守
[00:08:59.000 --> 00:09:01.000]  是一個很好的品格
[00:09:01.000 --> 00:09:03.000]  他勇氣可嘉
[00:09:03.000 --> 00:09:05.000]  現在我們見到的尼希米
[00:09:05.000 --> 00:09:08.000]  已經是一個老年人了
[00:09:08.000 --> 00:09:11.000]  但是他沒有像所羅門那樣
[00:09:11.000 --> 00:09:14.000]  晚年的時候做了個老糊塗
[00:09:14.000 --> 00:09:16.000]  更加如果我們留意到
[00:09:16.000 --> 00:09:19.000]  尼希米他回到去的時候
[00:09:19.000 --> 00:09:21.000]  他採取的行動
[00:09:21.000 --> 00:09:25.000]  都好像很狂妄那樣
[00:09:25.000 --> 00:09:28.000]  有時候老人家都挺有火的
[00:09:28.000 --> 00:09:31.000]  而且這個火氣有時候會挺猛的
[00:09:31.000 --> 00:09:35.000]  因為當尼希米見到昔日如火如荼的復興
[00:09:35.000 --> 00:09:38.000]  但是現在已經冷卻了下來
[00:09:38.000 --> 00:09:41.000]  百姓的誓言已經遺忘了的時候
[00:09:41.000 --> 00:09:43.000]  而且犯了一些錯
[00:09:43.000 --> 00:09:46.000]  是他們認為不是錯的事的時候
[00:09:46.000 --> 00:09:49.000]  尼希米不能夠不提出那個指責
[00:09:49.000 --> 00:09:51.000]  不能夠不修正
[00:09:51.000 --> 00:09:53.000]  所以我們今天就看看尼希米
[00:09:53.000 --> 00:09:55.000]  怎樣來有撥亂歸正
[00:09:55.000 --> 00:09:57.000]  而有幾點可能今天我們重講的
[00:09:57.000 --> 00:09:59.000]  來有犯了的
[00:09:59.000 --> 00:10:02.000]  第一我們看到他潔淨庫房
[00:10:02.000 --> 00:10:04.000]  為什麼剛才我說
[00:10:04.000 --> 00:10:06.000]  百姓他們呈獻的時候
[00:10:06.000 --> 00:10:07.000]  記住那個不是錢來的
[00:10:07.000 --> 00:10:08.000]  是物質來的
[00:10:08.000 --> 00:10:10.000]  可能是一些糧食來的
[00:10:10.000 --> 00:10:13.000]  所以就有一個房間就叫庫房
[00:10:13.000 --> 00:10:15.000]  就是等這些糧食
[00:10:15.000 --> 00:10:17.000]  但是竟然當日
[00:10:17.000 --> 00:10:19.000]  尼希米回去的時候見到
[00:10:19.000 --> 00:10:21.000]  這個庫房
[00:10:21.000 --> 00:10:25.000]  竟然給了一個外籍人士來居住
[00:10:25.000 --> 00:10:27.000]  怎麼可能呢
[00:10:27.000 --> 00:10:31.000]  我們一起來讀尼希米第十三章第四到第九節
[00:10:31.000 --> 00:10:33.000]  我們一起來讀出
[00:10:33.000 --> 00:10:38.000]  先使蒙克利我們神殿中庫房的祭司
[00:10:38.000 --> 00:10:41.000]  以利亞什貝多比亞結親
[00:10:41.000 --> 00:10:45.000]  便為他預備一間大屋子
[00:10:45.000 --> 00:10:48.000]  就是從前修傳造祭
[00:10:48.000 --> 00:10:51.000]  與鄉希明和趙明明
[00:10:51.000 --> 00:10:55.000]  供給尼米人歌唱的守門的吳谷
[00:10:55.000 --> 00:10:58.000]  新酒和油的十分之一
[00:10:58.000 --> 00:11:01.000]  並歸祭司舉祭的屋子
[00:11:01.000 --> 00:11:04.000]  那時我不在耶路撒冷
[00:11:04.000 --> 00:11:08.000]  因為巴比倫王亞時世三十二年
[00:11:08.000 --> 00:11:10.000]  我回到王那裡
[00:11:10.000 --> 00:11:13.000]  過了多日我向王告誡
[00:11:13.000 --> 00:11:15.000]  我來到耶路撒冷
[00:11:15.000 --> 00:11:20.000]  就知道以利亞什貝多比亞在神殿的院內
[00:11:20.000 --> 00:11:23.000]  預備屋子的那件惡事
[00:11:23.000 --> 00:11:27.000]  我心怒怒就把多比亞的一切家具
[00:11:27.000 --> 00:11:30.000]  從屋內都拋出去
[00:11:30.000 --> 00:11:32.000]  吩咐人結證這屋子
[00:11:32.000 --> 00:11:38.000]  誰將這殿的居民和素祭與鄉又搬進去
[00:11:38.000 --> 00:11:40.000]  如果我們了解到一個屬神的人
[00:11:40.000 --> 00:11:44.000]  往往有時被不信的人輕視
[00:11:44.000 --> 00:11:46.000]  這些人賺不到錢
[00:11:46.000 --> 00:11:48.000]  才來大廈做傳道人
[00:11:48.000 --> 00:11:50.000]  有時被大廈侮辱
[00:11:50.000 --> 00:11:52.000]  但最大的痛苦
[00:11:52.000 --> 00:11:55.000]  反而有時被自己的弟兄姊妹
[00:11:55.000 --> 00:11:57.000]  內部的人來大廈反對
[00:11:57.000 --> 00:11:59.000]  或者來輕描
[00:11:59.000 --> 00:12:00.000]  這才是最痛苦
[00:12:00.000 --> 00:12:03.000]  正如詩篇第十四章第九節
[00:12:03.000 --> 00:12:05.000]  連我的知己朋友
[00:12:05.000 --> 00:12:07.000]  我所倚靠吃過我飯的
[00:12:07.000 --> 00:12:09.000]  也用腳踢我
[00:12:09.000 --> 00:12:12.000]  即是內部的人來大廈指控你
[00:12:12.000 --> 00:12:13.000]  或者來敵對你
[00:12:13.000 --> 00:12:15.000]  這是最痛苦的事
[00:12:15.000 --> 00:12:18.000]  今次犯的錯是不可能犯的
[00:12:18.000 --> 00:12:19.000]  為甚麼呢
[00:12:19.000 --> 00:12:25.000]  原來當時管理聖殿的人叫以利亞實
[00:12:25.000 --> 00:12:28.000]  但以利亞實有時也有人同名
[00:12:28.000 --> 00:12:30.000]  如果你記得在《尼日尼美記》前面
[00:12:30.000 --> 00:12:32.000]  有個大祭司也叫以利亞實
[00:12:32.000 --> 00:12:33.000]  但不是同一個人
[00:12:33.000 --> 00:12:36.000]  這個只是來大廈管住庫房的人
[00:12:36.000 --> 00:12:39.000]  他竟然和一個外籍人士
[00:12:39.000 --> 00:12:42.000]  就是阿曼人多比亞來大廈結盟
[00:12:42.000 --> 00:12:44.000]  如果我們一直都了解
[00:12:44.000 --> 00:12:45.000]  或者有讀《尼日尼美記》就知道
[00:12:45.000 --> 00:12:48.000]  多比亞一直都是針對猶太人
[00:12:48.000 --> 00:12:49.000]  是很憎恨他們的
[00:12:49.000 --> 00:12:51.000]  曾經有出言侮辱他們
[00:12:51.000 --> 00:12:55.000]  有試過來大廈特意搞一些動作
[00:12:55.000 --> 00:12:58.000]  來大廈去混亂他們的事工
[00:12:58.000 --> 00:12:59.000]  恥笑他們
[00:12:59.000 --> 00:13:02.000]  但後來因為激他們
[00:13:02.000 --> 00:13:04.000]  搞他們也搞不成的時候
[00:13:04.000 --> 00:13:05.000]  他就改變策略
[00:13:05.000 --> 00:13:08.000]  於是用一個和顏如色的
[00:13:08.000 --> 00:13:13.000]  和一些貴族領導來大廈建立好的關係
[00:13:13.000 --> 00:13:15.000]  希望可以來大廈去改變
[00:13:15.000 --> 00:13:16.000]  正如現在政改裡面
[00:13:16.000 --> 00:13:18.000]  經常說他們很重要
[00:13:18.000 --> 00:13:20.000]  要叫泛民四票
[00:13:20.000 --> 00:13:22.000]  一過四票之後就可以搞定
[00:13:22.000 --> 00:13:24.000]  你留意到他不是要說服所有人
[00:13:24.000 --> 00:13:26.000]  我想四票就可以了
[00:13:26.000 --> 00:13:29.000]  他就是用一個和顏如色的方法
[00:13:29.000 --> 00:13:31.000]  來跟他們建立關係
[00:13:31.000 --> 00:13:34.000]  甚至藉著通婚
[00:13:34.000 --> 00:13:39.000]  可以拿到猶太人的資格
[00:13:39.000 --> 00:13:42.000]  正如有些人會嫁給外籍人士
[00:13:42.000 --> 00:13:43.000]  特別嫁去美國
[00:13:43.000 --> 00:13:46.000]  於是就容易拿到居留權
[00:13:46.000 --> 00:13:48.000]  阿曼人摩訶人
[00:13:48.000 --> 00:13:49.000]  其實聖經裡面記載
[00:13:49.000 --> 00:13:51.000]  是永遠不能夠入聖殿的
[00:13:51.000 --> 00:13:53.000]  但現在以利亞什
[00:13:53.000 --> 00:13:56.000]  竟然將一個很神聖的地方
[00:13:56.000 --> 00:13:59.000]  因為奉獻給神的物品是神聖的
[00:13:59.000 --> 00:14:02.000]  這個庫房是儲存這些祭物
[00:14:02.000 --> 00:14:05.000]  而這個地方其實在律法上
[00:14:05.000 --> 00:14:07.000]  人民都不可以走進去
[00:14:07.000 --> 00:14:09.000]  因為是很神聖的地方
[00:14:09.000 --> 00:14:11.000]  但他竟然將這個地方
[00:14:11.000 --> 00:14:15.000]  利大爺去給多比亞
[00:14:15.000 --> 00:14:17.000]  利大爺去居住
[00:14:17.000 --> 00:14:20.000]  所以這是一個很嚴重的罪
[00:14:20.000 --> 00:14:23.000]  潔淨城門和利大爺城牆
[00:14:23.000 --> 00:14:25.000]  是奉獻禮的第一件事
[00:14:25.000 --> 00:14:27.000]  但現在竟然以利亞什
[00:14:27.000 --> 00:14:29.000]  是將人民的奉獻
[00:14:29.000 --> 00:14:31.000]  放在這個庫房裡面的地方
[00:14:31.000 --> 00:14:34.000]  利大爺去給阿曼人居住
[00:14:34.000 --> 00:14:35.000]  不可能
[00:14:35.000 --> 00:14:37.000]  我不知道有多少人上去過
[00:14:37.000 --> 00:14:39.000]  我們太平的工業中心
[00:14:39.000 --> 00:14:41.000]  即是現在我們新的辦公室
[00:14:41.000 --> 00:14:43.000]  我其實都不是很熟
[00:14:43.000 --> 00:14:45.000]  我上個星期才上去
[00:14:45.000 --> 00:14:46.000]  連第幾座都不是很清楚
[00:14:46.000 --> 00:14:48.000]  是否知道第幾座第幾樓
[00:14:48.000 --> 00:14:50.000]  我進去看的時候真的很漂亮
[00:14:50.000 --> 00:14:51.000]  很舒服
[00:14:51.000 --> 00:14:52.000]  有些是房間
[00:14:52.000 --> 00:14:53.000]  可能有人說
[00:14:53.000 --> 00:14:55.000]  我現在住劏房
[00:14:55.000 --> 00:14:56.000]  很辛苦
[00:14:56.000 --> 00:14:58.000]  牧師不如晚上
[00:14:58.000 --> 00:15:02.000]  我和你去看這間辦公室
[00:15:02.000 --> 00:15:03.000]  免費的
[00:15:03.000 --> 00:15:05.000]  只要你給我住就可以了
[00:15:05.000 --> 00:15:07.000]  但一定不行
[00:15:07.000 --> 00:15:09.000]  因為那裡是不可以住人的
[00:15:09.000 --> 00:15:10.000]  你明白我的意思嗎
[00:15:10.000 --> 00:15:12.000]  在工廠大廈裡面的時候
[00:15:12.000 --> 00:15:14.000]  是不可以給你住人的
[00:15:14.000 --> 00:15:16.000]  但如果我私相授受的時候
[00:15:16.000 --> 00:15:17.000]  好啊
[00:15:17.000 --> 00:15:18.000]  反正你有這樣的需要
[00:15:18.000 --> 00:15:20.000]  你可以和我們看著辦公室
[00:15:20.000 --> 00:15:21.000]  可能我給你住
[00:15:21.000 --> 00:15:23.000]  我觸犯了法例
[00:15:23.000 --> 00:15:26.000]  但是現在多比亞
[00:15:26.000 --> 00:15:29.000]  竟然李大人去住在
[00:15:29.000 --> 00:15:33.000]  一個連人民都不可以進入的地方
[00:15:33.000 --> 00:15:35.000]  所以很恐怖
[00:15:35.000 --> 00:15:37.000]  不要忘記這個代表了他們
[00:15:37.000 --> 00:15:38.000]  已經開放了他們
[00:15:38.000 --> 00:15:40.000]  讓外邦人的文化
[00:15:40.000 --> 00:15:42.000]  侵入他們當中
[00:15:42.000 --> 00:15:44.000]  他們是在開放門戶
[00:15:44.000 --> 00:15:47.000]  這個很容易影響到整個民族
[00:15:47.000 --> 00:15:48.000]  但是你有沒有留意到
[00:15:48.000 --> 00:15:50.000]  黎希敏她罵的
[00:15:50.000 --> 00:15:53.000]  她針對的不是多比亞
[00:15:53.000 --> 00:15:55.000]  她罵的是以利亞實
[00:15:55.000 --> 00:15:57.000]  為什麼會這樣
[00:15:57.000 --> 00:15:59.000]  因為是以利亞實私相授受
[00:15:59.000 --> 00:16:01.000]  最簡單舉一個例子
[00:16:01.000 --> 00:16:04.000]  大家知不知道這個禮拜剛好
[00:16:04.000 --> 00:16:07.000]  梁振英就去納了
[00:16:07.000 --> 00:16:10.000]  一個在理大的副校長
[00:16:10.000 --> 00:16:12.000]  就是楊偉雄
[00:16:12.000 --> 00:16:15.000]  去做一個叫做什麼呢
[00:16:15.000 --> 00:16:17.000]  創科技的顧問
[00:16:17.000 --> 00:16:20.000]  直接去理大管理
[00:16:20.000 --> 00:16:23.000]  去想香港的創新科技
[00:16:23.000 --> 00:16:25.000]  我們需要刻不容緩
[00:16:25.000 --> 00:16:27.000]  她很強調在鏡頭面前
[00:16:27.000 --> 00:16:29.000]  她是義務的
[00:16:29.000 --> 00:16:31.000]  你聽到的時候
[00:16:31.000 --> 00:16:33.000]  挺好的義務沒所謂
[00:16:33.000 --> 00:16:35.000]  但她又沒有跟你說
[00:16:35.000 --> 00:16:37.000]  她又同一時間立刻進去
[00:16:37.000 --> 00:16:39.000]  行政會議裏面
[00:16:39.000 --> 00:16:41.000]  做行政會議的成員
[00:16:41.000 --> 00:16:43.000]  但那裏是收錢的
[00:16:43.000 --> 00:16:44.000]  知道多少錢嗎
[00:16:44.000 --> 00:16:46.000]  是七萬多元一個月
[00:16:46.000 --> 00:16:47.000]  她跟你說
[00:16:47.000 --> 00:16:48.000]  原來有些人不知道的
[00:16:48.000 --> 00:16:49.000]  原來她說的
[00:16:49.000 --> 00:16:51.000]  那你就被梁振英騙了
[00:16:51.000 --> 00:16:54.000]  她跟你說現在我找她做顧問
[00:16:54.000 --> 00:16:56.000]  但是她是義務的
[00:16:56.000 --> 00:16:57.000]  但她不會跟你說
[00:16:57.000 --> 00:16:58.000]  我同一時間裏面
[00:16:58.000 --> 00:17:01.000]  我叫她做行政會議成員
[00:17:01.000 --> 00:17:03.000]  而她有權的
[00:17:03.000 --> 00:17:05.000]  因為基本法是原來
[00:17:05.000 --> 00:17:08.000]  行政會議成員是由特首去委任的
[00:17:08.000 --> 00:17:10.000]  是不需要通過任何人的
[00:17:10.000 --> 00:17:12.000]  她甚至說已經即時生效
[00:17:12.000 --> 00:17:13.000]  但第二天
[00:17:13.000 --> 00:17:15.000]  如果我們上政府的網頁裏面
[00:17:15.000 --> 00:17:16.000]  行政會議裏面
[00:17:16.000 --> 00:17:18.000]  還未update到這些資料的
[00:17:18.000 --> 00:17:19.000]  其實很多人都不知道的
[00:17:19.000 --> 00:17:20.000]  所以你留意到的時候
[00:17:20.000 --> 00:17:22.000]  很多人就針對甚麼呢
[00:17:22.000 --> 00:17:24.000]  不是針對被委任的人
[00:17:24.000 --> 00:17:25.000]  是針對甚麼呢
[00:17:25.000 --> 00:17:28.000]  我們的特首為甚麼會這樣做呢
[00:17:28.000 --> 00:17:29.000]  所以你留意到
[00:17:29.000 --> 00:17:31.000]  黎希敏針對的不是多比亞
[00:17:31.000 --> 00:17:32.000]  她不是怕多比亞
[00:17:32.000 --> 00:17:34.000]  而是因為你自己人
[00:17:34.000 --> 00:17:36.000]  黎大仁去容讓這個外邦人進去
[00:17:36.000 --> 00:17:37.000]  所以她很生氣
[00:17:37.000 --> 00:17:39.000]  然後黎希敏
[00:17:39.000 --> 00:17:40.000]  黎大仁可以看到
[00:17:40.000 --> 00:17:42.000]  她這樣私相授受
[00:17:42.000 --> 00:17:44.000]  是影響到整個的民族
[00:17:44.000 --> 00:17:45.000]  於是她很兇的
