
[00:00:00.000 --> 00:00:04.040]  撒旦帶著一個人去參觀他的工具房
[00:03:23.880 --> 00:03:28.640]  難道你不知道讓人跌倒最好的方法
[00:03:28.640 --> 00:03:34.040]  就是不斷地在小事上面去妨礙它
[00:03:34.040 --> 00:03:37.160]  令到它洩氣
[00:03:37.160 --> 00:03:43.560]  直到它氣餒 失去勇氣為止嗎?
[00:03:43.560 --> 00:03:47.800]  洩氣 就好像那塊黑雲
[00:03:47.800 --> 00:03:51.720]  或者那陣驟雨 時時跟著你
[00:03:51.720 --> 00:03:54.080]  一次又一次地打擊
[00:03:54.080 --> 00:03:56.480]  一波未平 一波又起
[00:03:56.480 --> 00:03:59.840]  實在令人洩氣
[00:03:59.840 --> 00:04:03.760]  令人對神的信心越來越少
[00:04:03.760 --> 00:04:08.440]  這就是魔鬼的詭計
[00:04:08.440 --> 00:04:10.440]  怎樣應付呢?
[00:04:10.440 --> 00:04:12.120]  中國春秋時代
[00:04:12.120 --> 00:04:15.360]  齊國政治家 思想家 管仲
[00:04:15.360 --> 00:04:18.920]  以及管仲學派的言行事跡
[00:04:18.920 --> 00:04:21.160]  在戰國到秦朝的期間
[00:04:21.160 --> 00:04:25.480]  都記載在《管子》這本書裏面
[00:04:25.480 --> 00:04:28.000]  其中《管子》七法這篇
[00:04:28.000 --> 00:04:33.600]  是論兵作為核心
[00:04:33.600 --> 00:04:35.880]  是全本書裏面
[00:04:35.880 --> 00:04:38.960]  最重要的一篇軍事論文
[00:04:38.960 --> 00:04:43.520]  系統的去詳細膳識軍事思想
[00:04:43.520 --> 00:04:47.680]  其中在《選振》裏面提到
[00:04:47.680 --> 00:04:50.480]  關於部隊作戰的時機
[00:04:50.480 --> 00:04:54.040]  應該不失天時 不費地利
[00:04:54.040 --> 00:04:56.720]  軍事上面數字的多少
[00:04:56.720 --> 00:04:59.440]  一定要根據計劃
[00:04:59.440 --> 00:05:02.600]  所以凡是攻戰的原則
[00:05:02.600 --> 00:05:06.920]  都要在求計劃必須先定於國內
[00:05:06.920 --> 00:05:10.760]  然後才再舉兵出境
[00:05:10.760 --> 00:05:13.760]  計劃沒有在事前在國內確定
[00:05:13.760 --> 00:05:16.000]  而舉兵出境
[00:05:16.000 --> 00:05:22.040]  這是戰之自敗 攻之自毀
[00:05:22.040 --> 00:05:24.760]  因此 擺開陣勢
[00:05:24.760 --> 00:05:27.320]  還未確定打仗
[00:05:27.320 --> 00:05:30.840]  包圍城邑 還未確定攻取
[00:05:30.840 --> 00:05:33.960]  得了土地 還未確定居守
[00:05:33.960 --> 00:05:35.880]  這三種情況
[00:05:35.880 --> 00:05:40.280]  任何一種都是注定失敗
[00:05:40.280 --> 00:05:44.040]  所以事前不明白敵人的政策
[00:05:44.040 --> 00:05:46.920]  不能夠進行戰爭
[00:05:46.920 --> 00:05:49.240]  不明白敵人的軍情
[00:05:49.240 --> 00:05:51.600]  不能夠約定戰爭
[00:05:51.600 --> 00:05:53.840]  不明白敵人的將領
[00:05:53.840 --> 00:05:59.600]  不能夠先採取軍事的行動
[00:05:59.600 --> 00:06:02.000]  不明白敵人的士兵
[00:06:02.000 --> 00:06:07.680]  不能夠先擺裂陣勢
[00:06:07.680 --> 00:06:12.520]  所以 只有用多數去進攻少數
[00:06:12.520 --> 00:06:15.840]  用治國去進攻亂國
[00:06:15.840 --> 00:06:19.440]  用富國去進攻窮國
[00:06:19.440 --> 00:06:21.560]  用賢能的將領
[00:06:21.560 --> 00:06:23.920]  去進攻無能的將領
[00:06:23.920 --> 00:06:26.400]  用訓練有素的士兵
[00:06:26.400 --> 00:06:29.920]  去進攻未經訓練的士卒
[00:06:29.920 --> 00:06:34.600]  這樣 一定能夠打十場仗
[00:06:34.600 --> 00:06:36.240]  就贏十次
[00:06:36.240 --> 00:06:40.440]  打一百次仗 就贏一百次
[00:06:40.440 --> 00:06:43.160]  而成語「百戰百勝」
[00:06:43.160 --> 00:06:45.520]  就是這樣被引用出來
[00:06:45.520 --> 00:06:50.960]  形容「善於作戰 戰無不勝」
[00:06:50.960 --> 00:06:54.440]  要百戰百勝 要戰無不勝
[00:06:54.440 --> 00:06:56.040]  在二福所書
[00:06:56.040 --> 00:07:01.160]  六章十一到十三節已經告訴我們
[00:07:01.160 --> 00:07:04.240]  要川大臣所賜的全副軍裝
[00:07:04.240 --> 00:07:07.640]  就能抵擋魔鬼的詭計
[00:07:07.640 --> 00:07:10.920]  因為我們並不是與屬血氣的爭戰
[00:07:10.920 --> 00:07:14.800]  乃是與那些執政的掌權的
[00:07:14.800 --> 00:07:17.040]  管轄者幽暗世界的
[00:07:17.040 --> 00:07:21.160]  以及天空屬靈氣的惡魔爭戰
[00:07:21.160 --> 00:07:24.800]  所以 要拿起神所賜的全副軍裝
[00:07:24.800 --> 00:07:27.840]  好在磨難的日子抵擋十的
[00:07:27.840 --> 00:07:31.080]  並且成就了一切
[00:07:31.080 --> 00:07:33.280]  還能站立得住
[00:07:34.840 --> 00:07:38.160]  神職主使徒保羅給我們的教導
[00:07:38.160 --> 00:07:42.680]  都是百戰百勝的
[00:07:42.680 --> 00:07:45.760]  所以 他說
[00:07:45.760 --> 00:07:49.920]  就能抵擋魔鬼的詭計
[00:07:49.920 --> 00:07:53.840]  還能站立得住
[00:07:53.840 --> 00:07:58.160]  問題是在於之前的準備功夫
[00:07:58.160 --> 00:08:00.000]  什麼準備功夫?
[00:08:00.000 --> 00:08:04.840]  要穿大神所賜的全副軍裝
[00:08:04.840 --> 00:08:11.440]  不是在戰場上才臨急穿上這套全副軍裝
[00:08:11.440 --> 00:08:14.960]  也不是只穿上部分的軍裝
[00:08:14.960 --> 00:08:17.040]  而是時時的預備
[00:08:17.040 --> 00:08:21.280]  去打每一場屬靈的美好的仗
[00:08:21.280 --> 00:08:27.920]  包括不自大、不疾悼、不洩氣
[00:08:27.920 --> 00:08:32.560]  所以 全副軍裝有兩個部分
[00:08:32.560 --> 00:08:36.200]  第一部分是要有很好的預備
[00:08:36.200 --> 00:08:40.800]  隨時備戰
[00:08:40.800 --> 00:08:43.280]  第十四到十五節
[00:08:43.280 --> 00:08:45.000]  所以要站穩了
[00:08:45.000 --> 00:08:47.040]  用真理當作大字束腰
[00:08:47.040 --> 00:08:50.480]  用公義當作護心鏡、借空
[00:08:50.480 --> 00:08:54.160]  又用平安的福音當作預備走路的鞋
[00:08:54.160 --> 00:08:56.400]  穿在腳上
[00:08:56.400 --> 00:09:00.000]  這是備戰 預備作戰
[00:09:00.000 --> 00:09:02.040]  然後 第二部分
[00:09:02.040 --> 00:09:04.800]  同時也要有很好的預備
[00:09:04.800 --> 00:09:08.400]  但是要隨時上陣
[00:09:08.400 --> 00:09:12.280]  所以聖經說 第十六節
[00:09:12.280 --> 00:09:15.640]  此外 要拿著信德當作藤牌
[00:09:15.640 --> 00:09:19.200]  可以滅盡那惡者一切的火箭
[00:09:19.200 --> 00:09:24.120]  以及在第十七節的頭盔和寶劍
[00:09:24.120 --> 00:09:28.360]  在這裡我們要留意「此外」這兩個字
[00:09:28.360 --> 00:09:30.440]  它有特別的意義
[00:09:30.440 --> 00:09:36.800]  這裡說出了全副的軍裝
[00:09:36.800 --> 00:09:43.360]  說出前面所說的三樣裝備是一類
[00:09:43.360 --> 00:09:48.320]  即是戴子、護心鏡和鞋
[00:09:48.320 --> 00:09:52.040]  現在開始「此外」之後
[00:09:52.040 --> 00:09:55.800]  所說的三樣又是另一類
[00:09:55.800 --> 00:10:00.720]  前面三樣即是戴子、護心鏡和鞋
[00:10:00.720 --> 00:10:03.680]  是貼身的穿著
[00:10:03.680 --> 00:10:09.320]  而且是作長時間準備而穿著的
[00:10:09.320 --> 00:10:13.040]  後面三樣就是採取行動的時候
[00:10:13.040 --> 00:10:16.240]  才拿起來或帶出去的
[00:10:16.240 --> 00:10:20.920]  當戰況平靜 士兵會稍作休息
[00:10:20.920 --> 00:10:25.920]  但是不會脫下戴子、護心鏡和鞋
[00:10:25.920 --> 00:10:29.200]  一旦戰事開始 一觸即發
[00:10:29.200 --> 00:10:37.240]  就立即拿起藤牌、頭盔和寶劍出去戰鬥
[00:10:37.240 --> 00:10:41.840]  《孫子謀公篇》又說
[00:10:41.840 --> 00:10:45.680]  知己知彼 百戰不殆
[00:10:45.680 --> 00:10:52.840]  願意是 如果對敵我雙方的情況都了解透徹
[00:10:52.840 --> 00:10:59.320]  打起仗上來 就可以立於不敗之地
[00:10:59.320 --> 00:11:04.680]  所以 聖經教導我們
[00:11:04.680 --> 00:11:08.280]  拿著信德當作藤牌
[00:11:08.280 --> 00:11:14.680]  可以滅盡那惡者一切的火箭
[00:11:14.680 --> 00:11:20.560]  知己知彼 百戰不殆是怎樣的呢?
[00:11:20.560 --> 00:11:22.920]  有一首詩歌叫做
[00:11:22.920 --> 00:11:25.320]  《Make me a channel of peace》
[00:11:25.320 --> 00:11:29.280]  聖法蘭西斯圖文歌詞說
[00:11:29.280 --> 00:11:32.160]  使我作你和平之子
[00:11:32.160 --> 00:11:35.680]  在憎恨之處播下你的愛
[00:11:35.680 --> 00:11:38.840]  在傷恨之處播下你寬恕
[00:11:38.840 --> 00:11:44.680]  在懷疑之處播下信心
[00:11:44.680 --> 00:11:46.640]  使我作你和平之子
[00:11:46.640 --> 00:11:49.440]  在絕望之處播下你盼望
[00:11:49.440 --> 00:11:52.680]  在陰暗之處播下你光明
[00:11:52.680 --> 00:11:57.560]  在憂愁之處播下歡愉
[00:11:57.560 --> 00:12:00.760]  這個豈不是正正就是
[00:12:00.760 --> 00:12:07.520]  用平安的福音當作預備走路的鞋穿在腳上?
[00:12:07.520 --> 00:12:12.080]  對準敵人魔鬼撒旦的計謀
[00:12:12.080 --> 00:12:16.560]  然後拿著信德當作藤牌
[00:12:16.560 --> 00:12:22.440]  就可以滅盡那惡者一切的火箭
[00:12:22.440 --> 00:12:28.560]  在楊木谷牧師的著作《魔或眾生》裏面說到
[00:12:28.560 --> 00:12:33.080]  這種屬靈的兵器是照當時羅馬人用的
[00:12:33.080 --> 00:12:39.760]  實際的藤牌和火箭而引伸出來的
[00:12:39.760 --> 00:12:47.800]  因此要明白火箭是了解藤牌的基礎
[00:12:47.800 --> 00:12:50.800]  火箭是甚麼呢?
[00:12:50.800 --> 00:12:55.960]  火箭是古時戰爭之中主要的攻擊武器
[00:12:55.960 --> 00:13:00.520]  箭頭上面有棉襪浸積在松枝裏面
[00:13:00.520 --> 00:13:06.680]  將火點起燃燒得很慢但溫度卻是很高的
[00:13:06.680 --> 00:13:11.080]  羅馬軍隊打仗的策略是利用藤牌
[00:13:11.080 --> 00:13:14.080]  作為前線的防衛
[00:13:14.080 --> 00:13:16.800]  長長的一排士兵
[00:13:16.800 --> 00:13:21.600]  個個拿著藤牌列陣站在前方
[00:13:21.600 --> 00:13:26.280]  藤牌和藤牌之間緊密的並排
[00:13:26.280 --> 00:13:31.000]  形成了一面巨牆一樣
[00:13:31.000 --> 00:13:37.080]  後排的士兵則得著被掩護一路的推進
[00:13:37.080 --> 00:13:42.280]  並且將箭射向敵軍
[00:13:42.280 --> 00:13:49.360]  古代戰士用的藤牌有兩種尺寸
[00:13:49.360 --> 00:13:54.160]  圓形的僅僅可以足以保護上身
[00:13:54.160 --> 00:13:57.400]  優點在於輕巧靈活
[00:13:57.400 --> 00:14:01.680]  特別方便打埋新戰的時候用
[00:14:01.680 --> 00:14:06.520]  亞術人和黑人很多都用這種藤牌
[00:14:06.520 --> 00:14:08.880]  另一種是長方形的
[00:14:08.880 --> 00:14:12.640]  長大約是四尺半 闊兩尺半
[00:14:12.640 --> 00:14:15.040]  足以保護到全身
[00:14:15.040 --> 00:14:18.840]  特別方便去圍城的時候用
[00:14:18.840 --> 00:14:22.400]  因為當士兵攻近城牆
[00:14:22.400 --> 00:14:28.520]  城內的守兵一定向敵軍射箭過來
[00:14:28.520 --> 00:14:32.240]  長方形的藤牌就能發揮作用
[00:14:32.240 --> 00:14:36.600]  而爾弗所書在這裡用的專門的詞語
[00:14:36.600 --> 00:14:41.320]  應該是屬於長方形的藤牌
[00:14:41.320 --> 00:14:47.400]  但和合本的詞翻譯作為藤牌
[00:14:47.400 --> 00:14:52.640]  暗示這個牌是用藤編織成的
[00:14:52.640 --> 00:14:59.120]  藤牌是很難熄滅火箭的
[00:14:59.120 --> 00:15:04.760]  而新譯本就將這一節解釋為
[00:15:04.760 --> 00:15:06.800]  拿起信心的盾牌
[00:15:06.800 --> 00:15:10.640]  用來撲滅那惡者所有的火箭
[00:15:10.640 --> 00:15:14.480]  這樣的翻譯相對來說
[00:15:14.480 --> 00:15:18.720]  是比較少機會引起誤解
[00:15:18.720 --> 00:15:22.640]  原來人對付攻城而射出的箭
[00:15:22.640 --> 00:15:27.920]  剛才說過箭頭是站了已然的液體
[00:15:27.920 --> 00:15:30.880]  點著了才再射出去
[00:15:30.880 --> 00:15:32.960]  火藉著風勢
[00:15:32.960 --> 00:15:36.040]  射來的箭就算有藤牌
[00:15:36.040 --> 00:15:38.840]  將火擋下了
[00:15:38.840 --> 00:15:44.720]  它仍然會在士兵的腳底下燃燒
[00:15:44.720 --> 00:15:47.600]  士兵於是就會震腳大亂
[00:15:47.600 --> 00:15:50.800]  露出弱點就被人攻破
[00:15:50.800 --> 00:15:53.120]  至於一般的盾牌
[00:15:53.120 --> 00:15:55.440]  又多數用木造的
[00:15:55.440 --> 00:15:57.840]  火箭射到在盾牌上面
[00:15:57.840 --> 00:16:01.240]  就會將那個盾牌燒著了
[00:16:01.240 --> 00:16:06.400]  同樣會叫到軍隊棄甲逆兵
[00:16:06.400 --> 00:16:09.760]  而這種盾牌
[00:16:09.760 --> 00:16:12.720]  爾忽所說的這種盾牌
[00:16:12.720 --> 00:16:17.280]  是用兩種材料壓合而製成的
[00:16:17.280 --> 00:16:21.280]  前面一層是比較厚的軟木
[00:16:21.280 --> 00:16:26.240]  後面一層是箭穿不過的硬木
[00:16:26.240 --> 00:16:29.720]  當點著了火的箭射過來
[00:16:29.720 --> 00:16:32.520]  箭頭著火的部分
[00:16:32.520 --> 00:16:35.440]  完全陷在軟木裏面
[00:16:35.440 --> 00:16:40.280]  但卻穿不過後面的那層硬木
[00:16:40.280 --> 00:16:42.320]  但點著火的箭頭
[00:16:42.320 --> 00:16:45.200]  因為陷在軟木之中
[00:16:45.200 --> 00:16:47.920]  火就被熄滅了
[00:16:47.920 --> 00:16:51.920]  士兵也不會被火嚇到震腳大亂
[00:16:51.920 --> 00:16:59.960]  因此就達到了滅盡一切的火箭的果效
[00:16:59.960 --> 00:17:04.560]  保羅子的盾牌就是這種兵器
[00:17:04.560 --> 00:17:09.040]  所以士兵就得到保護
[00:17:09.040 --> 00:17:10.720]  而這種保護
[00:17:10.720 --> 00:17:14.800]  就像是在詩篇第五篇十二節所說的
[00:17:14.800 --> 00:17:17.560]  「因為你必賜福於二人」
[00:17:17.560 --> 00:17:18.960]  「耶和華啊」
[00:17:18.960 --> 00:17:25.520]  「你必用恩惠與盾牌四面互為他」
[00:17:25.520 --> 00:17:27.440]  這裡所提的盾牌
[00:17:27.440 --> 00:17:29.560]  就是一個大的盾牌
[00:17:29.560 --> 00:17:32.160]  能夠保護全身
[00:17:32.160 --> 00:17:39.080]  神的恩惠是能夠遮蔽信徒全身的
[00:17:39.080 --> 00:17:43.560]  仇敵沒有辦法來傷害我們
[00:17:43.560 --> 00:17:44.840]  試想像一下
[00:17:44.840 --> 00:17:48.480]  這一幅是多麼安全的一幅圖畫
[00:17:48.480 --> 00:17:53.920]  這是多麼安全的一個避難所
[00:17:53.920 --> 00:17:55.680]  我們的仇敵魔鬼
[00:17:55.680 --> 00:17:57.920]  那惡者
[00:17:57.920 --> 00:18:02.360]  時時向人射出懷疑的火箭
[00:18:02.360 --> 00:18:04.480]  灰心的火箭
[00:18:04.480 --> 00:18:06.160]  自大的火箭
[00:18:06.160 --> 00:18:07.440]  嫉妒的火箭
[00:18:07.440 --> 00:18:10.120]  洩氣的火箭
[00:18:10.120 --> 00:18:12.200]  眼目情慾的火箭
[00:18:12.200 --> 00:18:14.120]  肉體情慾的火箭
[00:18:14.120 --> 00:18:16.000]  甘心驕傲的火箭
[00:18:16.000 --> 00:18:18.080]  等等的試探
[00:18:18.080 --> 00:18:21.320]  而信德的盾牌
[00:18:21.320 --> 00:18:23.960]  或者信心的盾牌
[00:18:23.960 --> 00:18:28.680]  就能夠滅絕一切的火箭
[00:18:28.680 --> 00:18:31.080]  如果不拿起信心的盾牌
[00:18:31.080 --> 00:18:33.520]  我們就很容易中箭
[00:18:33.520 --> 00:18:36.360]  尤其是當我們接二連三感
[00:18:36.360 --> 00:18:39.360]  遭遇到不如意的事情
[00:18:39.360 --> 00:18:42.480]  或者長期受著痛苦的時候
[00:18:42.480 --> 00:18:44.200]  魔鬼會切發
[00:18:44.200 --> 00:18:47.160]  叫我們懷疑神的愛
[00:18:47.160 --> 00:18:49.640]  使我們灰心放棄
[00:18:49.640 --> 00:18:52.400]  又當我們生活順利了
[00:18:52.400 --> 00:18:55.480]  事業甚至試奉成功的時候
[00:18:55.480 --> 00:18:59.920]  祂會引誘我們驕傲自滿
[00:18:59.920 --> 00:19:01.320]  鬆懈下來
[00:19:01.320 --> 00:19:05.120]  趁機打倒我們
[00:19:05.120 --> 00:19:06.480]  約翰一書
[00:19:06.480 --> 00:19:08.960]  五章四到五節
[00:19:08.960 --> 00:19:10.800]  因為凡從神生的
[00:19:10.800 --> 00:19:12.640]  就勝過世界
[00:19:12.640 --> 00:19:14.920]  使我們勝了世界的
[00:19:14.920 --> 00:19:17.400]  就是我們的信心
[00:19:17.400 --> 00:19:20.640]  勝過世界的是誰呢?
[00:19:20.640 --> 00:19:26.600]  不是那信耶穌是神兒子嗎?
[00:19:26.600 --> 00:19:27.880]  再讀一次
[00:19:27.880 --> 00:19:30.120]  因為凡從神生的
[00:19:30.120 --> 00:19:31.720]  就勝過世界
[00:19:31.720 --> 00:19:34.200]  使我們勝了世界的
[00:19:34.200 --> 00:19:36.320]  就是我們的信心
[00:19:36.320 --> 00:19:37.320]  什麼信心?
[00:19:37.320 --> 00:19:39.880]  勝過世界的是誰呢?
[00:19:39.880 --> 00:19:43.680]  不是那信耶穌是神兒子嗎?
[00:19:43.680 --> 00:19:45.000]  聖子們
[00:19:45.000 --> 00:19:46.480]  你聽得明白嗎?
[00:19:46.480 --> 00:19:48.960]  原來信耶穌是神的兒子
[00:19:48.960 --> 00:19:52.360]  就已經可以勝過世界
[00:19:52.360 --> 00:19:56.760]  就已經擁有信德的藤牌
[00:19:56.760 --> 00:19:59.160]  信心的藤牌
[00:19:59.160 --> 00:20:02.200]  我們其實已經擁有
[00:20:02.200 --> 00:20:03.640]  很多時候
[00:20:03.640 --> 00:20:05.960]  我們不知道自己已經擁有
[00:20:05.960 --> 00:20:06.960]  而擁有了
[00:20:06.960 --> 00:20:10.000]  我們又不知道怎麼用
[00:20:10.000 --> 00:20:14.160]  就好像我們有些蜜蜂蜜蜂
[00:20:14.160 --> 00:20:19.160]  裡面電話的聖能有多少
[00:20:19.160 --> 00:20:22.920]  我們是不會用的
[00:20:22.920 --> 00:20:25.760]  路加福音十章
[00:20:25.760 --> 00:20:27.840]  十八到十九節
[00:20:27.840 --> 00:20:29.240]  耶穌對他們說
[00:20:29.240 --> 00:20:32.000]  我曾看見撒旦從天上墜落
[00:20:32.000 --> 00:20:34.160]  像閃電一樣
[00:20:34.160 --> 00:20:36.200]  我已經給你們權兵
[00:20:36.200 --> 00:20:38.640]  可以踐踏蛇和蠍子
[00:20:38.640 --> 00:20:41.480]  又勝過仇敵一切的能力
[00:20:41.480 --> 00:20:45.880]  斷沒有什麼能害你們
[00:20:45.880 --> 00:20:48.680]  耶穌說我已經給你們權兵
[00:20:48.680 --> 00:20:52.080]  可以踐踏蛇和蠍子
[00:20:52.080 --> 00:20:55.000]  原來我們已經擁有這個權兵
[00:20:55.000 --> 00:20:59.520]  我們還懵然不知
[00:20:59.520 --> 00:21:01.160]  另外一個極端是
[00:21:01.160 --> 00:21:02.560]  有些信徒以為
[00:21:02.560 --> 00:21:04.280]  當他們信主之後
[00:21:04.280 --> 00:21:06.560]  以為有耶穌保護了
[00:21:06.560 --> 00:21:08.480]  他們就百毒不侵
[00:21:08.480 --> 00:21:11.560]  魔鬼撒旦不會搞妖
[00:21:11.560 --> 00:21:14.600]  原來只是剛剛相反
[00:21:14.600 --> 00:21:15.800]  對於未信的人
[00:21:15.800 --> 00:21:19.360]  魔鬼無須要理會
[00:21:19.360 --> 00:21:22.800]  因為他們已經被魔鬼所擁有
[00:21:22.800 --> 00:21:24.760]  反而屬神的人
[00:21:24.760 --> 00:21:26.800]  魔鬼是最不願意見到他們
[00:21:26.800 --> 00:21:29.200]  逐步的去追求神
[00:21:29.200 --> 00:21:32.480]  他們硬是要把這幫人拉下馬
[00:21:32.480 --> 00:21:36.280]  把他們的信心打垮
[00:21:36.280 --> 00:21:38.920]  魔鬼是由很多方面入手
[00:21:38.920 --> 00:21:43.800]  剛才說過自大 嫉妒 洩氣
[00:21:43.800 --> 00:21:45.920]  都是很好的例子
[00:21:45.920 --> 00:21:47.720]  而憂慮
[00:21:47.720 --> 00:21:52.520]  憂慮就是洩氣的最重要的因素
[00:21:52.520 --> 00:21:55.040]  彼得前書五章七節
[00:21:55.040 --> 00:21:57.800]  你們要將一切的憂慮射給神
[00:21:57.800 --> 00:22:00.880]  因為祂顧念你們
[00:22:00.880 --> 00:22:03.280]  這次聖經很重要
[00:22:03.280 --> 00:22:06.560]  你們要將一切的憂慮射給神
[00:22:06.560 --> 00:22:09.680]  因為祂顧念你們
[00:22:09.680 --> 00:22:11.400]  我們做得到嗎?
[00:22:11.400 --> 00:22:13.040]  憂慮
[00:22:13.040 --> 00:22:17.600]  憂慮這個字的原文的字根是分開
[00:22:17.600 --> 00:22:19.520]  轉化成為分心
[00:22:19.520 --> 00:22:23.920]  我們的憂慮時使我們分心
[00:22:23.920 --> 00:22:27.480]  離開向神的境遣
[00:22:27.480 --> 00:22:29.880]  憂慮是不必要的
[00:22:29.880 --> 00:22:33.680]  因為神既願意並且能夠
[00:22:33.680 --> 00:22:36.120]  替我們兼擔我們的重擔
[00:22:36.120 --> 00:22:39.400]  我們就無需要將擔子繼續的
[00:22:39.400 --> 00:22:43.040]  背在我們自己的肩膀上
[00:22:43.040 --> 00:22:45.440]  憂慮是毫無作用的
[00:22:45.440 --> 00:22:48.600]  因為憂慮不能夠解決問題
[00:22:48.600 --> 00:22:53.200]  但是憂慮又是難免的
[00:22:53.200 --> 00:22:56.520]  魔鬼撒旦的技能之所以得人驚
[00:22:56.520 --> 00:22:59.320]  是有時候我們自己憂慮了
[00:22:59.320 --> 00:23:01.560]  自己也不知道
[00:23:01.560 --> 00:23:05.760]  人的憂慮很多時候是多餘的
[00:23:05.760 --> 00:23:07.360]  是沒有理由的
[00:23:07.360 --> 00:23:10.920]  也是沒有必要的
[00:23:10.920 --> 00:23:14.600]  但是憂慮卻是時時不斷地
[00:23:14.600 --> 00:23:17.040]  侵襲來騷擾我們
[00:23:17.040 --> 00:23:21.040]  若果不將他們赦下
[00:23:21.040 --> 00:23:23.560]  就一定會令到我們很困擾
[00:23:23.560 --> 00:23:25.360]  令人洩氣
[00:23:25.360 --> 00:23:27.920]  影響我們跟神的關係
[00:23:27.920 --> 00:23:29.760]  怎樣影響跟神的關係呢
[00:23:29.760 --> 00:23:33.440]  因為憂慮就是否定了神的愛
[00:23:33.440 --> 00:23:36.840]  認為祂不會顧念我們
[00:23:36.840 --> 00:23:39.960]  又或者不夠顧念我們
[00:23:39.960 --> 00:23:43.040]  憂慮否定了神的能力
[00:23:43.040 --> 00:23:45.920]  認為祂不能夠解決我們的問題
[00:23:45.920 --> 00:23:51.880]  又或者懷疑祂為什麼不解決我們的問題
[00:23:51.880 --> 00:23:56.680]  所以彼得全書五章八節提醒我們
[00:23:56.680 --> 00:23:58.600]  務要謹守謹慎
[00:23:58.600 --> 00:24:00.400]  因為你們的仇敵魔鬼
[00:24:00.400 --> 00:24:01.880]  如同敲叫的獅子
[00:24:01.880 --> 00:24:03.760]  遍地遊行
[00:24:03.760 --> 00:24:07.320]  尋找可吞吃的人
[00:24:07.320 --> 00:24:08.880]  我們應該怎樣做呢
[00:24:08.880 --> 00:24:11.520]  我們要謹守謹慎
[00:24:11.520 --> 00:24:12.480]  當我們說
