
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹 主佬平安
[00:05:01.520 --> 00:05:06.960]  《史道行傳》第十章一到三十三節
[00:05:06.960 --> 00:05:10.800]  在教會聖經生育部份175年
[00:05:10.800 --> 00:05:15.040]  我鼓勵大家都打開我們一起讀
[00:05:15.040 --> 00:05:19.440]  我們先讀第一節到第八節
[00:05:19.440 --> 00:05:21.200]  找到的請讀
[00:05:21.200 --> 00:05:25.920]  在凱撒尼亞有一個人名叫哥尼劉
[00:05:25.920 --> 00:05:28.720]  是意大利營的白夫長
[00:05:28.720 --> 00:05:30.960]  他是個虔誠人
[00:05:30.960 --> 00:05:34.320]  他和全家都敬畏神
[00:05:34.320 --> 00:05:39.280]  多多州際百姓常常禱告神
[00:05:39.280 --> 00:05:42.000]  有一天約在新初
[00:05:42.000 --> 00:05:47.520]  他在異象中明明看見神的一個使者進去
[00:05:47.520 --> 00:05:49.920]  到他那裡說
[00:05:49.920 --> 00:05:54.880]  哥尼劉定睜看他驚怕說
[00:05:54.880 --> 00:05:57.680]  主啊!什麼事呢?
[00:05:57.680 --> 00:06:05.120]  你的禱告和你的州際達到神面前已蒙紀念了
[00:06:05.120 --> 00:06:08.640]  現在你當打發人往約帕去
[00:06:08.640 --> 00:06:11.680]  請那稱呼彼得的西門來
[00:06:11.680 --> 00:06:16.240]  他住在海邊一個蕭皮西門的家裡
[00:06:16.240 --> 00:06:18.880]  房子在海邊上
[00:06:18.880 --> 00:06:21.680]  向他說話的天使去後
[00:06:21.680 --> 00:06:24.320]  哥尼劉叫了兩個家人
[00:06:24.320 --> 00:06:28.560]  和嘗試後他的一個虔誠兵來
[00:06:28.560 --> 00:06:32.320]  把這事都述說給他們聽
[00:06:32.320 --> 00:06:37.120]  就打發他們往約帕去
[00:06:37.120 --> 00:06:39.680]  凱撒尼亞是一個什麼地方呢?
[00:06:39.680 --> 00:06:43.360]  凱撒尼亞是一個沿海的海港的城市
[00:06:43.360 --> 00:06:47.280]  有著很濃厚很濃厚的羅馬文化
[00:06:47.280 --> 00:06:49.680]  那裡甚至有一座廟宇
[00:06:49.680 --> 00:06:55.760]  是特別蓋起來供奉去敬拜凱撒的
[00:06:55.760 --> 00:07:00.880]  凱撒尼亞的人口外族人比猶太人多很多
[00:07:00.880 --> 00:07:06.080]  所以猶太人基本上不是太喜歡去這個城市
[00:07:06.080 --> 00:07:08.080]  哥尼劉是什麼人呢?
[00:07:08.080 --> 00:07:10.080]  哥尼劉是一個白夫長
[00:07:10.080 --> 00:07:16.560]  顧名思義就是統管100名羅馬士兵的指揮官
[00:07:16.560 --> 00:07:20.640]  由一個外邦羅馬的軍官去統治
[00:07:20.640 --> 00:07:25.760]  滿佈很多外邦人的城市
[00:07:25.760 --> 00:07:29.040]  是一個合情合理的做法
[00:07:29.040 --> 00:07:31.040]  不過經文告訴我們
[00:07:31.040 --> 00:07:36.560]  哥尼劉並不是普通一個外邦人的將領
[00:07:36.560 --> 00:07:42.080]  第十章第二節說他是一個虔誠人
[00:07:42.080 --> 00:07:49.600]  虔誠的意思是指他是被猶太人的倫理、神學和敬拜的方式所吸引
[00:07:49.600 --> 00:07:51.600]  他到會堂聚會
[00:07:51.600 --> 00:07:56.080]  他還尊重猶太律法和風俗
[00:07:56.080 --> 00:08:02.240]  只不過他沒有接受國禮去加入猶太教
[00:08:02.240 --> 00:08:04.240]  經文這樣去形容
[00:08:04.240 --> 00:08:07.200]  他說他和全家都敬畏神
[00:08:07.200 --> 00:08:09.200]  多多周濟百姓
[00:08:09.200 --> 00:08:11.200]  常常禱告神
[00:08:11.200 --> 00:08:16.880]  在第二節給我們看到哥尼劉虔誠的表現有兩方面
[00:08:16.880 --> 00:08:18.880]  一方面是祈禱
[00:08:18.880 --> 00:08:21.680]  另一方面是施捨
[00:08:21.680 --> 00:08:27.120]  我們可以說原來哥尼劉的虔誠有兩個向度
[00:08:27.120 --> 00:08:30.000]  一個是祈禱是向神的
[00:08:30.000 --> 00:08:34.880]  另一個向度是施捨是向人的
[00:08:34.880 --> 00:08:40.640]  而這個虔誠不單只是他自己個人
[00:08:40.640 --> 00:08:45.440]  因為經文說他和全家都敬畏神
[00:08:45.440 --> 00:08:49.440]  一個簡單的說話去提醒我們
[00:08:49.440 --> 00:08:54.080]  聽姊妹我相信在座很多人都很努力去追求
[00:08:54.080 --> 00:08:57.600]  很用心在真理上去紮根
[00:08:57.600 --> 00:09:03.440]  很準時很敬虔在崇拜裏面去敬拜神
[00:09:03.440 --> 00:09:08.800]  但是這節經文提醒我們個人的敬虔是不足夠的
[00:09:08.800 --> 00:09:15.600]  我都希望你的敬虔是帶到給你家裏每一個人
[00:09:15.600 --> 00:09:20.960]  我現在看下去,沒有看到,但是剛才在中堂的時候
[00:09:20.960 --> 00:09:28.640]  我看到有年輕的弟兄姊妹抱著手抱的寶寶都回來崇拜
[00:09:28.640 --> 00:09:31.440]  寶寶很乖,沒有哭
[00:09:31.440 --> 00:09:33.440]  我為他感謝
[00:09:33.440 --> 00:09:37.440]  因為他從年幼的時候就讓他去認識
[00:09:37.440 --> 00:09:44.480]  去敬畏,去虔誠的,去敬畏以為的神
[00:09:44.480 --> 00:09:46.960]  所以我們不單止自己的追求
[00:09:46.960 --> 00:09:52.640]  我們更帶我們的家人去敬畏
[00:09:52.640 --> 00:09:54.640]  經文繼續說,有一天
[00:09:54.640 --> 00:09:57.680]  哥尼留在新初的時候見到異象
[00:09:57.680 --> 00:10:00.240]  新初就是下午三點鐘
[00:10:00.240 --> 00:10:05.520]  也是猶太人當時一個祈禱的時間
[00:10:05.520 --> 00:10:11.440]  所以我們可以肯定,哥尼留不只是隨隨便便去聽人的教
[00:10:11.440 --> 00:10:13.200]  有空就去這個會堂
[00:10:13.200 --> 00:10:18.160]  而是他去謹守當時猶太人祈禱的慣例
[00:10:18.160 --> 00:10:25.360]  可以看得出他對於信仰上的追求是熱愛和虔誠的
[00:10:25.360 --> 00:10:28.160]  所以神的使者對他說
[00:10:28.160 --> 00:10:35.840]  「你的禱告和你的咒誓達到神面前,已蒙紀念了」
[00:10:35.840 --> 00:10:38.960]  這個形容,特別是在舊約裡面我們明白
[00:10:38.960 --> 00:10:44.960]  獻祭、燒祭的時候,那些香的祭,那些香味升到神那裡
[00:10:44.960 --> 00:10:49.680]  意思就是神是閲納獻祭
[00:10:49.680 --> 00:10:51.840]  神很清楚告訴哥尼留
[00:10:51.840 --> 00:10:54.160]  你敬虔的行動
[00:10:54.160 --> 00:10:59.440]  無論你的禱告,或者你對人的咒誓的施捨
[00:10:59.440 --> 00:11:05.840]  我已經看到,並且是閲納
[00:11:05.840 --> 00:11:08.880]  接著聖經說
[00:11:08.880 --> 00:11:11.520]  哥尼留冥冥看見
[00:11:11.520 --> 00:11:17.520]  冥冥看見這個意象,意思是清楚看到
[00:11:17.520 --> 00:11:21.120]  弟子們,你們有沒有做過夢?
[00:11:21.120 --> 00:11:24.960]  沒有,可能你現在正在做夢
[00:11:24.960 --> 00:11:27.760]  我相信我們任何人都試過做夢
[00:11:27.760 --> 00:11:30.880]  但夢醒之後,你又嚇醒了
[00:11:30.880 --> 00:11:32.960]  可能是令人很害怕的夢
[00:11:32.960 --> 00:11:35.200]  但你記不記得?不記得
[00:11:35.200 --> 00:11:38.400]  或者,你整晚都在做夢
[00:11:38.400 --> 00:11:41.280]  醒來的時候,你又說你做了很多夢
[00:11:41.280 --> 00:11:45.760]  但你還記不記得夢境裡面很清楚的對話?
[00:11:45.760 --> 00:11:48.480]  基本上都很模糊
[00:11:48.480 --> 00:11:51.920]  但這段經文說,哥尼留很清楚
[00:11:51.920 --> 00:11:57.200]  冥冥的看到這個意象
[00:11:57.200 --> 00:11:59.120]  他不單止看到
[00:11:59.120 --> 00:12:05.040]  並且他遵照天使神使者的命令
[00:12:05.040 --> 00:12:12.640]  告訴他去一個燒皮匠西門的家
[00:12:12.640 --> 00:12:19.200]  天使沒有說明原因和細節
[00:12:19.200 --> 00:12:24.080]  但哥尼留就差人去了
[00:12:24.080 --> 00:12:28.320]  當時這個行業,燒皮匠
[00:12:28.320 --> 00:12:31.840]  是一個不被人尊重的行業
[00:12:31.840 --> 00:12:34.320]  是一個很低微的行業
[00:12:34.320 --> 00:12:36.800]  而且是一個很骯髒的行業
[00:12:36.800 --> 00:12:40.080]  所以沒有很多人喜歡去這些地方
[00:12:40.080 --> 00:12:44.080]  但哥尼留因著神給他的感動
[00:12:44.080 --> 00:12:48.720]  他就馬上差人去這個地方
[00:12:48.720 --> 00:12:51.280]  這個記載提醒了我們
[00:12:51.280 --> 00:12:54.400]  聽姐妹,你知不知道是哪些人
[00:12:54.400 --> 00:12:59.440]  才可以聽到神的聲音
[00:12:59.440 --> 00:13:01.280]  領受了神的感動
[00:13:01.280 --> 00:13:05.200]  又看到清楚的意象呢?
[00:13:05.200 --> 00:13:10.480]  答案就是那些常常祈禱
[00:13:10.480 --> 00:13:14.160]  愛神又愛人的人
[00:13:14.160 --> 00:13:16.640]  在哥尼留的身上我們所看到
[00:13:16.640 --> 00:13:20.560]  他每天在下午三點鐘就祈禱
[00:13:20.560 --> 00:13:23.440]  所以他的祈禱不是突發的
[00:13:23.440 --> 00:13:25.040]  不是擅時的衝動
[00:13:25.040 --> 00:13:27.200]  不是偶然做的事
[00:13:27.200 --> 00:13:31.920]  而是恆常嚴謹又虔誠的
[00:13:31.920 --> 00:13:36.080]  我相信唯有那些常常祈禱
[00:13:36.080 --> 00:13:41.200]  讀經,常常留心神心意的人
[00:13:41.200 --> 00:13:44.960]  才會聽到神的聲音
[00:13:44.960 --> 00:13:48.640]  可惜的,今天我看到很多弟兄姐妹
[00:13:48.640 --> 00:13:51.840]  是一種臨急抱佛腳的祈禱
[00:13:51.840 --> 00:13:55.600]  有事的時候就很行切去祈禱
[00:13:55.600 --> 00:13:58.720]  沒事的時候就覺得自己搞定了
[00:13:58.720 --> 00:14:00.640]  在我們心思意念裡面
[00:14:00.640 --> 00:14:03.360]  在我們平時日常的行為裡面
[00:14:03.360 --> 00:14:08.080]  是沒有神在我們的心裡面
[00:14:08.080 --> 00:14:10.080]  我相信這樣的祈禱
[00:14:10.080 --> 00:14:11.680]  這樣跟神的關係
[00:14:11.680 --> 00:14:18.640]  你是不會聽得到神的聲音
[00:14:18.640 --> 00:14:21.520]  唯有像哥尼留那樣
[00:14:21.520 --> 00:14:24.720]  不斷去虔誠的
[00:14:24.720 --> 00:14:27.600]  跟神有一個緊密的關係
[00:14:27.600 --> 00:14:32.400]  才可以明白神的心意
[00:14:32.400 --> 00:14:34.000]  經文又提醒我們
[00:14:34.000 --> 00:14:38.480]  哪一些人除了可以聽到神的心意
[00:14:38.480 --> 00:14:40.640]  又可以更知道
[00:14:40.640 --> 00:14:44.480]  經歷到神意想不到
[00:14:44.480 --> 00:14:47.360]  在我們身上的作為呢?
[00:14:47.360 --> 00:14:49.600]  答案也在這裡
[00:14:49.600 --> 00:14:52.080]  就是聽到神的心意
[00:14:52.080 --> 00:14:56.960]  並且用行動去回應的人
[00:14:56.960 --> 00:14:58.480]  我常常說
[00:14:58.480 --> 00:15:02.640]  祈禱就好像進入一個很長的走廊
[00:15:02.640 --> 00:15:06.080]  而這個走廊是有很多很多很多動漫的
[00:15:06.080 --> 00:15:08.000]  我相信祈禱裡面
[00:15:08.000 --> 00:15:09.200]  你不會一祈
[00:15:09.200 --> 00:15:11.920]  神就會將一年裡面
[00:15:11.920 --> 00:15:12.960]  你所經歷的
[00:15:12.960 --> 00:15:14.160]  或者你十年裡面
[00:15:14.160 --> 00:15:15.360]  一生人裡面
[00:15:15.360 --> 00:15:17.120]  你所面對的任何事情
[00:15:17.120 --> 00:15:18.480]  會告訴你
[00:15:18.480 --> 00:15:20.800]  一定不會的,是不是?
[00:15:20.800 --> 00:15:22.080]  如果有你來告訴我
[00:15:22.080 --> 00:15:27.040]  我也很想知道是怎樣的
[00:15:27.040 --> 00:15:31.680]  祈禱是我們好像進入一個很長的走廊
[00:15:31.680 --> 00:15:33.280]  我們每次祈禱的時候
[00:15:33.280 --> 00:15:35.760]  我們好像打開一道門
[00:15:35.760 --> 00:15:37.120]  我們每走一步
[00:15:37.120 --> 00:15:38.800]  憑信心走前一步
[00:15:38.800 --> 00:15:43.040]  用行動去回應神為我們開一道門的時候
[00:15:43.040 --> 00:15:46.480]  我們就進一步去更多了解
[00:15:46.480 --> 00:15:47.920]  去經歷神
[00:15:47.920 --> 00:15:49.280]  是不是這樣?
[00:15:49.280 --> 00:15:50.880]  就是這樣
[00:15:50.880 --> 00:15:52.560]  不斷的祈禱
[00:15:52.560 --> 00:15:54.400]  不斷的門打開
[00:15:54.400 --> 00:15:56.240]  不斷讓我們經歷
[00:15:56.240 --> 00:16:00.240]  不斷的神的作為在我們身上
[00:16:00.240 --> 00:16:03.600]  給我們體會
[00:16:03.600 --> 00:16:04.960]  所以
[00:16:04.960 --> 00:16:06.400]  頂姐妹
[00:16:06.400 --> 00:16:09.360]  如果你在神那裡有感動
[00:16:09.360 --> 00:16:11.120]  有領受
[00:16:11.120 --> 00:16:15.680]  請你以行動作出回應
[00:16:15.680 --> 00:16:18.640]  請你不要像我們常常開玩笑的那句話
[00:16:18.640 --> 00:16:24.880]  「主啊,我在此,請差遣祂啦」
[00:16:24.880 --> 00:16:27.760]  當你有感動來的時候
[00:16:27.760 --> 00:16:31.840]  請你不要做路人夾月餅
[00:16:31.840 --> 00:16:35.600]  請你不要做「連半斤子頭也不動」
[00:16:35.600 --> 00:16:38.480]  那些信徒
[00:16:38.480 --> 00:16:41.360]  哥尼留後來的經文記載的時候
[00:16:41.360 --> 00:16:42.400]  我們看得到
[00:16:42.400 --> 00:16:43.920]  在他生命裡面
[00:16:43.920 --> 00:16:46.560]  看到一個很獨特
[00:16:46.560 --> 00:16:48.560]  神給他的領受
[00:16:48.560 --> 00:16:50.560]  如果他不去回應的時候
[00:16:50.560 --> 00:16:52.560]  他看不到
[00:16:52.560 --> 00:16:55.120]  如果他只聽沒有回應的時候
[00:16:55.120 --> 00:16:58.640]  他也看不到
[00:16:58.640 --> 00:16:59.600]  第二天
[00:16:59.600 --> 00:17:01.680]  彼得同樣在祂的祈禱裡面
[00:17:01.680 --> 00:17:03.120]  看到異象
[00:17:03.120 --> 00:17:08.640]  我們一起讀第九節到第十六節
[00:17:08.640 --> 00:17:10.160]  打開了我們就不要關掉
[00:17:10.160 --> 00:17:12.960]  因為我們會繼續讀多兩段
[00:17:12.960 --> 00:17:16.080]  我們現在先讀第九到第十六節
[00:17:16.080 --> 00:17:17.280]  請
[00:17:17.280 --> 00:17:20.720]  第二天,他們行路將近那城
[00:17:20.720 --> 00:17:25.200]  彼得約在午靜上房頂去禱告
[00:17:25.200 --> 00:17:27.920]  覺得餓了,想要吃
[00:17:27.920 --> 00:17:30.960]  那家的人正預備飯的時候
[00:17:30.960 --> 00:17:33.200]  彼得雲遊窗外
[00:17:33.200 --> 00:17:36.880]  看見天開了,有一物降下
[00:17:36.880 --> 00:17:38.800]  好像一塊大布
[00:17:38.800 --> 00:17:42.560]  繫著四角,聚在地上
[00:17:42.560 --> 00:17:47.680]  裡面有地上各樣四足的走獸和昆蟲
[00:17:47.680 --> 00:17:50.000]  並天上的飛鳥
[00:17:50.000 --> 00:17:52.800]  又有聲音向他說
[00:17:52.800 --> 00:17:56.000]  彼得,起來,宰了吃
[00:17:56.000 --> 00:17:57.280]  彼得卻說
[00:17:57.280 --> 00:18:00.000]  主啊,這是不可的
[00:18:00.000 --> 00:18:02.960]  凡種物和不潔淨的物
[00:18:02.960 --> 00:18:05.760]  我從來沒有吃過
[00:18:05.760 --> 00:18:08.560]  第二次有聲音向他說
[00:18:08.560 --> 00:18:10.400]  神所潔淨的
[00:18:10.400 --> 00:18:13.520]  你不可當作俗物
[00:18:13.520 --> 00:18:15.920]  這樣一連三次
[00:18:15.920 --> 00:18:21.360]  那物隨即收回天上去了
[00:18:21.360 --> 00:18:24.560]  在彼得的意象裡面,他看見一塊大布
[00:18:24.560 --> 00:18:29.440]  布裡面包著很多潔淨和不潔淨的動物
[00:18:29.440 --> 00:18:35.200]  這個象徵著整個世界的動物
[00:18:35.200 --> 00:18:37.840]  然後彼得聽見聲音,很清楚地跟他說
[00:18:37.840 --> 00:18:40.960]  將它宰了來吃
[00:18:40.960 --> 00:18:43.520]  對於身為猶太人的彼得
[00:18:43.520 --> 00:18:46.320]  這是不可能接受的
[00:18:46.320 --> 00:18:48.240]  因為他看見那些動物
[00:18:48.240 --> 00:18:54.080]  有些是不符合猶太教的飲食的規條
[00:18:54.080 --> 00:18:57.520]  是不適合猶太人來吃的
[00:18:57.520 --> 00:19:01.040]  所以彼得即時的反應,他這樣說
[00:19:01.040 --> 00:19:02.960]  他說,這是不可的
[00:19:02.960 --> 00:19:06.400]  我從來沒有吃過
[00:19:06.400 --> 00:19:08.160]  在彼得即時的回應裡面
[00:19:08.160 --> 00:19:11.520]  我們看到彼得很清楚地說了兩件事情
[00:19:11.520 --> 00:19:14.160]  第一,這是不可的
[00:19:14.160 --> 00:19:16.960]  在規條上是不可以的
[00:19:16.960 --> 00:19:20.720]  在律法上的限制是不可以這樣做的
[00:19:20.720 --> 00:19:24.640]  另外,彼得說,我從來沒有吃過
[00:19:24.640 --> 00:19:26.400]  在個人的經歷裡面
[00:19:26.400 --> 00:19:33.040]  這是遠超出他個人彼得過往的經驗裡面的認知
[00:19:33.040 --> 00:19:38.640]  所以這個意象,神親自跟他說宰了吃
[00:19:38.640 --> 00:19:39.840]  對於彼得來說
[00:19:39.840 --> 00:19:44.080]  他知道是完全超越了規條上的限制
[00:19:44.080 --> 00:19:49.760]  也超越了他個人經歷的限制
[00:19:49.760 --> 00:19:52.560]  但是神的回答是
[00:19:52.560 --> 00:20:00.480]  神所潔淨的,你不可當作畜物
[00:20:00.480 --> 00:20:08.720]  在這一刻,神親自拆去了人認為的潔淨和不潔淨
[00:20:08.720 --> 00:20:14.480]  將潔淨和不潔淨的牆拆開了
[00:20:14.480 --> 00:20:17.280]  神清楚地將分別為性
[00:20:17.280 --> 00:20:21.440]  由過往猶太人所守的是用食物
[00:20:21.440 --> 00:20:25.600]  吃哪樣的食物來決定一個人潔淨和不潔淨
[00:20:25.600 --> 00:20:32.640]  轉變去看人心裡面的潔淨和不潔淨
[00:20:32.640 --> 00:20:34.640]  為什麼我會這樣說呢?
[00:20:34.640 --> 00:20:38.080]  如果你記得在路加福音
[00:20:38.080 --> 00:20:43.120]  耶穌也曾經說到心裡面的污穢
[00:20:43.120 --> 00:20:44.400]  經文這樣說
[00:20:44.400 --> 00:20:49.280]  記載在馬克福音第七章十八到二十節
[00:20:49.280 --> 00:20:50.800]  不如我們一起讀
[00:20:50.800 --> 00:20:55.920]  你們不曉得嗎?那從外面進到人裡面去的
[00:20:55.920 --> 00:20:58.800]  不會使他不潔淨
[00:20:58.800 --> 00:21:04.000]  因為從外面進去的不是到他心裡去
[00:21:04.000 --> 00:21:06.640]  而是到他的肚子裡
[00:21:06.640 --> 00:21:08.800]  然後排泄出來
[00:21:08.800 --> 00:21:13.600]  耶穌是指一切食物都是潔淨的
[00:21:13.600 --> 00:21:15.280]  他繼續說
[00:21:15.280 --> 00:21:20.080]  那使人不潔淨的是從人裡面出來的
[00:21:20.080 --> 00:21:21.840]  因為從裡面
[00:21:21.840 --> 00:21:28.160]  就是從人心裡出來的有種種惡念
[00:21:28.160 --> 00:21:33.520]  耶穌在福音書裡面很清楚地告訴當時的人
[00:21:33.520 --> 00:21:36.800]  不是因為你吃得乾淨或不乾淨
[00:21:36.800 --> 00:21:39.360]  而令你乾淨和不乾淨
[00:21:39.360 --> 00:21:41.600]  令你聖潔或不聖潔
[00:21:41.600 --> 00:21:44.960]  而是你心裡面的那種思想
[00:21:44.960 --> 00:21:47.680]  你心裡面的那種想法
[00:21:47.680 --> 00:21:52.320]  是令到你成為潔淨和不潔淨
[00:21:52.320 --> 00:21:56.080]  所以耶穌斥責那些法利賽人怎麼說呢?
[00:21:56.080 --> 00:21:58.000]  在六九三十一章第三十九節
[00:21:58.000 --> 00:22:03.040]  他說如今你們法利賽人洗淨杯盤的外面
[00:22:03.040 --> 00:22:09.680]  你們裡面卻滿了勒索和邪惡
[00:22:09.680 --> 00:22:12.960]  猶太人當時好自嬌
[00:22:12.960 --> 00:22:14.560]  覺得高人一等
[00:22:14.560 --> 00:22:20.560]  他們覺得他們牽手了食物上的條例每一個細節的時候
[00:22:20.560 --> 00:22:22.480]  他們就是聖潔
[00:22:22.480 --> 00:22:24.960]  他們被人與別不同
[00:22:24.960 --> 00:22:28.480]  他們更加的優越
[00:22:28.480 --> 00:22:33.520]  他們所著重的是外表的那份敬虔
[00:22:33.520 --> 00:22:39.440]  但是他們失去了內心的那種敬虔
[00:22:39.440 --> 00:22:42.480]  所以耶穌基督斥責他們
[00:22:42.480 --> 00:22:44.960]  外面就乾淨了,洗乾淨了
[00:22:44.960 --> 00:22:50.000]  裡面就骯髒邋遢
[00:22:50.000 --> 00:22:52.240]  弟子們
[00:22:52.240 --> 00:22:56.080]  我們今天的信仰生活
[00:22:56.080 --> 00:23:00.320]  會不會有時都只是著重我們的外表呢?
[00:23:00.320 --> 00:23:08.720]  但是我們沒有去檢視我們內裡的生命有多少污穢
[00:23:08.720 --> 00:23:14.240]  很多時我們會不會只是不斷去參加教會很多的活動
[00:23:14.240 --> 00:23:17.200]  很多的課程,參與很多的侍奉
[00:23:17.200 --> 00:23:20.160]  不要誤會,我不是說這些不重要
