
[00:00:00.000 --> 00:00:05.180]  在我們所信的聖經裏面
[00:13:49.100 --> 00:13:53.260]  一些不法的奶農為了賺多點錢
[00:13:53.260 --> 00:13:55.700]  有一些奶農為了多賺一點錢
[00:13:55.700 --> 00:13:58.580]  就在牛奶裏面加水
[00:13:58.580 --> 00:14:00.140]  就在牛奶裏面加水
[00:14:00.140 --> 00:14:06.260]  但是另外一方面他們為了要符合牛奶品質規格的要求
[00:14:06.260 --> 00:14:10.540]  但是另外一方面他們為了要符合牛奶品質規格的要求
[00:14:10.540 --> 00:14:14.980]  他們就在奶裏面再加一些化學品
[00:14:14.980 --> 00:14:17.940]  他們就在奶裏面加一些化學藥
[00:14:17.940 --> 00:14:18.940]  加了什麼?
[00:14:18.940 --> 00:14:19.940]  加了什麼?
[00:14:19.940 --> 00:14:22.700]  很難讀是嗎?
[00:14:22.700 --> 00:14:24.620]  都不知道是什麼
[00:14:24.620 --> 00:14:26.180]  三聚氰胺
[00:14:26.180 --> 00:14:28.020]  這是三聚氰胺
[00:14:28.020 --> 00:14:30.100]  很難念的其實不需要什麼東西
[00:14:30.100 --> 00:14:32.980]  加了這些化學品就可以達標了
[00:14:32.980 --> 00:14:35.260]  他們加了這些化學品就可以達標了
[00:14:35.260 --> 00:14:37.060]  一化驗就可以了
[00:14:37.060 --> 00:14:39.420]  化驗的時候驗不出來
[00:14:39.420 --> 00:14:41.580]  他們為了賺錢
[00:14:41.580 --> 00:14:43.340]  他們為了賺錢
[00:14:43.340 --> 00:14:45.940]  賺了更多的錢
[00:14:45.940 --> 00:14:47.860]  為了賺更多的錢
[00:14:47.860 --> 00:14:52.980]  最後就令到數以千計的兒童的健康受到嚴重的傷害
[00:14:52.980 --> 00:14:56.420]  最後令到數以千計的兒童受到嚴重的傷害
[00:14:56.420 --> 00:14:57.420]  第二個例子
[00:14:57.420 --> 00:14:58.940]  我們講第二個例子
[00:14:58.940 --> 00:15:05.980]  最近香港法庭就土瓜灣碼頭圍道三年前發生的
[00:15:05.980 --> 00:15:08.780]  塌樓事件作出裁決
[00:15:08.780 --> 00:15:14.980]  最近香港法庭為了土瓜灣碼頭圍道三年前所發生的塌樓事件
[00:15:14.980 --> 00:15:17.900]  作出一個裁決
[00:15:17.900 --> 00:15:23.220]  這個裁判官指出這層樓是五十多年歷史了
[00:15:23.220 --> 00:15:28.020]  裁判官講這個房子已經是五十多年的房子
[00:15:28.020 --> 00:15:35.740]  裁判官講這個房子已經是五十多年的房子
[00:15:35.740 --> 00:15:39.620]  但是由於那層樓嚴重失修
[00:15:39.620 --> 00:15:42.020]  但是由於那層樓嚴重失修
[00:15:42.020 --> 00:15:45.380]  所以就已經發出收拾令
[00:15:45.380 --> 00:15:46.980]  已經發出收拾令
[00:15:46.980 --> 00:15:51.420]  但是身為裝修承建商的被告
[00:15:51.420 --> 00:15:54.740]  但是身為裝修承建商的被告
[00:15:54.740 --> 00:16:01.620]  明知道接獲收拾令要聘請合資格人士檢查
[00:16:01.620 --> 00:16:06.460]  明知道接獲收拾令要聘請合資格人士檢查
[00:16:06.460 --> 00:16:09.780]  要專人鑑定
[00:16:09.780 --> 00:16:11.540]  但是他沒有做
[00:16:11.540 --> 00:16:17.660]  他沒有用工字鐵支架鞏固樓宇
[00:16:17.660 --> 00:16:21.500]  他沒有用工字鐵支架鞏固樓宇
[00:16:21.500 --> 00:16:28.260]  他在毫無支撐的情況下清拆僭建物和地台
[00:16:28.260 --> 00:16:35.340]  他在沒有支撐的情況下拆遣建物和地台
[00:16:35.340 --> 00:16:39.300]  甚至破壞主力柱
[00:16:39.300 --> 00:16:42.020]  甚至破壞主力柱
[00:16:42.020 --> 00:16:43.620]  而在事件當中
[00:16:43.620 --> 00:16:44.820]  而在事件當中
[00:16:44.820 --> 00:16:48.100]  不排除有人為了貪方便
[00:16:48.100 --> 00:16:50.860]  也不排除有人為了貪方便
[00:16:50.860 --> 00:16:56.180]  在拆建過程中用大型工具進行清拆
[00:16:56.180 --> 00:17:00.140]  在清拆的時候他們可能用到一些大型工具清拆
[00:17:00.140 --> 00:17:03.140]  最後就產生了一個慘劇
[00:17:03.140 --> 00:17:05.580]  就發生最後這個悲慘的事件
[00:17:05.580 --> 00:17:08.180]  倒塌之後令到四個人死了
[00:17:08.180 --> 00:17:10.660]  這個房子塌下來以後令四個人死亡
[00:17:10.660 --> 00:17:15.900]  這兩個例子講明了人的內心是有貪財的慾念
[00:17:15.900 --> 00:17:17.060]  我們看到這兩個例子
[00:17:17.060 --> 00:17:19.700]  我們知道人內心有一個貪財的慾念
[00:17:19.700 --> 00:17:24.140]  為了貪快、貪方便、貪賺到更多的錢
[00:17:24.140 --> 00:17:27.100]  為了快、為了方便、為了賺更多的錢
[00:17:27.100 --> 00:17:29.140]  是罔顧其他人的安全
[00:17:29.140 --> 00:17:31.460]  他根本沒有去管別人的安全
[00:17:31.460 --> 00:17:33.220]  完全沒有為其他人著想
[00:17:33.220 --> 00:17:35.380]  沒有為別人著想
[00:17:35.380 --> 00:17:41.980]  我們同樣很多時候都會落在這個貪心的圈套當中
[00:17:41.980 --> 00:17:45.580]  其實我們很多時候都會落在這個貪心的圈套裏面
[00:17:45.580 --> 00:17:48.940]  但是聖經有句話講
[00:17:48.940 --> 00:17:54.020]  貪財是萬惡之根
[00:17:54.020 --> 00:17:59.020]  所以貪心是得罪神的
[00:17:59.020 --> 00:18:02.940]  有些人努力賺錢換取物質享受
[00:18:02.940 --> 00:18:07.540]  有些人努力賺錢是為了得到物質的享受
[00:18:07.540 --> 00:18:12.180]  但亦有些人是追求名譽地位和身體健康
[00:18:12.180 --> 00:18:15.740]  有些人是為了追求名譽地位和身體健康
[00:18:15.740 --> 00:18:17.340]  但他們得到的
[00:18:17.340 --> 00:18:19.580]  但他們得到的
[00:18:19.580 --> 00:18:21.860]  往往只是暫時的滿足
[00:18:21.860 --> 00:18:25.180]  往往只是暫時的滿足
[00:18:25.180 --> 00:18:32.260]  同時因為要花大量的時間在真神以外的事情上
[00:18:32.260 --> 00:18:37.180]  他們要花很多的精神在真神以外的事情上
[00:18:37.180 --> 00:18:41.460]  他們不能親近神,不能得以認識祂
[00:18:41.460 --> 00:18:44.340]  他們不能親近神,得以認識祂
[00:18:44.340 --> 00:18:49.140]  到頭來就只有空虛和不安
[00:18:49.140 --> 00:18:51.820]  到頭來就只有空虛和不安
[00:18:51.820 --> 00:18:56.820]  這種就是以自我為中心的生活方式
[00:18:56.820 --> 00:18:59.820]  這種就是以自我為中心的生活方式
[00:18:59.820 --> 00:19:05.820]  正如一個人沉迷打機會令人不能自拔
[00:19:05.820 --> 00:19:05.820]  正如一個人沉迷打機會令人不能自拔
[00:19:05.820 --> 00:19:09.860]  正如一個人沉迷打機會令人不能自拔
[00:19:09.860 --> 00:19:14.540]  人如果被身邊的事物蒙蔽了
[00:19:14.540 --> 00:19:17.940]  人如果被身邊的事物蒙蔽了
[00:19:17.940 --> 00:19:23.340]  或者被心裏的惡念貪念攔阻了
[00:19:23.340 --> 00:19:26.740]  或者被一些貪念惡念攔阻了
[00:19:26.740 --> 00:19:30.540]  就不能來到神的面前
[00:19:30.540 --> 00:19:32.260]  就不能來到神的面前
[00:19:32.260 --> 00:19:37.140]  享受到神賜予的心靈滿足和喜樂
[00:19:37.140 --> 00:19:40.940]  就不能來到神的面前享受到神賜予的心靈滿足和喜樂
[00:19:40.940 --> 00:19:44.140]  這個是非常可悲的
[00:19:44.140 --> 00:19:49.140]  但是恐怕人不知道自己心靈的真實情況是怎樣
[00:19:49.140 --> 00:19:53.340]  但是恐怕人不知道自己心靈的真實情況是怎樣
[00:19:53.340 --> 00:19:56.940]  是多麼危險
[00:19:56.940 --> 00:20:01.540]  有一個弱智的人
[00:20:01.540 --> 00:20:02.940]  有一個智障的人
[00:20:02.940 --> 00:20:09.540]  迷失了在樹林裏面很多天
[00:20:09.540 --> 00:20:13.740]  最後有人找到他
[00:20:13.740 --> 00:20:19.540]  發現他的身體被蚊子叮得很厲害
[00:20:19.540 --> 00:20:22.540]  發現他的身體被蚊子叮得很厲害
[00:20:22.540 --> 00:20:29.740]  更加可怕的是他的身上有很多水滴
[00:20:29.740 --> 00:20:29.740]  更加可怕的是他的身上有很多水滴
[00:20:29.740 --> 00:20:33.540]  更加可怕的是他的身上有很多水滴
[00:20:33.540 --> 00:20:39.140]  那些水滴是一條條的蟲吸血的
[00:20:39.140 --> 00:20:45.140]  那些水滴是一條條的蟲吸血的
[00:20:45.140 --> 00:20:52.540]  但他感受不到被水滴咬的痛楚
[00:20:52.540 --> 00:20:56.140]  但他卻沒有感受到被水滴咬的痛楚
[00:20:56.140 --> 00:20:58.140]  為甚麼會這樣?
[00:20:58.140 --> 00:21:02.740]  為甚麼這種水滴可以令人咬了都不知痛?
[00:21:02.740 --> 00:21:05.540]  為甚麼那些水滴咬了他都不知痛?
[00:21:05.540 --> 00:21:12.940]  因為它會排出一些麻醉成份的東西在我們的身體上
[00:21:12.940 --> 00:21:15.940]  因為他的口水裏面有麻醉的成份
[00:21:15.940 --> 00:21:17.740]  所以我們就不會覺得痛
[00:21:17.740 --> 00:21:18.940]  所以他就不知道痛
[00:21:18.940 --> 00:21:23.340]  這個例子講明了人在不知不覺當中
[00:21:23.340 --> 00:21:26.940]  這個例子講明了人在不知不覺當中
[00:21:26.940 --> 00:21:35.940]  我們會被一些貪心、仇恨之類的惡念引致犯罪
[00:21:35.940 --> 00:21:39.340]  我們在心裏面有一些貪心和仇恨
[00:21:39.340 --> 00:21:42.540]  引致這樣的惡念讓我們犯罪
[00:21:42.540 --> 00:21:45.140]  心靈受到嚴重的傷害
[00:21:45.140 --> 00:21:47.140]  心靈受到嚴重的傷害
[00:21:47.140 --> 00:21:49.940]  但內心卻好像不知道
[00:21:49.940 --> 00:21:52.140]  但內心卻好像不知道一樣
[00:21:52.140 --> 00:21:54.140]  沒有發出任何的警號
[00:21:54.140 --> 00:21:56.940]  沒有發出任何的警號
[00:21:56.940 --> 00:21:59.340]  但這個人卻不能得到真正的滿足
[00:21:59.340 --> 00:22:01.940]  但這個人卻不能得到真正的滿足
[00:22:01.940 --> 00:22:04.940]  由於這種人專門顧自己
[00:22:04.940 --> 00:22:08.140]  但由於這種人專門顧自己
[00:22:08.140 --> 00:22:10.540]  追求個人喜好的目標
[00:22:10.540 --> 00:22:12.740]  追求個人喜好的目標
[00:22:12.740 --> 00:22:14.940]  於是就完全忽略神
[00:22:14.940 --> 00:22:17.340]  於是就完全忽略神
[00:22:17.340 --> 00:22:23.340]  所以這種投資人生的方式不能蒙神似福
[00:22:23.340 --> 00:22:27.540]  所以這種投資人生的方式不能蒙神似福
[00:22:27.540 --> 00:22:30.740]  只會產生不好的結果
[00:22:30.740 --> 00:22:32.740]  只會產生不好的結果
[00:22:32.740 --> 00:22:37.740]  就是心靈不得滿足,仍然活在罪中
