
[00:00:00.000 --> 00:00:01.400]  電視節目平安
[00:02:48.800 --> 00:02:50.400]  我以為是我的車
[00:02:50.400 --> 00:02:51.480]  車子出了問題
[00:02:51.480 --> 00:02:52.760]  我當時煞車破了
[00:02:52.760 --> 00:02:54.160]  是我自己的問題
[00:02:54.160 --> 00:02:55.960]  那是我自己的問題
[00:02:55.960 --> 00:02:57.800]  你猜不猜到是甚麼事發生
[00:02:57.800 --> 00:03:00.680]  那你猜到是出了甚麼問題嗎
[00:03:00.680 --> 00:03:02.400]  事後我才知道
[00:03:02.400 --> 00:03:05.040]  我沒有將車子完全塌著
[00:03:05.040 --> 00:03:06.320]  即是塌了一半
[00:03:06.320 --> 00:03:08.960]  那車子就會退後
[00:03:08.960 --> 00:03:13.240]  因為我那邊是有少少斜的路線
[00:03:13.240 --> 00:03:15.160]  所以車子向後衝
[00:03:15.160 --> 00:03:17.520]  幸好沒有造成意外
[00:03:17.520 --> 00:03:21.200]  其實當時我是沒有完全啟動車子的
[00:03:21.200 --> 00:03:24.920]  而是那個車是沿著我的斜坡的車道
[00:03:24.920 --> 00:03:26.680]  一直向下衝的
[00:03:26.680 --> 00:03:30.440]  真心會當初沒有造成任何的意外
[00:03:30.440 --> 00:03:32.520]  你有沒有試過失控呢
[00:03:32.520 --> 00:03:36.440]  那我們大家有沒有試過遇到失控呢
[00:03:36.440 --> 00:03:39.440]  想一想失控的畫面是怎樣的
[00:03:39.440 --> 00:03:43.040]  我們也試想一下失控的畫面會是怎麼樣的
[00:03:43.040 --> 00:03:46.480]  如果人家失控可能就會發火發癲
[00:03:46.480 --> 00:03:47.960]  那要是人有失控
[00:03:47.960 --> 00:03:51.280]  他可能是發火發瘋一樣
[00:03:51.280 --> 00:03:54.960]  社會的失控就好像很多的強暴
[00:03:54.960 --> 00:03:59.480]  打劫搶劫這些罪的出現了
[00:03:59.480 --> 00:04:02.560]  那要是社會出現了失控的場面
[00:04:02.560 --> 00:04:03.680]  那會出現甚麼呢
[00:04:03.680 --> 00:04:06.320]  是不是有搶劫搶暴
[00:04:06.320 --> 00:04:09.080]  世界失控就可能戰火連天
[00:04:09.080 --> 00:04:10.320]  很多戰亂
[00:04:10.320 --> 00:04:13.120]  那要是世界失控會有甚麼情況
[00:04:13.120 --> 00:04:15.200]  是不是又戰火戰亂
[00:04:15.200 --> 00:04:17.480]  所以失控其實是很可怕的
[00:04:17.480 --> 00:04:21.200]  其實我們都知道失控是十分可怕的
[00:04:21.200 --> 00:04:24.600]  今天繼續看《時事記》的最後一次
[00:04:24.600 --> 00:04:25.800]  最後一講
[00:04:25.800 --> 00:04:31.280]  我們今天會繼續講四世紀的最後幾章
[00:04:31.280 --> 00:04:34.360]  最後一講有三章的經文
[00:04:34.360 --> 00:04:35.840]  十九到二十一章
[00:04:35.840 --> 00:04:39.920]  最後是有三章的經文
[00:04:39.920 --> 00:04:42.160]  是十九到二十一章
[00:04:42.160 --> 00:04:44.120]  有很多這些失控的場面
[00:04:44.120 --> 00:04:47.600]  裡面描述了很多失控的場景
[00:04:47.600 --> 00:04:49.200]  因為三章的經文
[00:04:49.200 --> 00:04:51.160]  所以大家要很有耐性
[00:04:51.160 --> 00:04:52.960]  亦都有很多混亂的事件
[00:04:52.960 --> 00:04:56.440]  所以我們平時很少看這三章的聖經
[00:04:56.440 --> 00:04:57.600]  今天就來看看
[00:04:57.600 --> 00:05:01.640]  平時我們很少看這三章的經文
[00:05:01.640 --> 00:05:04.320]  因為裡面有很混亂的事情發生
[00:05:04.320 --> 00:05:06.520]  也很繁複的事情
[00:05:06.520 --> 00:05:08.560]  那麼這三章的故事一開始
[00:05:08.560 --> 00:05:11.200]  再次環繞著一個利美人
[00:05:11.200 --> 00:05:13.600]  這三章的故事在開始的時候
[00:05:13.600 --> 00:05:16.440]  就環繞了一個利美人
[00:05:16.440 --> 00:05:19.240]  你發覺之前都是環繞利美人是吧
[00:05:19.240 --> 00:05:22.920]  我們知道之前的章節也是講到利美人的
[00:05:22.920 --> 00:05:25.600]  這個利美人她就住在倚法蓮山地
[00:05:25.600 --> 00:05:29.120]  她娶了一個猶大伯利恆的女子為妻
[00:05:29.120 --> 00:05:32.520]  這個利美人她是住在倚法蓮山地
[00:05:32.520 --> 00:05:36.400]  她娶了一個猶大伯利恆的女子為妻
[00:05:36.400 --> 00:05:39.520]  第二節講到那個妾就行淫
[00:05:39.520 --> 00:05:41.160]  離開了丈夫
[00:05:41.160 --> 00:05:44.840]  第二節就講到這個妾離開她的丈夫行淫
[00:05:44.840 --> 00:05:48.080]  其實有一些古抄本是講生她的氣
[00:05:48.080 --> 00:05:49.560]  不是行淫
[00:05:49.560 --> 00:05:52.440]  有一些古抄本是翻譯成
[00:05:52.440 --> 00:05:56.360]  生丈夫的氣不是行淫
[00:05:56.360 --> 00:05:59.800]  這個應該是比較正確的翻譯
[00:05:59.800 --> 00:06:01.640]  這個是正確的翻譯
[00:06:01.640 --> 00:06:03.520]  現在中文譯本也講到
[00:06:03.520 --> 00:06:07.480]  這個女人發了一動脾氣
[00:06:07.480 --> 00:06:10.720]  就回到伯利恆她的家住了四個月
[00:06:10.720 --> 00:06:13.280]  現在的中文譯本就修正為
[00:06:13.280 --> 00:06:15.640]  這個女人發了一動脾氣
[00:06:15.640 --> 00:06:18.800]  就回到伯利恆她的娘家去住了
[00:06:18.800 --> 00:06:21.880]  這個利美人就帶著她的僕人和兩匹驢
[00:06:21.880 --> 00:06:23.800]  就前到伯利恆
[00:06:23.800 --> 00:06:27.640]  就應該想著可以用好話勸她回家
[00:06:27.640 --> 00:06:30.800]  然後這個利美人就帶著一個僕人
[00:06:30.800 --> 00:06:33.240]  兩匹驢就前往伯利恆
[00:06:33.240 --> 00:06:36.720]  到她的妾的家上好話勸她回來
[00:06:36.720 --> 00:06:38.080]  到了岳父的家
[00:06:38.080 --> 00:06:39.960]  岳父就款待她三天
[00:06:39.960 --> 00:06:42.600]  然後這個利美人到了她岳父的家
[00:06:42.600 --> 00:06:44.480]  岳父就款待她三天
[00:06:44.480 --> 00:06:47.080]  三天其實是中東
[00:06:47.080 --> 00:06:50.480]  近東的文化裡面款待客的一些慣例
[00:06:50.480 --> 00:06:52.600]  三天其實是京東文化
[00:06:52.600 --> 00:06:54.520]  款待客人的慣例
[00:06:54.520 --> 00:06:57.160]  後來岳父又再留多一天
[00:06:57.160 --> 00:07:00.000]  到第五天又想再留她
[00:07:00.000 --> 00:07:03.000]  這個岳父再把她留下來多一天
[00:07:03.000 --> 00:07:04.880]  到了第五天了
[00:07:04.880 --> 00:07:08.560]  到日頭偏西的時候
[00:07:08.560 --> 00:07:12.160]  請她一起吃喝到日頭偏西的時候
[00:07:12.160 --> 00:07:13.320]  伯父又想請她說
[00:07:13.320 --> 00:07:14.520]  不如過一天
[00:07:14.520 --> 00:07:16.880]  等到第二天才再走
[00:07:16.880 --> 00:07:18.600]  他們吃喝多了一天
[00:07:18.600 --> 00:07:20.320]  到一頭膝下的時候
[00:07:20.320 --> 00:07:22.600]  岳父說你再留吧
[00:07:22.600 --> 00:07:25.600]  本來早上回家就會安全的
[00:07:25.600 --> 00:07:27.280]  從伯利恆到伊法蓮
[00:07:27.280 --> 00:07:29.840]  大約是一天的時間
[00:07:29.840 --> 00:07:33.920]  其實要是早上出行的時候
[00:07:33.920 --> 00:07:35.720]  就很安全的
[00:07:35.720 --> 00:07:38.560]  只需要一天就可以回去了
[00:07:38.560 --> 00:07:39.640]  拖了五天
[00:07:39.640 --> 00:07:41.520]  利美人就不想再留了
[00:07:41.520 --> 00:07:43.640]  因為她可能要回去侍奉
[00:07:43.640 --> 00:07:46.040]  去做會貿憲制的事情
[00:07:46.040 --> 00:07:48.760]  所以她就說我一定要走了
[00:07:48.760 --> 00:07:50.240]  因為已經拖了五天
[00:07:50.240 --> 00:07:53.840]  所以利美人想她一定要趕回去了
[00:07:53.840 --> 00:07:57.120]  因為她要負責規模的限制
[00:07:57.120 --> 00:07:58.920]  不能再逗留了
[00:07:58.920 --> 00:08:01.320]  我們走的路線就是
[00:08:01.320 --> 00:08:02.240]  下午三點
[00:08:02.240 --> 00:08:04.120]  就是日頭偏西的時候才起行了
[00:08:04.120 --> 00:08:06.880]  到日落的時候就經過耶布斯
[00:08:06.880 --> 00:08:08.720]  就是耶路撒冷舊城
[00:08:08.720 --> 00:08:10.920]  他們行走的路線就是
[00:08:10.920 --> 00:08:12.840]  日頭差不多西落的時候
[00:08:12.840 --> 00:08:13.800]  他們就起行
[00:08:13.800 --> 00:08:16.320]  就經過一個耶布斯這個地方
[00:08:16.320 --> 00:08:18.000]  這個是耶路撒冷的舊名
[00:08:18.000 --> 00:08:21.560]  耶布斯是耶路撒冷的舊名
[00:08:21.560 --> 00:08:23.480]  伯仁就對主人說
[00:08:23.480 --> 00:08:27.360]  不如我們去耶布斯人的城去住一下
[00:08:27.360 --> 00:08:28.680]  主人就說不好
[00:08:28.680 --> 00:08:30.480]  因為這個是外邦城
[00:08:30.480 --> 00:08:32.240]  然後伯仁就對主人說
[00:08:32.240 --> 00:08:36.160]  我們不如進到這個耶布斯人的城裡去住書吧
[00:08:36.160 --> 00:08:37.720]  主人就說不行
[00:08:37.720 --> 00:08:40.240]  我們不能進到外邦人的城
[00:08:40.240 --> 00:08:43.160]  於是他們就去基比亞
[00:08:43.160 --> 00:08:46.800]  所以他們主仆兩人就要到基比亞去了
[00:08:46.800 --> 00:08:49.360]  那時候就沒有旅館
[00:08:49.360 --> 00:08:51.160]  那個時候是沒有旅館的
[00:08:51.160 --> 00:08:54.480]  而神就吩咐人要去接待客人
[00:08:54.480 --> 00:08:59.480]  神其實是吩咐他的子民要接待客人的
[00:08:59.480 --> 00:09:02.240]  但是去到這個基比亞的地方
[00:09:02.240 --> 00:09:05.880]  都沒有人去聽從神的吩咐去接待
[00:09:05.880 --> 00:09:08.720]  這個利美人去他家裡住宿
[00:09:08.720 --> 00:09:13.320]  可是他們到了基比亞以後
[00:09:13.320 --> 00:09:17.400]  當時這個地方的人都沒有按照神的吩咐
[00:09:17.400 --> 00:09:19.920]  來接待這個客人
[00:09:19.920 --> 00:09:25.080]  那利美人就坐在城門口的街上
[00:09:25.080 --> 00:09:29.680]  所以這個利美人就坐在城裡的街上
[00:09:29.680 --> 00:09:33.040]  最後有一個來自以法蓮的老人家
[00:09:33.040 --> 00:09:35.200]  就接待他進去他家裡住
[00:09:35.200 --> 00:09:37.760]  最後來自以法蓮的一個老人家
[00:09:37.760 --> 00:09:39.000]  就接待了他
[00:09:39.000 --> 00:09:41.680]  讓他們到他的家裡去住
[00:09:41.680 --> 00:09:44.760]  再看下去22到30節
[00:09:44.760 --> 00:09:48.000]  我們一直看第二十二到三十節
[00:09:48.000 --> 00:09:51.800]  突然間城裡有些匪徒出來圍住屋子
[00:09:51.800 --> 00:09:55.400]  突然間城裡有些匪徒出來圍住屋子
[00:09:55.400 --> 00:10:00.240]  要求利美人要跟這個利美人交合
[00:10:00.240 --> 00:10:03.400]  要求利美人出來與他們交合
[00:10:03.400 --> 00:10:05.000]  這個利美人為了自保
[00:10:05.000 --> 00:10:09.200]  就將她的妾拉出去給匪徒
[00:10:09.200 --> 00:10:11.280]  這個利美人為了自保
[00:10:11.280 --> 00:10:14.960]  就把她的妾拉出去交給匪徒
[00:10:14.960 --> 00:10:19.320]  那些匪徒就中夜去凌辱這個妾
[00:10:19.320 --> 00:10:23.440]  直到天亮的時候才讓她走
[00:10:23.440 --> 00:10:27.160]  這是匪徒就中夜凌辱這個妾
[00:10:27.160 --> 00:10:30.240]  直到天亮的時候才把她放回去
[00:10:30.240 --> 00:10:33.440]  這個丈夫早晨去開門
[00:10:33.440 --> 00:10:35.640]  就看到他的妾躺在門口
[00:10:35.640 --> 00:10:37.160]  然後就對婦人說
[00:10:37.160 --> 00:10:38.720]  起來 我們走了
[00:10:38.720 --> 00:10:41.600]  這個夫人的丈夫早上起來
[00:10:41.600 --> 00:10:44.440]  開門的時候發現他的妾就在門前
[00:10:44.440 --> 00:10:47.040]  就對他說起來 我們走吧
[00:10:47.040 --> 00:10:48.560]  那個夫人沒有回答
[00:10:48.560 --> 00:10:51.480]  接著這個利美人就將這個夫人
[00:10:51.480 --> 00:10:53.080]  就放在爐背裡面
[00:10:53.080 --> 00:10:54.440]  然後就回家了
[00:10:54.440 --> 00:10:56.920]  夫人沒有回答她的丈夫
[00:10:56.920 --> 00:10:59.840]  那個利美人就將她放在驢的背上
[00:10:59.840 --> 00:11:02.280]  起身回家去了
[00:11:02.280 --> 00:11:05.600]  接著她回家就將妾的身體
[00:11:05.600 --> 00:11:07.520]  切成了12塊
[00:11:07.520 --> 00:11:10.000]  這個利美人回到家裡之後
[00:11:10.000 --> 00:11:13.360]  就把她的妾的身體切成12塊
[00:11:13.360 --> 00:11:18.920]  然後就拿到以色列四警十二支派裡面
[00:11:18.920 --> 00:11:22.240]  要讓所有以色列人知道這件醜事
[00:11:22.240 --> 00:11:28.240]  然後就差人把這些送去以色列四警裡面的十二支派
[00:11:28.240 --> 00:11:32.720]  要讓所有的以色列派都知道這些惡事
[00:11:32.720 --> 00:11:35.640]  第二十九節說的切的那個字
[00:11:35.640 --> 00:11:38.480]  其實漁民聖經裡面只是用來描述
[00:11:38.480 --> 00:11:42.640]  切開動物的動詞來的
[00:11:42.640 --> 00:11:50.400]  切動詞在原文只是用來切開字幕的限制的動物
[00:11:50.400 --> 00:11:53.400]  現在利美人她用自己的技能
[00:11:53.400 --> 00:11:56.320]  以前在聖繪墓裡面
[00:11:56.320 --> 00:11:59.120]  她侍奉可能就切慣了一些祭物
[00:11:59.120 --> 00:12:01.520]  這位人因為是祭司
[00:12:01.520 --> 00:12:07.720]  所以她會在黑幕前來宰限制的動物
[00:12:07.720 --> 00:12:12.080]  所以她現在將切的都這樣去切開12塊
[00:12:12.080 --> 00:12:14.720]  當個切是不是好像畜牲一樣
[00:12:14.720 --> 00:12:19.960]  這個利美人現在用她的技能把自己的切切成12塊
[00:12:19.960 --> 00:12:23.200]  就好像是把她的切當成了畜牲
[00:12:23.200 --> 00:12:27.640]  看到這些很殘忍 冷漠地去對自己的切
[00:12:27.640 --> 00:12:36.000]  看到利美人不是真心想去對付這些道德墮落的問題
[00:12:36.000 --> 00:12:40.440]  這個利美人這麼殘忍冷酷地對待自己的切
[00:12:40.440 --> 00:12:44.240]  不是說她是愛她
[00:12:44.240 --> 00:12:51.240]  而是她也不是真心要對付這個道德墮落的問題
[00:12:51.240 --> 00:12:56.960]  她是想藉這個激烈的行動去發洩自己的憤怒
[00:12:56.960 --> 00:13:02.600]  她是要藉這個激烈的行動來發洩她自己的憤怒
[00:13:02.600 --> 00:13:04.760]  我覺得她好像是在煽動一些民憤
[00:13:04.760 --> 00:13:08.840]  她號召12支派去刑罰 去報復那些匪徒
[00:13:08.840 --> 00:13:11.680]  而且要煽動這個民憤
[00:13:11.680 --> 00:13:16.280]  號召12支派去刑罰 報復這些暴徒
[00:13:16.280 --> 00:13:18.160]  表面上好像是伸張正義
[00:13:18.160 --> 00:13:20.760]  其實是很自私可怕的
[00:13:20.760 --> 00:13:23.480]  這表面上是要伸張正義
[00:13:23.480 --> 00:13:26.960]  其實是她自私可怕的事情
[00:13:26.960 --> 00:13:31.440]  看了一章聖經 大家還有精神
[00:13:31.440 --> 00:13:35.360]  看了第一章聖經 好像大家還有精神
[00:13:35.360 --> 00:13:38.280]  再看第二十二十一章
[00:13:38.280 --> 00:13:43.320]  我們再繼續看下面的二十和二十一章
[00:13:43.320 --> 00:13:48.120]  以色列人從丹到比斯巴都出來了
[00:13:48.120 --> 00:13:53.080]  於是以色列人就從丹到比斯巴全部都出來了
[00:13:53.080 --> 00:13:57.120]  丹是以色列北邊最北的城市
[00:13:57.120 --> 00:14:01.200]  丹這個地方是以色列最北邊的城
[00:14:01.200 --> 00:14:05.000]  比斯巴是最南邊的城市
[00:14:05.000 --> 00:14:10.400]  所以我們經常都聽到從丹到比斯巴
[00:14:10.400 --> 00:14:13.040]  就是從整個以色列的四景
[00:14:13.040 --> 00:14:17.680]  從丹到比斯巴就是從以色列的船艇
[00:14:17.680 --> 00:14:22.360]  都出來聚集在米斯巴的地方
[00:14:22.360 --> 00:14:27.560]  所以以色列船艇的人都出來聚集在米斯巴這個地方
[00:14:27.560 --> 00:14:33.400]  他們還帶著兵 有四十萬都拿刀出來
[00:14:33.400 --> 00:14:37.000]  拿刀的兵一共有四十萬
[00:14:37.000 --> 00:14:40.720]  這個是以色列第三次聚集在一起
[00:14:40.720 --> 00:14:46.320]  這是以色列人第三次全部聚集在一起
[00:14:46.320 --> 00:14:48.320]  第一次就是要分地
[00:14:48.320 --> 00:14:50.720]  第一次的時候是要分地
[00:14:50.720 --> 00:14:53.800]  第二次就是為了約旦河東邊
[00:14:53.800 --> 00:14:57.080]  要不要建立祭壇 就去商議了
[00:14:57.080 --> 00:14:59.280]  第二次是為了約旦河東邊
[00:14:59.280 --> 00:15:02.200]  要不要建立祭壇的事而聚集的
[00:15:02.200 --> 00:15:07.040]  第三次這次就要商議一個強暴不義的事情
[00:15:07.040 --> 00:15:10.160]  第三次就是這一次是要商議
[00:15:10.160 --> 00:15:13.080]  怎麼樣處理這個殘暴不義的事情
[00:15:13.080 --> 00:15:17.960]  國之派就去聽利美人要說些什麼
[00:15:17.960 --> 00:15:22.760]  美國支派就聚集要聽利威延他要說點什麼
[00:15:22.760 --> 00:15:26.080]  利美人就說這個基比亞人
[00:15:26.080 --> 00:15:29.880]  夜裡包圍著我的房屋 想要殺我
[00:15:29.880 --> 00:15:32.960]  利美人就告訴以色列人說
[00:15:32.960 --> 00:15:38.840]  這些基比亞人夜間起來就包圍了他住的地方
[00:15:38.840 --> 00:15:42.600]  其實上文沒有說到匪徒想要殺他
[00:15:42.600 --> 00:15:46.360]  其實上文是沒有說到匪徒要殺他的
[00:15:46.360 --> 00:15:49.640]  接著又說他的妾被他們強姦致死
[00:15:49.640 --> 00:15:53.560]  然後就說他的妾就被這些匪徒藏姦了
[00:15:53.560 --> 00:15:57.080]  其實利美人沒有說出全部的事實
[00:15:57.080 --> 00:16:00.680]  其實利威延是沒有講出全部的事實
[00:16:00.680 --> 00:16:04.440]  因為是他自己推他的妾出去交給匪徒的
[00:16:04.440 --> 00:16:08.520]  是他自己把他的妾拉出去給匪徒的
[00:16:08.520 --> 00:16:10.400]  在以色列人的律例裡面
[00:16:10.400 --> 00:16:13.440]  至少有兩個見證人這些話才是可信
[00:16:13.440 --> 00:16:18.320]  但是那些首領就全部都相信利美人的一面之詞
[00:16:18.320 --> 00:16:20.400]  在以色列的律法裡面
[00:16:20.400 --> 00:16:24.800]  至少要有兩個見證人的話才是可信的
[00:16:24.800 --> 00:16:31.120]  但當時的首領他們全部都相信了利美人的一面之詞
[00:16:31.120 --> 00:16:36.240]  我發覺利美人在最後還加了一個很嚴重的評語
[00:16:36.240 --> 00:16:40.000]  而且利美人在最後加了一個很重的評語
[00:16:40.000 --> 00:16:41.240]  第六節
[00:16:41.240 --> 00:16:43.000]  第六節這樣說
[00:16:43.000 --> 00:16:50.680]  因為基比亞人在以色列人中做了一些空淫醜惡的事
[00:16:50.680 --> 00:16:56.240]  因為基比亞人在以色列人中做了一些空淫醜惡的事
[00:16:56.240 --> 00:16:59.960]  這兩個形容詞通常是指到性變態
[00:16:59.960 --> 00:17:01.240]  性濫交
[00:17:01.240 --> 00:17:02.320]  或者強姦
[00:17:02.320 --> 00:17:05.280]  同性或者異性的淫亂等等
[00:17:05.280 --> 00:17:11.080]  空淫醜惡這兩個形容詞是指性變態
[00:17:11.080 --> 00:17:11.960]  性濫交
[00:17:11.960 --> 00:17:16.000]  好像常見同性或者是異性的淫惡
[00:17:16.000 --> 00:17:19.960]  按摩西律法犯這些罪的都會被處死的
[00:17:19.960 --> 00:17:25.280]  按摩西律法犯這些罪的都會被處死的
[00:17:25.280 --> 00:17:29.120]  所以你發覺以色列人跟著說
[00:17:29.120 --> 00:17:33.720]  就好像如同一人一樣去決定要去懲罰基比亞人
[00:17:33.720 --> 00:17:37.160]  所以以色列名起來就好像無從依人
[00:17:37.160 --> 00:17:39.360]  決定要懲罰基比亞人
[00:17:39.360 --> 00:17:44.360]  首先他們要求印度人交出基比亞的匪徒
[00:17:44.360 --> 00:17:49.760]  首先他們要求印度人先交出基比亞人的匪徒
[00:17:49.760 --> 00:17:54.320]  但是匪徒不肯聽從他弟兄所說的話
[00:17:54.320 --> 00:17:59.520]  但是匪徒卻不肯聽從他們遞送以色列人的話
[00:17:59.520 --> 00:18:01.360]  我在想為什麼他們不聽呢
[00:18:01.360 --> 00:18:04.280]  那為什麼匪徒不聽從以色列人呢
[00:18:04.280 --> 00:18:10.840]  可能因為匪徒面對四十萬的大軍集結在他們的境內
[00:18:10.840 --> 00:18:16.920]  也許因為匪徒面對四十萬的以色列大軍集結在他們的境內
[00:18:16.920 --> 00:18:21.280]  他們覺得還沒查清楚就有這麼多大軍集結
[00:18:21.280 --> 00:18:23.360]  好像是威脅他們一樣
[00:18:23.360 --> 00:18:27.120]  然後他們就因為這件事情還沒有查清楚
[00:18:27.120 --> 00:18:28.960]  然後就大軍圍困他們
[00:18:28.960 --> 00:18:32.040]  就是一種威脅他們
[00:18:32.040 --> 00:18:35.960]  所以因為自強驕傲的心態下
[00:18:35.960 --> 00:18:40.720]  他們就覺得不想去交出
[00:18:40.720 --> 00:18:43.560]  所以他們這種自嘆驕傲的心態下
[00:18:43.560 --> 00:18:46.040]  他們是不想把這些人交出去的
[00:18:46.040 --> 00:18:47.880]  或者他們不知道這些是什麼人
[00:18:47.880 --> 00:18:50.640]  或者他們當時也不知道這些是什麼人
[00:18:50.640 --> 00:18:52.720]  所以面對其他支派的質問的時候
[00:18:52.720 --> 00:18:55.560]  他們沒有冷靜地作出判斷
[00:18:55.560 --> 00:19:00.360]  所以面對其他支派的詢問的時候
[00:19:00.360 --> 00:19:03.480]  他們沒有安靜地作出判斷
[00:19:03.480 --> 00:19:04.920]  或者他們沒有辦法去承認
[00:19:04.920 --> 00:19:09.280]  為什麼自己境內有這麼醜的事情可以做出來呢
[00:19:09.280 --> 00:19:15.200]  他們也沒法承認自己境內的百姓會發生這種這麼醜惡不道德的事
[00:19:15.200 --> 00:19:18.320]  或者他們想要包庇他們的族人
[00:19:18.320 --> 00:19:21.480]  也可能是他們要包庇他們的族人
[00:19:21.480 --> 00:19:25.480]  就是眾人的情面多過神的吩咐
[00:19:25.480 --> 00:19:29.640]  眾人的情面勝過神的吩咐
[00:19:29.640 --> 00:19:31.720]  不要理什麼原因
[00:19:31.720 --> 00:19:36.840]  總之就沒有去跟著神的律法去對付罪
[00:19:36.840 --> 00:19:37.760]  不管怎麼樣
[00:19:37.760 --> 00:19:42.160]  他們都沒有遵從神的律法去對付罪
[00:19:42.160 --> 00:19:44.080]  以致負上沉重的代價
[00:19:44.080 --> 00:19:46.880]  所以他們負上了沉重的代價
[00:19:46.880 --> 00:19:52.400]  所以其他的支派就要去發動戰爭去對付亞敏
[00:19:52.400 --> 00:19:56.800]  所以其他支派就發動了對付亞敏的戰爭
[00:19:56.800 --> 00:19:59.440]  這樣內戰就發生了
[00:19:59.440 --> 00:20:03.760]  這樣內戰就開始了
[00:20:03.760 --> 00:20:06.800]  我們看見以色列人從來沒有這麼同心過的
[00:20:06.800 --> 00:20:10.600]  我們看到以色列人從來都沒有這麼同情過
