
[00:00:00.000 --> 00:00:03.680]  我今天是配合教會的主題和中心的工作
[00:03:35.280 --> 00:03:37.960]  「立志行善由得我」
[00:03:37.960 --> 00:03:39.200]  指示行出來是什麼呢?
[00:03:39.200 --> 00:03:40.440]  「由不得我」
[00:03:40.440 --> 00:03:42.960]  就好像蘇儀和我們昨天早上
[00:03:42.960 --> 00:03:45.520]  有另外的服務使用者來分享
[00:03:45.520 --> 00:03:47.880]  他們曾經都是戒濫藥的
[00:03:47.880 --> 00:03:49.080]  他們要戒毒
[00:03:49.080 --> 00:03:49.840]  戒這個戒那個
[00:03:49.840 --> 00:03:50.720]  我說很難
[00:03:50.720 --> 00:03:52.400]  戒毒的人對我們都很失望
[00:03:52.400 --> 00:03:54.600]  自己對自己都很失望
[00:03:54.600 --> 00:03:56.400]  「立志行善由得我」
[00:03:56.400 --> 00:03:58.120]  「行出來由不得我」
[00:03:58.120 --> 00:03:59.640]  在「成性的過程」
[00:03:59.640 --> 00:04:01.920]  需要上帝很多的恩典
[00:04:01.920 --> 00:04:03.360]  到第五部分
[00:04:03.360 --> 00:04:05.160]  九章的時候
[00:04:05.160 --> 00:04:07.240]  保羅突然間來到講另一個課題
[00:04:07.240 --> 00:04:08.640]  因為以色列人關注的就是
[00:04:08.640 --> 00:04:09.840]  「神愛人」
[00:04:09.840 --> 00:04:11.320]  「神叫人稱義」
[00:04:11.320 --> 00:04:12.600]  「叫人成性」
[00:04:12.600 --> 00:04:15.000]  但為什麼他會棄絕以色列人呢?
[00:04:15.000 --> 00:04:17.520]  因為以色列人曾經國破家亡
[00:04:17.520 --> 00:04:18.480]  「祖傳我們驕途」
[00:04:18.480 --> 00:04:19.240]  「神愛我們」
[00:04:19.240 --> 00:04:19.960]  不是吧?
[00:04:19.960 --> 00:04:20.600]  「神愛我們」
[00:04:20.600 --> 00:04:21.600]  「為什麼我有病痛」
[00:04:21.600 --> 00:04:24.360]  「為什麼我會遭遇這麼多的困難」
[00:04:24.360 --> 00:04:27.560]  似乎神的愛和我們信仰的經驗
[00:04:27.560 --> 00:04:30.480]  好像有一些矛盾
[00:04:30.480 --> 00:04:31.600]  保羅他引申
[00:04:31.600 --> 00:04:33.480]  神沒有棄絕那些人
[00:04:33.480 --> 00:04:36.280]  或者那些人覺得自己被棄絕也好
[00:04:36.280 --> 00:04:38.680]  其實神仍然是施恩請求
[00:04:38.680 --> 00:04:40.920]  神仍然會差派不同的天使
[00:04:40.920 --> 00:04:42.400]  好像差派義工來告訴你
[00:04:42.400 --> 00:04:44.640]  「是的,你是寶貴的」
[00:04:44.640 --> 00:04:45.680]  「你是值得重視的」
[00:04:45.680 --> 00:04:47.080]  「縱然你會放棄自己」
[00:04:47.080 --> 00:04:48.760]  「縱然你的家人會放棄我們」
[00:04:48.760 --> 00:04:50.760]  但上帝祂是不放棄
[00:04:50.760 --> 00:04:52.320]  所以來到第十二章的時候
[00:04:52.320 --> 00:04:55.400]  既然神原來是願意把公義
[00:04:55.400 --> 00:04:57.160]  加給那些一切不義的人
[00:04:57.160 --> 00:04:58.280]  叫人恩信親義
[00:04:58.280 --> 00:04:59.480]  叫人恩信誠信
[00:04:59.480 --> 00:05:00.800]  沒有棄絕
[00:05:00.800 --> 00:05:03.200]  所以到了羅馬書第十二章的時候
[00:05:03.200 --> 00:05:04.400]  就鼓勵他們
[00:05:04.400 --> 00:05:05.640]  領受了的時候
[00:05:05.640 --> 00:05:07.840]  就過一個根深改變
[00:05:07.840 --> 00:05:09.480]  根深變化的生活
[00:05:09.480 --> 00:05:11.600]  由第十二章開始就形容
[00:05:11.600 --> 00:05:14.040]  說到個人怎樣生命改變
[00:05:14.040 --> 00:05:16.360]  個人和教會在社會之間
[00:05:16.360 --> 00:05:17.560]  我們有什麼改變
[00:05:17.560 --> 00:05:19.640]  最後第七部分就總結
[00:05:19.640 --> 00:05:22.280]  是一個結語有問安有勸勉
[00:05:22.280 --> 00:05:27.080]  又說說它為什麼來探望羅馬教會的信徒
[00:05:27.080 --> 00:05:30.720]  我以後有三點的內容
[00:05:30.720 --> 00:05:33.800]  和頂層一起分享鼓勵我們
[00:05:33.800 --> 00:05:35.000]  第一就是
[00:05:35.000 --> 00:05:38.320]  我們怎樣來持守這個意象呢?
[00:05:38.320 --> 00:05:40.680]  繼續來服侍這個社群呢?
[00:05:40.680 --> 00:05:42.960]  第一是以報恩的心
[00:05:42.960 --> 00:05:45.360]  奉獻自己作活祭侍奉神
[00:05:45.360 --> 00:05:47.080]  羅馬書第十二章一至二節
[00:05:47.080 --> 00:05:48.480]  很多人都很熟悉
[00:05:48.480 --> 00:05:50.360]  特別是很多傳達人
[00:05:50.360 --> 00:05:52.240]  把自己獻上當作活祭
[00:05:52.240 --> 00:05:53.920]  給神使用
[00:05:53.920 --> 00:05:55.520]  但保羅說這段之先
[00:05:55.520 --> 00:05:57.560]  十一章尾他在說什麼呢?
[00:05:57.560 --> 00:05:58.560]  我們一起看
[00:05:58.560 --> 00:05:59.600]  並且一起讀
[00:05:59.600 --> 00:06:01.080]  羅馬書第十一章
[00:06:01.080 --> 00:06:04.000]  三十三節至到三十六節
[00:06:04.000 --> 00:06:04.800]  我們一起讀
[00:06:04.800 --> 00:06:05.800]  一二三
[00:06:05.800 --> 00:06:09.600]  心在神豐富的智慧和知識
[00:06:09.600 --> 00:06:12.200]  他的判斷何其難測
[00:06:12.200 --> 00:06:14.880]  他的宗旨何其難尋
[00:06:14.880 --> 00:06:16.880]  誰知道主的心
[00:06:16.880 --> 00:06:19.440]  誰作過他的謀事呢?
[00:06:19.440 --> 00:06:21.560]  誰使先給了他
[00:06:21.560 --> 00:06:23.960]  使他後來償還呢?
[00:06:23.960 --> 00:06:26.800]  因為萬有都事本於他
[00:06:26.800 --> 00:06:27.960]  倚靠他
[00:06:27.960 --> 00:06:29.160]  歸於他
[00:06:29.160 --> 00:06:31.200]  願榮耀歸給他
[00:06:31.200 --> 00:06:32.720]  直到永遠
[00:06:32.720 --> 00:06:33.680]  阿們
[00:06:33.680 --> 00:06:34.360]  保羅說
[00:06:34.360 --> 00:06:35.720]  所以弟兄們
[00:06:35.720 --> 00:06:37.720]  我以神的慈悲勸你們
[00:06:37.720 --> 00:06:39.400]  為什麼說「所以」呢?
[00:06:39.400 --> 00:06:41.360]  就是前文說的那一堆
[00:06:41.360 --> 00:06:43.600]  神的愛怎樣來到臨到人
[00:06:43.600 --> 00:06:45.440]  神的公義怎樣來到臨到人
[00:06:45.440 --> 00:06:47.320]  接著他用最後幾節的經文
[00:06:47.320 --> 00:06:49.520]  來做一個稱讚上帝
[00:06:49.520 --> 00:06:50.720]  哇!心在
[00:06:50.720 --> 00:06:53.120]  上帝豐富的智慧和知識
[00:06:53.120 --> 00:06:55.800]  他的判斷怎樣能夠測度
[00:06:55.800 --> 00:06:56.720]  一個的贊頌
[00:06:56.720 --> 00:06:57.600]  來到這裡
[00:06:57.600 --> 00:06:59.440]  他就鼓勵弟兄姊妹
[00:06:59.440 --> 00:07:01.720]  因著神愛的緣故
[00:07:01.720 --> 00:07:04.120]  因著神給人恩典的緣故
[00:07:04.120 --> 00:07:07.280]  用我們來將自己獻上
[00:07:07.280 --> 00:07:08.760]  來對侍奉神
[00:07:08.760 --> 00:07:09.640]  留意
[00:07:09.640 --> 00:07:11.360]  將身體獻上
[00:07:11.360 --> 00:07:12.760]  當作活祭
[00:07:12.760 --> 00:07:15.840]  這個身體是眾數
[00:07:15.840 --> 00:07:17.360]  即是說不止一個身體
[00:07:17.360 --> 00:07:19.360]  是眾身體
[00:07:19.360 --> 00:07:21.360]  這個身體代表著什麼呢?
[00:07:21.360 --> 00:07:22.800]  保羅用的意象
[00:07:22.800 --> 00:07:25.640]  猶太人是有獻祭的習慣的
[00:07:25.640 --> 00:07:28.560]  無論是贖罪祭也好
[00:07:28.560 --> 00:07:30.560]  感恩祭也好
[00:07:30.560 --> 00:07:32.920]  他們就像我們中國人那樣
[00:07:32.920 --> 00:07:33.920]  宰雞殺鴨那樣
[00:07:33.920 --> 00:07:34.560]  他們不是
[00:07:34.560 --> 00:07:36.880]  獻牛、獻羊、獻甲子
[00:07:36.880 --> 00:07:38.360]  獻農作物
[00:07:38.360 --> 00:07:40.080]  這個是獻祭
[00:07:40.080 --> 00:07:42.080]  將身體獻上當作活祭
[00:07:42.080 --> 00:07:44.680]  有些祭物是繁祭
[00:07:44.680 --> 00:07:46.880]  全隻的燒賞
[00:07:46.880 --> 00:07:48.160]  保羅勸勉他們
[00:07:48.160 --> 00:07:49.880]  將整個身體
[00:07:49.880 --> 00:07:53.520]  整個生命獻上給上帝
[00:07:53.520 --> 00:07:54.640]  但很有趣
[00:07:54.640 --> 00:07:55.840]  他們獻上活祭
[00:07:55.840 --> 00:07:58.200]  不是一個的祭物
[00:07:58.200 --> 00:07:59.560]  身體是一個
[00:07:59.560 --> 00:08:01.440]  但獻上之後的活祭
[00:08:01.440 --> 00:08:03.160]  是單數的
[00:08:03.160 --> 00:08:05.280]  活祭是單數
[00:08:05.280 --> 00:08:06.160]  代表著什麼呢?
[00:08:06.160 --> 00:08:07.640]  原來我們眾弟姊妹
[00:08:07.640 --> 00:08:09.600]  將自己擺上的時候
[00:08:09.600 --> 00:08:10.960]  不是我行我素的
[00:08:10.960 --> 00:08:12.880]  我獻上給你用
[00:08:12.880 --> 00:08:14.080]  是要加起來
[00:08:14.080 --> 00:08:15.720]  成為一個群體
[00:08:15.720 --> 00:08:17.080]  給上帝用
[00:08:17.080 --> 00:08:18.440]  這是活祭
[00:08:18.440 --> 00:08:19.560]  獻給神
[00:08:19.560 --> 00:08:20.600]  這個活祭
[00:08:20.600 --> 00:08:21.840]  是聖潔在說什麼呢?
[00:08:21.840 --> 00:08:23.840]  不是說我們道德的聖潔
[00:08:23.840 --> 00:08:25.120]  是說
[00:08:25.120 --> 00:08:26.320]  對不起
[00:08:26.320 --> 00:08:27.280]  是說
[00:08:27.280 --> 00:08:30.560]  我們是分別出來給神用的
[00:08:30.560 --> 00:08:31.880]  是分別給神用
[00:08:31.880 --> 00:08:32.560]  我們昔日
[00:08:32.560 --> 00:08:33.280]  我們的生命
[00:08:33.280 --> 00:08:34.280]  我們的時間
[00:08:34.280 --> 00:08:35.520]  可能是為老闆而活
[00:08:35.520 --> 00:08:36.760]  可能為家人而活
[00:08:36.760 --> 00:08:38.600]  可能為我們的子女而活
[00:08:38.600 --> 00:08:40.400]  但當我們認識了神之後
[00:08:40.400 --> 00:08:41.880]  神原來拯救我們
[00:08:41.880 --> 00:08:44.040]  我們轉向為神而活
[00:08:44.040 --> 00:08:45.400]  我們分別出來
[00:08:45.400 --> 00:08:47.080]  我們經常說
[00:08:47.080 --> 00:08:48.320]  他們是過來人
[00:08:48.320 --> 00:08:50.040]  其實我們也是過來人
[00:08:50.040 --> 00:08:52.360]  不過我們每個人都有不同的過去
[00:08:52.360 --> 00:08:54.680]  有些過來人可能是坐過牢的
[00:08:54.680 --> 00:08:56.800]  有些過來人可能是吸過毒的
[00:08:56.800 --> 00:08:59.600]  有些過來人可能是情緒受困擾的
[00:08:59.600 --> 00:09:00.920]  我們都是過來人
[00:09:00.920 --> 00:09:02.360]  我們的過來人是什麼呢?
[00:09:02.360 --> 00:09:04.920]  我們的過來人可能昔日
[00:09:04.920 --> 00:09:07.000]  被金錢束縛著
[00:09:07.000 --> 00:09:08.600]  被物質束縛著
[00:09:08.600 --> 00:09:11.800]  被情感束縛著
[00:09:11.800 --> 00:09:15.320]  人生就是為了要找愛情
[00:09:15.320 --> 00:09:16.160]  找婚姻
[00:09:16.160 --> 00:09:17.080]  找幸福
[00:09:17.080 --> 00:09:19.440]  或者是為了名成利就
[00:09:19.440 --> 00:09:22.280]  你就把全副心機放進去
[00:09:22.280 --> 00:09:24.200]  你發現你迷失了
[00:09:24.200 --> 00:09:26.200]  你其實也是這方面的過來人
[00:09:26.200 --> 00:09:27.040]  你迷失了
[00:09:27.040 --> 00:09:28.240]  你經歷了神的愛之後
[00:09:28.240 --> 00:09:28.760]  你怎樣呢?
[00:09:28.760 --> 00:09:30.240]  你很想來對祂報恩
[00:09:30.240 --> 00:09:31.800]  所以你來對參與祀奉
[00:09:31.800 --> 00:09:33.200]  你來對祂傳福音
[00:09:33.200 --> 00:09:34.280]  你來對祂做義工
[00:09:34.280 --> 00:09:37.480]  是用這種報恩的心來奉獻自己
[00:09:37.480 --> 00:09:39.320]  如果我們出於責任
[00:09:39.320 --> 00:09:42.680]  有時候我們會覺得我們劈炮不做
[00:09:42.680 --> 00:09:44.800]  出於責任有時候我們會覺得受委屈
[00:09:44.800 --> 00:09:46.080]  我們會覺得被迫
[00:09:46.080 --> 00:09:47.480]  但保羅勸勉他們
[00:09:47.480 --> 00:09:48.960]  你們都經歷過了
[00:09:48.960 --> 00:09:50.000]  神的愛就是這樣
[00:09:50.000 --> 00:09:51.560]  神的公義就是這樣
[00:09:51.560 --> 00:09:52.720]  他勸勉
[00:09:52.720 --> 00:09:54.440]  要將身體擺上
[00:09:54.440 --> 00:09:55.640]  每一個人將自己擺上
[00:09:55.640 --> 00:09:59.600]  是成為所有人的一個祭物獻給神
[00:09:59.600 --> 00:10:01.440]  榮耀上帝分別出來
[00:10:01.440 --> 00:10:02.760]  這個是神喜悅的
[00:10:02.760 --> 00:10:05.240]  你們如此的侍奉乃是理所當然的
[00:10:05.240 --> 00:10:06.880]  侍奉也可以譯作敬拜
[00:10:06.880 --> 00:10:09.200]  所以敬拜的時候又會講這段經文
[00:10:09.200 --> 00:10:10.360]  我們這樣做的時候
[00:10:10.360 --> 00:10:11.400]  上帝喜悅
[00:10:11.400 --> 00:10:12.680]  但祂不是停在這裡
[00:10:12.680 --> 00:10:13.720]  祂會繼續講第二節
[00:10:13.720 --> 00:10:14.960]  不要效法這個世界
[00:10:14.960 --> 00:10:16.760]  只要心意根深而變化
[00:10:16.760 --> 00:10:18.840]  叫你們測驗何謂神的善良
[00:10:18.840 --> 00:10:20.920]  純存可喜悅的旨意
[00:10:20.920 --> 00:10:22.560]  個人我們會效法這個世界
[00:10:22.560 --> 00:10:24.000]  這個世界的特質是什麼呢?
[00:10:24.000 --> 00:10:26.160]  可能是講求成功
[00:10:26.160 --> 00:10:27.520]  可能是講求效率
[00:10:27.520 --> 00:10:30.640]  可能是講求要讀名校
[00:10:30.640 --> 00:10:35.120]  我要做到什麼位置才是有用的
[00:10:35.120 --> 00:10:37.840]  我想這方面弟兄姊妹會明白
[00:10:37.840 --> 00:10:39.840]  但明白得來不知道能否做到
[00:10:39.840 --> 00:10:43.000]  昨天小一放榜
[00:10:43.000 --> 00:10:46.400]  如果我們能夠家長明白
[00:10:46.400 --> 00:10:48.480]  小朋友讀書
[00:10:48.480 --> 00:10:51.240]  很可能是他有些天份他讀好
[00:10:51.240 --> 00:10:53.040]  然後你想栽培他
[00:10:53.040 --> 00:10:55.200]  想找一間最好的學校給他
[00:10:55.200 --> 00:10:56.840]  但其實如果他要入的
[00:10:56.840 --> 00:10:58.880]  不一定是要一間學術最好的
[00:10:58.880 --> 00:11:00.720]  可能他真的要另類的學校
[00:11:00.720 --> 00:11:03.000]  才能幫到他整個人成長
[00:11:03.000 --> 00:11:06.560]  弟兄姊妹你能否這樣去凝訊呢?
[00:11:06.560 --> 00:11:08.520]  你能否這樣去明白
[00:11:08.520 --> 00:11:11.000]  你的小朋友是不是要追求
[00:11:11.000 --> 00:11:12.680]  永遠都是第一名的呢?
[00:11:12.680 --> 00:11:14.960]  永遠都是要得獎的那個呢?
[00:11:14.960 --> 00:11:16.480]  我盼望我們的弟兄姊妹明白
[00:11:16.480 --> 00:11:17.600]  不要效法這個世界
[00:11:17.600 --> 00:11:18.920]  心意根深變化
[00:11:18.920 --> 00:11:21.000]  什麼才是人喜歡的呢?
[00:11:21.000 --> 00:11:23.320]  在這方面我不講多個人的
[00:11:23.320 --> 00:11:25.200]  我反而想講群體
[00:11:25.200 --> 00:11:27.240]  因為他說將我們身體獻上
[00:11:27.240 --> 00:11:29.520]  成為一個活祭是整個群體
[00:11:29.520 --> 00:11:32.520]  教會或者中心是一個群體
[00:11:32.520 --> 00:11:35.000]  基督徒團契少了是一個群體
[00:11:35.000 --> 00:11:38.800]  一個群體會不會都受這個世界影響呢?
[00:11:38.800 --> 00:11:40.360]  會的
[00:11:40.360 --> 00:11:42.520]  名中心開的時候
[00:11:42.520 --> 00:11:43.400]  有弟兄姊妹問
[00:11:43.400 --> 00:11:45.560]  為什麼不搞多些旅行呢?
[00:11:45.560 --> 00:11:46.600]  甚至搞旅行
[00:11:46.600 --> 00:11:49.960]  為什麼不是冥恩堂的弟兄姊妹優先呢?
[00:11:49.960 --> 00:11:52.040]  很早期我們聽過這些聲音
[00:11:52.040 --> 00:11:54.480]  我們要很花唇舌跟弟兄姊妹解釋
[00:11:54.480 --> 00:11:55.320]  第一
[00:11:55.320 --> 00:11:57.000]  名中心成立的目的
[00:11:57.000 --> 00:11:59.440]  我們是動員義工
[00:11:59.440 --> 00:12:00.960]  我們不只是搞興趣班
[00:12:00.960 --> 00:12:02.600]  我們不是搞旅行
[00:12:02.600 --> 00:12:03.680]  派餅
[00:12:03.680 --> 00:12:05.680]  派什麼給大家
[00:12:05.680 --> 00:12:07.520]  這些有其他機構做
[00:12:07.520 --> 00:12:09.880]  名中心我們想做的
[00:12:09.880 --> 00:12:12.200]  不只是教會
[00:12:12.200 --> 00:12:14.840]  給錢中心找一班同工去做
[00:12:14.840 --> 00:12:17.120]  是弟兄姊妹要接觸這個社區
[00:12:17.120 --> 00:12:18.800]  這個是我們領袖的意象
[00:12:18.800 --> 00:12:20.360]  不只是教會做
[00:12:20.360 --> 00:12:23.320]  不只是教會宣言我們要關心社區
[00:12:23.320 --> 00:12:27.120]  是弟兄姊妹落手落腳來關心社區
[00:12:27.120 --> 00:12:29.440]  所以如果搞那些旅行
[00:12:29.440 --> 00:12:31.160]  我們找不到弟兄姊妹做義工
[00:12:31.160 --> 00:12:32.480]  我們寧願不搞
[00:12:32.480 --> 00:12:33.000]  為什麼呢?
[00:12:33.000 --> 00:12:36.160]  他們真的可以在外面參加
[00:12:36.160 --> 00:12:38.240]  有義工接觸弟兄姊妹才是重要的
[00:12:38.240 --> 00:12:39.120]  第二
[00:12:39.120 --> 00:12:41.600]  有時那些活動不是給弟兄姊妹優先的
[00:12:41.600 --> 00:12:42.880]  我們有一種憂鬱感
[00:12:42.880 --> 00:12:45.080]  我們經常取笑猶太人
[00:12:45.080 --> 00:12:45.920]  取笑法西菜人
[00:12:45.920 --> 00:12:46.920]  經常有一種憂鬱感
[00:12:46.920 --> 00:12:48.920]  我們純粹因為耶穌迷失了
[00:12:48.920 --> 00:12:50.520]  我們都自覺有一種憂鬱感
[00:12:50.520 --> 00:12:52.240]  冥恩堂為什麼不是優先呢?
[00:12:52.240 --> 00:12:54.520]  真的給弟兄姊妹說的
[00:12:54.520 --> 00:12:55.520]  弟兄姊妹
[00:12:55.520 --> 00:12:56.600]  那些活動
[00:12:56.600 --> 00:12:57.960]  我們給低收入的家庭
[00:12:57.960 --> 00:13:00.240]  如果你是低收入的我都一定給你
[00:13:00.240 --> 00:13:02.480]  不過如果不夠位置就抽籤
[00:13:02.480 --> 00:13:04.160]  或者先到先得
[00:13:04.160 --> 00:13:05.600]  我們要明白
[00:13:05.600 --> 00:13:08.480]  我們有時走著走著會迷失
[00:13:08.480 --> 00:13:10.240]  中心做的事不是為我們嗎?
[00:13:10.240 --> 00:13:10.920]  喂
[00:13:10.920 --> 00:13:14.200]  如果弟兄姊妹你是符合中心服務的對象
[00:13:14.200 --> 00:13:16.320]  你也是我們服務對象之一
[00:13:16.320 --> 00:13:18.440]  但是不一定是優先
[00:13:18.440 --> 00:13:19.360]  希望大家明白
[00:13:19.360 --> 00:13:20.560]  第二
[00:13:20.560 --> 00:13:23.120]  有些教會
[00:13:23.120 --> 00:13:26.920]  就是說人多或者要成功
[00:13:26.920 --> 00:13:29.960]  所以學這個模式學那個模式
[00:13:29.960 --> 00:13:32.400]  人多當然我深信是上帝想的
[00:13:32.400 --> 00:13:35.240]  因為總是想多人來對信主
[00:13:35.240 --> 00:13:38.320]  但如果我們為了人多而學這個學那個
[00:13:38.320 --> 00:13:40.320]  我想我們又本末倒置
[00:13:40.320 --> 00:13:42.320]  我們最重要
[00:13:42.320 --> 00:13:43.440]  最終的目的
[00:13:43.440 --> 00:13:45.840]  是神給我們有機會傳婚我們就傳婚
[00:13:45.840 --> 00:13:47.720]  給我們有機會栽培我們就栽培
[00:13:47.720 --> 00:13:49.520]  來多少我們就做多少
[00:13:49.520 --> 00:13:50.880]  當人不來的時候
[00:13:50.880 --> 00:13:51.600]  我又努力了
[00:13:51.600 --> 00:13:52.320]  我又檢討了
[00:13:52.320 --> 00:13:54.240]  沒有辦法了
[00:13:54.240 --> 00:13:57.920]  昔日在大埔區有很多間學校
[00:13:57.920 --> 00:14:01.120]  他們非常慷慨
[00:14:01.120 --> 00:14:02.960]  特別是基督教的學校
[00:14:02.960 --> 00:14:06.360]  他們可以給不同的教會進去做課程工作
[00:14:06.360 --> 00:14:07.560]  他們理解是什麼呢?
[00:14:07.560 --> 00:14:10.040]  一間學校有成千個學生
[00:14:10.040 --> 00:14:11.600]  所以一間教會做不完
[00:14:11.600 --> 00:14:13.400]  一間教會有成千個學生都來了
[00:14:13.400 --> 00:14:14.360]  或者整個家庭都來了
