
[00:00:00.000 --> 00:00:06.000]  兩個星期之前,無論大家是參加晚課,中課,早課,或者午課
[00:01:30.000 --> 00:01:33.000]  於是在聖經考古發現當中
[00:01:33.000 --> 00:01:35.000]  兩個希臘文的抄本
[00:01:35.000 --> 00:01:38.000]  在聖經學界被看為相當重要
[00:01:38.000 --> 00:01:40.000]  也有相當有份量的希臘文抄本
[00:01:40.000 --> 00:01:42.000]  一個叫做西乃抄本
[00:01:42.000 --> 00:01:44.000]  另一個叫做梵蒂岡抄本
[00:01:44.000 --> 00:01:47.000]  兩個都是主後四世紀時期的聖經抄本
[00:01:47.000 --> 00:01:50.000]  你說,喂,那這兩個抄本為什麼有這個名字
[00:01:51.000 --> 00:01:53.000]  那不是,很簡單而已
[00:01:53.000 --> 00:01:55.000]  沒有什麼神秘的
[00:01:55.000 --> 00:01:57.000]  西乃抄本這樣命名
[00:01:57.000 --> 00:02:00.000]  是因為它在西乃山腳的修道院裡面發現的
[00:02:00.000 --> 00:02:02.000]  那些殘卷
[00:02:02.000 --> 00:02:04.000]  於是學者就叫它做西乃抄本
[00:02:04.000 --> 00:02:06.000]  而梵蒂岡抄本就是因為這個抄本
[00:02:06.000 --> 00:02:08.000]  現在放在梵蒂岡的裡面
[00:02:08.000 --> 00:02:10.000]  所以是這樣命名
[00:02:10.000 --> 00:02:12.000]  在這兩卷在聖經學界
[00:02:12.000 --> 00:02:14.000]  很有份量的抄卷裡面
[00:02:14.000 --> 00:02:16.000]  學者都發覺
[00:02:16.000 --> 00:02:19.000]  原來都是沒有馬克風16章9到20節的
[00:02:20.000 --> 00:02:22.000]  然後在大約100年後
[00:02:22.000 --> 00:02:24.000]  五世紀
[00:02:24.000 --> 00:02:26.000]  在亞美尼亞和格魯吉亞兩個地方
[00:02:26.000 --> 00:02:29.000]  同樣找到兩個抄本
[00:02:29.000 --> 00:02:31.000]  都是發現
[00:02:31.000 --> 00:02:33.000]  不單止沒有這些經文
[00:02:33.000 --> 00:02:35.000]  或者就算裡面有這些經文都好
[00:02:35.000 --> 00:02:37.000]  他們發覺在文字上面
[00:02:37.000 --> 00:02:39.000]  在句法表達文法在用字裡面
[00:02:39.000 --> 00:02:42.000]  馬可16章9到20節
[00:02:42.000 --> 00:02:46.000]  用的字眼和前面寫作的人
[00:02:46.000 --> 00:02:48.000]  所寫的都不同
[00:02:49.000 --> 00:02:50.000]  我們同意吧
[00:02:50.000 --> 00:02:52.000]  如果我們寫過文章
[00:02:52.000 --> 00:02:54.000]  很多時候我們的筆法
[00:02:54.000 --> 00:02:56.000]  我們的文筆我們的用字
[00:02:56.000 --> 00:02:58.000]  很多時候都很類同
[00:02:58.000 --> 00:03:00.000]  聖經學者就發覺
[00:03:00.000 --> 00:03:02.000]  原來跟前面真的很不同
[00:03:02.000 --> 00:03:04.000]  所以他們就認為
[00:03:04.000 --> 00:03:06.000]  這段經文應該不是
[00:03:06.000 --> 00:03:08.000]  原作者馬可所寫的
[00:03:08.000 --> 00:03:10.000]  既然不是馬可寫的
[00:03:10.000 --> 00:03:12.000]  我們又會問
[00:03:12.000 --> 00:03:14.000]  為什麼這段經文到今天
[00:03:14.000 --> 00:03:16.000]  在我們的現代聖經版本當中
[00:03:17.000 --> 00:03:19.000]  在中文在和合本
[00:03:19.000 --> 00:03:21.000]  甚至去到修訂本
[00:03:21.000 --> 00:03:23.000]  仍然留下這段經文
[00:03:23.000 --> 00:03:25.000]  修訂本更有趣
[00:03:25.000 --> 00:03:27.000]  有一個短的結語只有一句
[00:03:27.000 --> 00:03:29.000]  第九節
[00:03:29.000 --> 00:03:31.000]  然後有第二個長的結語
[00:03:31.000 --> 00:03:33.000]  我覺得這樣放下來
[00:03:33.000 --> 00:03:35.000]  其實有時候令我們很混淆
[00:03:35.000 --> 00:03:37.000]  究竟我看什麼呢
[00:03:37.000 --> 00:03:39.000]  當然他覺得他要跟一個
[00:03:39.000 --> 00:03:41.000]  更加嚴謹的做法
[00:03:41.000 --> 00:03:43.000]  雖然大部分聖經學者都認為
[00:03:43.000 --> 00:03:45.000]  這段經文不是馬可所寫的
[00:03:46.000 --> 00:03:47.000]  但是他們認為
[00:03:47.000 --> 00:03:49.000]  馬福音在寫這段福音書的時候
[00:03:49.000 --> 00:03:51.000]  沒有理由結束得那麼奇怪
[00:03:51.000 --> 00:03:54.000]  所以他們認為
[00:03:54.000 --> 00:03:58.000]  馬福音可能在被修編入正典之前
[00:03:58.000 --> 00:04:01.000]  結尾的部分已經不見了
[00:04:01.000 --> 00:04:03.000]  這是學者研究中的一個看法
[00:04:03.000 --> 00:04:05.000]  覺得應該還有一個結尾
[00:04:05.000 --> 00:04:07.000]  不過那部分不見了
[00:04:07.000 --> 00:04:10.000]  我覺得上去讀起來好像沒有寫完
[00:04:10.000 --> 00:04:13.000]  又好像欠缺了一些很重要的部分
[00:04:15.000 --> 00:04:17.000]  不過當然也有學者認為
[00:04:17.000 --> 00:04:19.000]  不是的
[00:04:19.000 --> 00:04:22.000]  馬福音的作者是故意這樣寫的
[00:04:22.000 --> 00:04:25.000]  我相信上次兩位講者都是這樣的結論
[00:04:25.000 --> 00:04:27.000]  就說他這樣寫
[00:04:27.000 --> 00:04:29.000]  是想留一個空間
[00:04:29.000 --> 00:04:33.000]  讓讀者想想耶穌基督復活的意義
[00:04:33.000 --> 00:04:36.000]  因為他說當人一聽到耶穌復活之後就很害怕
[00:04:36.000 --> 00:04:38.000]  這是很自然的事
[00:04:38.000 --> 00:04:40.000]  因為沒有人見過
[00:04:40.000 --> 00:04:42.000]  他說他故意不寫後面那一段
[00:04:42.000 --> 00:04:44.000]  留一個空間讓人想想
[00:04:45.000 --> 00:04:47.000]  耶穌復活對你來說是甚麼意義
[00:04:47.000 --> 00:04:49.000]  這些人一聽到就很害怕
[00:04:49.000 --> 00:04:51.000]  對你來說是甚麼呢
[00:04:51.000 --> 00:04:54.000]  但無庸置疑
[00:04:54.000 --> 00:04:56.000]  我們很相信
[00:04:56.000 --> 00:04:59.000]  有了這段寶遺的經文
[00:04:59.000 --> 00:05:01.000]  即是寶落來的經文
[00:05:01.000 --> 00:05:05.000]  是令到馬福音這本書是更加完全
[00:05:05.000 --> 00:05:07.000]  或者更加完整
[00:05:07.000 --> 00:05:11.000]  因為其他三本福音書都記載了耶穌復活
[00:05:12.000 --> 00:05:16.000]  顯然差遣門徒傳播福音和與他同在
[00:05:16.000 --> 00:05:18.000]  這一切的經文
[00:05:18.000 --> 00:05:21.000]  有些人認為
[00:05:21.000 --> 00:05:26.000]  這段寶遺的經文的內容
[00:05:26.000 --> 00:05:30.000]  原本應該是馬福音作者所寫的
[00:05:30.000 --> 00:05:32.000]  不會相差太遠
[00:05:32.000 --> 00:05:34.000]  不過是散失了那部份
[00:05:34.000 --> 00:05:38.000]  其實如果我們熟悉這四本福音書
[00:05:38.000 --> 00:05:41.000]  都有記載關於耶穌基督復活的事蹟
[00:05:42.000 --> 00:05:44.000]  每本福音書的記載都不一樣
[00:05:44.000 --> 00:05:46.000]  不過真是有一個共通點
[00:05:46.000 --> 00:05:48.000]  當我們詳細看的時候
[00:05:48.000 --> 00:05:52.000]  每一個在遇到耶穌基督復活的人
[00:05:52.000 --> 00:05:54.000]  他們的反應都是震驚
[00:05:54.000 --> 00:05:56.000]  或者不相信
[00:05:56.000 --> 00:05:58.000]  這是很自然的
[00:05:58.000 --> 00:06:00.000]  如果今天有人告訴你
[00:06:00.000 --> 00:06:02.000]  吳安強牧師上星期已經死了
[00:06:02.000 --> 00:06:04.000]  今天你見到我
[00:06:04.000 --> 00:06:07.000]  我相信大家不會坐在這裡這麼安靜
[00:06:07.000 --> 00:06:09.000]  我想這是誰呢
[00:06:09.000 --> 00:06:11.000]  又說他死了
[00:06:12.000 --> 00:06:13.000]  但使徒明明見到耶穌被抓
[00:06:13.000 --> 00:06:15.000]  被釘在十字架上
[00:06:15.000 --> 00:06:17.000]  但是有人說他復活了
[00:06:17.000 --> 00:06:19.000]  甚至遇到他
[00:06:19.000 --> 00:06:22.000]  所以震驚害怕不信是一個很自然的反應
[00:06:22.000 --> 00:06:25.000]  因為世人從來沒有見過這樣的神蹟
[00:06:25.000 --> 00:06:30.000]  這是遠遠超過人類所想像到的範圍
[00:06:30.000 --> 00:06:32.000]  在我們的理性思維裡面
[00:06:32.000 --> 00:06:36.000]  所以在馬福音這段寶遺的經文記錄裡面
[00:06:36.000 --> 00:06:38.000]  耶穌復活
[00:06:39.000 --> 00:06:42.000]  但是這段經文我聽過是有人證的
[00:06:42.000 --> 00:06:44.000]  這個人證就是穆大拉的瑪利亞
[00:06:44.000 --> 00:06:48.000]  如果我們看四卷方書
[00:06:48.000 --> 00:06:50.000]  我們看到馬太記載
[00:06:50.000 --> 00:06:52.000]  見證者是穆大拉的瑪利亞
[00:06:52.000 --> 00:06:54.000]  和哪個瑪利亞
[00:06:54.000 --> 00:06:56.000]  聖經沒有說是哪個瑪利亞
[00:06:56.000 --> 00:06:58.000]  聖經沒有說是哪個瑪利亞
[00:06:58.000 --> 00:07:00.000]  聖經沒有說是哪個瑪利亞
[00:07:00.000 --> 00:07:02.000]  聖經沒有說是哪個瑪利亞
[00:07:02.000 --> 00:07:04.000]  聖經沒有說是哪個瑪利亞
[00:07:04.000 --> 00:07:06.000]  聖經沒有說是哪個瑪利亞
[00:07:06.000 --> 00:07:08.000]  聖經沒有說是哪個瑪利亞
[00:07:09.000 --> 00:07:10.000]  但記載的都是穆大拉的瑪利亞
[00:07:10.000 --> 00:07:15.000]  於是我就覺得馬可這個寶遺的作者
[00:07:15.000 --> 00:07:18.000]  他選取了其他三卷方書裡面
[00:07:18.000 --> 00:07:20.000]  都有記載的人物就是穆大拉的瑪利亞
[00:07:20.000 --> 00:07:22.000]  作為一個代表
[00:07:22.000 --> 00:07:24.000]  不代表其他方書記載的不對
[00:07:24.000 --> 00:07:26.000]  而是我覺得他選一個代表
[00:07:26.000 --> 00:07:29.000]  他不需要用很多人的名字放在那裡
[00:07:29.000 --> 00:07:32.000]  但是另外他還記載
[00:07:32.000 --> 00:07:34.000]  還有兩個門徒
[00:07:34.000 --> 00:07:36.000]  這兩個門徒
[00:07:36.000 --> 00:07:38.000]  同樣這裡我們不知道是誰
[00:07:39.000 --> 00:07:41.000]  他記載了有兩個門徒
[00:07:41.000 --> 00:07:43.000]  當耶穌被釘死之後
[00:07:43.000 --> 00:07:48.000]  他一段時間他們走在二馬五師路上
[00:07:48.000 --> 00:07:50.000]  耶穌向他們顯現
[00:07:50.000 --> 00:07:52.000]  不過他們最初不認得耶穌是誰
[00:07:52.000 --> 00:07:54.000]  他們在二馬五師路上和耶穌相遇
[00:07:54.000 --> 00:07:56.000]  其中一個叫格劉巴
[00:07:56.000 --> 00:07:58.000]  有名字的告訴我們這個人是誰
[00:07:58.000 --> 00:08:00.000]  我想對當時的人來說是重要的
[00:08:00.000 --> 00:08:02.000]  因為告訴我們有人見過耶穌
[00:08:02.000 --> 00:08:04.000]  這個人是誰
[00:08:04.000 --> 00:08:06.000]  而不是說有人見過耶穌
[00:08:07.000 --> 00:08:09.000]  總之就是有名字的
[00:08:09.000 --> 00:08:11.000]  不是的 他說是有名字的
[00:08:11.000 --> 00:08:13.000]  這個人叫格劉巴
[00:08:13.000 --> 00:08:15.000]  可能是當時收信人有些人認識的
[00:08:15.000 --> 00:08:17.000]  格劉巴和這個無名無姓的另外一個門徒
[00:08:17.000 --> 00:08:20.000]  他們很大可能都是不相信
[00:08:20.000 --> 00:08:22.000]  穆大馬尼亞作見證的門徒的一份子
[00:08:22.000 --> 00:08:24.000]  因為他們自己都說
[00:08:24.000 --> 00:08:26.000]  我們聽過有人這樣說
[00:08:26.000 --> 00:08:28.000]  說耶穌復活了
[00:08:28.000 --> 00:08:30.000]  但是都不知道是真是假的
[00:08:30.000 --> 00:08:32.000]  他們聽到穆大馬尼亞的見證不相信
[00:08:32.000 --> 00:08:34.000]  但是這個時候耶穌向他們顯現
[00:08:35.000 --> 00:08:37.000]  一些過程 說他們相信了
[00:08:37.000 --> 00:08:41.000]  於是穆大馬尼亞和格劉巴
[00:08:41.000 --> 00:08:43.000]  和這位無名無姓的門徒
[00:08:43.000 --> 00:08:45.000]  這三個人就成為了
[00:08:45.000 --> 00:08:47.000]  在馬福音裡面見證耶穌復活的代表
[00:08:47.000 --> 00:08:50.000]  我看的時候有一個感覺
[00:08:50.000 --> 00:08:52.000]  就是這三個人的見證
[00:08:52.000 --> 00:08:55.000]  當中有男 有女
[00:08:55.000 --> 00:08:58.000]  有有姓名的 有無姓名
[00:08:58.000 --> 00:09:01.000]  我喜歡廣東話的一句說話就是
[00:09:02.000 --> 00:09:05.000]  男 女 有名 無名 全部爛
[00:09:05.000 --> 00:09:07.000]  我的意思就是
[00:09:07.000 --> 00:09:09.000]  是一個很圓滿的見證
[00:09:09.000 --> 00:09:11.000]  有男 有女
[00:09:11.000 --> 00:09:13.000]  有我們認識的人
[00:09:13.000 --> 00:09:15.000]  有我們不認識的人
[00:09:15.000 --> 00:09:17.000]  我覺得這個鋪排很好
[00:09:17.000 --> 00:09:20.000]  穆大馬尼亞見證先發生
[00:09:20.000 --> 00:09:22.000]  然後兩個門徒的見證
[00:09:22.000 --> 00:09:24.000]  在之後出現
[00:09:24.000 --> 00:09:27.000]  兩個見證的對象都是同一班人
[00:09:27.000 --> 00:09:29.000]  就是耶穌基督在世界的時候
[00:09:29.000 --> 00:09:31.000]  曾經跟隨過他
[00:09:32.000 --> 00:09:33.000]  曾經聽過耶穌說
[00:09:33.000 --> 00:09:35.000]  耶穌說我會受死
[00:09:35.000 --> 00:09:37.000]  並且在第三天復活
[00:09:37.000 --> 00:09:40.000]  這班就是穆大馬尼亞
[00:09:40.000 --> 00:09:43.000]  和這兩個門徒要見證的對象
[00:09:43.000 --> 00:09:46.000]  不過 很可惜
[00:09:46.000 --> 00:09:48.000]  無論是穆大馬尼亞
[00:09:48.000 --> 00:09:50.000]  或者兩個在二孖五使路上
[00:09:50.000 --> 00:09:52.000]  遇上耶穌
[00:09:52.000 --> 00:09:54.000]  而相信耶穌已經復活
[00:09:54.000 --> 00:09:57.000]  這兩班的見證者
[00:09:57.000 --> 00:09:59.000]  他們的見證都帶來同一個果效
[00:09:59.000 --> 00:10:01.000]  就是不被相信
[00:10:02.000 --> 00:10:04.000]  聖經記載
[00:10:04.000 --> 00:10:06.000]  無論是穆大馬尼亞來到
[00:10:06.000 --> 00:10:08.000]  或者這兩個門徒說
[00:10:08.000 --> 00:10:10.000]  他們都不相信
[00:10:10.000 --> 00:10:12.000]  這些親耳聽過耶穌會死而復活的門徒
[00:10:12.000 --> 00:10:14.000]  都不相信耶穌已經復活了
[00:10:14.000 --> 00:10:16.000]  所以有時候我們傳福音
[00:10:16.000 --> 00:10:18.000]  有些人都會這樣說
[00:10:18.000 --> 00:10:20.000]  喂 你說耶穌復活了
[00:10:20.000 --> 00:10:22.000]  叫他出來見我
[00:10:22.000 --> 00:10:24.000]  我說你見到他你都未必相信
[00:10:24.000 --> 00:10:26.000]  我一時真的跟一個人這樣說
[00:10:26.000 --> 00:10:28.000]  我說 你是不是真的想耶穌見你
[00:10:28.000 --> 00:10:30.000]  他說 好啊 那我們求啊
[00:10:31.000 --> 00:10:32.000]  我們就在你家向你顯現
[00:10:32.000 --> 00:10:36.000]  你一開門就見到有個穿白袍
[00:10:36.000 --> 00:10:38.000]  一見到你就說我是耶穌
[00:10:38.000 --> 00:10:40.000]  我說你會怎樣做
[00:10:40.000 --> 00:10:42.000]  你是不是立刻跪下 我信主了
[00:10:42.000 --> 00:10:44.000]  他說傻啦 一開門見到我不認識就走
[00:10:44.000 --> 00:10:47.000]  有時候我們用我們的理性
[00:10:47.000 --> 00:10:49.000]  我們會想 我見到就信了
[00:10:49.000 --> 00:10:51.000]  這班人明明聽耶穌說過
[00:10:51.000 --> 00:10:53.000]  但是他們都不相信
[00:10:53.000 --> 00:10:55.000]  不相信似乎是馬可福音裡面
[00:10:55.000 --> 00:10:57.000]  門徒對於有關耶穌會復活這件神蹟
[00:10:57.000 --> 00:10:59.000]  一個習慣性的回應
[00:11:00.000 --> 00:11:03.000]  因為門徒對慕大拉的瑪利亞
[00:11:03.000 --> 00:11:05.000]  在二馬五師路上
[00:11:05.000 --> 00:11:07.000]  而見主的兩個門徒的見證都無效
[00:11:07.000 --> 00:11:09.000]  我不知道是不是這樣
[00:11:09.000 --> 00:11:12.000]  總言之 跟著馬可保衛的經文
[00:11:12.000 --> 00:11:16.000]  就說耶穌親自向這十一個門徒顯現
[00:11:16.000 --> 00:11:18.000]  耶穌向他們顯現
[00:11:18.000 --> 00:11:21.000]  就指出他們不信之心的錯誤
[00:11:21.000 --> 00:11:23.000]  可能提醒他們
[00:11:23.000 --> 00:11:25.000]  我不是在哪裡跟你說過我會死的嗎
[00:11:25.000 --> 00:11:27.000]  我會復活的嗎
[00:11:27.000 --> 00:11:29.000]  為什麼到今天你們仍然不相信呢
[00:11:30.000 --> 00:11:31.000]  因為耶穌親自的見證
[00:11:31.000 --> 00:11:34.000]  門徒不能夠再視而不見 再不相信
[00:11:34.000 --> 00:11:36.000]  於是門徒確認了
[00:11:36.000 --> 00:11:39.000]  耶穌已經從死亡當中復活過來之後
[00:11:39.000 --> 00:11:43.000]  他們就被差遣往普天下去傳福音
[00:11:43.000 --> 00:11:46.000]  你跟我今天就是因為這樣一路的傳聖
[00:11:46.000 --> 00:11:48.000]  可以得著這份救恩
[00:11:48.000 --> 00:11:50.000]  不過明顯的
[00:11:50.000 --> 00:11:52.000]  這段經文的記載
[00:11:52.000 --> 00:11:54.000]  跟其他三個福音書的記載
[00:11:54.000 --> 00:11:56.000]  是有點不同的
[00:11:57.000 --> 00:12:00.000]  馬太的記載是這樣的 所以你們要去
[00:12:00.000 --> 00:12:02.000]  使萬民作我的門徒
[00:12:02.000 --> 00:12:05.000]  奉父子聖靈的名 給他們施洗
[00:12:05.000 --> 00:12:07.000]  凡我所吩咐你們的
[00:12:07.000 --> 00:12:09.000]  都教導他們遵守
[00:12:09.000 --> 00:12:12.000]  看我天天與你們同在
[00:12:12.000 --> 00:12:14.000]  直到世代的終結
[00:12:14.000 --> 00:12:16.000]  天天與你們同在
[00:12:16.000 --> 00:12:19.000]  然後路加福音是這樣說的
[00:12:19.000 --> 00:12:22.000]  並且人們要奉他的名悔改
[00:12:22.000 --> 00:12:24.000]  使最得赦的道
[00:12:25.000 --> 00:12:27.000]  從耶路撒冷起直傳到萬邦
[00:12:27.000 --> 00:12:29.000]  你們就是這些事的見證
[00:12:29.000 --> 00:12:33.000]  我要將我父所應許的降在你們身上
[00:12:33.000 --> 00:12:35.000]  你們要在城裡等候
[00:12:35.000 --> 00:12:40.000]  直等你們領受從上面來的能力
[00:12:40.000 --> 00:12:42.000]  前面說天天與你們同在
[00:12:42.000 --> 00:12:45.000]  這裡說領受從上面而來的能力
[00:12:45.000 --> 00:12:47.000]  約翰福音的記載也是這樣的話
[00:12:47.000 --> 00:12:49.000]  於是耶穌又對他們說
[00:12:49.000 --> 00:12:51.000]  願你們平安
[00:12:51.000 --> 00:12:54.000]  父怎能差遣了我 我也照樣差遣了你們
[00:12:55.000 --> 00:12:57.000]  他向他們吹一口氣說
[00:12:57.000 --> 00:12:59.000]  領受聖靈吧
[00:12:59.000 --> 00:13:01.000]  你們赦免誰的罪
[00:13:01.000 --> 00:13:03.000]  誰的罪就赦免
[00:13:03.000 --> 00:13:05.000]  你們不赦免誰的罪
[00:13:05.000 --> 00:13:07.000]  誰的罪就不得赦免
[00:13:07.000 --> 00:13:09.000]  這裡說領受聖靈
[00:13:09.000 --> 00:13:11.000]  馬可記載
[00:13:11.000 --> 00:13:13.000]  就是我們今天看的經文
[00:13:13.000 --> 00:13:15.000]  他說他又對他們說
[00:13:15.000 --> 00:13:17.000]  你們往普天下去
[00:13:17.000 --> 00:13:19.000]  傳風給萬民聽
[00:13:19.000 --> 00:13:21.000]  信而受洗的必然得救
[00:13:21.000 --> 00:13:23.000]  不信的必被定罪
[00:13:24.000 --> 00:13:25.000]  就說我這名趕鬼
[00:13:25.000 --> 00:13:27.000]  說新方言手能拿蛇藥
[00:13:27.000 --> 00:13:29.000]  喝了什麼毒物也不會受害
[00:13:29.000 --> 00:13:31.000]  守岸病人
[00:13:31.000 --> 00:13:33.000]  病人就好了
[00:13:33.000 --> 00:13:36.000]  馬可這裡強調的是神蹟
[00:13:36.000 --> 00:13:39.000]  前面說我的能力與你們同在
[00:13:39.000 --> 00:13:41.000]  領受從上面而來的能力
[00:13:41.000 --> 00:13:43.000]  領受聖靈這裡就說有神蹟
[00:13:43.000 --> 00:13:45.000]  來隨著你們
[00:13:45.000 --> 00:13:48.000]  從回顧以上四卷方書的內容
[00:13:48.000 --> 00:13:50.000]  我們可以很清楚地看到
[00:13:50.000 --> 00:13:53.000]  當耶穌命令門徒往普天下去傳風的時候
[00:13:54.000 --> 00:13:55.000]  強調的是神所賜的能力
[00:13:55.000 --> 00:13:57.000]  或者祂的同在
[00:13:57.000 --> 00:14:00.000]  祂所賜的能力和祂的同在
[00:14:00.000 --> 00:14:03.000]  指的是信徒接受使命
[00:14:03.000 --> 00:14:05.000]  傳揚福音的時候
[00:14:05.000 --> 00:14:07.000]  神會給他們所需要的智慧和聰明
[00:14:07.000 --> 00:14:09.000]  把這個福音講得清楚明白
[00:14:09.000 --> 00:14:11.000]  讓人能夠認識
[00:14:11.000 --> 00:14:13.000]  能夠信主
[00:14:13.000 --> 00:14:15.000]  但某一福音這篇寶遺的記載
[00:14:15.000 --> 00:14:17.000]  明顯地和馬太露家和約翰的記載
[00:14:17.000 --> 00:14:19.000]  很不一樣
[00:14:19.000 --> 00:14:21.000]  因為裡面強調的是神蹟
[00:14:22.000 --> 00:14:24.000]  因為耶穌祂在復活之後的確是事實
[00:14:24.000 --> 00:14:27.000]  在初期教會真的發生了很多奇妙的事蹟
[00:14:27.000 --> 00:14:28.000]  如果我們看四行傳
[00:14:28.000 --> 00:14:30.000]  我們可以看到裡面真的有很多神蹟的發生
[00:14:30.000 --> 00:14:34.000]  這些事件對當時早期教會來說是相當重要
[00:14:34.000 --> 00:14:36.000]  而聖經文字書說
[00:14:36.000 --> 00:14:38.000]  當門徒按照主的命令
[00:14:38.000 --> 00:14:40.000]  出去傳福音的時候
[00:14:40.000 --> 00:14:42.000]  祂的確和門徒同工
[00:14:42.000 --> 00:14:44.000]  透過神蹟的發生
[00:14:44.000 --> 00:14:46.000]  證實所傳的道是真的
[00:14:46.000 --> 00:14:48.000]  在四行傳第五章十二節
[00:14:48.000 --> 00:14:50.000]  聖經說主席使徒的手
[00:14:51.000 --> 00:14:52.000]  施行了許多神蹟奇事
[00:14:52.000 --> 00:14:55.000]  他們都同心合意地聚集在所羅門廊下
[00:14:55.000 --> 00:14:58.000]  而在四行傳十四章第三節又說
[00:14:58.000 --> 00:15:02.000]  主席祂們二人在那裡住了好生日子
[00:15:02.000 --> 00:15:04.000]  依靠主放膽講道
[00:15:04.000 --> 00:15:06.000]  主席祂們的手施行神蹟奇事
[00:15:06.000 --> 00:15:08.000]  證明祂恩惠的道
[00:15:08.000 --> 00:15:10.000]  這也是真的
[00:15:10.000 --> 00:15:12.000]  黃馬福音說
[00:15:12.000 --> 00:15:14.000]  你出去傳道的時候
[00:15:14.000 --> 00:15:16.000]  有神蹟奇事隨著你
[00:15:16.000 --> 00:15:18.000]  然後四行傳記載的確有很多神蹟奇事發生
[00:15:19.000 --> 00:15:21.000]  是的 如果我們看回科音書
[00:15:21.000 --> 00:15:24.000]  我們看到耶穌的確曾經將趕鬼的能力賜給門徒
[00:15:24.000 --> 00:15:28.000]  而門徒確實經歷到趕鬼的能力
[00:15:28.000 --> 00:15:30.000]  是在祂們身上出來的
[00:15:30.000 --> 00:15:32.000]  記不記得那12個門徒 70個門徒
[00:15:32.000 --> 00:15:34.000]  被耶穌差派出去讓祂們能夠傳揚福音
[00:15:34.000 --> 00:15:36.000]  並且能夠趕鬼
[00:15:36.000 --> 00:15:38.000]  他們回來的時候很開心地告訴耶穌
[00:15:38.000 --> 00:15:40.000]  耶穌厲害 連鬼都怕我們
[00:15:40.000 --> 00:15:42.000]  耶穌就說不要這麼緊張
[00:15:42.000 --> 00:15:44.000]  鬼怕你不是最重要的
[00:15:44.000 --> 00:15:46.000]  最重要是你的生命是在天國當中
[00:15:47.000 --> 00:15:49.000]  然後使徒彼得在五巡節受聖靈之後
[00:15:49.000 --> 00:15:51.000]  得盡能力說起別國的說話
[00:15:51.000 --> 00:15:53.000]  而使徒保羅為門徒禱告
[00:15:53.000 --> 00:15:56.000]  在四行傳十九章第六節告訴我們
[00:15:56.000 --> 00:15:58.000]  當使徒保羅為門徒禱告
[00:15:58.000 --> 00:16:00.000]  門徒也說起方言來
[00:16:00.000 --> 00:16:03.000]  而使徒保羅自己在馬爾他島上
[00:16:03.000 --> 00:16:05.000]  我們知道一艘船有問題
[00:16:05.000 --> 00:16:07.000]  擱淺在馬爾他這個地方
[00:16:07.000 --> 00:16:09.000]  曾經被蛇咬
[00:16:09.000 --> 00:16:11.000]  人們都以為祂一定是得罪了神明
[00:16:11.000 --> 00:16:13.000]  所以祂會死的
[00:16:13.000 --> 00:16:15.000]  但是聖經說使徒保羅並沒有受傷
[00:16:16.000 --> 00:16:17.000]  而是從祂手上掉下來
[00:16:17.000 --> 00:16:23.000]  然後彼得在聖殿的尾門
[00:16:23.000 --> 00:16:25.000]  醫治了一個瘸腿的人
[00:16:25.000 --> 00:16:27.000]  讓這個人起來行走
[00:16:27.000 --> 00:16:30.000]  而使徒保羅同樣在馬爾他
[00:16:30.000 --> 00:16:33.000]  治好了島長布白劉的爸爸
