
[00:00:00.000 --> 00:00:01.640]  主給我們恩典
[00:02:03.440 --> 00:02:04.920]  五十
[00:02:04.920 --> 00:02:08.040]  我們會有些特別的感受
[00:02:08.040 --> 00:02:10.040]  所以在這些日子
[00:02:10.040 --> 00:02:13.120]  似乎我們又來到一個里程碑
[00:02:13.120 --> 00:02:17.280]  這個里程碑促使我們看看後
[00:02:17.280 --> 00:02:19.160]  看看前
[00:02:19.160 --> 00:02:23.840]  所以我們就迎向四十乘二
[00:02:23.840 --> 00:02:25.680]  八十就是八十
[00:02:25.680 --> 00:02:28.840]  為甚麼要弄出四十乘二呢
[00:02:28.840 --> 00:02:32.680]  其實我想大家有些聖經感
[00:02:32.680 --> 00:02:35.760]  去迎接你的堂慶
[00:02:35.760 --> 00:02:37.360]  你知道四十
[00:02:37.360 --> 00:02:40.840]  其實在聖經都是一個特別的數目
[00:02:40.840 --> 00:02:43.320]  所以除了剛才提到的
[00:02:43.320 --> 00:02:47.040]  耶穌復活後四十日升天
[00:02:47.040 --> 00:02:50.520]  你知道聖經有很多事件都是四十的
[00:02:50.520 --> 00:02:54.200]  只是耶穌升天還有兩次
[00:02:54.200 --> 00:02:57.200]  當耶穌一開始出來傳道的時候
[00:02:57.200 --> 00:03:01.800]  首先在曠野有四十日的考驗
[00:03:01.800 --> 00:03:04.280]  很少人比較知道的
[00:03:04.280 --> 00:03:08.440]  就是耶穌是約瑟瑪利亞的長子
[00:03:08.440 --> 00:03:10.760]  按照他們的規矩
[00:03:10.760 --> 00:03:13.080]  要奉獻長子
[00:03:13.080 --> 00:03:14.600]  哪一天呢
[00:03:14.600 --> 00:03:16.120]  聖經有記載的
[00:03:16.120 --> 00:03:18.480]  不過沒有說清楚是哪一天
[00:03:18.480 --> 00:03:20.720]  不過我們計算一下就知道
[00:03:20.720 --> 00:03:24.240]  應該是耶穌出世後第四十日
[00:03:24.240 --> 00:03:25.840]  簡正那一天
[00:03:25.840 --> 00:03:28.120]  還有很多其他四十四十
[00:03:28.120 --> 00:03:29.480]  所以我們知道
[00:03:29.480 --> 00:03:33.000]  四十都是聖經一個很特別的數字
[00:03:33.000 --> 00:03:35.600]  通常是用來講日期
[00:03:35.600 --> 00:03:38.200]  講一段時間的
[00:03:38.200 --> 00:03:40.960]  所以四十是一個上帝
[00:03:40.960 --> 00:03:42.760]  給我們有特別作為
[00:03:42.760 --> 00:03:43.920]  特別恩典
[00:03:43.920 --> 00:03:47.320]  或者有特別行動的一段時間
[00:03:47.320 --> 00:03:49.360]  我們透過這樣的方式
[00:03:49.360 --> 00:03:50.880]  四十乘以二
[00:03:50.880 --> 00:03:53.600]  是主給我們雙重的旨意
[00:03:53.600 --> 00:03:55.200]  雙重的恩典
[00:03:55.200 --> 00:03:58.080]  我們走到這一步了
[00:03:58.080 --> 00:04:02.040]  我們怎樣去有這種聖經感
[00:04:02.040 --> 00:04:05.920]  這樣去迎向這個日子呢
[00:04:05.920 --> 00:04:08.520]  我借助《新命記》第一章
[00:04:08.520 --> 00:04:11.760]  開頭的幾節說話
[00:04:11.760 --> 00:04:14.800]  「新」這個字是說話的意思
[00:04:14.800 --> 00:04:17.400]  香港有個政府部門
[00:04:17.400 --> 00:04:19.800]  申訴專員公署
[00:04:19.800 --> 00:04:21.720]  即是去講話
[00:04:21.720 --> 00:04:25.600]  不過不是風花雪月地講一下
[00:04:25.600 --> 00:04:28.440]  用得測身、重新
[00:04:28.440 --> 00:04:33.520]  即是一種強調的、認真的、講心事的
[00:04:33.520 --> 00:04:35.360]  「命」是甚麼呢
[00:04:35.360 --> 00:04:37.680]  其實上帝對我們的說話
[00:04:37.680 --> 00:04:38.920]  有些是安慰的
[00:04:38.920 --> 00:04:40.280]  有些是鼓勵的
[00:04:40.280 --> 00:04:42.480]  有些是撫傷的
[00:04:42.480 --> 00:04:44.400]  當然也都有命令
[00:04:44.400 --> 00:04:46.560]  不過概括來說
[00:04:46.560 --> 00:04:49.000]  因為上帝是至高榮耀
[00:04:49.000 --> 00:04:51.240]  我們人是這麼卑微的
[00:04:51.240 --> 00:04:55.600]  所以我們概括、統稱都是命令
[00:04:55.600 --> 00:04:58.280]  所以《新命記》就是講出
[00:04:58.280 --> 00:05:02.360]  上帝對他的子民的心意
[00:05:02.360 --> 00:05:04.720]  整個《新命記》也是
[00:05:04.720 --> 00:05:06.800]  所以我們今天讀的第一章
[00:05:06.800 --> 00:05:09.480]  這幾節是開場白
[00:05:09.480 --> 00:05:11.560]  不過在這個開場白
[00:05:11.560 --> 00:05:13.040]  這幾句說話
[00:05:13.040 --> 00:05:16.000]  其實好像超級雞精一樣
[00:05:16.000 --> 00:05:18.640]  講了幾樣很重要的東西
[00:05:18.640 --> 00:05:20.520]  值得我們留意
[00:05:20.520 --> 00:05:22.440]  成為我們的先例
[00:05:22.440 --> 00:05:25.800]  怎樣預備我們去迎向
[00:05:25.800 --> 00:05:27.240]  四十誠意
[00:05:27.240 --> 00:05:29.600]  向上帝相同的祝福
[00:05:29.600 --> 00:05:31.160]  相同的恩典
[00:05:31.160 --> 00:05:32.800]  相同的使命
[00:05:32.800 --> 00:05:35.200]  這樣的日子
[00:05:35.200 --> 00:05:38.280]  剛才我們經文讀第九節
[00:05:38.280 --> 00:05:40.120]  摩西一開始講就是
[00:05:40.120 --> 00:05:43.280]  「那時」我向你們這樣講
[00:05:43.280 --> 00:05:45.320]  「哪時」
[00:05:45.320 --> 00:05:47.600]  究竟「哪時」是何時呢?
[00:05:47.600 --> 00:05:51.360]  原來這幾句說話是他第二次講的
[00:05:51.360 --> 00:05:54.800]  曾經在若干年前講過的
[00:05:54.800 --> 00:05:58.560]  不過現在是重複再講一次
[00:05:58.560 --> 00:06:02.200]  這個「哪時」究竟是何時呢?
[00:06:02.200 --> 00:06:04.200]  我們看看聖經前
[00:06:04.200 --> 00:06:05.320]  看看聖經後
[00:06:05.320 --> 00:06:07.920]  看看這些背景就會知道
[00:06:07.920 --> 00:06:11.360]  原來是他四十年前講過的
[00:06:11.360 --> 00:06:13.320]  四十年前講過的
[00:06:13.320 --> 00:06:16.560]  現在四十年之後又翻出來講
[00:06:16.560 --> 00:06:18.680]  因為很重要的
[00:06:18.680 --> 00:06:21.040]  如果我們再留心一下
[00:06:21.040 --> 00:06:22.880]  就更加發覺
[00:06:22.880 --> 00:06:26.080]  原來現在聽著生命記
[00:06:26.080 --> 00:06:28.920]  這番說話的這班聽眾
[00:06:28.920 --> 00:06:30.720]  這班屬神的子民
[00:06:30.720 --> 00:06:32.800]  當時就是這些以色列人
[00:06:32.800 --> 00:06:35.960]  並非四十年前聽的那班
[00:06:35.960 --> 00:06:38.760]  是另一批人的
[00:06:38.760 --> 00:06:42.840]  我猜我們大多數來了教會一段日子
[00:06:42.840 --> 00:06:46.920]  今天的周刊鼓勵大家讀摩西五經
[00:06:46.920 --> 00:06:52.520]  不過我們對那些故事不會很陌生
[00:06:52.520 --> 00:06:55.400]  以色列人,即神的子民
[00:06:55.400 --> 00:06:58.440]  他們的祖先流落異鄉
[00:06:58.440 --> 00:07:02.560]  但在這個異鄉得到上帝的恩典
[00:07:02.560 --> 00:07:05.160]  守護,結果開始散業
[00:07:05.160 --> 00:07:08.040]  由一個家族變成一個民族
[00:07:08.040 --> 00:07:12.520]  誰知他們成為奴隸,很艱苦
[00:07:12.520 --> 00:07:16.880]  經過很多日子的向上帝呼求
[00:07:16.880 --> 00:07:19.000]  上帝興起摩西
[00:07:19.000 --> 00:07:21.000]  這位民族領袖
[00:07:21.000 --> 00:07:26.280]  帶他們脫離埃及的魔掌
[00:07:26.280 --> 00:07:28.520]  不過上帝給人的恩典
[00:07:28.520 --> 00:07:31.240]  不是僅僅脫虎鎧
[00:07:31.240 --> 00:07:32.960]  出來了怎麼辦?
[00:07:32.960 --> 00:07:36.440]  要穩定落腳,穩定生活
[00:07:36.440 --> 00:07:38.840]  所以上帝又應許他們一個
[00:07:38.840 --> 00:07:41.040]  迦南的美地
[00:07:41.040 --> 00:07:43.000]  一個很好的地方
[00:07:43.000 --> 00:07:45.080]  帶他們去
[00:07:45.080 --> 00:07:47.600]  所以他們這段日子
[00:07:47.600 --> 00:07:50.840]  我們有時叫做舊恩歷史
[00:07:50.840 --> 00:07:52.120]  他們這個歷程
[00:07:52.120 --> 00:07:55.920]  正是刻劃你和我歷世歷代信徒
[00:07:55.920 --> 00:07:58.960]  我們經歷的舊恩是甚麼一回事
[00:07:58.960 --> 00:08:00.560]  耶穌基督的拯救
[00:08:00.560 --> 00:08:05.200]  不僅叫我們做一個僅僅得救的信徒
[00:08:05.200 --> 00:08:08.440]  還叫我們得生命更豐盛
[00:08:08.440 --> 00:08:12.320]  預了很多東西等我們去拿
[00:08:12.320 --> 00:08:16.000]  預了四十乘二
[00:08:16.000 --> 00:08:19.520]  還有很多恩典給我們去拿
[00:08:19.520 --> 00:08:22.120]  我們回到這段經文
[00:08:22.120 --> 00:08:25.040]  你記得他們那段歷史
[00:08:25.040 --> 00:08:27.120]  他們經過十災
[00:08:27.120 --> 00:08:31.000]  這個十災是向埃及施行的
[00:08:31.000 --> 00:08:35.000]  所以他們是上帝用大能奇蹟
[00:08:35.000 --> 00:08:36.680]  去守護他們
[00:08:36.680 --> 00:08:41.480]  融化法老的心
[00:08:41.480 --> 00:08:45.680]  經歷過上帝這麼奇異的大能的拯救
[00:08:45.680 --> 00:08:48.840]  然後還經歷過過紅海
[00:08:48.840 --> 00:08:51.240]  過紅海這樣來的
[00:08:51.240 --> 00:08:53.120]  好了,到有一天
[00:08:53.120 --> 00:08:56.120]  他們來到這個迦南的邊
[00:08:56.120 --> 00:09:01.160]  上帝豐富的恩典的邊緣要進去
[00:09:01.160 --> 00:09:04.240]  我們去探一探
[00:09:04.240 --> 00:09:06.400]  看看是怎樣好
[00:09:06.400 --> 00:09:08.440]  有些探子去看
[00:09:08.440 --> 00:09:10.040]  看完回來就說
[00:09:10.040 --> 00:09:12.680]  好,真是好的地方
[00:09:12.680 --> 00:09:14.120]  不過是不行的
[00:09:14.120 --> 00:09:15.760]  只能看著
[00:09:15.760 --> 00:09:17.560]  那些人牛高馬大
[00:09:17.560 --> 00:09:18.960]  我們去送死
[00:09:18.960 --> 00:09:20.760]  摩西這麼狡猾
[00:09:20.760 --> 00:09:23.240]  上帝找我們教妃
[00:09:23.240 --> 00:09:24.440]  不要聽他了
[00:09:24.440 --> 00:09:26.440]  我們兒子老婆亂
[00:09:26.440 --> 00:09:29.280]  我們找另一個領袖回埃及
[00:09:29.280 --> 00:09:30.720]  寧願回去
[00:09:30.720 --> 00:09:34.640]  你記得那段事跡
[00:09:34.640 --> 00:09:37.320]  結果上帝給他們一個
[00:09:37.320 --> 00:09:42.080]  很嚴厲很嚴厲的管教
[00:09:42.080 --> 00:09:44.320]  你們怕進去
[00:09:44.320 --> 00:09:46.160]  不想進去
[00:09:46.160 --> 00:09:48.800]  所以就在外圍兜圈
[00:09:48.800 --> 00:09:50.600]  兜圈兜圈兜圈
[00:09:50.600 --> 00:09:53.600]  兜了四十年
[00:09:53.600 --> 00:09:56.560]  兜了四十年
[00:09:56.560 --> 00:09:59.360]  《生命記》第一章
[00:09:59.360 --> 00:10:01.600]  就是四十年之後
[00:10:01.600 --> 00:10:05.360]  他們又來到這個江南的邊邊
[00:10:05.360 --> 00:10:08.000]  又來到這個江南邊邊
[00:10:08.000 --> 00:10:10.600]  於是摩西就說這番說話
[00:10:10.600 --> 00:10:12.320]  這個那時就是四十年
[00:10:12.320 --> 00:10:14.600]  四十年前我講過一次
[00:10:14.600 --> 00:10:16.920]  怎樣預備好我們去進入
[00:10:16.920 --> 00:10:18.520]  上帝豐富的恩典
[00:10:18.520 --> 00:10:21.120]  現在我又再講一次
[00:10:21.120 --> 00:10:23.600]  我很想大家留意的就是
[00:10:23.600 --> 00:10:29.240]  在聽《生命記》的這班人
[00:10:29.240 --> 00:10:32.000]  不是那班
[00:10:32.000 --> 00:10:36.480]  原來在聽《生命記》的這批猶太人
[00:10:36.480 --> 00:10:40.160]  已經不是出埃及那批
[00:10:40.160 --> 00:10:43.840]  出埃及的那批是成年的男人
[00:10:43.840 --> 00:10:46.680]  怨聲載道怨天尤人
[00:10:46.680 --> 00:10:48.760]  結果他們不能進入
[00:10:48.760 --> 00:10:51.760]  現在在聽的這班人
[00:10:51.760 --> 00:10:54.080]  原來是當年
[00:10:54.080 --> 00:10:58.720]  當年那些仔細老婆戀那批人
[00:10:58.720 --> 00:11:03.120]  當年十歲現在五十歲在聽的這班
[00:11:03.120 --> 00:11:08.840]  我相信聽這番說話的這新一代
[00:11:08.840 --> 00:11:12.760]  的以色列人真是百感交集
[00:11:12.760 --> 00:11:15.840]  亦悲亦喜
[00:11:15.840 --> 00:11:20.600]  一方面想到自己爸爸那一輩
[00:11:20.600 --> 00:11:24.360]  叔叔那一輩
[00:11:24.360 --> 00:11:29.440]  全部在那四十年倒閉抗疫
[00:11:29.440 --> 00:11:33.640]  但這班人經歷過上帝最奇蹟的拯救
[00:11:33.640 --> 00:11:38.280]  實在經歷過上帝這個過紅海洋
[00:11:38.280 --> 00:11:41.160]  這麼大的神蹟恩典
[00:11:41.160 --> 00:11:45.680]  原來人經歷過上帝這麼奇異的恩典
[00:11:45.680 --> 00:11:49.040]  不保證他永遠能相信上帝
[00:11:49.040 --> 00:11:52.600]  人真是很需要上帝的憐憫
[00:11:52.600 --> 00:11:55.960]  或者我們從另一個角度想想
[00:11:55.960 --> 00:11:59.280]  其實怨聲載道這班男人
[00:11:59.280 --> 00:12:02.000]  是好男人
[00:12:02.000 --> 00:12:04.200]  為什麼說他們是好男人
[00:12:04.200 --> 00:12:06.200]  顧家嘛
[00:12:06.200 --> 00:12:08.360]  我們每個人都有社會責任
[00:12:08.360 --> 00:12:09.960]  有人生責任
[00:12:09.960 --> 00:12:12.480]  他擔心自己兒女的安全
[00:12:12.480 --> 00:12:15.760]  擔心自己太太的安全
[00:12:15.760 --> 00:12:18.880]  問題是他們這個社會的責任
[00:12:18.880 --> 00:12:24.200]  掩蓋了他們曾經經歷過上帝的恩典
[00:12:24.200 --> 00:12:26.040]  臨陣退縮
[00:12:26.040 --> 00:12:27.560]  還怨聲載道
[00:12:27.560 --> 00:12:28.960]  所以我們
[00:12:28.960 --> 00:12:31.960]  如果你知道《生命記》第一章
[00:12:31.960 --> 00:12:34.560]  講這些說話的背景
[00:12:34.560 --> 00:12:36.960]  一方面他們毒
[00:12:36.960 --> 00:12:43.200]  一方面就是慰悼那批一鶴眼淚
[00:12:43.200 --> 00:12:46.440]  我們今天有些事又孔明
[00:12:46.440 --> 00:12:48.400]  以為自己信心很強
[00:12:48.400 --> 00:12:51.600]  何必呢
[00:12:51.600 --> 00:12:53.120]  但無論如何
[00:12:53.120 --> 00:12:57.080]  現在聽的是新一代
[00:12:57.080 --> 00:13:01.160]  當他們新一代聽的時候有什麼感覺呢
[00:13:01.160 --> 00:13:03.560]  我們看看第十節
[00:13:03.560 --> 00:13:07.640]  摩西講返上四十年前那番說話
[00:13:07.640 --> 00:13:11.120]  耶和華你們的神使你們多起來
[00:13:11.120 --> 00:13:14.080]  看啊你們今天像天上的星
[00:13:14.080 --> 00:13:15.920]  這麼多
[00:13:15.920 --> 00:13:21.320]  雖然上帝給他們很嚴厲很嚴厲的管教
[00:13:21.320 --> 00:13:24.120]  不過抗疫他們不懂得
[00:13:24.120 --> 00:13:29.960]  這四十年仍然是在上帝的雲柱火柱之下帶領他們
[00:13:29.960 --> 00:13:32.360]  然後又帶他們來這個邊
[00:13:32.360 --> 00:13:34.680]  再一次有機會進去
[00:13:34.680 --> 00:13:36.960]  這四十年無穿無濫的
[00:13:36.960 --> 00:13:38.680]  有衣有食的
[00:13:38.680 --> 00:13:41.280]  所以上帝的管教是很嚴厲
[00:13:41.280 --> 00:13:44.200]  但在這個嚴厲之中有恩典
[00:13:44.200 --> 00:13:46.000]  沒有扔下他們
[00:13:46.000 --> 00:13:51.280]  沒有放棄他們
[00:13:51.280 --> 00:13:53.120]  來到今天
[00:13:53.120 --> 00:13:58.120]  或者對我們來說有什麼意義呢
[00:13:58.120 --> 00:14:01.320]  他們新的一代
[00:14:01.320 --> 00:14:04.160]  再一次來到這個迦南的邊
[00:14:04.160 --> 00:14:06.560]  預備進去
[00:14:06.560 --> 00:14:08.720]  百感交集得來
[00:14:08.720 --> 00:14:13.680]  他一定會知道得來不易
[00:14:13.680 --> 00:14:15.400]  是上帝的寬容
[00:14:15.400 --> 00:14:17.200]  也是上帝的恩典
[00:14:17.200 --> 00:14:19.840]  也是上帝的守護
[00:14:19.840 --> 00:14:21.680]  得來不易
[00:14:21.680 --> 00:14:27.120]  是他們的上一輩付出很大的代價
[00:14:27.120 --> 00:14:31.200]  付出了很多眼淚的教訓
[00:14:31.200 --> 00:14:33.200]  然後換取到
[00:14:33.200 --> 00:14:38.440]  令到他們今天能夠來到這一步
[00:14:38.440 --> 00:14:41.640]  那情況當然會有些不同
[00:14:41.640 --> 00:14:47.000]  不過我們不妨將它引申來我們的情況去想一想
[00:14:47.000 --> 00:14:50.880]  我們今天如常坐在這裡
[00:14:50.880 --> 00:14:54.240]  有個安安樂樂這麼好的地方
[00:14:54.240 --> 00:14:57.000]  我知道大家經過很多個月
[00:14:57.000 --> 00:15:01.000]  收集那些中央冷氣諸如此類
[00:15:01.000 --> 00:15:03.360]  得來不易的
[00:15:03.360 --> 00:15:05.520]  我們每個禮拜回教會
[00:15:05.520 --> 00:15:08.480]  好像喜歡就回不喜歡就不回
[00:15:08.480 --> 00:15:11.000]  香港一千四百間教會購物
[00:15:11.000 --> 00:15:13.880]  我喜歡哪間就去哪間
[00:15:13.880 --> 00:15:15.800]  諸如此類
[00:15:15.800 --> 00:15:17.280]  又有得我們選
[00:15:17.280 --> 00:15:19.640]  今天快點來午堂
[00:15:19.640 --> 00:15:22.800]  今天下午有事來早堂
[00:15:22.800 --> 00:15:25.640]  好像隨心所欲任得我們
[00:15:25.640 --> 00:15:28.440]  其實得來不易
[00:15:28.440 --> 00:15:31.840]  我們一千人付出過很多
[00:15:31.840 --> 00:15:36.440]  我們一千人不一定做所有事都一百分
[00:15:36.440 --> 00:15:40.040]  人不會永遠做每件事都一百分
[00:15:40.040 --> 00:15:42.800]  但是付出很多付出很多付出很多
[00:15:42.800 --> 00:15:46.160]  然後我們今天承接著他們
[00:15:46.160 --> 00:15:50.040]  留下給我們這些遺產
[00:15:50.040 --> 00:15:53.960]  得來不易
[00:15:53.960 --> 00:16:00.840]  我最近又設計了一條去考察認識香港的
[00:16:00.840 --> 00:16:05.960]  有歷史教會的路線
[00:16:05.960 --> 00:16:07.840]  九龍半島
[00:16:07.840 --> 00:16:10.400]  我們九龍半島最先發展的
[00:16:10.400 --> 00:16:12.240]  當然是尖沙咀區
[00:16:12.240 --> 00:16:14.080]  佐敦區
[00:16:14.080 --> 00:16:16.880]  你知不知道這個區第一間教會是哪間
[00:16:16.880 --> 00:16:18.600]  華人的教會
[00:16:18.600 --> 00:16:20.600]  華人的教會
[00:16:20.600 --> 00:16:23.640]  買地起堂或者一個群體
[00:16:23.640 --> 00:16:25.680]  你猜最早是誰
[00:16:25.680 --> 00:16:27.280]  是你們
[00:16:27.280 --> 00:16:29.040]  1937年
[00:16:29.040 --> 00:16:31.960]  我設計這條路線由這裡起
[00:16:31.960 --> 00:16:35.120]  走過兩條街尖尖是1939年
[00:16:35.120 --> 00:16:37.400]  是遲你們兩年
[00:16:37.400 --> 00:16:39.040]  然後再走遠一點
[00:16:39.040 --> 00:16:42.880]  去到天文台道有一間聚會所
[00:16:42.880 --> 00:16:44.440]  那間和大家一樣
[00:16:44.440 --> 00:16:46.760]  1937年
[00:16:46.760 --> 00:16:48.440]  還有三間
[00:16:48.440 --> 00:16:53.760]  都是這個區最古老最古老的
[00:16:53.760 --> 00:16:57.240]  你知道我們今天能夠屹立在這裡
[00:16:57.240 --> 00:17:02.680]  或者上帝帶我們來到尖沙咀區這個地方
[00:17:02.680 --> 00:17:05.840]  又有一個這麼好的地方
[00:17:05.840 --> 00:17:08.760]  得來不易
[00:17:08.760 --> 00:17:11.360]  我記得75週年的時候
[00:17:11.360 --> 00:17:13.240]  我和大家數過的
[00:17:13.240 --> 00:17:15.600]  有沒有人記得
[00:17:15.600 --> 00:17:19.360]  當大家建立這間教會1937年的時候
[00:17:19.360 --> 00:17:23.120]  當時的社會是什麼來的
[00:17:23.120 --> 00:17:24.360]  抗戰
[00:17:24.360 --> 00:17:27.360]  剛剛抗日戰爭開始的那一年
[00:17:27.360 --> 00:17:29.080]  那班傻人
[00:17:29.080 --> 00:17:33.240]  打仗有錢自己儲起來搞會
[00:17:33.240 --> 00:17:35.920]  你想不想到我們的前人
[00:17:35.920 --> 00:17:37.280]  怎樣有信心
[00:17:37.280 --> 00:17:39.120]  怎樣付出
[00:17:39.120 --> 00:17:41.480]  怎樣去拯救國家
[00:17:41.480 --> 00:17:44.200]  為百姓為民族
[00:17:44.200 --> 00:17:46.480]  有些人頭不從用
[00:17:46.480 --> 00:17:47.960]  他們建立教會
[00:17:47.960 --> 00:17:50.320]  讓福音進入人心
[00:17:50.320 --> 00:17:53.040]  當我們10週年的時候
[00:17:53.040 --> 00:17:55.040]  國共戰爭
[00:17:55.040 --> 00:17:57.240]  當我們20週年的時候
[00:17:57.240 --> 00:17:59.080]  年紀大一點才知道
[00:17:59.080 --> 00:18:01.200]  有個叫九龍暴動的
[00:18:01.200 --> 00:18:06.040]  你們在九龍
[00:18:06.040 --> 00:18:09.800]  30週年的時候
[00:18:09.800 --> 00:18:12.080]  六七年暴動
[00:18:12.080 --> 00:18:18.080]  國內的文革影響到香港
[00:18:18.080 --> 00:18:20.520]  當大家40週年的時候
[00:18:20.520 --> 00:18:21.800]  70年代中
[00:18:21.800 --> 00:18:23.720]  香港社會變化得很快
[00:18:23.720 --> 00:18:26.200]  我們很多人不記得一些東西
[00:18:26.200 --> 00:18:27.440]  70年代中
[00:18:27.440 --> 00:18:29.320]  你們40週年的時候
[00:18:29.320 --> 00:18:31.600]  就在這個區
[00:18:31.600 --> 00:18:34.560]  越南船民問題困擾香港
[00:18:34.560 --> 00:18:36.200]  第一個越南船民營
[00:18:36.200 --> 00:18:38.440]  就在尖沙咀海邊
[00:18:38.440 --> 00:18:40.400]  很近這裡
[00:18:40.400 --> 00:18:45.880]  隔了一個九龍公園
[00:18:45.880 --> 00:18:47.640]  然後當大家50週年
[00:18:47.640 --> 00:18:48.640]  今禧的時候
[00:18:48.640 --> 00:18:50.920]  就香港討論回歸
[00:18:50.920 --> 00:18:52.960]  社會的起起跌跌
[00:18:52.960 --> 00:18:56.120]  跌跌蕩蕩
[00:18:56.120 --> 00:18:57.920]  當大家60週年的時候
[00:18:57.920 --> 00:19:00.040]  就剛剛回歸
[00:19:00.040 --> 00:19:01.560]  近那些我不說了
[00:19:01.560 --> 00:19:03.760]  大家知道
[00:19:03.760 --> 00:19:05.840]  得來不易
[00:19:05.840 --> 00:19:08.600]  所以我們今天闖到
[00:19:08.600 --> 00:19:11.080]  全感恩的心
[00:19:11.080 --> 00:19:12.640]  什麼叫做感恩呢
[00:19:12.640 --> 00:19:13.920]  很空泛的
[00:19:13.920 --> 00:19:15.680]  我們經常唱歌都要感恩
[00:19:15.680 --> 00:19:18.320]  什麼叫感恩呢
[00:19:18.320 --> 00:19:21.600]  提兩樣大家可以想想
[00:19:21.600 --> 00:19:27.600]  我們成為屬靈家庭的一份子
[00:19:27.600 --> 00:19:30.160]  是生命中的一種幸福
[00:19:30.160 --> 00:19:32.440]  是生命中的榮幸
[00:19:32.440 --> 00:19:33.960]  香港那麼多教會
[00:19:33.960 --> 00:19:38.480]  上帝就在你不知道什麼的時候
[00:19:38.480 --> 00:19:41.440]  將你帶到來這個群體之中
[00:19:41.440 --> 00:19:42.360]  在這裡信主
[00:19:42.360 --> 00:19:43.360]  在這裡成長
[00:19:43.360 --> 00:19:44.840]  有機會在這裡服侍
[00:19:44.840 --> 00:19:47.000]  有機會參與建立
[00:19:47.000 --> 00:19:51.040]  這是我們人生的一種幸福
[00:19:51.040 --> 00:19:56.240]  第二個感恩具體的
[00:19:56.240 --> 00:19:58.160]  有一種使命感
[00:19:58.160 --> 00:20:02.920]  我去承接這個得來不易的局面
[00:20:02.920 --> 00:20:06.440]  得來不易的情況
[00:20:06.440 --> 00:20:09.600]  我相信當年新命紀
[00:20:09.600 --> 00:20:13.360]  當摩西對這個新一代的
[00:20:13.360 --> 00:20:19.040]  以色列人說的時候
[00:20:19.040 --> 00:20:20.640]  聽的這班
[00:20:20.640 --> 00:20:22.520]  在百感交集之中
[00:20:22.520 --> 00:20:25.000]  他們一樣有一種感恩的心
[00:20:25.000 --> 00:20:26.360]  並且使命感
[00:20:26.360 --> 00:20:27.960]  使命感是什麼呢
[00:20:27.960 --> 00:20:31.120]  就是承接上帝給他們
[00:20:31.120 --> 00:20:37.960]  歷代祖先的恩典
[00:20:37.960 --> 00:20:38.920]  第十一節說
[00:20:38.920 --> 00:20:42.840]  為願耶和華你們列祖的神
