
[00:00:00.000 --> 00:00:01.400]  我們再低頭祈禱
[00:02:29.520 --> 00:02:32.800]  是會不斷確實地對每一代的人
[00:02:32.800 --> 00:02:36.080]  都有益處、有幫助,是實在的
[00:02:36.080 --> 00:02:38.720]  換句話說,舊約的意象和預言
[00:02:38.720 --> 00:02:40.920]  在歷史裡面會有局部的對應
[00:02:40.920 --> 00:02:43.980]  對當代的人是有實在的安慰
[00:02:43.980 --> 00:02:48.420]  而在上帝訂立的這條救贖的歷史線上面
[00:02:48.420 --> 00:02:50.820]  仍然會有多重的應驗
[00:02:50.820 --> 00:02:52.300]  逐步的前進
[00:02:52.300 --> 00:02:56.100]  最終耶穌基督是完全成就祂主再來的應許
[00:02:56.100 --> 00:02:59.040]  有了這個前設,我們就可以進入
[00:02:59.040 --> 00:03:01.460]  《但義理書》第七章的意象
[00:03:01.460 --> 00:03:05.360]  第七章最奇特的,大概你會記得了
[00:03:05.360 --> 00:03:08.460]  一定是那四隻怪獸的圖像
[00:03:08.460 --> 00:03:10.020]  你打開聖經
[00:03:10.020 --> 00:03:11.880]  1320頁
[00:03:11.880 --> 00:03:14.860]  唐用聖經,我們也會看第七章其他的經文
[00:03:19.240 --> 00:03:21.820]  在《但義理書》第七章那裡
[00:03:21.820 --> 00:03:26.040]  第三節開始講起有四隻巨獸從海中出來
[00:03:26.040 --> 00:03:30.080]  第一隻是有鷹翼的獅子
[00:03:30.080 --> 00:03:31.880]  第二隻是熊
[00:03:31.880 --> 00:03:35.380]  第三隻是四個翅膀的豹
[00:03:35.380 --> 00:03:38.280]  第四隻是可以變形的野獸
[00:03:38.280 --> 00:03:45.280]  意象是用怪獸來代表帝國的政權
[00:03:45.280 --> 00:03:50.280]  顯示外邦一切的政權好像是人建立的國度
[00:03:50.280 --> 00:03:54.380]  它在底子裡面是有怪獸的特質
[00:03:54.380 --> 00:03:59.180]  說到底,帝國是追求力的表現
[00:03:59.180 --> 00:04:03.780]  軍力、武力、財力、暴力、勢力
[00:04:03.780 --> 00:04:07.280]  跟隨一個叢林的法則,弱肉強食
[00:04:07.280 --> 00:04:09.280]  歷史證明了
[00:04:09.280 --> 00:04:13.580]  這些以動物作為政治符號,不是《但義理》才有的
[00:04:13.580 --> 00:04:15.880]  而在當時古代近東的文化
[00:04:15.880 --> 00:04:18.380]  野獸是代表著不同的力量
[00:04:18.380 --> 00:04:20.780]  所以他們喜歡將不同動物的形象
[00:04:20.780 --> 00:04:22.880]  擺在皇宮的牆壁上面
[00:04:22.880 --> 00:04:24.980]  擺在四處的雕刻當中
[00:04:24.980 --> 00:04:27.680]  顯示這個帝國的強大
[00:04:27.680 --> 00:04:29.680]  擁有各種的力量
[00:04:29.680 --> 00:04:32.080]  喜愛奇珍異獸的習俗
[00:04:32.080 --> 00:04:35.780]  從古代近東一直綿延至羅馬的帝國
[00:04:35.780 --> 00:04:38.380]  他們弄了鬥獸場
[00:04:38.380 --> 00:04:42.380]  不同的野獸帶到鬥獸場當中
[00:04:42.380 --> 00:04:45.580]  在帝國的四方八面招聚這些野獸
[00:04:45.580 --> 00:04:47.980]  在場內野獸鬥野獸
[00:04:47.980 --> 00:04:49.980]  或者野獸鬥人類
[00:04:49.980 --> 00:04:51.980]  力的表現
[00:04:51.980 --> 00:04:53.980]  是強權的至愛
[00:04:53.980 --> 00:04:57.980]  軍力、武力、財力、暴力、勢力
[00:04:57.980 --> 00:05:01.980]  跟隨叢林的法則,弱肉強食
[00:05:01.980 --> 00:05:05.980]  為什麼要用四獸代表四個權勢呢?
[00:05:05.980 --> 00:05:10.980]  《但義理》的作者並沒有直指當下政權的不義
[00:05:10.980 --> 00:05:13.980]  他反而採用了天啟文學的方式
[00:05:13.980 --> 00:05:16.980]  去描繪一些圖像
[00:05:16.980 --> 00:05:20.980]  去指出當下的政權的一些問題
[00:05:20.980 --> 00:05:24.480]  這個手法是避免了引來更大的迫害
[00:05:24.480 --> 00:05:29.480]  也為了讓讀者直接看清楚政權醜惡的面貌
[00:05:29.480 --> 00:05:32.980]  有人誤會《但義理》書應該是建制的
[00:05:32.980 --> 00:05:34.980]  他是做官的
[00:05:34.980 --> 00:05:38.480]  但他卻在書中勸人要等候
[00:05:38.480 --> 00:05:42.980]  不過他的等候並不只是被動去持守信仰
[00:05:42.980 --> 00:05:43.980]  不是
[00:05:43.980 --> 00:05:45.980]  神給他意象
[00:05:45.980 --> 00:05:47.980]  透過天啟文學的符號
[00:05:47.980 --> 00:05:52.980]  讓當時在秘魯地區的猶太人
[00:05:52.980 --> 00:05:56.980]  去正視每一個帝國政權的本質
[00:05:56.980 --> 00:05:59.980]  當中必定有偏差
[00:05:59.980 --> 00:06:02.980]  其實《但義理》書成書的時期
[00:06:02.980 --> 00:06:08.480]  學者估計大約是第二第三秀的時期
[00:06:08.480 --> 00:06:11.480]  波斯帝國最為繁榮安定的時候
[00:06:11.480 --> 00:06:15.480]  當時古列王善待猶太人
[00:06:15.480 --> 00:06:19.480]  人心依靠古列所設立的相對公義的制度
[00:06:19.480 --> 00:06:22.480]  他很得民心
[00:06:22.480 --> 00:06:26.480]  不過意象卻是告訴當時的猶太人
[00:06:26.480 --> 00:06:28.480]  制度並不全然可靠
[00:06:28.480 --> 00:06:31.480]  前路不一定光明一片
[00:06:31.480 --> 00:06:37.480]  因為世上每一個帝國政權體制的特質都相近
[00:06:37.480 --> 00:06:39.980]  其中會展現一些獸性
[00:06:39.980 --> 00:06:43.980]  弱肉強食的森林法則在當中
[00:06:43.980 --> 00:06:45.980]  意象中的四獸
[00:06:45.980 --> 00:06:48.480]  第三節說了給我們聽
[00:06:48.480 --> 00:06:51.480]  出自海
[00:06:51.480 --> 00:06:54.980]  海在迦南文明中代表邪惡
[00:06:54.980 --> 00:06:58.980]  表示世上的強權均有它的邪惡之處
[00:06:58.980 --> 00:07:01.980]  每一種特別的制度是完全光明的
[00:07:01.980 --> 00:07:06.980]  每一種體制都有它不理想甚至罪惡的地方
[00:07:06.980 --> 00:07:10.480]  四獸的分別只是在於它們有不同力的表現
[00:07:10.480 --> 00:07:12.980]  有不同邪惡之處
[00:07:12.980 --> 00:07:16.980]  每一個帝國必然會敗落
[00:07:16.980 --> 00:07:20.480]  在當中的動盪會產生患難
[00:07:20.480 --> 00:07:25.980]  新興的帝國有些專以折磨神的子民為對象
[00:07:25.980 --> 00:07:29.980]  第四獸正是這樣的描述
[00:07:29.980 --> 00:07:32.480]  但以理書成書的聽眾
[00:07:32.480 --> 00:07:36.480]  正正在這個古獵王繁榮的管治底下
[00:07:36.480 --> 00:07:38.480]  他們是秘魯的下一代
[00:07:38.480 --> 00:07:40.480]  他們安居樂業了
[00:07:40.480 --> 00:07:42.480]  落地生根
[00:07:42.480 --> 00:07:45.980]  意象卻是叫他們提醒一件事
[00:07:45.980 --> 00:07:47.980]  安日之時
[00:07:47.980 --> 00:07:51.480]  要辨別萬事
[00:07:51.480 --> 00:07:55.480]  這個時候其實差不多亡國滿了七十年
[00:07:55.480 --> 00:08:00.980]  上帝才呼喚人回應要回耶路撒冷
[00:08:00.980 --> 00:08:03.480]  這個呼喚是要付代價的
[00:08:03.480 --> 00:08:06.480]  由繁華的帝都
[00:08:06.480 --> 00:08:07.480]  美好的生活
[00:08:07.480 --> 00:08:08.980]  安日的生活當中
[00:08:08.980 --> 00:08:14.980]  搬去一個像廢墟般的所謂的鄉下
[00:08:14.980 --> 00:08:15.980]  如果是你
[00:08:15.980 --> 00:08:18.480]  你願不願意放下目前安日的日子
[00:08:18.480 --> 00:08:22.480]  去回應這個神的使命呢?
[00:08:22.480 --> 00:08:25.480]  弟兄姊妹,或者我們在人生當中
[00:08:25.480 --> 00:08:28.480]  比較安逸的年日
[00:08:28.480 --> 00:08:30.480]  我們可能都在享受
[00:08:30.480 --> 00:08:35.480]  我們前半生因勤努力的成果
[00:08:35.480 --> 00:08:38.480]  當你過著一些安逸的日子
[00:08:38.480 --> 00:08:40.480]  聖經的意象是提醒你和我
[00:08:40.480 --> 00:08:42.480]  若然我們是信靠上帝的話
[00:08:42.480 --> 00:08:44.480]  當我們落在安逸的當中
[00:08:44.480 --> 00:08:48.980]  你不要太緊張世界給你的著數和享受
[00:08:48.980 --> 00:08:52.480]  安日之時,便別萬事
[00:08:52.480 --> 00:08:55.480]  你要去增長屬靈的智慧
[00:08:55.480 --> 00:08:57.480]  好像但義這個智慧人一樣
[00:08:57.480 --> 00:09:00.480]  去看清楚任何的政權或者體制
[00:09:00.480 --> 00:09:03.480]  都有它醜惡的一面
[00:09:03.480 --> 00:09:05.480]  有個屬靈的智慧去分辨
[00:09:05.480 --> 00:09:08.480]  不至於在一個安日當中麻木了
[00:09:08.480 --> 00:09:14.480]  忘記世上所有人的正體都有獸性
[00:09:14.480 --> 00:09:16.480]  這樣的環境裡
[00:09:16.480 --> 00:09:18.480]  我們屬神的子民
[00:09:18.480 --> 00:09:22.480]  是要帶來更多的美善
[00:09:22.480 --> 00:09:27.480]  安日之時,便別萬事
[00:09:27.480 --> 00:09:30.480]  少一點在意世界給你的著數
[00:09:30.480 --> 00:09:33.480]  多一點在意上帝給你的使命
[00:09:33.480 --> 00:09:35.480]  這些使命要付出的
[00:09:35.480 --> 00:09:37.480]  但在上帝眼中是最有價值
[00:09:37.480 --> 00:09:39.480]  存留到永恆的事
[00:09:39.480 --> 00:09:42.480]  求主幫助我們
[00:09:42.480 --> 00:09:45.480]  但以你的意象並沒有停在四隻怪獸
[00:09:45.480 --> 00:09:48.480]  以上繼續講下去
[00:09:48.480 --> 00:09:49.480]  我們今天主席幫我們讀了兩節經文
[00:09:49.480 --> 00:09:50.480]  你又讀吧
[00:09:50.480 --> 00:09:52.480]  七章的第十三節你幫我讀吧
[00:09:52.480 --> 00:09:53.480]  預備起
[00:09:53.480 --> 00:09:57.480]  我再記當年以上宗教的叛徒
[00:09:57.480 --> 00:10:00.480]  當年有個像人性邪的
[00:10:00.480 --> 00:10:02.480]  駕駛天雲而來
[00:10:02.480 --> 00:10:05.480]  到晚古實存者那裡
[00:10:05.480 --> 00:10:08.480]  幾日寧度阿彌次
[00:10:08.480 --> 00:10:11.480]  這裡已經提到
[00:10:11.480 --> 00:10:14.480]  像人子的駕駛天雲而來
[00:10:14.480 --> 00:10:16.480]  剛剛講完四獸
[00:10:16.480 --> 00:10:19.480]  現在有個像人子的駕駛天雲而來
[00:10:19.480 --> 00:10:21.480]  還不是救星來到
[00:10:21.480 --> 00:10:23.480]  要對付這些野獸
[00:10:23.480 --> 00:10:25.480]  是不是這個意思呢
[00:10:25.480 --> 00:10:27.480]  弄清楚
[00:10:27.480 --> 00:10:29.480]  一位像人子是什麼意思
[00:10:29.480 --> 00:10:31.480]  然後我們再看他代表什麼
[00:10:31.480 --> 00:10:34.480]  人子的字面其實很簡單
[00:10:34.480 --> 00:10:35.480]  Human being
[00:10:35.480 --> 00:10:37.480]  人類的意思
[00:10:37.480 --> 00:10:40.480]  就算到耶穌新約使用的時候
[00:10:40.480 --> 00:10:41.480]  他自稱的時候
[00:10:41.480 --> 00:10:43.480]  周邊的人只是理解
[00:10:43.480 --> 00:10:45.480]  他是在說我這個人
[00:10:45.480 --> 00:10:46.480]  一個很普通的稱呼
[00:10:46.480 --> 00:10:47.480]  我這個人
[00:10:47.480 --> 00:10:49.480]  人子是我這個人的意思
[00:10:49.480 --> 00:10:52.480]  不一定帶有特別的意味
[00:10:52.480 --> 00:10:53.480]  我們說是而已
[00:10:53.480 --> 00:10:54.480]  不過這個人子
[00:10:54.480 --> 00:10:55.480]  這個人類
[00:10:55.480 --> 00:10:57.480]  他是可以站在雲當中
[00:10:57.480 --> 00:10:58.480]  駕駛天雲而來
[00:10:58.480 --> 00:11:00.480]  也不少東西不普通吧
[00:11:00.480 --> 00:11:01.480]  沒錯
[00:11:01.480 --> 00:11:04.480]  天雲在聖經裡是象徵天國的
[00:11:04.480 --> 00:11:06.480]  象徵神的座駕
[00:11:06.480 --> 00:11:09.480]  我們說這樣還不是說耶穌基督
[00:11:09.480 --> 00:11:10.480]  是
[00:11:10.480 --> 00:11:11.480]  我們說了
[00:11:11.480 --> 00:11:15.480]  耶穌基督最終會應驗主再來的應許
[00:11:15.480 --> 00:11:17.480]  但在這個位置
[00:11:17.480 --> 00:11:19.480]  這幅圖像
[00:11:19.480 --> 00:11:20.480]  剛才才說
[00:11:20.480 --> 00:11:24.480]  天體文學以符號去揭露一些東西
[00:11:24.480 --> 00:11:27.480]  四隻獸是符號
[00:11:27.480 --> 00:11:28.480]  這個人子
[00:11:28.480 --> 00:11:30.480]  他用象
[00:11:30.480 --> 00:11:31.480]  好像
[00:11:31.480 --> 00:11:35.480]  表達這個同樣是一個符號
[00:11:35.480 --> 00:11:39.480]  四隻獸是代表有一種獸性
[00:11:39.480 --> 00:11:41.480]  是從海出來的
[00:11:41.480 --> 00:11:42.480]  邪惡而來的
[00:11:42.480 --> 00:11:43.480]  這個人
[00:11:43.480 --> 00:11:45.480]  象人類的形象
[00:11:45.480 --> 00:11:47.480]  是從天地
[00:11:47.480 --> 00:11:50.480]  從神那邊來的
[00:11:50.480 --> 00:11:53.480]  兩者與別不同
[00:11:53.480 --> 00:11:54.480]  四個國
[00:11:54.480 --> 00:11:57.480]  神的國
[00:11:57.480 --> 00:11:59.480]  這個人子出場之後
[00:11:59.480 --> 00:12:00.480]  他做什麼呢?
[00:12:00.480 --> 00:12:01.480]  他是不是打怪獸呢?
[00:12:01.480 --> 00:12:02.480]  你看清楚一點
[00:12:02.480 --> 00:12:03.480]  不是的
[00:12:03.480 --> 00:12:05.480]  十三節那裡說
[00:12:05.480 --> 00:12:08.480]  到萬古常存者那裡
[00:12:08.480 --> 00:12:11.480]  他是去到上帝面前
[00:12:11.480 --> 00:12:12.480]  而且在經文是說
[00:12:12.480 --> 00:12:14.480]  他是被引領到上帝面前
[00:12:14.480 --> 00:12:16.480]  他不是自出自入的
[00:12:16.480 --> 00:12:19.480]  他不是孫悟空駕駛金斗魂去戰鬥
[00:12:19.480 --> 00:12:21.480]  你誤會了
[00:12:21.480 --> 00:12:22.480]  而且上文夏理第七章
[00:12:22.480 --> 00:12:24.480]  繼續解釋給你聽
[00:12:24.480 --> 00:12:28.480]  這個人子是一個圖像符號
[00:12:28.480 --> 00:12:30.480]  非常可能就是代表著
[00:12:30.480 --> 00:12:32.480]  至高者的聖民
[00:12:32.480 --> 00:12:35.480]  代表著神的人民
[00:12:35.480 --> 00:12:40.480]  這個人子是代表著這些人民的人物
[00:12:40.480 --> 00:12:41.480]  大概跟你理解
[00:12:41.480 --> 00:12:43.480]  新約直接講基督的
[00:12:43.480 --> 00:12:44.480]  再來
[00:12:44.480 --> 00:12:46.480]  開始有些不同了
[00:12:46.480 --> 00:12:47.480]  還有
[00:12:47.480 --> 00:12:49.480]  人子駕著魂去見上帝
[00:12:49.480 --> 00:12:51.480]  那上帝在哪裡呢?
[00:12:51.480 --> 00:12:52.480]  第九節
[00:12:52.480 --> 00:12:54.480]  我已經幫你打出來了
[00:12:54.480 --> 00:12:57.480]  安放寶座在地上
[00:12:57.480 --> 00:12:59.480]  但是你看到這個圖像
[00:12:59.480 --> 00:13:00.480]  一直都在地上
[00:13:00.480 --> 00:13:02.480]  四手在海上來地面
[00:13:02.480 --> 00:13:06.480]  神就是安放他的寶座來到地面
[00:13:06.480 --> 00:13:08.480]  然後要展開一些案卷
[00:13:08.480 --> 00:13:09.480]  要審判
[00:13:09.480 --> 00:13:12.480]  原來四手人子上帝
[00:13:12.480 --> 00:13:14.480]  在同一幅圖畫裡面出現
[00:13:14.480 --> 00:13:16.480]  是一個審判的場景
[00:13:16.480 --> 00:13:20.480]  當我們不是斷章取義
[00:13:20.480 --> 00:13:22.480]  只是看十三十四節
[00:13:22.480 --> 00:13:25.480]  而是尊重聖經本身這幅大圖畫的時候
[00:13:25.480 --> 00:13:28.480]  但以你書人子駕運而來的典故
[00:13:28.480 --> 00:13:31.480]  是在講上帝審判的圖畫
[00:13:31.480 --> 00:13:33.480]  上帝是主角
[00:13:33.480 --> 00:13:35.480]  是第七章的主角
[00:13:35.480 --> 00:13:38.480]  開庭審判的是上帝
[00:13:38.480 --> 00:13:40.480]  你還半信半疑
[00:13:40.480 --> 00:13:42.480]  聖經的文字清楚表達了
[00:13:42.480 --> 00:13:44.480]  審判這個主題
[00:13:44.480 --> 00:13:45.480]  出現了三次
[00:13:45.480 --> 00:13:47.480]  重複就要留意了
[00:13:47.480 --> 00:13:48.480]  第十節
[00:13:48.480 --> 00:13:50.480]  坐在寶座審判
[00:13:50.480 --> 00:13:51.480]  剛才說過
[00:13:51.480 --> 00:13:53.480]  上帝來到審判受敵
[00:13:53.480 --> 00:13:54.480]  擊敗受敵
[00:13:54.480 --> 00:13:55.480]  二十二節
[00:13:55.480 --> 00:13:57.480]  那裡有審判這個字
[00:13:57.480 --> 00:13:59.480]  不過中文沒有這樣翻譯
[00:13:59.480 --> 00:14:02.480]  它是翻譯為「伸張正義」
[00:14:02.480 --> 00:14:05.480]  神的子民聖民一直被強權所折磨
[00:14:05.480 --> 00:14:07.480]  是受害人來的
[00:14:07.480 --> 00:14:10.480]  上帝為他們伸張正義
[00:14:10.480 --> 00:14:13.480]  人子這個形象就是代表聖民
[00:14:13.480 --> 00:14:15.480]  二十六二十七節
[00:14:15.480 --> 00:14:17.480]  再有審判這個字
[00:14:17.480 --> 00:14:19.480]  審判的執行
[00:14:19.480 --> 00:14:22.480]  那個野獸第四獸是犯人
[00:14:22.480 --> 00:14:24.480]  上帝要毀滅他
[00:14:24.480 --> 00:14:26.480]  毀滅這個權勢
[00:14:28.480 --> 00:14:31.480]  伴依理書第七章的意象的重心
[00:14:31.480 --> 00:14:34.480]  原來就是上帝必定審判
[00:14:34.480 --> 00:14:36.480]  上帝必定審判
[00:14:36.480 --> 00:14:38.480]  弟兄姊妹
[00:14:38.480 --> 00:14:41.480]  在亡難之時你要仰賴上帝
[00:14:41.480 --> 00:14:43.480]  這個意象告訴我們
[00:14:43.480 --> 00:14:46.480]  是的,權勢可能極其邪惡
[00:14:46.480 --> 00:14:48.480]  是的,神的子民可能會很慘
[00:14:48.480 --> 00:14:51.480]  不過,這些是有限期的
[00:14:51.480 --> 00:14:53.480]  這些是會過去的
[00:14:53.480 --> 00:14:57.480]  世界歷史上的強權只能出現片時
[00:14:57.480 --> 00:15:00.480]  歷史不會一直延續下去
[00:15:00.480 --> 00:15:01.480]  為什麼?
[00:15:01.480 --> 00:15:03.480]  因為上帝會介入的
[00:15:03.480 --> 00:15:05.480]  上帝會審判的
[00:15:05.480 --> 00:15:07.480]  上帝會伸張正義的
[00:15:07.480 --> 00:15:09.480]  上帝會執行刑罰的
[00:15:09.480 --> 00:15:11.480]  不是等到最後那一刻
[00:15:11.480 --> 00:15:13.480]  而是在這個救贖歷史上
[00:15:13.480 --> 00:15:16.480]  上帝是一次又一次介入人類的歷史
[00:15:16.480 --> 00:15:18.480]  祂沒有離開過
[00:15:18.480 --> 00:15:21.480]  這個是伴依理書的描述
[00:15:21.480 --> 00:15:22.480]  弟兄姊妹
[00:15:22.480 --> 00:15:24.480]  我不知道你今天對於時局
[00:15:24.480 --> 00:15:25.480]  社會
[00:15:25.480 --> 00:15:26.480]  世界
[00:15:26.480 --> 00:15:28.480]  你有什麼感受?
[00:15:28.480 --> 00:15:30.480]  或許當中我們有人會感覺到
[00:15:30.480 --> 00:15:31.480]  灰暗
[00:15:31.480 --> 00:15:32.480]  灰心
[00:15:32.480 --> 00:15:33.480]  恐懼
[00:15:33.480 --> 00:15:34.480]  疑慮
[00:15:34.480 --> 00:15:37.480]  這些是很正常的反應
[00:15:37.480 --> 00:15:39.480]  我們不想自己
[00:15:39.480 --> 00:15:41.480]  也想下一代
[00:15:41.480 --> 00:15:43.480]  我們不關心下一代
[00:15:43.480 --> 00:15:46.480]  也想想身邊的摯愛
[00:15:46.480 --> 00:15:48.480]  磨難之時
[00:15:48.480 --> 00:15:50.480]  仰賴上帝
[00:15:50.480 --> 00:15:52.480]  上帝必審判
[00:15:52.480 --> 00:15:54.480]  對我們來說的意思就是
[00:15:54.480 --> 00:15:57.480]  這件事不是遙遠的未來
[00:15:57.480 --> 00:15:58.480]  而是今天
[00:15:58.480 --> 00:16:00.480]  今天我們能夠實實在在
[00:16:00.480 --> 00:16:01.480]  堅持下去
[00:16:01.480 --> 00:16:03.480]  持守下去
[00:16:03.480 --> 00:16:06.480]  就算我們面對的處境再艱難
[00:16:06.480 --> 00:16:09.480]  甚至將來面對的權勢更加邪惡
[00:16:09.480 --> 00:16:11.480]  神的子民受盡折磨也好
[00:16:11.480 --> 00:16:15.480]  上帝仍然對這個世界有掌管
[00:16:15.480 --> 00:16:16.480]  有主權
[00:16:16.480 --> 00:16:18.480]  上帝並沒有丟下這個世界
[00:16:18.480 --> 00:16:20.480]  離開幾千年後再回來
[00:16:20.480 --> 00:16:22.480]  不是
[00:16:22.480 --> 00:16:24.480]  上帝必定審判
[00:16:24.480 --> 00:16:26.480]  表示黑暗不會一直下去
[00:16:26.480 --> 00:16:28.480]  終將天明
[00:16:28.480 --> 00:16:30.480]  磨難之時
[00:16:30.480 --> 00:16:32.480]  仰賴上帝
[00:16:32.480 --> 00:16:34.480]  更重要的是當中
[00:16:34.480 --> 00:16:37.480]  你留心神的指引
[00:16:37.480 --> 00:16:39.480]  你留意看
[00:16:39.480 --> 00:16:41.480]  用你屬靈的眼睛去看
[00:16:41.480 --> 00:16:43.480]  祂主權的介入
[00:16:43.480 --> 00:16:45.480]  在這個人類的歷史裏面
[00:16:45.480 --> 00:16:48.480]  祂施行的拯救
[00:16:48.480 --> 00:16:50.480]  我們明白了這段但以理書的典故
[00:16:50.480 --> 00:16:52.480]  這個起點
[00:16:52.480 --> 00:16:54.480]  我們可以去看馬克福音那一段
[00:16:54.480 --> 00:16:56.480]  耶穌如何引用呢?
[00:16:56.480 --> 00:16:59.480]  你切回去馬克福音十四章第六十節
[00:16:59.480 --> 00:17:02.480]  唐善經的一五三三頁
[00:17:02.480 --> 00:17:07.480]  我請你幫我讀第六十節
[00:17:07.480 --> 00:17:09.480]  預備起
[00:17:09.480 --> 00:17:11.480]  大濟斯
[00:17:21.480 --> 00:17:24.480]  這一段之前是說到猶大出賣了耶穌
[00:17:24.480 --> 00:17:26.480]  收了錢
[00:17:26.480 --> 00:17:28.480]  大濟斯他們就派他的差役
[00:17:28.480 --> 00:17:30.480]  拿著刀劍
[00:17:30.480 --> 00:17:32.480]  去到克西瑪利縣拘捕耶穌
[00:17:32.480 --> 00:17:34.480]  抓到人之後
[00:17:34.480 --> 00:17:36.480]  立刻帶到大濟斯的府邸
[00:17:36.480 --> 00:17:39.480]  大濟斯就叫齊公議會班人
[00:17:39.480 --> 00:17:42.480]  連夜開大會審判耶穌
[00:17:42.480 --> 00:17:44.480]  你看他們預備好了
[00:17:44.480 --> 00:17:46.480]  這麼快召齊人開會
[00:17:46.480 --> 00:17:48.480]  保證不留會
[00:17:48.480 --> 00:17:50.480]  整個審判過程
[00:17:50.480 --> 00:17:52.480]  他們不斷找人
[00:17:52.480 --> 00:17:54.480]  去做假口供
[00:17:54.480 --> 00:17:58.480]  這是前面半章所說的
[00:17:58.480 --> 00:18:01.480]  不過這些假口供太多漏洞
[00:18:01.480 --> 00:18:04.480]  第五十九節說不一致
[00:18:04.480 --> 00:18:06.480]  所以告不入
[00:18:06.480 --> 00:18:08.480]  後半開始
[00:18:08.480 --> 00:18:10.480]  大濟斯自己來主持
[00:18:10.480 --> 00:18:12.480]  就是我們今天讀的這篇章
[00:18:12.480 --> 00:18:14.480]  大濟斯見那些人沒什麼作用
[00:18:14.480 --> 00:18:16.480]  他就直接問耶穌
[00:18:16.480 --> 00:18:18.480]  為什麼祢不回答
[00:18:18.480 --> 00:18:20.480]  耶穌沉默
[00:18:20.480 --> 00:18:22.480]  大濟斯再直接問
[00:18:22.480 --> 00:18:24.480]  祢是不是那位
[00:18:24.480 --> 00:18:26.480]  神的兒子
[00:18:26.480 --> 00:18:29.480]  基督尼塞亞
[00:18:29.480 --> 00:18:31.480]  當然在說話當中
[00:18:31.480 --> 00:18:33.480]  祂說受稱頌者被毀
[00:18:33.480 --> 00:18:35.480]  祂的意思是神
[00:18:35.480 --> 00:18:37.480]  祢是不是那位基督
[00:18:37.480 --> 00:18:39.480]  真正要來的王者
[00:18:39.480 --> 00:18:42.480]  他們很想耶穌親口說出來
[00:18:42.480 --> 00:18:44.480]  三十年前
[00:18:44.480 --> 00:18:47.480]  大希律想殺耶穌BB
