
[00:00:00.000 --> 00:00:02.000]  請大家再一起祈禱
[00:01:59.000 --> 00:02:01.000]  其實12月之前
[00:02:01.000 --> 00:02:03.000]  大家已經開始心情
[00:02:03.000 --> 00:02:05.000]  是多一些興奮的了
[00:02:05.000 --> 00:02:07.000]  是不是?應該是的
[00:02:07.000 --> 00:02:09.000]  因為其實這個我們叫做
[00:02:09.000 --> 00:02:11.000]  張臨期這一段時間
[00:02:11.000 --> 00:02:13.000]  是每年的聖誕日
[00:02:13.000 --> 00:02:18.000]  12月25日之前的四個主日
[00:02:18.000 --> 00:02:21.000]  數回頭第四個主日
[00:02:21.000 --> 00:02:25.000]  開始就是我們叫做張臨期的時間
[00:02:25.000 --> 00:02:28.000]  張臨即是快到了
[00:02:28.000 --> 00:02:30.000]  英文叫做Advent
[00:02:30.000 --> 00:02:34.000]  這個字就是我們特別用來表示
[00:02:34.000 --> 00:02:37.000]  我們期待聖誕日到了
[00:02:37.000 --> 00:02:41.000]  我們期待紀念主耶穌的降生
[00:02:41.000 --> 00:02:44.000]  所以是聖誕張臨
[00:02:44.000 --> 00:02:48.000]  然後我們其實不單止要慶祝
[00:02:48.000 --> 00:02:52.000]  耶穌基督第一次來這個世界的聖誕日
[00:02:52.000 --> 00:02:57.000]  而且我們還會紀念耶穌基督將來再回來的日子
[00:02:57.000 --> 00:03:02.000]  所以我們在這裡一方面是紀念耶穌降生
[00:03:02.000 --> 00:03:05.000]  我們為耶穌開派對
[00:03:05.000 --> 00:03:07.000]  記得開派對不只是為自己開的
[00:03:07.000 --> 00:03:10.000]  不只是說大食會有多些東西吃的
[00:03:10.000 --> 00:03:12.000]  我們是為耶穌開派對的
[00:03:12.000 --> 00:03:19.000]  然後我們就會等候期待耶穌基督再回來
[00:03:19.000 --> 00:03:21.000]  再臨的時間
[00:03:21.000 --> 00:03:22.000]  所以每一年的聖誕
[00:03:22.000 --> 00:03:29.000]  其實我們是期待著這兩個來臨的意義
[00:03:29.000 --> 00:03:32.000]  在我們期待主耶穌來的時候
[00:03:32.000 --> 00:03:37.000]  我們就會想究竟我們在這段中間的日子裡
[00:03:37.000 --> 00:03:41.000]  應該是怎樣生活的呢?
[00:03:41.000 --> 00:03:48.000]  當然我們逢聖誕就吃吃喝喝一定會的
[00:03:48.000 --> 00:03:50.000]  又去買聖誕禮物
[00:03:50.000 --> 00:03:53.000]  又期待別人送聖誕禮物給自己
[00:03:53.000 --> 00:03:59.000]  這些都是我們很期待今年希望都會發生的事
[00:03:59.000 --> 00:04:02.000]  但是希望今年這個聖誕節會發生的事
[00:04:02.000 --> 00:04:05.000]  不只是剛才說的吃吃喝喝
[00:04:05.000 --> 00:04:11.000]  去公司買禮物或收禮物這麼簡單
[00:04:11.000 --> 00:04:13.000]  我們真的要想一想
[00:04:13.000 --> 00:04:19.000]  我們的主耶穌來這個世界究竟是為了什麼?
[00:04:19.000 --> 00:04:21.000]  所以我們也要想一想
[00:04:21.000 --> 00:04:26.000]  我們來這個世界又是為了什麼?
[00:04:26.000 --> 00:04:29.000]  我們不相信是意外的
[00:04:29.000 --> 00:04:33.000]  雖然我也認識一些弟兄姊妹
[00:04:33.000 --> 00:04:36.000]  他們生完一個就打算不生了
[00:04:36.000 --> 00:04:38.000]  誰知道有意外
[00:04:38.000 --> 00:04:40.000]  有些生完兩個也打算不生了
[00:04:40.000 --> 00:04:42.000]  誰知道又有意外
[00:04:42.000 --> 00:04:45.000]  有時候也會有意外
[00:04:45.000 --> 00:04:49.000]  不過我們也知道就算沒有打算
[00:04:49.000 --> 00:04:52.000]  總之多來一個的時候
[00:04:52.000 --> 00:04:54.000]  我們也一樣這麼開心
[00:04:54.000 --> 00:04:56.000]  一樣這麼疼愛他們
[00:04:56.000 --> 00:05:01.000]  究竟我們來又是為了什麼呢?
[00:05:01.000 --> 00:05:04.000]  我們的天父創造我們的生命
[00:05:04.000 --> 00:05:07.000]  你的天父創造你的生命
[00:05:07.000 --> 00:05:09.000]  你的救主耶穌基督
[00:05:09.000 --> 00:05:11.000]  拯救你的生命靈魂
[00:05:11.000 --> 00:05:14.000]  又是為了什麼呢?
[00:05:14.000 --> 00:05:16.000]  很多時候我們不想這樣想
[00:05:16.000 --> 00:05:21.000]  因為我想控制我自己的命運
[00:05:21.000 --> 00:05:28.000]  我的前途要掌握在我自己的手裡
[00:05:28.000 --> 00:05:33.000]  我們很多時候不想有那種感覺
[00:05:33.000 --> 00:05:37.000]  我們需要任何人
[00:05:37.000 --> 00:05:41.000]  甚至我們有時候不想有那種感覺
[00:05:41.000 --> 00:05:43.000]  我需要神
[00:05:43.000 --> 00:05:47.000]  因為我們太過享受自由
[00:05:47.000 --> 00:05:49.000]  現在這個世界
[00:05:49.000 --> 00:05:52.000]  自由好像變大了
[00:05:52.000 --> 00:05:54.000]  總之我要自由
[00:05:54.000 --> 00:05:57.000]  你們任何人都無權管我
[00:05:57.000 --> 00:06:02.000]  我們在這種文化氛圍裡成長的時候
[00:06:02.000 --> 00:06:05.000]  我們都會很容易想和神說
[00:06:05.000 --> 00:06:07.000]  我要自由
[00:06:07.000 --> 00:06:10.000]  你不要管我
[00:06:10.000 --> 00:06:13.000]  在這種文化裡
[00:06:13.000 --> 00:06:16.000]  我們很容易覺得
[00:06:16.000 --> 00:06:20.000]  我是宇宙的中心
[00:06:20.000 --> 00:06:22.000]  雖然我們也知道
[00:06:22.000 --> 00:06:29.000]  所有行星都是圍著太陽轉
[00:06:29.000 --> 00:06:33.000]  月亮也是圍著地球轉
[00:06:33.000 --> 00:06:35.000]  於是我們就會覺得
[00:06:35.000 --> 00:06:39.000]  周圍的人也是圍著我們轉
[00:06:39.000 --> 00:06:41.000]  他們的存在
[00:06:41.000 --> 00:06:43.000]  我知道為什麼
[00:06:43.000 --> 00:06:45.000]  雖然我自己的存在
[00:06:45.000 --> 00:06:47.000]  我未必知道為什麼
[00:06:47.000 --> 00:06:50.000]  不過他們的存在是為了什麼呢?
[00:06:50.000 --> 00:06:52.000]  我真的很清楚
[00:06:52.000 --> 00:06:55.000]  他們的存在就是為了我
[00:06:55.000 --> 00:06:57.000]  他們來服侍我
[00:06:57.000 --> 00:06:59.000]  他們來滿足我的需要
[00:06:59.000 --> 00:07:02.000]  所以他們自己不知道也好
[00:07:02.000 --> 00:07:06.000]  我很清楚他們為了什麼而生存
[00:07:06.000 --> 00:07:10.000]  於是我們帶著這種思維來生活
[00:07:10.000 --> 00:07:18.000]  帶著這種思維來跟從耶穌
[00:07:18.000 --> 00:07:20.000]  有一些弟兄姊妹
[00:07:20.000 --> 00:07:22.000]  也很正常
[00:07:22.000 --> 00:07:25.000]  也不是壞事
[00:07:25.000 --> 00:07:26.000]  是好事
[00:07:26.000 --> 00:07:28.000]  我們現在的社交媒體
[00:07:28.000 --> 00:07:30.000]  似乎越來越重要
[00:07:30.000 --> 00:07:36.000]  沒有參與社交媒體的科技的話
[00:07:36.000 --> 00:07:38.000]  就好像很落後
[00:07:38.000 --> 00:07:41.000]  又會失去了和世界的接觸
[00:07:41.000 --> 00:07:43.000]  和朋友家人
[00:07:43.000 --> 00:07:45.000]  甚至接觸也少很多
[00:07:45.000 --> 00:07:47.000]  我想問問大家
[00:07:47.000 --> 00:07:50.000]  有多少位弟兄姊妹
[00:07:50.000 --> 00:07:56.000]  知道什麼是MySpace?
[00:07:56.000 --> 00:08:01.000]  在在有多少人玩過MySpace的?
[00:08:01.000 --> 00:08:05.000]  有參與過玩過MySpace的?
[00:08:05.000 --> 00:08:07.000]  沒有嗎?
[00:08:07.000 --> 00:08:09.000]  真的沒有?
[00:08:09.000 --> 00:08:13.000]  你不肯承認吧?
[00:08:13.000 --> 00:08:15.000]  你們這麼落後嗎?
[00:08:15.000 --> 00:08:19.000]  連MySpace也沒有玩過?
[00:08:19.000 --> 00:08:23.000]  起碼我知道有人舉手說聽過
[00:08:23.000 --> 00:08:25.000]  MySpace是什麼呢?
[00:08:25.000 --> 00:08:28.000]  在Facebook,Google這些出現之前
[00:08:28.000 --> 00:08:32.000]  MySpace是最盛行的社交媒體
[00:08:32.000 --> 00:08:35.000]  2003年的時候
[00:08:35.000 --> 00:08:37.000]  MySpace創立
[00:08:37.000 --> 00:08:40.000]  然後在2005至2008年
[00:08:40.000 --> 00:08:42.000]  那三四年裡
[00:08:42.000 --> 00:08:46.000]  是全世界最大的社交媒體
[00:08:46.000 --> 00:08:48.000]  不過當時
[00:08:48.000 --> 00:08:50.000]  你好像還沒有出生
[00:08:50.000 --> 00:08:51.000]  所以你不知道
[00:08:51.000 --> 00:08:55.000]  所以你沒有玩過
[00:08:55.000 --> 00:08:59.000]  但是MySpace很快就比Google,Facebook
[00:08:59.000 --> 00:09:00.000]  現在更厲害了
[00:09:00.000 --> 00:09:02.000]  越來越多了
[00:09:02.000 --> 00:09:09.000]  全部已經蓋過了MySpace
[00:09:09.000 --> 00:09:11.000]  有沒有研究過
[00:09:11.000 --> 00:09:14.000]  為什麼MySpace會只有幾年時間
[00:09:14.000 --> 00:09:16.000]  所謂只有幾年課
[00:09:16.000 --> 00:09:17.000]  只有幾年玩
[00:09:17.000 --> 00:09:23.000]  玩了幾年就被人全部超越了
[00:09:23.000 --> 00:09:27.000]  我知道為什麼
[00:09:27.000 --> 00:09:30.000]  因為它叫做MySpace
[00:09:30.000 --> 00:09:34.000]  為什麼叫做MySpace就會很快玩完呢?
[00:09:34.000 --> 00:09:37.000]  這是我的領域
[00:09:37.000 --> 00:09:39.000]  MySpace
[00:09:39.000 --> 00:09:42.000]  好像那些小朋友小時候就很懂
[00:09:42.000 --> 00:09:44.000]  搶玩具的時候
[00:09:44.000 --> 00:09:47.000]  我的,我的
[00:09:47.000 --> 00:09:50.000]  我的,這是我的版圖
[00:09:50.000 --> 00:09:51.000]  我的領域
[00:09:51.000 --> 00:09:53.000]  全部東西都是我的
[00:09:53.000 --> 00:09:55.000]  你千萬不要來搞我
[00:09:55.000 --> 00:09:57.000]  我喜歡侵你玩
[00:09:57.000 --> 00:10:00.000]  我喜歡給你看什麼
[00:10:00.000 --> 00:10:02.000]  當然了,現在都是很重要的
[00:10:02.000 --> 00:10:04.000]  這個所謂我們的私隱
[00:10:04.000 --> 00:10:05.000]  我給你看,你就有得看
[00:10:05.000 --> 00:10:07.000]  我不給你看,你就沒得看
[00:10:07.000 --> 00:10:10.000]  但它簡直叫做我的空間
[00:10:10.000 --> 00:10:14.000]  我的領域
[00:10:14.000 --> 00:10:17.000]  你們全部都是外人
[00:10:17.000 --> 00:10:19.000]  那哪裡有人跟你玩呢?
[00:10:19.000 --> 00:10:21.000]  你自己玩完
[00:10:21.000 --> 00:10:24.000]  你說了算
[00:10:24.000 --> 00:10:26.000]  沒有人跟你玩
[00:10:26.000 --> 00:10:27.000]  那你自己也沒得玩
[00:10:27.000 --> 00:10:30.000]  有什麼好玩呢?
[00:10:30.000 --> 00:10:33.000]  你Facebook為什麼要post這麼多東西呢?
[00:10:33.000 --> 00:10:35.000]  你也是想有人跟你玩
[00:10:35.000 --> 00:10:38.000]  你也是想去賺點Like而已
[00:10:38.000 --> 00:10:40.000]  MySpace沒人跟你玩
[00:10:40.000 --> 00:10:43.000]  玩著玩著你也沒人
[00:10:43.000 --> 00:10:48.000]  人的自我中心就是這樣的
[00:10:48.000 --> 00:10:51.000]  又很想自己說了算
[00:10:51.000 --> 00:10:55.000]  不過又明知道自己說了算都很悶
[00:10:55.000 --> 00:10:56.000]  而且現實就是
[00:10:56.000 --> 00:11:01.000]  我們根本是不可能說了算的
[00:11:01.000 --> 00:11:04.000]  但這種警況就是聖經所形容的
[00:11:04.000 --> 00:11:07.000]  剛才我們所讀的那段經文裡面
[00:11:07.000 --> 00:11:13.000]  就很詳細地形容這種情況
[00:11:13.000 --> 00:11:14.000]  所以普郎說
[00:11:14.000 --> 00:11:18.000]  你們死在那過犯罪惡之中
[00:11:18.000 --> 00:11:21.000]  他叫你們活過來
[00:11:21.000 --> 00:11:22.000]  第二節說
[00:11:22.000 --> 00:11:27.000]  那時你們在其中行事為人
[00:11:27.000 --> 00:11:30.000]  隨從今世的風俗
[00:11:30.000 --> 00:11:35.000]  順從是信服空中掌權者的首領
[00:11:35.000 --> 00:11:39.000]  就是現今在叛逆之子心中運行的邪靈
[00:11:39.000 --> 00:11:41.000]  然後第三節
[00:11:41.000 --> 00:11:46.000]  我們從前也都在他們中間
[00:11:46.000 --> 00:11:49.000]  那時候我們也是這樣
[00:11:49.000 --> 00:11:51.000]  他們也是這樣
[00:11:51.000 --> 00:11:54.000]  我們從前就跟他們一起
[00:11:54.000 --> 00:11:56.000]  就是玩那些東西
[00:11:56.000 --> 00:11:58.000]  但是後來怎麼樣呢?
[00:11:58.000 --> 00:12:00.000]  後來那個字出現
[00:12:00.000 --> 00:12:01.000]  第四節
[00:12:01.000 --> 00:12:06.000]  然而神既有豐富的憐憫
[00:12:06.000 --> 00:12:13.000]  然而這兩個字是非常重要的字
[00:12:13.000 --> 00:12:17.000]  通常我們現在說話就很少說然而
[00:12:17.000 --> 00:12:21.000]  我們有時寫文都會用一下然而
[00:12:21.000 --> 00:12:24.000]  現在我們說話就是但是
[00:12:24.000 --> 00:12:27.000]  以前是這樣的
[00:12:27.000 --> 00:12:29.000]  我們也跟他們一樣
[00:12:29.000 --> 00:12:32.000]  都是我的我的
[00:12:32.000 --> 00:12:34.000]  我自己惡的
[00:12:34.000 --> 00:12:36.000]  我自己管的
[00:12:36.000 --> 00:12:40.000]  周圍的人都是圍著我轉的
[00:12:40.000 --> 00:12:42.000]  以前你也是這樣
[00:12:42.000 --> 00:12:46.000]  但是因為神有豐富的憐憫
[00:12:46.000 --> 00:12:51.000]  因為祂愛我們那種的大愛
[00:12:51.000 --> 00:12:56.000]  就替我們買熟我們回來
[00:12:56.000 --> 00:13:01.000]  所以聖誕的時候我們其實紀念的就是這件事
[00:13:01.000 --> 00:13:03.000]  雖然今年早幾個月的時候
[00:13:03.000 --> 00:13:05.000]  我們全卷的已忽所書
[00:13:05.000 --> 00:13:08.000]  我們都由頭到尾全部讀了一次
[00:13:08.000 --> 00:13:11.000]  在主日的崇拜講道裡面
[00:13:11.000 --> 00:13:16.000]  但是我還是很想再拿這一段出來
[00:13:16.000 --> 00:13:21.000]  因為在約翰福音形容道成肉身的時候
[00:13:21.000 --> 00:13:25.000]  形容耶穌基督是滿有恩典和真理
[00:13:25.000 --> 00:13:29.000]  祂是充充滿滿的在我們中間
[00:13:29.000 --> 00:13:32.000]  就是因為祂的恩典和真理
[00:13:32.000 --> 00:13:38.000]  所以出現聖經保羅用「然而」這兩個字
[00:13:38.000 --> 00:13:42.000]  是因為神的恩典
[00:13:42.000 --> 00:13:48.000]  然後在後面再次出現更多的詞句
[00:13:48.000 --> 00:13:52.000]  剛才Josiah也叫我們一起讀
[00:13:52.000 --> 00:13:55.000]  因為大家應該通常都背了
[00:13:55.000 --> 00:14:00.000]  不過可能現在背聖經已經好像不是很流行
[00:14:00.000 --> 00:14:02.000]  大家都忘記了
[00:14:02.000 --> 00:14:05.000]  所以要再講
[00:14:05.000 --> 00:14:08.000]  第七節那裡再講
[00:14:08.000 --> 00:14:10.000]  要將祂極豐富的恩典
[00:14:10.000 --> 00:14:12.000]  就是祂在基督耶穌裡面
[00:14:12.000 --> 00:14:15.000]  向我們所施的恩慈
[00:14:15.000 --> 00:14:19.000]  顯明給後來的世代看
[00:14:19.000 --> 00:14:20.000]  第八節再說
[00:14:20.000 --> 00:14:24.000]  你們得救是本乎恩也恩著信
[00:14:24.000 --> 00:14:27.000]  也不是出於自己乃是神所賜的
[00:14:27.000 --> 00:14:30.000]  也不是出於行為免得有人自誇
[00:14:30.000 --> 00:14:34.000]  完全是因為神的恩典
[00:14:34.000 --> 00:14:36.000]  是因為神的主動
[00:14:36.000 --> 00:14:38.000]  是因為神的工作
[00:14:38.000 --> 00:14:41.000]  不是出於我們自己
[00:14:41.000 --> 00:14:44.000]  但是我們很想這些東西是出於我們自己
[00:14:44.000 --> 00:14:48.000]  甚至我們有時候還會自己騙自己
[00:14:48.000 --> 00:14:52.000]  還以為這些是因為我們自己
[00:14:52.000 --> 00:14:56.000]  還以為這些是我們自己搞得定
[00:14:56.000 --> 00:15:00.000]  就算我們做了基督徒
[00:15:00.000 --> 00:15:05.000]  這個然而我們已經領受過了
[00:15:05.000 --> 00:15:06.000]  體會過了
[00:15:06.000 --> 00:15:08.000]  明白了
[00:15:08.000 --> 00:15:10.000]  參與在其中了
[00:15:10.000 --> 00:15:14.000]  然而神有豐富的大愛大恩典
[00:15:14.000 --> 00:15:16.000]  我們都領受了
[00:15:16.000 --> 00:15:20.000]  不過我們還可以有一個然而
[00:15:20.000 --> 00:15:25.000]  然而我還是覺得自己要控制所有的東西
[00:15:25.000 --> 00:15:31.000]  然而我還是覺得我的命運要掌握在我自己的手裡
[00:15:31.000 --> 00:15:36.000]  然而我仍然覺得我的家人
[00:15:36.000 --> 00:15:37.000]  我的親友
[00:15:37.000 --> 00:15:39.000]  我的老闆
[00:15:39.000 --> 00:15:41.000]  我的教會
[00:15:41.000 --> 00:15:43.000]  包括我的神
[00:15:43.000 --> 00:15:47.000]  他們的存在是為了服侍我
[00:15:47.000 --> 00:15:52.000]  是為了滿足我的需要
[00:15:52.000 --> 00:15:57.000]  所以我們信這個信仰的時候
[00:15:57.000 --> 00:16:02.000]  仍然帶著那種很自我中心
[00:16:02.000 --> 00:16:07.000]  那種很隱藏了的潛意識
[00:16:07.000 --> 00:16:09.000]  過去那兩三個月裡
[00:16:09.000 --> 00:16:12.000]  我不斷地提到這一點
[00:16:12.000 --> 00:16:14.000]  大家如果有記得
[00:16:14.000 --> 00:16:16.000]  我經常繼續說
[00:16:16.000 --> 00:16:19.000]  我們要超越自我
[00:16:19.000 --> 00:16:22.000]  要超越自己
[00:16:22.000 --> 00:16:27.000]  所以當保羅說「不是出於自己」
[00:16:27.000 --> 00:16:29.000]  我們很容易就讀過了
[00:16:29.000 --> 00:16:31.000]  我們背熟了也好
[00:16:31.000 --> 00:16:34.000]  變成了念口往
[00:16:34.000 --> 00:16:40.000]  但是每次尤其是到聖誕臨近的時候
[00:16:40.000 --> 00:16:43.000]  再要回想主耶穌基督
[00:16:43.000 --> 00:16:46.000]  祂滿有恩典有真理
[00:16:46.000 --> 00:16:51.000]  祂來到住在我們中間
[00:16:51.000 --> 00:16:56.000]  我們才能夠超越自我
[00:16:56.000 --> 00:16:59.000]  因為這個救恩完全是神的恩典
[00:16:59.000 --> 00:17:00.000]  是神的工作
[00:17:00.000 --> 00:17:01.000]  是神的主動
[00:17:01.000 --> 00:17:06.000]  「不是出於你自己」
[00:17:06.000 --> 00:17:10.000]  這個道理信耶穌的人沒理由不懂
[00:17:10.000 --> 00:17:12.000]  你信了主多少年
[00:17:12.000 --> 00:17:15.000]  你就知道了多少年
[00:17:15.000 --> 00:17:18.000]  但是我們仍然要提醒自己
[00:17:18.000 --> 00:17:22.000]  我們的存在是神的恩典
[00:17:22.000 --> 00:17:25.000]  是神的禮物
[00:17:25.000 --> 00:17:29.000]  恩典就是禮物
[00:17:29.000 --> 00:17:34.000]  我女兒的英文名叫Nathania
[00:17:34.000 --> 00:17:36.000]  很多人用這個名字
[00:17:36.000 --> 00:17:42.000]  Nathania這個字是從Nathan來的
[00:17:42.000 --> 00:17:46.000]  Nathan在聖經中譯為拿丹
[00:17:46.000 --> 00:17:48.000]  拿丹是什麼意思呢?
[00:17:48.000 --> 00:17:52.000]  拿丹是神的禮物
[00:17:52.000 --> 00:17:57.000]  在新約裡面有拿丹葉
[00:17:57.000 --> 00:18:01.000]  Nathania也是同樣的字
[00:18:01.000 --> 00:18:03.000]  Nathania是藍的名字
[00:18:03.000 --> 00:18:06.000]  我找了一個女兒的名字
[00:18:06.000 --> 00:18:07.000]  給我的女兒
[00:18:07.000 --> 00:18:09.000]  就叫做Nathania
[00:18:09.000 --> 00:18:11.000]  後面是加IA
[00:18:11.000 --> 00:18:13.000]  都是神的禮物
[00:18:13.000 --> 00:18:15.000]  也因為我和師母
[00:18:15.000 --> 00:18:19.000]  我們看到真是神的禮物
[00:18:19.000 --> 00:18:22.000]  是恩典
[00:18:22.000 --> 00:18:25.000]  在這個恩典裡面
[00:18:25.000 --> 00:18:27.000]  我們不斷提醒自己
[00:18:27.000 --> 00:18:31.000]  不斷和別人分享這個恩典
[00:18:31.000 --> 00:18:33.000]  十多年前
[00:18:33.000 --> 00:18:36.000]  我去菲律賓短孫的時候
[00:18:36.000 --> 00:18:41.000]  我們去了大約十六天
[00:18:41.000 --> 00:18:45.000]  每一次我們和當地的人分享
[00:18:45.000 --> 00:18:47.000]  無論是個別的聊天
[00:18:47.000 --> 00:18:49.000]  或者是對一班
[00:18:49.000 --> 00:18:53.000]  我試過有一次對二十多個人
[00:18:53.000 --> 00:18:55.000]  本來三福的原則
[00:18:55.000 --> 00:18:57.000]  應該是一個人告訴一個人
[00:18:57.000 --> 00:18:58.000]  是最好的
[00:18:58.000 --> 00:19:02.000]  但我們因為有機會
[00:19:02.000 --> 00:19:04.000]  在那條村裡面
[00:19:04.000 --> 00:19:07.000]  叫了二十多人一起來
[00:19:07.000 --> 00:19:11.000]  我對著二十多人講福音的時候
[00:19:11.000 --> 00:19:16.000]  都是講三福的福音的
[00:19:16.000 --> 00:19:21.000]  presentation的方法
[00:19:21.000 --> 00:19:23.000]  在我們去菲律賓之前
[00:19:23.000 --> 00:19:26.000]  我們就看看我們帶些什麼去
[00:19:26.000 --> 00:19:31.000]  尤其是帶些什麼禮物送給當地的人
[00:19:31.000 --> 00:19:33.000]  有人找到
[00:19:33.000 --> 00:19:37.000]  有很多的明信片
[00:19:37.000 --> 00:19:42.000]  是一位很出名的澳洲攝影家
[00:19:42.000 --> 00:19:45.000]  可以叫他做攝影大師
[00:19:45.000 --> 00:19:49.000]  他拍了很多很美的澳洲風景
[00:19:49.000 --> 00:19:52.000]  做成了明信片
[00:19:52.000 --> 00:19:57.000]  然後我們就帶了幾百張這些明信片
[00:19:57.000 --> 00:20:00.000]  我們去到每一個地方
[00:20:00.000 --> 00:20:04.000]  和菲律賓當地的人聊天的時候
[00:20:04.000 --> 00:20:07.000]  其實我們又不懂得大家講話
[00:20:07.000 --> 00:20:09.000]  我們都要找人翻譯
[00:20:09.000 --> 00:20:10.000]  我們講英文
[00:20:10.000 --> 00:20:12.000]  然後就翻譯大家講話
[00:20:12.000 --> 00:20:16.000]  每一次開始我們的話題
[00:20:16.000 --> 00:20:19.000]  我都說我們從澳洲來
[00:20:19.000 --> 00:20:22.000]  帶了一份禮物給你
[00:20:22.000 --> 00:20:24.000]  這份禮物是什麼呢?
[00:20:24.000 --> 00:20:30.000]  就是這張很美的風景的明信片
[00:20:30.000 --> 00:20:32.000]  他們一拿到
[00:20:32.000 --> 00:20:34.000]  每個人都很開心
[00:20:34.000 --> 00:20:36.000]  因為風景真的很美
[00:20:36.000 --> 00:20:37.000]  澳洲啊
[00:20:37.000 --> 00:20:39.000]  講一下澳洲給他們聽
[00:20:39.000 --> 00:20:41.000]  澳洲真的很好
[00:20:41.000 --> 00:20:44.000]  然後我們說我還有一份禮物送給你
[00:20:44.000 --> 00:20:47.000]  講三福就是要送禮物給你
[00:20:47.000 --> 00:20:50.000]  送完一份實實在在
[00:20:50.000 --> 00:20:53.000]  拿得到、看得到、拿在手上的禮物
[00:20:53.000 --> 00:20:57.000]  然後我就說我們還有一份禮物送給你
[00:20:57.000 --> 00:21:01.000]  接著就講天堂的禮物
[00:21:01.000 --> 00:21:04.000]  恩典就是禮物
[00:21:04.000 --> 00:21:05.000]  所以在聖誕的時候
[00:21:05.000 --> 00:21:07.000]  我們很期待收禮物
[00:21:07.000 --> 00:21:11.000]  我們又買禮物送給周圍的人
[00:21:11.000 --> 00:21:13.000]  當然在現在的社會裡面
[00:21:13.000 --> 00:21:15.000]  我們的焦點就去了禮物
[00:21:15.000 --> 00:21:18.000]  然後Boxing Day
[00:21:18.000 --> 00:21:21.000]  聖誕後那天就要拆禮物
[00:21:21.000 --> 00:21:23.000]  當然現在禮物重要到
[00:21:23.000 --> 00:21:25.000]  還不夠12月26日
[00:21:25.000 --> 00:21:26.000]  我們就已經拆了
[00:21:26.000 --> 00:21:29.000]  都沒有什麼耐性
[00:21:29.000 --> 00:21:32.000]  但是我們的焦點在禮物的時候
[00:21:32.000 --> 00:21:36.000]  願意我們都回到耶穌基督
[00:21:36.000 --> 00:21:43.000]  是神所給我們的恩典禮物
[00:21:43.000 --> 00:21:48.000]  我們領受了這些恩典和禮物之後
[00:21:48.000 --> 00:21:54.000]  接著還有很重要的事會發生
[00:21:54.000 --> 00:21:57.000]  我們很多時候的焦點就放在禮物
[00:21:57.000 --> 00:21:58.000]  收了禮物
[00:21:58.000 --> 00:22:04.000]  然後看看那些禮物我喜歡還是不喜歡
[00:22:04.000 --> 00:22:06.000]  你知道做牧師很多時候
[00:22:06.000 --> 00:22:08.000]  很多東西吃的
[00:22:08.000 --> 00:22:09.000]  我經常都告訴弟兄姊妹
[00:22:09.000 --> 00:22:11.000]  做牧師很多東西吃的
[00:22:11.000 --> 00:22:15.000]  因為很多弟兄姊妹都喜歡送禮物給牧師
[00:22:15.000 --> 00:22:18.000]  而且很多時候都是送吃的東西給牧師
[00:22:18.000 --> 00:22:21.000]  在所有送給牧師吃的東西裡面
[00:22:21.000 --> 00:22:26.000]  你知不知道最流行
[00:22:26.000 --> 00:22:29.000]  最多人送給
[00:22:29.000 --> 00:22:30.000]  起碼我吧
