
[00:00:00.000 --> 00:00:04.480]  多謝敬拜隊給我們這幾首詩歌
[00:05:58.120 --> 00:06:01.400]  他說依稀喚醒了他的心
[00:06:01.400 --> 00:06:06.640]  令到他最近所遇到的一個很大很困難的項目
[00:06:06.640 --> 00:06:10.320]  能夠經歷到那份很寧靜
[00:06:10.320 --> 00:06:14.280]  好像回復一個力量一樣
[00:06:14.280 --> 00:06:17.280]  他說在人生的旅途上
[00:06:17.280 --> 00:06:19.440]  難得疲於奔命
[00:06:19.440 --> 00:06:24.520]  在當中經歷到這份平安
[00:06:24.520 --> 00:06:26.120]  後來他遞了一張卡片給我
[00:06:26.120 --> 00:06:33.720]  我才知道原來他是這間醫院裏面的一個資深顧問醫生
[00:06:33.720 --> 00:06:36.040]  而且告訴我
[00:06:36.040 --> 00:06:40.160]  他正在主導東南亞一個開創先河
[00:06:40.160 --> 00:06:46.920]  心臟梗塞暢通的計劃
[00:06:46.920 --> 00:06:50.040]  這位醫生在他的人生裏面
[00:06:50.040 --> 00:06:53.280]  他遇到人生裏面最大的困難
[00:06:53.280 --> 00:06:54.520]  就是經過多年
[00:06:54.520 --> 00:06:57.920]  他終於經歷到這份平安
[00:06:57.920 --> 00:07:02.520]  沒錯 神的話對於我和你來說
[00:07:02.520 --> 00:07:07.280]  在人生裏面能夠次下平安
[00:07:07.280 --> 00:07:09.160]  次下力量
[00:07:09.160 --> 00:07:11.960]  你經歷到嗎?
[00:07:11.960 --> 00:07:13.120]  希伯來書
[00:07:13.120 --> 00:07:16.960]  剛才我們所讀的聖經書卷
[00:07:16.960 --> 00:07:18.320]  是大公書信
[00:07:18.320 --> 00:07:22.960]  即是給普遍一些教會使用的
[00:07:22.960 --> 00:07:26.440]  但它的主力是在說一群
[00:07:26.440 --> 00:07:30.480]  流散在各地的猶太教徒
[00:07:30.480 --> 00:07:33.760]  由長長的作者的講章
[00:07:33.760 --> 00:07:35.400]  加入了一個結尾
[00:07:35.400 --> 00:07:40.280]  而修葺成希伯來書
[00:07:40.280 --> 00:07:42.400]  希伯來書告訴我們
[00:07:42.400 --> 00:07:46.280]  就是因為這一群信徒本來信得好好的
[00:07:46.280 --> 00:07:47.680]  但在第一世紀的時候
[00:07:47.680 --> 00:07:52.200]  開始經歷到不單止生活的艱難
[00:07:52.200 --> 00:07:56.400]  就是整個所謂的政權
[00:07:56.400 --> 00:08:00.720]  以至到很多其他的人對於他們信耶穌
[00:08:00.720 --> 00:08:02.640]  有很多的刁難
[00:08:02.640 --> 00:08:05.520]  所以他們很容易失去這份平安
[00:08:05.520 --> 00:08:07.800]  甚至乎帶到一個試探
[00:08:07.800 --> 00:08:12.280]  就是他們很想回到猶太教裏面
[00:08:12.280 --> 00:08:14.640]  這樣路是比較容易走的
[00:08:14.640 --> 00:08:15.800]  但沒有
[00:08:15.800 --> 00:08:17.960]  希伯來書的作者告訴他們
[00:08:17.960 --> 00:08:19.960]  你們當日曾經
[00:08:19.960 --> 00:08:22.040]  甚至乎家業被搶去
[00:08:22.040 --> 00:08:26.480]  你們都可以陪那些受逼迫的人走一程
[00:08:26.480 --> 00:08:29.160]  何來現在你們離開主
[00:08:29.160 --> 00:08:31.440]  或者慢慢地轉來呢?
[00:08:31.440 --> 00:08:34.440]  所以希伯來書名副其實
[00:08:34.440 --> 00:08:36.880]  是告訴我們他高舉主
[00:08:36.880 --> 00:08:38.760]  而且告訴我們主耶穌基督
[00:08:38.760 --> 00:08:41.080]  就是我們人生生命裏面
[00:08:41.080 --> 00:08:44.440]  代求保護我們的大祭司
[00:08:44.440 --> 00:08:45.880]  不單止這樣
[00:08:45.880 --> 00:08:49.000]  希伯來書還要再一次提醒
[00:08:49.000 --> 00:08:52.800]  我們甚至乎當時那群會眾
[00:08:52.800 --> 00:08:56.080]  堅持到底地跟隨著
[00:08:56.080 --> 00:08:57.840]  在希伯來書裏面
[00:08:57.840 --> 00:09:01.320]  總共出現過很多次這些術語
[00:09:01.320 --> 00:09:04.480]  我們若將可誇的盼望堅持到底
[00:09:04.480 --> 00:09:06.200]  就是他的家
[00:09:06.200 --> 00:09:09.680]  我們若將起初確實的信心堅持到底
[00:09:09.680 --> 00:09:12.280]  就是在耶穌裏面有份
[00:09:12.280 --> 00:09:16.240]  當持守所承認的道
[00:09:16.240 --> 00:09:18.720]  也要堅持我們所承認的指望
[00:09:18.720 --> 00:09:20.400]  不要動搖
[00:09:20.400 --> 00:09:23.400]  你會知道希伯來書貫穿
[00:09:23.400 --> 00:09:25.000]  在這本書裏面
[00:09:25.000 --> 00:09:27.160]  久不久他講著講著
[00:09:27.160 --> 00:09:31.800]  就會回頭講到一個很重要的提醒
[00:09:31.800 --> 00:09:34.000]  堅持到底
[00:09:34.000 --> 00:09:37.680]  今天這個世界也在考驗我們
[00:09:37.680 --> 00:09:40.920]  究竟要堅持到底
[00:09:40.920 --> 00:09:42.440]  原來今天我們看的
[00:09:42.440 --> 00:09:45.160]  由四章十一節到十六節
[00:09:45.160 --> 00:09:48.880]  可以說它是屬於三章七節
[00:09:48.880 --> 00:09:52.960]  至四章十三節一個大段落
[00:09:52.960 --> 00:09:55.840]  這個段落其實就是希伯來書裏面
[00:09:55.840 --> 00:10:00.240]  發出的五個所謂生命的警告有關
[00:10:00.240 --> 00:10:02.920]  而這個警告正正就是在說
[00:10:02.920 --> 00:10:06.080]  不信神或者叛逆神的時候
[00:10:06.080 --> 00:10:12.280]  我們就不能夠進入生命的按食
[00:10:12.280 --> 00:10:15.640]  希伯來書原來講到的
[00:10:15.640 --> 00:10:17.840]  耶穌基督是更美
[00:10:17.840 --> 00:10:19.520]  更美的使者
[00:10:19.520 --> 00:10:20.960]  更美的大祭司
[00:10:20.960 --> 00:10:22.840]  更美的藥
[00:10:22.840 --> 00:10:25.120]  不過我們今天這段經文
[00:10:25.120 --> 00:10:28.920]  正正就是在說耶穌基督是勝過摩西
[00:10:28.920 --> 00:10:34.560]  甚至乎是帶領以色列人進入迦南地的約書亞
[00:10:34.560 --> 00:10:36.480]  這個領袖
[00:10:36.480 --> 00:10:38.520]  祂要帶我們走
[00:10:38.520 --> 00:10:44.280]  走進的不是地上迦南一個實體的地
[00:10:44.280 --> 00:10:46.120]  是在心靈裏面
[00:10:46.120 --> 00:10:49.680]  經歷到從耶穌而來的一份
[00:10:49.680 --> 00:10:52.720]  恬靜、平安
[00:10:52.720 --> 00:10:54.600]  或者在人生的暴雨當中
[00:10:54.600 --> 00:10:56.800]  好像這位陳醫生一樣
[00:10:56.800 --> 00:11:00.800]  在他經歷又大又難的關口上
[00:11:00.800 --> 00:11:02.600]  他說在這一刻間
[00:11:02.600 --> 00:11:05.280]  通過耶穌基督靜了白
[00:11:05.280 --> 00:11:07.200]  住了白
[00:11:07.200 --> 00:11:11.880]  他的生命回歸平安
[00:11:11.880 --> 00:11:13.400]  沒錯
[00:11:13.400 --> 00:11:15.120]  原來當我們看這段經文
[00:11:15.120 --> 00:11:18.560]  無論講起神的話語多好
[00:11:18.560 --> 00:11:22.520]  原來神的說話最主要的
[00:11:22.520 --> 00:11:24.920]  就是給我們一個指標
[00:11:24.920 --> 00:11:29.280]  而且還是三章七至四十三章十三節
[00:11:29.280 --> 00:11:32.760]  裏面所說的進入安息
[00:11:32.760 --> 00:11:34.760]  原來進入安息這個字
[00:11:34.760 --> 00:11:40.160]  在整本聖經裏面最精密的
[00:11:40.160 --> 00:11:41.520]  說得最多的
[00:11:41.520 --> 00:11:44.800]  就是希伯來書第三章至第四章
[00:11:44.800 --> 00:11:46.880]  就是說如果你想找
[00:11:46.880 --> 00:11:50.080]  究竟聖經怎樣說安息呢?
[00:11:50.080 --> 00:11:52.200]  當然大家知道安息
[00:11:52.200 --> 00:11:55.680]  就不是代表我們今天主懷安息
[00:11:55.680 --> 00:11:57.160]  不是死了
[00:11:57.160 --> 00:12:00.240]  其實他在說的是一種Rest in God
[00:12:00.240 --> 00:12:04.600]  在神的裏面有這份添靜
[00:12:04.600 --> 00:12:05.800]  平安
[00:12:05.800 --> 00:12:06.440]  安穩
[00:12:06.440 --> 00:12:09.600]  能夠笑於暴風
[00:12:09.600 --> 00:12:13.000]  原來在整個的三章至四章
[00:12:13.000 --> 00:12:15.840]  一共總而言之出現了十次
[00:12:15.840 --> 00:12:17.080]  都是同一個字眼
[00:12:17.080 --> 00:12:19.920]  進入安息
[00:12:19.920 --> 00:12:22.760]  你就知道原來我們今天看這段經文
[00:12:22.760 --> 00:12:25.240]  四章第十一至十六節
[00:12:25.240 --> 00:12:30.720]  其實他仍然離不開進入安息這個字
[00:12:30.720 --> 00:12:33.120]  就是說神的話語
[00:12:33.120 --> 00:12:35.200]  或多或少就是要帶領你
[00:12:35.200 --> 00:12:36.320]  指標你
[00:12:36.320 --> 00:12:37.640]  能夠進入安息
[00:12:37.640 --> 00:12:38.480]  找到安息
[00:12:38.480 --> 00:12:43.520]  甚至是曉得怎樣進入安息
[00:12:43.520 --> 00:12:49.560]  聖經在這裏說到三種聖經提及的安息
[00:12:49.560 --> 00:12:52.480]  然後他才開始四章十一節
[00:12:52.480 --> 00:12:54.440]  剛才我們所讀的
[00:12:54.440 --> 00:12:57.400]  所以我們看過前面
[00:12:57.400 --> 00:13:01.240]  現在你就要繼續竭力進入這種安息
[00:13:01.240 --> 00:13:04.160]  這是四章十一節所說的
[00:13:04.160 --> 00:13:06.520]  三種安息是甚麼呢?
[00:13:06.520 --> 00:13:07.960]  第一種安息
[00:13:07.960 --> 00:13:09.400]  可能我們很多人都知道
[00:13:09.400 --> 00:13:10.880]  讀《創世紀》
[00:13:10.880 --> 00:13:15.800]  你就會知道當神在四章第三節說
[00:13:15.800 --> 00:13:16.800]  第四節
[00:13:16.800 --> 00:13:21.480]  其實造物之功從創世以來已經成全
[00:13:21.480 --> 00:13:22.840]  論到第七天
[00:13:22.840 --> 00:13:25.160]  就有一次他告訴我們
[00:13:25.160 --> 00:13:26.800]  到第七天
[00:13:26.800 --> 00:13:30.920]  神就揭了他一切的功
[00:13:30.920 --> 00:13:32.440]  這是表達了
[00:13:32.440 --> 00:13:36.920]  神給我們看到一個生命的模式
[00:13:36.920 --> 00:13:39.920]  神都會完了他的創造之功
[00:13:39.920 --> 00:13:42.800]  他不是以後不做事
[00:13:42.800 --> 00:13:47.320]  他是給我們一個好像榜樣、一個體會
[00:13:47.320 --> 00:13:48.920]  生命的體會
[00:13:48.920 --> 00:13:50.880]  神都會放下
[00:13:50.880 --> 00:13:52.840]  所以今天我們會問
[00:13:52.840 --> 00:13:56.960]  在我們今天完成或者做完一些事之後
[00:13:56.960 --> 00:14:02.080]  我們有沒有這一種神揭他的一切功
[00:14:02.080 --> 00:14:03.760]  不單止這樣
[00:14:03.760 --> 00:14:06.480]  聖經提到第二種我們很常見到
[00:14:06.480 --> 00:14:07.840]  大家看得清楚的
[00:14:07.840 --> 00:14:12.160]  是入迦南德安頓的那種安息
[00:14:12.160 --> 00:14:13.880]  四章第八節
[00:14:13.880 --> 00:14:17.520]  他說「約書亞已經叫他們享了安息」
[00:14:17.520 --> 00:14:19.840]  其實這是一個反句
[00:14:19.840 --> 00:14:24.000]  他說如果約書亞真的叫他們享了安息
[00:14:24.000 --> 00:14:27.760]  就不用有另外一個日子的安息
[00:14:27.760 --> 00:14:29.440]  所以你就會知道
[00:14:29.440 --> 00:14:32.960]  聖經提到的第二種就是一個實地
[00:14:32.960 --> 00:14:35.240]  由埃及遺留
[00:14:35.240 --> 00:14:38.480]  被摩西帶領千山萬水
[00:14:38.480 --> 00:14:42.080]  他們人生的渴望都是這樣
[00:14:42.080 --> 00:14:45.680]  能夠有一個安身立命之所
[00:14:45.680 --> 00:14:49.560]  能夠有一個可以棲息的地方
[00:14:49.560 --> 00:14:52.240]  所以當他們進入迦南之後
[00:14:52.240 --> 00:14:56.240]  某個角度他們應該是可以享到安息的
[00:14:56.240 --> 00:14:58.320]  正是因為這樣
[00:14:58.320 --> 00:15:01.840]  約書亞記曾經跟我們說
[00:15:01.840 --> 00:15:06.160]  在希伯來書引用了一個詩篇
[00:15:06.160 --> 00:15:08.040]  第九十五篇說
[00:15:08.040 --> 00:15:10.280]  他說「聖靈有話說」
[00:15:10.280 --> 00:15:14.080]  因為如果你今天真的聽它的話
[00:15:14.080 --> 00:15:18.840]  你就不會像約書亞時代那些子民
[00:15:18.840 --> 00:15:20.360]  他們進入迦南
[00:15:20.360 --> 00:15:23.440]  但是他們不安息
[00:15:23.440 --> 00:15:24.440]  所以這裡說
[00:15:24.440 --> 00:15:27.760]  「若是約書亞叫他們享了安息」
[00:15:27.760 --> 00:15:31.280]  就不會提到另外一個日子
[00:15:31.280 --> 00:15:32.840]  是甚麼呢?
[00:15:32.840 --> 00:15:35.720]  今天我們看到聖經裏面
[00:15:35.720 --> 00:15:40.280]  最常說的、終極的、第三種的
[00:15:40.280 --> 00:15:44.160]  就是我們今天基督徒追求經歷的
[00:15:44.160 --> 00:15:47.320]  就是另一種安息日的安息
[00:15:47.320 --> 00:15:50.080]  大概今天這個晚上
[00:15:50.080 --> 00:15:52.360]  或者第二天早上
[00:15:52.360 --> 00:15:53.880]  我們都會來到敬拜
[00:15:53.880 --> 00:15:56.680]  無論我們是用這個視像
[00:15:56.680 --> 00:15:58.160]  或者實體
[00:15:58.160 --> 00:15:59.400]  我們唱詩歌
[00:15:59.400 --> 00:16:00.880]  我們聽道
[00:16:00.880 --> 00:16:01.800]  我們奉獻
[00:16:01.800 --> 00:16:03.280]  我們相交
[00:16:03.280 --> 00:16:04.760]  在主日的裏面
[00:16:04.760 --> 00:16:06.560]  即是正如他安息在裏面
[00:16:06.560 --> 00:16:09.760]  我們都說自己在享安息嗎?
[00:16:09.760 --> 00:16:11.280]  有的
[00:16:11.280 --> 00:16:13.440]  但是有些弟兄姐妹告訴我
[00:16:13.440 --> 00:16:15.440]  「我不知為何
[00:16:15.440 --> 00:16:21.080]  我都真的很投入去返回主日
[00:16:21.080 --> 00:16:23.800]  但是為何我的心不安息」
[00:16:23.800 --> 00:16:27.920]  不是因為主日的安息才讓你安息
[00:16:27.920 --> 00:16:30.680]  是你何時來到神的面前
[00:16:30.680 --> 00:16:33.280]  你何時因為主耶穌的緣故
[00:16:33.280 --> 00:16:37.600]  你領受這份安息
[00:16:37.600 --> 00:16:40.320]  其實當約斯亞說
[00:16:40.320 --> 00:16:42.000]  或者告訴我們
[00:16:42.000 --> 00:16:45.120]  這裏說另有一個安息的安息
[00:16:45.120 --> 00:16:46.800]  不是當時他們沒有安息日
[00:16:46.800 --> 00:16:49.920]  不是今天我們沒有崇拜的安息
[00:16:49.920 --> 00:16:51.280]  而是
[00:16:51.280 --> 00:16:53.040]  是神的救贖工作
[00:16:53.040 --> 00:16:55.680]  產生一個效果
[00:16:55.680 --> 00:16:58.400]  完成了救贖工作的耶穌
[00:16:58.400 --> 00:17:02.040]  賜下一份平安給我們
[00:17:02.040 --> 00:17:04.400]  所以如果你記得耶穌說
[00:17:04.400 --> 00:17:07.400]  「我將平安賜給你」
[00:17:07.400 --> 00:17:10.400]  是世界給不了的
[00:17:10.400 --> 00:17:13.360]  但是今天
[00:17:13.360 --> 00:17:15.240]  我見到我們
[00:17:15.240 --> 00:17:17.640]  甚至乎香港很多
[00:17:17.640 --> 00:17:21.640]  我們都叫自己是跟隨主的人
[00:17:21.640 --> 00:17:24.000]  我們享受不到安息
[00:17:24.000 --> 00:17:26.640]  因為我們太過給周遭環境的東西
[00:17:26.640 --> 00:17:29.040]  無論是家庭的事
[00:17:29.040 --> 00:17:31.720]  香港地方的事
[00:17:31.720 --> 00:17:34.640]  甚至這個世界疫情的事
[00:17:34.640 --> 00:17:39.720]  我們僭奪了這一份在主裏面享安息
[00:17:39.720 --> 00:17:43.640]  安息可以說是今天我們每逢何時
[00:17:43.640 --> 00:17:46.560]  進到主的懷裏面
[00:17:46.560 --> 00:17:49.920]  或者在崇拜低首通過一首詩歌
[00:17:49.920 --> 00:17:52.000]  剛才也是
[00:17:52.000 --> 00:17:53.480]  黑暗會過去
[00:17:53.480 --> 00:17:55.400]  當我閉上眼睛默念的時候
[00:17:55.400 --> 00:17:58.080]  主啊 多謝祢
[00:17:58.080 --> 00:18:00.760]  當我全神的投入去
[00:18:00.760 --> 00:18:02.840]  我就可以支取到這一份
[00:18:02.840 --> 00:18:05.320]  在困難、在風暴裏面
[00:18:05.320 --> 00:18:06.720]  是啊 一會兒出去
[00:18:06.720 --> 00:18:08.120]  我們還是很擔心
[00:18:08.120 --> 00:18:11.000]  特別現在在座有一班領子妹
[00:18:11.000 --> 00:18:12.880]  我們都親自回來
[00:18:12.880 --> 00:18:15.240]  一齊的去參與
[00:18:15.240 --> 00:18:16.920]  set up整個崇拜
[00:18:16.920 --> 00:18:18.320]  但是我們走的時候
[00:18:18.320 --> 00:18:20.520]  我們都說現在外面的氣氛
[00:18:20.520 --> 00:18:21.480]  很靜 為什麼?
[00:18:21.480 --> 00:18:24.280]  因為每個人都在害怕
[00:18:24.280 --> 00:18:26.040]  我們都害怕
[00:18:26.040 --> 00:18:29.680]  但是當我們今天在崇拜裏面
[00:18:29.680 --> 00:18:31.160]  我們再一次溫習
[00:18:31.160 --> 00:18:34.320]  主啊 我已經是一個認識祢的人
[00:18:34.320 --> 00:18:36.360]  沒有什麼風浪
[00:18:36.360 --> 00:18:38.560]  大過祢的恩典
[00:18:38.560 --> 00:18:40.320]  我們就會經歷那份
[00:18:40.320 --> 00:18:43.240]  耶穌說我賜給祢的平安
[00:18:43.240 --> 00:18:45.000]  就是世界給不了
[00:18:45.000 --> 00:18:46.520]  這裏就憑著這份平安
[00:18:46.520 --> 00:18:49.200]  我們又不斷地每一天
[00:18:49.200 --> 00:18:51.000]  繼續的來去
[00:18:51.000 --> 00:18:53.560]  無論很多事情要搏殺
[00:18:53.560 --> 00:18:56.040]  很多事情要我們經過
[00:18:56.040 --> 00:18:58.600]  困難、壓力
[00:18:58.600 --> 00:19:00.600]  但是我們仍然在今生裏面
[00:19:00.600 --> 00:19:01.800]  不斷地
[00:19:01.800 --> 00:19:05.880]  每一次當我們來到真誠的擺上
[00:19:05.880 --> 00:19:07.000]  我們通過詩歌
[00:19:07.000 --> 00:19:09.080]  通過聖經
[00:19:09.080 --> 00:19:11.640]  通過我們的密道
[00:19:11.640 --> 00:19:13.120]  我們經歷
[00:19:13.120 --> 00:19:14.040]  但是聖經說
[00:19:14.040 --> 00:19:16.440]  這一份耶穌基督救贖的工作
[00:19:16.440 --> 00:19:18.200]  會完成的
[00:19:18.200 --> 00:19:19.720]  完成到一個地步
[00:19:19.720 --> 00:19:21.360]  就是在永世裏面
[00:19:21.360 --> 00:19:25.560]  我們可以享受那份完全的平安
[00:19:25.560 --> 00:19:27.400]  不是說現在沒有
[00:19:27.400 --> 00:19:29.120]  不過現在我們身外
[00:19:29.120 --> 00:19:30.880]  有很多的困難
[00:19:30.880 --> 00:19:32.560]  有很多的爭戰
[00:19:32.560 --> 00:19:34.640]  有很多可能我們身體
[00:19:34.640 --> 00:19:35.760]  會經歷很多
[00:19:35.760 --> 00:19:38.240]  好像突然間會有病痛
[00:19:38.240 --> 00:19:40.960]  這些不一定是很平安
[00:19:40.960 --> 00:19:43.400]  但是神說有一天
[00:19:43.400 --> 00:19:47.400]  你要經歷因耶穌救恩而來的
[00:19:47.400 --> 00:19:50.440]  完全的平安
[00:19:50.440 --> 00:19:54.440]  所以當作者在這裏說著說著的時候
[00:19:54.440 --> 00:19:58.000]  祂說到耳鼓鑒金
[00:19:58.000 --> 00:20:00.200]  提醒那些基督徒
[00:20:00.200 --> 00:20:05.400]  祂說你們現在因為眼前的種種的艱難困境
[00:20:05.400 --> 00:20:07.640]  你們開始放鬆手腳
[00:20:07.640 --> 00:20:09.440]  我就和你們說說
[00:20:09.440 --> 00:20:11.200]  在我們的祖先
[00:20:11.200 --> 00:20:16.000]  即是那些出埃及進迦南的以色列人
[00:20:16.000 --> 00:20:17.280]  他們聖經說
[00:20:17.280 --> 00:20:18.760]  聖靈有話說
[00:20:18.760 --> 00:20:20.560]  祂引詩篇九十五篇
[00:20:20.560 --> 00:20:23.200]  就在第三章第七節
[00:20:23.200 --> 00:20:26.520]  至到四章第十一節
[00:20:26.520 --> 00:20:27.720]  然後祂說
[00:20:27.720 --> 00:20:29.480]  經上記著說
[00:20:29.480 --> 00:20:30.880]  他們硬心
[00:20:30.880 --> 00:20:34.080]  以致他們不能夠進到安息
[00:20:34.080 --> 00:20:37.760]  如今我們這群希伯來的猶太基督徒
[00:20:37.760 --> 00:20:39.840]  同樣都要小心
[00:20:39.840 --> 00:20:42.120]  因為這是一個警告
[00:20:42.120 --> 00:20:45.240]  就是如果你不信
[00:20:45.240 --> 00:20:47.440]  你離開了信靠
[00:20:47.440 --> 00:20:50.400]  信靠耶穌基督
[00:20:50.400 --> 00:20:54.960]  你就不會進入到這種同神經歷的安息
[00:20:54.960 --> 00:20:55.520]  又不是
[00:20:55.520 --> 00:20:57.920]  我們今天在信主
[00:20:57.920 --> 00:21:00.480]  有沒有聽過「人在心不在」?
[00:21:00.480 --> 00:21:03.280]  有沒有聽過臨場會、賤經、退縮
[00:21:03.280 --> 00:21:04.960]  甚至不認主的命
[00:21:04.960 --> 00:21:06.760]  或者不夠膽
